"";"accession";"name";"go_name"
"203";"P06702";"S10A9_HUMAN";"P:response to lipopolysaccharide, F:signal transducer activity, P:defense response to fungus, C:extracellular vesicular exosome, P:positive regulation of cell growth, F:calcium ion binding, P:sequestering of zinc ion, P:neutrophil chemotaxis, F:antioxidant activity, P:chemokine production, C:plasma membrane, F:arachidonic acid binding, F:zinc ion binding, C:nucleus, P:innate immune response, F:Toll-like receptor 4 binding, P:cell-cell signaling, F:RAGE receptor binding, F:microtubule binding, P:defense response to bacterium, P:chronic inflammatory response, P:activation of cysteine-type endopeptidase activity involved in apoptotic process, P:neutrophil aggregation, P:leukocyte migration involved in inflammatory response, P:positive regulation of intrinsic apoptotic signaling pathway, P:positive regulation of inflammatory response, C:cytoskeleton, C:cytosol, P:regulation of cytoskeleton organization, C:extracellular space, P:autophagy, P:positive regulation of NF-kappaB transcription factor activity, P:response to zinc ion, P:response to ethanol"
"204";"Q01105";"SET_HUMAN";"C:nucleoplasm, F:protein phosphatase type 2A regulator activity, C:protein complex, P:mRNA metabolic process, C:cytosol, P:DNA replication, C:perinuclear region of cytoplasm, F:DNA binding, F:protein phosphatase inhibitor activity, F:histone binding, P:negative regulation of transcription, DNA-templated, P:negative regulation of neuron apoptotic process, C:endoplasmic reticulum, P:gene expression, P:nucleosome assembly, P:nucleosome disassembly, P:negative regulation of histone acetylation, P:nucleocytoplasmic transport"
"205";"P23246";"SFPQ_HUMAN";"F:nucleotide binding, C:paraspeckles, C:nuclear matrix, P:transcription, DNA-templated, P:DNA repair, P:DNA recombination, C:cytoplasm, P:alternative mRNA splicing, via spliceosome, F:DNA binding, F:RNA binding, P:negative regulation of transcription from RNA polymerase II promoter"
"206";"Q96P63";"SPB12_HUMAN";"C:extracellular space, F:enzyme binding, P:regulation of proteolysis, C:cytoplasm, F:serine-type endopeptidase inhibitor activity, P:negative regulation of protein catabolic process"
"207";"Q07955";"SRSF1_HUMAN";"P:termination of RNA polymerase II transcription, F:nucleotide binding, C:catalytic step 2 spliceosome, P:in utero embryonic development, P:mRNA export from nucleus, F:mRNA binding, P:mRNA 5'-splice site recognition, C:cytoplasm, C:nuclear speck, P:cardiac muscle contraction, P:mRNA 3'-end processing"
"208";"P84103";"SRSF3_HUMAN";"F:nucleotide binding, F:RNA binding, P:mRNA 3'-end processing, P:mRNA splicing, via spliceosome, C:nucleoplasm, C:cytoplasm, P:termination of RNA polymerase II transcription, P:mRNA export from nucleus"
"209";"Q04837";"SSBP_HUMAN";"P:DNA replication, F:single-stranded DNA binding, C:mitochondrial nucleoid, P:mitochondrion morphogenesis, C:extracellular vesicular exosome, P:positive regulation of helicase activity, F:chromatin binding"
"210";"P51571";"SSRD_HUMAN";"C:Sec61 translocon complex, C:extracellular vesicular exosome, P:translation, P:SRP-dependent cotranslational protein targeting to membrane, C:integral component of membrane"
"211";"P16949";"STMN1_HUMAN";"F:tubulin binding, C:membrane, C:microtubule, C:intracellular, F:signal transducer activity, P:response to virus, P:intracellular signal transduction, C:cytosol, P:axonogenesis, P:microtubule depolymerization, P:positive regulation of cellular component movement, P:mitotic spindle organization, P:negative regulation of microtubule polymerization, C:extracellular vesicular exosome"
"212";"Q8NF91";"SYNE1_HUMAN";"P:muscle cell differentiation, C:Golgi apparatus, C:SUN-KASH complex, F:actin filament binding, C:integral component of membrane, P:establishment of nucleus localization, P:cell death, C:nuclear membrane, P:Golgi organization, P:nuclear matrix anchoring at nuclear membrane, C:postsynaptic membrane, C:sarcomere, C:cytoskeleton, C:nuclear outer membrane, P:cytoskeletal anchoring at nuclear membrane, F:protein homodimerization activity"
"213";"P68363";"TBA1B_HUMAN";"P:cytoskeleton-dependent intracellular transport, C:microtubule, P:cell division, F:structural molecule activity, F:structural constituent of cytoskeleton, P:microtubule-based process, P:cellular response to interleukin-4, C:cytoplasmic microtubule, F:double-stranded RNA binding, F:GTPase activity, P:protein polymerization, P:'de novo' posttranslational protein folding, P:microtubule cytoskeleton organization, F:GTP binding"
"214";"P68371";"TBB4B_HUMAN";"P:protein polymerization, P:G2/M transition of mitotic cell cycle, P:cellular component movement, F:unfolded protein binding, F:GTPase activity, P:natural killer cell mediated cytotoxicity, C:cytosol, C:extracellular vesicular exosome, F:structural constituent of cytoskeleton, C:nucleus, P:spindle assembly, P:'de novo' posttranslational protein folding, F:MHC class I protein binding, C:microtubule, F:GTP binding, F:double-stranded RNA binding, C:plasma membrane"
"215";"P07437";"TBB5_HUMAN";"P:microtubule-based process, F:structural molecule activity, C:extracellular vesicular exosome, P:cellular component movement, P:protein polymerization, F:MHC class I protein binding, P:cytoskeleton-dependent intracellular transport, P:natural killer cell mediated cytotoxicity, P:spindle assembly, F:GTPase activity, P:cell division, C:cytosol, C:cell body, P:G2/M transition of mitotic cell cycle, F:structural constituent of cytoskeleton, C:plasma membrane, F:GTP binding, C:microtubule, C:nuclear envelope lumen"
"216";"P53999";"TCP4_HUMAN";"C:nucleolus, C:extracellular vesicular exosome, P:transcription, DNA-templated, P:regulation of transcription from RNA polymerase II promoter, F:transcription coactivator activity, F:single-stranded DNA binding, C:transcription factor complex"
"217";"P49368";"TCPG_HUMAN";"P:'de novo' posttranslational protein folding, C:cytosol, F:unfolded protein binding, P:binding of sperm to zona pellucida, C:chaperonin-containing T-complex, F:ATP binding, C:cell body, C:microtubule, C:plasma membrane, C:extracellular vesicular exosome, C:zona pellucida receptor complex"
"218";"P22735";"TGM1_HUMAN";"C:extracellular vesicular exosome, P:peptide cross-linking, F:protein-glutamine gamma-glutamyltransferase activity, C:cornified envelope, P:keratinization, P:cellular protein modification process, P:cell envelope organization, F:metal ion binding, C:intrinsic component of membrane, P:organ morphogenesis, P:keratinocyte differentiation, C:cell-cell adherens junction"
"219";"Q08188";"TGM3_HUMAN";"P:keratinization, F:protein-glutamine gamma-glutamyltransferase activity, P:cell envelope organization, C:cytoplasm, C:extracellular vesicular exosome, P:protein tetramerization, P:hair follicle morphogenesis, C:extrinsic component of cytoplasmic side of plasma membrane, P:keratinocyte differentiation, P:peptide cross-linking, F:calcium ion binding"
"220";"P29401";"TKT_HUMAN";"C:extracellular vesicular exosome, C:cytosol, C:nucleus, P:xylulose biosynthetic process, F:metal ion binding, F:cofactor binding, F:protein homodimerization activity, F:transketolase activity, P:pentose-phosphate shunt, non-oxidative branch, P:glyceraldehyde-3-phosphate biosynthetic process, P:regulation of growth, P:energy reserve metabolic process, C:peroxisome"
"221";"Q9BVC6";"TM109_HUMAN";"C:nuclear outer membrane, C:extracellular vesicular exosome, P:negative regulation of cell death, C:sarcoplasmic reticulum membrane, P:cellular response to gamma radiation, C:integral component of membrane, P:intrinsic apoptotic signaling pathway in response to DNA damage by p53 class mediator, C:cytoplasm, C:nuclear membrane"
"222";"P49755";"TMEDA_HUMAN";"P:kidney development, P:regulated secretory pathway, C:trans-Golgi network transport vesicle, C:endoplasmic reticulum-Golgi intermediate compartment membrane, C:gamma-secretase complex, P:retrograde vesicle-mediated transport, Golgi to ER, P:response to alkaloid, C:integral component of membrane, P:COPI coating of Golgi vesicle, C:cis-Golgi network, P:cargo loading into vesicle, P:Golgi organization, C:COPI-coated vesicle, C:endoplasmic reticulum, P:COPII vesicle coating, C:Golgi membrane, C:transport vesicle membrane, C:zymogen granule membrane, C:melanosome, C:endoplasmic reticulum membrane, P:beta-amyloid formation, C:endoplasmic reticulum-Golgi intermediate compartment, P:intracellular protein transport, P:response to acid, P:protein oligomerization"
"223";"P06753";"TPM3_HUMAN";"P:muscle filament sliding, C:cytosol, C:stress fiber, C:extracellular vesicular exosome, C:muscle thin filament tropomyosin"
"224";"P20231";"TRYB2_HUMAN";"C:extracellular region, P:proteolysis, F:serine-type endopeptidase activity"
"225";"P22314";"UBA1_HUMAN";"F:ligase activity, P:cell death, C:extracellular vesicular exosome, F:ATP binding, P:protein ubiquitination, F:small protein activating enzyme activity"
"226";"Q9BV40";"VAMP8_HUMAN";"P:regulation of endocytosis, C:recycling endosome, C:early endosome, C:extracellular vesicular exosome, C:secretory granule membrane, F:SNARE binding, C:plasma membrane, P:protein transport, P:exocytosis, P:vesicle fusion, C:late endosome membrane, C:lysosomal membrane, P:protein complex assembly, P:autophagic vacuole fusion, F:SNAP receptor activity, P:post-Golgi vesicle-mediated transport, C:mitochondrion, C:SNARE complex, P:endocytosis, C:integral component of membrane"
"227";"P21796";"VDAC1_HUMAN";"P:neuron-neuron synaptic transmission, P:apoptotic process, C:mitochondrial outer membrane, P:viral process, F:voltage-gated anion channel activity, P:behavioral fear response, C:mitochondrial inner membrane, C:pore complex, C:extracellular vesicular exosome, P:epithelial cell differentiation, C:mitochondrial nucleoid, C:plasma membrane, F:porin activity, P:learning"
"228";"P08670";"VIME_HUMAN";"F:structural constituent of eye lens, C:cell projection, P:muscle filament sliding, F:structural constituent of cytoskeleton, C:peroxisome, P:Bergmann glial cell differentiation, P:intermediate filament organization, P:viral process, C:cytosol, P:lens fiber cell development, F:double-stranded RNA binding, P:astrocyte development, C:extracellular vesicular exosome, C:intermediate filament, P:cellular component disassembly involved in execution phase of apoptosis, P:negative regulation of neuron projection development, C:cell leading edge"
"229";"Q5T750";"XP32_HUMAN";"P:epidermis development"
"230";"P13010";"XRCC5_HUMAN";"P:DNA recombination, P:positive regulation of type I interferon production, P:establishment of integrated proviral latency, P:negative regulation of transcription, DNA-templated, C:nonhomologous end joining complex, P:double-strand break repair via nonhomologous end joining, F:double-stranded DNA binding, C:Ku70:Ku80 complex, P:innate immune response, P:cellular response to X-ray, C:nuclear telomere cap complex, F:transcription regulatory region DNA binding, P:brain development, P:cellular response to fatty acid, F:ATP binding, P:cellular hyperosmotic salinity response, F:telomeric DNA binding, P:response to drug, F:damaged DNA binding, C:cytosol, F:ATP-dependent DNA helicase activity, P:telomere maintenance, P:cell proliferation, P:transcription, DNA-templated, P:hematopoietic stem cell differentiation, C:nucleoplasm, P:positive regulation of neurogenesis"
"231";"P12956";"XRCC6_HUMAN";"P:cellular response to X-ray, C:membrane, F:ATP binding, F:5'-deoxyribose-5-phosphate lyase activity, F:transcription regulatory region DNA binding, P:establishment of integrated proviral latency, F:ATP-dependent DNA helicase activity, P:negative regulation of transcription, DNA-templated, P:cellular hyperosmotic salinity response, C:Ku70:Ku80 complex, C:nonhomologous end joining complex, P:V(D)J recombination, P:double-strand break repair via nonhomologous end joining, P:innate immune response, P:brain development, P:positive regulation of transcription from RNA polymerase II promoter, P:telomere maintenance, C:cytosol, F:double-stranded DNA binding, C:nuclear telomere cap complex, C:nucleolus, F:damaged DNA binding, C:transcription factor complex, F:telomeric DNA binding, P:positive regulation of neurogenesis, P:transcription, DNA-templated, C:nucleoplasm, P:DNA ligation, P:positive regulation of type I interferon production"
"232";"P67809";"YBOX1_HUMAN";"C:CRD-mediated mRNA stability complex, P:in utero embryonic development, C:cytoplasmic stress granule, P:negative regulation of striated muscle cell differentiation, F:RNA binding, F:sequence-specific DNA binding transcription factor activity, P:mRNA splicing, via spliceosome, C:U12-type spliceosomal complex, C:nucleoplasm, F:double-stranded DNA binding, P:negative regulation of transcription from RNA polymerase II promoter, C:histone pre-mRNA 3'end processing complex, P:CRD-mediated mRNA stabilization, P:positive regulation of cell division, F:single-stranded DNA binding, P:transcription from RNA polymerase II promoter, C:extracellular vesicular exosome"
