"";"accession";"name";"go_name"
"1790";"Q9UGI8";"TES_HUMAN";"F:zinc ion binding, C:focal adhesion, P:negative regulation of cell proliferation, C:protein complex, C:plasma membrane, C:cell junction, C:cytoplasm"
"1791";"Q12789";"TF3C1_HUMAN";"P:tRNA transcription from RNA polymerase III promoter, C:nucleoplasm, C:nucleolus, P:5S class rRNA transcription from RNA polymerase III type 1 promoter, C:transcription factor TFIIIC complex, F:DNA binding, C:ribonucleoprotein complex"
"1792";"Q9UKN8";"TF3C4_HUMAN";"F:DNA binding, C:transcription factor TFIIIC complex, P:transcription initiation from RNA polymerase III promoter, C:nucleoplasm, F:histone acetyltransferase activity, P:5S class rRNA transcription from RNA polymerase III type 1 promoter, F:enzyme activator activity, P:tRNA transcription from RNA polymerase III promoter"
"1793";"O95379";"TFIP8_HUMAN";"F:cysteine-type endopeptidase inhibitor activity involved in apoptotic process, P:negative regulation of apoptotic process, C:cytoplasm"
"1794";"P02786";"TFR1_HUMAN";"P:cellular iron ion homeostasis, C:extracellular vesicular exosome, C:blood microparticle, C:integral component of plasma membrane, P:positive regulation of bone resorption, P:viral process, F:peptidase activity, P:osteoclast differentiation, P:transmembrane transport, P:transferrin transport, C:endosome, C:external side of plasma membrane, F:transferrin receptor activity, P:proteolysis, C:coated pit, C:perinuclear region of cytoplasm, F:double-stranded RNA binding, C:cytoplasmic membrane-bounded vesicle, C:melanosome"
"1795";"O43493";"TGON2_HUMAN";"C:plasma membrane, C:trans-Golgi network, C:nucleus, C:transport vesicle, C:Golgi apparatus, C:integral component of membrane"
"1796";"P24557";"THAS_HUMAN";"F:monooxygenase activity, F:thromboxane-A synthase activity, C:endoplasmic reticulum membrane, C:integral component of membrane, F:oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, F:iron ion binding, P:xenobiotic metabolic process, F:heme binding, P:cyclooxygenase pathway"
"1797";"Q9BWD1";"THIC_HUMAN";"F:acetyl-CoA C-acetyltransferase activity, C:mitochondrion, C:nucleolus, P:lipid metabolic process"
"1798";"P24752";"THIL_HUMAN";"P:brain development, P:response to starvation, P:branched-chain amino acid catabolic process, F:coenzyme binding, P:protein homooligomerization, C:mitochondrial matrix, P:adipose tissue development, P:ketone body catabolic process, P:response to hormone, C:mitochondrial inner membrane, P:liver development, P:ketone body biosynthetic process, C:extracellular vesicular exosome, P:response to organic cyclic compound, F:acetyl-CoA C-acetyltransferase activity, P:cellular nitrogen compound metabolic process, P:cellular lipid metabolic process, F:metal ion binding, P:metanephric proximal convoluted tubule development"
"1799";"P42765";"THIM_HUMAN";"C:mitochondrial inner membrane, P:negative regulation of mitochondrial outer membrane permeabilization, P:cholesterol biosynthetic process, F:acetyl-CoA C-acyltransferase activity, C:mitochondrion, P:fatty acid metabolic process"
"1800";"P10599";"THIO_HUMAN";"C:extracellular vesicular exosome, C:mitochondrion, P:nucleobase-containing small molecule interconversion, P:transcription, DNA-templated, P:negative regulation of transcription from RNA polymerase II promoter, P:negative regulation of protein export from nucleus, P:glycerol ether metabolic process, P:cell redox homeostasis, P:regulation of protein import into nucleus, translocation, P:cell-cell signaling, P:oxidation-reduction process, P:positive regulation of DNA binding, P:nucleotide-binding domain, leucine rich repeat containing receptor signaling pathway, F:peptide disulfide oxidoreductase activity, C:nucleoplasm, P:cell proliferation, F:protein disulfide oxidoreductase activity, C:cytosol, P:response to radiation, P:cellular component movement, P:innate immune response"
"1801";"Q8NI27";"THOC2_HUMAN";"P:poly(A)+ mRNA export from nucleus, F:RNA binding, P:mRNA processing, P:viral mRNA export from host cell nucleus, C:THO complex part of transcription export complex, P:RNA splicing, C:nuclear speck"
"1802";"Q86V81";"THOC4_HUMAN";"F:RNA binding, C:transcription export complex, C:cytosol, C:nuclear speck, P:mRNA splicing, via spliceosome, P:regulation of DNA recombination, P:viral mRNA export from host cell nucleus, F:nucleotide binding, C:nucleoplasm, P:replication fork processing, C:extracellular vesicular exosome, P:mRNA 3'-end processing, C:catalytic step 2 spliceosome, P:termination of RNA polymerase II transcription, P:positive regulation of DNA-templated transcription, elongation"
"1803";"P52888";"THOP1_HUMAN";"P:peptide metabolic process, F:peptide binding, F:metal ion binding, P:proteolysis, F:metalloendopeptidase activity, C:cytoplasm"
"1804";"Q16762";"THTR_HUMAN";"C:extracellular space, P:rRNA import into mitochondrion, F:thiosulfate sulfurtransferase activity, P:cyanate catabolic process, C:mitochondrial matrix, P:epithelial cell differentiation, P:sulfide oxidation, using sulfide:quinone oxidoreductase, P:sulfur amino acid catabolic process, C:mitochondrial inner membrane, C:plasma membrane, F:5S rRNA binding"
"1805";"Q9NXG2";"THUM1_HUMAN";"F:RNA binding"
"1806";"Q9P016";"THYN1_HUMAN";"C:nucleus"
"1807";"P31483";"TIA1_HUMAN";"P:negative regulation of cytokine biosynthetic process, P:negative regulation of translation, F:AU-rich element binding, C:cytoplasmic stress granule, P:regulation of mRNA splicing, via spliceosome, F:nucleotide binding, C:nuclear stress granule, F:poly(A) RNA binding, P:apoptotic process"
"1808";"Q13263";"TIF1B_HUMAN";"F:transcription coactivator activity, P:positive regulation of DNA repair, F:DNA binding, F:protein kinase activity, P:protein autophosphorylation, P:embryonic placenta morphogenesis, P:negative regulation of transcription from RNA polymerase II promoter, P:innate immune response, P:protein oligomerization, P:positive regulation of transcription factor import into nucleus, P:epithelial to mesenchymal transition, C:nuclear euchromatin, C:nuclear heterochromatin, P:positive regulation of transcription, DNA-templated, F:zinc ion binding, P:transcription initiation from RNA polymerase II promoter, P:protein sumoylation, F:sequence-specific DNA binding transcription factor activity, F:ubiquitin-protein ligase activity, F:Krueppel-associated box domain binding, P:convergent extension involved in axis elongation, F:ubiquitin protein ligase binding, P:negative regulation of viral release from host cell, P:negative regulation of transcription, DNA-templated, F:transcription corepressor activity, F:sequence-specific DNA binding, C:nucleoplasm, P:DNA repair"
"1809";"Q9Y5L4";"TIM13_HUMAN";"P:chaperone-mediated protein transport, C:mitochondrial inner membrane, P:sensory perception of sound, C:mitochondrial intermembrane space protein transporter complex, P:protein targeting to mitochondrion, P:cellular protein metabolic process, F:zinc ion binding"
"1810";"O43615";"TIM44_HUMAN";"C:mitochondrial matrix, F:ATP binding, P:cellular protein metabolic process, F:P-P-bond-hydrolysis-driven protein transmembrane transporter activity, P:protein transmembrane transport, C:mitochondrial inner membrane, P:protein targeting to mitochondrion"
"1811";"Q3ZCQ8";"TIM50_HUMAN";"P:protein targeting to mitochondrion, P:mitochondrial membrane organization, F:protein tyrosine phosphatase activity, C:nuclear speck, F:RNA binding, C:integral component of membrane, F:ribonucleoprotein complex binding, P:release of cytochrome c from mitochondria, F:interleukin-2 receptor binding, C:mitochondrial inner membrane presequence translocase complex, F:protein serine/threonine phosphatase activity"
"1812";"O75663";"TIPRL_HUMAN";"C:cytoplasm, P:DNA damage checkpoint, P:negative regulation of protein phosphatase type 2A activity"
"1813";"Q8WZ42";"TITIN_HUMAN";"P:sarcomerogenesis, F:protein serine/threonine kinase activity, P:skeletal muscle thin filament assembly, P:sarcomere organization, P:cardiac muscle tissue morphogenesis, F:structural constituent of muscle, F:protein self-association, F:actin filament binding, P:platelet degranulation, F:calcium ion binding, F:ATP binding, F:protein tyrosine kinase activity, P:adult heart development, P:detection of muscle stretch, P:mitotic chromosome condensation, P:muscle filament sliding, P:in utero embryonic development, C:Z disc, P:cardiac muscle contraction, P:regulation of protein kinase activity, P:response to calcium ion, P:peptidyl-tyrosine phosphorylation, C:M band, C:Golgi apparatus, P:forward locomotion, F:calmodulin binding, C:cytosol, P:cardiac muscle hypertrophy, P:cardiac muscle fiber development, F:actinin binding, F:structural molecule activity conferring elasticity, P:platelet activation, F:telethonin binding, C:striated muscle thin filament, C:extracellular vesicular exosome, P:skeletal muscle myosin thick filament assembly, C:condensed nuclear chromosome, P:cardiac myofibril assembly"
"1814";"P29401";"TKT_HUMAN";"C:extracellular vesicular exosome, C:cytosol, C:nucleus, P:xylulose biosynthetic process, F:metal ion binding, F:cofactor binding, F:protein homodimerization activity, F:transketolase activity, P:pentose-phosphate shunt, non-oxidative branch, P:glyceraldehyde-3-phosphate biosynthetic process, P:regulation of growth, P:energy reserve metabolic process, C:peroxisome"
"1815";"Q9Y490";"TLN1_HUMAN";"C:cytosol, P:cell-substrate junction assembly, P:cytoskeletal anchoring at plasma membrane, P:platelet degranulation, C:actin cytoskeleton, P:axon guidance, P:cellular protein metabolic process, C:ruffle, C:intracellular membrane-bounded organelle, C:centrosome, C:focal adhesion, C:cell-cell junction, C:extracellular vesicular exosome, P:cell adhesion, P:muscle contraction, C:plasma membrane, F:structural constituent of cytoskeleton, C:cell surface, P:activation of signaling protein activity involved in unfolded protein response, P:platelet activation, C:ruffle membrane, P:cell-cell junction assembly, P:cortical actin cytoskeleton organization"
"1816";"Q9BVC6";"TM109_HUMAN";"C:nuclear outer membrane, C:extracellular vesicular exosome, P:negative regulation of cell death, C:sarcoplasmic reticulum membrane, P:cellular response to gamma radiation, C:integral component of membrane, P:intrinsic apoptotic signaling pathway in response to DNA damage by p53 class mediator, C:cytoplasm, C:nuclear membrane"
"1817";"Q86UB9";"TM135_HUMAN";"C:integral component of membrane, C:peroxisome, P:peroxisome organization"
"1818";"Q5BJD5";"TM41B_HUMAN";"C:integral component of membrane, P:nervous system development"
"1819";"Q15363";"TMED2_HUMAN";"P:COPI coating of Golgi vesicle, C:COPI-coated vesicle membrane, C:endoplasmic reticulum-Golgi intermediate compartment, C:endoplasmic reticulum, P:protein targeting to plasma membrane, P:COPII vesicle coating, C:integral component of membrane, C:Golgi cisterna membrane, P:embryonic morphogenesis, P:maternal placenta development, P:Golgi organization, P:cargo loading into vesicle, C:endoplasmic reticulum membrane, C:COPI-coated vesicle, P:negative regulation of GTPase activity, C:zymogen granule membrane, C:endoplasmic reticulum-Golgi intermediate compartment membrane"
"1820";"Q9Y3Q3";"TMED3_HUMAN";"C:integral component of membrane, C:Golgi cisterna membrane, C:endoplasmic reticulum-Golgi intermediate compartment membrane, C:endoplasmic reticulum-Golgi intermediate compartment, C:COPI vesicle coat, C:endoplasmic reticulum membrane, P:protein transport, C:endoplasmic reticulum"
"1821";"Q7Z7H5";"TMED4_HUMAN";"P:positive regulation of I-kappaB kinase/NF-kappaB signaling, F:signal transducer activity, P:protein transport, C:endoplasmic reticulum membrane, C:integral component of membrane"
"1822";"Q9Y3A6";"TMED5_HUMAN";"C:endoplasmic reticulum membrane, P:protein transport, C:endoplasmic reticulum-Golgi intermediate compartment membrane, C:endoplasmic reticulum exit site, P:Golgi ribbon formation, C:endoplasmic reticulum-Golgi intermediate compartment, C:cis-Golgi network, C:Golgi apparatus, C:integral component of membrane"
"1823";"Q9Y3B3";"TMED7_HUMAN";"C:endoplasmic reticulum-Golgi intermediate compartment membrane, C:endoplasmic reticulum-Golgi intermediate compartment, C:endoplasmic reticulum membrane, C:COPI vesicle coat, P:protein transport, C:endoplasmic reticulum, C:COPII vesicle coat, C:integral component of membrane"
"1824";"Q9BVK6";"TMED9_HUMAN";"P:Golgi organization, C:endoplasmic reticulum-Golgi intermediate compartment, P:COPI coating of Golgi vesicle, C:endoplasmic reticulum, C:extracellular vesicular exosome, C:trans-Golgi network transport vesicle, P:protein transport, C:endoplasmic reticulum-Golgi intermediate compartment membrane, C:integral component of membrane, P:positive regulation of organelle organization, C:endoplasmic reticulum membrane, C:Golgi membrane"
"1825";"P49755";"TMEDA_HUMAN";"P:kidney development, P:regulated secretory pathway, C:trans-Golgi network transport vesicle, C:endoplasmic reticulum-Golgi intermediate compartment membrane, C:gamma-secretase complex, P:retrograde vesicle-mediated transport, Golgi to ER, P:response to alkaloid, C:integral component of membrane, P:COPI coating of Golgi vesicle, C:cis-Golgi network, P:cargo loading into vesicle, P:Golgi organization, C:COPI-coated vesicle, C:endoplasmic reticulum, P:COPII vesicle coating, C:Golgi membrane, C:transport vesicle membrane, C:zymogen granule membrane, C:melanosome, C:endoplasmic reticulum membrane, P:beta-amyloid formation, C:endoplasmic reticulum-Golgi intermediate compartment, P:intracellular protein transport, P:response to acid, P:protein oligomerization"
"1826";"P57088";"TMM33_HUMAN";"C:integral component of membrane, C:melanosome"
"1827";"Q9BUB7";"TMM70_HUMAN";"P:mitochondrial proton-transporting ATP synthase complex assembly, C:integral component of mitochondrial membrane, C:mitochondrial inner membrane"
"1828";"Q5BJF2";"TMM97_HUMAN";"C:nuclear membrane, P:cholesterol homeostasis, C:rough endoplasmic reticulum, C:integral component of membrane, C:lysosome, P:regulation of cell growth, C:plasma membrane"
"1829";"Q9NYL9";"TMOD3_HUMAN";"F:tropomyosin binding, C:striated muscle thin filament"
"1830";"Q9H3N1";"TMX1_HUMAN";"F:arsenate reductase (thioredoxin) activity, P:cell proliferation, C:integral component of membrane, P:positive regulation of transcription, DNA-templated, P:signal transduction, P:cell redox homeostasis, P:DNA replication, C:endoplasmic reticulum membrane, F:disulfide oxidoreductase activity, P:ER to Golgi vesicle-mediated transport, P:positive regulation of growth, P:response to stress, P:leukocyte activation"
"1831";"Q96JJ7";"TMX3_HUMAN";"C:endoplasmic reticulum membrane, F:protein disulfide isomerase activity, P:glycerol ether metabolic process, P:protein folding, P:oxidation-reduction process, C:cell surface, C:integral component of membrane, P:cell redox homeostasis, F:protein disulfide oxidoreductase activity"
"1832";"Q92973";"TNPO1_HUMAN";"P:protein import into nucleus, translocation, F:nuclear localization sequence binding, C:cytosol, P:viral process, P:mRNA metabolic process, P:gene expression, C:nucleus"
"1833";"O14787";"TNPO2_HUMAN";"C:cytoplasm, F:nuclear localization sequence binding, P:intracellular protein transport, C:nucleus"
"1834";"Q9Y5L0";"TNPO3_HUMAN";"C:nucleus, C:cytoplasm, F:receptor activity, P:splicing factor protein import into nucleus"
"1835";"Q5JTV8";"TOIP1_HUMAN";"C:nuclear inner membrane, C:integral component of membrane"
"1836";"Q15388";"TOM20_HUMAN";"P:cellular protein metabolic process, C:mitochondrial outer membrane translocase complex, F:P-P-bond-hydrolysis-driven protein transmembrane transporter activity, P:protein targeting to mitochondrion, F:unfolded protein binding, C:integral component of membrane"
"1837";"Q9NS69";"TOM22_HUMAN";"C:integral component of membrane, F:protein transmembrane transporter activity, C:mitochondrial inner membrane, P:cellular protein metabolic process, P:protein import into mitochondrial outer membrane, C:mitochondrial outer membrane translocase complex"
"1838";"Q15785";"TOM34_HUMAN";"C:integral component of membrane, P:protein targeting to mitochondrion, C:mitochondrial outer membrane"
"1839";"O96008";"TOM40_HUMAN";"C:integral component of mitochondrial outer membrane, C:mitochondrial outer membrane translocase complex, F:porin activity, P:cellular protein metabolic process, P:ion transport, P:protein targeting to mitochondrion, F:protein transmembrane transporter activity, C:pore complex"
"1840";"O94826";"TOM70_HUMAN";"P:cellular protein metabolic process, C:integral component of membrane, C:mitochondrial outer membrane translocase complex, P:protein targeting to mitochondrion, F:protein transmembrane transporter activity"
"1841";"P11388";"TOP2A_HUMAN";"P:positive regulation of transcription from RNA polymerase II promoter, P:positive regulation of single stranded viral RNA replication via double stranded DNA intermediate, C:synaptonemal complex, P:embryonic cleavage, F:drug binding, P:DNA topological change, P:DNA ligation, P:mitotic recombination, P:positive regulation of apoptotic process, P:resolution of meiotic recombination intermediates, P:DNA-dependent DNA replication, P:phosphatidylinositol-mediated signaling, F:chromatin binding, P:mitotic cell cycle, F:magnesium ion binding, C:cytoplasm, C:nucleolus, F:DNA binding, bending, P:DNA repair, C:nucleoplasm, C:DNA topoisomerase complex (ATP-hydrolyzing), F:ATP binding, P:apoptotic chromosome condensation, P:sister chromatid segregation, F:ubiquitin binding, F:DNA topoisomerase type II (ATP-hydrolyzing) activity"
"1842";"Q12974";"TP4A2_HUMAN";"C:early endosome, C:plasma membrane, F:prenylated protein tyrosine phosphatase activity, C:cytoplasm"
"1843";"Q6P589";"TP8L2_HUMAN";"P:negative regulation of T cell activation, C:cytoplasm, P:negative regulation of inflammatory response, P:innate immune response"
"1844";"P55327";"TPD52_HUMAN";"P:B cell differentiation, C:perinuclear region of cytoplasm, F:calcium ion binding, P:secretion, P:anatomical structure morphogenesis, C:endoplasmic reticulum, F:protein homodimerization activity, F:protein heterodimerization activity"
"1845";"O43399";"TPD54_HUMAN";"P:regulation of cell proliferation, F:protein homodimerization activity, F:protein heterodimerization activity, C:perinuclear region of cytoplasm"
"1846";"P60174";"TPIS_HUMAN";"P:glyceraldehyde-3-phosphate metabolic process, P:glycolysis, P:embryo development, P:pentose-phosphate shunt, C:cytosol, C:extracellular space, F:triose-phosphate isomerase activity, P:small molecule metabolic process, P:gluconeogenesis, C:extracellular vesicular exosome"
"1847";"P06753";"TPM3_HUMAN";"P:muscle filament sliding, C:cytosol, C:stress fiber, C:extracellular vesicular exosome, C:muscle thin filament tropomyosin"
"1848";"P67936";"TPM4_HUMAN";"C:filamentous actin, C:cytosol, F:structural constituent of muscle, C:podosome, P:muscle filament sliding, C:extracellular vesicular exosome, F:calcium ion binding, C:muscle thin filament tropomyosin, C:stress fiber, C:cortical cytoskeleton"
"1849";"O14773";"TPP1_HUMAN";"C:melanosome, F:endopeptidase activity, F:peptide binding, F:serine-type endopeptidase activity, P:activation of signaling protein activity involved in unfolded protein response, P:nervous system development, P:lysosome organization, P:neuromuscular process controlling balance, P:protein catabolic process, P:cell death, F:metal ion binding, C:lysosomal lumen, P:epithelial cell differentiation, P:bone resorption, P:lipid metabolic process, P:proteolysis, C:extracellular vesicular exosome, P:peptide catabolic process, C:mitochondrion, P:cellular protein metabolic process, F:tripeptidyl-peptidase activity"
"1850";"P29144";"TPP2_HUMAN";"P:protein polyubiquitination, C:cytosol, F:peptide binding, F:serine-type endopeptidase activity, P:proteolysis, P:antigen processing and presentation of peptide antigen via MHC class I, C:nucleus, F:aminopeptidase activity, F:tripeptidyl-peptidase activity"
"1851";"Q9Y2L5";"TPPC8_HUMAN";"P:vesicle-mediated transport, C:Golgi apparatus"
"1852";"P12270";"TPR_HUMAN";"P:glucose transport, F:mitogen-activated protein kinase binding, P:negative regulation of transcription from RNA polymerase II promoter, P:regulation of spindle assembly involved in mitosis, P:positive regulation of heterochromatin assembly, C:extrinsic component of membrane, F:tubulin binding, P:response to epidermal growth factor, P:nuclear pore organization, C:mitotic spindle, P:small molecule metabolic process, C:nuclear inclusion body, P:positive regulation of protein export from nucleus, F:heat shock protein binding, P:cytokine-mediated signaling pathway, P:positive regulation of protein import into nucleus, P:mitotic spindle assembly checkpoint, P:negative regulation of translational initiation, C:kinetochore, P:mRNA export from nucleus in response to heat stress, F:chromatin binding, F:mRNA binding, P:regulation of mitotic sister chromatid separation, P:negative regulation of RNA export from nucleus, P:transmembrane transport, P:cellular response to interferon-alpha, F:ATP binding, F:dynein complex binding, P:regulation of glucose transport, C:nucleoplasm, P:seryl-tRNA aminoacylation, P:viral process, F:serine-tRNA ligase activity, P:positive regulation of mitotic cell cycle spindle assembly checkpoint, P:carbohydrate metabolic process, P:MAPK import into nucleus, F:nucleocytoplasmic transporter activity, C:nuclear pore nuclear basket, F:protein homodimerization activity, P:mitotic nuclear envelope disassembly, C:nuclear membrane, C:nuclear periphery, C:cytoplasmic dynein complex, P:RNA import into nucleus, P:mitosis"
"1853";"Q9Y3C4";"TPRKB_HUMAN";"P:protein catabolic process, P:tRNA processing, C:cytosol, C:nucleus"
"1854";"Q9ULW0";"TPX2_HUMAN";"P:regulation of mitotic spindle organization, F:GTP binding, P:activation of protein kinase activity, F:ATP binding, C:spindle, C:cytoplasm, C:microtubule, P:mitosis, P:cell proliferation, C:spindle pole, C:nucleus, P:apoptotic process"
"1855";"Q9UI30";"TR112_HUMAN";"F:protein methyltransferase activity, C:protein complex, P:peptidyl-glutamine methylation"
"1856";"Q9Y2W1";"TR150_HUMAN";"F:RNA polymerase II transcription cofactor activity, F:vitamin D receptor binding, F:phosphoprotein binding, F:receptor activity, F:thyroid hormone receptor binding, P:RNA splicing, P:mRNA stabilization, P:transcription initiation from RNA polymerase II promoter, P:mRNA processing, P:androgen receptor signaling pathway, P:positive regulation of transcription from RNA polymerase II promoter, P:regulation of alternative mRNA splicing, via spliceosome, F:ligand-dependent nuclear receptor transcription coactivator activity, F:ATP binding, P:nuclear-transcribed mRNA catabolic process, P:positive regulation of mRNA splicing, via spliceosome, C:mediator complex"
"1857";"Q13595";"TRA2A_HUMAN";"P:mRNA splicing, via spliceosome, F:nucleotide binding, C:nucleus, F:RNA binding"
"1858";"P62995";"TRA2B_HUMAN";"P:mRNA splicing, via spliceosome, F:mRNA binding, F:nucleotide binding, C:nucleus, P:regulation of alternative mRNA splicing, via spliceosome, P:positive regulation of mRNA splicing, via spliceosome"
"1859";"Q12931";"TRAP1_HUMAN";"P:response to stress, F:tumor necrosis factor receptor binding, P:protein folding, C:mitochondrial inner membrane, C:mitochondrial matrix, F:ATP binding, P:negative regulation of cellular respiration"
"1860";"Q8IYM9";"TRI22_HUMAN";"C:nucleus, F:sequence-specific DNA binding transcription factor activity, P:defense response to virus, P:immune response, F:zinc ion binding, P:positive regulation of NF-kappaB transcription factor activity, P:viral process, F:transcription corepressor activity, P:protein trimerization, F:ligase activity, P:response to virus, P:transcription, DNA-templated, P:positive regulation of I-kappaB kinase/NF-kappaB signaling, P:protein ubiquitination, C:nuclear speck, C:Golgi apparatus, C:Cajal body"
"1861";"Q14258";"TRI25_HUMAN";"P:viral process, P:response to estrogen, P:regulation of viral release from host cell, P:response to vitamin D, F:sequence-specific DNA binding transcription factor activity, P:regulation of viral entry into host cell, F:zinc ion binding, P:innate immune response, F:ubiquitin-protein ligase activity, P:defense response to virus, P:negative regulation of type I interferon production, P:positive regulation of I-kappaB kinase/NF-kappaB signaling, C:cytosol, P:positive regulation of NF-kappaB transcription factor activity, C:cell junction, C:nucleus"
"1862";"Q9UJA5";"TRM6_HUMAN";"F:translation initiation factor activity, P:tRNA processing, C:nucleus, P:regulation of translational initiation"
"1863";"Q9Y606";"TRUA_HUMAN";"F:ligand-dependent nuclear receptor transcription coactivator activity, F:pseudouridylate synthase activity, C:nucleolus, P:tRNA pseudouridine synthesis, C:transcription factor complex, F:RNA binding, C:mitochondrion, F:pseudouridine synthase activity, F:DNA binding, P:positive regulation of transcription from RNA polymerase II promoter"
"1864";"Q16881";"TRXR1_HUMAN";"F:electron carrier activity, P:signal transduction, P:cell proliferation, P:mesoderm formation, P:cellular lipid metabolic process, F:thioredoxin-disulfide reductase activity, F:protein disulfide oxidoreductase activity, F:NADP binding, C:nucleolus, C:mitochondrion, F:flavin adenine dinucleotide binding, P:cell redox homeostasis, C:cytosol, P:nucleobase-containing small molecule interconversion"
"1865";"Q9NNW7";"TRXR2_HUMAN";"F:thioredoxin-disulfide reductase activity, P:hemopoiesis, F:NADP binding, P:cell redox homeostasis, C:mitochondrion, P:heart development, F:flavin adenine dinucleotide binding, P:response to oxygen radical"
"1866";"P20231";"TRYB2_HUMAN";"C:extracellular region, P:proteolysis, F:serine-type endopeptidase activity"
"1867";"Q15631";"TSN_HUMAN";"C:nucleus, F:endonuclease activity, P:DNA recombination, F:sequence-specific DNA binding, F:mRNA binding, F:DNA binding, P:nucleic acid phosphodiester bond hydrolysis, C:cytoplasm"
"1868";"Q99598";"TSNAX_HUMAN";"C:Golgi apparatus, F:sequence-specific DNA binding, C:nucleus, F:protein transporter activity, C:perinuclear region of cytoplasm, P:spermatogenesis, F:metal ion binding, P:cell differentiation, F:DNA binding, P:multicellular organismal development"
"1869";"Q2NL82";"TSR1_HUMAN";"P:ribosome assembly, C:nucleolus"
"1870";"Q99614";"TTC1_HUMAN";"C:peroxisomal membrane, P:protein folding, F:unfolded protein binding"
"1871";"Q14166";"TTL12_HUMAN";"P:cellular protein modification process"
"1872";"Q6IBS0";"TWF2_HUMAN";"P:cellular response to growth factor stimulus, P:regulation of microvillus length, P:sequestering of actin monomers, P:positive regulation of neuron projection development, C:perinuclear region of cytoplasm, C:myofibril, C:growth cone, F:actin monomer binding, C:lamellipodium, C:filopodium, F:ATP binding, C:cytoskeleton, P:cell projection organization, P:barbed-end actin filament capping, P:cellular response to retinoic acid, C:stereocilium, P:positive regulation of axon extension, P:positive regulation of lamellipodium assembly, C:extracellular vesicular exosome, F:phosphatidylinositol-4,5-bisphosphate binding"
"1873";"O95881";"TXD12_HUMAN";"C:endoplasmic reticulum lumen, P:cell redox homeostasis, F:protein-disulfide reductase (glutathione) activity"
"1874";"Q9BRA2";"TXD17_HUMAN";"F:electron carrier activity, P:tumor necrosis factor-mediated signaling pathway, C:extracellular vesicular exosome, F:protein-disulfide reductase activity, F:peroxidase activity, C:cytosol"
"1875";"Q9NUQ3";"TXLNG_HUMAN";"C:cytosol, P:regulation of cell cycle process, P:transcription, DNA-templated, P:cell cycle, C:nuclear membrane, P:regulation of transcription, DNA-templated, P:regulation of bone mineralization, F:protein heterodimerization activity"
"1876";"Q8NBS9";"TXND5_HUMAN";"C:endoplasmic reticulum, F:protein disulfide oxidoreductase activity, F:isomerase activity, C:endoplasmic reticulum lumen, C:extracellular vesicular exosome, C:lysosomal lumen, P:oxidation-reduction process, P:post-Golgi vesicle-mediated transport, P:negative regulation of apoptotic process, P:cell redox homeostasis, P:glycerol ether metabolic process"
"1877";"O43396";"TXNL1_HUMAN";"F:protein disulfide oxidoreductase activity, C:cytoplasm, C:proteasome complex, C:nucleus, P:glycerol ether metabolic process, P:cell redox homeostasis, F:disulfide oxidoreductase activity"
"1878";"P53007";"TXTP_HUMAN";"F:citrate transmembrane transporter activity, C:mitochondrial inner membrane, P:long-chain fatty-acyl-CoA biosynthetic process, P:gluconeogenesis, P:small molecule metabolic process, C:integral component of membrane, P:triglyceride biosynthetic process, C:extracellular vesicular exosome"
"1879";"P25490";"TYY1_HUMAN";"P:camera-type eye morphogenesis, C:PcG protein complex, P:chromosome organization, F:transcription regulatory region DNA binding, C:nuclear matrix, P:RNA localization, P:cellular response to UV, F:four-way junction DNA binding, P:response to UV-C, F:RNA binding, F:RNA polymerase II core promoter proximal region sequence-specific DNA binding transcription factor activity involved in negative regulation of transcription, F:zinc ion binding, F:transcription coactivator activity, F:transcription corepressor activity, P:double-strand break repair via homologous recombination, P:anterior/posterior pattern specification, P:spermatogenesis, C:plasma membrane, P:cell differentiation, C:Ino80 complex, C:transcription factor complex, P:response to prostaglandin F"
"1880";"Q01081";"U2AF1_HUMAN";"P:mRNA export from nucleus, P:mRNA 3'-end processing, F:nucleotide binding, P:mRNA splicing, via spliceosome, P:termination of RNA polymerase II transcription, C:Cajal body, C:catalytic step 2 spliceosome, F:metal ion binding, F:RNA binding, C:nuclear speck"
"1881";"P26368";"U2AF2_HUMAN";"P:mRNA 3'-end processing, P:mRNA splicing, via spliceosome, F:nucleotide binding, P:termination of RNA polymerase II transcription, C:spliceosomal complex, P:negative regulation of mRNA splicing, via spliceosome, F:RNA binding, P:mRNA export from nucleus, C:nuclear speck"
"1882";"O75643";"U520_HUMAN";"C:nucleoplasm, C:catalytic step 2 spliceosome, P:cis assembly of pre-catalytic spliceosome, C:U5 snRNP, F:nucleic acid binding, F:ATP binding, F:ATP-dependent RNA helicase activity"
"1883";"Q15029";"U5S1_HUMAN";"C:catalytic step 2 spliceosome, C:nuclear speck, P:mRNA splicing, via spliceosome, F:GTPase activity, C:cytoplasm, C:Cajal body, F:GTP binding"
