"";"X";"protein.acs";"X.1";"protein.g";"ID";"Description";"Gene";"global.peptide.count";"global.spectra.count";"global.dNSAF";"peptide.count.P5838.1.id.csv";"peptide.count.P5838.2.id.csv";"peptide.count.P5839.1.id.csv";"peptide.count.P5839.2.id.csv";"spectra.count.P5838.1.id.csv";"spectra.count.P5838.2.id.csv";"spectra.count.P5839.1.id.csv";"spectra.count.P5839.2.id.csv";"dNSAF.P5838.1.id.csv";"dNSAF.P5838.2.id.csv";"dNSAF.P5839.1.id.csv";"dNSAF.P5839.2.id.csv";"Go.Cc";"norm.sc"
"1408";1408;"Q6IAN0";"Q6IAN0";"Q6IAN0";"DRS7B_HUMAN";"Dehydrogenase/reductase SDR family member 7B";"DHRS7B";1;1;2,69478788491189e-05;NA;NA;1;NA;NA;NA;1;NA;NA;NA;0,000135485176465372;NA;"peroxisomal membrane, integral component of membrane";2,31449335740406e-05
"1414";1414;"Q6P1A2";"Q6P1A2";"Q6P1A2";"MBOA5_HUMAN";"Lysophospholipid acyltransferase 5";"LPCAT3";4;9;0,00016185327645518;3;4;NA;NA;4;5;NA;NA;0,000392602134018048;0,000495712137009631;NA;NA;"integral component of membrane, endoplasmic reticulum membrane";0,000208304402166366
"1416";1416;"Q6P2E9";"Q6P2E9-1,Q6P2E9-2";"Q6P2E9-1,Q6P2E9-2";"EDC4_HUMAN";"Enhancer of mRNA-decapping protein 4";"EDC4";2;2;6,25129238113036e-06;NA;NA;2;NA;NA;NA;2;NA;NA;NA;NA;NA;"cytoplasm, cytoplasmic mRNA processing body, intracellular membrane-bounded organelle, cytosol, nucleus";4,62898671480813e-05
"1420";1420;"Q6PFW1";"Q6PFW1-1,Q6PFW1-2,Q6PFW1-3,Q6PFW1-4,Q6PFW1-5,Q6PFW1-6,Q6PFW1-7";"Q6PFW1-1,Q6PFW1-2,Q6PFW1-3,Q6PFW1-4,Q6PFW1-5,Q6PFW1-6,Q6PFW1-7";"VIP1_HUMAN";"Inositol hexakisphosphate and diphosphoinositol-pentakisphosphate kinase 1";"PPIP5K1";1;3;3,92894754429631e-06;1;NA;1;1;1;NA;1;1;NA;NA;NA;NA;"cytosol, plasma membrane";6,94348007221219e-05
"1428";1428;"Q6WKZ4";"Q6WKZ4-3,Q6WKZ4-4";"Q6WKZ4-3,Q6WKZ4-4";"RFIP1_HUMAN";"Rab11 family-interacting protein 1";"RAB11FIP1";2;3;1,02393538105576e-05;2;NA;NA;1;2;NA;NA;1;NA;NA;NA;NA;"cytoplasm, phagocytic vesicle membrane, recycling endosome, intracellular membrane-bounded organelle";6,94348007221219e-05
"1430";1430;"Q6Y1H2";"Q6Y1H2";"Q6Y1H2";"HACD2_HUMAN";"Very-long-chain (3R)-3-hydroxyacyl-[acyl-carrier protein] dehydratase 2";"PTPLB";2;8;0,000275844429164209;1;1;2;1;1;2;3;2;0,000188186259120856;0,000380176079879827;0,000520071051392669;0,000346396344604932;"endoplasmic reticulum membrane, integral component of membrane";0,000185159468592325
"1432";1432;"Q6ZNB6";"Q6ZNB6-1,Q6ZNB6-2";"Q6ZNB6-1,Q6ZNB6-2";"NFXL1_HUMAN";"NF-X1-type zinc finger protein NFXL1";"NFXL1";1;1;4,80683898241692e-06;NA;NA;1;NA;NA;NA;1;NA;NA;NA;NA;NA;"nucleus, integral component of membrane";2,31449335740406e-05
"1433";1433;"Q6ZS81";"Q6ZS81-1,Q6ZS81-3,Q6ZS81-4,Q6ZS81-5";"Q6ZS81-1,Q6ZS81-3,Q6ZS81-4,Q6ZS81-5";"WDFY4_HUMAN";"WD repeat- and FYVE domain-containing protein 4";"WDFY4";2;2;1,37532359076062e-06;NA;NA;2;NA;NA;NA;2;NA;NA;NA;NA;NA;"integral component of membrane";4,62898671480813e-05
"1435";1435;"Q70J99";"Q70J99-1,Q70J99-3";"Q70J99-1,Q70J99-3";"UN13D_HUMAN";"Protein unc-13 homolog D";"UNC13D";3;4;1,60698360109424e-05;NA;1;3;NA;NA;1;3;NA;NA;NA;NA;NA;"recycling endosome, exocytic vesicle, late endosome, lysosome, membrane";9,25797342961626e-05
"1448";1448;"Q7Z2K6";"Q7Z2K6";"Q7Z2K6";"ERMP1_HUMAN";"Endoplasmic reticulum metallopeptidase 1";"ERMP1";2;2;1,93762403229284e-05;2;NA;NA;NA;2;NA;NA;NA;0,000105750685435171;NA;NA;NA;"endoplasmic reticulum membrane, integral component of membrane";4,62898671480813e-05
"1449";1449;"Q7Z3B1";"Q7Z3B1";"Q7Z3B1";"NEGR1_HUMAN";"Neuronal growth regulator 1";"NEGR1";1;1;2,47402842541345e-05;NA;NA;1;NA;NA;NA;1;NA;NA;NA;0,000124386108336853;NA;"plasma membrane, anchored component of membrane";2,31449335740406e-05
"1454";1454;"Q7Z4W1";"Q7Z4W1";"Q7Z4W1";"DCXR_HUMAN";"L-xylulose reductase";"DCXR";5;12;0,000430724293080178;1;2;5;3;1;2;5;4;0,000195898810724169;0,000395757066760148;0,000902309064574712;0,000721185832210269;"membrane, extracellular vesicular exosome, microvillus, cytoplasmic microtubule, brush border";0,000277739202888488
"1458";1458;"Q7Z7H5";"Q7Z7H5-1,Q7Z7H5-2,Q7Z7H5-3";"Q7Z7H5-1,Q7Z7H5-2,Q7Z7H5-3";"TMED4_HUMAN";"Transmembrane emp24 domain-containing protein 4";"TMED4";1;4;7,71635297441729e-05;1;1;1;1;1;1;1;1;NA;NA;NA;NA;"endoplasmic reticulum membrane, integral component of membrane";9,25797342961626e-05
"1461";1461;"Q86UB9";"Q86UB9-1,Q86UB9-2";"Q86UB9-1,Q86UB9-2";"TM135_HUMAN";"Transmembrane protein 135";"TMEM135";1;2;1,91224031134577e-05;NA;NA;1;NA;NA;NA;2;NA;NA;NA;NA;NA;"integral component of membrane, peroxisome";4,62898671480813e-05
"1462";1462;"Q86UE4";"Q86UE4";"Q86UE4";"LYRIC_HUMAN";"Protein LYRIC";"MTDH";15;49;0,000737362492563948;11;10;9;10;13;11;12;13;0,00106768217803619;0,000912553236412575;0,000907890357757649;0,000982646675159352;"integral component of membrane, tight junction, apical plasma membrane, nuclear membrane, nucleolus, cytoplasm, intercellular canaliculus, nucleus, perinuclear region of cytoplasm, endoplasmic reticulum membrane, endoplasmic reticulum, nuclear body";0,00113410174512799
"1463";1463;"Q86UP2";"Q86UP2-1,Q86UP2-2,Q86UP2-3";"Q86UP2-1,Q86UP2-2,Q86UP2-3";"KTN1_HUMAN";"Kinectin";"KTN1";17;37;7,95991754263459e-05;8;9;8;11;8;9;9;11;NA;NA;NA;NA;"integral component of plasma membrane, integral component of membrane, endoplasmic reticulum, membrane, endoplasmic reticulum membrane";0,000856362542239504
"1468";1468;"Q86VP6";"Q86VP6-1";"Q86VP6-1";"CAND1_HUMAN";"Cullin-associated NEDD8-dissociated protein 1";"CAND1";25;74;0,000526907712456348;17;14;22;18;17;14;24;19;NA;NA;NA;NA;"nucleus, intracellular membrane-bounded organelle, cullin-RING ubiquitin ligase complex, extracellular vesicular exosome, cytoplasm, ubiquitin ligase complex";0,00171272508447901
"1469";1469;"Q86WB0";"Q86WB0-1,Q86WB0-2,Q86WB0-3";"Q86WB0-1,Q86WB0-2,Q86WB0-3";"NIPA_HUMAN";"Nuclear-interacting partner of ALK";"ZC3HC1";1;2;1,16308906055294e-05;1;NA;1;NA;1;NA;1;NA;NA;NA;NA;NA;"nuclear membrane, nucleus";4,62898671480813e-05
"1479";1479;"Q8IWX8";"Q8IWX8";"Q8IWX8";"CHERP_HUMAN";"Calcium homeostasis endoplasmic reticulum protein";"CHERP";2;3;2,86836046701866e-05;2;NA;NA;NA;3;NA;NA;NA;0,000156547957914948;NA;NA;NA;"sarcoplasmic reticulum membrane, perinuclear region of cytoplasm, cytoplasm";6,94348007221219e-05
"1485";1485;"Q8IZP0";"Q8IZP0-1,Q8IZP0-12,Q8IZP0-2,Q8IZP0-3,Q8IZP0-4,Q8IZP0-5,Q8IZP0-6,Q8IZP0-9";"Q8IZP0-1,Q8IZP0-12,Q8IZP0-2,Q8IZP0-3,Q8IZP0-4,Q8IZP0-5,Q8IZP0-6,Q8IZP0-9";"ABI1_HUMAN";"Abl interactor 1";"ABI1";3;6;1,29302076170723e-05;NA;2;2;2;NA;2;2;2;NA;NA;NA;NA;"postsynaptic membrane, lamellipodium, SCAR complex, intracellular, postsynaptic density, nucleus, cell junction, cytosol, growth cone, extracellular vesicular exosome, filopodium, endoplasmic reticulum";0,000138869601444244
"1488";1488;"Q8N1F7";"Q8N1F7-1";"Q8N1F7-1";"NUP93_HUMAN";"Nuclear pore complex protein Nup93";"NUP93";3;5;5,34680135895215e-05;2;3;NA;NA;2;3;NA;NA;NA;NA;NA;NA;"nuclear envelope, nuclear periphery, nuclear membrane, nuclear pore";0,000115724667870203
"1490";1490;"Q8N357";"Q8N357";"Q8N357";"CB018_HUMAN";"Transmembrane protein C2orf18";"C2orf18";2;2;4,72132648299926e-05;NA;NA;NA;2;NA;NA;NA;2;NA;NA;NA;0,000237155448866989;"mitochondrion, lysosomal membrane, integral component of membrane, extracellular vesicular exosome";4,62898671480813e-05
"1491";1491;"Q8N5K1";"Q8N5K1";"Q8N5K1";"CISD2_HUMAN";"CDGSH iron-sulfur domain-containing protein 2";"CISD2";4;7;0,000454121662087003;NA;NA;2;4;NA;NA;2;5;NA;NA;0,000652336034833273;0,00162934576906764;"endoplasmic reticulum, mitochondrial outer membrane, endoplasmic reticulum membrane, integral component of membrane, protein complex";0,000162014535018284
"1492";1492;"Q8N5M9";"Q8N5M9";"Q8N5M9";"JAGN1_HUMAN";"Protein jagunal homolog 1";"JAGN1";1;1;4,78582547866865e-05;1;NA;NA;NA;1;NA;NA;NA;0,000261198414298892;NA;NA;NA;"integral component of membrane, endoplasmic reticulum membrane";2,31449335740406e-05
"1496";1496;"Q8N766";"Q8N766-1,Q8N766-2,Q8N766-3,Q8N766-4";"Q8N766-1,Q8N766-2,Q8N766-3,Q8N766-4";"EMC1_HUMAN";"ER membrane protein complex subunit 1";"EMC1";3;4;8,81979922050718e-06;2;2;NA;NA;2;2;NA;NA;NA;NA;NA;NA;"integral component of membrane, ER membrane protein complex";9,25797342961626e-05
"1498";1498;"Q8NBI5";"Q8NBI5";"Q8NBI5";"S43A3_HUMAN";"Solute carrier family 43 member 3";"SLC43A3";2;4;7,13487627369746e-05;1;1;2;NA;1;1;2;NA;9,73509364902186e-05;9,83347497856172e-05;0,000179359194913425;NA;"integral component of membrane";9,25797342961626e-05
"1504";1504;"Q8NC51";"Q8NC51-3";"Q8NC51-3";"PAIRB_HUMAN";"Plasminogen activator inhibitor 1 RNA-binding protein";"SERBP1";1;1;0,000420730363404135;1;0;0;0;1;0;0;0;NA;NA;NA;NA;"extracellular vesicular exosome, plasma membrane, cytoplasm, nucleus, perinuclear region of cytoplasm";2,31449335740406e-05
"1505";1505;"Q8NC51";"Q8NC51-1";"Q8NC51-1";"PAIRB_HUMAN";"Plasminogen activator inhibitor 1 RNA-binding protein";"SERBP1";1;4;0,00168292145361654;0;0;1;1;0;0;2;2;NA;NA;NA;NA;"extracellular vesicular exosome, plasma membrane, cytoplasm, nucleus, perinuclear region of cytoplasm";9,25797342961626e-05
"1506";1506;"Q8NCG7";"Q8NCG7-1,Q8NCG7-2,Q8NCG7-4";"Q8NCG7-1,Q8NCG7-2,Q8NCG7-4";"DGLB_HUMAN";"Sn1-specific diacylglycerol lipase beta";"DAGLB";1;1;4,34427610414863e-06;NA;1;NA;NA;NA;1;NA;NA;NA;NA;NA;NA;"lysosomal membrane, plasma membrane, integral component of membrane";2,31449335740406e-05
"1509";1509;"Q8NF37";"Q8NF37";"Q8NF37";"PCAT1_HUMAN";"Lysophosphatidylcholine acyltransferase 1";"LPCAT1";2;9;0,000147607763358938;1;1;2;2;2;1;3;3;0,000179023632272275;9,04164085107454e-05;0,00024737461995082;0,00024714795373498;"endoplasmic reticulum membrane, endoplasmic reticulum, Golgi membrane, Golgi apparatus, lipid particle, integral component of membrane";0,000208304402166366
"1511";1511;"Q8NF91";"Q8NF91-1,Q8NF91-4";"Q8NF91-1,Q8NF91-4";"SYNE1_HUMAN";"Nesprin-1";"SYNE1";2;3;3,50939680647059e-06;1;1;NA;1;1;1;NA;1;NA;NA;NA;NA;"nuclear membrane, Golgi apparatus, nucleus, postsynaptic membrane, sarcomere, cytoskeleton, nuclear outer membrane, integral component of membrane, SUN-KASH complex, nuclear envelope, cytoplasm";6,94348007221219e-05
"1512";1512;"Q8NF91";"Q8NF91-2";"Q8NF91-2";"SYNE1_HUMAN";"Nesprin-1";"SYNE1";1;1;2,33959787098039e-06;0;0;NA;1;0;0;NA;1;NA;NA;NA;NA;"nuclear membrane, Golgi apparatus, nucleus, postsynaptic membrane, sarcomere, cytoskeleton, nuclear outer membrane, integral component of membrane, SUN-KASH complex, nuclear envelope, cytoplasm";2,31449335740406e-05
"1513";1513;"Q8NF91";"Q8NF91-3";"Q8NF91-3";"SYNE1_HUMAN";"Nesprin-1";"SYNE1";1;1;1,59291769939091e-06;1;0;NA;NA;1;0;NA;NA;NA;NA;NA;NA;"nuclear membrane, Golgi apparatus, nucleus, postsynaptic membrane, sarcomere, cytoskeleton, nuclear outer membrane, integral component of membrane, SUN-KASH complex, nuclear envelope, cytoplasm";2,31449335740406e-05
"1517";1517;"Q8TAT6";"Q8TAT6-1,Q8TAT6-2";"Q8TAT6-1,Q8TAT6-2";"NPL4_HUMAN";"Nuclear protein localization protein 4 homolog";"NPLOC4";1;3;2,16070574653708e-05;1;1;NA;1;1;1;NA;1;NA;NA;NA;NA;"cytosol, endoplasmic reticulum, nucleus, nuclear outer membrane-endoplasmic reticulum membrane network";6,94348007221219e-05
"1519";1519;"Q8TBM8";"Q8TBM8-1";"Q8TBM8-1";"DJB14_HUMAN";"DnaJ homolog subfamily B member 14";"DNAJB14";1;2;4,62166787649796e-05;NA;NA;1;NA;NA;NA;2;NA;NA;NA;NA;NA;"integral component of membrane";4,62898671480813e-05
"1520";1520;"Q8TBQ9";"Q8TBQ9";"Q8TBQ9";"KISHA_HUMAN";"Protein kish-A";"TMEM167A";1;1;0,000121639730916162;1;NA;NA;NA;1;NA;NA;NA;0,000663879303009685;NA;NA;NA;"Golgi membrane, integral component of membrane";2,31449335740406e-05
"1523";1523;"Q8TCJ2";"Q8TCJ2";"Q8TCJ2";"STT3B_HUMAN";"Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit STT3B";"STT3B";8;21;0,000242024519877403;4;7;3;3;5;8;4;4;0,000308631540382226;0,000501027625161585;0,000234556661435208;0,000243471937819862;"integral component of membrane, oligosaccharyltransferase complex";0,000486043605054854
"1525";1525;"Q8TEM1";"Q8TEM1-1";"Q8TEM1-1";"PO210_HUMAN";"Nuclear pore membrane glycoprotein 210";"NUP210";1;1;4,6412615929855e-06;NA;NA;1;NA;NA;NA;1;NA;NA;NA;NA;NA;"nuclear envelope, nuclear pore, endoplasmic reticulum membrane, nuclear membrane";2,31449335740406e-05
"1532";1532;"Q8WVM8";"Q8WVM8";"Q8WVM8";"SCFD1_HUMAN";"Sec1 family domain-containing protein 1";"SCFD1";2;3;4,09255169437553e-05;NA;NA;1;2;NA;NA;1;2;NA;NA;6,85867326343395e-05;0,000137047774968306;"cis-Golgi network, Golgi-associated vesicle, Golgi transport complex, Golgi cisterna membrane, plasma membrane, endoplasmic reticulum membrane";6,94348007221219e-05
"1535";1535;"Q8WWM7";"Q8WWM7-1,Q8WWM7-2,Q8WWM7-3,Q8WWM7-4,Q8WWM7-5,Q8WWM7-6,Q8WWM7-8";"Q8WWM7-1,Q8WWM7-2,Q8WWM7-3,Q8WWM7-4,Q8WWM7-5,Q8WWM7-6,Q8WWM7-8";"ATX2L_HUMAN";"Ataxin-2-like protein";"ATXN2L";4;11;1,28024806492492e-05;3;3;2;3;3;3;2;3;NA;NA;NA;NA;"cytoplasm, nuclear speck, membrane, cytoplasmic stress granule";0,000254594269314447
"1537";1537;"Q8WXA9";"Q8WXA9-1,Q8WXA9-2";"Q8WXA9-1,Q8WXA9-2";"SREK1_HUMAN";"Splicing regulatory glutamine/lysine-rich protein 1";"SREK1";2;5;4,31006920569076e-05;1;1;1;2;1;1;1;2;NA;NA;NA;NA;"spliceosomal complex, mitochondrion, nucleus, intracellular membrane-bounded organelle";0,000115724667870203
"1544";1544;"Q92542";"Q92542-1,Q92542-2";"Q92542-1,Q92542-2";"NICA_HUMAN";"Nicastrin";"NCSTN";3;5;3,08817370450057e-05;NA;2;NA;1;NA;4;NA;1;NA;NA;NA;NA;"melanosome, lysosomal membrane, extracellular vesicular exosome, plasma membrane, Golgi apparatus, integral component of plasma membrane, endoplasmic reticulum, integral component of membrane";0,000115724667870203
"1546";1546;"Q92556";"Q92556-1";"Q92556-1";"ELMO1_HUMAN";"Engulfment and cell motility protein 1";"ELMO1";3;6;7,2281105578792e-05;1;2;1;2;1;2;1;2;NA;NA;NA;NA;"cytoskeleton, cytosol, cytoplasm, plasma membrane";0,000138869601444244
"1547";1547;"Q92572";"Q92572";"Q92572";"AP3S1_HUMAN";"AP-3 complex subunit sigma-1";"AP3S1";1;2;9,07571049322656e-05;1;1;NA;NA;1;1;NA;NA;0,000247664817703095;0,000250167679506415;NA;NA;"cytoplasmic vesicle membrane, AP-3 adaptor complex, AP-type membrane coat adaptor complex, Golgi apparatus, transport vesicle";4,62898671480813e-05
"1551";1551;"Q92608";"Q92608-1";"Q92608-1";"DOCK2_HUMAN";"Dedicator of cytokinesis protein 2";"DOCK2";7;10;4,78582547866865e-05;3;NA;3;4;3;NA;3;4;NA;NA;NA;NA;"endomembrane system, cytoskeleton, cytosol, extracellular vesicular exosome, membrane";0,000231449335740406
"1552";1552;"Q92614";"Q92614-1,Q92614-2,Q92614-3,Q92614-4,Q92614-5";"Q92614-1,Q92614-2,Q92614-3,Q92614-4,Q92614-5";"MY18A_HUMAN";"Unconventional myosin-XVIIIa";"MYO18A";8;12;1,02333717148553e-05;4;1;4;2;4;1;5;2;NA;NA;NA;NA;"endoplasmic reticulum-Golgi intermediate compartment, myosin complex, trans-Golgi network, Golgi membrane, actomyosin";0,000277739202888488
"1556";1556;"Q92685";"Q92685-1";"Q92685-1";"ALG3_HUMAN";"Dol-P-Man:Man(5)GlcNAc(2)-PP-Dol alpha-1,3-mannosyltransferase";"ALG3";1;1;1,99955722053964e-05;NA;NA;1;NA;NA;NA;1;NA;NA;NA;NA;NA;"endoplasmic reticulum membrane, integral component of membrane";2,31449335740406e-05
"1558";1558;"Q92733";"Q92733";"Q92733";"PRCC_HUMAN";"Proline-rich protein PRCC";"PRCC";2;6;0,000107023144105462;NA;2;1;1;NA;2;2;2;NA;0,000196669499571234;0,000179359194913425;0,000179194850365892;"nucleus, intracellular membrane-bounded organelle";0,000138869601444244
"1559";1559;"Q92736";"Q92736-1,Q92736-2";"Q92736-1,Q92736-2";"RYR2_HUMAN";"Ryanodine receptor 2";"RYR2";2;2;1,76324957237037e-06;2;NA;NA;NA;2;NA;NA;NA;NA;NA;NA;NA;"junctional sarcoplasmic reticulum membrane, sarcoplasmic reticulum, sarcoplasmic reticulum membrane, membrane, protein complex, plasma membrane, calcium channel complex, Z disc";4,62898671480813e-05
"1561";1561;"Q92783";"Q92783-1,Q92783-2";"Q92783-1,Q92783-2";"STAM1_HUMAN";"Signal transducing adapter molecule 1";"STAM";2;4;3,24372615776431e-05;2;NA;NA;NA;4;NA;NA;NA;NA;NA;NA;NA;"early endosome membrane, cytosol";9,25797342961626e-05
"1562";1562;"Q92797";"Q92797-1,Q92797-2";"Q92797-1,Q92797-2";"SYMPK_HUMAN";"Symplekin";"SYMPK";1;2;6,87445889008134e-06;NA;1;NA;1;NA;1;NA;1;NA;NA;NA;NA;"plasma membrane, cytoskeleton, tight junction, cytoplasm, nucleus, nucleoplasm";4,62898671480813e-05
"1566";1566;"Q92843";"Q92843-2";"Q92843-2";"B2CL2_HUMAN";"Bcl-2-like protein 2";"BCL2L2";4;8;0,000363028419729062;3;1;2;2;3;1;2;2;NA;NA;NA;NA;"cytosol, mitochondrial outer membrane";0,000185159468592325
"1568";1568;"Q92888";"Q92888-1,Q92888-2,Q92888-3";"Q92888-1,Q92888-2,Q92888-3";"ARHG1_HUMAN";"Rho guanine nucleotide exchange factor 1";"ARHGEF1";2;7;2,24073188529771e-05;1;2;2;2;1;2;2;2;NA;NA;NA;NA;"cytoplasm, cytosol, plasma membrane";0,000162014535018284
"1575";1575;"Q92930";"Q92930";"Q92930";"RAB8B_HUMAN";"Ras-related protein Rab-8B";"RAB8B";1;1;4,68762082426395e-05;1;0;0;0;1;0;0;0;0,000254968138112415;0;NA;0;"cell tip, plasma membrane, phagocytic vesicle, mitochondrion, peroxisomal membrane, perinuclear region of cytoplasm, phagocytic vesicle membrane, extracellular vesicular exosome";2,31449335740406e-05
"1578";1578;"Q92974";"Q92974-1,Q92974-2,Q92974-3";"Q92974-1,Q92974-2,Q92974-3";"ARHG2_HUMAN";"Rho guanine nucleotide exchange factor 2";"ARHGEF2";3;3;8,882414427955e-06;2;NA;NA;1;2;NA;NA;1;NA;NA;NA;NA;"ruffle membrane, cytosol, cytoplasm, microtubule, tight junction, cytoskeleton, protein complex, vesicle, Golgi apparatus, cytoplasmic membrane-bounded vesicle, spindle, dendritic shaft, neuronal cell body";6,94348007221219e-05
"1581";1581;"Q93084";"Q93084-2";"Q93084-2";"AT2A3_HUMAN";"Sarcoplasmic/endoplasmic reticulum calcium ATPase 3";"ATP2A3";1;3;3,14887127012115e-05;1;1;1;0;1;1;1;0;NA;NA;NA;NA;"endoplasmic reticulum, endoplasmic reticulum membrane, sarcoplasmic reticulum membrane, platelet dense tubular network membrane, integral component of membrane, sarcoplasmic reticulum, nuclear membrane";6,94348007221219e-05
"1582";1582;"Q95604";"Q95604";"Q95604";"1C17_HUMAN";"HLA class I histocompatibility antigen, Cw-17 alpha chain";"HLA-C";0;0;NA;0;0;0;0;0;0;0;0;NA;NA;NA;NA;"cell surface, ER to Golgi transport vesicle membrane, plasma membrane, MHC class I protein complex, phagocytic vesicle membrane, integral component of lumenal side of endoplasmic reticulum membrane, Golgi membrane, early endosome membrane";0
"1587";1587;"Q969V3";"Q969V3-1,Q969V3-2";"Q969V3-1,Q969V3-2";"NCLN_HUMAN";"Nicalin";"NCLN";4;9;7,00022607759082e-05;1;2;3;3;1;2;3;3;NA;NA;NA;NA;"integral component of membrane, endoplasmic reticulum membrane";0,000208304402166366
"1589";1589;"Q96A26";"Q96A26";"Q96A26";"F162A_HUMAN";"Protein FAM162A";"FAM162A";5;14;0,000796187329633057;4;2;4;4;4;2;4;4;0,00124154051471941;0,000627043664217377;0,0011437060350973;0,00114265807181367;"mitochondrion, nucleus, cytoplasm, integral component of membrane";0,000324029070036569
"1590";1590;"Q96A33";"Q96A33-1,Q96A33-2";"Q96A33-1,Q96A33-2";"CCD47_HUMAN";"Coiled-coil domain-containing protein 47";"CCDC47";5;7;6,34642074345191e-05;NA;2;2;3;NA;2;2;3;NA;NA;NA;NA;"endoplasmic reticulum, integral component of membrane";0,000162014535018284
"1595";1595;"Q96AG4";"Q96AG4";"Q96AG4";"LRC59_HUMAN";"Leucine-rich repeat-containing protein 59";"LRRC59";8;36;0,00102700385190453;7;8;6;6;9;10;9;8;0,00140128269820937;0,00157271537930743;0,00129086039466193;0,00114638008507691;"endoplasmic reticulum, endoplasmic reticulum membrane, integral component of membrane, nuclear envelope, mitochondrial nucleoid";0,000833217608665463
"1596";1596;"Q96C19";"Q96C19";"Q96C19";"EFHD2_HUMAN";"EF-hand domain-containing protein D2";"EFHD2";4;11;0,000401411112023333;3;3;2;3;3;3;2;3;0,000597491372708716;0,000603529526809225;0,000366939019593716;0,00054990419706033;"membrane raft";0,000254594269314447
"1601";1601;"Q96CT7";"Q96CT7";"Q96CT7";"CC124_HUMAN";"Coiled-coil domain-containing protein 124";"CCDC124";3;3;0,000117821443398614;1;NA;2;NA;1;NA;2;NA;0,000214346680792365;NA;0,000394911949338529;NA;"microtubule organizing center, midbody, cytoplasm, plasma membrane";6,94348007221219e-05
"1602";1602;"Q96CW1";"Q96CW1-1,Q96CW1-2";"Q96CW1-1,Q96CW1-2";"AP2M1_HUMAN";"AP-2 complex subunit mu";"AP2M1";3;5;5,03336817584117e-05;3;NA;2;NA;3;NA;2;NA;NA;NA;NA;NA;"coated pit, clathrin-coated endocytic vesicle membrane, mitochondrion, extracellular vesicular exosome, plasma membrane, clathrin adaptor complex, lysosomal membrane, cytosol, endocytic vesicle membrane";0,000115724667870203
"1603";1603;"Q96D71";"Q96D71-1,Q96D71-2,Q96D71-3";"Q96D71-1,Q96D71-2,Q96D71-3";"REPS1_HUMAN";"RalBP1-associated Eps domain-containing protein 1";"REPS1";1;4;1,46701183014466e-05;1;1;1;1;1;1;1;1;NA;NA;NA;NA;"plasma membrane, coated pit";9,25797342961626e-05
"1610";1610;"Q96G23";"Q96G23";"Q96G23";"CERS2_HUMAN";"Ceramide synthase 2";"CERS2";1;2;4,60950559261244e-05;NA;NA;1;1;NA;NA;1;1;NA;NA;0,0001158754798717;0,00011576930464428;"endoplasmic reticulum membrane, integral component of membrane, nuclear membrane, endoplasmic reticulum";4,62898671480813e-05
"1612";1612;"Q96HE7";"Q96HE7";"Q96HE7";"ERO1A_HUMAN";"ERO1-like protein alpha";"ERO1L";7;19;0,000355562290370318;2;4;4;5;3;4;6;6;0,000306405832158316;0,000412669761920838;0,000564521568605717;0,000564004304677261;"membrane, endoplasmic reticulum, endoplasmic reticulum membrane, endoplasmic reticulum lumen, intracellular membrane-bounded organelle";0,000439753737906772
"1613";1613;"Q96HS1";"Q96HS1-1";"Q96HS1-1";"PGAM5_HUMAN";"Serine/threonine-protein phosphatase PGAM5, mitochondrial";"PGAM5";2;2;6,06094160966341e-05;2;NA;NA;NA;2;NA;NA;NA;NA;NA;NA;NA;"mitochondrion, integral component of membrane, mitochondrial outer membrane";4,62898671480813e-05
"1616";1616;"Q96I99";"Q96I99-1";"Q96I99-1";"SUCB2_HUMAN";"Succinyl-CoA ligase [GDP-forming] subunit beta, mitochondrial";"SUCLG2";1;3;6,08198654580808e-05;1;1;1;NA;1;1;1;NA;NA;NA;NA;NA;"mitochondrial matrix, plasma membrane, mitochondrion, succinate-CoA ligase complex (GDP-forming)";6,94348007221219e-05
"1619";1619;"Q96IX5";"Q96IX5";"Q96IX5";"USMG5_HUMAN";"Up-regulated during skeletal muscle growth protein 5";"USMG5";1;7;0,00105700731692664;1;1;1;1;2;1;2;2;0,00164825206264473;0,000832454519736863;0,00151836835693952;0,00151697709533884;"integral component of membrane, mitochondrial proton-transporting ATP synthase complex";0,000162014535018284
"1621";1621;"Q96JJ7";"Q96JJ7-1,Q96JJ7-2";"Q96JJ7-1,Q96JJ7-2";"TMX3_HUMAN";"Protein disulfide-isomerase TMX3";"TMX3";2;2;1,92908824360432e-05;NA;NA;2;NA;NA;NA;2;NA;NA;NA;NA;NA;"cell surface, integral component of membrane, endoplasmic reticulum membrane";4,62898671480813e-05
"1624";1624;"Q96N66";"Q96N66-1,Q96N66-2,Q96N66-3";"Q96N66-1,Q96N66-2,Q96N66-3";"MBOA7_HUMAN";"Lysophospholipid acyltransferase 7";"MBOAT7";1;1;6,18507106353364e-06;NA;1;NA;NA;NA;1;NA;NA;NA;NA;NA;NA;"endoplasmic reticulum membrane, integral component of membrane";2,31449335740406e-05
