"";"X";"protein.acs";"X.1";"protein.g";"ID";"Description";"Gene";"global.peptide.count";"global.spectra.count";"global.dNSAF";"peptide.count.P5838.1.id.csv";"peptide.count.P5838.2.id.csv";"peptide.count.P5839.1.id.csv";"peptide.count.P5839.2.id.csv";"spectra.count.P5838.1.id.csv";"spectra.count.P5838.2.id.csv";"spectra.count.P5839.1.id.csv";"spectra.count.P5839.2.id.csv";"dNSAF.P5838.1.id.csv";"dNSAF.P5838.2.id.csv";"dNSAF.P5839.1.id.csv";"dNSAF.P5839.2.id.csv";"Go.Cc";"norm.sc"
"1463";1463;"Q86UP2";"Q86UP2-1,Q86UP2-2,Q86UP2-3";"Q86UP2-1,Q86UP2-2,Q86UP2-3";"KTN1_HUMAN";"Kinectin";"KTN1";17;37;7,95991754263459e-05;8;9;8;11;8;9;9;11;NA;NA;NA;NA;"integral component of plasma membrane, integral component of membrane, endoplasmic reticulum, membrane, endoplasmic reticulum membrane";0,000856362542239504
"1464";1464;"Q86UX7";"Q86UX7-1,Q86UX7-2";"Q86UX7-1,Q86UX7-2";"URP2_HUMAN";"Fermitin family homolog 3";"FERMT3";10;25;0,000164131570951342;5;6;8;5;5;6;9;5;NA;NA;NA;NA;"podosome, cell projection, cell junction, extracellular vesicular exosome";0,000578623339351016
"1465";1465;"Q86V81";"Q86V81";"Q86V81";"THOC4_HUMAN";"THO complex subunit 4";"ALYREF";7;23;0,000783795308938379;6;6;5;5;6;6;6;5;0,00111593719416414;0,0011272146804219;0,00102800036617695;0,000855882018770941;"nucleoplasm, catalytic step 2 spliceosome, extracellular vesicular exosome, nuclear speck, transcription export complex, cytosol";0,000532333472202935
"1468";1468;"Q86VP6";"Q86VP6-1";"Q86VP6-1";"CAND1_HUMAN";"Cullin-associated NEDD8-dissociated protein 1";"CAND1";25;74;0,000526907712456348;17;14;22;18;17;14;24;19;NA;NA;NA;NA;"nucleus, intracellular membrane-bounded organelle, cullin-RING ubiquitin ligase complex, extracellular vesicular exosome, cytoplasm, ubiquitin ligase complex";0,00171272508447901
"1485";1485;"Q8IZP0";"Q8IZP0-1,Q8IZP0-12,Q8IZP0-2,Q8IZP0-3,Q8IZP0-4,Q8IZP0-5,Q8IZP0-6,Q8IZP0-9";"Q8IZP0-1,Q8IZP0-12,Q8IZP0-2,Q8IZP0-3,Q8IZP0-4,Q8IZP0-5,Q8IZP0-6,Q8IZP0-9";"ABI1_HUMAN";"Abl interactor 1";"ABI1";3;6;1,29302076170723e-05;NA;2;2;2;NA;2;2;2;NA;NA;NA;NA;"postsynaptic membrane, lamellipodium, SCAR complex, intracellular, postsynaptic density, nucleus, cell junction, cytosol, growth cone, extracellular vesicular exosome, filopodium, endoplasmic reticulum";0,000138869601444244
"1490";1490;"Q8N357";"Q8N357";"Q8N357";"CB018_HUMAN";"Transmembrane protein C2orf18";"C2orf18";2;2;4,72132648299926e-05;NA;NA;NA;2;NA;NA;NA;2;NA;NA;NA;0,000237155448866989;"mitochondrion, lysosomal membrane, integral component of membrane, extracellular vesicular exosome";4,62898671480813e-05
"1501";1501;"Q8NBQ5";"Q8NBQ5";"Q8NBQ5";"DHB11_HUMAN";"Estradiol 17-beta-dehydrogenase 11";"HSD17B11";4;12;0,000350322425038545;3;2;3;4;3;2;3;4;0,000477993098166973;0,000321882414298254;0,00044032682351246;0,000586564476864352;"lipid particle, cytoplasm, extracellular region";0,000277739202888488
"1502";1502;"Q8NBS9";"Q8NBS9";"Q8NBS9";"TXND5_HUMAN";"Thioredoxin domain-containing protein 5";"TXNDC5";10;31;0,000628471943066834;6;10;6;5;8;10;7;6;0,000885172404012913;0,00111764727186894;0,000713492538098893;0,000611004663400366;"endoplasmic reticulum lumen, extracellular vesicular exosome, lysosomal lumen, endoplasmic reticulum";0,00071749294079526
"1504";1504;"Q8NC51";"Q8NC51-3";"Q8NC51-3";"PAIRB_HUMAN";"Plasminogen activator inhibitor 1 RNA-binding protein";"SERBP1";1;1;0,000420730363404135;1;0;0;0;1;0;0;0;NA;NA;NA;NA;"extracellular vesicular exosome, plasma membrane, cytoplasm, nucleus, perinuclear region of cytoplasm";2,31449335740406e-05
"1505";1505;"Q8NC51";"Q8NC51-1";"Q8NC51-1";"PAIRB_HUMAN";"Plasminogen activator inhibitor 1 RNA-binding protein";"SERBP1";1;4;0,00168292145361654;0;0;1;1;0;0;2;2;NA;NA;NA;NA;"extracellular vesicular exosome, plasma membrane, cytoplasm, nucleus, perinuclear region of cytoplasm";9,25797342961626e-05
"1506";1506;"Q8NCG7";"Q8NCG7-1,Q8NCG7-2,Q8NCG7-4";"Q8NCG7-1,Q8NCG7-2,Q8NCG7-4";"DGLB_HUMAN";"Sn1-specific diacylglycerol lipase beta";"DAGLB";1;1;4,34427610414863e-06;NA;1;NA;NA;NA;1;NA;NA;NA;NA;NA;NA;"lysosomal membrane, plasma membrane, integral component of membrane";2,31449335740406e-05
"1507";1507;"Q8NCW5";"Q8NCW5-1,Q8NCW5-2";"Q8NCW5-1,Q8NCW5-2";"NNRE_HUMAN";"NAD(P)H-hydrate epimerase";"APOA1BP";2;7;0,000106434764551641;2;2;2;NA;2;3;2;NA;NA;NA;NA;NA;"cilium, mitochondrion, cell body, extracellular space, extracellular region";0,000162014535018284
"1521";1521;"Q8TC07";"Q8TC07-1,Q8TC07-2";"Q8TC07-1,Q8TC07-2";"TBC15_HUMAN";"TBC1 domain family member 15";"TBC1D15";12;24;0,000152093672230917;4;4;7;8;4;4;7;9;NA;NA;NA;NA;"mitochondrion, extracellular region, cytoplasm";0,000555478405776975
"1531";1531;"Q8WUM4";"Q8WUM4";"Q8WUM4";"PDC6I_HUMAN";"Programmed cell death 6-interacting protein";"PDCD6IP";22;68;0,000686115348577796;16;15;13;18;18;17;14;19;0,000991229927074368;0,000945622300069754;0,000710204554052354;0,000962965875036522;"melanosome, cytoplasm, immunological synapse, extracellular vesicular exosome, microtubule organizing center, cytosol";0,00157385548303476
"1532";1532;"Q8WVM8";"Q8WVM8";"Q8WVM8";"SCFD1_HUMAN";"Sec1 family domain-containing protein 1";"SCFD1";2;3;4,09255169437553e-05;NA;NA;1;2;NA;NA;1;2;NA;NA;6,85867326343395e-05;0,000137047774968306;"cis-Golgi network, Golgi-associated vesicle, Golgi transport complex, Golgi cisterna membrane, plasma membrane, endoplasmic reticulum membrane";6,94348007221219e-05
"1539";1539;"Q8WZ42";"Q8WZ42-1,Q8WZ42-10,Q8WZ42-11,Q8WZ42-2,Q8WZ42-3,Q8WZ42-4,Q8WZ42-5,Q8WZ42-7,Q8WZ42-8,Q8WZ42-9";"Q8WZ42-1,Q8WZ42-10,Q8WZ42-11,Q8WZ42-2,Q8WZ42-3,Q8WZ42-4,Q8WZ42-5,Q8WZ42-7,Q8WZ42-8,Q8WZ42-9";"TITIN_HUMAN";"Titin";"TTN";4;6;1,52979224907662e-07;NA;2;4;NA;NA;2;4;NA;NA;NA;NA;NA;"cytoplasm, striated muscle thin filament, condensed nuclear chromosome, extracellular vesicular exosome, nucleus, extracellular region, I band, Golgi apparatus, cytosol, M band, Z disc";0,000138869601444244
"1544";1544;"Q92542";"Q92542-1,Q92542-2";"Q92542-1,Q92542-2";"NICA_HUMAN";"Nicastrin";"NCSTN";3;5;3,08817370450057e-05;NA;2;NA;1;NA;4;NA;1;NA;NA;NA;NA;"melanosome, lysosomal membrane, extracellular vesicular exosome, plasma membrane, Golgi apparatus, integral component of plasma membrane, endoplasmic reticulum, integral component of membrane";0,000115724667870203
"1546";1546;"Q92556";"Q92556-1";"Q92556-1";"ELMO1_HUMAN";"Engulfment and cell motility protein 1";"ELMO1";3;6;7,2281105578792e-05;1;2;1;2;1;2;1;2;NA;NA;NA;NA;"cytoskeleton, cytosol, cytoplasm, plasma membrane";0,000138869601444244
"1549";1549;"Q92598";"Q92598-1,Q92598-2";"Q92598-1,Q92598-2";"HS105_HUMAN";"Heat shock protein 105 kDa";"HSPH1";18;52;0,000285354000237993;12;10;12;12;13;12;13;14;NA;NA;NA;NA;"extracellular region, nucleus, endocytic vesicle lumen, extracellular vesicular exosome, microtubule, cytoplasm";0,00120353654585011
"1551";1551;"Q92608";"Q92608-1";"Q92608-1";"DOCK2_HUMAN";"Dedicator of cytokinesis protein 2";"DOCK2";7;10;4,78582547866865e-05;3;NA;3;4;3;NA;3;4;NA;NA;NA;NA;"endomembrane system, cytoskeleton, cytosol, extracellular vesicular exosome, membrane";0,000231449335740406
"1557";1557;"Q92688";"Q92688-1,Q92688-2";"Q92688-1,Q92688-2";"AN32B_HUMAN";"Acidic leucine-rich nuclear phosphoprotein 32 family member B";"ANP32B";5;19;0,000524843938574514;5;5;4;4;5;6;4;4;NA;NA;NA;NA;"nucleus, extracellular vesicular exosome, cytoplasm";0,000439753737906772
"1559";1559;"Q92736";"Q92736-1,Q92736-2";"Q92736-1,Q92736-2";"RYR2_HUMAN";"Ryanodine receptor 2";"RYR2";2;2;1,76324957237037e-06;2;NA;NA;NA;2;NA;NA;NA;NA;NA;NA;NA;"junctional sarcoplasmic reticulum membrane, sarcoplasmic reticulum, sarcoplasmic reticulum membrane, membrane, protein complex, plasma membrane, calcium channel complex, Z disc";4,62898671480813e-05
"1562";1562;"Q92797";"Q92797-1,Q92797-2";"Q92797-1,Q92797-2";"SYMPK_HUMAN";"Symplekin";"SYMPK";1;2;6,87445889008134e-06;NA;1;NA;1;NA;1;NA;1;NA;NA;NA;NA;"plasma membrane, cytoskeleton, tight junction, cytoplasm, nucleus, nucleoplasm";4,62898671480813e-05
"1564";1564;"Q92820";"Q92820";"Q92820";"GGH_HUMAN";"Gamma-glutamyl hydrolase";"GGH";9;40;0,00110164284603316;8;6;8;6;12;8;11;9;0,00180374754025273;0,00121465061999341;0,00152314310020033;0,00124506610655169;"extracellular space, lysosome, cytosol, extracellular vesicular exosome, melanosome";0,000925797342961626
"1568";1568;"Q92888";"Q92888-1,Q92888-2,Q92888-3";"Q92888-1,Q92888-2,Q92888-3";"ARHG1_HUMAN";"Rho guanine nucleotide exchange factor 1";"ARHGEF1";2;7;2,24073188529771e-05;1;2;2;2;1;2;2;2;NA;NA;NA;NA;"cytoplasm, cytosol, plasma membrane";0,000162014535018284
"1575";1575;"Q92930";"Q92930";"Q92930";"RAB8B_HUMAN";"Ras-related protein Rab-8B";"RAB8B";1;1;4,68762082426395e-05;1;0;0;0;1;0;0;0;0,000254968138112415;0;NA;0;"cell tip, plasma membrane, phagocytic vesicle, mitochondrion, peroxisomal membrane, perinuclear region of cytoplasm, phagocytic vesicle membrane, extracellular vesicular exosome";2,31449335740406e-05
"1582";1582;"Q95604";"Q95604";"Q95604";"1C17_HUMAN";"HLA class I histocompatibility antigen, Cw-17 alpha chain";"HLA-C";0;0;NA;0;0;0;0;0;0;0;0;NA;NA;NA;NA;"cell surface, ER to Golgi transport vesicle membrane, plasma membrane, MHC class I protein complex, phagocytic vesicle membrane, integral component of lumenal side of endoplasmic reticulum membrane, Golgi membrane, early endosome membrane";0
"1585";1585;"Q969H8";"Q969H8";"Q969H8";"CS010_HUMAN";"UPF0556 protein C19orf10";"C19orf10";2;5;0,000253123139478718;1;1;1;2;1;1;1;2;0,000276296588535823;0,000279088798524497;0,000254524175440728;0,000508581916356374;"endoplasmic reticulum-Golgi intermediate compartment, extracellular region, endoplasmic reticulum lumen";0,000115724667870203
"1601";1601;"Q96CT7";"Q96CT7";"Q96CT7";"CC124_HUMAN";"Coiled-coil domain-containing protein 124";"CCDC124";3;3;0,000117821443398614;1;NA;2;NA;1;NA;2;NA;0,000214346680792365;NA;0,000394911949338529;NA;"microtubule organizing center, midbody, cytoplasm, plasma membrane";6,94348007221219e-05
"1602";1602;"Q96CW1";"Q96CW1-1,Q96CW1-2";"Q96CW1-1,Q96CW1-2";"AP2M1_HUMAN";"AP-2 complex subunit mu";"AP2M1";3;5;5,03336817584117e-05;3;NA;2;NA;3;NA;2;NA;NA;NA;NA;NA;"coated pit, clathrin-coated endocytic vesicle membrane, mitochondrion, extracellular vesicular exosome, plasma membrane, clathrin adaptor complex, lysosomal membrane, cytosol, endocytic vesicle membrane";0,000115724667870203
"1603";1603;"Q96D71";"Q96D71-1,Q96D71-2,Q96D71-3";"Q96D71-1,Q96D71-2,Q96D71-3";"REPS1_HUMAN";"RalBP1-associated Eps domain-containing protein 1";"REPS1";1;4;1,46701183014466e-05;1;1;1;1;1;1;1;1;NA;NA;NA;NA;"plasma membrane, coated pit";9,25797342961626e-05
"1607";1607;"Q96ER3";"Q96ER3";"Q96ER3";"SAAL1_HUMAN";"Protein SAAL1";"SAAL1";3;10;0,00018476921151822;2;3;2;2;2;3;3;2;0,000201684851547246;0,000305584570536317;0,000278687862982569;0,000185621669893782;"extracellular region";0,000231449335740406
"1608";1608;"Q96FW1";"Q96FW1-1";"Q96FW1-1";"OTUB1_HUMAN";"Ubiquitin thioesterase OTUB1";"OTUB1";9;35;0,00113111484099161;9;7;6;6;10;9;8;8;NA;NA;NA;NA;"cytoplasm, extracellular vesicular exosome";0,000810072675091422
"1616";1616;"Q96I99";"Q96I99-1";"Q96I99-1";"SUCB2_HUMAN";"Succinyl-CoA ligase [GDP-forming] subunit beta, mitochondrial";"SUCLG2";1;3;6,08198654580808e-05;1;1;1;NA;1;1;1;NA;NA;NA;NA;NA;"mitochondrial matrix, plasma membrane, mitochondrion, succinate-CoA ligase complex (GDP-forming)";6,94348007221219e-05
"1617";1617;"Q96IU4";"Q96IU4-1";"Q96IU4-1";"ABHEB_HUMAN";"Alpha/beta hydrolase domain-containing protein 14B";"ABHD14B";6;14;0,000583870708397575;4;3;2;3;6;3;2;3;NA;NA;NA;NA;"cytosol, nucleus, extracellular vesicular exosome, cytoplasm, nucleolus";0,000324029070036569
"1621";1621;"Q96JJ7";"Q96JJ7-1,Q96JJ7-2";"Q96JJ7-1,Q96JJ7-2";"TMX3_HUMAN";"Protein disulfide-isomerase TMX3";"TMX3";2;2;1,92908824360432e-05;NA;NA;2;NA;NA;NA;2;NA;NA;NA;NA;NA;"cell surface, integral component of membrane, endoplasmic reticulum membrane";4,62898671480813e-05
"1622";1622;"Q96KP4";"Q96KP4-1";"Q96KP4-1";"CNDP2_HUMAN";"Cytosolic non-specific dipeptidase";"CNDP2";12;39;0,00071908287244754;9;6;10;9;11;7;11;10;NA;NA;NA;NA;"cytosol, extracellular vesicular exosome";0,000902652409387585
"1625";1625;"Q96NY7";"Q96NY7-1,Q96NY7-2,Q9NZA1-1,Q9NZA1-2";"Q96NY7-1,Q96NY7-2,Q9NZA1-1,Q9NZA1-2";"CLIC5_HUMAN, CLIC6_HUMAN";"Chloride intracellular channel protein 5, Chloride intracellular channel protein 6";"CLIC5, CLIC6";2;3;1,17927207710462e-05;NA;NA;2;NA;NA;NA;3;NA;NA;NA;NA;NA;"extracellular vesicular exosome, chloride channel complex, plasma membrane, cytoplasm";6,94348007221219e-05
"1630";1630;"Q96QK1";"Q96QK1";"Q96QK1";"VPS35_HUMAN";"Vacuolar protein sorting-associated protein 35";"VPS35";18;53;0,000583137202482503;13;12;12;13;13;13;13;14;0,0007806419944938;0,000788531040052254;0,000719126721816831;0,0007737345486276;"lysosomal membrane, endosome, cytosol, extracellular vesicular exosome, retromer complex";0,00122668147942415
"1633";1633;"Q96SB4";"Q96SB4-2,Q96SB4-3";"Q96SB4-2,Q96SB4-3";"SRPK1_HUMAN";"SRSF protein kinase 1";"SRPK1";1;1;6,68554246256766e-06;1;NA;NA;NA;1;NA;NA;NA;NA;NA;NA;NA;"nuclear matrix, nucleus, plasma membrane, endoplasmic reticulum, cytoplasm";2,31449335740406e-05
"1637";1637;"Q96TA1";"Q96TA1-1,Q96TA1-2";"Q96TA1-1,Q96TA1-2";"NIBL1_HUMAN";"Niban-like protein 1";"FAM129B";4;4;2,34800552974896e-05;2;NA;NA;2;2;NA;NA;2;NA;NA;NA;NA;"cytosol, plasma membrane, adherens junction, nucleolus, cytoplasm, extracellular vesicular exosome, nucleus, actin cytoskeleton";9,25797342961626e-05
"1646";1646;"Q99497";"Q99497";"Q99497";"PARK7_HUMAN";"Protein DJ-1";"PARK7";13;58;0,00268765881643328;11;10;11;11;14;14;14;16;0,00354068961605165;0,0035764712699806;0,00326168017416637;0,00372421890072604;"cytosol, extracellular vesicular exosome, nucleus, cytoplasm, mitochondrion, plasma membrane, membrane raft";0,00134240614729436
"1647";1647;"Q99536";"Q99536";"Q99536";"VAT1_HUMAN";"Synaptic vesicle membrane protein VAT-1 homolog";"VAT1";11;29;0,000646269104714873;7;5;9;7;7;6;9;7;0,000851387197752878;0,000737135299919665;0,00100838203857815;0,000783578499627951;"extracellular vesicular exosome, mitochondrial outer membrane, integral component of membrane";0,000671203073647179
"1648";1648;"Q99575";"Q99575";"Q99575";"POP1_HUMAN";"Ribonucleases P/MRP protein subunit POP1";"POP1";3;10;8,55279358004261e-05;2;3;2;2;3;3;2;2;0,000140037040478605;0,000141452232845912;8,60013327172773e-05;8,59225307906765e-05;"extracellular space, ribonuclease MRP complex, nucleolar ribonuclease P complex";0,000231449335740406
"1652";1652;"Q99615";"Q99615-1,Q99615-2";"Q99615-1,Q99615-2";"DNJC7_HUMAN";"DnaJ homolog subfamily C member 7";"DNAJC7";5;20;0,00017728867663894;4;4;5;4;4;6;5;5;NA;NA;NA;NA;"nucleus, cytoplasm, extracellular vesicular exosome, cytoskeleton";0,000462898671480813
"1655";1655;"Q99714";"Q99714-1";"Q99714-1";"HCD2_HUMAN";"3-hydroxyacyl-CoA dehydrogenase type-2";"HSD17B10";11;57;0,00191267990681964;9;11;10;11;17;14;12;14;NA;NA;NA;NA;"cytoplasm, plasma membrane, mitochondrial matrix, mitochondrion, mitochondrial inner membrane, endoplasmic reticulum";0,00131926121372032
"1659";1659;"Q99829";"Q99829";"Q99829";"CPNE1_HUMAN";"Copine-1";"CPNE1";5;8;0,000130473901317894;NA;2;5;NA;NA;3;5;NA;NA;0,00026973386673038;0,000409987731389627;NA;"extracellular vesicular exosome";0,000185159468592325
"1660";1660;"Q99832";"Q99832-1,Q99832-3";"Q99832-1,Q99832-3";"TCPH_HUMAN";"T-complex protein 1 subunit eta";"CCT7";23;98;0,000790322229598928;19;20;18;18;24;25;25;24;NA;NA;NA;NA;"mitochondrion, cytosol, extracellular vesicular exosome, zona pellucida receptor complex, chaperonin-containing T-complex, microtubule, cell body, cytoplasm";0,00226820349025598
"1664";1664;"Q9BPX5";"Q9BPX5";"Q9BPX5";"ARP5L_HUMAN";"Actin-related protein 2/3 complex subunit 5-like protein";"ARPC5L";2;5;0,000286211131567439;1;1;1;2;1;1;1;2;0,000312413789651616;0,000315570994410053;0,000287795309485268;0,00057506321261211;"cytoplasm, extracellular vesicular exosome, cytoskeleton";0,000115724667870203
"1665";1665;"Q9BQ39";"Q9BQ39";"Q9BQ39";"DDX50_HUMAN";"ATP-dependent RNA helicase DDX50";"DDX50";1;1;1,24115437786911e-05;0;NA;NA;1;0;NA;NA;1;0;NA;NA;6,46653510790076e-05;"nucleolus, plasma membrane";2,31449335740406e-05
"1670";1670;"Q9BRA2";"Q9BRA2";"Q9BRA2";"TXD17_HUMAN";"Thioredoxin domain-containing protein 17";"TXNDC17";2;6;0,000427222469559201;1;1;2;2;1;1;2;2;0,000388612274932499;0,000392539529632017;0,000715978574817007;0,000715322532761405;"cytosol, extracellular vesicular exosome";0,000138869601444244
"1671";1671;"Q9BRG1";"Q9BRG1";"Q9BRG1";"VPS25_HUMAN";"Vacuolar protein-sorting-associated protein 25";"VPS25";1;3;0,000149285124306198;1;NA;1;1;1;NA;1;1;0,000271586987594871;NA;0,000250185695177534;0,000249956453209241;"endosome membrane, mitochondrion, nucleus, cytosol, extracellular vesicular exosome, nucleolus, nucleoplasm";6,94348007221219e-05
"1672";1672;"Q9BRK5";"Q9BRK5-1,Q9BRK5-2,Q9BRK5-3,Q9BRK5-4,Q9BRK5-6";"Q9BRK5-1,Q9BRK5-2,Q9BRK5-3,Q9BRK5-4,Q9BRK5-6";"CAB45_HUMAN";"45 kDa calcium-binding protein";"SDF4";1;2;9,6774150563134e-06;1;1;NA;NA;1;1;NA;NA;NA;NA;NA;NA;"plasma membrane, Golgi apparatus, Golgi lumen, late endosome, bleb, extracellular vesicular exosome, cytoplasm";4,62898671480813e-05
"1674";1674;"Q9BRR6";"Q9BRR6-1,Q9BRR6-2";"Q9BRR6-1,Q9BRR6-2";"ADPGK_HUMAN";"ADP-dependent glucokinase";"ADPGK";3;9;7,9298335647558e-05;2;2;2;2;2;3;2;2;NA;NA;NA;NA;"extracellular region";0,000208304402166366
"1676";1676;"Q9BS26";"Q9BS26";"Q9BS26";"ERP44_HUMAN";"Endoplasmic reticulum resident protein 44";"ERP44";7;16;0,000372393555265241;5;3;3;4;5;3;3;5;0,000642176128303143;0,000401362000587416;0,000361516275461789;0,000541777534049586;"endoplasmic reticulum membrane, cell surface, endoplasmic reticulum-Golgi intermediate compartment, endoplasmic reticulum lumen, extracellular vesicular exosome";0,00037031893718465
"1680";1680;"Q9BTE3";"Q9BTE3-1,Q9BTE3-2";"Q9BTE3-1,Q9BTE3-2";"MCMBP_HUMAN";"Mini-chromosome maintenance complex-binding protein";"MCMBP";6;7;4,77464364343812e-05;NA;2;4;1;NA;2;4;1;NA;NA;NA;NA;"nucleus, cytoplasm, plasma membrane";0,000162014535018284
"1684";1684;"Q9BTW9";"Q9BTW9-1,Q9BTW9-3,Q9BTW9-4,Q9BTW9-5";"Q9BTW9-1,Q9BTW9-3,Q9BTW9-4,Q9BTW9-5";"TBCD_HUMAN";"Tubulin-specific chaperone D";"TBCD";1;1;1,83684157423734e-06;NA;NA;1;NA;NA;NA;1;NA;NA;NA;NA;NA;"microtubule, cytoplasm, tight junction, adherens junction, lateral plasma membrane";2,31449335740406e-05
"1687";1687;"Q9BUF5";"Q9BUF5";"Q9BUF5";"TBB6_HUMAN";"Tubulin beta-6 chain";"TUBB6";4;7;0,000446556979407162;0;0;4;3;0;0;4;3;NA;NA;0,000891543643203648;0,000789100193091056;"cytoplasm, extracellular vesicular exosome, microtubule";0,000162014535018284
"1689";1689;"Q9BUL8";"Q9BUL8";"Q9BUL8";"PDC10_HUMAN";"Programmed cell death protein 10";"PDCD10";2;4;0,000165246426904974;NA;NA;2;2;NA;NA;2;2;NA;NA;0,000415402663691;0,00041502203551723;"cytosol, Golgi membrane, plasma membrane, extracellular vesicular exosome";9,25797342961626e-05
"1690";1690;"Q9BUQ8";"Q9BUQ8";"Q9BUQ8";"DDX23_HUMAN";"Probable ATP-dependent RNA helicase DDX23";"DDX23";6;11;0,00011748617912878;4;4;3;NA;4;4;3;NA;0,000233167364959499;0,00023552371777921;0,000161095179333827;NA;"U5 snRNP, nucleus, catalytic step 2 spliceosome, nucleoplasm, extracellular vesicular exosome, plasma membrane, mitochondrion";0,000254594269314447
"1692";1692;"Q9BV40";"Q9BV40";"Q9BV40";"VAMP8_HUMAN";"Vesicle-associated membrane protein 8";"VAMP8";5;19;0,00166403151893309;4;4;5;4;4;4;6;5;0,00191197239266789;0,00193129448578952;0,00264196094107476;0,00219961678824132;"plasma membrane, lysosomal membrane, mitochondrion, late endosome membrane, SNARE complex, membrane, integral component of membrane, recycling endosome, early endosome, secretory granule membrane, extracellular vesicular exosome";0,000439753737906772
"1693";1693;"Q9BV57";"Q9BV57-1";"Q9BV57-1";"MTND_HUMAN";"1,2-dihydroxy-3-keto-5-methylthiopentene dioxygenase";"ADI1";4;7;0,000342493990959472;NA;2;3;2;NA;2;3;2;NA;NA;NA;NA;"cytoplasm, nucleus, plasma membrane, cytosol, Golgi apparatus";0,000162014535018284
"1694";1694;"Q9BVC6";"Q9BVC6";"Q9BVC6";"TM109_HUMAN";"Transmembrane protein 109";"TMEM109";3;6;0,00021624841051762;1;3;1;1;1;3;1;1;0,000196704978669536;0,000596078544996766;0,000181204454120354;0,000181038418785294;"extracellular vesicular exosome, nuclear outer membrane, sarcoplasmic reticulum membrane, integral component of membrane";0,000138869601444244
"1695";1695;"Q9BVK6";"Q9BVK6";"Q9BVK6";"TMED9_HUMAN";"Transmembrane emp24 domain-containing protein 9";"TMED9";2;4;0,000223610058535242;0;0;2;2;0;0;2;2;0;0;0,000499661643702082;0,000499203810097321;"integral component of membrane, endoplasmic reticulum-Golgi intermediate compartment, trans-Golgi network transport vesicle, extracellular vesicular exosome, endoplasmic reticulum, endoplasmic reticulum-Golgi intermediate compartment membrane, endoplasmic reticulum membrane, Golgi apparatus, Golgi membrane";9,25797342961626e-05
"1702";1702;"Q9BXS5";"Q9BXS5-1,Q9BXS5-2";"Q9BXS5-1,Q9BXS5-2";"AP1M1_HUMAN";"AP-1 complex subunit mu-1";"AP1M1";4;8;8,28185401982376e-05;2;1;3;2;2;1;3;2;NA;NA;NA;NA;"trans-Golgi network membrane, cytosol, extracellular vesicular exosome, clathrin-coated vesicle membrane, Golgi membrane, lysosomal membrane, clathrin adaptor complex, cytoplasmic vesicle membrane";0,000185159468592325
"1705";1705;"Q9BY44";"Q9BY44-1";"Q9BY44-1";"EIF2A_HUMAN";"Eukaryotic translation initiation factor 2A";"EIF2A";3;3;4,49131314151981e-05;NA;NA;3;NA;NA;NA;3;NA;NA;NA;NA;NA;"cytoplasm, extracellular space, blood microparticle, eukaryotic translation initiation factor 2 complex";6,94348007221219e-05
"1706";1706;"Q9BYT8";"Q9BYT8";"Q9BYT8";"NEUL_HUMAN";"Neurolysin, mitochondrial";"NLN";2;2;2,4880854051033e-05;NA;NA;2;NA;NA;NA;2;NA;NA;NA;0,000125092847588767;NA;"plasma membrane, mitochondrial intermembrane space";4,62898671480813e-05
"1709";1709;"Q9BZF9";"Q9BZF9";"Q9BZF9";"UACA_HUMAN";"Uveal autoantigen with coiled-coil domains and ankyrin repeats";"UACA";3;3;1,85552131906009e-05;3;NA;NA;NA;3;NA;NA;NA;0,000101269724187918;NA;NA;NA;"cytoplasm, cytoskeleton, nucleus, nuclear envelope, mitochondrion, extracellular region, apoptosome, perinuclear region of cytoplasm, extracellular vesicular exosome, membrane";6,94348007221219e-05
"1712";1712;"Q9BZM6";"Q9BZM6";"Q9BZM6";"N2DL1_HUMAN";"NKG2D ligand 1";"ULBP1";1;6;0,000215362146540089;NA;1;1;1;NA;2;2;2;NA;0,000395757066760148;0,000360923625829885;0,000360592916105134;"plasma membrane, anchored component of plasma membrane, endoplasmic reticulum";0,000138869601444244
"1719";1719;"Q9GZZ1";"Q9GZZ1-1";"Q9GZZ1-1";"NAA50_HUMAN";"N-alpha-acetyltransferase 50";"NAA50";4;15;0,000777342659109198;2;4;4;4;2;4;5;4;NA;NA;NA;NA;"extracellular vesicular exosome, cytoplasm";0,00034717400361061
"1726";1726;"Q9H0U4";"Q9H0U4";"Q9H0U4";"RAB1B_HUMAN";"Ras-related protein Rab-1B";"RAB1B";2;10;0,00066949401294581;2;2;2;2;3;3;2;2;0,00107310639576043;0,00103598917364331;0,000753176893096413;0,000659218918474659;"membrane, Golgi apparatus, extracellular vesicular exosome, mitochondrion";0,000231449335740406
"1728";1728;"Q9H299";"Q9H299";"Q9H299";"SH3L3_HUMAN";"SH3 domain-binding glutamic acid-rich-like protein 3";"SH3BGRL3";1;2;0,000188345389805669;1;1;NA;NA;1;1;NA;NA;0,000513971073297821;0,000519165184352022;NA;NA;"extracellular vesicular exosome, nucleus, cytoplasm";4,62898671480813e-05
"1729";1729;"Q9H2G2";"Q9H2G2-1,Q9H2G2-2";"Q9H2G2-1,Q9H2G2-2";"SLK_HUMAN";"STE20-like serine/threonine-protein kinase";"SLK";4;5;2,14612608562927e-05;0;4;0;1;0;4;0;1;NA;NA;NA;NA;"extracellular vesicular exosome, cytoplasm";0,000115724667870203
