"";"X";"accession";"name";"go_name"
"585";585;"P09651";"ROA1_HUMAN";"P:RNA export from nucleus, C:extracellular vesicular exosome, F:single-stranded DNA binding, F:single-stranded RNA binding, C:intermediate filament cytoskeleton, C:nucleolus, P:nuclear import, P:mRNA splicing, via spliceosome, C:catalytic step 2 spliceosome, P:viral process, C:cytoplasm, P:mRNA transport, C:nucleoplasm, F:nucleotide binding"
"595";595;"P62280";"RS11_HUMAN";"P:SRP-dependent cotranslational protein targeting to membrane, P:nuclear-transcribed mRNA catabolic process, nonsense-mediated decay, P:viral transcription, P:translational elongation, C:cytosolic small ribosomal subunit, P:translational initiation, F:rRNA binding, C:extracellular vesicular exosome, P:translational termination, F:structural constituent of ribosome"
"597";597;"P62277";"RS13_HUMAN";"C:cytosolic small ribosomal subunit, P:viral transcription, F:mRNA binding, P:nuclear-transcribed mRNA catabolic process, nonsense-mediated decay, P:negative regulation of RNA splicing, C:nucleolus, P:SRP-dependent cotranslational protein targeting to membrane, F:structural constituent of ribosome, C:extracellular vesicular exosome, P:translational elongation, P:translational termination, P:translational initiation"
"598";598;"P62263";"RS14_HUMAN";"F:structural constituent of ribosome, C:extracellular vesicular exosome, C:nucleolus, P:SRP-dependent cotranslational protein targeting to membrane, F:translation regulator activity, P:translational elongation, P:nuclear-transcribed mRNA catabolic process, nonsense-mediated decay, C:mitochondrion, P:viral transcription, P:ribosomal small subunit assembly, P:negative regulation of transcription from RNA polymerase II promoter, P:translational initiation, P:maturation of SSU-rRNA, P:translational termination, P:erythrocyte differentiation, F:mRNA 5'-UTR binding, C:cytosolic small ribosomal subunit"
"599";599;"P62244";"RS15A_HUMAN";"P:positive regulation of cell cycle, P:translational initiation, P:response to virus, F:structural constituent of ribosome, P:positive regulation of cell proliferation, P:translational elongation, C:cytosolic small ribosomal subunit, C:extracellular vesicular exosome, F:RNA binding, P:SRP-dependent cotranslational protein targeting to membrane, P:translational termination, P:nuclear-transcribed mRNA catabolic process, nonsense-mediated decay, P:viral transcription"
"600";600;"P62249";"RS16_HUMAN";"P:viral transcription, P:ribosomal small subunit biogenesis, P:translational elongation, F:structural constituent of ribosome, C:extracellular vesicular exosome, P:rRNA processing, P:translational termination, P:translational initiation, P:nuclear-transcribed mRNA catabolic process, nonsense-mediated decay, P:SRP-dependent cotranslational protein targeting to membrane, C:cytosolic small ribosomal subunit, F:RNA binding"
"602";602;"P62269";"RS18_HUMAN";"P:translational elongation, P:nuclear-transcribed mRNA catabolic process, nonsense-mediated decay, P:viral transcription, F:structural constituent of ribosome, P:SRP-dependent cotranslational protein targeting to membrane, C:cytosolic small ribosomal subunit, C:extracellular vesicular exosome, P:translational initiation, P:ribosome biogenesis, F:rRNA binding, P:translational termination"
"603";603;"P15880";"RS2_HUMAN";"P:translational termination, P:translational initiation, F:structural constituent of ribosome, P:positive regulation of transferase activity, C:cytosolic small ribosomal subunit, P:viral transcription, F:mRNA binding, C:extracellular vesicular exosome, C:nucleoplasm, P:translational elongation, P:SRP-dependent cotranslational protein targeting to membrane, P:nuclear-transcribed mRNA catabolic process, nonsense-mediated decay"
"604";604;"P60866";"RS20_HUMAN";"P:translational elongation, F:RNA binding, P:nuclear-transcribed mRNA catabolic process, nonsense-mediated decay, C:extracellular vesicular exosome, C:cytosolic small ribosomal subunit, P:SRP-dependent cotranslational protein targeting to membrane, F:structural constituent of ribosome, P:translational initiation, P:viral transcription, P:translational termination"
"607";607;"P62851";"RS25_HUMAN";"C:cytosolic small ribosomal subunit, F:structural constituent of ribosome, P:nuclear-transcribed mRNA catabolic process, nonsense-mediated decay, P:translational elongation, P:viral transcription, P:SRP-dependent cotranslational protein targeting to membrane, C:extracellular vesicular exosome, C:nucleolus, P:translational initiation, P:ribosomal small subunit assembly, F:RNA binding, P:translational termination"
"608";608;"P62854";"RS26_HUMAN";"F:mRNA binding, F:structural constituent of ribosome, P:translational elongation, P:translational termination, P:viral transcription, C:extracellular vesicular exosome, P:negative regulation of RNA splicing, P:nuclear-transcribed mRNA catabolic process, nonsense-mediated decay, C:cytosolic small ribosomal subunit, P:translational initiation, P:SRP-dependent cotranslational protein targeting to membrane"
"610";610;"P23396";"RS3_HUMAN";"C:ruffle membrane, F:endonuclease activity, P:positive regulation of execution phase of apoptosis, C:nucleus, F:iron-sulfur cluster binding, P:negative regulation of DNA repair, F:DNA-(apurinic or apyrimidinic site) lyase activity, P:positive regulation of DNA N-glycosylase activity, P:translational termination, C:extracellular vesicular exosome, P:nuclear-transcribed mRNA catabolic process, nonsense-mediated decay, P:translational initiation, F:damaged DNA binding, F:structural constituent of ribosome, P:activation of cysteine-type endopeptidase activity involved in apoptotic process, P:negative regulation of NF-kappaB transcription factor activity, C:cytosolic small ribosomal subunit, P:cellular response to DNA damage stimulus, P:translational elongation, F:mRNA binding, P:viral transcription, P:SRP-dependent cotranslational protein targeting to membrane"
"611";611;"P61247";"RS3A_HUMAN";"P:SRP-dependent cotranslational protein targeting to membrane, P:cell differentiation, P:viral transcription, P:translational termination, P:negative regulation of apoptotic process, P:translational elongation, C:extracellular vesicular exosome, P:cytoplasmic translation, P:nuclear-transcribed mRNA catabolic process, nonsense-mediated decay, P:translational initiation, C:cytosolic small ribosomal subunit, F:RNA binding, C:nucleolus, F:structural constituent of ribosome"
"612";612;"P62701";"RS4X_HUMAN";"P:viral transcription, P:SRP-dependent cotranslational protein targeting to membrane, C:cytosolic small ribosomal subunit, C:extracellular vesicular exosome, P:positive regulation of translation, P:multicellular organismal development, C:polysome, P:translational elongation, P:translational termination, P:positive regulation of cell proliferation, P:nuclear-transcribed mRNA catabolic process, nonsense-mediated decay, F:structural constituent of ribosome, P:translational initiation, F:rRNA binding"
"613";613;"P46782";"RS5_HUMAN";"P:translational termination, P:SRP-dependent cotranslational protein targeting to membrane, C:extracellular vesicular exosome, P:translational initiation, P:translational elongation, P:nuclear-transcribed mRNA catabolic process, nonsense-mediated decay, F:mRNA binding, P:regulation of translational fidelity, P:viral transcription, C:cytosolic small ribosomal subunit, F:structural constituent of ribosome"
"616";616;"P46781";"RS9_HUMAN";"P:viral transcription, F:structural constituent of ribosome, F:translation regulator activity, P:SRP-dependent cotranslational protein targeting to membrane, P:positive regulation of cell proliferation, P:translational initiation, C:cytosolic small ribosomal subunit, C:extracellular vesicular exosome, P:translational elongation, F:rRNA binding, P:nuclear-transcribed mRNA catabolic process, nonsense-mediated decay, P:translational termination, C:nucleolus"
"617";617;"P08865";"RSSA_HUMAN";"P:SRP-dependent cotranslational protein targeting to membrane, P:rRNA export from nucleus, C:cytosolic small ribosomal subunit, C:90S preribosome, F:ribosome binding, F:laminin receptor activity, P:translational termination, P:translational elongation, P:endonucleolytic cleavage to generate mature 3'-end of SSU-rRNA from (SSU-rRNA, 5.8S rRNA, LSU-rRNA), C:nucleus, F:structural constituent of ribosome, P:translational initiation, P:nuclear-transcribed mRNA catabolic process, nonsense-mediated decay, P:endonucleolytic cleavage in ITS1 to separate SSU-rRNA from 5.8S rRNA and LSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA), C:plasma membrane, P:cell adhesion, P:ribosomal small subunit assembly, C:extracellular vesicular exosome, P:viral transcription"
"619";619;"O95197";"RTN3_HUMAN";"P:viral process, C:endoplasmic reticulum membrane, P:response to stress, C:extracellular space, P:endoplasmic reticulum tubular network organization, P:apoptotic process, C:Golgi membrane, C:integral component of membrane, C:endoplasmic reticulum, P:vesicle-mediated transport"
"620";620;"Q9NQC3";"RTN4_HUMAN";"P:neurotrophin TRK receptor signaling pathway, P:regulation of apoptotic process, C:integral component of endoplasmic reticulum membrane, P:apoptotic process, P:endoplasmic reticulum tubular network organization, P:cardiac epithelial to mesenchymal transition, C:neuronal cell body, P:negative regulation of axon extension, C:plasma membrane, C:nuclear envelope, P:regulation of branching morphogenesis of a nerve, P:cerebral cortex radial glia guided migration, C:cell projection, P:axonal fasciculation, P:angiogenesis, P:regulation of cell migration"
"621";621;"Q9Y265";"RUVB1_HUMAN";"P:DNA recombination, C:microtubule organizing center, C:MLL1 complex, P:regulation of transcription from RNA polymerase II promoter, P:spermatogenesis, F:DNA helicase activity, P:histone H2A acetylation, P:DNA repair, P:histone H4 acetylation, F:ATP binding, P:CENP-A containing nucleosome assembly at centromere, P:transcription, DNA-templated, C:extracellular vesicular exosome, C:membrane, P:regulation of growth, C:Ino80 complex, C:NuA4 histone acetyltransferase complex, P:mitosis, C:Golgi apparatus, C:nuclear matrix"
"622";622;"Q9Y230";"RUVB2_HUMAN";"P:histone H2A acetylation, P:transcription, DNA-templated, C:NuA4 histone acetyltransferase complex, C:extracellular vesicular exosome, F:ATP-dependent DNA helicase activity, C:membrane, C:nuclear matrix, C:MLL1 complex, P:histone H4 acetylation, F:ATP-dependent 5'-3' DNA helicase activity, P:protein folding, C:Ino80 complex, C:cytoplasm, F:ATP binding, P:regulation of transcription, DNA-templated, F:unfolded protein binding, P:regulation of growth, P:DNA repair, P:DNA recombination, F:identical protein binding, C:ribonucleoprotein complex, P:cellular response to UV, F:damaged DNA binding"
"625";625;"P31949";"S10AB_HUMAN";"C:nucleus, P:signal transduction, F:protein homodimerization activity, C:cytoplasm, C:ruffle, P:negative regulation of cell proliferation, C:extracellular vesicular exosome, P:negative regulation of DNA replication, F:calcium-dependent protein binding, C:extracellular space, F:calcium ion binding"
"626";626;"Q99808";"S29A1_HUMAN";"P:cellular response to hypoxia, P:nucleobase-containing compound metabolic process, P:regulation of excitatory postsynaptic membrane potential, P:cellular response to glucose stimulus, P:lactation, C:basolateral plasma membrane, F:nucleoside transmembrane transporter activity, C:apical plasma membrane, P:sleep, C:integral component of plasma membrane, P:uridine transport"
"629";629;"P07602";"SAP_HUMAN";"P:glycosphingolipid metabolic process, C:mitochondrion, C:lysosomal lumen, P:small molecule metabolic process, C:extracellular vesicular exosome, P:lipid transport, P:platelet activation, P:epithelial cell differentiation involved in prostate gland development, P:cellular response to organic substance, C:Golgi apparatus, P:platelet degranulation, C:lysosomal membrane, P:regulation of MAPK cascade, C:extracellular space, F:enzyme activator activity, P:prostate gland growth, F:lipid binding, P:regulation of lipid metabolic process, C:integral component of membrane"
"634";634;"O15127";"SCAM2_HUMAN";"P:post-Golgi vesicle-mediated transport, C:extracellular vesicular exosome, C:nucleus, C:Golgi apparatus, C:transport vesicle, C:recycling endosome membrane, P:protein transport, C:integral component of membrane, C:trans-Golgi network membrane"
"635";635;"O14828";"SCAM3_HUMAN";"P:protein transport, P:response to retinoic acid, C:extracellular vesicular exosome, C:integral component of membrane, C:Golgi membrane, P:post-Golgi vesicle-mediated transport"
"641";641;"P55735";"SEC13_HUMAN";"C:cytosol, P:post-translational protein modification, P:protein N-linked glycosylation via asparagine, C:nuclear pore outer ring, P:mRNA transport, P:COPII vesicle coating, P:mitotic cell cycle, P:intracellular protein transport, P:antigen processing and presentation of peptide antigen via MHC class I, P:antigen processing and presentation of exogenous peptide antigen via MHC class II, C:extracellular vesicular exosome, C:endoplasmic reticulum membrane, C:Golgi membrane, C:ER to Golgi transport vesicle membrane"
"642";642;"O43175";"SERA_HUMAN";"C:extracellular vesicular exosome, P:spinal cord development, P:G1 to G0 transition, P:brain development, P:L-serine biosynthetic process, P:glial cell development, P:neuron projection development, F:electron carrier activity, F:NAD binding, F:phosphoglycerate dehydrogenase activity, P:regulation of gene expression, P:threonine metabolic process, P:glutamine metabolic process, P:taurine metabolic process, C:cytosol, P:glycine metabolic process, P:cellular nitrogen compound metabolic process, P:gamma-aminobutyric acid metabolic process, P:neural tube development"
"643";643;"P50454";"SERPH_HUMAN";"C:endoplasmic reticulum lumen, P:protein maturation, P:collagen biosynthetic process, F:collagen binding, F:serine-type endopeptidase inhibitor activity, P:response to unfolded protein, P:extracellular matrix organization, P:collagen fibril organization, C:endoplasmic reticulum-Golgi intermediate compartment, P:regulation of proteolysis, C:extracellular space"
"653";653;"P62316";"SMD2_HUMAN";"P:spliceosomal complex assembly, C:extracellular vesicular exosome, C:U4 snRNP, C:SMN-Sm protein complex, C:U12-type spliceosomal complex, C:nucleoplasm, C:catalytic step 2 spliceosome, C:pICln-Sm protein complex, C:cytosol, P:ncRNA metabolic process, C:methylosome, P:spliceosomal snRNP assembly, C:U1 snRNP"
"655";655;"P54920";"SNAA_HUMAN";"P:SNARE complex disassembly, P:brain development, P:intracellular protein transport, P:membrane fusion, P:post-Golgi vesicle-mediated transport, C:cytosol, P:neuron differentiation, P:intra-Golgi vesicle-mediated transport, P:synaptic transmission, glutamatergic, P:apical protein localization, C:synaptobrevin 2-SNAP-25-syntaxin-1a complex, P:regulation of synaptic vesicle priming, C:extracellular vesicular exosome"
"656";656;"Q7KZF4";"SND1_HUMAN";"F:transcription cofactor activity, P:gene silencing by RNA, F:nucleic acid binding, C:mitochondrion, P:viral process, P:transcription, DNA-templated, C:nucleus, C:melanosome, F:nuclease activity, P:nucleic acid phosphodiester bond hydrolysis, P:regulation of transcription, DNA-templated, C:extracellular vesicular exosome, C:RISC complex, C:cytoplasm"
"657";657;"O00161";"SNP23_HUMAN";"C:neuron projection, C:cell junction, C:extracellular vesicular exosome, C:synapse, P:membrane fusion, P:exocytosis, P:post-Golgi vesicle-mediated transport, P:protein transport, C:nucleus, C:Golgi apparatus, C:specific granule, C:azurophil granule, P:vesicle targeting, C:plasma membrane"
"658";658;"O95721";"SNP29_HUMAN";"P:protein transport, P:autophagic vacuole fusion, C:SNARE complex, C:nucleus, C:synapse, P:vesicle targeting, P:exocytosis, C:plasma membrane, C:cell junction, C:neuron projection, F:SNAP receptor activity"
"672";672;"Q04837";"SSBP_HUMAN";"P:DNA replication, F:single-stranded DNA binding, C:mitochondrial nucleoid, P:mitochondrion morphogenesis, C:extracellular vesicular exosome, P:positive regulation of helicase activity, F:chromatin binding"
"675";675;"P51571";"SSRD_HUMAN";"C:Sec61 translocon complex, C:extracellular vesicular exosome, P:translation, P:SRP-dependent cotranslational protein targeting to membrane, C:integral component of membrane"
"677";677;"Q9UJZ1";"STML2_HUMAN";"P:positive regulation of mitochondrial DNA replication, P:positive regulation of mitochondrial membrane potential, F:cardiolipin binding, P:lipid localization, C:mitochondrial intermembrane space, C:cytoskeleton, P:T cell receptor signaling pathway, P:positive regulation of cardiolipin metabolic process, C:extrinsic component of plasma membrane, P:cellular calcium ion homeostasis, P:protein oligomerization, F:receptor binding, C:mitochondrial inner membrane, P:interleukin-2 production, P:mitochondrial ATP synthesis coupled proton transport, P:CD4-positive, alpha-beta T cell activation, P:stress-induced mitochondrial fusion, C:membrane raft, P:mitochondrial calcium ion transport, P:mitochondrial protein processing"
"678";678;"P16949";"STMN1_HUMAN";"F:tubulin binding, C:membrane, C:microtubule, C:intracellular, F:signal transducer activity, P:response to virus, P:intracellular signal transduction, C:cytosol, P:axonogenesis, P:microtubule depolymerization, P:positive regulation of cellular component movement, P:mitotic spindle organization, P:negative regulation of microtubule polymerization, C:extracellular vesicular exosome"
"679";679;"P27105";"STOM_HUMAN";"C:extracellular vesicular exosome, C:blood microparticle, C:melanosome, P:protein homooligomerization, C:integral component of plasma membrane, C:cytoskeleton, C:cytoplasm, C:membrane raft"
"680";680;"Q9Y3F4";"STRAP_HUMAN";"P:spliceosomal snRNP assembly, C:cell junction, C:SMN complex, C:plasma membrane, C:SMN-Sm protein complex, P:negative regulation of epithelial cell migration, P:negative regulation of transforming growth factor beta receptor signaling pathway, P:negative regulation of transcription from RNA polymerase II promoter, C:cytosol, P:negative regulation of epithelial cell proliferation, C:nucleus, P:transforming growth factor beta receptor signaling pathway, P:negative regulation of pathway-restricted SMAD protein phosphorylation, C:spliceosomal complex, P:negative regulation of epithelial to mesenchymal transition, C:mitochondrion, P:maintenance of gastrointestinal epithelium"
"682";682;"O15400";"STX7_HUMAN";"C:integral component of membrane, C:extracellular vesicular exosome, P:synaptic vesicle exocytosis, C:lysosomal membrane, C:perinuclear region of cytoplasm, P:intracellular protein transport, P:post-Golgi vesicle-mediated transport, F:SNAP receptor activity, C:SNARE complex, F:SNARE binding, C:early endosome membrane"
"683";683;"P53597";"SUCA_HUMAN";"F:succinate-CoA ligase (ADP-forming) activity, F:GTP binding, P:small molecule metabolic process, F:cofactor binding, C:mitochondrial inner membrane, P:tricarboxylic acid cycle, C:succinate-CoA ligase complex (GDP-forming), C:mitochondrial matrix, F:GDP binding, P:succinate metabolic process, F:ATP citrate synthase activity, P:succinyl-CoA metabolic process, F:succinate-CoA ligase (GDP-forming) activity, C:plasma membrane"
"684";684;"P49588";"SYAC_HUMAN";"P:alanyl-tRNA aminoacylation, P:negative regulation of neuron apoptotic process, P:hair follicle development, F:aminoacyl-tRNA editing activity, P:tRNA modification, P:protein folding, P:endoplasmic reticulum unfolded protein response, P:cerebellar Purkinje cell layer development, F:amino acid binding, P:neuromuscular process controlling balance, C:cytosol, P:response to amino acid, F:alanine-tRNA ligase activity, C:extracellular vesicular exosome, F:metal ion binding, F:tRNA binding, P:tRNA processing, F:ATP binding"
"686";686;"P14868";"SYDC_HUMAN";"F:nucleic acid binding, F:aspartate-tRNA ligase activity, F:aminoacylase activity, C:extracellular vesicular exosome, F:ATP binding, P:protein complex assembly, P:aspartyl-tRNA aminoacylation, C:cytosol"
"689";689;"P41252";"SYIC_HUMAN";"C:cytosol, F:isoleucine-tRNA ligase activity, F:aminoacyl-tRNA editing activity, P:regulation of translational fidelity, P:tRNA aminoacylation for protein translation, C:nucleus, P:isoleucyl-tRNA aminoacylation, F:ATP binding, C:extracellular vesicular exosome"
"691";691;"Q15046";"SYK_HUMAN";"F:metal ion binding, F:ATP binding, F:tRNA binding, C:mitochondrial matrix, P:diadenosine tetraphosphate biosynthetic process, C:cytosol, F:lysine-tRNA ligase activity, P:lysyl-tRNA aminoacylation, C:nucleus, C:plasma membrane, F:amino acid binding, C:extracellular region, C:aminoacyl-tRNA synthetase multienzyme complex, P:viral process, C:microtubule cytoskeleton, P:tRNA processing"
"694";694;"P54577";"SYYC_HUMAN";"F:ATP binding, C:cytosol, P:tyrosyl-tRNA aminoacylation, F:signal transducer activity, F:interleukin-8 receptor binding, F:tRNA binding, C:nucleus, C:extracellular space, P:apoptotic process, F:tyrosine-tRNA ligase activity"
"696";696;"P37802";"TAGL2_HUMAN";"P:epithelial cell differentiation, C:extracellular vesicular exosome, P:muscle organ development"
"697";697;"Q71U36";"TBA1A_HUMAN";"C:cytosol, C:microtubule, C:cytoplasmic microtubule, F:structural constituent of cytoskeleton, P:cytoskeleton-dependent intracellular transport, F:GTPase activity, C:extracellular vesicular exosome, P:'de novo' posttranslational protein folding, P:cell division, F:structural molecule activity, P:microtubule-based process, P:G2/M transition of mitotic cell cycle, P:protein polymerization, F:GTP binding"
"701";701;"Q9BVA1";"TBB2B_HUMAN";"F:structural constituent of cytoskeleton, P:microtubule-based process, P:neuron migration, C:plasma membrane, F:GTP binding, P:'de novo' posttranslational protein folding, C:cytoplasm, C:microtubule, P:protein polymerization, F:GTPase activity"
"702";702;"P68371";"TBB4B_HUMAN";"P:protein polymerization, P:G2/M transition of mitotic cell cycle, P:cellular component movement, F:unfolded protein binding, F:GTPase activity, P:natural killer cell mediated cytotoxicity, C:cytosol, C:extracellular vesicular exosome, F:structural constituent of cytoskeleton, C:nucleus, P:spindle assembly, P:'de novo' posttranslational protein folding, F:MHC class I protein binding, C:microtubule, F:GTP binding, F:double-stranded RNA binding, C:plasma membrane"
"703";703;"P07437";"TBB5_HUMAN";"P:microtubule-based process, F:structural molecule activity, C:extracellular vesicular exosome, P:cellular component movement, P:protein polymerization, F:MHC class I protein binding, P:cytoskeleton-dependent intracellular transport, P:natural killer cell mediated cytotoxicity, P:spindle assembly, F:GTPase activity, P:cell division, C:cytosol, C:cell body, P:G2/M transition of mitotic cell cycle, F:structural constituent of cytoskeleton, C:plasma membrane, F:GTP binding, C:microtubule, C:nuclear envelope lumen"
"705";705;"P17987";"TCPA_HUMAN";"C:cell body, C:plasma membrane, C:Golgi apparatus, C:chaperonin-containing T-complex, F:unfolded protein binding, P:binding of sperm to zona pellucida, C:extracellular vesicular exosome, P:'de novo' posttranslational protein folding, C:nuclear heterochromatin, C:nucleus, C:microtubule, C:zona pellucida receptor complex, P:tubulin complex assembly, F:ATP binding, C:cytosol, C:cell junction, C:centrosome, C:acrosomal vesicle, C:pericentriolar material"
"706";706;"P78371";"TCPB_HUMAN";"P:'de novo' posttranslational protein folding, C:zona pellucida receptor complex, C:cell body, C:chaperonin-containing T-complex, C:nucleus, P:binding of sperm to zona pellucida, C:extracellular vesicular exosome, C:microtubule, F:unfolded protein binding, F:ATP binding, C:cytosol, P:chaperone-mediated protein complex assembly"
"707";707;"P50991";"TCPD_HUMAN";"C:cell body, F:unfolded protein binding, C:chaperonin-containing T-complex, C:extracellular vesicular exosome, F:ATP binding, P:'de novo' posttranslational protein folding, P:binding of sperm to zona pellucida, C:zona pellucida receptor complex, C:cytosol, C:centrosome, C:melanosome, C:microtubule, C:nucleus"
"708";708;"P48643";"TCPE_HUMAN";"F:ATP binding, C:zona pellucida receptor complex, C:centrosome, C:extracellular vesicular exosome, C:cytosol, P:'de novo' posttranslational protein folding, P:binding of sperm to zona pellucida, C:chaperonin-containing T-complex, P:response to virus, C:nucleolus, C:cell body, C:microtubule"
"709";709;"P49368";"TCPG_HUMAN";"P:'de novo' posttranslational protein folding, C:cytosol, F:unfolded protein binding, P:binding of sperm to zona pellucida, C:chaperonin-containing T-complex, F:ATP binding, C:cell body, C:microtubule, C:plasma membrane, C:extracellular vesicular exosome, C:zona pellucida receptor complex"
"710";710;"Q99832";"TCPH_HUMAN";"C:extracellular vesicular exosome, C:mitochondrion, C:chaperonin-containing T-complex, C:zona pellucida receptor complex, F:ATP binding, F:unfolded protein binding, C:cell body, C:cytosol, P:'de novo' posttranslational protein folding, C:microtubule, P:binding of sperm to zona pellucida"
"711";711;"P50990";"TCPQ_HUMAN";"C:microtubule, C:intermediate filament cytoskeleton, P:binding of sperm to zona pellucida, P:'de novo' posttranslational protein folding, C:extracellular vesicular exosome, C:zona pellucida receptor complex, C:aggresome, C:cell body, F:ATPase activity, coupled, C:chaperonin-containing T-complex, F:ATP binding, C:cytosol, C:centrosome"
"712";712;"P40227";"TCPZ_HUMAN";"P:binding of sperm to zona pellucida, C:cytosol, F:ATP binding, F:unfolded protein binding, C:chaperonin-containing T-complex, C:zona pellucida receptor complex, P:'de novo' posttranslational protein folding, C:acrosomal vesicle, C:extracellular vesicular exosome, C:cell body, C:microtubule"
"714";714;"P02786";"TFR1_HUMAN";"P:cellular iron ion homeostasis, C:extracellular vesicular exosome, C:blood microparticle, C:integral component of plasma membrane, P:positive regulation of bone resorption, P:viral process, F:peptidase activity, P:osteoclast differentiation, P:transmembrane transport, P:transferrin transport, C:endosome, C:external side of plasma membrane, F:transferrin receptor activity, P:proteolysis, C:coated pit, C:perinuclear region of cytoplasm, F:double-stranded RNA binding, C:cytoplasmic membrane-bounded vesicle, C:melanosome"
"715";715;"O43493";"TGON2_HUMAN";"C:plasma membrane, C:trans-Golgi network, C:nucleus, C:transport vesicle, C:Golgi apparatus, C:integral component of membrane"
"717";717;"Q8WUY1";"THEM6_HUMAN";"C:extracellular region"
"718";718;"P24752";"THIL_HUMAN";"P:brain development, P:response to starvation, P:branched-chain amino acid catabolic process, F:coenzyme binding, P:protein homooligomerization, C:mitochondrial matrix, P:adipose tissue development, P:ketone body catabolic process, P:response to hormone, C:mitochondrial inner membrane, P:liver development, P:ketone body biosynthetic process, C:extracellular vesicular exosome, P:response to organic cyclic compound, F:acetyl-CoA C-acetyltransferase activity, P:cellular nitrogen compound metabolic process, P:cellular lipid metabolic process, F:metal ion binding, P:metanephric proximal convoluted tubule development"
"720";720;"P10599";"THIO_HUMAN";"C:extracellular vesicular exosome, C:mitochondrion, P:nucleobase-containing small molecule interconversion, P:transcription, DNA-templated, P:negative regulation of transcription from RNA polymerase II promoter, P:negative regulation of protein export from nucleus, P:glycerol ether metabolic process, P:cell redox homeostasis, P:regulation of protein import into nucleus, translocation, P:cell-cell signaling, P:oxidation-reduction process, P:positive regulation of DNA binding, P:nucleotide-binding domain, leucine rich repeat containing receptor signaling pathway, F:peptide disulfide oxidoreductase activity, C:nucleoplasm, P:cell proliferation, F:protein disulfide oxidoreductase activity, C:cytosol, P:response to radiation, P:cellular component movement, P:innate immune response"
"721";721;"Q86V81";"THOC4_HUMAN";"F:RNA binding, C:transcription export complex, C:cytosol, C:nuclear speck, P:mRNA splicing, via spliceosome, P:regulation of DNA recombination, P:viral mRNA export from host cell nucleus, F:nucleotide binding, C:nucleoplasm, P:replication fork processing, C:extracellular vesicular exosome, P:mRNA 3'-end processing, C:catalytic step 2 spliceosome, P:termination of RNA polymerase II transcription, P:positive regulation of DNA-templated transcription, elongation"
"722";722;"Q8IVF5";"TIAM2_HUMAN";"P:neurotrophin TRK receptor signaling pathway, C:extracellular vesicular exosome, C:filopodium, F:GTPase activator activity, P:regulation of Rho GTPase activity, C:membrane, P:small molecule metabolic process, F:guanyl-nucleotide exchange factor activity, C:growth cone, C:cytosol, P:small GTPase mediated signal transduction, F:Rho guanyl-nucleotide exchange factor activity, P:positive regulation of apoptotic process, F:receptor signaling protein activity, P:cellular lipid metabolic process, P:apoptotic signaling pathway, C:lamellipodium"
"725";725;"Q8WZ42";"TITIN_HUMAN";"P:sarcomerogenesis, F:protein serine/threonine kinase activity, P:skeletal muscle thin filament assembly, P:sarcomere organization, P:cardiac muscle tissue morphogenesis, F:structural constituent of muscle, F:protein self-association, F:actin filament binding, P:platelet degranulation, F:calcium ion binding, F:ATP binding, F:protein tyrosine kinase activity, P:adult heart development, P:detection of muscle stretch, P:mitotic chromosome condensation, P:muscle filament sliding, P:in utero embryonic development, C:Z disc, P:cardiac muscle contraction, P:regulation of protein kinase activity, P:response to calcium ion, P:peptidyl-tyrosine phosphorylation, C:M band, C:Golgi apparatus, P:forward locomotion, F:calmodulin binding, C:cytosol, P:cardiac muscle hypertrophy, P:cardiac muscle fiber development, F:actinin binding, F:structural molecule activity conferring elasticity, P:platelet activation, F:telethonin binding, C:striated muscle thin filament, C:extracellular vesicular exosome, P:skeletal muscle myosin thick filament assembly, C:condensed nuclear chromosome, P:cardiac myofibril assembly"
"726";726;"P29401";"TKT_HUMAN";"C:extracellular vesicular exosome, C:cytosol, C:nucleus, P:xylulose biosynthetic process, F:metal ion binding, F:cofactor binding, F:protein homodimerization activity, F:transketolase activity, P:pentose-phosphate shunt, non-oxidative branch, P:glyceraldehyde-3-phosphate biosynthetic process, P:regulation of growth, P:energy reserve metabolic process, C:peroxisome"
"727";727;"Q9BVC6";"TM109_HUMAN";"C:nuclear outer membrane, C:extracellular vesicular exosome, P:negative regulation of cell death, C:sarcoplasmic reticulum membrane, P:cellular response to gamma radiation, C:integral component of membrane, P:intrinsic apoptotic signaling pathway in response to DNA damage by p53 class mediator, C:cytoplasm, C:nuclear membrane"
"729";729;"Q99805";"TM9S2_HUMAN";"C:endosome, C:extracellular vesicular exosome, C:endosome membrane, P:transport, C:integral component of plasma membrane"
"730";730;"Q15363";"TMED2_HUMAN";"P:COPI coating of Golgi vesicle, C:COPI-coated vesicle membrane, C:endoplasmic reticulum-Golgi intermediate compartment, C:endoplasmic reticulum, P:protein targeting to plasma membrane, P:COPII vesicle coating, C:integral component of membrane, C:Golgi cisterna membrane, P:embryonic morphogenesis, P:maternal placenta development, P:Golgi organization, P:cargo loading into vesicle, C:endoplasmic reticulum membrane, C:COPI-coated vesicle, P:negative regulation of GTPase activity, C:zymogen granule membrane, C:endoplasmic reticulum-Golgi intermediate compartment membrane"
