"";"protein.acs";"X";"protein.g";"ID";"Description";"Gene";"global.peptide.count";"global.spectra.count";"global.dNSAF";"peptide.count.P5824.1.id.csv";"peptide.count.P5824.2.id.csv";"spectra.count.P5824.1.id.csv";"spectra.count.P5824.2.id.csv";"dNSAF.P5824.1.id.csv";"dNSAF.P5824.2.id.csv";"Go.Cc"
"582";"Q14CN4";"Q14CN4-1,Q14CN4-2";"Q14CN4-1,Q14CN4-2";"K2C72_HUMAN";"Keratin, type II cytoskeletal 72";"KRT72";0;0;0;0;0;0;0;NA;NA;"keratin filament"
"583";"Q15005";"Q15005";"Q15005";"SPCS2_HUMAN";"Signal peptidase complex subunit 2";"SPCS2";1;1;0,000199059354054779;NA;1;NA;1;NA;0,00048734620041971;"endoplasmic reticulum membrane, integral component of membrane, signal peptidase complex"
"584";"Q15046";"Q15046-1,Q15046-2";"Q15046-1,Q15046-2";"SYK_HUMAN";"Lysine--tRNA ligase";"KARS";6;7;0,000263745308303735;5;2;5;2;NA;NA;"mitochondrial matrix, microtubule cytoskeleton, plasma membrane, aminoacyl-tRNA synthetase multienzyme complex, extracellular region, mitochondrion, cytosol, cytoplasm, nucleus"
"585";"Q15067";"Q15067-1,Q15067-2";"Q15067-1,Q15067-2";"ACOX1_HUMAN";"Peroxisomal acyl-coenzyme A oxidase 1";"ACOX1";2;2;6,81627485096666e-05;2;NA;2;NA;NA;NA;"peroxisome, peroxisomal matrix, peroxisomal membrane, mitochondrion"
"586";"Q15084";"Q15084-1,Q15084-2";"Q15084-1,Q15084-2";"PDIA6_HUMAN";"Protein disulfide-isomerase A6";"PDIA6";18;40;0,00204488245529;16;17;19;21;NA;NA;"plasma membrane, extracellular vesicular exosome, endoplasmic reticulum-Golgi intermediate compartment, melanosome, endoplasmic reticulum lumen, endoplasmic reticulum membrane, endoplasmic reticulum"
"587";"Q15125";"Q15125";"Q15125";"EBP_HUMAN";"3-beta-hydroxysteroid-Delta(8),Delta(7)-isomerase";"EBP";3;6;0,00117358471347078;3;2;4;2;0,00195576003931792;0,000957741228650909;"endoplasmic reticulum membrane, endoplasmic reticulum, integral component of plasma membrane"
"588";"Q15233";"Q15233";"Q15233";"NONO_HUMAN";"Non-POU domain-containing octamer-binding protein";"NONO";12;22;0,00223689217011793;11;8;12;10;0,00303366300591089;0,00250546499760816;"nuclear speck, nuclear matrix, nucleus, paraspeckles"
"589";"Q15293";"Q15293";"Q15293";"RCN1_HUMAN";"Reticulocalbin-1";"RCN1";5;9;0,0012232227376055;4;4;4;5;0,00135898733849885;0,00166374986850233;"endoplasmic reticulum lumen, endoplasmic reticulum"
"590";"Q15363";"Q15363";"Q15363";"TMED2_HUMAN";"Transmembrane emp24 domain-containing protein 2";"TMED2";2;2;0,00044763596036199;2;NA;2;NA;0,00111896718667443;NA;"Golgi apparatus, endoplasmic reticulum membrane, intracellular membrane-bounded organelle, zymogen granule membrane, endoplasmic reticulum, COPI-coated vesicle membrane, endoplasmic reticulum-Golgi intermediate compartment membrane, COPI-coated vesicle, Golgi cisterna membrane, integral component of membrane, endoplasmic reticulum-Golgi intermediate compartment"
"591";"Q15365";"Q15365";"Q15365";"PCBP1_HUMAN";"Poly(rC)-binding protein 1";"PCBP1";5;7;0,0012866676123173;3;4;3;4;0,00142149693868964;0,00173254312149209;"nucleoplasm, cytoplasm, extracellular vesicular exosome, ribonucleoprotein complex"
"592";"Q15366";"Q15366-1,Q15366-2,Q15366-3,Q15366-4,Q15366-5,Q15366-6";"Q15366-1,Q15366-2,Q15366-3,Q15366-4,Q15366-5,Q15366-6";"PCBP2_HUMAN";"Poly(rC)-binding protein 2";"PCBP2";2;4;0,000119518243962155;2;1;3;1;NA;NA;"nucleoplasm, cytosol, cytoplasm, nucleus, ribonucleoprotein complex"
"593";"Q15388";"Q15388";"Q15388";"TOM20_HUMAN";"Mitochondrial import receptor subunit TOM20 homolog";"TOMM20";3;4;0,00124103211079669;2;2;2;2;0,00155112003118318;0,00151917574199799;"integral component of membrane, mitochondrial outer membrane translocase complex, mitochondrion"
"594";"Q15393";"Q15393-1";"Q15393-1";"SF3B3_HUMAN";"Splicing factor 3B subunit 3";"SF3B3";3;5;0,000184829145506902;2;3;2;3;NA;NA;"catalytic step 2 spliceosome, U12-type spliceosomal complex, small nuclear ribonucleoprotein complex, nucleoplasm, spliceosomal complex"
"595";"Q15459";"Q15459";"Q15459";"SF3A1_HUMAN";"Splicing factor 3A subunit 1";"SF3A1";1;1;5,67306608024968e-05;NA;1;NA;1;NA;0,000138890594318858;"nucleoplasm, catalytic step 2 spliceosome, U2-type spliceosomal complex, spliceosomal complex, nucleus"
"596";"Q15717";"Q15717";"Q15717";"ELAV1_HUMAN";"ELAV-like protein 1";"ELAVL1";5;8;0,00110398562003386;3;4;3;5;0,0010348730269397;0,00168926750452231;"nucleoplasm, cytoplasm, nucleus, cytosol"
"597";"Q15738";"Q15738";"Q15738";"NSDHL_HUMAN";"Sterol-4-alpha-carboxylate 3-dehydrogenase, decarboxylating";"NSDHL";6;13;0,00156792595767544;6;5;7;6;0,0021104381121326;0,00177169288946147;"integral component of membrane, endoplasmic reticulum, lipid particle, endoplasmic reticulum membrane, intracellular membrane-bounded organelle"
"598";"Q15758";"Q15758-1";"Q15758-1";"AAAT_HUMAN";"Neutral amino acid transporter B(0)";"SLC1A5";9;17;0,00141365256613394;8;8;8;9;NA;NA;"melanosome, integral component of plasma membrane, plasma membrane, Golgi apparatus, extracellular vesicular exosome, membrane"
"599";"Q16134";"Q16134";"Q16134";"ETFD_HUMAN";"Electron transfer flavoprotein-ubiquinone oxidoreductase, mitochondrial";"ETFDH";5;8;0,000583305206047066;4;4;4;4;0,000729051554364863;0,000714037220712185;"integral component of mitochondrial inner membrane, mitochondrial matrix, mitochondrial membrane"
"600";"Q16186";"Q16186";"Q16186";"ADRM1_HUMAN";"Proteasomal ubiquitin receptor ADRM1";"ADRM1";1;1;0,000110534186772432;NA;1;NA;1;NA;0,000270614843476301;"plasma membrane, integral component of plasma membrane, proteasome complex, cytoplasm, membrane, nucleus"
"601";"Q16576";"Q16576-1,Q16576-2";"Q16576-1,Q16576-2";"RBBP7_HUMAN";"Histone-binding protein RBBP7";"RBBP7";2;4;0,000376365293731806;2;2;2;2;NA;NA;"nucleoplasm, ESC/E(Z) complex, NuRD complex"
"602";"Q16629";"Q16629-1,Q16629-2,Q16629-3";"Q16629-1,Q16629-2,Q16629-3";"SRSF7_HUMAN";"Serine/arginine-rich splicing factor 7";"SRSF7";2;4;0,000252030330623977;2;2;2;2;NA;NA;"nucleoplasm, nucleus, cytoplasm"
"603";"Q16643";"Q16643-1,Q16643-2";"Q16643-1,Q16643-2";"DREB_HUMAN";"Drebrin";"DBN1";3;4;0,000138636098663729;3;1;3;1;NA;NA;"actin cytoskeleton, actomyosin, plasma membrane, cell cortex, gap junction, dendrite, cytoplasm"
"604";"Q16658";"Q16658";"Q16658";"FSCN1_HUMAN";"Fascin";"FSCN1";1;1;9,12523610879918e-05;1;NA;1;NA;0,000228105886938702;NA;"filopodium, cell junction, cytoplasm, cytosol, invadopodium, extracellular vesicular exosome, stress fiber, actin cytoskeleton"
"605";"Q16666";"Q16666-1,Q16666-2,Q16666-3";"Q16666-1,Q16666-2,Q16666-3";"IF16_HUMAN";"Gamma-interferon-inducible protein 16";"IFI16";2;2;3,82058717761189e-05;2;NA;2;NA;NA;NA;"nuclear speck, cytosol, cytoplasm, nucleolus, nucleus, nucleoplasm"
"606";"Q16698";"Q16698";"Q16698";"DECR_HUMAN";"2,4-dienoyl-CoA reductase, mitochondrial";"DECR1";5;9;0,00120861709297737;4;4;5;4;0,00167845078001164;0,00131510735874453;"mitochondrial matrix, nucleus, mitochondrion, cytoplasm"
"607";"Q16718";"Q16718";"Q16718";"NDUA5_HUMAN";"NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 5";"NDUFA5";1;2;0,00077564506924793;1;1;1;1;0,000969450019489484;0,000949484838748746;"mitochondrial inner membrane, mitochondrial respiratory chain complex I"
"608";"Q16822";"Q16822-1";"Q16822-1";"PCKGM_HUMAN";"Phosphoenolpyruvate carboxykinase [GTP], mitochondrial";"PCK2";11;19;0,00133556385361128;8;10;9;10;NA;NA;"mitochondrial matrix, mitochondrion"
"609";"Q16836";"Q16836-1,Q16836-2";"Q16836-1,Q16836-2";"HCDH_HUMAN";"Hydroxyacyl-coenzyme A dehydrogenase, mitochondrial";"HADH";10;23;0,00164762822034513;9;9;11;12;NA;NA;"cytoplasm, mitochondrion, nucleus, mitochondrial matrix"
"610";"Q16850";"Q16850-1,Q16850-2";"Q16850-1,Q16850-2";"CP51A_HUMAN";"Lanosterol 14-alpha demethylase";"CYP51A1";2;3;0,000134157298259582;2;1;2;1;NA;NA;"endoplasmic reticulum, integral component of membrane, endoplasmic reticulum membrane"
"611";"Q16864";"Q16864";"Q16864";"VATF_HUMAN";"V-type proton ATPase subunit F";"ATP6V1F";1;2;0,000756090991871932;1;1;1;1;0,000945010103031766;0,000925548246175248;"extracellular vesicular exosome, membrane, proton-transporting V-type ATPase, V1 domain, vacuolar proton-transporting V-type ATPase complex, cytosol, proton-transporting two-sector ATPase complex"
"612";"Q16891";"Q16891-1,Q16891-2";"Q16891-1,Q16891-2";"IMMT_HUMAN";"Mitochondrial inner membrane protein";"IMMT";1;1;2,96750752086939e-05;1;NA;1;NA;NA;NA;"mitochondrial inner membrane, integral component of membrane, mitochondrion"
"613";"Q1KMD3";"Q1KMD3";"Q1KMD3";"HNRL2_HUMAN";"Heterogeneous nuclear ribonucleoprotein U-like protein 2";"HNRNPUL2";2;2;0,000120448230298206;2;NA;2;NA;0,000301087556253762;NA;"nucleus"
"614";"Q29940";"Q29940";"Q29940";"1B59_HUMAN";"HLA class I histocompatibility antigen, B-59 alpha chain";"HLA-B";0;0;NA;0;0;0;0;NA;NA;"MHC class I protein complex, Golgi membrane, integral component of lumenal side of endoplasmic reticulum membrane, plasma membrane, phagocytic vesicle membrane, cell surface, ER to Golgi transport vesicle membrane, early endosome membrane"
"615";"Q2VPB7";"Q2VPB7";"Q2VPB7";"AP5B1_HUMAN";"AP-5 complex subunit beta-1";"AP5B1";2;2;0,00010247702509426;NA;2;NA;2;NA;0,000250888932334521;"AP-type membrane coat adaptor complex, lysosomal membrane"
"616";"Q31612";"Q31612";"Q31612";"1B73_HUMAN";"HLA class I histocompatibility antigen, B-73 alpha chain";"HLA-B";0;0;NA;0;0;0;0;NA;NA;"early endosome membrane, Golgi membrane, integral component of lumenal side of endoplasmic reticulum membrane, cell surface, phagocytic vesicle membrane, plasma membrane, MHC class I protein complex, ER to Golgi transport vesicle membrane"
"617";"Q32P28";"Q32P28-1,Q32P28-3";"Q32P28-1,Q32P28-3";"P3H1_HUMAN";"Prolyl 3-hydroxylase 1";"LEPRE1";2;4;0,000122248407653206;2;2;2;2;NA;NA;"nucleus, endoplasmic reticulum lumen, endoplasmic reticulum, extracellular vesicular exosome, proteinaceous extracellular matrix, macromolecular complex"
"618";"Q3ZAQ7";"Q3ZAQ7-1";"Q3ZAQ7-1";"VMA21_HUMAN";"Vacuolar ATPase assembly integral membrane protein VMA21";"VMA21";2;3;0,00133625982226871;2;NA;3;NA;NA;NA;"endoplasmic reticulum-Golgi intermediate compartment membrane, COPII vesicle coat, endoplasmic reticulum membrane, lysosome, integral component of membrane"
"619";"Q4G0N4";"Q4G0N4-1,Q4G0N4-2";"Q4G0N4-1,Q4G0N4-2";"NAKD1_HUMAN";"NAD kinase domain-containing protein 1";"NADKD1";2;2;0,000101781479675068;2;NA;2;NA;NA;NA;"mitochondrion"
"620";"Q53GQ0";"Q53GQ0";"Q53GQ0";"DHB12_HUMAN";"Estradiol 17-beta-dehydrogenase 12";"HSD17B12";1;1;0,000144190429539679;NA;1;NA;1;NA;0,000353013593893764;"extracellular matrix, integral component of membrane, endoplasmic reticulum membrane"
"621";"Q562R1";"Q562R1";"Q562R1";"ACTBL_HUMAN";"Beta-actin-like protein 2";"ACTBL2";1;2;0,000375679350036847;1;1;1;1;0,000475818070494114;0,000454526115391445;"cytoplasm, extracellular space, cytoskeleton, extracellular vesicular exosome"
"622";"Q58FF6";"Q58FF6";"Q58FF6";"H90B4_HUMAN";"Putative heat shock protein HSP 90-beta 4";"HSP90AB4P";1;1;0,000102272841006973;1;0;1;0;0,000259799807203123;0;"cytoplasm"
"623";"Q58FF8";"Q58FF8";"Q58FF8";"H90B2_HUMAN";"Putative heat shock protein HSP 90-beta 2";"HSP90AB2P";1;1;0,000157697965450374;0;1;0;1;0;0,000379420122570857;"cytoplasm"
"624";"Q5JRX3";"Q5JRX3-1,Q5JRX3-2";"Q5JRX3-1,Q5JRX3-2";"PREP_HUMAN";"Presequence protease, mitochondrial";"PITRM1";15;24;0,000520587240305265;11;12;12;12;NA;NA;"mitochondrion, mitochondrial matrix"
"625";"Q5JTV8";"Q5JTV8-1";"Q5JTV8-1";"TOIP1_HUMAN";"Torsin-1A-interacting protein 1";"TOR1AIP1";3;5;0,000385826878356603;3;2;3;2;NA;NA;"nuclear inner membrane, integral component of membrane"
"626";"Q5K651";"Q5K651";"Q5K651";"SAMD9_HUMAN";"Sterile alpha motif domain-containing protein 9";"SAMD9";2;2;5,66235544573694e-05;2;NA;2;NA;0,000141543363449692;NA;"intracellular membrane-bounded organelle, cytoplasm"
"627";"Q5SSJ5";"Q5SSJ5-1,Q5SSJ5-2,Q5SSJ5-3";"Q5SSJ5-1,Q5SSJ5-2,Q5SSJ5-3";"HP1B3_HUMAN";"Heterochromatin protein 1-binding protein 3";"HP1BP3";1;1;2,71171874722001e-05;NA;1;NA;1;NA;NA;"nucleus, nucleosome"
"628";"Q5T1J5";"Q5T1J5,Q9Y6H1";"Q5T1J5,Q9Y6H1";"CHCH2_HUMAN, CHCH9_HUMAN";"Coiled-coil-helix-coiled-coil-helix domain-containing protein 2, mitochondrial, Putative coiled-coil-helix-coiled-coil-helix domain-containing protein CHCHD2P9, mitochondrial";"CHCHD2, CHCHD2P9";2;3;0,000446894841222317;2;1;2;1;0,00074474306132967;0,000364702785744551;"mitochondrion"
"629";"Q5VU43";"Q5VU43-1,Q5VU43-3,Q5VU43-4";"Q5VU43-1,Q5VU43-3,Q5VU43-4";"MYOME_HUMAN";"Myomegalin";"PDE4DIP";3;3;1,91762208083461e-05;NA;3;NA;3;NA;NA;"nucleus, cytoplasm, myofibril, Golgi apparatus, centrosome"
"630";"Q5XKE5";"Q5XKE5";"Q5XKE5";"K2C79_HUMAN";"Keratin, type II cytoskeletal 79";"KRT79";0;0;0;0;0;0;0;0;0;"extracellular vesicular exosome, keratin filament"
"631";"Q6IAA8";"Q6IAA8";"Q6IAA8";"LTOR1_HUMAN";"Ragulator complex protein LAMTOR1";"LAMTOR1";2;4;0,00111769972711503;2;2;2;2;0,00139697145665565;0,00136820175521558;"extracellular vesicular exosome, lysosome, plasma membrane, late endosome membrane, membrane raft, Ragulator complex, lysosomal membrane, intracellular membrane-bounded organelle, Golgi apparatus"
"632";"Q6NVY1";"Q6NVY1-1";"Q6NVY1-1";"HIBCH_HUMAN";"3-hydroxyisobutyryl-CoA hydrolase, mitochondrial";"HIBCH";9;16;0,00186476327529036;7;8;7;9;NA;NA;"mitochondrial matrix"
"633";"Q6PI78";"Q6PI78";"Q6PI78";"TMM65_HUMAN";"Transmembrane protein 65";"TMEM65";1;1;0,000187447558401583;NA;1;NA;1;NA;0,000458917672061894;"integral component of membrane, mitochondrion"
"634";"Q6PKG0";"Q6PKG0-1";"Q6PKG0-1";"LARP1_HUMAN";"La-related protein 1";"LARP1";2;2;8,20938211977736e-05;2;NA;2;NA;NA;NA;"nucleus, cytoplasm"
"635";"Q71DI3";"Q71DI3";"Q71DI3";"H32_HUMAN";"Histone H3.2";"HIST2H3A,HIST2H3C,HIST2H3D";1;2;0,00621884840814664;1;1;1;1;0,00661507072122236;0,00931332922713843;"nucleoplasm, nucleosome, extracellular vesicular exosome, extracellular region"
"636";"Q71U36";"Q71U36";"Q71U36";"TBA1A_HUMAN";"Tubulin alpha-1A chain";"TUBA1A";0;0;NA;0;0;0;0;NA;NA;"cytoplasmic microtubule, microtubule, cytosol, extracellular vesicular exosome"
"637";"Q71UI9";"Q71UI9-2";"Q71UI9-2";"H2AV_HUMAN";"Histone H2A.V";"H2AFV";1;1;0,00134796847144668;1;0;1;0;NA;NA;"nucleosome, nucleus"
"638";"Q7KZF4";"Q7KZF4";"Q7KZF4";"SND1_HUMAN";"Staphylococcal nuclease domain-containing protein 1";"SND1";4;6;0,000296620312195912;3;3;3;3;0,000370734732727847;0,000363099696576443;"cytoplasm, melanosome, nucleus, mitochondrion, RISC complex, extracellular vesicular exosome"
"639";"Q7L2H7";"Q7L2H7";"Q7L2H7";"EIF3M_HUMAN";"Eukaryotic translation initiation factor 3 subunit M";"EIF3M";1;1;0,000120287203252353;1;NA;1;NA;0,000300685032782835;NA;"eukaryotic translation initiation factor 3 complex, eukaryotic 48S preinitiation complex, eukaryotic 43S preinitiation complex"
"640";"Q7LGA3";"Q7LGA3-1,Q7LGA3-2,Q7LGA3-3";"Q7LGA3-1,Q7LGA3-2,Q7LGA3-3";"HS2ST_HUMAN";"Heparan sulfate 2-O-sulfotransferase 1";"HS2ST1";1;2;8,42460936636329e-05;1;1;1;1;NA;NA;"integral component of membrane, Golgi membrane"
"641";"Q7RTP6";"Q7RTP6-1";"Q7RTP6-1";"MICA3_HUMAN";"Protein-methionine sulfoxide oxidase MICAL3";"MICAL3";1;1;3,14597300813846e-05;1;0;1;0;NA;NA;"nucleus, cytoskeleton, cytoplasm"
"642";"Q7RTS7";"Q7RTS7";"Q7RTS7";"K2C74_HUMAN";"Keratin, type II cytoskeletal 74";"KRT74";1;1;0,000262213975835863;0;1;0;1;NA;0,000429422018280978;"keratin filament"
"643";"Q7Z3D6";"Q7Z3D6-2,Q7Z3D6-3,Q7Z3D6-4";"Q7Z3D6-2,Q7Z3D6-3,Q7Z3D6-4";"CN159_HUMAN";"UPF0317 protein C14orf159, mitochondrial";"C14orf159";3;5;0,000121719193767262;2;3;2;3;NA;NA;"mitochondrion"
"644";"Q7Z4W1";"Q7Z4W1";"Q7Z4W1";"DCXR_HUMAN";"L-xylulose reductase";"DCXR";4;9;0,00165937182847303;4;3;5;4;0,00230443037419632;0,00180557772614516;"membrane, extracellular vesicular exosome, microvillus, cytoplasmic microtubule, brush border"
"645";"Q86SX6";"Q86SX6";"Q86SX6";"GLRX5_HUMAN";"Glutaredoxin-related protein 5, mitochondrial";"GLRX5";1;3;0,000859632114962674;1;1;2;1;0,00143256308612459;0,000701530199330284;"mitochondrion, nucleus"
"646";"Q86UE4";"Q86UE4";"Q86UE4";"LYRIC_HUMAN";"Protein LYRIC";"MTDH";4;10;0,00077297962227457;4;4;5;5;0,000966118576123541;0,000946222004251328;"integral component of membrane, tight junction, apical plasma membrane, nuclear membrane, nucleolus, cytoplasm, intercellular canaliculus, nucleus, perinuclear region of cytoplasm, endoplasmic reticulum membrane, endoplasmic reticulum, nuclear body"
"647";"Q86UP2";"Q86UP2-1,Q86UP2-2,Q86UP2-3";"Q86UP2-1,Q86UP2-2,Q86UP2-3";"KTN1_HUMAN";"Kinectin";"KTN1";3;4;4,42028140666961e-05;3;1;3;1;NA;NA;"integral component of plasma membrane, integral component of membrane, endoplasmic reticulum, membrane, endoplasmic reticulum membrane"
"648";"Q86V81";"Q86V81";"Q86V81";"THOC4_HUMAN";"THO complex subunit 4";"ALYREF";2;2;0,000350096607131362;1;1;1;1;0,000437572771442724;0,000428561250174531;"nucleoplasm, catalytic step 2 spliceosome, extracellular vesicular exosome, nuclear speck, transcription export complex, cytosol"
"649";"Q86XZ4";"Q86XZ4";"Q86XZ4";"SPAS2_HUMAN";"Spermatogenesis-associated serine-rich protein 2";"SPATS2";1;1;8,25457137915229e-05;1;NA;1;NA;0,000206341655524367;NA;"cytoplasm"
"650";"Q86Y82";"Q86Y82";"Q86Y82";"STX12_HUMAN";"Syntaxin-12";"STX12";1;2;0,000325995753741884;1;1;1;1;0,000407450008191233;0,000399058845271212;"endosome membrane, phagocytic vesicle, SNARE complex, membrane raft, integral component of membrane, Golgi membrane"
"651";"Q86YZ3";"Q86YZ3";"Q86YZ3";"HORN_HUMAN";"Hornerin";"HRNR";3;6;9,4710345297642e-05;3;1;4;2;0,00015783326633092;7,72913973998979e-05;"extracellular vesicular exosome, cornified envelope"
"652";"Q8IUQ0";"Q8IUQ0-1";"Q8IUQ0-1";"CLVS1_HUMAN";"Clavesin-1";"CLVS1";2;3;0,000381249271325254;NA;2;NA;3;NA;NA;"early endosome membrane, endosome, clathrin-coated vesicle, Golgi apparatus, trans-Golgi network"
"653";"Q8IVF5";"Q8IVF5-1,Q8IVF5-2,Q8IVF5-5";"Q8IVF5-1,Q8IVF5-2,Q8IVF5-5";"TIAM2_HUMAN";"T-lymphoma invasion and metastasis-inducing protein 2";"TIAM2";2;2;1,76317515251342e-05;NA;2;NA;2;NA;NA;"cytosol, filopodium, membrane, lamellipodium, growth cone, extracellular vesicular exosome"
"654";"Q8N163";"Q8N163-1,Q8N163-2";"Q8N163-1,Q8N163-2";"K1967_HUMAN";"DBIRD complex subunit KIAA1967";"KIAA1967";7;14;0,000341182988206565;7;7;7;7;NA;NA;"nuclear chromatin, cytoplasm, mitochondrial matrix, nucleus, DBIRD complex"
"655";"Q8N183";"Q8N183";"Q8N183";"MIMIT_HUMAN";"Mimitin, mitochondrial";"NDUFAF2";5;10;0,00266197716073254;5;4;6;4;0,00399252789091527;0,00260686961644626;"mitochondrion"
"656";"Q8N1F7";"Q8N1F7-1";"Q8N1F7-1";"NUP93_HUMAN";"Nuclear pore complex protein Nup93";"NUP93";4;4;0,000219718749774749;2;2;2;2;NA;NA;"nuclear envelope, nuclear periphery, nuclear membrane, nuclear pore"
"657";"Q8N257";"Q8N257";"Q8N257";"H2B3B_HUMAN";"Histone H2B type 3-B";"HIST3H2BB";1;1;0,0207084921662701;0;1;0;1;NA;0,0253497380757998;"nucleoplasm, nucleosome"
"658";"Q8NBJ5";"Q8NBJ5";"Q8NBJ5";"GT251_HUMAN";"Procollagen galactosyltransferase 1";"GLT25D1";2;3;0,000216981096542026;2;NA;3;NA;0,000542393258492509;NA;"endoplasmic reticulum lumen"
"659";"Q8NBQ5";"Q8NBQ5";"Q8NBQ5";"DHB11_HUMAN";"Estradiol 17-beta-dehydrogenase 11";"HSD17B11";4;8;0,00119966437377013;4;3;4;4;0,00149941603014374;0,00146853655059806;"lipid particle, cytoplasm, extracellular region"
"660";"Q8NBS9";"Q8NBS9";"Q8NBS9";"TXND5_HUMAN";"Thioredoxin domain-containing protein 5";"TXNDC5";14;31;0,00322826350580504;10;13;13;18;0,00338409867914385;0,00458917672061894;"endoplasmic reticulum lumen, extracellular vesicular exosome, lysosomal lumen, endoplasmic reticulum"
"661";"Q8NBX0";"Q8NBX0";"Q8NBX0";"SCPDL_HUMAN";"Saccharopine dehydrogenase-like oxidoreductase";"SCCPDH";2;3;0,000314597300813846;1;2;1;2;0,000262135669605548;0,00051347431839093;"lipid particle, mitochondrion, midbody"
"662";"Q8NC51";"Q8NC51-1,Q8NC51-2,Q8NC51-3,Q8NC51-4";"Q8NC51-1,Q8NC51-2,Q8NC51-3,Q8NC51-4";"PAIRB_HUMAN";"Plasminogen activator inhibitor 1 RNA-binding protein";"SERBP1";3;7;0,000192960721883983;3;3;4;3;NA;NA;"extracellular vesicular exosome, plasma membrane, cytoplasm, nucleus, perinuclear region of cytoplasm"
"663";"Q8NCN5";"Q8NCN5";"Q8NCN5";"PDPR_HUMAN";"Pyruvate dehydrogenase phosphatase regulatory subunit, mitochondrial";"PDPR";2;4;0,000204720882895927;1;2;2;2;0,000255873042686644;0,000250603506927997;"mitochondrial matrix, cytoplasm"
"664";"Q8NF37";"Q8NF37";"Q8NF37";"PCAT1_HUMAN";"Lysophosphatidylcholine acyltransferase 1";"LPCAT1";3;6;0,000505476561981797;3;3;3;3;0,000631776417195394;0,000618765400532891;"endoplasmic reticulum membrane, endoplasmic reticulum, Golgi membrane, Golgi apparatus, lipid particle, integral component of membrane"
"665";"Q8TCS8";"Q8TCS8";"Q8TCS8";"PNPT1_HUMAN";"Polyribonucleotide nucleotidyltransferase 1, mitochondrial";"PNPT1";7;12;0,000689462283775938;5;6;5;7;0,000718111125547766;0,000984650943887588;"mitochondrial intermembrane space, mitochondrion, cytoplasm, membrane, mitochondrial degradosome"
"666";"Q8TCT9";"Q8TCT9-1,Q8TCT9-5";"Q8TCT9-1,Q8TCT9-5";"HM13_HUMAN";"Minor histocompatibility antigen H13";"HM13";2;4;0,000238660021307055;2;2;2;2;NA;NA;"plasma membrane, integral component of cytoplasmic side of endoplasmic reticulum membrane, endoplasmic reticulum, integral component of lumenal side of endoplasmic reticulum membrane, cell surface, rough endoplasmic reticulum"
"667";"Q8WUY1";"Q8WUY1";"Q8WUY1";"THEM6_HUMAN";"UPF0670 protein THEM6";"THEM6";4;6;0,00129771386585711;4;2;4;2;0,00216261927424577;0,00105904078168129;"extracellular region"
"668";"Q8WZ42";"Q8WZ42-1,Q8WZ42-11,Q8WZ42-2,Q8WZ42-4,Q8WZ42-5,Q8WZ42-7,Q8WZ42-8";"Q8WZ42-1,Q8WZ42-11,Q8WZ42-2,Q8WZ42-4,Q8WZ42-5,Q8WZ42-7,Q8WZ42-8";"TITIN_HUMAN";"Titin";"TTN";1;1;1,87096751991599e-07;NA;1;NA;1;NA;NA;"cytoplasm, striated muscle thin filament, condensed nuclear chromosome, extracellular vesicular exosome, nucleus, extracellular region, I band, Golgi apparatus, cytosol, M band, Z disc"
"669";"Q92598";"Q92598-1,Q92598-2,Q92598-3";"Q92598-1,Q92598-2,Q92598-3";"HS105_HUMAN";"Heat shock protein 105 kDa";"HSPH1";2;2;3,49552556459829e-05;NA;2;NA;2;NA;NA;"extracellular region, nucleus, endocytic vesicle lumen, extracellular vesicular exosome, microtubule, cytoplasm"
"670";"Q92820";"Q92820";"Q92820";"GGH_HUMAN";"Gamma-glutamyl hydrolase";"GGH";9;21;0,00297086696334585;8;8;10;11;0,00353635856165975;0,00380988256051384;"extracellular space, lysosome, cytosol, extracellular vesicular exosome, melanosome"
"671";"Q92928";"Q92928,Q9H0U4";"Q92928,Q9H0U4";"RAB1B_HUMAN, RAB1C_HUMAN";"Putative Ras-related protein Rab-1C, Ras-related protein Rab-1B";"RAB1B, RAB1C";1;1;0,000177189234309954;1;0;1;0;0,000559483593337215;NA;"membrane, cytoplasm"
"672";"Q93077";"Q93077";"Q93077";"H2A1C_HUMAN";"Histone H2A type 1-C";"HIST1H2AC";1;6;0,00973771174636739;1;1;3;3;0,0101210582034702;0,0145239878630577;"nucleus, nucleosome"
"673";"Q95604";"Q95604";"Q95604";"1C17_HUMAN";"HLA class I histocompatibility antigen, Cw-17 alpha chain";"HLA-C";0;0;NA;0;0;0;0;NA;NA;"cell surface, ER to Golgi transport vesicle membrane, plasma membrane, MHC class I protein complex, phagocytic vesicle membrane, integral component of lumenal side of endoplasmic reticulum membrane, Golgi membrane, early endosome membrane"
"674";"Q969H8";"Q969H8";"Q969H8";"CS010_HUMAN";"UPF0556 protein C19orf10";"C19orf10";2;2;0,000520085711172023;NA;2;NA;2;NA;0,00127329758722375;"endoplasmic reticulum-Golgi intermediate compartment, extracellular region, endoplasmic reticulum lumen"
"675";"Q969V3";"Q969V3-1,Q969V3-2";"Q969V3-1,Q969V3-2";"NCLN_HUMAN";"Nicalin";"NCLN";2;2;7,9906596831936e-05;NA;2;NA;2;NA;NA;"integral component of membrane, endoplasmic reticulum membrane"
