"";"accession";"name";"go_name"
"624";"P62308";"RUXG_HUMAN";"C:nucleoplasm, C:methylosome, C:U12-type spliceosomal complex, P:spliceosomal snRNP assembly, C:cytosol, P:termination of RNA polymerase II transcription, P:mRNA 3'-end processing, F:RNA binding, C:U7 snRNP, P:histone mRNA metabolic process, P:ncRNA metabolic process, C:catalytic step 2 spliceosome, P:spliceosomal complex assembly, C:U4 snRNP, C:SMN-Sm protein complex, C:U1 snRNP"
"625";"P31949";"S10AB_HUMAN";"C:nucleus, P:signal transduction, F:protein homodimerization activity, C:cytoplasm, C:ruffle, P:negative regulation of cell proliferation, C:extracellular vesicular exosome, P:negative regulation of DNA replication, F:calcium-dependent protein binding, C:extracellular space, F:calcium ion binding"
"626";"Q99808";"S29A1_HUMAN";"P:cellular response to hypoxia, P:nucleobase-containing compound metabolic process, P:regulation of excitatory postsynaptic membrane potential, P:cellular response to glucose stimulus, P:lactation, C:basolateral plasma membrane, F:nucleoside transmembrane transporter activity, C:apical plasma membrane, P:sleep, C:integral component of plasma membrane, P:uridine transport"
"627";"Q9NTJ5";"SAC1_HUMAN";"C:alpha-amino-3-hydroxy-5-methyl-4-isoxazolepropionic acid selective glutamate receptor complex, C:endoplasmic reticulum membrane, F:phosphatidylinositol bisphosphate phosphatase activity, P:phosphatidylinositol biosynthetic process, F:phosphatidylinositol-3-phosphatase activity, P:phosphatidylinositol dephosphorylation, F:phosphatase activity, C:Golgi membrane, F:phosphatidylinositol-4-phosphate phosphatase activity, P:small molecule metabolic process, C:integral component of endoplasmic reticulum membrane"
"628";"Q5K651";"SAMD9_HUMAN";"C:intracellular membrane-bounded organelle, C:cytoplasm"
"629";"P07602";"SAP_HUMAN";"P:glycosphingolipid metabolic process, C:mitochondrion, C:lysosomal lumen, P:small molecule metabolic process, C:extracellular vesicular exosome, P:lipid transport, P:platelet activation, P:epithelial cell differentiation involved in prostate gland development, P:cellular response to organic substance, C:Golgi apparatus, P:platelet degranulation, C:lysosomal membrane, P:regulation of MAPK cascade, C:extracellular space, F:enzyme activator activity, P:prostate gland growth, F:lipid binding, P:regulation of lipid metabolic process, C:integral component of membrane"
"630";"P67812";"SC11A_HUMAN";"P:regulation of insulin secretion, P:signal peptide processing, F:serine-type peptidase activity, C:endoplasmic reticulum membrane, C:integral component of membrane, P:translation, P:SRP-dependent cotranslational protein targeting to membrane, P:proteolysis"
"631";"O75396";"SC22B_HUMAN";"P:protein transport, C:Golgi apparatus, C:melanosome, C:integral component of membrane, C:endoplasmic reticulum-Golgi intermediate compartment membrane, P:ER to Golgi vesicle-mediated transport, C:endoplasmic reticulum membrane, C:endoplasmic reticulum-Golgi intermediate compartment"
"632";"P60468";"SC61B_HUMAN";"C:endoplasmic reticulum Sec complex, C:integral component of membrane, F:ribosome binding, P:ER-associated ubiquitin-dependent protein catabolic process, P:protein import into nucleus, translocation, P:translation, P:retrograde protein transport, ER to cytosol, P:SRP-dependent cotranslational protein targeting to membrane, P:antigen processing and presentation of exogenous peptide antigen via MHC class I, TAP-dependent"
"633";"O15126";"SCAM1_HUMAN";"P:protein transport, C:integral component of membrane, C:Golgi apparatus, C:trans-Golgi network, C:recycling endosome membrane, P:post-Golgi vesicle-mediated transport"
"634";"O15127";"SCAM2_HUMAN";"P:post-Golgi vesicle-mediated transport, C:extracellular vesicular exosome, C:nucleus, C:Golgi apparatus, C:transport vesicle, C:recycling endosome membrane, P:protein transport, C:integral component of membrane, C:trans-Golgi network membrane"
"635";"O14828";"SCAM3_HUMAN";"P:protein transport, P:response to retinoic acid, C:extracellular vesicular exosome, C:integral component of membrane, C:Golgi membrane, P:post-Golgi vesicle-mediated transport"
"636";"P55809";"SCOT1_HUMAN";"P:response to ethanol, F:protein homodimerization activity, P:ketone catabolic process, P:cellular lipid metabolic process, P:response to hormone, P:cellular response to acid, F:3-oxoacid CoA-transferase activity, P:response to starvation, P:ketone body catabolic process, P:response to nutrient, P:brain development, P:response to activity, C:mitochondrial matrix, P:heart development, C:mitochondrion, P:cellular response to glucose stimulus, F:CoA-transferase activity, P:response to drug, P:positive regulation of insulin secretion, P:adipose tissue development"
"637";"Q8NBX0";"SCPDL_HUMAN";"C:midbody, F:oxidoreductase activity, C:mitochondrion, C:lipid particle"
"638";"Q9HCN8";"SDF2L_HUMAN";"C:membrane, C:endoplasmic reticulum lumen"
"639";"P31040";"SDHA_HUMAN";"F:flavin adenine dinucleotide binding, P:nervous system development, P:succinate metabolic process, P:tricarboxylic acid cycle, C:mitochondrial respiratory chain complex II, F:succinate dehydrogenase (ubiquinone) activity, P:respiratory electron transport chain"
"640";"P21912";"SDHB_HUMAN";"F:ubiquinone binding, P:tricarboxylic acid cycle, C:mitochondrial respiratory chain complex II, F:metal ion binding, P:small molecule metabolic process, F:3 iron, 4 sulfur cluster binding, F:4 iron, 4 sulfur cluster binding, P:succinate metabolic process, F:succinate dehydrogenase (ubiquinone) activity, F:electron carrier activity, F:2 iron, 2 sulfur cluster binding, P:respiratory electron transport chain"
"641";"P55735";"SEC13_HUMAN";"C:cytosol, P:post-translational protein modification, P:protein N-linked glycosylation via asparagine, C:nuclear pore outer ring, P:mRNA transport, P:COPII vesicle coating, P:mitotic cell cycle, P:intracellular protein transport, P:antigen processing and presentation of peptide antigen via MHC class I, P:antigen processing and presentation of exogenous peptide antigen via MHC class II, C:extracellular vesicular exosome, C:endoplasmic reticulum membrane, C:Golgi membrane, C:ER to Golgi transport vesicle membrane"
"642";"O43175";"SERA_HUMAN";"C:extracellular vesicular exosome, P:spinal cord development, P:G1 to G0 transition, P:brain development, P:L-serine biosynthetic process, P:glial cell development, P:neuron projection development, F:electron carrier activity, F:NAD binding, F:phosphoglycerate dehydrogenase activity, P:regulation of gene expression, P:threonine metabolic process, P:glutamine metabolic process, P:taurine metabolic process, C:cytosol, P:glycine metabolic process, P:cellular nitrogen compound metabolic process, P:gamma-aminobutyric acid metabolic process, P:neural tube development"
"643";"P50454";"SERPH_HUMAN";"C:endoplasmic reticulum lumen, P:protein maturation, P:collagen biosynthetic process, F:collagen binding, F:serine-type endopeptidase inhibitor activity, P:response to unfolded protein, P:extracellular matrix organization, P:collagen fibril organization, C:endoplasmic reticulum-Golgi intermediate compartment, P:regulation of proteolysis, C:extracellular space"
"644";"Q01105";"SET_HUMAN";"C:nucleoplasm, F:protein phosphatase type 2A regulator activity, C:protein complex, P:mRNA metabolic process, C:cytosol, P:DNA replication, C:perinuclear region of cytoplasm, F:DNA binding, F:protein phosphatase inhibitor activity, F:histone binding, P:negative regulation of transcription, DNA-templated, P:negative regulation of neuron apoptotic process, C:endoplasmic reticulum, P:gene expression, P:nucleosome assembly, P:nucleosome disassembly, P:negative regulation of histone acetylation, P:nucleocytoplasmic transport"
"645";"Q15459";"SF3A1_HUMAN";"C:catalytic step 2 spliceosome, F:RNA binding, C:nucleoplasm, C:U2-type spliceosomal complex, P:mRNA 3'-splice site recognition"
"646";"Q12874";"SF3A3_HUMAN";"C:nucleoplasm, C:catalytic step 2 spliceosome, F:nucleic acid binding, C:nuclear speck, F:zinc ion binding, P:mRNA 3'-splice site recognition"
"647";"Q13435";"SF3B2_HUMAN";"C:catalytic step 2 spliceosome, P:viral process, C:nucleoplasm, C:U12-type spliceosomal complex, F:nucleic acid binding, P:mRNA splicing, via spliceosome"
"648";"Q15393";"SF3B3_HUMAN";"C:nucleoplasm, P:protein complex assembly, C:catalytic step 2 spliceosome, F:nucleic acid binding, C:U12-type spliceosomal complex, C:small nuclear ribonucleoprotein complex, P:mRNA splicing, via spliceosome"
"649";"P23246";"SFPQ_HUMAN";"F:nucleotide binding, C:paraspeckles, C:nuclear matrix, P:transcription, DNA-templated, P:DNA repair, P:DNA recombination, C:cytoplasm, P:alternative mRNA splicing, via spliceosome, F:DNA binding, F:RNA binding, P:negative regulation of transcription from RNA polymerase II promoter"
"650";"Q9H9B4";"SFXN1_HUMAN";"P:erythrocyte differentiation, C:mitochondrial inner membrane, P:iron ion transport, C:integral component of membrane, P:iron ion homeostasis, P:ion transmembrane transport, F:cation transmembrane transporter activity, C:mitochondrion"
"651";"Q9GZT3";"SLIRP_HUMAN";"C:mitochondrion, C:ribonucleoprotein complex, P:transcription, DNA-templated, C:nucleus, P:negative regulation of mitochondrial RNA catabolic process, P:regulation of transcription, DNA-templated, F:RNA binding, F:nucleotide binding"
"652";"O60264";"SMCA5_HUMAN";"P:double-strand break repair, C:chromatin silencing complex, P:CENP-A containing nucleosome assembly at centromere, C:nucleolus, C:NURF complex, F:ATP binding, C:RSF complex, C:nucleoplasm, P:nucleosome positioning, P:regulation of transcription from RNA polymerase II promoter, F:chromatin binding, P:chromatin silencing at rDNA, F:ATPase activity, F:DNA binding, C:condensed chromosome, P:DNA-templated transcription, initiation, F:helicase activity, P:embryo development"
"653";"P62316";"SMD2_HUMAN";"P:spliceosomal complex assembly, C:extracellular vesicular exosome, C:U4 snRNP, C:SMN-Sm protein complex, C:U12-type spliceosomal complex, C:nucleoplasm, C:catalytic step 2 spliceosome, C:pICln-Sm protein complex, C:cytosol, P:ncRNA metabolic process, C:methylosome, P:spliceosomal snRNP assembly, C:U1 snRNP"
"654";"P62318";"SMD3_HUMAN";"P:mRNA 3'-end processing, C:methylosome, C:U1 snRNP, C:U7 snRNP, C:nucleoplasm, C:U4 snRNP, C:SMN-Sm protein complex, P:spliceosomal snRNP assembly, C:pICln-Sm protein complex, C:catalytic step 2 spliceosome, P:histone mRNA metabolic process, C:cytosol, C:U12-type spliceosomal complex, P:termination of RNA polymerase II transcription, P:ncRNA metabolic process, F:histone pre-mRNA DCP binding"
"655";"P54920";"SNAA_HUMAN";"P:SNARE complex disassembly, P:brain development, P:intracellular protein transport, P:membrane fusion, P:post-Golgi vesicle-mediated transport, C:cytosol, P:neuron differentiation, P:intra-Golgi vesicle-mediated transport, P:synaptic transmission, glutamatergic, P:apical protein localization, C:synaptobrevin 2-SNAP-25-syntaxin-1a complex, P:regulation of synaptic vesicle priming, C:extracellular vesicular exosome"
"656";"Q7KZF4";"SND1_HUMAN";"F:transcription cofactor activity, P:gene silencing by RNA, F:nucleic acid binding, C:mitochondrion, P:viral process, P:transcription, DNA-templated, C:nucleus, C:melanosome, F:nuclease activity, P:nucleic acid phosphodiester bond hydrolysis, P:regulation of transcription, DNA-templated, C:extracellular vesicular exosome, C:RISC complex, C:cytoplasm"
"657";"O00161";"SNP23_HUMAN";"C:neuron projection, C:cell junction, C:extracellular vesicular exosome, C:synapse, P:membrane fusion, P:exocytosis, P:post-Golgi vesicle-mediated transport, P:protein transport, C:nucleus, C:Golgi apparatus, C:specific granule, C:azurophil granule, P:vesicle targeting, C:plasma membrane"
"658";"O95721";"SNP29_HUMAN";"P:protein transport, P:autophagic vacuole fusion, C:SNARE complex, C:nucleus, C:synapse, P:vesicle targeting, P:exocytosis, C:plasma membrane, C:cell junction, C:neuron projection, F:SNAP receptor activity"
"659";"P04179";"SODM_HUMAN";"P:release of cytochrome c from mitochondria, P:superoxide anion generation, P:erythrophore differentiation, P:negative regulation of fibroblast proliferation, P:locomotory behavior, P:post-embryonic development, P:negative regulation of neuron apoptotic process, F:DNA binding, P:regulation of transcription from RNA polymerase II promoter, C:mitochondrial inner membrane, P:glutathione metabolic process, F:superoxide dismutase activity, P:negative regulation of fat cell differentiation, P:response to manganese ion, P:negative regulation of cell proliferation, P:response to zinc ion, P:response to gamma radiation, P:regulation of catalytic activity, F:oxygen binding, P:response to hyperoxia, C:mitochondrial nucleoid, P:intrinsic apoptotic signaling pathway in response to DNA damage, P:liver development, F:manganese ion binding, P:protein homotetramerization, P:iron ion homeostasis, P:response to L-ascorbic acid, P:positive regulation of nitric oxide biosynthetic process, P:regulation of mitochondrial membrane potential, P:response to lipopolysaccharide, P:oxygen homeostasis, P:response to hydrogen peroxide, P:response to drug, P:hydrogen peroxide biosynthetic process, P:response to hypoxia, P:intrinsic apoptotic signaling pathway in response to oxidative stress, P:response to axon injury, P:response to selenium ion, P:response to electrical stimulus, P:response to cadmium ion, P:respiratory electron transport chain, P:hemopoiesis, P:heart development, P:cellular response to ethanol, C:mitochondrial matrix, P:response to silicon dioxide, P:removal of superoxide radicals, P:detection of oxygen, P:vasodilation by acetylcholine involved in regulation of systemic arterial blood pressure, P:negative regulation of intrinsic apoptotic signaling pathway in response to oxidative stress, P:neuron development, P:response to activity, P:age-dependent response to reactive oxygen species"
"660";"Q86XZ4";"SPAS2_HUMAN";"C:cytoplasm"
"661";"Q15005";"SPCS2_HUMAN";"F:peptidase activity, P:translation, C:signal peptidase complex, P:SRP-dependent cotranslational protein targeting to membrane, P:regulation of insulin secretion, C:endoplasmic reticulum membrane, P:proteolysis, C:integral component of membrane, P:signal peptide processing"
"662";"P52788";"SPSY_HUMAN";"F:spermine synthase activity, F:spermidine synthase activity, P:methionine metabolic process, P:spermine biosynthetic process, C:cytosol, P:polyamine metabolic process"
"663";"O15270";"SPTC2_HUMAN";"P:sphingolipid biosynthetic process, P:ceramide biosynthetic process, P:sphinganine biosynthetic process, F:serine C-palmitoyltransferase activity, C:integral component of membrane, P:sphingosine biosynthetic process, P:sphingomyelin biosynthetic process, F:pyridoxal phosphate binding, C:mitochondrion, C:serine C-palmitoyltransferase complex, P:small molecule metabolic process"
"664";"Q9Y6N5";"SQRD_HUMAN";"P:sulfide oxidation, using sulfide:quinone oxidoreductase, P:cellular nitrogen compound metabolic process, C:mitochondrial inner membrane, F:sulfide:quinone oxidoreductase activity, P:sulfur amino acid catabolic process"
"665";"Q9Y5M8";"SRPRB_HUMAN";"C:endoplasmic reticulum membrane, P:small GTPase mediated signal transduction, C:cytoplasmic microtubule, F:GTP binding, C:integral component of membrane, P:SRP-dependent cotranslational protein targeting to membrane, P:translation, P:activation of signaling protein activity involved in unfolded protein response"
"666";"Q9UQ35";"SRRM2_HUMAN";"F:RNA binding, C:Cajal body, P:mRNA splicing, via spliceosome, F:C2H2 zinc finger domain binding, C:catalytic step 2 spliceosome, C:nuclear speck"
"667";"Q07955";"SRSF1_HUMAN";"P:termination of RNA polymerase II transcription, F:nucleotide binding, C:catalytic step 2 spliceosome, P:in utero embryonic development, P:mRNA export from nucleus, F:mRNA binding, P:mRNA 5'-splice site recognition, C:cytoplasm, C:nuclear speck, P:cardiac muscle contraction, P:mRNA 3'-end processing"
"668";"Q01130";"SRSF2_HUMAN";"F:transcription corepressor activity, F:RNA binding, P:mRNA splicing, via spliceosome, C:nuclear speck, P:termination of RNA polymerase II transcription, F:nucleotide binding, P:mRNA 3'-end processing, P:mRNA export from nucleus"
"669";"Q08170";"SRSF4_HUMAN";"P:mRNA export from nucleus, P:mRNA 3'-end processing, C:nucleoplasm, F:nucleotide binding, P:termination of RNA polymerase II transcription, F:RNA binding, C:nuclear speck, P:mRNA splicing, via spliceosome, P:negative regulation of mRNA splicing, via spliceosome"
"670";"Q16629";"SRSF7_HUMAN";"P:negative regulation of mRNA splicing, via spliceosome, F:zinc ion binding, F:RNA binding, F:nucleotide binding, P:mRNA export from nucleus, P:termination of RNA polymerase II transcription, P:mRNA splicing, via spliceosome, C:cytoplasm, C:nucleoplasm, P:mRNA 3'-end processing"
"671";"Q13242";"SRSF9_HUMAN";"P:mRNA export from nucleus, P:mRNA 3'-end processing, F:nucleotide binding, P:mRNA splice site selection, C:nucleoplasm, P:termination of RNA polymerase II transcription, F:RNA binding, C:nucleolus, P:negative regulation of mRNA splicing, via spliceosome"
"672";"Q04837";"SSBP_HUMAN";"P:DNA replication, F:single-stranded DNA binding, C:mitochondrial nucleoid, P:mitochondrion morphogenesis, C:extracellular vesicular exosome, P:positive regulation of helicase activity, F:chromatin binding"
"673";"P51649";"SSDH_HUMAN";"P:neurotransmitter secretion, P:gamma-aminobutyric acid catabolic process, P:glutamine metabolic process, F:succinate-semialdehyde dehydrogenase [NAD(P)+] activity, P:glucosylceramide metabolic process, P:neurotransmitter catabolic process, F:succinate-semialdehyde dehydrogenase (NAD+) activity, P:acetate metabolic process, P:glutathione metabolic process, P:short-chain fatty acid metabolic process, P:glutamate metabolic process, P:protein homotetramerization, P:glycerophospholipid metabolic process, P:post-embryonic development, C:mitochondrial matrix, P:succinate metabolic process, P:galactosylceramide metabolic process, P:glucose metabolic process, P:respiratory electron transport chain, P:central nervous system development, F:protein homodimerization activity"
"674";"P43307";"SSRA_HUMAN";"P:translation, P:positive regulation of cell proliferation, C:endoplasmic reticulum membrane, C:integral component of membrane, P:activation of signaling protein activity involved in unfolded protein response, P:SRP-dependent cotranslational protein targeting to membrane"
"675";"P51571";"SSRD_HUMAN";"C:Sec61 translocon complex, C:extracellular vesicular exosome, P:translation, P:SRP-dependent cotranslational protein targeting to membrane, C:integral component of membrane"
"676";"Q9UNL2";"SSRG_HUMAN";"C:Sec61 translocon complex, P:SRP-dependent cotranslational protein targeting to membrane, P:translation, C:integral component of endoplasmic reticulum membrane"
"677";"Q9UJZ1";"STML2_HUMAN";"P:positive regulation of mitochondrial DNA replication, P:positive regulation of mitochondrial membrane potential, F:cardiolipin binding, P:lipid localization, C:mitochondrial intermembrane space, C:cytoskeleton, P:T cell receptor signaling pathway, P:positive regulation of cardiolipin metabolic process, C:extrinsic component of plasma membrane, P:cellular calcium ion homeostasis, P:protein oligomerization, F:receptor binding, C:mitochondrial inner membrane, P:interleukin-2 production, P:mitochondrial ATP synthesis coupled proton transport, P:CD4-positive, alpha-beta T cell activation, P:stress-induced mitochondrial fusion, C:membrane raft, P:mitochondrial calcium ion transport, P:mitochondrial protein processing"
"678";"P16949";"STMN1_HUMAN";"F:tubulin binding, C:membrane, C:microtubule, C:intracellular, F:signal transducer activity, P:response to virus, P:intracellular signal transduction, C:cytosol, P:axonogenesis, P:microtubule depolymerization, P:positive regulation of cellular component movement, P:mitotic spindle organization, P:negative regulation of microtubule polymerization, C:extracellular vesicular exosome"
"679";"P27105";"STOM_HUMAN";"C:extracellular vesicular exosome, C:blood microparticle, C:melanosome, P:protein homooligomerization, C:integral component of plasma membrane, C:cytoskeleton, C:cytoplasm, C:membrane raft"
"680";"Q9Y3F4";"STRAP_HUMAN";"P:spliceosomal snRNP assembly, C:cell junction, C:SMN complex, C:plasma membrane, C:SMN-Sm protein complex, P:negative regulation of epithelial cell migration, P:negative regulation of transforming growth factor beta receptor signaling pathway, P:negative regulation of transcription from RNA polymerase II promoter, C:cytosol, P:negative regulation of epithelial cell proliferation, C:nucleus, P:transforming growth factor beta receptor signaling pathway, P:negative regulation of pathway-restricted SMAD protein phosphorylation, C:spliceosomal complex, P:negative regulation of epithelial to mesenchymal transition, C:mitochondrion, P:maintenance of gastrointestinal epithelium"
"681";"Q86Y82";"STX12_HUMAN";"C:Golgi membrane, P:protein stabilization, P:cholesterol efflux, C:integral component of membrane, C:membrane raft, P:intracellular protein transport, C:SNARE complex, P:synaptic vesicle exocytosis, F:SNAP receptor activity, C:phagocytic vesicle, C:endosome membrane, F:SNARE binding"
"682";"O15400";"STX7_HUMAN";"C:integral component of membrane, C:extracellular vesicular exosome, P:synaptic vesicle exocytosis, C:lysosomal membrane, C:perinuclear region of cytoplasm, P:intracellular protein transport, P:post-Golgi vesicle-mediated transport, F:SNAP receptor activity, C:SNARE complex, F:SNARE binding, C:early endosome membrane"
"683";"P53597";"SUCA_HUMAN";"F:succinate-CoA ligase (ADP-forming) activity, F:GTP binding, P:small molecule metabolic process, F:cofactor binding, C:mitochondrial inner membrane, P:tricarboxylic acid cycle, C:succinate-CoA ligase complex (GDP-forming), C:mitochondrial matrix, F:GDP binding, P:succinate metabolic process, F:ATP citrate synthase activity, P:succinyl-CoA metabolic process, F:succinate-CoA ligase (GDP-forming) activity, C:plasma membrane"
"684";"P49588";"SYAC_HUMAN";"P:alanyl-tRNA aminoacylation, P:negative regulation of neuron apoptotic process, P:hair follicle development, F:aminoacyl-tRNA editing activity, P:tRNA modification, P:protein folding, P:endoplasmic reticulum unfolded protein response, P:cerebellar Purkinje cell layer development, F:amino acid binding, P:neuromuscular process controlling balance, C:cytosol, P:response to amino acid, F:alanine-tRNA ligase activity, C:extracellular vesicular exosome, F:metal ion binding, F:tRNA binding, P:tRNA processing, F:ATP binding"
"685";"Q9HA77";"SYCM_HUMAN";"F:ATP binding, F:metal ion binding, C:mitochondrial matrix, C:cytosol, P:cysteinyl-tRNA aminoacylation, F:cysteine-tRNA ligase activity"
"686";"P14868";"SYDC_HUMAN";"F:nucleic acid binding, F:aspartate-tRNA ligase activity, F:aminoacylase activity, C:extracellular vesicular exosome, F:ATP binding, P:protein complex assembly, P:aspartyl-tRNA aminoacylation, C:cytosol"
"687";"P07814";"SYEP_HUMAN";"P:protein complex assembly, P:glutamyl-tRNA aminoacylation, F:ATP binding, F:RNA stem-loop binding, C:GAIT complex, P:tRNA aminoacylation for protein translation, P:prolyl-tRNA aminoacylation, P:negative regulation of translation, P:cellular response to interferon-gamma, C:ribonucleoprotein complex, F:proline-tRNA ligase activity, F:glutamate-tRNA ligase activity, C:cytosol"
"688";"P41250";"SYG_HUMAN";"F:glycine-tRNA ligase activity, P:cell death, P:tRNA aminoacylation for protein translation, P:glycyl-tRNA aminoacylation, C:mitochondrial matrix, F:protein dimerization activity, P:diadenosine tetraphosphate biosynthetic process, F:ATP binding, C:secretory granule, C:cytosol"
"689";"P41252";"SYIC_HUMAN";"C:cytosol, F:isoleucine-tRNA ligase activity, F:aminoacyl-tRNA editing activity, P:regulation of translational fidelity, P:tRNA aminoacylation for protein translation, C:nucleus, P:isoleucyl-tRNA aminoacylation, F:ATP binding, C:extracellular vesicular exosome"
"690";"Q9NSE4";"SYIM_HUMAN";"P:isoleucyl-tRNA aminoacylation, F:ATP binding, P:regulation of translational fidelity, P:tRNA aminoacylation for protein translation, F:aminoacyl-tRNA editing activity, C:mitochondrial matrix, F:isoleucine-tRNA ligase activity"
"691";"Q15046";"SYK_HUMAN";"F:metal ion binding, F:ATP binding, F:tRNA binding, C:mitochondrial matrix, P:diadenosine tetraphosphate biosynthetic process, C:cytosol, F:lysine-tRNA ligase activity, P:lysyl-tRNA aminoacylation, C:nucleus, C:plasma membrane, F:amino acid binding, C:extracellular region, C:aminoacyl-tRNA synthetase multienzyme complex, P:viral process, C:microtubule cytoskeleton, P:tRNA processing"
"692";"Q9P2J5";"SYLC_HUMAN";"P:leucyl-tRNA aminoacylation, F:leucine-tRNA ligase activity, C:cytosol, P:tRNA aminoacylation for protein translation, P:regulation of translational fidelity, F:aminoacyl-tRNA editing activity, F:ATP binding"
"693";"P47897";"SYQ_HUMAN";"F:glutamine-tRNA ligase activity, F:ATP binding, P:tRNA aminoacylation for protein translation, C:mitochondrial matrix, C:cytosol, P:glutaminyl-tRNA aminoacylation"
"694";"P54577";"SYYC_HUMAN";"F:ATP binding, C:cytosol, P:tyrosyl-tRNA aminoacylation, F:signal transducer activity, F:interleukin-8 receptor binding, F:tRNA binding, C:nucleus, C:extracellular space, P:apoptotic process, F:tyrosine-tRNA ligase activity"
"695";"Q13148";"TADBP_HUMAN";"F:double-stranded DNA binding, P:cell death, P:RNA splicing, F:nucleotide binding, P:negative regulation by host of viral transcription, C:nucleus, F:sequence-specific DNA binding transcription factor activity, P:transcription from RNA polymerase II promoter, P:mRNA processing, F:mRNA 3'-UTR binding, P:3'-UTR-mediated mRNA stabilization"
"696";"P37802";"TAGL2_HUMAN";"P:epithelial cell differentiation, C:extracellular vesicular exosome, P:muscle organ development"
"697";"Q71U36";"TBA1A_HUMAN";"C:cytosol, C:microtubule, C:cytoplasmic microtubule, F:structural constituent of cytoskeleton, P:cytoskeleton-dependent intracellular transport, F:GTPase activity, C:extracellular vesicular exosome, P:'de novo' posttranslational protein folding, P:cell division, F:structural molecule activity, P:microtubule-based process, P:G2/M transition of mitotic cell cycle, P:protein polymerization, F:GTP binding"
"698";"P68363";"TBA1B_HUMAN";"P:cytoskeleton-dependent intracellular transport, C:microtubule, P:cell division, F:structural molecule activity, F:structural constituent of cytoskeleton, P:microtubule-based process, P:cellular response to interleukin-4, C:cytoplasmic microtubule, F:double-stranded RNA binding, F:GTPase activity, P:protein polymerization, P:'de novo' posttranslational protein folding, P:microtubule cytoskeleton organization, F:GTP binding"
"699";"Q9BQE3";"TBA1C_HUMAN";"P:'de novo' posttranslational protein folding, P:protein polymerization, F:structural constituent of cytoskeleton, F:structural molecule activity, C:cytoplasmic microtubule, P:cytoskeleton-dependent intracellular transport, F:GTP binding, F:GTPase activity, P:microtubule-based process, P:cell division, C:microtubule"
"700";"Q9NY65";"TBA8_HUMAN";"P:microtubule-based process, F:GTP binding, F:GTPase activity, C:cytoplasm, F:structural constituent of cytoskeleton, C:microtubule, P:protein polymerization"
"701";"Q9BVA1";"TBB2B_HUMAN";"F:structural constituent of cytoskeleton, P:microtubule-based process, P:neuron migration, C:plasma membrane, F:GTP binding, P:'de novo' posttranslational protein folding, C:cytoplasm, C:microtubule, P:protein polymerization, F:GTPase activity"
"702";"P68371";"TBB4B_HUMAN";"P:protein polymerization, P:G2/M transition of mitotic cell cycle, P:cellular component movement, F:unfolded protein binding, F:GTPase activity, P:natural killer cell mediated cytotoxicity, C:cytosol, C:extracellular vesicular exosome, F:structural constituent of cytoskeleton, C:nucleus, P:spindle assembly, P:'de novo' posttranslational protein folding, F:MHC class I protein binding, C:microtubule, F:GTP binding, F:double-stranded RNA binding, C:plasma membrane"
"703";"P07437";"TBB5_HUMAN";"P:microtubule-based process, F:structural molecule activity, C:extracellular vesicular exosome, P:cellular component movement, P:protein polymerization, F:MHC class I protein binding, P:cytoskeleton-dependent intracellular transport, P:natural killer cell mediated cytotoxicity, P:spindle assembly, F:GTPase activity, P:cell division, C:cytosol, C:cell body, P:G2/M transition of mitotic cell cycle, F:structural constituent of cytoskeleton, C:plasma membrane, F:GTP binding, C:microtubule, C:nuclear envelope lumen"
"704";"Q13428";"TCOF_HUMAN";"F:transporter activity, P:skeletal system development, C:nucleolus, P:transcription of nuclear large rRNA transcript from RNA polymerase I promoter, C:cytoplasm"
"705";"P17987";"TCPA_HUMAN";"C:cell body, C:plasma membrane, C:Golgi apparatus, C:chaperonin-containing T-complex, F:unfolded protein binding, P:binding of sperm to zona pellucida, C:extracellular vesicular exosome, P:'de novo' posttranslational protein folding, C:nuclear heterochromatin, C:nucleus, C:microtubule, C:zona pellucida receptor complex, P:tubulin complex assembly, F:ATP binding, C:cytosol, C:cell junction, C:centrosome, C:acrosomal vesicle, C:pericentriolar material"
"706";"P78371";"TCPB_HUMAN";"P:'de novo' posttranslational protein folding, C:zona pellucida receptor complex, C:cell body, C:chaperonin-containing T-complex, C:nucleus, P:binding of sperm to zona pellucida, C:extracellular vesicular exosome, C:microtubule, F:unfolded protein binding, F:ATP binding, C:cytosol, P:chaperone-mediated protein complex assembly"
"707";"P50991";"TCPD_HUMAN";"C:cell body, F:unfolded protein binding, C:chaperonin-containing T-complex, C:extracellular vesicular exosome, F:ATP binding, P:'de novo' posttranslational protein folding, P:binding of sperm to zona pellucida, C:zona pellucida receptor complex, C:cytosol, C:centrosome, C:melanosome, C:microtubule, C:nucleus"
"708";"P48643";"TCPE_HUMAN";"F:ATP binding, C:zona pellucida receptor complex, C:centrosome, C:extracellular vesicular exosome, C:cytosol, P:'de novo' posttranslational protein folding, P:binding of sperm to zona pellucida, C:chaperonin-containing T-complex, P:response to virus, C:nucleolus, C:cell body, C:microtubule"
"709";"P49368";"TCPG_HUMAN";"P:'de novo' posttranslational protein folding, C:cytosol, F:unfolded protein binding, P:binding of sperm to zona pellucida, C:chaperonin-containing T-complex, F:ATP binding, C:cell body, C:microtubule, C:plasma membrane, C:extracellular vesicular exosome, C:zona pellucida receptor complex"
