"";"X";"protein.acs";"X.1";"protein.g";"ID";"Description";"Gene";"global.peptide.count";"global.spectra.count";"global.dNSAF";"peptide.count.P5824.1.id.csv";"peptide.count.P5824.2.id.csv";"spectra.count.P5824.1.id.csv";"spectra.count.P5824.2.id.csv";"dNSAF.P5824.1.id.csv";"dNSAF.P5824.2.id.csv";"Go.Cc";"norm.sc"
"449";449;"P61204";"P61204,P84077";"P61204,P84077";"ARF1_HUMAN, ARF3_HUMAN";"ADP-ribosylation factor 1, ADP-ribosylation factor 3";"ARF1, ARF3";4;8;0,000994196994837126;3;4;3;5;0,000931957477299283;0,0015212740510339;"Golgi membrane, extracellular vesicular exosome, perinuclear region of cytoplasm";0,00100012501562695
"450";450;"P61247";"P61247";"P61247";"RS3A_HUMAN";"40S ribosomal protein S3a";"RPS3A";9;13;0,00221528932656416;6;7;6;7;0,0025558227786541;0,00292038518584842;"nucleolus, extracellular vesicular exosome, ribonucleoprotein complex, cytoplasm, cytosol, cytosolic small ribosomal subunit, nucleus";0,0016252031503938
"451";451;"P61254";"P61254";"P61254";"RL26_HUMAN";"60S ribosomal protein L26";"RPL26";3;3;0,000930774083097516;NA;3;NA;3;NA;0,00227876361299699;"cytosol, cytosolic large ribosomal subunit, extracellular vesicular exosome";0,000375046880860108
"454";454;"P61353";"P61353";"P61353";"RL27_HUMAN";"60S ribosomal protein L27";"RPL27";3;6;0,00198473885366382;3;3;3;3;0,00248065152045839;0,00242956414621003;"cytosol, ribosome, extracellular vesicular exosome, cytosolic large ribosomal subunit, ribonucleoprotein complex";0,000750093761720215
"455";455;"P61586";"P61586";"P61586";"RHOA_HUMAN";"Transforming protein RhoA";"RHOA";2;4;0,00093238163764518;2;2;2;2;0,0011653492462257;0,00114134965072388;"cell cortex, midbody, cytosol, extracellular vesicular exosome, cleavage furrow, cell junction, apical junction complex, cytoskeleton, plasma membrane, lamellipodium";0,000500062507813477
"456";456;"P61604";"P61604";"P61604";"CH10_HUMAN";"10 kDa heat shock protein, mitochondrial";"HSPE1";9;32;0,0141136985149427;9;7;15;17;0,0165376768030559;0,0183567068824758;"extracellular vesicular exosome, mitochondrial matrix, mitochondrion";0,00400050006250781
"457";457;"P61769";"P61769";"P61769";"B2MG_HUMAN";"Beta-2-microglobulin";"B2M";3;10;0,00378045495935966;3;3;5;5;0,00472505051515883;0,00462774123087624;"cytoplasm, extracellular space, ER to Golgi transport vesicle membrane, external side of plasma membrane, Golgi apparatus, extracellular vesicular exosome, phagocytic vesicle membrane, plasma membrane, early endosome membrane, MHC class I protein complex, early endosome lumen, Golgi membrane, extracellular region, endoplasmic reticulum lumen";0,00125015626953369
"459";459;"P61978";"P61978-1,P61978-2,P61978-3";"P61978-1,P61978-2,P61978-3";"HNRPK_HUMAN";"Heterogeneous nuclear ribonucleoprotein K";"HNRNPK";11;22;0,000712543634528696;10;10;11;11;NA;NA;"nucleoplasm, cytoplasm, cell projection, podosome, nuclear chromatin, extracellular vesicular exosome, catalytic step 2 spliceosome, nucleus, cell junction";0,00275034379297412
"460";460;"P61981";"P61981";"P61981";"1433G_HUMAN";"14-3-3 protein gamma";"YWHAG";4;6;0,00124048893009386;4;2;4;2;0,00201285339652792;0,00104046111884478;"extracellular vesicular exosome, cytoplasmic vesicle membrane, cytosol";0,000750093761720215
"462";462;"P62158";"P62158";"P62158";"CALM_HUMAN";"Calmodulin";"CALM2,CALM1,CALM3";2;3;0,0009057868593902;2;1;2;1;0,00150947922497692;0,000739196250301037;"cytoplasm, extracellular vesicular exosome, extracellular region, spindle microtubule, spindle pole, growth cone, sarcomere, nucleoplasm, centrosome, plasma membrane, cytosol";0,000375046880860108
"464";464;"P62244";"P62244";"P62244";"RS15A_HUMAN";"40S ribosomal protein S15a";"RPS15A";2;2;0,000692114061790461;NA;2;NA;2;NA;0,00169446525069007;"cytoplasm, cytosol, cytosolic small ribosomal subunit, extracellular vesicular exosome";0,000250031253906738
"465";465;"P62249";"P62249";"P62249";"RS16_HUMAN";"40S ribosomal protein S16";"RPS16";8;17;0,00523826053615383;8;8;8;9;0,0061619836855222;0,00678946692913487;"cytosol, cytosolic small ribosomal subunit, small ribosomal subunit, extracellular vesicular exosome";0,00212526565820728
"466";466;"P62258";"P62258-1";"P62258-1";"1433E_HUMAN";"14-3-3 protein epsilon";"YWHAE";4;11;0,00220288132226471;4;3;5;6;NA;NA;"mitochondrion, cytoplasmic vesicle membrane, kinesin complex, melanosome, cytosol, extracellular vesicular exosome";0,00137517189648706
"467";467;"P62263";"P62263";"P62263";"RS14_HUMAN";"40S ribosomal protein S14";"RPS14";3;6;0,00178757936488927;3;2;4;2;0,00297897224531868;0,00145881114297821;"mitochondrion, cytosolic small ribosomal subunit, extracellular vesicular exosome, nucleolus, cytosol";0,000750093761720215
"469";469;"P62269";"P62269";"P62269";"RS18_HUMAN";"40S ribosomal protein S18";"RPS18";5;9;0,00266372846149618;4;4;4;5;0,00295937374370474;0,00362303425312021;"extracellular vesicular exosome, cytosolic small ribosomal subunit, cytosol, small ribosomal subunit, ribosome";0,00112514064258032
"470";470;"P62277";"P62277";"P62277";"RS13_HUMAN";"40S ribosomal protein S13";"RPS13";2;2;0,000595859788296423;2;NA;2;NA;0,00148948612265934;NA;"nucleus, cytosolic small ribosomal subunit, cytosol, ribosome, extracellular vesicular exosome, nucleolus";0,000250031253906738
"471";471;"P62280";"P62280";"P62280";"RS11_HUMAN";"40S ribosomal protein S11";"RPS11";3;7;0,00199311327920671;3;3;3;4;0,00213524434672367;0,00278836053911024;"cytosolic small ribosomal subunit, cytosol, ribosome, extracellular vesicular exosome";0,000875109388673584
"474";474;"P62316";"P62316";"P62316";"SMD2_HUMAN";"Small nuclear ribonucleoprotein Sm D2";"SNRPD2";1;1;0,000381249271325254;NA;1;NA;1;NA;0,000933391875380123;"SMN-Sm protein complex, cytosol, small nuclear ribonucleoprotein complex, pICln-Sm protein complex, U1 snRNP, methylosome, extracellular vesicular exosome, U4 snRNP, spliceosomal complex, catalytic step 2 spliceosome, U12-type spliceosomal complex, nucleoplasm";0,000125015626953369
"476";476;"P62333";"P62333";"P62333";"PRS10_HUMAN";"26S protease regulatory subunit 10B";"PSMC6";1;1;0,000115648879219486;1;NA;1;NA;0,000289090494243651;NA;"proteasome accessory complex, extracellular vesicular exosome, inclusion body, nucleoplasm, proteasome complex, cytosolic proteasome complex, cytosol, nucleus";0,000125015626953369
"478";478;"P62491";"P62491,Q15907";"P62491,Q15907";"RB11A_HUMAN, RB11B_HUMAN";"Ras-related protein Rab-11A, Ras-related protein Rab-11B";"RAB11A, RAB11B";2;5;0,000518288179912211;2;2;3;2;0,000777347020235808;0,000507558715644491;"phagocytic vesicle, perinuclear region of cytoplasm, trans-Golgi network, phagocytic vesicle membrane, transport vesicle, extracellular vesicular exosome, recycling endosome, protein complex, recycling endosome membrane, mitochondrion, cleavage furrow, cytoplasmic vesicle membrane, plasma membrane, axon";0,000625078134766846
"479";479;"P62701";"P62701";"P62701";"RS4X_HUMAN";"40S ribosomal protein S4, X isoform";"RPS4X";6;10;0,00171054806145931;5;5;5;5;0,00213795061332282;0,00209392093716453;"cytosol, extracellular vesicular exosome, ribosome, small ribosomal subunit, ribonucleoprotein complex, cytosolic small ribosomal subunit, polysome";0,00125015626953369
"481";481;"P62750";"P62750";"P62750";"RL23A_HUMAN";"60S ribosomal protein L23a";"RPL23A";2;2;0,000576761718158717;2;NA;2;NA;0,00144174618283052;NA;"cytosolic large ribosomal subunit, extracellular vesicular exosome, nucleus, TORC2 complex, cytosol";0,000250031253906738
"483";483;"P62805";"P62805";"P62805";"H4_HUMAN";"Histone H4";"HIST1H4J,HIST1H4D,HIST1H4K,HIST1H4C,HIST2H4A,HIST4H4,HIST1H4E,HIST1H4A,HIST1H4B,HIST1H4I,HIST2H4B,HIST1H4H,HIST1H4L,HIST1H4F";12;92;0,0401829329078345;12;11;46;46;0,0502231582912222;0,0491888456268282;"extracellular region, extracellular vesicular exosome, nucleoplasm, nucleosome, nucleus";0,01150143767971
"484";484;"P62820";"P62820-1,P62820-2";"P62820-1,P62820-2";"RAB1A_HUMAN";"Ras-related protein Rab-1A";"RAB1A";2;3;0,000521195650189768;1;2;1;2;NA;NA;"early endosome, extracellular vesicular exosome, cytosol, endoplasmic reticulum, melanosome, Golgi membrane";0,000375046880860108
"485";485;"P62826";"P62826";"P62826";"RAN_HUMAN";"GTP-binding nuclear protein Ran";"RAN";5;10;0,00208275064890648;5;3;6;4;0,00312378339613278;0,00203963409805286;"nuclear pore, melanosome, nucleoplasm, extracellular vesicular exosome, cytoplasm, cytosol";0,00125015626953369
"486";486;"P62829";"P62829";"P62829";"RL23_HUMAN";"60S ribosomal protein L23";"RPL23";1;2;0,000642677343091142;1;1;1;1;0,000803258587577001;0,000786716009248961;"cytosol, extracellular vesicular exosome, cytoplasm, nucleolus, ribosome, cytosolic large ribosomal subunit";0,000250031253906738
"488";488;"P62851";"P62851";"P62851";"RS25_HUMAN";"40S ribosomal protein S25";"RPS25";3;5;0,0017994965606552;2;3;2;3;0,00179929923617248;0,00264336579107651;"nucleolus, ribosome, small ribosomal subunit, extracellular vesicular exosome, cytoplasm, cytosolic small ribosomal subunit, cytosol";0,000625078134766846
"489";489;"P62854";"P62854";"P62854";"RS26_HUMAN";"40S ribosomal protein S26";"RPS26";3;8;0,00312955923592208;3;3;4;4;0,00391152007863583;0,00383096491460364;"cytosolic small ribosomal subunit, cytoplasm, small ribosomal subunit, nucleolus, extracellular vesicular exosome, cytosol";0,00100012501562695
"490";490;"P62873";"P62873";"P62873";"GBB1_HUMAN";"Guanine nucleotide-binding protein G(I)/G(S)/G(T) subunit beta-1";"GNB1";1;2;0,000740969172034493;1;1;1;1;0,000882009429496315;0,00097182565848401;"membrane, dendrite, cell body, heterotrimeric G-protein complex, photoreceptor inner segment, plasma membrane, lysosomal membrane, photoreceptor outer segment membrane, extracellular vesicular exosome, intracellular, photoreceptor disc membrane";0,000250031253906738
"491";491;"P62879";"P62879";"P62879";"GBB2_HUMAN";"Guanine nucleotide-binding protein G(I)/G(S)/G(T) subunit beta-2";"GNB2";1;2;0,000829179787752885;1;1;1;1;0,00104738619752687;0,00097182565848401;"plasma membrane, protein complex, extracellular vesicular exosome, perinuclear region of cytoplasm, cell body, lysosomal membrane";0,000250031253906738
"492";492;"P62888";"P62888";"P62888";"RL30_HUMAN";"60S ribosomal protein L30";"RPL30";1;1;0,00039119490449026;NA;1;NA;1;NA;0,000957741228650909;"cytosolic large ribosomal subunit, cytoplasm, extracellular vesicular exosome, cytosol";0,000125015626953369
"493";493;"P62906";"P62906";"P62906";"RL10A_HUMAN";"60S ribosomal protein L10a";"RPL10A";4;7;0,00145120690375419;3;4;3;4;0,00155469404047162;0,00203023486257796;"mitochondrion, cytoplasm, cytosolic large ribosomal subunit, cytosol, nucleolus, extracellular vesicular exosome";0,000875109388673584
"495";495;"P62913";"P62913-1,P62913-2";"P62913-1,P62913-2";"RL11_HUMAN";"60S ribosomal protein L11";"RPL11";3;6;0,000758214842972696;3;2;4;2;NA;NA;"cytosol, cytosolic large ribosomal subunit, extracellular vesicular exosome, nucleolus";0,000750093761720215
"497";497;"P62937";"P62937";"P62937";"PPIA_HUMAN";"Peptidyl-prolyl cis-trans isomerase A";"PPIA";5;11;0,00299916093442533;5;4;5;6;0,00340776370487213;0,00400509968344926;"extracellular region, nucleus, extracellular vesicular exosome, cytosol";0,00137517189648706
"499";499;"P63096";"P63096";"P63096";"GNAI1_HUMAN";"Guanine nucleotide-binding protein G(i) subunit alpha-1";"GNAI1";1;1;0,000203332944706802;0;1;0;1;0;0,000488919553770541;"midbody, extracellular vesicular exosome, nucleus, lysosomal membrane, cytoplasm, heterotrimeric G-protein complex, extrinsic component of cytoplasmic side of plasma membrane, centrosome, plasma membrane";0,000125015626953369
"500";500;"P63104";"P63104";"P63104";"1433Z_HUMAN";"14-3-3 protein zeta/delta";"YWHAZ";5;10;0,00236685448599054;4;5;5;5;0,00286446671402325;0,00299701336856747;"blood microparticle, mast cell granule, cytoplasm, nucleoplasm, extracellular space, protein complex, cytosol, perinuclear region of cytoplasm, extracellular vesicular exosome, postsynaptic density, cell leading edge, mitochondrion, cytoplasmic vesicle membrane, melanosome";0,00125015626953369
"501";501;"P63167";"P63167";"P63167";"DYL1_HUMAN";"Dynein light chain 1, cytoplasmic";"DYNLL1";2;6;0,00303285937189078;2;2;3;3;0,00379065850317237;0,00371259240319734;"mitotic spindle, cytosol, mitochondrion, nucleus, cytoplasmic dynein complex, plasma membrane, centrosome, cytoplasm, microtubule, kinetochore";0,000750093761720215
"502";502;"P63218";"P63218";"P63218";"GBG5_HUMAN";"Guanine nucleotide-binding protein G(I)/G(S)/G(O) subunit gamma-5";"GNG5";1;2;0,00132315923577588;1;1;1;1;0,00165376768030559;0,00161970943080668;"heterotrimeric G-protein complex, extracellular vesicular exosome, plasma membrane";0,000250031253906738
"504";504;"P63244";"P63244";"P63244";"GBLP_HUMAN";"Guanine nucleotide-binding protein subunit beta-2-like 1";"GNB2L1";6;12;0,00170299359052542;5;5;6;6;0,00212850856014095;0,00208467333681113;"phagocytic cup, neuronal cell body, small ribosomal subunit, perinuclear region of cytoplasm, cytoskeleton, midbody, cytoplasm, nucleus, dendrite, cytosol, mitochondrion, perikaryon, extracellular vesicular exosome";0,00150018752344043
"505";505;"P67809";"P67809";"P67809";"YBOX1_HUMAN";"Nuclease-sensitive element-binding protein 1";"YBX1";9;18;0,00374895116803166;8;8;9;9;0,00499805343381245;0,00428323160591101;"nucleoplasm, intracellular membrane-bounded organelle, cytoplasmic stress granule, histone pre-mRNA 3'end processing complex, U12-type spliceosomal complex, ribonucleoprotein complex, CRD-mediated mRNA stability complex, nucleus, extracellular vesicular exosome, nuclear membrane, cytoplasm";0,00225028128516064
"507";507;"P67936";"P67936-1";"P67936-1";"TPM4_HUMAN";"Tropomyosin alpha-4 chain";"TPM4";1;1;0,000432063873617725;0;1;0;1;NA;NA;"muscle thin filament tropomyosin, stress fiber, extracellular vesicular exosome, podosome, cytoskeleton, cytosol, cortical cytoskeleton, filamentous actin";0,000125015626953369
"508";508;"P68032";"P68032";"P68032";"ACTC_HUMAN";"Actin, alpha cardiac muscle 1";"ACTC1";4;32;0,00726014659068692;4;4;15;17;0,00890116957338136;0,00906183805232331;"cytoplasm, actin filament, blood microparticle, sarcomere, actomyosin, actin portion, extracellular vesicular exosome, I band, cytosol, extracellular space";0,00400050006250781
"509";509;"P68104";"P68104,Q5VTE0";"P68104,Q5VTE0";"EF1A1_HUMAN, EF1A3_HUMAN";"Elongation factor 1-alpha 1, Putative elongation factor 1-alpha-like 3";"EEF1A1, EEF1A1P5";22;51;0,00248307155285214;18;20;26;25;0,00316435201166698;0,00297998488351879;"nucleus, extracellular vesicular exosome, cytoplasm, plasma membrane, extracellular space, cytosol, eukaryotic translation elongation factor 1 complex";0,00637579697462183
"511";511;"P68371";"P68371";"P68371";"TBB4B_HUMAN";"Tubulin beta-4B chain";"TUBB4B";3;7;0,00202057604644829;3;3;3;4;0,00200560295349665;0,00308007666043039;"microtubule, cytosol, nucleus, extracellular vesicular exosome, cytoskeleton";0,000875109388673584
"512";512;"P68431";"P68431";"P68431";"H31_HUMAN";"Histone H3.1";"HIST1H3C,HIST1H3G,HIST1H3I,HIST1H3F,HIST1H3H,HIST1H3D,HIST1H3E,HIST1H3J,HIST1H3B,HIST1H3A";1;3;0,00932827261221996;1;1;2;1;0,0132301414424447;0,00931332922713843;"nucleosome, extracellular vesicular exosome, extracellular region, nucleoplasm";0,000375046880860108
"515";515;"P78371";"P78371-1,P78371-2";"P78371-1,P78371-2";"TCPB_HUMAN";"T-complex protein 1 subunit beta";"CCT2";9;18;0,000756797618967139;8;6;9;9;NA;NA;"zona pellucida receptor complex, cell body, extracellular vesicular exosome, chaperonin-containing T-complex, cytosol, microtubule";0,00225028128516064
"517";517;"P80303";"P80303-1,P80303-2";"P80303-1,P80303-2";"NUCB2_HUMAN";"Nucleobindin-2";"NUCB2";7;11;0,000725071874256673;5;6;5;6;NA;NA;"plasma membrane, endoplasmic reticulum-Golgi intermediate compartment, endoplasmic reticulum, Golgi apparatus, extracellular vesicular exosome, nuclear outer membrane, extracellular space, cytosol";0,00137517189648706
"522";522;"Q00325";"Q00325-1,Q00325-2";"Q00325-1,Q00325-2";"MPCP_HUMAN";"Phosphate carrier protein, mitochondrial";"SLC25A3";7;15;0,000932059682659806;7;6;8;7;NA;NA;"extracellular vesicular exosome, mitochondrion, integral component of plasma membrane, mitochondrial inner membrane";0,00187523440430054
"523";523;"Q00610";"Q00610-1,Q00610-2";"Q00610-1,Q00610-2";"CLH1_HUMAN";"Clathrin heavy chain 1";"CLTC";23;37;0,000496875916001808;19;17;20;17;NA;NA;"clathrin coat of trans-Golgi network vesicle, clathrin-coated endocytic vesicle membrane, cytosol, clathrin complex, clathrin coat of coated pit, mitochondrion, plasma membrane, clathrin-coated vesicle, clathrin coat, protein complex, trans-Golgi network membrane, melanosome, spindle, extracellular vesicular exosome";0,00462557819727466
"524";524;"Q00839";"Q00839-1";"Q00839-1";"HNRPU_HUMAN";"Heterogeneous nuclear ribonucleoprotein U";"HNRNPU";25;43;0,00234479854873253;21;20;21;22;NA;NA;"ribonucleoprotein complex, catalytic step 2 spliceosome, nucleoplasm, cell surface, CRD-mediated mRNA stability complex";0,00537567195899487
"527";527;"Q01518";"Q01518-1,Q01518-2";"Q01518-1,Q01518-2";"CAP1_HUMAN";"Adenylyl cyclase-associated protein 1";"CAP1";3;7;0,000331486208541747;3;3;4;3;NA;NA;"plasma membrane, extracellular vesicular exosome, cortical actin cytoskeleton";0,000875109388673584
"529";529;"Q01650";"Q01650";"Q01650";"LAT1_HUMAN";"Large neutral amino acids transporter small subunit 1";"SLC7A5";3;6;0,000532395432146508;3;3;3;3;0,000665421315152546;0,000651717404111565;"nucleus, integral component of membrane, cytosol, apical plasma membrane, nucleolus, plasma membrane, extracellular vesicular exosome";0,000750093761720215
"533";533;"Q02790";"Q02790";"Q02790";"FKBP4_HUMAN";"Peptidyl-prolyl cis-trans isomerase FKBP4";"FKBP4";5;8;0,000784094361941263;5;3;5;3;0,00122501309652266;0,000719870858136304;"axonal growth cone, membrane, neuronal cell body, mitochondrion, microtubule, nucleus, cytosol, perinuclear region of cytoplasm, cytoplasm, extracellular vesicular exosome";0,00100012501562695
"534";534;"Q02818";"Q02818";"Q02818";"NUCB1_HUMAN";"Nucleobindin-1";"NUCB1";2;2;0,000240213123397991;1;1;1;1;0,000365909551824664;0,000238915924717689;"endoplasmic reticulum-Golgi intermediate compartment, membrane, Golgi apparatus, extracellular vesicular exosome, extracellular space";0,000250031253906738
"538";538;"Q04695";"Q04695";"Q04695";"K1C17_HUMAN";"Keratin, type I cytoskeletal 17";"KRT17";3;10;0,0018103386910971;3;3;5;5;0,00216788539260838;0,00232032893486422;"cytoplasm, extracellular vesicular exosome, cell periphery, intermediate filament";0,00125015626953369
"539";539;"Q04837";"Q04837";"Q04837";"SSBP_HUMAN";"Single-stranded DNA-binding protein, mitochondrial";"SSBP1";5;11;0,00334365914986608;5;5;5;6;0,00379919602232366;0,00446514491735897;"mitochondrion, mitochondrial nucleoid, extracellular vesicular exosome";0,00137517189648706
"540";540;"Q04941";"Q04941-1";"Q04941-1";"PLP2_HUMAN";"Proteolipid protein 2";"PLP2";1;1;0,000295969829055131;NA;1;NA;1;NA;NA;"plasma membrane, endoplasmic reticulum, integral component of membrane, endoplasmic reticulum membrane, membrane";0,000125015626953369
"541";541;"Q05707";"Q05707-1,Q05707-2,Q05707-3";"Q05707-1,Q05707-2,Q05707-3";"COEA1_HUMAN";"Collagen alpha-1(XIV) chain";"COL14A1";1;4;3,33982286684335e-05;1;1;1;3;NA;NA;"extracellular region, collagen, proteinaceous extracellular matrix, interstitial matrix, collagen type XIV, extracellular space, endoplasmic reticulum lumen";0,000500062507813477
"542";542;"Q06323";"Q06323";"Q06323";"PSME1_HUMAN";"Proteasome activator complex subunit 1";"PSME1";8;13;0,00234874049081502;8;5;8;5;0,00361305067504515;0,00221165143162358;"cytosol, proteasome activator complex, nucleoplasm, extracellular vesicular exosome, proteasome complex, cytoplasm";0,0016252031503938
"543";543;"Q06830";"Q06830";"Q06830";"PRDX1_HUMAN";"Peroxiredoxin-1";"PRDX1";5;10;0,00273792748620068;5;4;5;5;0,00342488814560013;0,00334888578694937;"extracellular space, peroxisomal matrix, nucleus, extracellular vesicular exosome, melanosome, nuclear euchromatin, cytoplasm, nucleolus, cytosol, mitochondrial matrix";0,00125015626953369
"545";545;"Q07021";"Q07021";"Q07021";"C1QBP_HUMAN";"Complement component 1 Q subcomponent-binding protein, mitochondrial";"C1QBP";4;14;0,00223341771712525;3;4;6;8;0,00239268515448468;0,0031245458523363;"cell surface, nucleolus, cytosol, cytoplasm, mitochondrion, nucleus, plasma membrane, membrane, mitochondrial matrix, extracellular space";0,00175021877734717
"546";546;"Q07812";"Q07812-1,Q07812-2,Q07812-5,Q07812-8";"Q07812-1,Q07812-2,Q07812-5,Q07812-8";"BAX_HUMAN";"Apoptosis regulator BAX";"BAX";3;7;0,000410041534003463;3;3;4;3;NA;NA;"extracellular vesicular exosome, mitochondrial outer membrane, endoplasmic reticulum membrane, pore complex, cytosol, BAX complex, endoplasmic reticulum, nucleus, mitochondrion, Bcl-2 family protein complex, mitochondrial permeability transition pore complex";0,000875109388673584
"551";551;"Q10713";"Q10713";"Q10713";"MPPA_HUMAN";"Mitochondrial-processing peptidase subunit alpha";"PMPCA";4;6;0,000514141874472914;2;4;2;4;0,000428404580041067;0,000839163743198892;"mitochondrion, mitochondrial inner membrane, extracellular space, mitochondrial matrix";0,000750093761720215
"556";556;"Q13011";"Q13011";"Q13011";"ECH1_HUMAN";"Delta(3,5)-Delta(2,4)-dienoyl-CoA isomerase, mitochondrial";"ECH1";10;20;0,00274313500099878;7;9;8;12;0,00274283420148244;0,00402952102298248;"extracellular vesicular exosome, mitochondrion, peroxisome";0,00250031253906738
"558";558;"Q13162";"Q13162";"Q13162";"PRDX4_HUMAN";"Peroxiredoxin-4";"PRDX4";11;35;0,0060684129607991;10;11;17;18;0,00737510484467713;0,00763365702540946;"extracellular vesicular exosome, extracellular space, mitochondrion";0,00437554694336792
"559";559;"Q13200";"Q13200";"Q13200";"PSMD2_HUMAN";"26S proteasome non-ATPase regulatory subunit 2";"PSMD2";6;11;0,00054500171165218;5;6;5;6;0,000619252215092402;0,000727798951287585;"proteasome regulatory particle, extracellular vesicular exosome, proteasome complex, cytosol, proteasome accessory complex, nucleoplasm";0,00137517189648706
"562";562;"Q13283";"Q13283";"Q13283";"G3BP1_HUMAN";"Ras GTPase-activating protein-binding protein 1";"G3BP1";2;2;0,000193079030113219;2;NA;2;NA;0,000482644644896052;NA;"plasma membrane, cytosol, cytoplasm, cytoplasmic stress granule, nucleus";0,000250031253906738
"566";566;"Q13451";"Q13451";"Q13451";"FKBP5_HUMAN";"Peptidyl-prolyl cis-trans isomerase FKBP5";"FKBP5";2;2;0,000196881461778468;2;NA;2;NA;0,000492149681666434;NA;"cytoplasm, nucleus, extracellular vesicular exosome, membrane";0,000250031253906738
"567";567;"Q13510";"Q13510-1,Q13510-2";"Q13510-1,Q13510-2";"ASAH1_HUMAN";"Acid ceramidase";"ASAH1";4;7;0,000398622655841341;4;3;4;3;NA;NA;"lysosomal lumen, extracellular vesicular exosome";0,000875109388673584
"569";569;"Q13733";"Q13733-1";"Q13733-1";"AT1A4_HUMAN";"Sodium/potassium-transporting ATPase subunit alpha-4";"ATP1A4";1;19;0,0010940550091447;1;1;10;9;NA;NA;"plasma membrane, integral component of plasma membrane, sodium:potassium-exchanging ATPase complex";0,00237529691211401
"575";575;"Q14696";"Q14696";"Q14696";"MESD_HUMAN";"LDLR chaperone MESD";"MESDC2";6;9;0,00173028515447615;5;4;5;4;0,00240291030471753;0,00188273916743341;"plasma membrane, endoplasmic reticulum";0,00112514064258032
"576";576;"Q14697";"Q14697-1";"Q14697-1";"GANAB_HUMAN";"Neutral alpha-glucosidase AB";"GANAB";2;7;0,00333593112409597;2;2;4;3;NA;NA;"endoplasmic reticulum lumen, melanosome, extracellular vesicular exosome, glucosidase II complex, Golgi apparatus";0,000875109388673584
"577";577;"Q14697";"Q14697-2";"Q14697-2";"GANAB_HUMAN";"Neutral alpha-glucosidase AB";"GANAB";1;2;0,000953123178313135;1;1;1;1;NA;NA;"endoplasmic reticulum lumen, melanosome, extracellular vesicular exosome, glucosidase II complex, Golgi apparatus";0,000250031253906738
"580";580;"Q14974";"Q14974";"Q14974";"IMB1_HUMAN";"Importin subunit beta-1";"KPNB1";11;19;0,000975754413597282;10;9;10;9;0,00128374660115046;0,00113157782152248;"nuclear pore, extracellular vesicular exosome, nuclear envelope, nuclear membrane, nucleoplasm, endoplasmic reticulum tubular network, nucleus, cytosol, cytoplasm";0,00237529691211401
"584";584;"Q15046";"Q15046-1,Q15046-2";"Q15046-1,Q15046-2";"SYK_HUMAN";"Lysine--tRNA ligase";"KARS";6;7;0,000263745308303735;5;2;5;2;NA;NA;"mitochondrial matrix, microtubule cytoskeleton, plasma membrane, aminoacyl-tRNA synthetase multienzyme complex, extracellular region, mitochondrion, cytosol, cytoplasm, nucleus";0,000875109388673584
"586";586;"Q15084";"Q15084-1,Q15084-2";"Q15084-1,Q15084-2";"PDIA6_HUMAN";"Protein disulfide-isomerase A6";"PDIA6";18;40;0,00204488245529;16;17;19;21;NA;NA;"plasma membrane, extracellular vesicular exosome, endoplasmic reticulum-Golgi intermediate compartment, melanosome, endoplasmic reticulum lumen, endoplasmic reticulum membrane, endoplasmic reticulum";0,00500062507813477
"587";587;"Q15125";"Q15125";"Q15125";"EBP_HUMAN";"3-beta-hydroxysteroid-Delta(8),Delta(7)-isomerase";"EBP";3;6;0,00117358471347078;3;2;4;2;0,00195576003931792;0,000957741228650909;"endoplasmic reticulum membrane, endoplasmic reticulum, integral component of plasma membrane";0,000750093761720215
"591";591;"Q15365";"Q15365";"Q15365";"PCBP1_HUMAN";"Poly(rC)-binding protein 1";"PCBP1";5;7;0,0012866676123173;3;4;3;4;0,00142149693868964;0,00173254312149209;"nucleoplasm, cytoplasm, extracellular vesicular exosome, ribonucleoprotein complex";0,000875109388673584
"598";598;"Q15758";"Q15758-1";"Q15758-1";"AAAT_HUMAN";"Neutral amino acid transporter B(0)";"SLC1A5";9;17;0,00141365256613394;8;8;8;9;NA;NA;"melanosome, integral component of plasma membrane, plasma membrane, Golgi apparatus, extracellular vesicular exosome, membrane";0,00212526565820728
"600";600;"Q16186";"Q16186";"Q16186";"ADRM1_HUMAN";"Proteasomal ubiquitin receptor ADRM1";"ADRM1";1;1;0,000110534186772432;NA;1;NA;1;NA;0,000270614843476301;"plasma membrane, integral component of plasma membrane, proteasome complex, cytoplasm, membrane, nucleus";0,000125015626953369
"603";603;"Q16643";"Q16643-1,Q16643-2";"Q16643-1,Q16643-2";"DREB_HUMAN";"Drebrin";"DBN1";3;4;0,000138636098663729;3;1;3;1;NA;NA;"actin cytoskeleton, actomyosin, plasma membrane, cell cortex, gap junction, dendrite, cytoplasm";0,000500062507813477
"604";604;"Q16658";"Q16658";"Q16658";"FSCN1_HUMAN";"Fascin";"FSCN1";1;1;9,12523610879918e-05;1;NA;1;NA;0,000228105886938702;NA;"filopodium, cell junction, cytoplasm, cytosol, invadopodium, extracellular vesicular exosome, stress fiber, actin cytoskeleton";0,000125015626953369
