"";"protein.acs";"X";"protein.g";"ID";"Description";"Gene";"global.peptide.count";"global.spectra.count";"global.dNSAF";"peptide.count.P5832.1.id.csv";"peptide.count.P5832.2.id.csv";"spectra.count.P5832.1.id.csv";"spectra.count.P5832.2.id.csv";"dNSAF.P5832.1.id.csv";"dNSAF.P5832.2.id.csv";"Go.Cc"
"572";"Q01650";"Q01650";"Q01650";"LAT1_HUMAN";"Large neutral amino acids transporter small subunit 1";"SLC7A5";2;5;0,000524090236824584;2;2;2;3;0,000493510897744502;0,000810895324014628;"nucleus, integral component of membrane, cytosol, apical plasma membrane, nucleolus, plasma membrane, extracellular vesicular exosome"
"573";"Q01813";"Q01813";"Q01813";"K6PP_HUMAN";"6-phosphofructokinase type C";"PFKP";7;9;0,000610057079242494;5;4;5;4;0,000797863600626474;0,000699190355910572;"6-phosphofructokinase complex, cytosol, extracellular vesicular exosome"
"574";"Q01844";"Q01844-1,Q01844-2,Q01844-3,Q01844-5";"Q01844-1,Q01844-2,Q01844-3,Q01844-5";"EWS_HUMAN";"RNA-binding protein EWS";"EWSR1";1;2;4,05051448277537e-05;1;1;1;1;NA;NA;"plasma membrane, cytoplasm, nucleus"
"575";"Q02338";"Q02338";"Q02338";"BDH_HUMAN";"D-beta-hydroxybutyrate dehydrogenase, mitochondrial";"BDH1";4;6;0,000929610787417134;4;2;4;2;0,0014589505840027;0,000799074692469225;"mitochondrion, mitochondrial matrix, nucleus, mitochondrial inner membrane"
"576";"Q02543";"Q02543";"Q02543";"RL18A_HUMAN";"60S ribosomal protein L18a";"RPL18A";4;7;0,00211363210283006;4;3;4;3;0,00284329574041434;0,00233593141633759;"cytosol, cytosolic large ribosomal subunit"
"577";"Q02878";"Q02878";"Q02878";"RL6_HUMAN";"60S ribosomal protein L6";"RPL6";14;29;0,00535117968891102;14;13;16;13;0,00695027847656839;0,00618589245437548;"cytosolic large ribosomal subunit, cytosol"
"578";"Q03252";"Q03252";"Q03252";"LMNB2_HUMAN";"Lamin-B2";"LMNB2";1;2;0,000209350227327929;1;1;1;1;0,000250210025156462;0,000266469213419251;"intermediate filament, nuclear inner membrane"
"579";"Q04637";"Q04637-1,Q04637-3,Q04637-4,Q04637-5,Q04637-6";"Q04637-1,Q04637-3,Q04637-4,Q04637-5,Q04637-6";"IF4G1_HUMAN";"Eukaryotic translation initiation factor 4 gamma 1";"EIF4G1";6;7;4,65289868790607e-05;6;1;6;1;NA;NA;"cytosol, eukaryotic translation initiation factor 4F complex"
"580";"Q04826";"Q04826";"Q04826";"1B40_HUMAN";"HLA class I histocompatibility antigen, B-40 alpha chain";"HLA-B";0;0;NA;0;0;0;0;NA;NA;"MHC class I protein complex, cell surface, ER to Golgi transport vesicle membrane, phagocytic vesicle membrane, early endosome membrane, plasma membrane, integral component of lumenal side of endoplasmic reticulum membrane, Golgi membrane"
"581";"Q04837";"Q04837";"Q04837";"SSBP_HUMAN";"Single-stranded DNA-binding protein, mitochondrial";"SSBP1";6;13;0,00466794425798762;4;6;5;8;0,00422652069521051;0,00740763836532282;"mitochondrion, mitochondrial nucleoid, extracellular vesicular exosome"
"582";"Q04917";"Q04917";"Q04917";"1433F_HUMAN";"14-3-3 protein eta";"YWHAH";1;1;0,000230925883155929;1;0;1;0;0,000542460759146802;NA;"cytosol, cytoplasmic vesicle membrane, plasma membrane, extracellular vesicular exosome, intercalated disc, cytoplasm"
"583";"Q04941";"Q04941-1";"Q04941-1";"PLP2_HUMAN";"Proteolipid protein 2";"PLP2";2;3;0,00104887006606604;NA;2;NA;3;NA;NA;"plasma membrane, endoplasmic reticulum, integral component of membrane, endoplasmic reticulum membrane, membrane"
"584";"Q06323";"Q06323";"Q06323";"PSME1_HUMAN";"Proteasome activator complex subunit 1";"PSME1";4;7;0,0014939728919602;4;3;4;3;0,00200971907756195;0,00165110011757195;"cytosol, proteasome activator complex, nucleoplasm, extracellular vesicular exosome, proteasome complex, cytoplasm"
"585";"Q06830";"Q06830";"Q06830";"PRDX1_HUMAN";"Peroxiredoxin-1";"PRDX1";9;21;0,00581573366987522;9;7;12;9;0,00754402085898881;0,00676128892367062;"extracellular space, peroxisomal matrix, nucleus, extracellular vesicular exosome, melanosome, nuclear euchromatin, cytoplasm, nucleolus, cytosol, mitochondrial matrix"
"586";"Q07020";"Q07020";"Q07020";"RL18_HUMAN";"60S ribosomal protein L18";"RPL18";8;14;0,00395743883083074;8;5;9;5;0,00598906975108553;0,00364471568506575;"cytosol, cytoplasm, nucleolus, cytosolic large ribosomal subunit"
"587";"Q07021";"Q07021";"Q07021";"C1QBP_HUMAN";"Complement component 1 Q subcomponent-binding protein, mitochondrial";"C1QBP";5;11;0,00207294414948277;5;5;5;6;0,00221817398188353;0,0029157725480526;"cell surface, nucleolus, cytosol, cytoplasm, mitochondrion, nucleus, plasma membrane, membrane, mitochondrial matrix, extracellular space"
"588";"Q07666";"Q07666-1,Q07666-2";"Q07666-1,Q07666-2";"KHDR1_HUMAN";"KH domain-containing, RNA-binding, signal transduction-associated protein 1";"KHDRBS1";4;5;0,000299902652449282;3;2;3;2;NA;NA;"cytoplasm, Grb2-Sos complex, membrane, nucleus"
"589";"Q07955";"Q07955-1";"Q07955-1";"SRSF1_HUMAN";"Serine/arginine-rich splicing factor 1";"SRSF1";8;15;0,00321427923471852;6;7;8;7;NA;NA;"nucleoplasm, cytoplasm, catalytic step 2 spliceosome, nucleus, nuclear speck"
"590";"Q08211";"Q08211-1";"Q08211-1";"DHX9_HUMAN";"ATP-dependent RNA helicase A";"DHX9";20;31;0,00129718523656252;15;16;15;16;NA;NA;"CRD-mediated mRNA stability complex, cytosol, nucleus, nucleoplasm, nucleolus, ribonucleoprotein complex, cytoplasm, centrosome"
"591";"Q08945";"Q08945";"Q08945";"SSRP1_HUMAN";"FACT complex subunit SSRP1";"SSRP1";5;6;0,000449727080513508;4;2;4;2;0,000705811072373659;0,000386576332181868;"nucleoplasm, nucleolus, nucleus, chromosome, cytoplasm"
"592";"Q09028";"Q09028-1,Q09028-2,Q09028-3";"Q09028-1,Q09028-2,Q09028-3";"RBBP4_HUMAN";"Histone-binding protein RBBP4";"RBBP4";1;1;0,000125041764738854;1;0;1;0;NA;NA;"nucleoplasm, nucleus, NURF complex, CAF-1 complex, NuRD complex, Sin3 complex, ESC/E(Z) complex"
"593";"Q09160";"Q09160";"Q09160";"1A80_HUMAN";"HLA class I histocompatibility antigen, A-80 alpha chain";"HLA-A";0;0;NA;0;0;0;0;NA;NA;"plasma membrane, ER to Golgi transport vesicle membrane, phagocytic vesicle membrane, integral component of lumenal side of endoplasmic reticulum membrane, Golgi membrane, integral component of plasma membrane, early endosome membrane, MHC class I protein complex"
"594";"Q10589";"Q10589";"Q10589";"BST2_HUMAN";"Bone marrow stromal antigen 2";"BST2";2;2;0,000590475000155698;NA;2;NA;2;NA;0,00152268121953858;"extracellular vesicular exosome, apical plasma membrane, late endosome, membrane raft, plasma membrane, cell surface, integral component of plasma membrane, anchored component of membrane, Golgi apparatus, cytoplasm"
"595";"Q12874";"Q12874";"Q12874";"SF3A3_HUMAN";"Splicing factor 3A subunit 3";"SF3A3";3;4;0,000424293413285532;NA;3;NA;4;NA;0,00109414219368042;"spliceosomal complex, nucleoplasm, nucleus, catalytic step 2 spliceosome, nuclear speck"
"596";"Q12905";"Q12905";"Q12905";"ILF2_HUMAN";"Interleukin enhancer-binding factor 2";"ILF2";8;14;0,00190768846204149;5;7;6;8;0,00192469250120356;0,00281110378991738;"ribonucleoprotein complex, nucleus, cytoplasm, nucleolus"
"597";"Q12906";"Q12906-1,Q12906-2,Q12906-3,Q12906-4,Q12906-5,Q12906-6";"Q12906-1,Q12906-2,Q12906-3,Q12906-4,Q12906-5,Q12906-6";"ILF3_HUMAN";"Interleukin enhancer-binding factor 3";"ILF3";15;25;0,000247682466508263;11;12;12;13;NA;NA;"nucleus, nucleolus, mitochondrion, cytoplasm, ribonucleoprotein complex"
"598";"Q12907";"Q12907";"Q12907";"LMAN2_HUMAN";"Vesicular integral-membrane protein VIP36";"LMAN2";2;4;0,000597109550719245;2;2;2;2;0,000702837149315905;0,000769894998643102;"integral component of membrane, endoplasmic reticulum-Golgi intermediate compartment, Golgi membrane, extracellular vesicular exosome, endoplasmic reticulum-Golgi intermediate compartment membrane, endoplasmic reticulum membrane"
"599";"Q13011";"Q13011";"Q13011";"ECH1_HUMAN";"Delta(3,5)-Delta(2,4)-dienoyl-CoA isomerase, mitochondrial";"ECH1";6;11;0,00178222637242116;6;4;7;4;0,00266992404892566;0,00167123548485942;"extracellular vesicular exosome, mitochondrion, peroxisome"
"600";"Q13151";"Q13151";"Q13151";"ROA0_HUMAN";"Heterogeneous nuclear ribonucleoprotein A0";"HNRNPA0";4;4;0,000696954098544431;4;NA;4;NA;0,00164072147643582;NA;"nucleus, nucleoplasm, ribonucleoprotein complex"
"601";"Q13162";"Q13162";"Q13162";"PRDX4_HUMAN";"Peroxiredoxin-4";"PRDX4";5;6;0,00122016974201916;4;2;4;2;0,0018465684513392;0,00110331815974617;"extracellular vesicular exosome, extracellular space, mitochondrion"
"602";"Q13185";"Q13185";"Q13185";"CBX3_HUMAN";"Chromobox protein homolog 3";"CBX3";2;3;0,000871192623180538;1;2;1;2;0,000683633948514924;0,00149771923233303;"condensed chromosome, centromeric region, nuclear euchromatin, chromatin, nuclear heterochromatin, nuclear envelope, nucleus, nuclear inner membrane, nuclear centromeric heterochromatin, spindle"
"603";"Q13200";"Q13200";"Q13200";"PSMD2_HUMAN";"26S proteasome non-ATPase regulatory subunit 2";"PSMD2";6;10;0,000585272577246838;6;4;6;4;0,000826685105142496;0,000603706210389745;"proteasome regulatory particle, extracellular vesicular exosome, proteasome complex, cytosol, proteasome accessory complex, nucleoplasm"
"604";"Q13242";"Q13242";"Q13242";"SRSF9_HUMAN";"Serine/arginine-rich splicing factor 9";"SRSF9";1;1;0,000240464932190103;NA;1;NA;1;NA;0,00062009642424648;"nucleolus, nucleus, nucleoplasm"
"605";"Q13243";"Q13243-1,Q13243-3";"Q13243-1,Q13243-3";"SRSF5_HUMAN";"Serine/arginine-rich splicing factor 5";"SRSF5";2;2;0,000234453308885351;NA;2;NA;2;NA;NA;"nucleus, cytoplasm, nuclear speck, nucleolus, nucleoplasm"
"606";"Q13247";"Q13247-1,Q13247-3";"Q13247-1,Q13247-3";"SRSF6_HUMAN";"Serine/arginine-rich splicing factor 6";"SRSF6";3;3;0,00027807252914309;NA;3;NA;3;NA;NA;"nucleus, nuclear speck, nucleoplasm"
"607";"Q13263";"Q13263-1,Q13263-2";"Q13263-1,Q13263-2";"TIF1B_HUMAN";"Transcription intermediary factor 1-beta";"TRIM28";1;1;3,18220059964149e-05;NA;1;NA;1;NA;NA;"nucleus, nuclear euchromatin, nuclear heterochromatin, nucleoplasm"
"608";"Q13283";"Q13283";"Q13283";"G3BP1_HUMAN";"Ras GTPase-activating protein-binding protein 1";"G3BP1";5;6;0,000684241416489436;5;1;5;1;0,00134232846113982;0,000294080063859382;"plasma membrane, cytosol, cytoplasm, cytoplasmic stress granule, nucleus"
"609";"Q13308";"Q13308-1,Q13308-6";"Q13308-1,Q13308-6";"PTK7_HUMAN";"Inactive tyrosine-protein kinase 7";"PTK7";15;23;0,000571160397346867;13;10;13;10;NA;NA;"cell-cell junction, integral component of plasma membrane"
"610";"Q13347";"Q13347";"Q13347";"EIF3I_HUMAN";"Eukaryotic translation initiation factor 3 subunit I";"EIF3I";4;8;0,00130812923111416;4;4;4;4;0,00153975400096284;0,00168666227395043;"eukaryotic 43S preinitiation complex, cytosol, eukaryotic translation initiation factor 3 complex, eukaryotic 48S preinitiation complex, extracellular vesicular exosome"
"611";"Q13433";"Q13433-1,Q13433-2";"Q13433-1,Q13433-2";"S39A6_HUMAN";"Zinc transporter ZIP6";"SLC39A6";2;3;0,000105581622544396;2;1;2;1;NA;NA;"integral component of plasma membrane, endoplasmic reticulum, plasma membrane, lamellipodium membrane"
"612";"Q13435";"Q13435";"Q13435";"SF3B2_HUMAN";"Splicing factor 3B subunit 2";"SF3B2";4;8;0,000475018994538662;4;3;5;3;0,000698910684794587;0,000459356345559124;"nucleus, U12-type spliceosomal complex, catalytic step 2 spliceosome, spliceosomal complex, nucleoplasm"
"613";"Q13449";"Q13449";"Q13449";"LSAMP_HUMAN";"Limbic system-associated membrane protein";"LSAMP";6;9;0,00141504363942638;5;4;5;4;0,00185066586654188;0,00162179064802926;"anchored component of membrane, plasma membrane"
"614";"Q13509";"Q13509";"Q13509";"TBB3_HUMAN";"Tubulin beta-3 chain";"TUBB3";0;0;NA;0;0;0;0;0;NA;"axon, cytoplasm, microtubule"
"615";"Q13573";"Q13573";"Q13573";"SNW1_HUMAN";"SNW domain-containing protein 1";"SNW1";1;1;9,91469216679344e-05;NA;1;NA;1;NA;0,000255674085370284;"chromatin, catalytic step 2 spliceosome, spliceosomal complex, nuclear matrix, nucleoplasm, nucleus"
"616";"Q13740";"Q13740-1,Q13740-2";"Q13740-1,Q13740-2";"CD166_HUMAN";"CD166 antigen";"ALCAM";10;16;0,000729231561084224;7;8;7;9;NA;NA;"neuronal cell body, axon, extracellular vesicular exosome, external side of plasma membrane, integral component of membrane"
"617";"Q13765";"Q13765";"Q13765";"NACA_HUMAN";"Nascent polypeptide-associated complex subunit alpha";"NACA";2;3;0,000741526744381575;2;1;2;1;0,00116376755886727;0,00063740144073708;"cytoplasm, nascent polypeptide-associated complex, extracellular vesicular exosome, nucleus"
"618";"Q13813";"Q13813-1,Q13813-3";"Q13813-1,Q13813-3";"SPTN1_HUMAN";"Spectrin alpha chain, non-erythrocytic 1";"SPTAN1";7;10;0,000107489381096304;6;4;6;4;NA;NA;"cuticular plate, intracellular membrane-bounded organelle, extracellular vesicular exosome, spectrin, fascia adherens, Z disc, membrane, cytosol, microtubule cytoskeleton, lateral plasma membrane"
"619";"Q13838";"Q13838-1,Q13838-2";"Q13838-1,Q13838-2";"DX39B_HUMAN";"Spliceosome RNA helicase DDX39B";"DDX39B";1;1;0,000173831425279481;0;1;0;1;NA;NA;"nucleus, nuclear speck, spliceosomal complex, transcription export complex, cytoplasm"
"620";"Q14103";"Q14103-2,Q14103-4";"Q14103-2,Q14103-4";"HNRPD_HUMAN";"Heterogeneous nuclear ribonucleoprotein D0";"HNRNPD";1;1;0,00015745534091026;1;0;1;0;NA;NA;"nucleoplasm, ribonucleoprotein complex, cytosol, nucleus"
"621";"Q14103";"Q14103-1,Q14103-3";"Q14103-1,Q14103-3";"HNRPD_HUMAN";"Heterogeneous nuclear ribonucleoprotein D0";"HNRNPD";2;5;0,000787276704551301;1;2;2;3;NA;NA;"nucleoplasm, ribonucleoprotein complex, cytosol, nucleus"
"622";"Q14152";"Q14152";"Q14152";"EIF3A_HUMAN";"Eukaryotic translation initiation factor 3 subunit A";"EIF3A";26;40;0,00153814037667186;17;18;20;20;0,00181049222255038;0,00198323168970292;"eukaryotic translation initiation factor 3 complex, nucleolus, eukaryotic 43S preinitiation complex, eukaryotic 48S preinitiation complex, cytosol, nucleus, cytoplasm"
"623";"Q14318";"Q14318-1,Q14318-2";"Q14318-1,Q14318-2";"FKBP8_HUMAN";"Peptidyl-prolyl cis-trans isomerase FKBP8";"FKBP8";1;1;6,44936286577826e-05;1;NA;1;NA;NA;NA;"integral component of endoplasmic reticulum membrane, mitochondrial membrane, mitochondrial envelope"
"624";"Q14444";"Q14444-1,Q14444-2";"Q14444-1,Q14444-2";"CAPR1_HUMAN";"Caprin-1";"CAPRIN1";3;4;0,000149909026837836;2;2;2;2;NA;NA;"cytoplasm, cytosol, integral component of plasma membrane, dendrite, cytoplasmic mRNA processing body, cytoplasmic stress granule"
"625";"Q14566";"Q14566";"Q14566";"MCM6_HUMAN";"DNA replication licensing factor MCM6";"MCM6";2;2;0,000129458587123052;2;NA;2;NA;0,00030476251541591;NA;"MCM complex, nucleoplasm, nucleus"
"626";"Q14697";"Q14697-1";"Q14697-1";"GANAB_HUMAN";"Neutral alpha-glucosidase AB";"GANAB";21;45;0,0025332878714307;18;17;24;21;NA;NA;"endoplasmic reticulum lumen, melanosome, extracellular vesicular exosome, glucosidase II complex, Golgi apparatus"
"627";"Q14974";"Q14974";"Q14974";"IMB1_HUMAN";"Importin subunit beta-1";"KPNB1";18;33;0,00200195291148679;13;16;16;17;0,00228502306078961;0,00265947747248176;"nuclear pore, extracellular vesicular exosome, nuclear envelope, nuclear membrane, nucleoplasm, endoplasmic reticulum tubular network, nucleus, cytosol, cytoplasm"
"628";"Q14978";"Q14978-3";"Q14978-3";"NOLC1_HUMAN";"Nucleolar and coiled-body phosphoprotein 1";"NOLC1";2;2;0,000152053648108764;NA;2;NA;2;NA;NA;"cytoplasm, nucleolus"
"629";"Q14CN4";"Q14CN4-1,Q14CN4-2,Q3SY84,Q7RTS7,Q86Y46-1,Q86Y46-2";"Q14CN4-1,Q14CN4-2,Q3SY84,Q7RTS7,Q86Y46-1,Q86Y46-2";"K2C71_HUMAN, K2C72_HUMAN, K2C73_HUMAN, K2C74_HUMAN";"Keratin, type II cytoskeletal 71, Keratin, type II cytoskeletal 72, Keratin, type II cytoskeletal 73, Keratin, type II cytoskeletal 74";"KRT71, KRT72, KRT73, KRT74";1;1;1,68493183303782e-05;1;NA;1;NA;0,00011892111461809;NA;"keratin filament"
"630";"Q15008";"Q15008";"Q15008";"PSMD6_HUMAN";"26S proteasome non-ATPase regulatory subunit 6";"PSMD6";4;5;0,000683068766246952;3;2;3;2;0,000964820148418235;0,000704582569452299;"cytosol, nucleoplasm, proteasome accessory complex, proteasome complex"
"631";"Q15029";"Q15029-1,Q15029-2";"Q15029-1,Q15029-2";"U5S1_HUMAN";"116 kDa U5 small nuclear ribonucleoprotein component";"EFTUD2";5;6;0,000164020833376583;4;2;4;2;NA;NA;"nuclear speck, catalytic step 2 spliceosome, Cajal body, nucleus, cytoplasm, spliceosomal complex, nucleoplasm"
"632";"Q15043";"Q15043-1,Q15043-2,Q15043-3";"Q15043-1,Q15043-2,Q15043-3";"S39AE_HUMAN";"Zinc transporter ZIP14";"SLC39A14";3;3;0,000108013719540677;3;NA;3;NA;NA;NA;"endoplasmic reticulum, lamellipodium, integral component of plasma membrane, integral component of membrane, plasma membrane, Golgi apparatus"
"633";"Q15046";"Q15046-1,Q15046-2";"Q15046-1,Q15046-2";"SYK_HUMAN";"Lysine--tRNA ligase";"KARS";5;7;0,000311557160886172;2;5;2;5;NA;NA;"mitochondrial matrix, microtubule cytoskeleton, plasma membrane, aminoacyl-tRNA synthetase multienzyme complex, extracellular region, mitochondrion, cytosol, cytoplasm, nucleus"
"634";"Q15084";"Q15084-1,Q15084-2";"Q15084-1,Q15084-2";"PDIA6_HUMAN";"Protein disulfide-isomerase A6";"PDIA6";2;2;0,000120778977304575;NA;2;NA;2;NA;NA;"plasma membrane, extracellular vesicular exosome, endoplasmic reticulum-Golgi intermediate compartment, melanosome, endoplasmic reticulum lumen, endoplasmic reticulum membrane, endoplasmic reticulum"
"635";"Q15125";"Q15125";"Q15125";"EBP_HUMAN";"3-beta-hydroxysteroid-Delta(8),Delta(7)-isomerase";"EBP";1;2;0,000462110869687068;1;1;1;1;0,000543934837296657;0,000595831781558574;"endoplasmic reticulum membrane, endoplasmic reticulum, integral component of plasma membrane"
"636";"Q15233";"Q15233";"Q15233";"NONO_HUMAN";"Non-POU domain-containing octamer-binding protein";"NONO";6;8;0,000997651357956661;2;5;2;6;0,000584354623507661;0,00193972129877526;"nuclear speck, nuclear matrix, nucleus, paraspeckles"
"637";"Q15365";"Q15365";"Q15365";"PCBP1_HUMAN";"Poly(rC)-binding protein 1";"PCBP1";3;4;0,00070567492357729;1;3;1;3;0,000421702289589543;0,00134731624762543;"nucleoplasm, cytoplasm, extracellular vesicular exosome, ribonucleoprotein complex"
"638";"Q15366";"Q15366-1,Q15366-2,Q15366-3,Q15366-4,Q15366-5,Q15366-6";"Q15366-1,Q15366-2,Q15366-3,Q15366-4,Q15366-5,Q15366-6";"PCBP2_HUMAN";"Poly(rC)-binding protein 2";"PCBP2";4;7;0,000200746793328151;4;3;4;3;NA;NA;"nucleoplasm, cytosol, cytoplasm, nucleus, ribonucleoprotein complex"
"639";"Q15388";"Q15388";"Q15388";"TOM20_HUMAN";"Mitochondrial import receptor subunit TOM20 homolog";"TOMM20";2;3;0,00109950517270371;1;2;1;2;0,000862793190194697;0,00189022496218582;"integral component of membrane, mitochondrial outer membrane translocase complex, mitochondrion"
"640";"Q15393";"Q15393-1,Q15393-3";"Q15393-1,Q15393-3";"SF3B3_HUMAN";"Splicing factor 3B subunit 3";"SF3B3";5;5;0,000109167522625335;NA;5;NA;5;NA;NA;"catalytic step 2 spliceosome, U12-type spliceosomal complex, small nuclear ribonucleoprotein complex, nucleoplasm, spliceosomal complex"
"641";"Q15424";"Q15424";"Q15424";"SAFB1_HUMAN";"Scaffold attachment factor B1";"SAFB";4;5;0,000290397541060179;2;3;2;3;0,00027345357940597;0,000449315769699909;"nucleus"
"642";"Q15427";"Q15427";"Q15427";"SF3B4_HUMAN";"Splicing factor 3B subunit 4";"SF3B4";1;2;0,000250673349122702;1;1;1;1;0,00029505899192979;0,000323210636222812;"spliceosomal complex, U12-type spliceosomal complex, nucleoplasm"
"643";"Q15459";"Q15459";"Q15459";"SF3A1_HUMAN";"Splicing factor 3A subunit 1";"SF3A1";3;3;0,000201044451503201;NA;3;NA;3;NA;0,000518441272730664;"nucleoplasm, catalytic step 2 spliceosome, U2-type spliceosomal complex, spliceosomal complex, nucleus"
"644";"Q15637";"Q15637-1,Q15637-2,Q15637-3,Q15637-4,Q15637-5,Q15637-6";"Q15637-1,Q15637-2,Q15637-3,Q15637-4,Q15637-5,Q15637-6";"SF01_HUMAN";"Splicing factor 1";"SF1";1;1;1,38609154966126e-05;NA;1;NA;1;NA;NA;"ribosome, spliceosomal complex, nucleus"
"645";"Q15717";"Q15717";"Q15717";"ELAV1_HUMAN";"ELAV-like protein 1";"ELAVL1";2;2;0,000326029141190263;NA;2;NA;2;NA;0,000840744231647068;"nucleoplasm, cytoplasm, nucleus, cytosol"
"646";"Q15758";"Q15758-1";"Q15758-1";"AAAT_HUMAN";"Neutral amino acid transporter B(0)";"SLC1A5";4;7;0,000687614140661904;4;2;5;2;NA;NA;"melanosome, integral component of plasma membrane, plasma membrane, Golgi apparatus, extracellular vesicular exosome, membrane"
"647";"Q16563";"Q16563-1,Q16563-2";"Q16563-1,Q16563-2";"SYPL1_HUMAN";"Synaptophysin-like protein 1";"SYPL1";1;1;0,000102592181494233;NA;1;NA;1;NA;NA;"extracellular vesicular exosome, integral component of synaptic vesicle membrane, integral component of plasma membrane, integral component of membrane, melanosome, secretory granule"
"648";"Q16576";"Q16576-1,Q16576-2";"Q16576-1,Q16576-2";"RBBP7_HUMAN";"Histone-binding protein RBBP7";"RBBP7";1;2;0,000375125294216561;1;1;1;1;NA;NA;"nucleoplasm, ESC/E(Z) complex, NuRD complex"
"649";"Q16629";"Q16629-1";"Q16629-1";"SRSF7_HUMAN";"Serine/arginine-rich splicing factor 7";"SRSF7";5;8;0,00194870282709902;3;5;3;5;NA;NA;"nucleoplasm, nucleus, cytoplasm"
"650";"Q16630";"Q16630-1,Q16630-2,Q16630-3";"Q16630-1,Q16630-2,Q16630-3";"CPSF6_HUMAN";"Cleavage and polyadenylation specificity factor subunit 6";"CPSF6";2;2;6,42985481113283e-05;1;1;1;1;NA;NA;"nucleus, ribonucleoprotein complex, paraspeckles, mRNA cleavage factor complex"
"651";"Q16698";"Q16698";"Q16698";"DECR_HUMAN";"2,4-dienoyl-CoA reductase, mitochondrial";"DECR1";2;2;0,00031727014933739;2;NA;2;NA;0,000746895597481977;NA;"mitochondrial matrix, nucleus, mitochondrion, cytoplasm"
"652";"Q16778";"Q16778";"Q16778";"H2B2E_HUMAN";"Histone H2B type 2-E";"HIST2H2BE";0;0;NA;0;0;0;0;NA;NA;"extracellular vesicular exosome, nucleoplasm, nucleosome"
"653";"Q16836";"Q16836-1,Q16836-2";"Q16836-1,Q16836-2";"HCDH_HUMAN";"Hydroxyacyl-coenzyme A dehydrogenase, mitochondrial";"HADH";8;16;0,00135395541436975;8;5;9;7;NA;NA;"cytoplasm, mitochondrion, nucleus, mitochondrial matrix"
"654";"Q16851";"Q16851-1,Q16851-2";"Q16851-1,Q16851-2";"UGPA_HUMAN";"UTP--glucose-1-phosphate uridylyltransferase";"UGP2";2;2;0,00010461171262601;NA;2;NA;2;NA;NA;"cytosol, extracellular vesicular exosome"
"655";"Q1KMD3";"Q1KMD3";"Q1KMD3";"HNRL2_HUMAN";"Heterogeneous nuclear ribonucleoprotein U-like protein 2";"HNRNPUL2";5;8;0,000569132530270552;5;3;5;3;0,000837382948984144;0,000550366705857318;"nucleus"
"656";"Q29940";"Q29940";"Q29940";"1B59_HUMAN";"HLA class I histocompatibility antigen, B-59 alpha chain";"HLA-B";0;0;NA;0;0;0;0;NA;NA;"MHC class I protein complex, Golgi membrane, integral component of lumenal side of endoplasmic reticulum membrane, plasma membrane, phagocytic vesicle membrane, cell surface, ER to Golgi transport vesicle membrane, early endosome membrane"
"657";"Q31612";"Q31612";"Q31612";"1B73_HUMAN";"HLA class I histocompatibility antigen, B-73 alpha chain";"HLA-B";0;0;NA;0;0;0;0;NA;NA;"early endosome membrane, Golgi membrane, integral component of lumenal side of endoplasmic reticulum membrane, cell surface, phagocytic vesicle membrane, plasma membrane, MHC class I protein complex, ER to Golgi transport vesicle membrane"
"658";"Q32MZ4";"Q32MZ4-1,Q32MZ4-2,Q32MZ4-3";"Q32MZ4-1,Q32MZ4-2,Q32MZ4-3";"LRRF1_HUMAN";"Leucine-rich repeat flightless-interacting protein 1";"LRRFIP1";3;5;0,000109617883692271;2;2;3;2;NA;NA;"nucleus, plasma membrane, cytoskeleton, cytosol, cytoplasm"
"659";"Q3ZCQ8";"Q3ZCQ8-1,Q3ZCQ8-2";"Q3ZCQ8-1,Q3ZCQ8-2";"TIM50_HUMAN";"Mitochondrial import inner membrane translocase subunit TIM50";"TIMM50";2;2;0,000150546034034031;2;NA;2;NA;NA;NA;"mitochondrion, nuclear speck, mitochondrial inner membrane, integral component of membrane, mitochondrial inner membrane presequence translocase complex"
"660";"Q4L180";"Q4L180-1,Q4L180-2,Q4L180-3,Q4L180-7";"Q4L180-1,Q4L180-2,Q4L180-3,Q4L180-7";"FIL1L_HUMAN";"Filamin A-interacting protein 1-like";"FILIP1L";2;2;2,34109030898735e-05;2;NA;2;NA;NA;NA;"cytoplasm, membrane, nucleus"
"661";"Q52LJ0";"Q52LJ0";"Q52LJ0";"FA98B_HUMAN";"Protein FAM98B";"FAM98B";1;1;0,0001610386364061;1;NA;1;NA;0,000379106098721912;NA;"tRNA-splicing ligase complex"
"662";"Q562R1";"Q562R1";"Q562R1";"ACTBL_HUMAN";"Beta-actin-like protein 2";"ACTBL2";1;1;0,000262034498549337;1;0;1;0;0,000533925852690555;0;"cytoplasm, extracellular space, cytoskeleton, extracellular vesicular exosome"
"663";"Q5BJF6";"Q5BJF6-1,Q5BJF6-2,Q5BJF6-3,Q5BJF6-4,Q5BJF6-5,Q5BJF6-6,Q5BJF6-7,Q5BJF6-8,Q5BJF6-9";"Q5BJF6-1,Q5BJF6-2,Q5BJF6-3,Q5BJF6-4,Q5BJF6-5,Q5BJF6-6,Q5BJF6-7,Q5BJF6-8,Q5BJF6-9";"ODFP2_HUMAN";"Outer dense fiber protein 2";"ODF2";2;2;1,42454764814402e-05;2;NA;2;NA;NA;NA;"microtubule, spindle pole, centriole, centrosome, cytosol, cilium"
