"";"accession";"name";"go_name"
"677";"Q12874";"SF3A3_HUMAN";"C:nucleoplasm, C:catalytic step 2 spliceosome, F:nucleic acid binding, C:nuclear speck, F:zinc ion binding, P:mRNA 3'-splice site recognition"
"678";"O75533";"SF3B1_HUMAN";"P:anterior/posterior pattern specification, C:U12-type spliceosomal complex, P:mRNA splicing, via spliceosome, F:chromatin binding, C:nuclear speck, C:catalytic step 2 spliceosome, C:nucleoplasm"
"679";"Q13435";"SF3B2_HUMAN";"C:catalytic step 2 spliceosome, P:viral process, C:nucleoplasm, C:U12-type spliceosomal complex, F:nucleic acid binding, P:mRNA splicing, via spliceosome"
"680";"Q15393";"SF3B3_HUMAN";"C:nucleoplasm, P:protein complex assembly, C:catalytic step 2 spliceosome, F:nucleic acid binding, C:U12-type spliceosomal complex, C:small nuclear ribonucleoprotein complex, P:mRNA splicing, via spliceosome"
"681";"Q15427";"SF3B4_HUMAN";"C:nucleoplasm, P:mRNA splicing, via spliceosome, F:nucleotide binding, C:U12-type spliceosomal complex, F:RNA binding"
"682";"P23246";"SFPQ_HUMAN";"F:nucleotide binding, C:paraspeckles, C:nuclear matrix, P:transcription, DNA-templated, P:DNA repair, P:DNA recombination, C:cytoplasm, P:alternative mRNA splicing, via spliceosome, F:DNA binding, F:RNA binding, P:negative regulation of transcription from RNA polymerase II promoter"
"683";"Q9H9B4";"SFXN1_HUMAN";"P:erythrocyte differentiation, C:mitochondrial inner membrane, P:iron ion transport, C:integral component of membrane, P:iron ion homeostasis, P:ion transmembrane transport, F:cation transmembrane transporter activity, C:mitochondrion"
"684";"P78324";"SHPS1_HUMAN";"C:integral component of membrane, P:leukocyte migration, C:plasma membrane, P:cell adhesion, C:extracellular vesicular exosome, P:blood coagulation"
"685";"Q96PQ1";"SIG12_HUMAN";"C:integral component of membrane, P:cell adhesion"
"686";"P63208";"SKP1_HUMAN";"C:cytosol, P:anaphase-promoting complex-dependent proteasomal ubiquitin-dependent protein catabolic process, P:histone H2A monoubiquitination, C:Cul7-RING ubiquitin ligase complex, P:Notch signaling pathway, P:positive regulation of ubiquitin-protein ligase activity involved in mitotic cell cycle, F:ubiquitin-protein ligase activity, P:G1/S transition of mitotic cell cycle, C:nucleoplasm, P:SCF-dependent proteasomal ubiquitin-dependent protein catabolic process, P:viral process, C:SCF ubiquitin ligase complex"
"687";"P62314";"SMD1_HUMAN";"C:pICln-Sm protein complex, P:spliceosomal complex assembly, C:SMN-Sm protein complex, C:catalytic step 2 spliceosome, P:spliceosomal snRNP assembly, C:methylosome, C:U12-type spliceosomal complex, C:cytosol, F:RNA binding, P:ncRNA metabolic process, C:U4 snRNP, C:nucleoplasm, C:U1 snRNP"
"688";"P62316";"SMD2_HUMAN";"P:spliceosomal complex assembly, C:extracellular vesicular exosome, C:U4 snRNP, C:SMN-Sm protein complex, C:U12-type spliceosomal complex, C:nucleoplasm, C:catalytic step 2 spliceosome, C:pICln-Sm protein complex, C:cytosol, P:ncRNA metabolic process, C:methylosome, P:spliceosomal snRNP assembly, C:U1 snRNP"
"689";"P62318";"SMD3_HUMAN";"P:mRNA 3'-end processing, C:methylosome, C:U1 snRNP, C:U7 snRNP, C:nucleoplasm, C:U4 snRNP, C:SMN-Sm protein complex, P:spliceosomal snRNP assembly, C:pICln-Sm protein complex, C:catalytic step 2 spliceosome, P:histone mRNA metabolic process, C:cytosol, C:U12-type spliceosomal complex, P:termination of RNA polymerase II transcription, P:ncRNA metabolic process, F:histone pre-mRNA DCP binding"
"690";"Q7KZF4";"SND1_HUMAN";"F:transcription cofactor activity, P:gene silencing by RNA, F:nucleic acid binding, C:mitochondrion, P:viral process, P:transcription, DNA-templated, C:nucleus, C:melanosome, F:nuclease activity, P:nucleic acid phosphodiester bond hydrolysis, P:regulation of transcription, DNA-templated, C:extracellular vesicular exosome, C:RISC complex, C:cytoplasm"
"691";"Q96DI7";"SNR40_HUMAN";"C:catalytic step 2 spliceosome, C:nucleoplasm, C:cytoplasm, C:U5 snRNP, C:small nucleolar ribonucleoprotein complex, P:mRNA splicing, via spliceosome"
"692";"P09012";"SNRPA_HUMAN";"C:nucleoplasm, F:snRNA binding, C:U1 snRNP, F:RNA binding, C:spliceosomal complex, P:mRNA splicing, via spliceosome, F:nucleotide binding"
"693";"O43290";"SNUT1_HUMAN";"C:Cajal body, P:positive regulation of cytotoxic T cell differentiation, P:cell cycle arrest, P:intrinsic apoptotic signaling pathway, C:catalytic step 2 spliceosome, C:cytosol, P:spliceosomal snRNP assembly, C:Golgi apparatus"
"694";"Q13573";"SNW1_HUMAN";"P:positive regulation of histone H3-K4 methylation, C:nuclear matrix, P:negative regulation of transcription from RNA polymerase II promoter, F:retinoic acid receptor binding, P:positive regulation of mRNA splicing, via spliceosome, P:positive regulation by host of viral transcription, P:transcription initiation from RNA polymerase II promoter, C:nucleoplasm, P:cellular response to retinoic acid, F:SMAD binding, F:vitamin D receptor binding, P:intrinsic apoptotic signaling pathway in response to DNA damage by p53 class mediator, P:positive regulation of transcription from RNA polymerase II promoter, C:catalytic step 2 spliceosome, C:chromatin, P:retinoic acid receptor signaling pathway, P:mRNA splicing, via spliceosome, F:transcription coactivator activity, P:positive regulation of vitamin D receptor signaling pathway, F:transcription corepressor activity, P:viral process, P:regulation of retinoic acid receptor signaling pathway, P:Notch signaling pathway, P:positive regulation of neurogenesis, P:positive regulation of transforming growth factor beta receptor signaling pathway"
"695";"P04179";"SODM_HUMAN";"P:release of cytochrome c from mitochondria, P:superoxide anion generation, P:erythrophore differentiation, P:negative regulation of fibroblast proliferation, P:locomotory behavior, P:post-embryonic development, P:negative regulation of neuron apoptotic process, F:DNA binding, P:regulation of transcription from RNA polymerase II promoter, C:mitochondrial inner membrane, P:glutathione metabolic process, F:superoxide dismutase activity, P:negative regulation of fat cell differentiation, P:response to manganese ion, P:negative regulation of cell proliferation, P:response to zinc ion, P:response to gamma radiation, P:regulation of catalytic activity, F:oxygen binding, P:response to hyperoxia, C:mitochondrial nucleoid, P:intrinsic apoptotic signaling pathway in response to DNA damage, P:liver development, F:manganese ion binding, P:protein homotetramerization, P:iron ion homeostasis, P:response to L-ascorbic acid, P:positive regulation of nitric oxide biosynthetic process, P:regulation of mitochondrial membrane potential, P:response to lipopolysaccharide, P:oxygen homeostasis, P:response to hydrogen peroxide, P:response to drug, P:hydrogen peroxide biosynthetic process, P:response to hypoxia, P:intrinsic apoptotic signaling pathway in response to oxidative stress, P:response to axon injury, P:response to selenium ion, P:response to electrical stimulus, P:response to cadmium ion, P:respiratory electron transport chain, P:hemopoiesis, P:heart development, P:cellular response to ethanol, C:mitochondrial matrix, P:response to silicon dioxide, P:removal of superoxide radicals, P:detection of oxygen, P:vasodilation by acetylcholine involved in regulation of systemic arterial blood pressure, P:negative regulation of intrinsic apoptotic signaling pathway in response to oxidative stress, P:neuron development, P:response to activity, P:age-dependent response to reactive oxygen species"
"696";"Q9Y5B9";"SP16H_HUMAN";"P:DNA repair, C:chromosome, P:nucleosome disassembly, P:DNA replication, C:nucleoplasm, P:viral process, P:positive regulation of DNA-templated transcription, elongation, P:transcription elongation from RNA polymerase II promoter, P:positive regulation of viral transcription"
"697";"Q01082";"SPTB2_HUMAN";"P:axon guidance, F:actin binding, C:extracellular vesicular exosome, C:spectrin-associated cytoskeleton, P:common-partner SMAD protein phosphorylation, F:phospholipid binding, C:M band, P:protein targeting to plasma membrane, P:Golgi to plasma membrane protein transport, P:membrane assembly, C:protein complex, C:axolemma, P:actin filament capping, P:SMAD protein import into nucleus, C:spectrin, C:nucleolus, F:ankyrin binding, C:cytosol, F:structural constituent of cytoskeleton, C:cuticular plate, P:mitotic cytokinesis"
"698";"O15269";"SPTC1_HUMAN";"P:sphingosine biosynthetic process, P:sphinganine biosynthetic process, P:sphingolipid biosynthetic process, C:integral component of membrane, P:sphingomyelin biosynthetic process, P:small molecule metabolic process, P:ceramide biosynthetic process, F:pyridoxal phosphate binding, C:SPOTS complex, F:serine C-palmitoyltransferase activity"
"699";"O15270";"SPTC2_HUMAN";"P:sphingolipid biosynthetic process, P:ceramide biosynthetic process, P:sphinganine biosynthetic process, F:serine C-palmitoyltransferase activity, C:integral component of membrane, P:sphingosine biosynthetic process, P:sphingomyelin biosynthetic process, F:pyridoxal phosphate binding, C:mitochondrion, C:serine C-palmitoyltransferase complex, P:small molecule metabolic process"
"700";"Q13813";"SPTN1_HUMAN";"C:cytosol, F:structural constituent of cytoskeleton, C:lateral plasma membrane, P:actin filament capping, P:axon guidance, C:spectrin, C:cuticular plate, P:cellular component disassembly involved in execution phase of apoptosis, C:fascia adherens, C:membrane, F:calcium ion binding, C:intracellular membrane-bounded organelle, C:Z disc, C:extracellular vesicular exosome, F:actin binding, C:microtubule cytoskeleton"
"701";"P49458";"SRP09_HUMAN";"C:cytosol, C:signal recognition particle receptor complex, P:negative regulation of translational elongation, P:translation, F:RNA binding, F:7S RNA binding, F:signal recognition particle binding, P:SRP-dependent cotranslational protein targeting to membrane, C:signal recognition particle, endoplasmic reticulum targeting"
"702";"P37108";"SRP14_HUMAN";"F:endoplasmic reticulum signal peptide binding, C:signal recognition particle, endoplasmic reticulum targeting, P:response to drug, F:7S RNA binding, P:translation, P:SRP-dependent cotranslational protein targeting to membrane, C:cytosol"
"703";"O76094";"SRP72_HUMAN";"P:SRP-dependent cotranslational protein targeting to membrane, P:response to drug, C:endoplasmic reticulum, C:cytosol, C:signal recognition particle, endoplasmic reticulum targeting, C:plasma membrane, P:translation, F:signal recognition particle binding, C:nucleolus, F:7S RNA binding"
"704";"Q9Y5M8";"SRPRB_HUMAN";"C:endoplasmic reticulum membrane, P:small GTPase mediated signal transduction, C:cytoplasmic microtubule, F:GTP binding, C:integral component of membrane, P:SRP-dependent cotranslational protein targeting to membrane, P:translation, P:activation of signaling protein activity involved in unfolded protein response"
"705";"Q9UQ35";"SRRM2_HUMAN";"F:RNA binding, C:Cajal body, P:mRNA splicing, via spliceosome, F:C2H2 zinc finger domain binding, C:catalytic step 2 spliceosome, C:nuclear speck"
"706";"O75494";"SRS10_HUMAN";"P:negative regulation of mRNA splicing, via spliceosome, C:nucleoplasm, F:RS domain binding, C:nuclear speck, F:nucleotide binding, P:spliceosomal tri-snRNP complex assembly, P:regulation of transcription, DNA-templated, C:cytoplasm, P:mRNA export from nucleus, F:RNA binding, F:unfolded protein binding, P:mRNA splice site selection"
"707";"Q07955";"SRSF1_HUMAN";"P:termination of RNA polymerase II transcription, F:nucleotide binding, C:catalytic step 2 spliceosome, P:in utero embryonic development, P:mRNA export from nucleus, F:mRNA binding, P:mRNA 5'-splice site recognition, C:cytoplasm, C:nuclear speck, P:cardiac muscle contraction, P:mRNA 3'-end processing"
"708";"Q01130";"SRSF2_HUMAN";"F:transcription corepressor activity, F:RNA binding, P:mRNA splicing, via spliceosome, C:nuclear speck, P:termination of RNA polymerase II transcription, F:nucleotide binding, P:mRNA 3'-end processing, P:mRNA export from nucleus"
"709";"P84103";"SRSF3_HUMAN";"F:nucleotide binding, F:RNA binding, P:mRNA 3'-end processing, P:mRNA splicing, via spliceosome, C:nucleoplasm, C:cytoplasm, P:termination of RNA polymerase II transcription, P:mRNA export from nucleus"
"710";"Q13243";"SRSF5_HUMAN";"C:nuclear speck, C:cytoplasm, F:RNA binding, P:regulation of cell cycle, P:mRNA splice site selection, C:nucleolus, F:nucleotide binding, P:termination of RNA polymerase II transcription, P:response to wounding, P:mRNA export from nucleus, P:mRNA 3'-end processing"
"711";"Q13247";"SRSF6_HUMAN";"C:nucleoplasm, F:nucleotide binding, P:negative regulation of mRNA splicing, via spliceosome, P:regulation of alternative mRNA splicing, via spliceosome, P:mRNA splice site selection, P:mRNA export from nucleus, P:positive regulation of epithelial cell proliferation involved in lung morphogenesis, P:termination of RNA polymerase II transcription, P:negative regulation of cell death, F:RNA binding, P:mRNA 3'-end processing"
"712";"Q16629";"SRSF7_HUMAN";"P:negative regulation of mRNA splicing, via spliceosome, F:zinc ion binding, F:RNA binding, F:nucleotide binding, P:mRNA export from nucleus, P:termination of RNA polymerase II transcription, P:mRNA splicing, via spliceosome, C:cytoplasm, C:nucleoplasm, P:mRNA 3'-end processing"
"713";"Q13242";"SRSF9_HUMAN";"P:mRNA export from nucleus, P:mRNA 3'-end processing, F:nucleotide binding, P:mRNA splice site selection, C:nucleoplasm, P:termination of RNA polymerase II transcription, F:RNA binding, C:nucleolus, P:negative regulation of mRNA splicing, via spliceosome"
"714";"Q04837";"SSBP_HUMAN";"P:DNA replication, F:single-stranded DNA binding, C:mitochondrial nucleoid, P:mitochondrion morphogenesis, C:extracellular vesicular exosome, P:positive regulation of helicase activity, F:chromatin binding"
"715";"P43307";"SSRA_HUMAN";"P:translation, P:positive regulation of cell proliferation, C:endoplasmic reticulum membrane, C:integral component of membrane, P:activation of signaling protein activity involved in unfolded protein response, P:SRP-dependent cotranslational protein targeting to membrane"
"716";"Q08945";"SSRP1_HUMAN";"F:DNA binding, P:DNA repair, C:chromosome, P:regulation of transcription, DNA-templated, P:transcription elongation from RNA polymerase II promoter, P:viral process, F:chromatin binding, C:nucleoplasm, P:DNA replication, C:cytoplasm, P:positive regulation of viral transcription, C:nucleolus"
"717";"P40763";"STAT3_HUMAN";"P:response to estradiol, F:transcription regulatory region DNA binding, F:signal transducer activity, P:eye photoreceptor cell differentiation, P:regulation of multicellular organism growth, F:protein dimerization activity, P:positive regulation of transcription from RNA polymerase II promoter, P:negative regulation of neuron migration, P:negative regulation of transcription from RNA polymerase II promoter, P:positive regulation of Notch signaling pathway, P:JAK-STAT cascade involved in growth hormone signaling pathway, F:calcium ion binding, P:acute-phase response, P:temperature homeostasis, C:plasma membrane, C:cytosol, P:cellular component movement, P:astrocyte differentiation, P:cell proliferation, F:protein kinase binding, P:sexual reproduction, P:stem cell maintenance, P:response to ethanol, P:interleukin-6-mediated signaling pathway, P:radial glial cell differentiation, P:protein import into nucleus, P:phosphorylation, F:sequence-specific DNA binding, P:glucose homeostasis, P:negative regulation of cell death, P:eating behavior, P:viral process, F:ligand-activated sequence-specific DNA binding RNA polymerase II transcription factor activity, C:nucleoplasm, P:neurotrophin TRK receptor signaling pathway, P:response to drug"
"718";"Q9UJZ1";"STML2_HUMAN";"P:positive regulation of mitochondrial DNA replication, P:positive regulation of mitochondrial membrane potential, F:cardiolipin binding, P:lipid localization, C:mitochondrial intermembrane space, C:cytoskeleton, P:T cell receptor signaling pathway, P:positive regulation of cardiolipin metabolic process, C:extrinsic component of plasma membrane, P:cellular calcium ion homeostasis, P:protein oligomerization, F:receptor binding, C:mitochondrial inner membrane, P:interleukin-2 production, P:mitochondrial ATP synthesis coupled proton transport, P:CD4-positive, alpha-beta T cell activation, P:stress-induced mitochondrial fusion, C:membrane raft, P:mitochondrial calcium ion transport, P:mitochondrial protein processing"
"719";"P27105";"STOM_HUMAN";"C:extracellular vesicular exosome, C:blood microparticle, C:melanosome, P:protein homooligomerization, C:integral component of plasma membrane, C:cytoskeleton, C:cytoplasm, C:membrane raft"
"720";"Q5T4T6";"SYC2L_HUMAN";"C:nucleus"
"721";"P14868";"SYDC_HUMAN";"F:nucleic acid binding, F:aspartate-tRNA ligase activity, F:aminoacylase activity, C:extracellular vesicular exosome, F:ATP binding, P:protein complex assembly, P:aspartyl-tRNA aminoacylation, C:cytosol"
"722";"P07814";"SYEP_HUMAN";"P:protein complex assembly, P:glutamyl-tRNA aminoacylation, F:ATP binding, F:RNA stem-loop binding, C:GAIT complex, P:tRNA aminoacylation for protein translation, P:prolyl-tRNA aminoacylation, P:negative regulation of translation, P:cellular response to interferon-gamma, C:ribonucleoprotein complex, F:proline-tRNA ligase activity, F:glutamate-tRNA ligase activity, C:cytosol"
"723";"Q9Y285";"SYFA_HUMAN";"F:phenylalanine-tRNA ligase activity, F:ATP binding, C:cytosol, P:phenylalanyl-tRNA aminoacylation, P:tRNA aminoacylation for protein translation, F:tRNA binding"
"724";"Q9NSD9";"SYFB_HUMAN";"F:ATP binding, C:cytosol, P:tRNA aminoacylation for protein translation, F:RNA binding, F:magnesium ion binding, P:phenylalanyl-tRNA aminoacylation, F:phenylalanine-tRNA ligase activity"
"725";"P41252";"SYIC_HUMAN";"C:cytosol, F:isoleucine-tRNA ligase activity, F:aminoacyl-tRNA editing activity, P:regulation of translational fidelity, P:tRNA aminoacylation for protein translation, C:nucleus, P:isoleucyl-tRNA aminoacylation, F:ATP binding, C:extracellular vesicular exosome"
"726";"Q15046";"SYK_HUMAN";"F:metal ion binding, F:ATP binding, F:tRNA binding, C:mitochondrial matrix, P:diadenosine tetraphosphate biosynthetic process, C:cytosol, F:lysine-tRNA ligase activity, P:lysyl-tRNA aminoacylation, C:nucleus, C:plasma membrane, F:amino acid binding, C:extracellular region, C:aminoacyl-tRNA synthetase multienzyme complex, P:viral process, C:microtubule cytoskeleton, P:tRNA processing"
"727";"P56192";"SYMC_HUMAN";"C:mitochondrion, F:tRNA binding, C:cytosol, F:ATP binding, C:extracellular vesicular exosome, P:methionyl-tRNA aminoacylation, P:tRNA aminoacylation for protein translation, F:methionine-tRNA ligase activity"
"728";"O43776";"SYNC_HUMAN";"F:asparagine-tRNA ligase activity, C:mitochondrion, F:nucleic acid binding, F:ATP binding, C:extracellular vesicular exosome, P:tRNA aminoacylation for protein translation, C:cytosol, P:asparaginyl-tRNA aminoacylation"
"729";"Q16563";"SYPL1_HUMAN";"C:melanosome, C:cytoplasmic vesicle membrane, P:synaptic transmission, F:transporter activity, C:extracellular vesicular exosome, C:synaptic vesicle, C:integral component of membrane, C:integral component of plasma membrane, C:secretory granule"
"730";"P26639";"SYTC_HUMAN";"C:actin cytoskeleton, P:threonyl-tRNA aminoacylation, C:cytosol, C:extracellular vesicular exosome, F:ATP binding, F:protein homodimerization activity, F:threonine-tRNA ligase activity"
"731";"P54577";"SYYC_HUMAN";"F:ATP binding, C:cytosol, P:tyrosyl-tRNA aminoacylation, F:signal transducer activity, F:interleukin-8 receptor binding, F:tRNA binding, C:nucleus, C:extracellular space, P:apoptotic process, F:tyrosine-tRNA ligase activity"
"732";"Q71U36";"TBA1A_HUMAN";"C:cytosol, C:microtubule, C:cytoplasmic microtubule, F:structural constituent of cytoskeleton, P:cytoskeleton-dependent intracellular transport, F:GTPase activity, C:extracellular vesicular exosome, P:'de novo' posttranslational protein folding, P:cell division, F:structural molecule activity, P:microtubule-based process, P:G2/M transition of mitotic cell cycle, P:protein polymerization, F:GTP binding"
"733";"P68363";"TBA1B_HUMAN";"P:cytoskeleton-dependent intracellular transport, C:microtubule, P:cell division, F:structural molecule activity, F:structural constituent of cytoskeleton, P:microtubule-based process, P:cellular response to interleukin-4, C:cytoplasmic microtubule, F:double-stranded RNA binding, F:GTPase activity, P:protein polymerization, P:'de novo' posttranslational protein folding, P:microtubule cytoskeleton organization, F:GTP binding"
"734";"Q9BQE3";"TBA1C_HUMAN";"P:'de novo' posttranslational protein folding, P:protein polymerization, F:structural constituent of cytoskeleton, F:structural molecule activity, C:cytoplasmic microtubule, P:cytoskeleton-dependent intracellular transport, F:GTP binding, F:GTPase activity, P:microtubule-based process, P:cell division, C:microtubule"
"735";"P68366";"TBA4A_HUMAN";"C:microtubule, F:GTP binding, F:structural constituent of cytoskeleton, P:platelet activation, P:microtubule-based process, P:platelet degranulation, P:'de novo' posttranslational protein folding, C:cytosol, P:protein polymerization, P:G2/M transition of mitotic cell cycle, C:extracellular vesicular exosome, F:GTPase activity"
"736";"Q9NY65";"TBA8_HUMAN";"P:microtubule-based process, F:GTP binding, F:GTPase activity, C:cytoplasm, F:structural constituent of cytoskeleton, C:microtubule, P:protein polymerization"
"737";"Q9BVA1";"TBB2B_HUMAN";"F:structural constituent of cytoskeleton, P:microtubule-based process, P:neuron migration, C:plasma membrane, F:GTP binding, P:'de novo' posttranslational protein folding, C:cytoplasm, C:microtubule, P:protein polymerization, F:GTPase activity"
"738";"Q13509";"TBB3_HUMAN";"P:protein polymerization, F:GTPase activity, C:microtubule, C:axon, F:peptide binding, C:cytoplasm, P:axon guidance, C:plasma membrane, P:'de novo' posttranslational protein folding, P:mitosis, F:structural constituent of cytoskeleton, F:GTP binding, P:microtubule-based process"
"739";"P04350";"TBB4A_HUMAN";"F:structural constituent of cytoskeleton, P:'de novo' posttranslational protein folding, C:internode region of axon, C:plasma membrane, C:neuronal cell body, F:GTP binding, P:protein polymerization, P:microtubule-based process, F:GTPase activity, C:cilium, C:myelin sheath, C:cytosol, P:G2/M transition of mitotic cell cycle, C:microtubule"
"740";"P68371";"TBB4B_HUMAN";"P:protein polymerization, P:G2/M transition of mitotic cell cycle, P:cellular component movement, F:unfolded protein binding, F:GTPase activity, P:natural killer cell mediated cytotoxicity, C:cytosol, C:extracellular vesicular exosome, F:structural constituent of cytoskeleton, C:nucleus, P:spindle assembly, P:'de novo' posttranslational protein folding, F:MHC class I protein binding, C:microtubule, F:GTP binding, F:double-stranded RNA binding, C:plasma membrane"
"741";"P07437";"TBB5_HUMAN";"P:microtubule-based process, F:structural molecule activity, C:extracellular vesicular exosome, P:cellular component movement, P:protein polymerization, F:MHC class I protein binding, P:cytoskeleton-dependent intracellular transport, P:natural killer cell mediated cytotoxicity, P:spindle assembly, F:GTPase activity, P:cell division, C:cytosol, C:cell body, P:G2/M transition of mitotic cell cycle, F:structural constituent of cytoskeleton, C:plasma membrane, F:GTP binding, C:microtubule, C:nuclear envelope lumen"
"742";"Q9BUF5";"TBB6_HUMAN";"F:structural constituent of cytoskeleton, P:protein polymerization, C:plasma membrane, P:'de novo' posttranslational protein folding, C:extracellular vesicular exosome, C:cytoplasm, P:microtubule-based process, C:microtubule, F:GTP binding, F:GTPase activity"
"743";"P23193";"TCEA1_HUMAN";"P:positive regulation of transcription from RNA polymerase II promoter, F:DNA binding, P:transcription-coupled nucleotide-excision repair, P:viral process, C:nucleolus, F:zinc ion binding, C:nucleoplasm, P:erythrocyte differentiation, P:regulation of DNA-templated transcription, elongation, P:positive regulation of viral transcription, P:transcription elongation from RNA polymerase II promoter"
"744";"P53999";"TCP4_HUMAN";"C:nucleolus, C:extracellular vesicular exosome, P:transcription, DNA-templated, P:regulation of transcription from RNA polymerase II promoter, F:transcription coactivator activity, F:single-stranded DNA binding, C:transcription factor complex"
"745";"P17987";"TCPA_HUMAN";"C:cell body, C:plasma membrane, C:Golgi apparatus, C:chaperonin-containing T-complex, F:unfolded protein binding, P:binding of sperm to zona pellucida, C:extracellular vesicular exosome, P:'de novo' posttranslational protein folding, C:nuclear heterochromatin, C:nucleus, C:microtubule, C:zona pellucida receptor complex, P:tubulin complex assembly, F:ATP binding, C:cytosol, C:cell junction, C:centrosome, C:acrosomal vesicle, C:pericentriolar material"
"746";"P78371";"TCPB_HUMAN";"P:'de novo' posttranslational protein folding, C:zona pellucida receptor complex, C:cell body, C:chaperonin-containing T-complex, C:nucleus, P:binding of sperm to zona pellucida, C:extracellular vesicular exosome, C:microtubule, F:unfolded protein binding, F:ATP binding, C:cytosol, P:chaperone-mediated protein complex assembly"
"747";"P50991";"TCPD_HUMAN";"C:cell body, F:unfolded protein binding, C:chaperonin-containing T-complex, C:extracellular vesicular exosome, F:ATP binding, P:'de novo' posttranslational protein folding, P:binding of sperm to zona pellucida, C:zona pellucida receptor complex, C:cytosol, C:centrosome, C:melanosome, C:microtubule, C:nucleus"
"748";"P48643";"TCPE_HUMAN";"F:ATP binding, C:zona pellucida receptor complex, C:centrosome, C:extracellular vesicular exosome, C:cytosol, P:'de novo' posttranslational protein folding, P:binding of sperm to zona pellucida, C:chaperonin-containing T-complex, P:response to virus, C:nucleolus, C:cell body, C:microtubule"
"749";"P49368";"TCPG_HUMAN";"P:'de novo' posttranslational protein folding, C:cytosol, F:unfolded protein binding, P:binding of sperm to zona pellucida, C:chaperonin-containing T-complex, F:ATP binding, C:cell body, C:microtubule, C:plasma membrane, C:extracellular vesicular exosome, C:zona pellucida receptor complex"
"750";"Q99832";"TCPH_HUMAN";"C:extracellular vesicular exosome, C:mitochondrion, C:chaperonin-containing T-complex, C:zona pellucida receptor complex, F:ATP binding, F:unfolded protein binding, C:cell body, C:cytosol, P:'de novo' posttranslational protein folding, C:microtubule, P:binding of sperm to zona pellucida"
"751";"P50990";"TCPQ_HUMAN";"C:microtubule, C:intermediate filament cytoskeleton, P:binding of sperm to zona pellucida, P:'de novo' posttranslational protein folding, C:extracellular vesicular exosome, C:zona pellucida receptor complex, C:aggresome, C:cell body, F:ATPase activity, coupled, C:chaperonin-containing T-complex, F:ATP binding, C:cytosol, C:centrosome"
"752";"P40227";"TCPZ_HUMAN";"P:binding of sperm to zona pellucida, C:cytosol, F:ATP binding, F:unfolded protein binding, C:chaperonin-containing T-complex, C:zona pellucida receptor complex, P:'de novo' posttranslational protein folding, C:acrosomal vesicle, C:extracellular vesicular exosome, C:cell body, C:microtubule"
"753";"P55072";"TERA_HUMAN";"P:double-strand break repair, C:site of double-strand break, C:proteasome complex, C:lipid particle, P:protein ubiquitination, P:positive regulation of protein complex assembly, P:protein N-linked glycosylation via asparagine, F:ATP binding, P:activation of cysteine-type endopeptidase activity involved in apoptotic process, C:extracellular vesicular exosome, P:aggresome assembly, P:retrograde protein transport, ER to cytosol, P:ER-associated ubiquitin-dependent protein catabolic process, F:ADP binding, P:translesion synthesis, F:polyubiquitin binding, F:ATPase activity, P:positive regulation of proteasomal ubiquitin-dependent protein catabolic process, P:endoplasmic reticulum unfolded protein response, C:endoplasmic reticulum, P:protein homooligomerization, F:lipid binding, P:ER to Golgi vesicle-mediated transport, C:nucleus, C:cytosol, C:perinuclear region of cytoplasm"
"754";"Q00059";"TFAM_HUMAN";"F:chromatin binding, P:regulation of transcription from RNA polymerase I promoter, P:transcription initiation from mitochondrial promoter, P:mitochondrial respiratory chain complex assembly, P:positive regulation of transcription, DNA-templated, F:sequence-specific DNA binding transcription factor activity, C:mitochondrial nucleoid, F:DNA binding, bending, F:mitochondrial light strand promoter sense binding, P:DNA-dependent DNA replication"
"755";"P02786";"TFR1_HUMAN";"P:cellular iron ion homeostasis, C:extracellular vesicular exosome, C:blood microparticle, C:integral component of plasma membrane, P:positive regulation of bone resorption, P:viral process, F:peptidase activity, P:osteoclast differentiation, P:transmembrane transport, P:transferrin transport, C:endosome, C:external side of plasma membrane, F:transferrin receptor activity, P:proteolysis, C:coated pit, C:perinuclear region of cytoplasm, F:double-stranded RNA binding, C:cytoplasmic membrane-bounded vesicle, C:melanosome"
"756";"P24557";"THAS_HUMAN";"F:monooxygenase activity, F:thromboxane-A synthase activity, C:endoplasmic reticulum membrane, C:integral component of membrane, F:oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, F:iron ion binding, P:xenobiotic metabolic process, F:heme binding, P:cyclooxygenase pathway"
"757";"Q8WUY1";"THEM6_HUMAN";"C:extracellular region"
"758";"P24752";"THIL_HUMAN";"P:brain development, P:response to starvation, P:branched-chain amino acid catabolic process, F:coenzyme binding, P:protein homooligomerization, C:mitochondrial matrix, P:adipose tissue development, P:ketone body catabolic process, P:response to hormone, C:mitochondrial inner membrane, P:liver development, P:ketone body biosynthetic process, C:extracellular vesicular exosome, P:response to organic cyclic compound, F:acetyl-CoA C-acetyltransferase activity, P:cellular nitrogen compound metabolic process, P:cellular lipid metabolic process, F:metal ion binding, P:metanephric proximal convoluted tubule development"
"759";"P42765";"THIM_HUMAN";"C:mitochondrial inner membrane, P:negative regulation of mitochondrial outer membrane permeabilization, P:cholesterol biosynthetic process, F:acetyl-CoA C-acyltransferase activity, C:mitochondrion, P:fatty acid metabolic process"
