"";"X";"Protein.Acs";"Protein.G";"ID";"Description";"Gene";"Global.Peptide.Count";"Global.Spectra.Count";"Global.DNSAF";"Peptide.Count.P5134";"Peptide.Count.P5136";"Spectra.Count.P5134";"Spectra.Count.P5136";"DNSAF.P5134";"DNSAF.P5136";"Unspecific.Spectra.Count";"Go.Cc";"norm.sc"
"1695";1695;"Q92522";"Q92522";"H1X_HUMAN";"Histone H1x";"H1FX";2;2;"1.72375447452016E-4";2;0;2;0;"3.46495980339636E-4";"0";0;"nucleus, nucleosome";9,87654320987654e-05
"1700";1700;"Q92547";"Q92547";"TOPB1_HUMAN";"DNA topoisomerase 2-binding protein 1";"TOPBP1";4;5;"6.03087554324563E-5";2;3;2;3;"4.84912245810397E-5";"1.51382996835848E-4";0;"cytoplasm, chromosome, male germ cell nucleus, PML body, microtubule organizing center, spindle pole, condensed nuclear chromosome";0,000246913580246914
"1702";1702;"Q92576";"Q92576-1,Q92576-2";"PHF3_HUMAN";"PHD finger protein 3";"PHF3";4;4;"1.8006851548445E-5";0;4;0;4;"0";"0";0;"nucleus";0,000197530864197531
"1704";1704;"Q92616";"Q92616";"GCN1L_HUMAN";"Translational activator GCN1";"GCN1L1";4;5;"3.43653784231369E-5";4;0;5;0;"6.90786632462958E-5";"0";0;"ribosome";0,000246913580246914
"1705";1705;"Q92620";"Q92620";"PRP16_HUMAN";"Pre-mRNA-splicing factor ATP-dependent RNA helicase PRP16";"DHX38";2;2;"2.99233661836018E-5";0;2;0;2;"0";"1.25186047913155E-4";0;"nucleoplasm, catalytic step 2 spliceosome";9,87654320987654e-05
"1706";1706;"Q92625";"Q92625";"ANS1A_HUMAN";"Ankyrin repeat and SAM domain-containing protein 1A";"ANKS1A";2;2;"3.23773988600348E-5";2;0;2;0;"6.50825783177623E-5";"0";0;"nucleus, cytoplasm, neuron projection";9,87654320987654e-05
"1713";1713;"Q92769";"Q92769";"HDAC2_HUMAN";"Histone deacetylase 2";"HDAC2";3;4;"1.73625332474524E-4";3;0;4;0;"3.4900840390452E-4";"0";2;"cytoplasm, ESC/E(Z) complex, replication fork, NuRD complex, Sin3 complex, heterochromatin, transcription factor complex";0,000197530864197531
"1717";1717;"Q92804";"Q92804-1";"RBP56_HUMAN";"TATA-binding protein-associated factor 2N";"TAF15";3;4;"2.15438659342145E-4";3;0;4;0;"0";"0";14;"nucleus, cytoplasm";0,000197530864197531
"1721";1721;"Q92841";"Q92841-4";"DDX17_HUMAN";"Probable ATP-dependent RNA helicase DDX17";"DDX17";14;43;"0.00135033239643807";12;7;31;12;"0";"0";20;"nucleus, nucleolus";0,00212345679012346
"1727";1727;"Q92900";"Q92900-2";"RENT1_HUMAN";"Regulator of nonsense transcripts 1";"UPF1";4;6;"9.75623657412208E-5";3;3;3;3;"0";"0";0;"chromatin, cytosol, cytoplasmic mRNA processing body, supraspliceosomal complex, exon-exon junction complex";0,000296296296296296
"1728";1728;"Q92901";"Q92901";"RL3L_HUMAN";"60S ribosomal protein L3-like";"RPL3L";1;1;"4.80472851473318E-5";1;0;1;0;"9.8667973011153E-5";"0";3;"cytosolic large ribosomal subunit";4,93827160493827e-05
"1729";1729;"Q92922";"Q92922";"SMRC1_HUMAN";"SWI/SNF complex subunit SMARCC1";"SMARCC1";2;2;"6.64542449000533E-5";2;0;2;0;"1.33581255768946E-4";"0";4;"XY body, WINAC complex, npBAF complex, SWI/SNF complex, nBAF complex";9,87654320987654e-05
"1730";1730;"Q92945";"Q92945";"FUBP2_HUMAN";"Far upstream element-binding protein 2";"KHSRP";16;40;"0.00103279803958592";15;5;28;12;"0.00145323630572826";"0.00129623021763241";0;"cytoplasmic stress granule, cytosol, nucleoplasm";0,00197530864197531
"1732";1732;"Q92973";"Q92973-1,Q92973-2";"TNPO1_HUMAN";"Transportin-1";"TNPO1";3;6;"6.13295717827607E-5";3;0;6;0;"0";"0";0;"cytosol, nucleus";0,000296296296296296
"1733";1733;"Q93074";"Q93074-2";"MED12_HUMAN";"Mediator of RNA polymerase II transcription subunit 12";"MED12";2;2;"1.68653974769313E-5";2;0;2;0;"0";"0";0;"mediator complex";9,87654320987654e-05
"1740";1740;"Q969R5";"Q969R5-1";"LMBL2_HUMAN";"Lethal(3)malignant brain tumor-like protein 2";"L3MBTL2";2;3;"7.8119085760169E-5";2;0;3;0;"0";"0";0;"nucleus";0,000148148148148148
"1741";1741;"Q969Z0";"Q969Z0-1";"TBRG4_HUMAN";"Protein TBRG4";"TBRG4";2;2;"5.81869576977487E-5";2;0;2;0;"0";"0";0;"mitochondrion";9,87654320987654e-05
"1745";1745;"Q96AE4";"Q96AE4-1";"FUBP1_HUMAN";"Far upstream element-binding protein 1";"FUBP1";3;4;"7.52563366546721E-4";2;1;3;1;"0";"0";28;"nucleus";0,000197530864197531
"1746";1746;"Q96AE4";"Q96AE4-2";"FUBP1_HUMAN";"Far upstream element-binding protein 1";"FUBP1";1;1;"1.8814084163668E-4";0;1;0;1;"0";"0";28;"nucleus";4,93827160493827e-05
"1748";1748;"Q96BV0";"Q96BV0";"ZN775_HUMAN";"Zinc finger protein 775";"ZNF775";2;2;"6.83723841848779E-5";0;2;0;2;"0";"2.86039629030616E-4";0;"nucleus";9,87654320987654e-05
"1749";1749;"Q96CT7";"Q96CT7";"CC124_HUMAN";"Coiled-coil domain-containing protein 124";"CCDC124";2;2;"1.64645606759101E-4";2;0;2;0;"3.30958044001536E-4";"0";0;"cytoplasm, microtubule organizing center, midbody";9,87654320987654e-05
"1752";1752;"Q96DU7";"Q96DU7";"IP3KC_HUMAN";"Inositol-trisphosphate 3-kinase C";"ITPKC";2;3;"8.06353667070558E-5";0;2;0;3;"0";"3.37342490752798E-4";0;"nucleus, cytosol";0,000148148148148148
"1753";1753;"Q96DU9";"Q96DU9";"PABP5_HUMAN";"Polyadenylate-binding protein 5";"PABPC5";1;1;"5.63433377165328E-5";0;1;0;1;"0";"2.78378881817352E-4";5;"mitochondrial matrix";4,93827160493827e-05
"1755";1755;"Q96EL3";"Q96EL3";"RM53_HUMAN";"39S ribosomal protein L53, mitochondrial";"MRPL53";2;2;"3.27821163457852E-4";2;0;2;0;"6.58961105467344E-4";"0";0;"mitochondrion, ribosome";9,87654320987654e-05
"1757";1757;"Q96FC9";"Q96FC9-1";"DDX11_HUMAN";"Probable ATP-dependent RNA helicase DDX11";"DDX11";1;1;"1.97860196126389E-5";1;0;1;0;"0";"0";2;"spindle pole, midbody, nuclear chromatin, nucleolus, nucleoplasm";4,93827160493827e-05
"1758";1758;"Q96GC6";"Q96GC6-4";"ZN274_HUMAN";"Neurotrophin receptor-interacting factor homolog";"ZNF274";2;2;"5.62266007768444E-5";2;0;2;0;"0";"0";0;"nucleolus, cytoplasm, centrosome";9,87654320987654e-05
"1759";1759;"Q96HW7";"Q96HW7-1";"INT4_HUMAN";"Integrator complex subunit 4";"INTS4";2;2;"3.81266566015363E-5";0;2;0;2;"0";"0";0;"integrator complex";9,87654320987654e-05
"1760";1760;"Q96HY7";"Q96HY7";"DHTK1_HUMAN";"Probable 2-oxoglutarate dehydrogenase E1 component DHKTD1, mitochondrial";"DHTKD1";2;2;"3.99520895617839E-5";0;2;0;2;"0";"1.67141763644658E-4";0;"mitochondrion";9,87654320987654e-05
"1761";1761;"Q96I25";"Q96I25";"SPF45_HUMAN";"Splicing factor 45";"RBM17";1;1;"4.57805116050866E-5";0;1;0;1;"0";"1.91525287767383E-4";0;"nucleus, spliceosomal complex";4,93827160493827e-05
"1764";1764;"Q96J92";"Q96J92-3";"WNK4_HUMAN";"Serine/threonine-protein kinase WNK4";"WNK4";2;2;"2.9538190110442E-5";2;0;2;0;"0";"0";0;"tight junction, cytoplasm";9,87654320987654e-05
"1765";1765;"Q96JB1";"Q96JB1-1";"DYH8_HUMAN";"Dynein heavy chain 8, axonemal";"DNAH8";2;2;"1.63545524754029E-5";0;2;0;2;"0";"0";3;"microtubule, motile cilium, axonemal dynein complex";9,87654320987654e-05
"1766";1766;"Q96JB1";"Q96JB1-2";"DYH8_HUMAN";"Dynein heavy chain 8, axonemal";"DNAH8";1;1;"8.17727623770143E-6";0;1;0;1;"0";"0";3;"microtubule, motile cilium, axonemal dynein complex";4,93827160493827e-05
"1767";1767;"Q96JE9";"Q96JE9-2";"MAP6_HUMAN";"Microtubule-associated protein 6";"MAP6";2;2;"4.51610950889046E-5";2;0;2;0;"0";"0";0;"perinuclear region of cytoplasm, microtubule, Golgi apparatus";9,87654320987654e-05
"1768";1768;"Q96JM2";"Q96JM2-1";"ZN462_HUMAN";"Zinc finger protein 462";"ZNF462";2;2;"1.46512251824738E-5";2;0;2;0;"0";"0";0;"nucleus";9,87654320987654e-05
"1769";1769;"Q96K76";"Q96K76-2";"UBP47_HUMAN";"Ubiquitin carboxyl-terminal hydrolase 47";"USP47";1;1;"1.78016825732264E-5";1;0;1;0;"0";"0";1;"SCF ubiquitin ligase complex, cytoplasm";4,93827160493827e-05
"1771";1771;"Q96L21";"Q96L21";"RL10L_HUMAN";"60S ribosomal protein L10-like";"RPL10L";1;1;"1.32576783182615E-4";1;0;1;0;"3.44876840244591E-4";"0";6;"cytosolic large ribosomal subunit, nucleus";4,93827160493827e-05
"1772";1772;"Q96L34";"Q96L34-1";"MARK4_HUMAN";"MAP/microtubule affinity-regulating kinase 4";"MARK4";2;2;"4.88244286001056E-5";0;2;0;2;"0";"0";0;"neuron projection, centrosome";9,87654320987654e-05
"1773";1773;"Q96L91";"Q96L91-1";"EP400_HUMAN";"E1A-binding protein p400";"EP400";1;1;"6.01171862122661E-6";0;1;0;1;"0";"0";1;"NuA4 histone acetyltransferase complex, nuclear speck";4,93827160493827e-05
"1774";1774;"Q96L91";"Q96L91-4";"EP400_HUMAN";"E1A-binding protein p400";"EP400";3;4;"2.85585261739794E-5";1;2;2;2;"0";"0";2;"NuA4 histone acetyltransferase complex, nuclear speck";0,000197530864197531
"1775";1775;"Q96L91";"Q96L91-2";"EP400_HUMAN";"E1A-binding protein p400";"EP400";1;1;"7.21573226731117E-6";1;0;1;0;"0";"0";2;"NuA4 histone acetyltransferase complex, nuclear speck";4,93827160493827e-05
"1776";1776;"Q96L96";"Q96L96";"ALPK3_HUMAN";"Alpha-protein kinase 3";"ALPK3";4;4;"3.8506523657346E-5";0;4;0;4;"0";"1.61094159191863E-4";0;"nucleus";0,000197530864197531
"1777";1777;"Q96N22";"Q96N22-1";"ZN681_HUMAN";"Zinc finger protein 681";"ZNF681";2;2;"5.69239849725262E-5";2;0;2;0;"0";"0";0;"nucleus";9,87654320987654e-05
"1779";1779;"Q96N67";"Q96N67-2";"DOCK7_HUMAN";"Dedicator of cytokinesis protein 7";"DOCK7";1;1;"6.43387330150925E-5";0;1;0;1;"0";"0";26;"basal part of cell, axon, growth cone";4,93827160493827e-05
"1780";1780;"Q96N67";"Q96N67-6";"DOCK7_HUMAN";"Dedicator of cytokinesis protein 7";"DOCK7";2;2;"1.71569954706913E-5";0;2;0;2;"0";"0";0;"basal part of cell, axon, growth cone";9,87654320987654e-05
"1782";1782;"Q96P20";"Q96P20-1";"NALP3_HUMAN";"NACHT, LRR and PYD domains-containing protein 3";"NLRP3";2;2;"3.54401257792272E-5";0;2;0;2;"0";"0";0;"NLRP3 inflammasome complex, cytosol";9,87654320987654e-05
"1783";1783;"Q96PE2";"Q96PE2";"ARHGH_HUMAN";"Rho guanine nucleotide exchange factor 17";"ARHGEF17";2;2;"1.77973680597574E-5";2;0;2;0;"3.57749121727302E-5";"0";0;"cytosol";9,87654320987654e-05
"1784";1784;"Q96PK6";"Q96PK6-1";"RBM14_HUMAN";"RNA-binding protein 14";"RBM14";5;7;"1.92086541218951E-4";5;0;7;0;"0";"0";0;"mediator complex, ribonucleoprotein complex, transcription factor complex";0,000345679012345679
"1786";1786;"Q96PN7";"Q96PN7-5";"TREF1_HUMAN";"Transcriptional-regulating factor 1";"TRERF1";3;4;"6.11932838454657E-5";0;3;0;4;"0";"0";0;"nucleus";0,000197530864197531
"1788";1788;"Q96PQ7";"Q96PQ7-1";"KLHL5_HUMAN";"Kelch-like protein 5";"KLHL5";2;3;"8.33664415680895E-5";2;0;3;0;"0";"0";1;"cytoplasm, cytoskeleton";0,000148148148148148
"1790";1790;"Q96RL7";"Q96RL7-2";"VP13A_HUMAN";"Vacuolar protein sorting-associated protein 13A";"VPS13A";3;6;"4.48938035233185E-5";2;2;2;4;"0";"0";3;"intracellular, dense core granule";0,000296296296296296
"1791";1791;"Q96RL7";"Q96RL7-3";"VP13A_HUMAN";"Vacuolar protein sorting-associated protein 13A";"VPS13A";3;3;"2.24469017616593E-5";1;2;1;2;"0";"0";3;"intracellular, dense core granule";0,000148148148148148
"1792";1792;"Q96RL7";"Q96RL7-4";"VP13A_HUMAN";"Vacuolar protein sorting-associated protein 13A";"VPS13A";1;1;"6.19699741886299E-6";1;0;1;0;"0";"0";1;"intracellular, dense core granule";4,93827160493827e-05
"1793";1793;"Q96RL7";"Q96RL7-1";"VP13A_HUMAN";"Vacuolar protein sorting-associated protein 13A";"VPS13A";4;4;"2.47879896754519E-5";4;0;4;0;"0";"0";1;"intracellular, dense core granule";0,000197530864197531
"1796";1796;"Q96RT7";"Q96RT7-3";"GCP6_HUMAN";"Gamma-tubulin complex component 6";"TUBGCP6";2;2;"2.01847005537545E-5";2;0;2;0;"0";"0";0;"centrosome, spindle pole, gamma-tubulin ring complex, microtubule, cytosol";9,87654320987654e-05
"1797";1797;"Q96RU2";"Q96RU2-1";"UBP28_HUMAN";"Ubiquitin carboxyl-terminal hydrolase 28";"USP28";3;3;"5.11364488959323E-5";0;3;0;3;"0";"0";0;"protein complex, nucleolus, nucleoplasm";0,000148148148148148
"1801";1801;"Q96SB4";"Q96SB4-2";"SRPK1_HUMAN";"SRSF protein kinase 1";"SRPK1";2;2;"9.34248608327721E-5";0;2;0;2;"0";"0";2;"nuclear matrix, nucleus, cytoplasm, endoplasmic reticulum";9,87654320987654e-05
"1802";1802;"Q96SB4";"Q96SB4-3";"SRPK1_HUMAN";"SRSF protein kinase 1";"SRPK1";1;1;"4.6712430416386E-5";0;1;0;1;"0";"0";2;"nuclear matrix, nucleus, cytoplasm, endoplasmic reticulum";4,93827160493827e-05
"1803";1803;"Q96SI9";"Q96SI9-2";"STRBP_HUMAN";"Spermatid perinuclear RNA-binding protein";"STRBP";1;1;"4.29289618813854E-5";1;0;1;0;"0";"0";4;"cytoplasm, microtubule cytoskeleton, nucleus";4,93827160493827e-05
"1804";1804;"Q96ST3";"Q96ST3";"SIN3A_HUMAN";"Paired amphipathic helix protein Sin3a";"SIN3A";2;2;"2.88420819381614E-5";2;0;2;0;"5.79761538195935E-5";"0";0;"kinetochore, nucleolus, transcriptional repressor complex, Sin3 complex, transcription factor complex";9,87654320987654e-05
"1805";1805;"Q96T23";"Q96T23-2";"RSF1_HUMAN";"Remodeling and spacing factor 1";"RSF1";2;2;"2.54795074998469E-5";2;0;2;0;"0";"0";0;"RSF complex, nucleoplasm";9,87654320987654e-05
"1807";1807;"Q96T68";"Q96T68-3";"SETB2_HUMAN";"Histone-lysine N-methyltransferase SETDB2";"SETDB2";2;2;"5.10653272702078E-5";0;2;0;2;"0";"0";0;"chromosome, nucleus";9,87654320987654e-05
"1811";1811;"Q99436";"Q99436";"PSB7_HUMAN";"Proteasome subunit beta type-7";"PSMB7";5;14;"9.27840404877097E-4";5;2;10;4;"0.00133219573668488";"0.00110904895876853";0;"cytosol, nucleoplasm, proteasome core complex";0,000691358024691358
"1813";1813;"Q99460";"Q99460-1";"PSMD1_HUMAN";"26S proteasome non-ATPase regulatory subunit 1";"PSMD1";1;1;"1.87817791445947E-4";1;0;1;0;"0";"0";35;"cytosol, proteasome regulatory particle, nucleoplasm";4,93827160493827e-05
"1814";1814;"Q99460";"Q99460-2";"PSMD1_HUMAN";"26S proteasome non-ATPase regulatory subunit 1";"PSMD1";2;3;"5.6345337433784E-4";0;2;0;3;"0";"0";35;"cytosol, proteasome regulatory particle, nucleoplasm";0,000148148148148148
"1818";1818;"Q99613";"Q99613";"EIF3C_HUMAN";"Eukaryotic translation initiation factor 3 subunit C";"EIF3C,EIF3CL";19;49;"9.85258786997093E-4";15;8;30;19;"0.00121254617435393";"0.00159828167305552";0;"eukaryotic 43S preinitiation complex, eukaryotic translation initiation factor 3 complex, cytosol, eukaryotic 48S preinitiation complex";0,00241975308641975
"1824";1824;"Q99729";"Q99729-2";"ROAA_HUMAN";"Heterogeneous nuclear ribonucleoprotein A/B";"HNRNPAB";1;1;"6.40067281868491E-4";0;1;0;1;"0";"0";25;"nucleus, cytoplasm, ribonucleoprotein complex";4,93827160493827e-05
"1825";1825;"Q99729";"Q99729-3";"ROAA_HUMAN";"Heterogeneous nuclear ribonucleoprotein A/B";"HNRNPAB";1;1;"6.40067281868491E-4";1;0;1;0;"0";"0";25;"nucleus, cytoplasm, ribonucleoprotein complex";4,93827160493827e-05
"1826";1826;"Q99733";"Q99733";"NP1L4_HUMAN";"Nucleosome assembly protein 1-like 4";"NAP1L4";4;8;"5.15311863961816E-4";4;1;7;1;"8.8564372574811E-4";"2.8672612414029E-4";6;"nucleus, cytoplasm";0,000395061728395062
"1830";1830;"Q99996";"Q99996-3";"AKAP9_HUMAN";"A-kinase anchor protein 9";"AKAP9";2;4;"2.75916680059281E-5";2;1;2;2;"0";"0";4;"Golgi apparatus, voltage-gated potassium channel complex, cytosol, centrosome, pericentriolar material";0,000197530864197531
"1831";1831;"Q99996";"Q99996-6";"AKAP9_HUMAN";"A-kinase anchor protein 9";"AKAP9";1;2;"1.32436061944108E-5";0;1;0;2;"0";"0";3;"Golgi apparatus, voltage-gated potassium channel complex, cytosol, centrosome, pericentriolar material";9,87654320987654e-05
"1832";1832;"Q99996";"Q99996-5";"AKAP9_HUMAN";"A-kinase anchor protein 9";"AKAP9";1;1;"6.6218030972054E-6";0;1;0;1;"0";"0";3;"Golgi apparatus, voltage-gated potassium channel complex, cytosol, centrosome, pericentriolar material";4,93827160493827e-05
"1836";1836;"Q9BQ87";"Q9BQ87";"TBL1Y_HUMAN";"F-box-like/WD repeat-containing protein TBL1Y";"TBL1Y";2;2;"7.03371078683514E-5";2;0;2;0;"1.41386290828242E-4";"0";0;"nucleus";9,87654320987654e-05
"1837";1837;"Q9BQE3";"Q9BQE3";"TBA1C_HUMAN";"Tubulin alpha-1C chain";"TUBA1C";4;4;"0.00516044262072087";3;1;3;1;"0.0061374419683869";"0.0101561189274756";231;"cytoplasmic microtubule, microtubule";0,000197530864197531
"1838";1838;"Q9BQG0";"Q9BQG0-1";"MBB1A_HUMAN";"Myb-binding protein 1A";"MYBBP1A";3;5;"6.91189200061736E-5";3;0;5;0;"0";"0";0;"cytoplasm, nucleolus, NLS-dependent protein nuclear import complex";0,000246913580246914
"1841";1841;"Q9BRP8";"Q9BRP8-2";"WIBG_HUMAN";"Partner of Y14 and mago";"WIBG";4;6;"5.39940739812933E-4";3;3;3;3;"0";"0";0;"nucleoplasm, cytoplasm, nucleolus, exon-exon junction complex";0,000296296296296296
"1843";1843;"Q9BSF8";"Q9BSF8";"BTBDA_HUMAN";"BTB/POZ domain-containing protein 10";"BTBD10";2;2;"7.72967795942725E-5";0;2;0;2;"0";"3.2337532797777E-4";0;"nucleus, cytoplasm";9,87654320987654e-05
"1845";1845;"Q9BTC8";"Q9BTC8-1,Q9BTC8-2";"MTA3_HUMAN";"Metastasis-associated protein MTA3";"MTA3";2;2;"3.09056989118514E-5";2;0;2;0;"0";"0";0;"cohesin complex, cytoplasm, nucleus, NuRD complex";9,87654320987654e-05
"1849";1849;"Q9BUJ2";"Q9BUJ2-3";"HNRL1_HUMAN";"Heterogeneous nuclear ribonucleoprotein U-like protein 1";"HNRNPUL1";1;1;"9.11465384380476E-5";1;0;1;0;"0";"0";13;"ribonucleoprotein complex, nucleoplasm";4,93827160493827e-05
"1850";1850;"Q9BUJ2";"Q9BUJ2-1,Q9BUJ2-2,Q9BUJ2-4";"HNRL1_HUMAN";"Heterogeneous nuclear ribonucleoprotein U-like protein 1";"HNRNPUL1";2;3;"9.11465384380476E-5";2;0;3;0;"0";"0";13;"ribonucleoprotein complex, nucleoplasm";0,000148148148148148
"1859";1859;"Q9BVV6";"Q9BVV6-1";"TALD3_HUMAN";"Protein TALPID3";"KIAA0586";1;1;"1.79628034771426E-5";1;0;1;0;"0";"0";1;"cytoplasm, centrosome";4,93827160493827e-05
"1860";1860;"Q9BVV6";"Q9BVV6-2";"TALD3_HUMAN";"Protein TALPID3";"KIAA0586";1;1;"1.79628034771426E-5";1;0;1;0;"0";"0";1;"cytoplasm, centrosome";4,93827160493827e-05
"1863";1863;"Q9BW62";"Q9BW62";"KATL1_HUMAN";"Katanin p60 ATPase-containing subunit A-like 1";"KATNAL1";2;2;"7.4930551647509E-5";2;0;2;0;"1.50619681249679E-4";"0";0;"microtubule, cytoplasm";9,87654320987654e-05
"1865";1865;"Q9BWF3";"Q9BWF3-1";"RBM4_HUMAN";"RNA-binding protein 4";"RBM4";1;1;"7.56510377210428E-5";1;0;1;0;"0";"0";1;"nuclear speck, nucleolus, cytoplasmic stress granule";4,93827160493827e-05
"1866";1866;"Q9BWF3";"Q9BWF3-2";"RBM4_HUMAN";"RNA-binding protein 4";"RBM4";1;1;"7.56510377210428E-5";1;0;1;0;"0";"0";1;"nuclear speck, nucleolus, cytoplasmic stress granule";4,93827160493827e-05
"1867";1867;"Q9BWJ5";"Q9BWJ5";"SF3B5_HUMAN";"Splicing factor 3B subunit 5";"SF3B5";2;4;"8.53859774587893E-4";2;0;4;0;"0.00171636380958936";"0";0;"nucleoplasm, U12-type spliceosomal complex";0,000197530864197531
"1871";1871;"Q9BXP5";"Q9BXP5-3";"SRRT_HUMAN";"Serrate RNA effector molecule homolog";"SRRT";7;12;"2.51479248679996E-4";2;7;3;9;"0";"0";0;"nucleoplasm, cytoplasm";0,000592592592592593
"1876";1876;"Q9BXX3";"Q9BXX3";"AN30A_HUMAN";"Ankyrin repeat domain-containing protein 30A";"ANKRD30A";4;4;"5.25640233461409E-5";0;4;0;4;"0";"2.19904482160975E-4";0;"nucleus";0,000197530864197531
"1877";1877;"Q9BY12";"Q9BY12-2";"SCAPE_HUMAN";"S phase cyclin A-associated protein in the endoplasmic reticulum";"SCAPER";2;2;"2.624443910456E-5";2;0;2;0;"0";"0";0;"nucleus, endoplasmic reticulum";9,87654320987654e-05
"1878";1878;"Q9BY66";"Q9BY66-2";"KDM5D_HUMAN";"Lysine-specific demethylase 5D";"KDM5D";2;3;"3.57855461084595E-5";2;0;3;0;"0";"0";0;"nucleus";0,000148148148148148
"1879";1879;"Q9BYD6";"Q9BYD6";"RM01_HUMAN";"39S ribosomal protein L1, mitochondrial";"MRPL1";2;2;"1.12972216330091E-4";0;2;0;2;"0";"4.72625479352126E-4";0;"mitochondrion, large ribosomal subunit";9,87654320987654e-05
"1881";1881;"Q9BYH8";"Q9BYH8-1";"IKBZ_HUMAN";"NF-kappa-B inhibitor zeta";"NFKBIZ";2;2;"6.39205611199154E-5";0;2;0;2;"0";"0";1;"nucleus";9,87654320987654e-05
"1882";1882;"Q9BZ95";"Q9BZ95-3";"NSD3_HUMAN";"Histone-lysine N-methyltransferase NSD3";"WHSC1L1";2;2;"2.55504316682529E-5";0;2;0;2;"0";"0";0;"chromosome, nucleus";9,87654320987654e-05
"1884";1884;"Q9BZE1";"Q9BZE1";"RM37_HUMAN";"39S ribosomal protein L37, mitochondrial";"MRPL37";1;1;"4.33994920889828E-5";1;0;1;0;"8.72383496599793E-5";"0";0;"mitochondrial ribosome";4,93827160493827e-05
"1887";1887;"Q9BZL4";"Q9BZL4-4";"PP12C_HUMAN";"Protein phosphatase 1 regulatory subunit 12C";"PPP1R12C";3;3;"7.04270530190782E-5";3;0;3;0;"0";"0";0;"cytoplasm";0,000148148148148148
"1889";1889;"Q9C093";"Q9C093-2";"SPEF2_HUMAN";"Sperm flagellar protein 2";"SPEF2";3;3;"3.0227198386893E-5";3;0;3;0;"0";"0";0;"Golgi apparatus, sperm midpiece, manchette";0,000148148148148148
"1890";1890;"Q9C0B9";"Q9C0B9";"ZCHC2_HUMAN";"Zinc finger CCHC domain-containing protein 2";"ZCCHC2";2;2;"3.11680562880131E-5";2;0;2;0;"6.26516500953671E-5";"0";0;"cytoplasm";9,87654320987654e-05
"1891";1891;"Q9C0D0";"Q9C0D0-1";"PHAR1_HUMAN";"Phosphatase and actin regulator 1";"PHACTR1";3;4;"1.26606794163032E-4";3;0;4;0;"0";"0";0;"synapse, cytosol, cell junction, nucleus";0,000197530864197531
"1893";1893;"Q9C0G6";"Q9C0G6-1";"DYH6_HUMAN";"Dynein heavy chain 6, axonemal";"DNAH6";2;2;"8.83019968910039E-6";0;2;0;2;"0";"0";0;"dynein complex, cilium, cytoplasm, microtubule";9,87654320987654e-05
"1896";1896;"Q9H0A0";"Q9H0A0";"NAT10_HUMAN";"N-acetyltransferase 10";"NAT10";2;4;"7.16409176727403E-5";2;0;4;0;"1.44007109877741E-4";"0";0;"nucleus, nucleolus";0,000197530864197531
"1897";1897;"Q9H0D6";"Q9H0D6-2";"XRN2_HUMAN";"5'-3' exoribonuclease 2";"XRN2";3;3;"5.79725846957043E-5";3;0;3;0;"0";"0";0;"aggresome, nucleolus";0,000148148148148148
"1898";1898;"Q9H0L4";"Q9H0L4";"CSTFT_HUMAN";"Cleavage stimulation factor subunit 2 tau variant";"CSTF2T";2;2;"5.96038479014276E-5";0;2;0;2;"0";"2.49355975307534E-4";0;"nucleus, intracellular";9,87654320987654e-05
"1908";1908;"Q9H422";"Q9H422-1";"HIPK3_HUMAN";"Homeodomain-interacting protein kinase 3";"HIPK3";2;2;"3.02189056026991E-5";2;0;2;0;"0";"0";0;"nucleus, cytoplasm, PML body";9,87654320987654e-05
"1911";1911;"Q9H4I0";"Q9H4I0-2";"RD21L_HUMAN";"Double-strand-break repair protein rad21-like protein 1";"RAD21L1";1;1;"5.77814280914919E-5";1;0;1;0;"0";"0";3;"lateral element, meiotic cohesin complex, nucleus";4,93827160493827e-05
"1912";1912;"Q9H4Z3";"Q9H4Z3";"PCIF1_HUMAN";"Phosphorylated CTD-interacting factor 1";"PCIF1";2;2;"5.21533669137492E-5";2;0;2;0;"1.0483472132435E-4";"0";0;"nucleus, half bridge of spindle pole body, actin cytoskeleton";9,87654320987654e-05
"1917";1917;"Q9H7B4";"Q9H7B4-3";"SMYD3_HUMAN";"SET and MYND domain-containing protein 3";"SMYD3";1;2;"1.21528717917397E-4";0;1;0;2;"0";"0";5;"cytoplasm, nucleus";9,87654320987654e-05
"1918";1918;"Q9H7D0";"Q9H7D0-1";"DOCK5_HUMAN";"Dedicator of cytokinesis protein 5";"DOCK5";2;2;"2.6178944960627E-5";2;0;2;0;"0";"0";1;"cytoplasm";9,87654320987654e-05
"1919";1919;"Q9H845";"Q9H845";"ACAD9_HUMAN";"Acyl-CoA dehydrogenase family member 9, mitochondrial";"ACAD9";2;2;"5.91239457444113E-5";0;2;0;2;"0";"2.47348278243866E-4";0;"dendrite, mitochondrion, nucleus";9,87654320987654e-05
"1924";1924;"Q9HBE1";"Q9HBE1-4";"PATZ1_HUMAN";"POZ-, AT hook-, and zinc finger-containing protein 1";"PATZ1";1;1;"2.67219580111204E-5";0;1;0;1;"0";"0";0;"nucleus";4,93827160493827e-05
"1926";1926;"Q9HC36";"Q9HC36";"RMTL1_HUMAN";"RNA methyltransferase-like protein 1";"RNMTL1";2;2;"8.74189769220939E-5";0;2;0;2;"0";"3.65722097117716E-4";0;"mitochondrion";9,87654320987654e-05
