"";"protein.acs";"X.1";"X";"protein.g";"ID";"Description";"Gene";"global.peptide.count";"global.spectra.count";"global.dNSAF";"peptide.count.P5134.1.id.csv";"peptide.count.P5134.2.id.csv";"spectra.count.P5134.1.id.csv";"spectra.count.P5134.2.id.csv";"dNSAF.P5134.1.id.csv";"dNSAF.P5134.2.id.csv";"Go.Cc";"norm.sc";"Go.Mf"
"593";"Q14439";982;982;"Q14439";"GP176_HUMAN";"Probable G-protein coupled receptor 176";"GPR176";2;2;0,000106877196173945;2;NA;2;NA;0,000291787890255701;NA;"integral component of plasma membrane";0,000145180023228804;"G-protein coupled receptor activity"
"594";"Q14444";983;983;"Q14444-1,Q14444-2";"CAPR1_HUMAN";"Caprin-1";"CAPRIN1";6;13;0,000252307062194839;5;4;6;7;NA;NA;"cytoplasmic mRNA processing body, cytosol, cytoplasm, cytoplasmic stress granule, integral component of plasma membrane, dendrite";0,000943670150987224;"RNA binding, poly(A) RNA binding"
"595";"Q14533";987;987;"Q14533";"KRT81_HUMAN";"Keratin, type II cuticular Hb1";"KRT81";2;2;0,000112688273797768;0;2;0;2;NA;0,000300835603791244;"keratin filament, extracellular space";0,000145180023228804;"structural molecule activity, protein binding"
"596";"Q14574";990;990;"Q14574-2";"DSC3_HUMAN";"Desmocollin-3";"DSC3";1;1;3,83940820518846e-05;1;NA;1;NA;NA;NA;"integral component of membrane, cell-cell junction, extracellular region, membrane, desmosome, plasma membrane, cytoplasm";7,25900116144019e-05;"calcium ion binding, gamma-catenin binding"
"597";"Q14697";994;994;"Q14697-1";"GANAB_HUMAN";"Neutral alpha-glucosidase AB";"GANAB";1;2;0,000563633801150379;1;1;1;1;NA;NA;"melanosome, endoplasmic reticulum lumen, glucosidase II complex, Golgi apparatus, extracellular vesicular exosome";0,000145180023228804;"carbohydrate binding, glucan 1,3-alpha-glucosidase activity, poly(A) RNA binding"
"598";"Q14697";993;993;"Q14697-2";"GANAB_HUMAN";"Neutral alpha-glucosidase AB";"GANAB";1;1;0,000281816900575189;1;0;1;0;NA;NA;"melanosome, endoplasmic reticulum lumen, glucosidase II complex, Golgi apparatus, extracellular vesicular exosome";7,25900116144019e-05;"carbohydrate binding, glucan 1,3-alpha-glucosidase activity, poly(A) RNA binding"
"599";"Q14831";997;997;"Q14831-5";"GRM7_HUMAN";"Metabotropic glutamate receptor 7";"GRM7";2;2;6,01549246224938e-05;NA;2;NA;2;NA;NA;"integral component of membrane, plasma membrane, postsynaptic membrane, receptor complex, integral component of plasma membrane, asymmetric synapse, axon, presynaptic active zone, presynaptic membrane, cell cortex, dendritic shaft, dendrite";0,000145180023228804;"calcium channel regulator activity, PDZ domain binding, glutamate receptor activity, group III metabotropic glutamate receptor activity, adenylate cyclase inhibitor activity, calcium ion binding, glutamate binding, voltage-gated calcium channel activity, serine binding"
"600";"Q14974";999;999;"Q14974";"IMB1_HUMAN";"Importin subunit beta-1";"KPNB1";22;72;0,00226198997381843;22;21;39;33;0,00334506836517452;0,00277483068337129;"nucleoplasm, endoplasmic reticulum tubular network, nuclear pore, nuclear envelope, nuclear membrane, nucleus, extracellular vesicular exosome, cytosol, cytoplasm";0,00522648083623693;"zinc ion binding, protein domain specific binding, enzyme binding, nuclear localization sequence binding, protein transporter activity, protein binding, poly(A) RNA binding"
"601";"Q14BN4";1003;1003;"Q14BN4-1,Q14BN4-2,Q14BN4-3";"SLMAP_HUMAN";"Sarcolemmal membrane-associated protein";"SLMAP";2;2;2,21585169201215e-05;NA;2;NA;2;NA;NA;"integral component of plasma membrane, smooth endoplasmic reticulum, sarcolemma, microtubule organizing center";0,000145180023228804;"protein binding"
"602";"Q15019";1007;1007;"Q15019-1,Q15019-2";"SEPT2_HUMAN";"Septin-2";"SEPT2";1;1;3,81175595772727e-05;NA;1;NA;1;NA;NA;"midbody, spindle, ciliary membrane, perinuclear region of cytoplasm, synapse, nucleolus, nucleus, cell surface, condensed chromosome kinetochore, extracellular vesicular exosome, septin complex, actin cytoskeleton, cytoplasm, cleavage furrow, exocyst";7,25900116144019e-05;"GTP binding, protein binding, enzyme regulator activity"
"603";"Q15043";1009;1009;"Q15043-1,Q15043-2,Q15043-3";"S39AE_HUMAN";"Zinc transporter ZIP14";"SLC39A14";6;17;0,000316974882284177;5;5;8;9;NA;NA;"plasma membrane, lamellipodium, integral component of membrane, integral component of plasma membrane, Golgi apparatus, endoplasmic reticulum";0,00123403019744483;"zinc ion transmembrane transporter activity, ferrous iron transmembrane transporter activity"
"604";"Q15046";1010;1010;"Q15046-1,Q15046-2";"SYK_HUMAN";"Lysine--tRNA ligase";"KARS";12;24;0,000553183477684239;11;8;12;12;NA;NA;"aminoacyl-tRNA synthetase multienzyme complex, plasma membrane, nucleus, mitochondrion, cytosol, microtubule cytoskeleton, cytoplasm, mitochondrial matrix, extracellular region";0,00174216027874564;"protein binding, lysine-tRNA ligase activity, amino acid binding, metal ion binding, ATP binding, tRNA binding"
"605";"Q15084";1012;1012;"Q15084-1,Q15084-2";"PDIA6_HUMAN";"Protein disulfide-isomerase A6";"PDIA6";5;13;0,000406558425218502;5;5;6;7;NA;NA;"melanosome, extracellular vesicular exosome, endoplasmic reticulum, endoplasmic reticulum lumen, plasma membrane, endoplasmic reticulum-Golgi intermediate compartment, endoplasmic reticulum membrane";0,000943670150987224;"protein disulfide isomerase activity, isomerase activity, protein binding"
"606";"Q15109";1013;1013;"Q15109-3";"RAGE_HUMAN";"Advanced glycosylation end product-specific receptor";"AGER";2;2;0,000136241970370252;NA;2;NA;2;NA;NA;"plasma membrane, integral component of plasma membrane, membrane, extracellular region";0,000145180023228804;"receptor activity, transmembrane signaling receptor activity, protein binding, identical protein binding, S100 protein binding"
"607";"Q15125";1014;1014;"Q15125";"EBP_HUMAN";"3-beta-hydroxysteroid-Delta(8),Delta(7)-isomerase";"EBP";1;1;0,000119655991368656;NA;1;NA;1;NA;0,000320257138159849;"integral component of plasma membrane, endoplasmic reticulum membrane, endoplasmic reticulum";7,25900116144019e-05;"steroid delta-isomerase activity, cholestenol delta-isomerase activity, C-8 sterol isomerase activity, transmembrane signaling receptor activity, drug transmembrane transporter activity"
"608";"Q15149";1015;1015;"Q15149-6";"PLEC_HUMAN";"Plectin";"PLEC";2;3;2,11518276800272e-05;NA;2;NA;3;NA;NA;"intermediate filament cytoskeleton, sarcoplasm, focal adhesion, sarcolemma, cytosol, costamere, plasma membrane, cytoplasm, hemidesmosome, extracellular vesicular exosome";0,000217770034843206;"poly(A) RNA binding, ankyrin binding, structural constituent of muscle, protein binding"
"609";"Q15149";1016;1016;"Q15149-3";"PLEC_HUMAN";"Plectin";"PLEC";2;2;1,41012184533514e-05;NA;2;NA;2;NA;NA;"intermediate filament cytoskeleton, sarcoplasm, focal adhesion, sarcolemma, cytosol, costamere, plasma membrane, cytoplasm, hemidesmosome, extracellular vesicular exosome";0,000145180023228804;"poly(A) RNA binding, ankyrin binding, structural constituent of muscle, protein binding"
"610";"Q15262";1020;1020;"Q15262-1";"PTPRK_HUMAN";"Receptor-type tyrosine-protein phosphatase kappa";"PTPRK";1;1;8,46964378495501e-05;1;0;1;0;NA;NA;"leading edge membrane, cell-cell junction, cell surface, dendrite, neuronal cell body, axon, adherens junction, integral component of plasma membrane, photoreceptor outer segment, integral component of membrane";7,25900116144019e-05;"protein tyrosine phosphatase activity, beta-catenin binding, protein binding, protein kinase binding, transmembrane receptor protein tyrosine phosphatase activity, gamma-catenin binding"
"611";"Q15262";1019;1019;"Q15262-2";"PTPRK_HUMAN";"Receptor-type tyrosine-protein phosphatase kappa";"PTPRK";3;6;0,000508178627097301;1;3;2;4;NA;NA;"leading edge membrane, cell-cell junction, cell surface, dendrite, neuronal cell body, axon, adherens junction, integral component of plasma membrane, photoreceptor outer segment, integral component of membrane";0,000435540069686411;"protein tyrosine phosphatase activity, beta-catenin binding, protein binding, protein kinase binding, transmembrane receptor protein tyrosine phosphatase activity, gamma-catenin binding"
"612";"Q15323";1021;1021;"Q15323";"K1H1_HUMAN";"Keratin, type I cuticular Ha1";"KRT31";0;0;0;0;0;0;0;NA;0;"intermediate filament, extracellular space";0;"structural constituent of cytoskeleton"
"613";"Q15365";1024;1024;"Q15365";"PCBP1_HUMAN";"Poly(rC)-binding protein 1";"PCBP1";3;4;0,000541140859841394;2;2;2;2;0,000647233625482918;0,000862115423417196;"nucleoplasm, cytoplasm, ribonucleoprotein complex, extracellular vesicular exosome";0,000290360046457607;"poly(A) RNA binding, protein binding, single-stranded DNA binding, RNA binding"
"614";"Q15366";1025;1025;"Q15366-2";"PCBP2_HUMAN";"Poly(rC)-binding protein 2";"PCBP2";3;4;0,000628330548282898;3;1;3;1;NA;NA;"ribonucleoprotein complex, cytosol, nucleoplasm, nucleus, cytoplasm, extracellular vesicular exosome";0,000290360046457607;"DNA binding, ubiquitin protein ligase binding, protein binding, enzyme binding, RNA binding, poly(A) RNA binding"
"615";"Q15370";1027;1027;"Q15370";"ELOB_HUMAN";"Transcription elongation factor B polypeptide 2";"TCEB2";3;3;0,000699683339359091;NA;3;NA;3;NA;0,001872690045172;"elongin complex, Cul2-RING ubiquitin ligase complex, cytosol, extracellular vesicular exosome, Cul5-RING ubiquitin ligase complex, nucleoplasm";0,000217770034843206;"ubiquitin protein ligase binding, protein binding"
"616";"Q15375";1028;1028;"Q15375-2";"EPHA7_HUMAN";"Ephrin type-A receptor 7";"EPHA7";2;2;7,46174931439575e-05;0;2;0;2;NA;NA;"neuronal cell body, postsynaptic membrane, neuromuscular junction, integral component of plasma membrane, dendrite";0,000145180023228804;"protein tyrosine kinase activity, chemorepellent activity, protein binding, axon guidance receptor activity, ATP binding, GPI-linked ephrin receptor activity"
"617";"Q15758";1040;1040;"Q15758-1";"AAAT_HUMAN";"Neutral amino acid transporter B(0)";"SLC1A5";10;24;0,00122088922801291;9;9;13;11;NA;NA;"membrane, integral component of plasma membrane, extracellular vesicular exosome, plasma membrane, Golgi apparatus, melanosome";0,00174216027874564;"L-glutamine transmembrane transporter activity, sodium:dicarboxylate symporter activity, receptor activity, neutral amino acid transmembrane transporter activity, virus receptor activity, L-serine transmembrane transporter activity"
"618";"Q15878";1042;1042;"Q15878-2";"CAC1E_HUMAN";"Voltage-dependent R-type calcium channel subunit alpha-1E";"CACNA1E";3;3;3,56950428207405e-05;NA;3;NA;3;NA;NA;"voltage-gated calcium channel complex, plasma membrane";0,000217770034843206;"voltage-gated calcium channel activity, high voltage-gated calcium channel activity, calcium ion binding"
"619";"Q16186";1043;1043;"Q16186";"ADRM1_HUMAN";"Proteasomal ubiquitin receptor ADRM1";"ADRM1";1;1;6,76188649012062e-05;NA;1;NA;1;NA;0,000180980692326204;"proteasome complex, plasma membrane, cytoplasm, integral component of plasma membrane, membrane, nucleus";7,25900116144019e-05;"protein binding, protease binding, proteasome binding, endopeptidase activator activity"
"620";"Q16288";1044;1044;"Q16288-1";"NTRK3_HUMAN";"NT-3 growth factor receptor";"NTRK3";2;2;6,56040000352584e-05;NA;2;NA;2;NA;NA;"cytoplasm, receptor complex, integral component of plasma membrane";0,000145180023228804;"ATP binding, neurotrophin binding, transmembrane receptor protein tyrosine kinase activity, p53 binding, neurotrophin receptor activity"
"621";"Q16531";1045;1045;"Q16531";"DDB1_HUMAN";"DNA damage-binding protein 1";"DDB1";4;4;9,65644842624243e-05;2;2;2;2;0,000131816459194462;0,000129226564520641;"Cul4A-RING E3 ubiquitin ligase complex, cytoplasm, Cul4-RING E3 ubiquitin ligase complex, extracellular vesicular exosome, extracellular space, nucleoplasm, Cul4B-RING E3 ubiquitin ligase complex, nucleus";0,000290360046457607;"protein binding, DNA binding, damaged DNA binding"
"622";"Q16629";1047;1047;"Q16629-1,Q16629-2,Q16629-3";"SRSF7_HUMAN";"Serine/arginine-rich splicing factor 7";"SRSF7";3;8;0,000308357176636313;3;3;4;4;NA;NA;"nucleus, cytoplasm, extracellular vesicular exosome, nucleoplasm";0,000580720092915215;"protein binding, poly(A) RNA binding, zinc ion binding, nucleotide binding"
"623";"Q16698";1050;1050;"Q16698";"DECR_HUMAN";"2,4-dienoyl-CoA reductase, mitochondrial";"DECR1";3;7;0,000575063122697124;2;3;3;4;0,000672854164843371;0,000879512140618092;"nucleus, mitochondrion, mitochondrial matrix, cytoplasm, extracellular vesicular exosome";0,000508130081300813;"2,4-dienoyl-CoA reductase (NADPH) activity, NADPH binding, oxidoreductase activity, acting on NAD(P)H"
"624";"Q16720";1052;1052;"Q16720-8";"AT2B3_HUMAN";"Plasma membrane calcium-transporting ATPase 3";"ATP2B3";1;1;3,80331743395929e-05;1;0;1;0;NA;NA;"plasma membrane, Golgi apparatus, integral component of membrane";7,25900116144019e-05;"calcium-transporting ATPase activity, metal ion binding, ATP binding"
"625";"Q16720";1051;1051;"Q16720-7";"AT2B3_HUMAN";"Plasma membrane calcium-transporting ATPase 3";"ATP2B3";1;1;3,80331743395929e-05;1;0;1;0;NA;NA;"plasma membrane, Golgi apparatus, integral component of membrane";7,25900116144019e-05;"calcium-transporting ATPase activity, metal ion binding, ATP binding"
"626";"Q16720";1053;1053;"Q16720-6";"AT2B3_HUMAN";"Plasma membrane calcium-transporting ATPase 3";"ATP2B3";1;1;3,80331743395929e-05;1;0;1;0;NA;NA;"plasma membrane, Golgi apparatus, integral component of membrane";7,25900116144019e-05;"calcium-transporting ATPase activity, metal ion binding, ATP binding"
"627";"Q16777";1054;1054;"Q16777,Q6FI13";"H2A2A_HUMAN, H2A2C_HUMAN";"Histone H2A type 2-A, Histone H2A type 2-C";"HIST2H2AA4,HIST2H2AA3, HIST2H2AC";1;2;0,002671635152015;1;0;2;0;0,00444816931799071;NA;"extracellular vesicular exosome, nucleosome, nucleus";0,000145180023228804;"DNA binding"
"628";"Q16787";1055;1055;"Q16787-2,Q16787-3";"LAMA3_HUMAN";"Laminin subunit alpha-3";"LAMA3";1;1;6,88090759445717e-06;1;0;1;0;NA;NA;"extracellular region, laminin-1 complex, laminin-5 complex, basement membrane";7,25900116144019e-05;"structural molecule activity"
"629";"Q16851";1057;1057;"Q16851-1,Q16851-2";"UGPA_HUMAN";"UTP--glucose-1-phosphate uridylyltransferase";"UGP2";4;7;0,000189612348527103;4;3;4;3;NA;NA;"cytosol, nucleus, extracellular vesicular exosome";0,000508130081300813;"metal ion binding, UTP:glucose-1-phosphate uridylyltransferase activity, pyrimidine ribonucleotide binding, protein binding, glucose binding"
"630";"Q17RW2";1060;1060;"Q17RW2-1";"COOA1_HUMAN";"Collagen alpha-1(XXIV) chain";"COL24A1";2;3;4,81695647866819e-05;2;NA;3;NA;NA;NA;"collagen trimer, proteinaceous extracellular matrix, extracellular region, endoplasmic reticulum lumen";0,000217770034843206;"extracellular matrix structural constituent"
"631";"Q29718";1062;1062;"Q29718";"1B82_HUMAN";"HLA class I histocompatibility antigen, B-82 alpha chain";"HLA-B";1;1;0,000500955543639401;0;1;0;1;0;0,00113003122990203;"Golgi membrane, plasma membrane, early endosome membrane, cell surface, MHC class I protein complex, integral component of lumenal side of endoplasmic reticulum membrane, phagocytic vesicle membrane, endoplasmic reticulum, Golgi apparatus, ER to Golgi transport vesicle membrane";7,25900116144019e-05;"peptide antigen binding"
"632";"Q29940";1063;1063;"Q29940";"1B59_HUMAN";"HLA class I histocompatibility antigen, B-59 alpha chain";"HLA-B";0;0;0;0;0;0;0;0;0;"Golgi apparatus, early endosome membrane, endoplasmic reticulum, plasma membrane, integral component of lumenal side of endoplasmic reticulum membrane, Golgi membrane, ER to Golgi transport vesicle membrane, MHC class I protein complex, cell surface, phagocytic vesicle membrane";0;"peptide antigen binding"
"633";"Q29960";1064;1064;"Q29960-2";"1C16_HUMAN";"HLA class I histocompatibility antigen, Cw-16 alpha chain";"HLA-C";1;1;0,000817522135320975;1;0;1;0;NA;NA;"extracellular region, phagocytic vesicle membrane, plasma membrane, Golgi apparatus, ER to Golgi transport vesicle membrane, Golgi membrane, MHC class I protein complex, integral component of lumenal side of endoplasmic reticulum membrane, cell surface, endoplasmic reticulum, early endosome membrane";7,25900116144019e-05;"peptide antigen binding"
"634";"Q29974";1065;1065;"Q29974";"2B1G_HUMAN";"HLA class II histocompatibility antigen, DRB1-16 beta chain";"HLA-DRB1";1;2;0,00136569770599714;1;0;2;0;0,00225971072904791;NA;"endocytic vesicle membrane, Golgi membrane, lysosomal membrane, late endosome membrane, trans-Golgi network membrane, membrane, transport vesicle membrane, MHC class II protein complex, external side of plasma membrane, clathrin-coated endocytic vesicle membrane, ER to Golgi transport vesicle membrane, plasma membrane, integral component of lumenal side of endoplasmic reticulum membrane";0,000145180023228804;"MHC class II receptor activity, peptide antigen binding"
"635";"Q29RF7";1066;1066;"Q29RF7-1";"PDS5A_HUMAN";"Sister chromatid cohesion protein PDS5 homolog A";"PDS5A";8;9;0,000185256471303753;4;5;4;5;NA;NA;"cytosol, chromatin, nucleoplasm, nucleus, plasma membrane, chromosome, centromeric region, chromosome";0,000653310104529617;"protein binding"
"636";"Q31610";1075;1075;"Q31610";"1B81_HUMAN";"HLA class I histocompatibility antigen, B-81 alpha chain";"HLA-B";1;1;0,00243352100276116;1;0;1;0;0,00492946219984813;NA;"phagocytic vesicle membrane, cell surface, early endosome membrane, plasma membrane, Golgi apparatus, integral component of lumenal side of endoplasmic reticulum membrane, ER to Golgi transport vesicle membrane, Golgi membrane, endoplasmic reticulum, MHC class I protein complex";7,25900116144019e-05;"peptide antigen binding"
"637";"Q31612";1076;1076;"Q31612";"1B73_HUMAN";"HLA class I histocompatibility antigen, B-73 alpha chain";"HLA-B";0;0;0;0;0;0;0;NA;NA;"early endosome membrane, MHC class I protein complex, Golgi membrane, Golgi apparatus, phagocytic vesicle membrane, ER to Golgi transport vesicle membrane, plasma membrane, integral component of lumenal side of endoplasmic reticulum membrane, cell surface, endoplasmic reticulum";0;"peptide antigen binding"
"638";"Q32M45";1077;1077;"Q32M45-2";"ANO4_HUMAN";"Anoctamin-4";"ANO4";2;2;5,76353466278344e-05;NA;2;NA;2;NA;NA;"integral component of membrane, intracellular, plasma membrane";0,000145180023228804;"intracellular calcium activated chloride channel activity"
"639";"Q32MZ4";1078;1078;"Q32MZ4-1,Q32MZ4-2,Q32MZ4-3";"LRRF1_HUMAN";"Leucine-rich repeat flightless-interacting protein 1";"LRRFIP1";3;3;3,4060492592563e-05;NA;3;NA;3;NA;NA;"plasma membrane, cytosol, cytoskeleton, nucleus, cytoplasm";0,000217770034843206;"DNA binding, protein homodimerization activity, protein binding, double-stranded RNA binding"
"640";"Q3V6T2";1082;1082;"Q3V6T2-4";"GRDN_HUMAN";"Girdin";"CCDC88A";3;3;4,41275435833099e-05;NA;3;NA;3;NA;NA;"cytoplasmic vesicle, plasma membrane, Golgi apparatus, cytosol, cytoplasmic membrane-bounded vesicle, lamellipodium, membrane, endoplasmic reticulum";0,000217770034843206;"protein kinase B binding, actin binding, microtubule binding, phosphatidylinositol binding, protein homodimerization activity"
"641";"Q3ZCM7";1083;1083;"Q3ZCM7";"TBB8_HUMAN";"Tubulin beta-8 chain";"TUBB8";1;1;0,000131835079227813;1;0;1;0;0,000345101829987912;0;"microtubule, extracellular vesicular exosome, cytoplasm";7,25900116144019e-05;"structural constituent of cytoskeleton, GTP binding, GTPase activity"
"642";"Q4KMQ2";1091;1091;"Q4KMQ2-1";"ANO6_HUMAN";"Anoctamin-6";"ANO6";4;7;0,000211699061652238;3;4;3;4;NA;NA;"intracellular, chloride channel complex, extracellular vesicular exosome, plasma membrane";0,000508130081300813;"voltage-gated chloride channel activity, calcium activated cation channel activity, intracellular calcium activated chloride channel activity, voltage-gated ion channel activity"
"643";"Q4LDE5";1092;1092;"Q4LDE5-1";"SVEP1_HUMAN";"Sushi, von Willebrand factor type A, EGF and pentraxin domain-containing protein 1";"SVEP1";3;3;2,31203119698608e-05;NA;3;NA;3;NA;NA;"cytoplasm, membrane, extracellular region";0,000217770034843206;"calcium ion binding, chromatin binding"
"644";"Q5H9R7";1103;1103;"Q5H9R7-1";"PP6R3_HUMAN";"Serine/threonine-protein phosphatase 6 regulatory subunit 3";"PPP6R3";1;1;6,30489759789024e-05;NA;1;NA;1;NA;NA;"nucleus, plasma membrane, cytoplasm";7,25900116144019e-05;"protein phosphatase binding, protein binding"
"645";"Q5H9R7";1102;1102;"Q5H9R7-4";"PP6R3_HUMAN";"Serine/threonine-protein phosphatase 6 regulatory subunit 3";"PPP6R3";1;1;6,30489759789024e-05;NA;1;NA;1;NA;NA;"nucleus, plasma membrane, cytoplasm";7,25900116144019e-05;"protein phosphatase binding, protein binding"
"646";"Q5JWF2";1106;1106;"Q5JWF2-1";"GNAS1_HUMAN";"Guanine nucleotide-binding protein G(s) subunit alpha isoforms XLas";"GNAS";3;4;0,000117950832593125;2;2;2;2;NA;NA;"extracellular vesicular exosome, membrane, dendrite, heterotrimeric G-protein complex, cytosol, extrinsic component of cytoplasmic side of plasma membrane";0,000290360046457607;"protein binding, ionotropic glutamate receptor binding, G-protein beta/gamma-subunit complex binding, GTPase activity, GTP binding, mu-type opioid receptor binding, metal ion binding, signal transducer activity"
"647";"Q5SZK8";1110;1110;"Q5SZK8-1";"FREM2_HUMAN";"FRAS1-related extracellular matrix protein 2";"FREM2";3;3;2,60532136460627e-05;3;NA;3;NA;NA;NA;"extracellular vesicular exosome, basement membrane, integral component of membrane, plasma membrane";0,000217770034843206;"calcium ion binding"
"648";"Q5T6X5";1118;1118;"Q5T6X5-2";"GPC6A_HUMAN";"G-protein coupled receptor family C group 6 member A";"GPRC6A";2;2;5,94403412846456e-05;NA;2;NA;2;NA;NA;"integral component of membrane, plasma membrane, cell surface";0,000145180023228804;"G-protein coupled receptor activity"
"649";"Q5TZA2";1122;1122;"Q5TZA2-1";"CROCC_HUMAN";"Rootletin";"CROCC";2;2;2,72889221762924e-05;NA;2;NA;2;NA;NA;"ciliary rootlet, plasma membrane, cytoplasm, actin cytoskeleton, centriole, extracellular vesicular exosome, centrosome";0,000145180023228804;"kinesin binding, structural molecule activity, protein binding"
"650";"Q5VWQ8";1131;1131;"Q5VWQ8-2";"DAB2P_HUMAN";"Disabled homolog 2-interacting protein";"DAB2IP";2;2;4,62924777372429e-05;NA;2;NA;2;NA;NA;"climbing fiber, cytoplasm, cerebellar mossy fiber, axon, parallel fiber, intrinsic component of the cytoplasmic side of the plasma membrane, extracellular vesicular exosome, neuronal cell body membrane, dendrite, plasma membrane, neuronal cell body, endocytic vesicle";0,000145180023228804;"SH3 domain binding, Ras GTPase activator activity, protein complex binding, mitogen-activated protein kinase kinase binding, identical protein binding, phosphatidylinositol-3-phosphate binding, phosphatidylinositol 3-kinase binding, kinase binding, mitogen-activated protein kinase kinase kinase binding, vascular endothelial growth factor receptor 2 binding, phosphatidylinositol-4-phosphate binding, signaling adaptor activity, 14-3-3 protein binding, protein binding, phosphatidylinositol 3-kinase regulatory subunit binding, protein phosphatase 2A binding, protein kinase binding, protein homodimerization activity, death receptor binding"
"651";"Q5XKE5";1133;1133;"Q5XKE5";"K2C79_HUMAN";"Keratin, type II cytoskeletal 79";"KRT79";1;1;5,74556526591858e-05;1;0;1;0;0,000158491633233482;0;"extracellular vesicular exosome, keratin filament";7,25900116144019e-05;"enzyme binding, structural molecule activity"
"652";"Q5ZPR3";1135;1135;"Q5ZPR3-1";"CD276_HUMAN";"CD276 antigen";"CD276";4;12;0,000618446696961594;4;4;7;5;NA;NA;"integral component of membrane, external side of plasma membrane, extracellular vesicular exosome";0,000871080139372822;"protein binding, receptor binding"
"653";"Q66K79";1139;1139;"Q66K79-2";"CBPZ_HUMAN";"Carboxypeptidase Z";"CPZ";2;2;8,44198712110151e-05;NA;2;NA;2;NA;NA;"extracellular vesicular exosome, proteinaceous extracellular matrix";0,000145180023228804;"zinc ion binding, metallocarboxypeptidase activity"
"654";"Q6IE81";1143;1143;"Q6IE81-2";"JADE1_HUMAN";"Protein Jade-1";"JADE1";1;1;4,08564103544996e-05;0;1;0;1;NA;NA;"cytoplasm, histone acetyltransferase complex, nucleoplasm, nucleus, plasma membrane, intercellular bridge";7,25900116144019e-05;"zinc ion binding, protein binding, RNA polymerase II transcription coactivator activity"
"655";"Q6IQ55";1145;1145;"Q6IQ55-2";"TTBK2_HUMAN";"Tau-tubulin kinase 2";"TTBK2";1;1;3,3184338442272e-05;NA;1;NA;1;NA;NA;"extracellular space, centriole, ciliary basal body, nucleus, cytosol, ciliary transition zone";7,25900116144019e-05;"protein serine/threonine kinase activity, ATP binding, protein binding"
"656";"Q6IQ55";1144;1144;"Q6IQ55-1";"TTBK2_HUMAN";"Tau-tubulin kinase 2";"TTBK2";1;1;3,3184338442272e-05;NA;1;NA;1;NA;NA;"extracellular space, centriole, ciliary basal body, nucleus, cytosol, ciliary transition zone";7,25900116144019e-05;"protein serine/threonine kinase activity, ATP binding, protein binding"
"657";"Q6P4Q7";1151;1151;"Q6P4Q7";"CNNM4_HUMAN";"Metal transporter CNNM4";"CNNM4";3;3;0,000133165538781246;NA;3;NA;3;NA;0,000356415202145638;"plasma membrane, integral component of membrane";0,000217770034843206;"adenyl nucleotide binding"
"658";"Q6PCB8";1152;1152;"Q6PCB8";"EMB_HUMAN";"Embigin";"EMB";3;3;0,000252485119401751;NA;3;NA;3;NA;0,000675771942906103;"synapse, integral component of plasma membrane, cell junction";0,000217770034843206;"organic cyclic compound binding"
"659";"Q6PIW4";1153;1153;"Q6PIW4-1,Q6PIW4-2";"FIGL1_HUMAN";"Fidgetin-like protein 1";"FIGNL1";2;2;4,08321632266928e-05;NA;2;NA;2;NA;NA;"nuclear chromosome, nucleus, extracellular vesicular exosome, cytoplasm";0,000145180023228804;"protein binding, hydrolase activity, nucleoside-triphosphatase activity, ATP binding, magnesium ion binding"
"660";"Q6UVK1";1157;1157;"Q6UVK1";"CSPG4_HUMAN";"Chondroitin sulfate proteoglycan 4";"CSPG4";2;3;3,55566899415903e-05;NA;2;NA;3;NA;9,51668498407819e-05;"extracellular region, integral component of plasma membrane, lysosomal lumen, Golgi lumen, extracellular vesicular exosome, cell surface, lamellipodium membrane, apical plasma membrane";0,000217770034843206;"protein kinase binding, signal transducer activity"
"661";"Q6UX73";1159;1159;"Q6UX73-2";"CP089_HUMAN";"UPF0764 protein C16orf89";"C16orf89";2;2;0,000136919791118363;NA;2;NA;2;NA;NA;"membrane, cytosol, extracellular vesicular exosome";0,000145180023228804;"protein homodimerization activity"
"662";"Q6V0I7";1160;1160;"Q6V0I7-1";"FAT4_HUMAN";"Protocadherin Fat 4";"FAT4";4;4;2,21006850148893e-05;NA;4;NA;4;NA;NA;"extracellular vesicular exosome, plasma membrane, integral component of membrane";0,000290360046457607;"protein binding, calcium ion binding"
"663";"Q6YHK3";1162;1162;"Q6YHK3-4";"CD109_HUMAN";"CD109 antigen";"CD109";1;2;7,61823612866184e-05;1;1;1;1;NA;NA;"plasma membrane, anchored component of membrane, extracellular space";0,000145180023228804;"serine-type endopeptidase inhibitor activity, transforming growth factor beta binding"
"664";"Q6YHK3";1163;1163;"Q6YHK3-1,Q6YHK3-2";"CD109_HUMAN";"CD109 antigen";"CD109";1;2;3,80911806433092e-05;1;1;1;1;NA;NA;"plasma membrane, anchored component of membrane, extracellular space";0,000145180023228804;"serine-type endopeptidase inhibitor activity, transforming growth factor beta binding"
"665";"Q6ZRI0";1168;1168;"Q6ZRI0-1";"OTOG_HUMAN";"Otogelin";"OTOG";2;8;7,52707774763512e-05;2;NA;8;NA;NA;NA;"cytosol, apical plasma membrane, proteinaceous extracellular matrix, extracellular space";0,000580720092915215;"structural molecule activity, alpha-L-arabinofuranosidase activity"
