"";"X";"Protein.Acs";"Protein.G";"ID";"Description";"Gene";"Global.Peptide.Count";"Global.Spectra.Count";"Global.DNSAF";"Peptide.Count.P5134";"Peptide.Count.P5136";"Spectra.Count.P5134";"Spectra.Count.P5136";"DNSAF.P5134";"DNSAF.P5136";"Unspecific.Spectra.Count";"Go.Cc";"norm.sc"
"1356";1356;"Q5JWF2";"Q5JWF2-1";"GNAS1_HUMAN";"Guanine nucleotide-binding protein G(s) subunit alpha isoforms XLas";"GNAS";3;4;"7.86798892259283E-5";3;0;4;0;"0";"0";2;"heterotrimeric G-protein complex, dendrite, extracellular vesicular exosome, cytosol";0,000197530864197531
"1357";1357;"Q5JX71";"Q5JX71";"F209A_HUMAN";"Protein FAM209A";"FAM209A";2;2;"2.14713276650757E-4";2;0;2;0;"4.31600256212529E-4";"0";0;"integral component of membrane, extracellular vesicular exosome";9,87654320987654e-05
"1361";1361;"Q5SZK8";"Q5SZK8-1";"FREM2_HUMAN";"FRAS1-related extracellular matrix protein 2";"FREM2";3;3;"1.73789698519783E-5";3;0;3;0;"0";"0";0;"plasma membrane, integral component of membrane, basement membrane";0,000148148148148148
"1373";1373;"Q5T655";"Q5T655";"CC147_HUMAN";"Coiled-coil domain-containing protein 147";"CCDC147";3;4;"8.63701959710172E-5";3;0;4;0;"1.77738133034311E-4";"0";1;"extracellular space";0,000197530864197531
"1375";1375;"Q5T6X5";"Q5T6X5-2";"GPC6A_HUMAN";"G-protein coupled receptor family C group 6 member A";"GPRC6A";2;2;"3.96500759257877E-5";2;0;2;0;"0";"0";0;"integral component of membrane, plasma membrane, cell surface";9,87654320987654e-05
"1376";1376;"Q5T749";"Q5T749";"KPRP_HUMAN";"Keratinocyte proline-rich protein";"KPRP";3;3;"9.51190940603094E-5";0;3;0;3;"0";"3.97935960594407E-4";0;"extracellular vesicular exosome, cytoplasm";0,000148148148148148
"1377";1377;"Q5T848";"Q5T848";"GP158_HUMAN";"Probable G-protein coupled receptor 158";"GPR158";2;2;"3.02189056026991E-5";0;2;0;2;"0";"1.26422453324643E-4";0;"plasma membrane, integral component of membrane";9,87654320987654e-05
"1380";1380;"Q5TB80";"Q5TB80-2";"QN1_HUMAN";"Protein QN1 homolog";"KIAA1009";4;5;"6.54240383237338E-5";0;4;0;5;"0";"0";0;"plasma membrane, centriole, spindle, nucleus, axonemal microtubule";0,000246913580246914
"1382";1382;"Q5TF21";"Q5TF21";"SOGA3_HUMAN";"Protein SOGA3";"SOGA3";2;2;"3.87708239781198E-5";0;2;0;2;"0";"1.62199874117678E-4";0;"integral component of membrane, extracellular space";9,87654320987654e-05
"1383";1383;"Q5THJ4";"Q5THJ4-2";"VP13D_HUMAN";"Vacuolar protein sorting-associated protein 13D";"VPS13D";4;4;"1.67385321665281E-5";2;2;2;2;"0";"0";0;"extracellular vesicular exosome";0,000197530864197531
"1384";1384;"Q5TZA2";"Q5TZA2-2";"CROCC_HUMAN";"Rootletin";"CROCC";4;4;"3.64065149303713E-5";0;4;0;4;"0";"0";0;"plasma membrane, actin cytoskeleton, centriole, ciliary rootlet, extracellular vesicular exosome";0,000197530864197531
"1385";1385;"Q5TZA2";"Q5TZA2-1";"CROCC_HUMAN";"Rootletin";"CROCC";2;2;"1.82032574651856E-5";2;0;2;0;"0";"0";0;"plasma membrane, actin cytoskeleton, centriole, ciliary rootlet, extracellular vesicular exosome";9,87654320987654e-05
"1395";1395;"Q5VWQ8";"Q5VWQ8-2";"DAB2P_HUMAN";"Disabled homolog 2-interacting protein";"DAB2IP";2;2;"3.08797058934226E-5";2;0;2;0;"0";"0";0;"endocytic vesicle, dendrite, climbing fiber, intrinsic component of the cytoplasmic side of the plasma membrane, parallel fiber, cerebellar mossy fiber, neuronal cell body membrane";9,87654320987654e-05
"1397";1397;"Q5XKE5";"Q5XKE5";"K2C79_HUMAN";"Keratin, type II cytoskeletal 79";"KRT79";1;1;"4.04260599160809E-5";1;0;1;0;"7.75715616834683E-5";"0";18;"extracellular vesicular exosome, keratin filament";4,93827160493827e-05
"1398";1398;"Q5Y7A7";"Q5Y7A7";"2B1D_HUMAN";"HLA class II histocompatibility antigen, DRB1-13 beta chain";"HLA-DRB1";1;2;"0.00111804270484573";1;0;2;0;"0.0022474041912781";"0";25;"ER to Golgi transport vesicle membrane, MHC class II protein complex, integral component of lumenal side of endoplasmic reticulum membrane, late endosome membrane, clathrin-coated endocytic vesicle membrane, plasma membrane, lysosomal membrane, trans-Golgi network membrane, Golgi membrane";9,87654320987654e-05
"1399";1399;"Q5ZPR3";"Q5ZPR3-1";"CD276_HUMAN";"CD276 antigen";"CD276";4;12;"4.12538992216623E-4";4;0;12;0;"0";"0";0;"external side of plasma membrane, integral component of membrane";0,000592592592592593
"1404";1404;"Q66K79";"Q66K79-2";"CBPZ_HUMAN";"Carboxypeptidase Z";"CPZ";2;2;"5.63128378946003E-5";2;0;2;0;"0";"0";0;"proteinaceous extracellular matrix";9,87654320987654e-05
"1411";1411;"Q6IE81";"Q6IE81-2";"JADE1_HUMAN";"Protein Jade-1";"PHF17";1;1;"2.50328820164877E-5";1;0;1;0;"0";"0";4;"histone acetyltransferase complex, mitochondrion, plasma membrane";4,93827160493827e-05
"1413";1413;"Q6IQ55";"Q6IQ55-2";"TTBK2_HUMAN";"Tau-tubulin kinase 2";"TTBK2";1;1;"1.77086673507779E-5";1;0;1;0;"0";"0";1;"centriole, extracellular space, nucleus, cytosol, ciliary basal body, ciliary transition zone";4,93827160493827e-05
"1414";1414;"Q6IQ55";"Q6IQ55-1";"TTBK2_HUMAN";"Tau-tubulin kinase 2";"TTBK2";3;4;"7.08346694031114E-5";1;3;1;3;"0";"0";1;"centriole, extracellular space, nucleus, cytosol, ciliary basal body, ciliary transition zone";0,000197530864197531
"1416";1416;"Q6KC79";"Q6KC79-1";"NIPBL_HUMAN";"Nipped-B-like protein";"NIPBL";6;6;"3.92824218694145E-5";0;6;0;6;"0";"0";0;"SMC loading complex, extracellular vesicular exosome, nucleoplasm";0,000296296296296296
"1423";1423;"Q6P4Q7";"Q6P4Q7";"CNNM4_HUMAN";"Metal transporter CNNM4";"CNNM4";3;3;"8.88289604208373E-5";3;0;3;0;"1.78557202771796E-4";"0";1;"plasma membrane, integral component of membrane";0,000148148148148148
"1424";1424;"Q6PCB8";"Q6PCB8";"EMB_HUMAN";"Embigin";"EMB";3;3;"1.68421882143484E-4";3;0;3;0;"3.38548824827259E-4";"0";0;"integral component of plasma membrane";0,000148148148148148
"1425";1425;"Q6PFW1";"Q6PFW1-2";"VIP1_HUMAN";"Inositol hexakisphosphate and diphosphoinositol-pentakisphosphate kinase 1";"PPIP5K1";2;2;"2.56217517845634E-5";0;2;0;2;"0";"0";0;"nucleus, plasma membrane, cytosol";9,87654320987654e-05
"1426";1426;"Q6PIW4";"Q6PIW4-1";"FIGL1_HUMAN";"Fidgetin-like protein 1";"FIGNL1";4;4;"1.08949466787179E-4";2;2;2;2;"0";"0";0;"nuclear chromosome, extracellular vesicular exosome, cytoplasm";0,000197530864197531
"1430";1430;"Q6T4R5";"Q6T4R5-2";"NHS_HUMAN";"Nance-Horan syndrome protein";"NHS";2;2;"2.25251351578401E-5";2;0;2;0;"0";"0";0;"tight junction, lamellipodium, focal adhesion, apical plasma membrane, cytoplasm";9,87654320987654e-05
"1432";1432;"Q6UVK1";"Q6UVK1";"CSPG4_HUMAN";"Chondroitin sulfate proteoglycan 4";"CSPG4";2;3;"2.37183270718859E-5";2;0;3;0;"4.76767724885933E-5";"0";0;"cell surface, extracellular region, integral component of plasma membrane, apical plasma membrane, Golgi lumen, lysosomal lumen, lamellipodium membrane";0,000148148148148148
"1433";1433;"Q6UWF7";"Q6UWF7-1,Q6UWF7-2";"NXPE4_HUMAN";"NXPE family member 4";"NXPE4";2;2;"3.37462962383083E-5";2;0;2;0;"0";"0";0;"extracellular vesicular exosome";9,87654320987654e-05
"1435";1435;"Q6UX73";"Q6UX73-2";"CP089_HUMAN";"UPF0764 protein C16orf89";"C16orf89";2;2;"9.13332594708443E-5";2;0;2;0;"0";"0";0;"extracellular vesicular exosome";9,87654320987654e-05
"1436";1436;"Q6V0I7";"Q6V0I7-1";"FAT4_HUMAN";"Protocadherin Fat 4";"FAT4";4;4;"1.47424092781688E-5";4;0;4;0;"0";"0";0;"plasma membrane, integral component of membrane";0,000197530864197531
"1437";1437;"Q6W4X9";"Q6W4X9";"MUC6_HUMAN";"Mucin-6";"MUC6";2;2;"1.50536983629682E-5";0;2;0;2;"0";"6.29779749034198E-5";0;"Golgi lumen, extracellular region";9,87654320987654e-05
"1440";1440;"Q6YHK3";"Q6YHK3-4";"CD109_HUMAN";"CD109 antigen";"CD109";1;2;"5.08179519823937E-5";1;0;2;0;"0";"0";4;"anchored component of membrane, extracellular space, plasma membrane";9,87654320987654e-05
"1441";1441;"Q6YHK3";"Q6YHK3-1,Q6YHK3-2";"CD109_HUMAN";"CD109 antigen";"CD109";1;2;"2.54089759911968E-5";1;0;2;0;"0";"0";4;"anchored component of membrane, extracellular space, plasma membrane";9,87654320987654e-05
"1442";1442;"Q6ZMJ2";"Q6ZMJ2-3";"SCAR5_HUMAN";"Scavenger receptor class A member 5";"SCARA5";2;2;"7.41736773884433E-5";0;2;0;2;"0";"0";0;"cell surface, integral component of plasma membrane";9,87654320987654e-05
"1448";1448;"Q6ZQP7";"Q6ZQP7-2";"YV021_HUMAN";"Uncharacterized protein LOC284861";"";2;2;"1.28377518556921E-4";2;0;2;0;"0";"0";0;"extracellular space";9,87654320987654e-05
"1450";1450;"Q6ZRI0";"Q6ZRI0-1";"OTOG_HUMAN";"Otogelin";"OTOG";2;8;"5.02098739244847E-5";2;0;8;0;"0";"0";0;"extracellular space, proteinaceous extracellular matrix, apical plasma membrane, cytosol";0,000395061728395062
"1454";1454;"Q6ZSZ5";"Q6ZSZ5-1";"ARHGI_HUMAN";"Rho guanine nucleotide exchange factor 18";"ARHGEF18";2;4;"6.26018249058473E-5";0;2;0;4;"0";"0";0;"plasma membrane, cell junction, apical part of cell, cytosol";0,000197530864197531
"1459";1459;"Q709C8";"Q709C8-3";"VP13C_HUMAN";"Vacuolar protein sorting-associated protein 13C";"VPS13C";1;1;"1.46746484041884E-5";0;1;0;1;"0";"0";4;"extracellular vesicular exosome";4,93827160493827e-05
"1460";1460;"Q709C8";"Q709C8-4";"VP13C_HUMAN";"Vacuolar protein sorting-associated protein 13C";"VPS13C";1;1;"1.46746484041884E-5";0;1;0;1;"0";"0";4;"extracellular vesicular exosome";4,93827160493827e-05
"1461";1461;"Q71DI3";"Q71DI3";"H32_HUMAN";"Histone H3.2";"HIST2H3A,HIST2H3C,HIST2H3D";1;11;"0.00213887239491373";1;0;11;0;"0.00429939819302468";"0";12;"nucleosome, extracellular vesicular exosome, nucleoplasm";0,00054320987654321
"1463";1463;"Q71U36";"Q71U36";"TBA1A_HUMAN";"Tubulin alpha-1A chain";"TUBA1A";0;0;"0";0;0;0;0;"0";"0";245;"cytosol, microtubule, cytoplasmic microtubule, extracellular vesicular exosome";0
"1467";1467;"Q76LX8";"Q76LX8-1";"ATS13_HUMAN";"A disintegrin and metalloproteinase with thrombospondin motifs 13";"ADAMTS13";2;2;"2.5729481644905E-5";0;2;0;2;"0";"0";0;"proteinaceous extracellular matrix, cell surface, extracellular space";9,87654320987654e-05
"1469";1469;"Q7KZF4";"Q7KZF4";"SND1_HUMAN";"Staphylococcal nuclease domain-containing protein 1";"SND1";29;91;"0.00183579851536397";26;16;59;32;"0.00239253570600451";"0.00270071702486929";0;"mitochondrion, nucleus, melanosome, extracellular vesicular exosome, RISC complex, cytoplasm";0,00449382716049383
"1472";1472;"Q7L576";"Q7L576-1";"CYFP1_HUMAN";"Cytoplasmic FMR1-interacting protein 1";"CYFIP1";2;2;"2.93024503649477E-5";0;2;0;2;"0";"0";0;"SCAR complex, extracellular vesicular exosome, mRNA cap binding complex, neuron projection, cell junction, lamellipodium, synapse, ruffle, perinuclear region of cytoplasm";9,87654320987654e-05
"1477";1477;"Q7RTU9";"Q7RTU9";"STRC_HUMAN";"Stereocilin";"STRC";2;2;"2.06850536942419E-5";2;0;2;0;"4.15795176407563E-5";"0";0;"stereocilium, cell surface, stereocilium bundle tip, kinocilium";9,87654320987654e-05
"1478";1478;"Q7Z2W4";"Q7Z2W4-1";"ZCCHV_HUMAN";"Zinc finger CCCH-type antiviral protein 1";"ZC3HAV1";1;1;"3.05288001446337E-5";1;0;1;0;"0";"0";1;"nucleus, plasma membrane, Golgi apparatus, cytoplasm";4,93827160493827e-05
"1482";1482;"Q7Z3B1";"Q7Z3B1";"NEGR1_HUMAN";"Neuronal growth regulator 1";"NEGR1";6;14;"7.26022011725864E-4";6;0;14;0;"0.00145939408668474";"0";0;"anchored component of membrane, plasma membrane";0,000691358024691358
"1486";1486;"Q7Z406";"Q7Z406-6";"MYH14_HUMAN";"Myosin-14";"MYH14";1;1;"2.04185480495384E-5";1;0;1;0;"0";"0";20;"extracellular vesicular exosome, stress fiber, cytoplasm, myosin complex, axon, growth cone";4,93827160493827e-05
"1487";1487;"Q7Z406";"Q7Z406-1";"MYH14_HUMAN";"Myosin-14";"MYH14";1;1;"2.04185480495384E-5";0;1;0;1;"0";"0";20;"extracellular vesicular exosome, stress fiber, cytoplasm, myosin complex, axon, growth cone";4,93827160493827e-05
"1488";1488;"Q7Z407";"Q7Z407-4";"CSMD3_HUMAN";"CUB and sushi domain-containing protein 3";"CSMD3";3;3;"1.4856745470979E-5";0;3;0;3;"0";"0";0;"plasma membrane, integral component of membrane";0,000148148148148148
"1490";1490;"Q7Z4N2";"Q7Z4N2-1,Q7Z4N2-2,Q7Z4N2-3";"TRPM1_HUMAN";"Transient receptor potential cation channel subfamily M member 1";"TRPM1";2;2;"7.6348451460344E-6";0;2;0;2;"0";"0";0;"new growing cell tip, integral component of plasma membrane";9,87654320987654e-05
"1501";1501;"Q7Z6Z7";"Q7Z6Z7-3";"HUWE1_HUMAN";"E3 ubiquitin-protein ligase HUWE1";"HUWE1";4;4;"5.2043670760204E-5";2;2;2;2;"0";"0";21;"nucleus, cytoplasm, extracellular vesicular exosome";0,000197530864197531
"1502";1502;"Q7Z6Z7";"Q7Z6Z7-1";"HUWE1_HUMAN";"E3 ubiquitin-protein ligase HUWE1";"HUWE1";0;0;"0";0;0;0;0;"0";"0";22;"nucleus, cytoplasm, extracellular vesicular exosome";0
"1503";1503;"Q7Z6Z7";"Q7Z6Z7-2";"HUWE1_HUMAN";"E3 ubiquitin-protein ligase HUWE1";"HUWE1";6;6;"7.80655061403061E-5";4;2;4;2;"0";"0";21;"nucleus, cytoplasm, extracellular vesicular exosome";0,000296296296296296
"1508";1508;"Q86UE4";"Q86UE4";"LYRIC_HUMAN";"Protein LYRIC";"MTDH";12;42;"0.00132480305232452";11;6;23;19;"0.00145831942240883";"0.00250727004725032";0;"nucleolus, intercellular canaliculus, tight junction, perinuclear region of cytoplasm, endoplasmic reticulum membrane, integral component of membrane, apical plasma membrane, nuclear body, nuclear membrane";0,00207407407407407
"1509";1509;"Q86UL8";"Q86UL8-2";"MAGI2_HUMAN";"Membrane-associated guanylate kinase, WW and PDZ domain-containing protein 2";"MAGI2";2;2;"2.52343438538003E-5";2;0;2;0;"0";"0";0;"slit diaphragm, protein complex, late endosome, perinuclear region of cytoplasm, nucleus, postsynaptic density, tight junction, dendrite, plasma membrane";9,87654320987654e-05
"1513";1513;"Q86UW8";"Q86UW8";"HPLN4_HUMAN";"Hyaluronan and proteoglycan link protein 4";"HAPLN4";2;2;"9.13332594708443E-5";2;0;2;0;"1.83591153762046E-4";"0";0;"proteinaceous extracellular matrix";9,87654320987654e-05
"1514";1514;"Q86UX2";"Q86UX2-3";"ITIH5_HUMAN";"Inter-alpha-trypsin inhibitor heavy chain H5";"ITIH5";2;2;"3.89766139143094E-5";2;0;2;0;"0";"0";0;"extracellular region";9,87654320987654e-05
"1515";1515;"Q86UX7";"Q86UX7-1,Q86UX7-2";"URP2_HUMAN";"Fermitin family homolog 3";"FERMT3";2;4;"5.50464322447967E-5";2;0;4;0;"0";"0";0;"extracellular vesicular exosome, podosome, cell projection, cell junction";0,000197530864197531
"1516";1516;"Q86V81";"Q86V81";"THOC4_HUMAN";"THO complex subunit 4";"ALYREF";3;9;"6.42886639621624E-4";3;2;4;5;"5.74347422664144E-4";"0.00149419533841869";0;"transcription export complex, cytosol, nuclear speck, nucleoplasm, extracellular vesicular exosome, catalytic step 2 spliceosome";0,000444444444444444
"1521";1521;"Q86VP6";"Q86VP6-1";"CAND1_HUMAN";"Cullin-associated NEDD8-dissociated protein 1";"CAND1";2;2;"2.98503823636418E-5";0;2;0;2;"0";"0";0;"cytoplasm, cullin-RING ubiquitin ligase complex, nucleus, extracellular vesicular exosome";9,87654320987654e-05
"1526";1526;"Q86W26";"Q86W26";"NAL10_HUMAN";"NACHT, LRR and PYD domains-containing protein 10";"NLRP10";2;2;"5.60549164996632E-5";2;0;2;0;"1.12677318797469E-4";"0";0;"extrinsic component of plasma membrane, cytoplasm";9,87654320987654e-05
"1527";1527;"Q86WD7";"Q86WD7-6";"SPA9_HUMAN";"Serpin A9";"SERPINA9";2;2;"8.80478904251305E-5";0;2;0;2;"0";"0";0;"extracellular space, cytoplasm, membrane";9,87654320987654e-05
"1528";1528;"Q86WI1";"Q86WI1";"PKHL1_HUMAN";"Fibrocystin-L";"PKHD1L1";1;1;"9.7349673805537E-6";0;1;0;1;"0";"7.2403149087646E-5";5;"cytosol, extracellular space, integral component of membrane";4,93827160493827e-05
"1529";1529;"Q86Y22";"Q86Y22-1";"CONA1_HUMAN";"Collagen alpha-1(XXIII) chain";"COL23A1";2;2;"6.7992537606073E-5";0;2;0;2;"0";"0";0;"endoplasmic reticulum lumen, integral component of membrane, plasma membrane, collagen";9,87654320987654e-05
"1530";1530;"Q86Y38";"Q86Y38";"XYLT1_HUMAN";"Xylosyltransferase 1";"XYLT1";3;3;"5.74285249853171E-5";0;3;0;3;"0";"2.40255392267113E-4";0;"extracellular region, Golgi membrane, endoplasmic reticulum membrane, integral component of membrane";0,000148148148148148
"1531";1531;"Q86Y46";"Q86Y46-1";"K2C73_HUMAN";"Keratin, type II cytoskeletal 73";"KRT73";2;3;"1.32909155369659E-4";2;1;2;1;"0";"0";11;"extracellular vesicular exosome, keratin filament";0,000148148148148148
"1534";1534;"Q86YZ3";"Q86YZ3";"HORN_HUMAN";"Hornerin";"HRNR";8;16;"1.03062372792363E-4";5;5;8;8;"1.03584061491007E-4";"2.1558355198518E-4";0;"cornified envelope, extracellular vesicular exosome";0,000790123456790123
"1536";1536;"Q8IUE6";"Q8IUE6";"H2A2B_HUMAN";"Histone H2A type 2-B";"HIST2H2AB";1;1;"5.57800318129822E-4";1;0;1;0;"0.00113544067403604";"0";16;"extracellular vesicular exosome, nucleosome, nucleus";4,93827160493827e-05
"1537";1537;"Q8IV77";"Q8IV77-1";"CNGA4_HUMAN";"Cyclic nucleotide-gated cation channel alpha-4";"CNGA4";2;2;"6.38538614039642E-5";2;0;2;0;"0";"0";0;"integral component of plasma membrane";9,87654320987654e-05
"1538";1538;"Q8IVE3";"Q8IVE3-1";"PKHH2_HUMAN";"Pleckstrin homology domain-containing family H member 2";"PLEKHH2";3;3;"3.68881148432144E-5";3;0;3;0;"0";"0";0;"plasma membrane, lamellipodium, cortical actin cytoskeleton";0,000148148148148148
"1551";1551;"Q8IWV8";"Q8IWV8-1";"UBR2_HUMAN";"E3 ubiquitin-protein ligase UBR2";"UBR2";2;2;"2.09207808018686E-5";2;0;2;0;"0";"0";0;"nucleus, ubiquitin ligase complex, chromatin, plasma membrane";9,87654320987654e-05
"1560";1560;"Q8IZP0";"Q8IZP0-8";"ABI1_HUMAN";"Abl interactor 1";"ABI1";1;1;"3.61377660504719E-5";0;1;0;1;"0";"0";0;"extracellular vesicular exosome, endoplasmic reticulum, lamellipodium, filopodium, cell junction, nucleus, cytosol, growth cone, synapse, cytoskeleton, SCAR complex";4,93827160493827e-05
"1561";1561;"Q8IZP1";"Q8IZP1";"TBC3A_HUMAN";"TBC1 domain family member 3";"TBC1D3";3;3;"1.00316858763059E-4";3;0;3;0;"2.01649300033723E-4";"0";0;"plasma membrane";0,000148148148148148
"1562";1562;"Q8IZP2";"Q8IZP2";"ST134_HUMAN";"Putative protein FAM10A4";"ST13P4";1;1;"3.05966419227329E-4";1;0;1;0;"6.15030365102854E-4";"0";4;"cytoplasm, extracellular vesicular exosome";4,93827160493827e-05
"1568";1568;"Q8N1N2";"Q8N1N2";"DYNAP_HUMAN";"Dynactin-associated protein";"DYNAP";1;2;"1.74837953844188E-4";0;1;0;2;"0";"7.31444194235433E-4";0;"Golgi apparatus, Golgi membrane, integral component of membrane, plasma membrane";9,87654320987654e-05
"1569";1569;"Q8N1N4";"Q8N1N4-1,Q8N1N4-2";"K2C78_HUMAN";"Keratin, type II cytoskeletal 78";"KRT78";2;3;"5.87045460032266E-5";1;1;1;2;"0";"0";8;"keratin filament, extracellular vesicular exosome, extracellular space";0,000148148148148148
"1572";1572;"Q8N2C7";"Q8N2C7-1";"UNC80_HUMAN";"Protein unc-80 homolog";"UNC80";1;1;"1.01425332340551E-5";0;1;0;1;"0";"0";4;"integral component of membrane, plasma membrane";4,93827160493827e-05
"1573";1573;"Q8N2C7";"Q8N2C7-4";"UNC80_HUMAN";"Protein unc-80 homolog";"UNC80";1;4;"4.05701329362204E-5";0;1;0;4;"0";"0";4;"integral component of membrane, plasma membrane";0,000197530864197531
"1574";1574;"Q8N357";"Q8N357";"CB018_HUMAN";"Transmembrane protein C2orf18";"C2orf18";2;2;"9.89648795344459E-5";2;0;2;0;"1.98931654480708E-4";"0";0;"nucleus, mitochondrion, integral component of membrane, extracellular vesicular exosome, lysosomal membrane, Golgi apparatus";9,87654320987654e-05
"1575";1575;"Q8N3E9";"Q8N3E9";"PLCD3_HUMAN";"1-phosphatidylinositol 4,5-bisphosphate phosphodiesterase delta-3";"PLCD3";3;3;"6.98022249187822E-5";3;0;3;0;"1.40311109909396E-4";"0";0;"plasma membrane, cytosol, cleavage furrow";0,000148148148148148
"1587";1587;"Q8N7W2";"Q8N7W2-3";"BEND7_HUMAN";"BEN domain-containing protein 7";"BEND7";3;4;"1.41487361492406E-4";2;2;2;2;"0";"0";0;"extracellular vesicular exosome";0,000197530864197531
"1588";1588;"Q8N8E3";"Q8N8E3-1";"CE112_HUMAN";"Centrosomal protein of 112 kDa";"CEP112";2;2;"3.84460422065753E-5";0;2;0;2;"0";"0";0;"inhibitory synapse, plasma membrane, cytoplasm, centrosome";9,87654320987654e-05
"1589";1589;"Q8N8V4";"Q8N8V4";"ANS4B_HUMAN";"Ankyrin repeat and SAM domain-containing protein 4B";"ANKS4B";1;1;"4.40239452125652E-5";1;0;1;0;"8.84935777126409E-5";"0";0;"plasma membrane";4,93827160493827e-05
"1592";1592;"Q8NB49";"Q8NB49-1,Q8NB49-2,Q8NB49-3,Q8NB49-4";"AT11C_HUMAN";"Probable phospholipid-transporting ATPase IG";"ATP11C";2;2;"8.10865068623662E-6";2;0;2;0;"0";"0";0;"lysosomal membrane, integral component of membrane, endoplasmic reticulum membrane, endoplasmic reticulum, plasma membrane";9,87654320987654e-05
"1594";1594;"Q8NBQ5";"Q8NBQ5";"DHB11_HUMAN";"Estradiol 17-beta-dehydrogenase 11";"HSD17B11";4;5;"3.05966419227329E-4";4;0;5;0;"6.15030365102854E-4";"0";0;"lipid particle, cytoplasm, extracellular region";0,000246913580246914
"1595";1595;"Q8NBV8";"Q8NBV8-4";"SYT8_HUMAN";"Synaptotagmin-8";"SYT8";2;2;"9.15610232101731E-5";2;0;2;0;"0";"0";0;"synaptic vesicle, plasma membrane, integral component of membrane, acrosomal vesicle";9,87654320987654e-05
"1597";1597;"Q8NC51";"Q8NC51-3";"PAIRB_HUMAN";"Plasminogen activator inhibitor 1 RNA-binding protein";"SERBP1";16;68;"0.00305966419227329";13;13;34;34;"0";"0";0;"nucleus, extracellular vesicular exosome, cytoplasm, perinuclear region of cytoplasm, plasma membrane";0,00335802469135802
"1599";1599;"Q8NDA2";"Q8NDA2-3";"HMCN2_HUMAN";"Hemicentin-2";"HMCN2";2;2;"7.24895761249347E-6";0;2;0;2;"0";"0";0;"proteinaceous extracellular matrix";9,87654320987654e-05
"1601";1601;"Q8NDX1";"Q8NDX1-1";"PSD4_HUMAN";"PH and SEC7 domain-containing protein 4";"PSD4";3;4;"6.95378225516656E-5";0;3;0;4;"0";"0";0;"plasma membrane, cell junction";0,000197530864197531
"1602";1602;"Q8NE01";"Q8NE01-1";"CNNM3_HUMAN";"Metal transporter CNNM3";"CNNM3";1;1;"3.2457540936421E-5";1;0;1;0;"0";"0";1;"integral component of membrane, plasma membrane";4,93827160493827e-05
"1617";1617;"Q8NFF2";"Q8NFF2-1";"NCKX4_HUMAN";"Sodium/potassium/calcium exchanger 4";"SLC24A4";2;2;"5.90288911692595E-5";0;2;0;2;"0";"0";0;"plasma membrane, integral component of membrane";9,87654320987654e-05
"1622";1622;"Q8NGN1";"Q8NGN1";"OR6T1_HUMAN";"Olfactory receptor 6T1";"OR6T1";2;2;"1.1367173469746E-4";2;0;2;0;"2.28494253288986E-4";"0";0;"integral component of membrane, plasma membrane";9,87654320987654e-05
"1623";1623;"Q8NGT9";"Q8NGT9";"OR2A1_HUMAN";"Olfactory receptor 2A1/2A42";"OR2A1,OR2A42";2;2;"1.1843861389445E-4";0;2;0;2;"0";"4.95494454159487E-4";0;"plasma membrane, integral component of membrane";9,87654320987654e-05
"1624";1624;"Q8NGX3";"Q8NGX3";"O10T2_HUMAN";"Olfactory receptor 10T2";"OR10T2";2;2;"1.16929841742928E-4";2;0;2;0;"2.35043451631664E-4";"0";0;"plasma membrane, integral component of membrane";9,87654320987654e-05
"1626";1626;"Q8NI35";"Q8NI35-1";"INADL_HUMAN";"InaD-like protein";"INADL";3;3;"3.05796532264959E-5";3;0;3;0;"0";"0";0;"extracellular vesicular exosome, perinuclear region of cytoplasm, tight junction, protein complex, apical plasma membrane, plasma membrane";0,000148148148148148
"1634";1634;"Q8TCZ2";"Q8TCZ2-1,Q8TCZ2-2,Q8TCZ2-3,Q8TCZ2-5,Q8TCZ2-6";"C99L2_HUMAN";"CD99 antigen-like protein 2";"CD99L2";2;5;"7.0068645624579E-5";2;0;5;0;"0";"0";0;"cell junction, plasma membrane, integral component of membrane";0,000246913580246914
"1638";1638;"Q8TDJ6";"Q8TDJ6-2";"DMXL2_HUMAN";"DmX-like protein 2";"DMXL2";3;3;"3.17455276866299E-5";0;3;0;3;"0";"0";3;"synaptic vesicle, cell junction, synaptic vesicle membrane, extracellular space";0,000148148148148148
"1639";1639;"Q8TDW7";"Q8TDW7-1";"FAT3_HUMAN";"Protocadherin Fat 3";"FAT3";2;3;"1.48349375197386E-5";0;2;0;3;"0";"0";2;"plasma membrane, integral component of membrane";0,000148148148148148
"1640";1640;"Q8TDW7";"Q8TDW7-3";"FAT3_HUMAN";"Protocadherin Fat 3";"FAT3";4;6;"2.66695505972829E-5";4;1;5;1;"0";"0";1;"plasma membrane, integral component of membrane";0,000296296296296296
"1642";1642;"Q8TE56";"Q8TE56-1";"ATS17_HUMAN";"A disintegrin and metalloproteinase with thrombospondin motifs 17";"ADAMTS17";2;2;"3.35305664906661E-5";0;2;0;2;"0";"0";0;"proteinaceous extracellular matrix";9,87654320987654e-05
"1645";1645;"Q8TEU7";"Q8TEU7-2";"RPGF6_HUMAN";"Rap guanine nucleotide exchange factor 6";"RAPGEF6";2;2;"2.29331482244094E-5";0;2;0;2;"0";"0";0;"cytoplasm, plasma membrane";9,87654320987654e-05
