"";"protein.acs";"X";"protein.g";"ID";"Description";"Gene";"global.peptide.count";"global.spectra.count";"global.dNSAF";"peptide.count.P5836.1.id.csv";"peptide.count.P5836.2.id.csv";"peptide.count.P5837.1.id.csv";"peptide.count.P5837.2.id.csv";"spectra.count.P5836.1.id.csv";"spectra.count.P5836.2.id.csv";"spectra.count.P5837.1.id.csv";"spectra.count.P5837.2.id.csv";"dNSAF.P5836.1.id.csv";"dNSAF.P5836.2.id.csv";"dNSAF.P5837.1.id.csv";"dNSAF.P5837.2.id.csv";"Go.Cc"
"1465";"Q96JH7";"Q96JH7";"Q96JH7";"VCIP1_HUMAN";"Deubiquitinating protein VCIP135";"VCPIP1";1;4;2,90890938311901e-05;1;1;1;1;1;1;1;1;3,83630114455927e-05;3,87753637934639e-05;3,91257372132228e-05;3,83192486578704e-05;"endoplasmic reticulum, cytoplasm, Golgi stack"
"1466";"Q96KP4";"Q96KP4-1";"Q96KP4-1";"CNDP2_HUMAN";"Cytosolic non-specific dipeptidase";"CNDP2";12;40;0,000748355213930828;9;8;10;9;9;10;12;9;NA;NA;NA;NA;"extracellular vesicular exosome, cytosol"
"1467";"Q96KR1";"Q96KR1";"Q96KR1";"ZFR_HUMAN";"Zinc finger RNA-binding protein";"ZFR";3;3;2,48232350989625e-05;1;NA;2;NA;1;NA;2;NA;4,36495344380952e-05;NA;8,90347316099782e-05;NA;"cytoplasm, nucleus, chromosome"
"1468";"Q96P16";"Q96P16-1,Q96P16-3";"Q96P16-1,Q96P16-3";"RPR1A_HUMAN";"Regulation of nuclear pre-mRNA domain-containing protein 1A";"RPRD1A";1;8;0,000113932284172161;1;1;1;1;2;2;2;2;NA;NA;NA;NA;"DNA-directed RNA polymerase II, holoenzyme"
"1469";"Q96P70";"Q96P70";"Q96P70";"IPO9_HUMAN";"Importin-9";"IPO9";2;5;4,26835646754495e-05;2;1;NA;1;2;2;NA;1;9,00664745177988e-05;9,10345716726472e-05;NA;4,49818653793637e-05;"nucleus, cytoplasm"
"1470";"Q96PK6";"Q96PK6-1";"Q96PK6-1";"RBM14_HUMAN";"RNA-binding protein 14";"RBM14";7;21;0,000278955278735426;5;6;6;4;5;6;6;4;NA;NA;NA;NA;"mediator complex, ribonucleoprotein complex, transcription factor complex"
"1471";"Q96QC0";"Q96QC0";"Q96QC0";"PP1RA_HUMAN";"Serine/threonine-protein phosphatase 1 regulatory subunit 10";"PPP1R10";2;2;1,89079109902736e-05;2;NA;NA;NA;2;NA;NA;NA;9,9743829758541e-05;NA;NA;NA;"nucleus, PTW/PP1 phosphatase complex, chromatin"
"1472";"Q96QK1";"Q96QK1";"Q96QK1";"VPS35_HUMAN";"Vacuolar protein sorting-associated protein 35";"VPS35";19;62;0,00069218156564896;14;14;15;16;14;14;16;18;0,000824515577652261;0,000833378044947965;0,000961038208533835;0,0010588821526112;"lysosomal membrane, cytosol, extracellular vesicular exosome, endosome"
"1473";"Q96RQ3";"Q96RQ3";"Q96RQ3";"MCCA_HUMAN";"Methylcrotonoyl-CoA carboxylase subunit alpha, mitochondrial";"MCCC1";1;2;2,45150845942858e-05;1;NA;1;NA;1;NA;1;NA;6,46615172227783e-05;NA;6,59471046545632e-05;NA;"cytosol, mitochondrial inner membrane, mitochondrial matrix"
"1474";"Q96RS6";"Q96RS6-1";"Q96RS6-1";"NUDC1_HUMAN";"NudC domain-containing protein 1";"NUDCD1";8;24;0,000365834023962755;6;6;5;6;6;6;6;6;NA;NA;NA;NA;"nucleus, cytoplasm"
"1475";"Q96SB4";"Q96SB4-2,Q96SB4-3";"Q96SB4-2,Q96SB4-3";"SRPK1_HUMAN";"SRSF protein kinase 1";"SRPK1";1;3;2,03512629742639e-05;1;1;NA;1;1;1;NA;1;NA;NA;NA;NA;"nuclear matrix, nucleus, cytoplasm, endoplasmic reticulum"
"1476";"Q96SI9";"Q96SI9-1,Q96SI9-2";"Q96SI9-1,Q96SI9-2";"STRBP_HUMAN";"Spermatid perinuclear RNA-binding protein";"STRBP";3;5;3,56905364632253e-05;1;1;2;1;1;1;2;1;NA;NA;NA;NA;"cytoplasm, microtubule cytoskeleton, nucleus"
"1477";"Q96ST3";"Q96ST3";"Q96ST3";"SIN3A_HUMAN";"Paired amphipathic helix protein Sin3a";"SIN3A";4;7;4,88664785216026e-05;2;1;4;NA;2;1;4;NA;7,36521602301874e-05;3,72219124553126e-05;0,000150232995678109;NA;"kinetochore, nucleolus, transcriptional repressor complex, Sin3 complex, transcription factor complex"
"1478";"Q96T37";"Q96T37-1,Q96T37-2,Q96T37-3";"Q96T37-1,Q96T37-2,Q96T37-3";"RBM15_HUMAN";"Putative RNA-binding protein 15";"RBM15";2;3;9,09592442725546e-06;NA;NA;2;1;NA;NA;2;1;NA;NA;NA;NA;"nucleus"
"1479";"Q96T51";"Q96T51-1,Q96T51-2";"Q96T51-1,Q96T51-2";"RUFY1_HUMAN";"RUN and FYVE domain-containing protein 1";"RUFY1";3;5;3,13796545389427e-05;NA;3;2;NA;NA;3;2;NA;NA;NA;NA;NA;"early endosome membrane"
"1480";"Q99426";"Q99426";"Q99426";"TBCB_HUMAN";"Tubulin-folding cofactor B";"TBCB";2;9;0,000327788784790399;2;2;2;NA;3;3;3;NA;0,000576388524424356;0,000582583949454257;0,000587848166490471;NA;"cytoplasm, microtubule cytoskeleton, microtubule"
"1481";"Q99436";"Q99436";"Q99436";"PSB7_HUMAN";"Proteasome subunit beta type-7";"PSMB7";4;18;0,00057747627067767;3;4;4;4;3;5;5;5;0,000507721299492934;0,000855297735660883;0,000863026189071449;0,000845236856677212;"cytosol, nucleoplasm, proteasome core complex"
"1482";"Q99439";"Q99439-1";"Q99439-1";"CNN2_HUMAN";"Calponin-2";"CNN2";5;13;0,000373874874273695;3;3;3;3;3;4;3;3;NA;NA;NA;NA;"stress fiber, cell-cell junction"
"1483";"Q99442";"Q99442";"Q99442";"SEC62_HUMAN";"Translocation protein SEC62";"SEC62";2;4;8,90899064203367e-05;1;2;NA;1;1;2;NA;1;0,000117492731795775;0,000237511250905328;NA;0,000117358701403302;"rough endoplasmic reticulum, integral component of membrane, aggresome, intermediate filament cytoskeleton, endoplasmic reticulum membrane"
"1484";"Q99447";"Q99447";"Q99447";"PCY2_HUMAN";"Ethanolamine-phosphate cytidylyltransferase";"PCYT2";1;1;2,28450338442894e-05;1;NA;NA;NA;1;NA;NA;NA;0,000120513110505178;NA;NA;NA;"endoplasmic reticulum membrane"
"1485";"Q99459";"Q99459";"Q99459";"CDC5L_HUMAN";"Cell division cycle 5-like protein";"CDC5L";4;13;0,000144049047569291;3;3;4;3;3;3;4;3;0,000175360099700178;0,00017724499210329;0,000238462099124979;0,000175160056832609;"nuclear speck, catalytic step 2 spliceosome, Prp19 complex, cytoplasm, nucleolus"
"1486";"Q99460";"Q99460-1,Q99460-2";"Q99460-1,Q99460-2";"PSMD1_HUMAN";"26S proteasome non-ATPase regulatory subunit 1";"PSMD1";16;55;0,000256437302779943;15;13;11;10;17;14;13;11;NA;NA;NA;NA;"cytosol, proteasome regulatory particle, nucleoplasm"
"1487";"Q99471";"Q99471-1,Q99471-2";"Q99471-1,Q99471-2";"PFD5_HUMAN";"Prefoldin subunit 5";"PFDN5";1;3;8,65589431697589e-05;1;NA;1;1;1;NA;1;1;NA;NA;NA;NA;"cytoplasm, prefoldin complex, nucleus"
"1488";"Q99497";"Q99497";"Q99497";"PARK7_HUMAN";"Protein DJ-1";"PARK7";12;62;0,00291521971564324;12;12;11;11;15;16;16;15;0,00372060317353288;0,00401130112640109;0,00404754716398377;0,00371635887777124;"cytosol, membrane raft, plasma membrane, nucleus, extracellular vesicular exosome, mitochondrion"
"1489";"Q99536";"Q99536";"Q99536";"VAT1_HUMAN";"Synaptic vesicle membrane protein VAT-1 homolog";"VAT1";8;24;0,000542700345980372;7;5;5;5;7;6;5;6;0,000835005597724173;0,000723412130620044;0,000608290723594889;0,000714902623815535;"mitochondrial outer membrane, integral component of membrane, extracellular vesicular exosome"
"1490";"Q99575";"Q99575";"Q99575";"POP1_HUMAN";"Ribonucleases P/MRP protein subunit POP1";"POP1";7;21;0,000182247149876953;5;4;5;3;6;6;6;3;0,000274685156170982;0,000277637663411794;0,000280146391843115;0,000137185903886477;"ribonuclease MRP complex, extracellular space, nucleolar ribonuclease P complex"
"1491";"Q99598";"Q99598";"Q99598";"TSNAX_HUMAN";"Translin-associated protein X";"TSNAX";5;16;0,000490301691885715;4;4;5;3;4;4;5;3;0,000646615172227783;0,000653565442146385;0,00082433880818204;0,000484408157171561;"Golgi apparatus, nucleus, perinuclear region of cytoplasm"
"1492";"Q99613";"Q99613";"Q99613";"EIF3C_HUMAN";"Eukaryotic translation initiation factor 3 subunit C";"EIF3C,EIF3CL";13;43;0,000418542038459397;11;11;11;9;12;11;11;9;0,000616161226547833;0,000570885476573649;0,000576043986440462;0,000461593753274105;"eukaryotic 43S preinitiation complex, eukaryotic translation initiation factor 3 complex, cytosol, eukaryotic 48S preinitiation complex"
"1493";"Q99615";"Q99615-1,Q99615-2";"Q99615-1,Q99615-2";"DNJC7_HUMAN";"DnaJ homolog subfamily C member 7";"DNAJC7";7;24;0,0002158716963262;6;5;5;2;7;7;6;4;NA;NA;NA;NA;"nucleus, cytoplasm, extracellular vesicular exosome, cytoskeleton"
"1494";"Q99623";"Q99623";"Q99623";"PHB2_HUMAN";"Prohibitin-2";"PHB2";12;47;0,00139690887550215;10;9;10;9;11;12;12;12;0,0017246675580323;0,00190167871126206;0,00191886224245719;0,00187930923852512;"protein complex, mitochondrial inner membrane, nuclear matrix"
"1495";"Q99714";"Q99714-1";"Q99714-1";"HCD2_HUMAN";"3-hydroxyacyl-CoA dehydrogenase type-2";"HSD17B10";14;68;0,00231531354501588;13;14;12;12;20;19;15;14;NA;NA;NA;NA;"endoplasmic reticulum, mitochondrial inner membrane, mitochondrial matrix, plasma membrane"
"1496";"Q99729";"Q99729-3";"Q99729-3";"ROAA_HUMAN";"Heterogeneous nuclear ribonucleoprotein A/B";"HNRNPAB";9;27;0,000820379224975254;7;5;8;6;7;5;9;6;NA;NA;NA;NA;"nucleus, cytoplasm, ribonucleoprotein complex"
"1497";"Q99733";"Q99733";"Q99733";"NP1L4_HUMAN";"Nucleosome assembly protein 1-like 4";"NAP1L4";6;19;0,000489413464183024;5;3;5;5;5;3;5;6;0,000687567466468876;0,000421186618272115;0,000686526268968017;0,000802733517598587;"nucleus, cytoplasm"
"1498";"Q99798";"Q99798";"Q99798";"ACON_HUMAN";"Aconitate hydratase, mitochondrial";"ACO2";26;98;0,00111653638488718;17;21;18;20;21;28;25;24;0,00126214307656;0,00170094595840662;0,00153242470751789;0,00144080374953593;"mitochondrial matrix, nucleus"
"1499";"Q99829";"Q99829";"Q99829";"CPNE1_HUMAN";"Copine-1";"CPNE1";3;7;0,000115841763795158;3;2;2;NA;3;2;2;NA;0,000261897206628571;0,000176474840058149;0,000178069463219956;NA;"nucleus, extracellular vesicular exosome"
"1500";"Q99832";"Q99832-1";"Q99832-1";"TCPH_HUMAN";"T-complex protein 1 subunit eta";"CCT7";25;115;0,00188208579930808;22;22;20;20;29;29;29;28;NA;NA;NA;NA;"extracellular vesicular exosome, mitochondrion, chaperonin-containing T-complex, zona pellucida receptor complex, cell body, cytosol, microtubule"
"1501";"Q99873";"Q99873-1,Q99873-2,Q99873-3";"Q99873-1,Q99873-2,Q99873-3";"ANM1_HUMAN";"Protein arginine N-methyltransferase 1";"PRMT1";12;55;0,000451310710155653;11;12;10;11;14;14;12;15;NA;NA;NA;NA;"cytosol, nucleoplasm, nucleus, cytoplasm"
"1502";"Q99961";"Q99961";"Q99961";"SH3G1_HUMAN";"Endophilin-A2";"SH3GL1";2;2;4,8297381333851e-05;2;NA;NA;NA;2;NA;NA;NA;0,000254780434709317;NA;NA;NA;"early endosome membrane, cell junction, podosome, cell projection, cytoplasm"
"1503";"Q9BPW8";"Q9BPW8";"Q9BPW8";"NIPS1_HUMAN";"Protein NipSnap homolog 1";"NIPSNAP1";5;14;0,000474584127379109;3;4;4;3;3;4;4;3;0,000495207042111066;0,000734110479030622;0,000748226148271648;0,000556472398863457;"synaptic membrane, mitochondrion, mitochondrial inner membrane"
"1504";"Q9BPX3";"Q9BPX3";"Q9BPX3";"CND3_HUMAN";"Condensin complex subunit 3";"NCAPG";7;24;0,000210129296522449;4;5;5;6;5;7;5;7;0,000230933990081351;0,000326782721073192;0,000235525373766297;0,000322938771447707;"cytosol, condensin complex, centrosome, actin cytoskeleton, nucleus"
"1505";"Q9BPX5";"Q9BPX5";"Q9BPX5";"ARP5L_HUMAN";"Actin-related protein 2/3 complex subunit 5-like protein";"ARPC5L";2;6;0,000348498751585435;1;1;2;2;1;1;2;2;0,000306402614290943;0,000309696042847143;0,000624988900321024;0,000612106168103498;"cytoplasm, cytoskeleton, extracellular vesicular exosome"
"1506";"Q9BPZ3";"Q9BPZ3";"Q9BPZ3";"PAIP2_HUMAN";"Polyadenylate-binding protein-interacting protein 2";"PAIP2";1;1;6,99741587829022e-05;1;NA;NA;NA;1;NA;NA;NA;0,00036913070855523;NA;NA;NA;"cytoplasm"
"1507";"Q9BQ52";"Q9BQ52-1,Q9BQ52-4";"Q9BQ52-1,Q9BQ52-4";"RNZ2_HUMAN";"Zinc phosphodiesterase ELAC protein 2";"ELAC2";4;6;3,22762160971983e-05;1;2;NA;3;1;2;NA;3;NA;NA;NA;NA;"nucleus, mitochondrion"
"1508";"Q9BQ67";"Q9BQ67";"Q9BQ67";"GRWD1_HUMAN";"Glutamate-rich WD repeat-containing protein 1";"GRWD1";1;2;3,98507541050609e-05;NA;NA;1;1;NA;NA;1;1;NA;NA;0,000107201010929503;0,000104991304618649;"cytoplasm, nucleolus"
"1509";"Q9BQA1";"Q9BQA1";"Q9BQA1";"MEP50_HUMAN";"Methylosome protein 50";"WDR77";5;8;0,000207876448314119;2;1;4;NA;2;2;4;NA;0,000274149707523475;0,000277096459389549;0,000559200595024074;NA;"cytosol, methylosome, nucleus, Golgi apparatus"
"1510";"Q9BQE3";"Q9BQE3";"Q9BQE3";"TBA1C_HUMAN";"Tubulin alpha-1C chain";"TUBA1C";1;1;0,00120591323498418;1;0;0;0;1;0;0;0;0,00256671900445837;NA;NA;NA;"cytoplasmic microtubule, microtubule"
"1511";"Q9BQG0";"Q9BQG0-1,Q9BQG0-2";"Q9BQG0-1,Q9BQG0-2";"MBB1A_HUMAN";"Myb-binding protein 1A";"MYBBP1A";6;18;6,02262526271516e-05;5;4;4;3;5;5;4;4;NA;NA;NA;NA;"cytoplasm, nucleolus, NLS-dependent protein nuclear import complex"
"1512";"Q9BRA2";"Q9BRA2";"Q9BRA2";"TXD17_HUMAN";"Thioredoxin domain-containing protein 17";"TXNDC17";2;8;0,00057799792945877;2;2;2;2;2;2;2;2;0,000762269918479907;0,000770463326107527;0,000777425217472493;0,000761400355445814;"extracellular vesicular exosome, cytosol"
"1513";"Q9BRG1";"Q9BRG1";"Q9BRG1";"VPS25_HUMAN";"Vacuolar protein-sorting-associated protein 25";"VPS25";1;4;0,000201970867396104;NA;1;1;1;NA;1;2;1;NA;0,000269224400884164;0,000543314214483617;0,000266057510567713;"cytosol, extracellular vesicular exosome, nucleoplasm, mitochondrion, endosome membrane"
"1514";"Q9BRP8";"Q9BRP8-1,Q9BRP8-2";"Q9BRP8-1,Q9BRP8-2";"WIBG_HUMAN";"Partner of Y14 and mago";"WIBG";2;2;4,35623439481793e-05;NA;NA;NA;2;NA;NA;NA;2;NA;NA;NA;NA;"nucleoplasm, cytoplasm, nucleolus, exon-exon junction complex"
"1515";"Q9BRT9";"Q9BRT9-1";"Q9BRT9-1";"SLD5_HUMAN";"DNA replication complex GINS protein SLD5";"GINS4";2;2;7,97015082101218e-05;NA;2;NA;NA;NA;2;NA;NA;NA;NA;NA;NA;"cytoplasm, nucleoplasm"
"1516";"Q9BRX5";"Q9BRX5-1";"Q9BRX5-1";"PSF3_HUMAN";"DNA replication complex GINS protein PSF3";"GINS3";2;5;0,00020571106864418;1;NA;2;2;1;NA;2;2;NA;NA;NA;NA;"nucleus"
"1517";"Q9BS26";"Q9BS26";"Q9BS26";"ERP44_HUMAN";"Endoplasmic reticulum resident protein 44";"ERP44";6;17;0,000414388503795455;3;4;3;6;3;5;3;6;0,000377891983769484;0,000636589716376349;0,00038861686671439;0,000807346928619268;"cell surface, endoplasmic reticulum-Golgi intermediate compartment, endoplasmic reticulum lumen, endoplasmic reticulum membrane, extracellular vesicular exosome"
"1518";"Q9BSH4";"Q9BSH4";"Q9BSH4";"TACO1_HUMAN";"Translational activator of cytochrome c oxidase 1";"TACO1";3;6;0,000179529659907648;1;NA;3;2;1;NA;3;2;0,000157843770998365;NA;0,000482945968429882;0,000315327419932105;"mitochondrion"
"1519";"Q9BSJ8";"Q9BSJ8-1,Q9BSJ8-2";"Q9BSJ8-1,Q9BSJ8-2";"ESYT1_HUMAN";"Extended synaptotagmin-1";"ESYT1";10;24;9,6594762667702e-05;6;8;5;4;7;8;5;4;NA;NA;NA;NA;"integral component of membrane"
"1520";"Q9BT78";"Q9BT78";"Q9BT78";"CSN4_HUMAN";"COP9 signalosome complex subunit 4";"COPS4";7;17;0,000372103962591837;4;4;5;4;4;4;5;4;0,000461867980162702;0,000466832458675989;0,000588813434415743;0,000461341102068153;"COP9 signalosome, cytoplasm"
"1521";"Q9BTE3";"Q9BTE3-1,Q9BTE3-2";"Q9BTE3-1,Q9BTE3-2";"MCMBP_HUMAN";"Mini-chromosome maintenance complex-binding protein";"MCMBP";4;10;6,92112006653317e-05;2;3;2;3;2;3;2;3;NA;NA;NA;NA;"plasma membrane, cytoplasm, nucleus"
"1522";"Q9BTE6";"Q9BTE6-1,Q9BTE6-2,Q9BTE6-3";"Q9BTE6-1,Q9BTE6-2,Q9BTE6-3";"AASD1_HUMAN";"Alanyl-tRNA editing protein Aarsd1";"AARSD1";2;2;1,43798028566806e-05;NA;NA;2;NA;NA;NA;2;NA;NA;NA;NA;NA;"cytoplasm"
"1523";"Q9BTT0";"Q9BTT0";"Q9BTT0";"AN32E_HUMAN";"Acidic leucine-rich nuclear phosphoprotein 32 family member E";"ANP32E";6;23;0,000762666111212155;5;5;5;6;5;5;6;7;0,000874619402733475;0,000884020420813673;0,00107041009420653;0,0012230703470874;"cytoplasmic membrane-bounded vesicle, nucleus"
"1524";"Q9BTZ2";"Q9BTZ2-1,Q9BTZ2-4";"Q9BTZ2-1,Q9BTZ2-4";"DHRS4_HUMAN";"Dehydrogenase/reductase SDR family member 4";"DHRS4";2;2;3,19666121058582e-05;NA;NA;NA;2;NA;NA;NA;2;NA;NA;NA;NA;"peroxisomal membrane, mitochondrion, nucleus"
"1525";"Q9BUF5";"Q9BUF5";"Q9BUF5";"TBB6_HUMAN";"Tubulin beta-6 chain";"TUBB6";4;9;0,00034902979152211;3;1;1;4;3;1;1;4;0,000677967309222011;0,000208395845320478;0,000225277486735912;0,000732880479298807;"plasma membrane, extracellular vesicular exosome, cytoplasm, microtubule"
"1526";"Q9BUJ2";"Q9BUJ2-1,Q9BUJ2-2,Q9BUJ2-3,Q9BUJ2-4";"Q9BUJ2-1,Q9BUJ2-2,Q9BUJ2-3,Q9BUJ2-4";"HNRL1_HUMAN";"Heterogeneous nuclear ribonucleoprotein U-like protein 1";"HNRNPUL1";9;26;6,94368893631534e-05;7;5;6;4;8;6;8;4;NA;NA;NA;NA;"ribonucleoprotein complex, nucleoplasm"
"1527";"Q9BUQ8";"Q9BUQ8";"Q9BUQ8";"DDX23_HUMAN";"Probable ATP-dependent RNA helicase DDX23";"DDX23";3;12;0,000130049534128223;3;1;2;1;5;2;3;2;0,000285851219429965;0,000115569498916129;0,000174920673931311;0,000114210053316872;"nucleoplasm, plasma membrane, mitochondrion, catalytic step 2 spliceosome, U5 snRNP, extracellular vesicular exosome"
"1528";"Q9BV20";"Q9BV20-1";"Q9BV20-1";"MTNA_HUMAN";"Methylthioribose-1-phosphate isomerase";"MRI1";3;6;0,000144499482364692;NA;3;1;2;NA;3;1;2;NA;NA;NA;NA;"cytosol, cell projection, nucleus"
"1529";"Q9BV57";"Q9BV57-1";"Q9BV57-1";"MTND_HUMAN";"1,2-dihydroxy-3-keto-5-methylthiopentene dioxygenase";"ADI1";3;6;0,00029787882118755;3;NA;2;1;3;NA;2;1;NA;NA;NA;NA;"plasma membrane, nucleus, Golgi apparatus, cytosol"
"1530";"Q9BV86";"Q9BV86-1,Q9BV86-2";"Q9BV86-1,Q9BV86-2";"NTM1A_HUMAN";"N-terminal Xaa-Pro-Lys N-methyltransferase 1";"NTMT1";2;2;3,98507541050609e-05;NA;2;NA;NA;NA;2;NA;NA;NA;NA;NA;NA;"cytoplasm, nucleus"
"1531";"Q9BWD1";"Q9BWD1";"Q9BWD1";"THIC_HUMAN";"Acetyl-CoA acetyltransferase, cytosolic";"ACAT2";10;38;0,00085061785966319;8;8;8;9;9;9;9;11;0,00106276171254063;0,00107418501511465;0,00108389132964994;0,00129744922029998;"mitochondrion, nucleolus"
"1532";"Q9BWU0";"Q9BWU0";"Q9BWU0";"NADAP_HUMAN";"Kanadaptin";"SLC4A1AP";1;1;1,11642188007897e-05;NA;NA;NA;1;NA;NA;NA;1;NA;NA;NA;5,88267862561778e-05;"cytoplasm, nucleus"
"1533";"Q9BX68";"Q9BX68";"Q9BX68";"HINT2_HUMAN";"Histidine triad nucleotide-binding protein 2, mitochondrial";"HINT2";3;8;0,000436157946769501;3;NA;2;2;4;NA;2;2;0,0011504196315709;NA;0,000586646023000715;0,000574553642452976;"mitochondrion"
"1534";"Q9BXJ9";"Q9BXJ9-1";"Q9BXJ9-1";"NAA15_HUMAN";"N-alpha-acetyltransferase 15, NatA auxiliary subunit";"NAA15";17;49;0,000625969755301552;9;14;10;13;10;14;11;14;NA;NA;NA;NA;"nucleus, transcription factor complex, cytoplasm"
"1535";"Q9BXP5";"Q9BXP5-1,Q9BXP5-2,Q9BXP5-3,Q9BXP5-4";"Q9BXP5-1,Q9BXP5-2,Q9BXP5-3,Q9BXP5-4";"SRRT_HUMAN";"Serrate RNA effector molecule homolog";"SRRT";11;33;8,36934073798925e-05;8;8;9;6;9;8;9;7;NA;NA;NA;NA;"nucleoplasm, cytoplasm"
"1536";"Q9BXS5";"Q9BXS5-1,Q9BXS5-2";"Q9BXS5-1,Q9BXS5-2";"AP1M1_HUMAN";"AP-1 complex subunit mu-1";"AP1M1";4;5;5,25219749729822e-05;3;NA;2;NA;3;NA;2;NA;NA;NA;NA;NA;"extracellular vesicular exosome, trans-Golgi network membrane, Golgi membrane, cytosol, clathrin adaptor complex, cytoplasmic vesicle membrane, clathrin-coated vesicle membrane, lysosomal membrane"
"1537";"Q9BY32";"Q9BY32-1";"Q9BY32-1";"ITPA_HUMAN";"Inosine triphosphate pyrophosphatase";"ITPA";3;12;0,000549693907139913;3;3;1;1;4;5;2;1;NA;NA;NA;NA;"cytosol"
"1538";"Q9BY44";"Q9BY44-1";"Q9BY44-1";"EIF2A_HUMAN";"Eukaryotic translation initiation factor 2A";"EIF2A";4;11;0,000167100683452503;2;3;3;3;2;3;3;3;NA;NA;NA;NA;"blood microparticle, eukaryotic translation initiation factor 2 complex"
"1539";"Q9BYT8";"Q9BYT8";"Q9BYT8";"NEUL_HUMAN";"Neurolysin, mitochondrial";"NLN";1;2;2,5246358424513e-05;1;1;NA;NA;1;1;NA;NA;6,6590340889935e-05;6,7306100221041e-05;NA;NA;"mitochondrial intermembrane space, plasma membrane"
"1540";"Q9BZE1";"Q9BZE1";"Q9BZE1";"RM37_HUMAN";"39S ribosomal protein L37, mitochondrial";"MRPL37";3;7;0,00014706152992435;2;2;3;NA;2;2;3;NA;0,00022165295501898;0,000224035435251125;0,000339089722514598;NA;"mitochondrial ribosome"
"1541";"Q9BZI7";"Q9BZI7-1,Q9BZI7-2";"Q9BZI7-1,Q9BZI7-2";"REN3B_HUMAN";"Regulator of nonsense transcripts 3B";"UPF3B";1;1;9,19950120644781e-06;1;NA;NA;NA;1;NA;NA;NA;NA;NA;NA;NA;"exon-exon junction complex, nucleoplasm, cytosol"
"1542";"Q9BZK7";"Q9BZK7";"Q9BZK7";"TBL1R_HUMAN";"F-box-like/WD repeat-containing protein TBL1XR1";"TBL1XR1";5;9;0,000155604014569761;2;2;2;3;2;2;2;3;0,000182410894889161;0,000184371574146354;0,000186037552041083;0,00027330421319018;"transcriptional repressor complex, spindle microtubule"
"1543";"Q9BZZ5";"Q9BZZ5-2,Q9BZZ5-4";"Q9BZZ5-2,Q9BZZ5-4";"API5_HUMAN";"Apoptosis inhibitor 5";"API5";12;36;0,000305268944613959;8;8;8;7;10;10;9;7;NA;NA;NA;NA;"cytoplasm, spliceosomal complex"
"1544";"Q9C005";"Q9C005";"Q9C005";"DPY30_HUMAN";"Protein dpy-30 homolog";"DPY30";1;2;0,000179529659907648;NA;NA;1;1;NA;NA;1;1;NA;NA;0,000482945968429882;0,000472991129898157;"Set1C/COMPASS complex, trans-Golgi network, Golgi apparatus"
"1545";"Q9C0B1";"Q9C0B1-1";"Q9C0B1-1";"FTO_HUMAN";"Alpha-ketoglutarate-dependent dioxygenase FTO";"FTO";3;4;7,03898468548799e-05;NA;NA;2;2;NA;NA;2;2;NA;NA;NA;NA;"nuclear speck"
"1546";"Q9C0J8";"Q9C0J8-1";"Q9C0J8-1";"WDR33_HUMAN";"pre-mRNA 3' end processing protein WDR33";"WDR33";2;5;3,32586757688196e-05;1;2;1;1;1;2;1;1;NA;NA;NA;NA;"collagen, nucleus"
"1547";"Q9GZL7";"Q9GZL7";"Q9GZL7";"WDR12_HUMAN";"Ribosome biogenesis protein WDR12";"WDR12";2;5;0,000105043949945964;1;1;1;2;1;1;1;2;0,00011082647750949;0,000112017717625562;0,000113029907504866;0,000221400103356584;"preribosome, large subunit precursor, PeBoW complex, nucleoplasm"
"1548";"Q9GZS3";"Q9GZS3";"Q9GZS3";"WDR61_HUMAN";"WD repeat-containing protein 61";"WDR61";3;10;0,000291367808702577;2;2;2;2;3;2;2;3;0,000461110819539485;0,000310711439708937;0,000313519022128251;0,000460584805179517;"Cdc73/Paf1 complex, Ski complex, transcriptionally active chromatin"
"1549";"Q9GZT3";"Q9GZT3";"Q9GZT3";"SLIRP_HUMAN";"SRA stem-loop-interacting RNA-binding protein, mitochondrial";"SLIRP";1;2;0,000163059048906947;NA;1;1;NA;NA;1;1;NA;NA;0,000434710959225806;0,000438638998849159;NA;"mitochondrion, ribonucleoprotein complex, nucleus"
"1550";"Q9GZZ1";"Q9GZZ1-1";"Q9GZZ1-1";"NAA50_HUMAN";"N-alpha-acetyltransferase 50";"NAA50";4;13;0,000683593705032968;3;4;2;2;3;5;3;2;NA;NA;NA;NA;"extracellular vesicular exosome, cytoplasm"
"1551";"Q9H074";"Q9H074-1,Q9H074-2";"Q9H074-1,Q9H074-2";"PAIP1_HUMAN";"Polyadenylate-binding protein-interacting protein 1";"PAIP1";4;12;0,000111315885161945;3;4;3;NA;4;4;4;NA;NA;NA;NA;NA;"cytosol"
"1552";"Q9H0A0";"Q9H0A0";"Q9H0A0";"NAT10_HUMAN";"N-acetyltransferase 10";"NAT10";3;4;3,46798757675262e-05;2;NA;NA;2;2;NA;NA;2;9,14723902175888e-05;NA;NA;9,13680426534977e-05;"nucleus, nucleolus"
"1553";"Q9H0C8";"Q9H0C8";"Q9H0C8";"ILKAP_HUMAN";"Integrin-linked kinase-associated serine/threonine phosphatase 2C";"ILKAP";4;8;0,000181361595212828;3;2;2;1;3;2;2;1;0,000358772448876385;0,000241752523242923;0,000243936994257951;0,00011945439249979;"cytoplasm"
