"";"accession";"name";"go_name"
"436";"P43487";"RANG_HUMAN";"C:cytoplasm, P:positive regulation of GTPase activity, P:positive regulation of mitotic centrosome separation, C:nuclear envelope, P:viral process, P:spindle organization, F:GDP-dissociation inhibitor activity, P:signal transduction, C:centrosome, P:intracellular transport, F:GTPase activator activity, F:Ran GTPase binding"
"437";"Q09028";"RBBP4_HUMAN";"P:DNA replication, C:Sin3 complex, P:regulation of transcription, DNA-templated, P:transcription, DNA-templated, P:CENP-A containing nucleosome assembly at centromere, C:NuRD complex, C:ESC/E(Z) complex, C:CAF-1 complex, P:mitotic cell cycle, F:histone binding, P:ATP catabolic process, C:NURF complex, P:negative regulation of cell proliferation"
"438";"Q16576";"RBBP7_HUMAN";"P:negative regulation of transcription from RNA polymerase II promoter, P:CENP-A containing nucleosome assembly at centromere, P:transcription, DNA-templated, P:cellular heat acclimation, C:NuRD complex, P:multicellular organismal development, P:cell proliferation, C:ESC/E(Z) complex, P:negative regulation of cell growth, P:DNA replication"
"439";"Q14498";"RBM39_HUMAN";"P:regulation of transcription, DNA-templated, P:RNA processing, P:transcription, DNA-templated, C:nucleoplasm, C:nuclear speck, F:nucleotide binding, P:mRNA processing, C:centrosome, P:RNA splicing, F:RNA binding"
"440";"P38159";"RBMX_HUMAN";"P:positive regulation of transcription from RNA polymerase II promoter, F:core promoter binding, C:nucleoplasm, C:extracellular vesicular exosome, F:mRNA binding, F:nucleotide binding, C:extracellular space, C:catalytic step 2 spliceosome, P:mRNA splicing, via spliceosome, P:protein homooligomerization, P:regulation of alternative mRNA splicing, via spliceosome, P:positive regulation of mRNA splicing, via spliceosome, C:supraspliceosomal complex, P:cellular response to interleukin-1, P:negative regulation of mRNA splicing, via spliceosome, F:chromatin binding, P:transcription from RNA polymerase II promoter, P:membrane protein ectodomain proteolysis, C:nuclear euchromatin"
"441";"P49792";"RBP2_HUMAN";"P:transmembrane transport, P:regulation of glucose transport, C:cytosol, P:mitotic nuclear envelope disassembly, P:small molecule metabolic process, C:nuclear inclusion body, F:peptidyl-prolyl cis-trans isomerase activity, P:negative regulation of glucokinase activity, C:nuclear pore nuclear basket, P:mRNA transport, F:zinc ion binding, P:viral process, P:protein peptidyl-prolyl isomerization, P:protein sumoylation, C:nuclear membrane, F:ligase activity, P:regulation of gluconeogenesis involved in cellular glucose homeostasis, P:cytokine-mediated signaling pathway, P:glucose transport, F:Ran GTPase binding, P:protein import into nucleus, P:protein folding, P:carbohydrate metabolic process, C:mitochondrion, F:RNA binding"
"442";"Q92804";"RBP56_HUMAN";"C:nucleus, F:DNA binding, C:cytoplasm, F:zinc ion binding, P:positive regulation of transcription, DNA-templated, F:nucleotide binding, F:RNA binding"
"443";"P18754";"RCC1_HUMAN";"P:viral process, P:mitotic spindle organization, C:condensed nuclear chromosome, F:nucleosomal DNA binding, P:regulation of mitosis, C:nucleoplasm, F:Ran guanyl-nucleotide exchange factor activity, P:mitosis, P:G1/S transition of mitotic cell cycle, P:spindle assembly, F:histone binding, P:chromosome segregation, C:cytoplasm, C:nuclear chromatin, C:nuclear membrane"
"444";"Q9P258";"RCC2_HUMAN";"P:negative regulation of substrate adhesion-dependent cell spreading, C:mitotic spindle midzone, P:positive regulation of attachment of spindle microtubules to kinetochore, P:mitosis, P:regulation of cell migration, C:cytosol, C:nucleolus, F:microtubule binding, P:focal adhesion assembly, P:integrin-mediated signaling pathway, P:mitotic cell cycle, C:microtubule, C:chromosome, centromeric core region, C:midbody, P:negative regulation of GTPase activity, P:positive regulation of G2/M transition of mitotic cell cycle, P:negative regulation of focal adhesion assembly"
"445";"Q14257";"RCN2_HUMAN";"C:endoplasmic reticulum, F:calcium ion binding, C:endoplasmic reticulum lumen"
"446";"Q9UKL0";"RCOR1_HUMAN";"F:transcription regulatory region DNA binding, P:viral process, F:RNA polymerase II core promoter proximal region sequence-specific DNA binding transcription factor activity involved in negative regulation of transcription, C:transcriptional repressor complex, P:blood coagulation, P:histone H4 deacetylation, F:chromatin binding"
"447";"Q92900";"RENT1_HUMAN";"F:RNA binding, C:chromatin, C:cytosol, P:nuclear-transcribed mRNA catabolic process, nonsense-mediated decay, C:cytoplasmic mRNA processing body, P:DNA repair, P:mRNA export from nucleus, C:supraspliceosomal complex, P:DNA replication, P:histone mRNA catabolic process, F:zinc ion binding, C:exon-exon junction complex, F:DNA binding, P:regulation of translational termination, F:chromatin binding, F:ATP-dependent RNA helicase activity, F:ATP binding, P:dosage compensation by inactivation of X chromosome"
"448";"P27694";"RFA1_HUMAN";"P:homeostasis of number of cells within a tissue, P:DNA recombinase assembly, P:nucleotide-excision repair, DNA damage removal, P:telomere maintenance via semi-conservative replication, C:cytoplasm, P:transcription-coupled nucleotide-excision repair, P:meiosis, P:hemopoiesis, P:G1/S transition of mitotic cell cycle, C:male germ cell nucleus, P:nucleotide-excision repair, DNA gap filling, C:actin cytoskeleton, P:in utero embryonic development, P:telomere maintenance via recombination, C:DNA replication factor A complex, P:positive regulation of cell proliferation, F:metal ion binding, F:chromatin binding, C:lateral element, F:single-stranded DNA binding, C:PML body, P:DNA strand elongation involved in DNA replication"
"449";"P15927";"RFA2_HUMAN";"C:PML body, P:telomere maintenance via semi-conservative replication, F:single-stranded DNA binding, P:DNA recombinase assembly, P:nucleotide-excision repair, DNA gap filling, P:nucleotide-excision repair, DNA damage removal, P:G1/S transition of mitotic cell cycle, P:regulation of double-strand break repair via homologous recombination, P:transcription-coupled nucleotide-excision repair, P:DNA strand elongation involved in DNA replication, P:telomere maintenance via recombination, C:DNA replication factor A complex"
"450";"P40938";"RFC3_HUMAN";"F:DNA clamp loader activity, P:telomere maintenance via recombination, P:telomere maintenance via semi-conservative replication, C:DNA replication factor C complex, P:DNA synthesis involved in DNA repair, P:mitotic cell cycle, P:DNA strand elongation involved in DNA replication, P:nucleotide-excision repair, DNA gap filling, P:transcription-coupled nucleotide-excision repair, C:nucleoplasm, F:nucleotide binding, P:response to organophosphorus"
"451";"P35249";"RFC4_HUMAN";"P:telomere maintenance via semi-conservative replication, P:nucleotide-excision repair, DNA gap filling, F:ATP binding, F:nucleoside-triphosphatase activity, P:DNA strand elongation involved in DNA replication, P:phosphatidylinositol-mediated signaling, F:DNA binding, P:telomere maintenance via recombination, P:mitotic cell cycle, P:transcription-coupled nucleotide-excision repair, C:DNA replication factor C complex, C:nucleoplasm"
"452";"P27635";"RL10_HUMAN";"P:nuclear-transcribed mRNA catabolic process, nonsense-mediated decay, P:translational elongation, P:translational initiation, C:endoplasmic reticulum, P:translational termination, P:SRP-dependent cotranslational protein targeting to membrane, P:viral transcription, C:cytosolic large ribosomal subunit, F:structural constituent of ribosome"
"453";"P62913";"RL11_HUMAN";"P:rRNA processing, C:extracellular vesicular exosome, C:cytosolic large ribosomal subunit, P:translational initiation, C:nucleolus, P:nuclear-transcribed mRNA catabolic process, nonsense-mediated decay, P:SRP-dependent cotranslational protein targeting to membrane, F:rRNA binding, P:ribosomal large subunit biogenesis, P:translational termination, F:structural constituent of ribosome, F:RNA binding, P:viral transcription, P:protein localization to nucleus, P:translational elongation"
"454";"P30050";"RL12_HUMAN";"C:extracellular vesicular exosome, F:structural constituent of ribosome, P:SRP-dependent cotranslational protein targeting to membrane, P:translational termination, C:cytosolic large ribosomal subunit, P:nuclear-transcribed mRNA catabolic process, nonsense-mediated decay, P:viral transcription, P:translational initiation, F:RNA binding, P:translational elongation"
"455";"P26373";"RL13_HUMAN";"C:cytosolic large ribosomal subunit, P:viral transcription, P:translational termination, P:translational elongation, F:RNA binding, P:SRP-dependent cotranslational protein targeting to membrane, P:nuclear-transcribed mRNA catabolic process, nonsense-mediated decay, P:translational initiation, F:structural constituent of ribosome"
"456";"P50914";"RL14_HUMAN";"P:viral transcription, C:cytosolic large ribosomal subunit, F:RNA binding, P:translational initiation, P:nuclear-transcribed mRNA catabolic process, nonsense-mediated decay, F:structural constituent of ribosome, P:ribosomal large subunit biogenesis, P:rRNA processing, C:extracellular vesicular exosome, P:translational elongation, P:SRP-dependent cotranslational protein targeting to membrane, P:translational termination"
"457";"P61313";"RL15_HUMAN";"P:translational elongation, F:structural constituent of ribosome, P:SRP-dependent cotranslational protein targeting to membrane, C:cytosolic large ribosomal subunit, P:translational termination, P:translational initiation, P:viral transcription, F:RNA binding, P:nuclear-transcribed mRNA catabolic process, nonsense-mediated decay"
"458";"P18621";"RL17_HUMAN";"P:viral transcription, P:SRP-dependent cotranslational protein targeting to membrane, P:translational termination, P:translational elongation, C:cytosolic large ribosomal subunit, P:translational initiation, P:nuclear-transcribed mRNA catabolic process, nonsense-mediated decay, F:structural constituent of ribosome"
"459";"Q07020";"RL18_HUMAN";"P:translational initiation, P:translational termination, P:nuclear-transcribed mRNA catabolic process, nonsense-mediated decay, P:translational elongation, C:cytosolic large ribosomal subunit, F:structural constituent of ribosome, P:SRP-dependent cotranslational protein targeting to membrane, P:viral transcription, F:RNA binding"
"460";"Q02543";"RL18A_HUMAN";"P:nuclear-transcribed mRNA catabolic process, nonsense-mediated decay, P:translational elongation, F:RNA binding, P:viral transcription, P:translational termination, P:translational initiation, F:structural constituent of ribosome, C:cytosolic large ribosomal subunit, P:SRP-dependent cotranslational protein targeting to membrane"
"461";"P84098";"RL19_HUMAN";"P:translational elongation, P:translational termination, P:nuclear-transcribed mRNA catabolic process, nonsense-mediated decay, F:structural constituent of ribosome, F:RNA binding, C:cytosolic large ribosomal subunit, P:SRP-dependent cotranslational protein targeting to membrane, P:translational initiation, P:viral transcription"
"462";"P35268";"RL22_HUMAN";"C:cytosolic large ribosomal subunit, P:viral transcription, P:translational termination, P:SRP-dependent cotranslational protein targeting to membrane, F:RNA binding, P:translational initiation, P:translational elongation, C:extracellular vesicular exosome, F:structural constituent of ribosome, P:nuclear-transcribed mRNA catabolic process, nonsense-mediated decay, P:alpha-beta T cell differentiation, F:heparin binding"
"463";"P62750";"RL23A_HUMAN";"P:viral transcription, P:nuclear-transcribed mRNA catabolic process, nonsense-mediated decay, C:extracellular vesicular exosome, C:nucleus, C:TORC2 complex, F:structural constituent of ribosome, C:cytosolic large ribosomal subunit, P:translational termination, P:translational elongation, F:rRNA binding, P:cell proliferation, F:nucleotide binding, P:translational initiation, P:SRP-dependent cotranslational protein targeting to membrane"
"464";"P61254";"RL26_HUMAN";"P:translational elongation, P:viral transcription, P:rRNA processing, P:translational initiation, C:cytosolic large ribosomal subunit, C:extracellular vesicular exosome, P:SRP-dependent cotranslational protein targeting to membrane, P:translational termination, F:RNA binding, F:structural constituent of ribosome, P:ribosomal large subunit biogenesis, P:nuclear-transcribed mRNA catabolic process, nonsense-mediated decay"
"465";"P61353";"RL27_HUMAN";"P:translational elongation, P:nuclear-transcribed mRNA catabolic process, nonsense-mediated decay, F:structural constituent of ribosome, C:extracellular vesicular exosome, P:SRP-dependent cotranslational protein targeting to membrane, C:cytosolic large ribosomal subunit, P:translational termination, P:translational initiation, P:viral transcription"
"466";"P46776";"RL27A_HUMAN";"P:nuclear-transcribed mRNA catabolic process, nonsense-mediated decay, P:translational elongation, P:translational initiation, F:structural constituent of ribosome, F:RNA binding, P:translational termination, P:viral transcription, P:SRP-dependent cotranslational protein targeting to membrane, C:cytosolic large ribosomal subunit"
"467";"P46779";"RL28_HUMAN";"P:translational elongation, P:nuclear-transcribed mRNA catabolic process, nonsense-mediated decay, F:RNA binding, C:cytosolic large ribosomal subunit, P:translational initiation, P:viral transcription, F:structural constituent of ribosome, P:SRP-dependent cotranslational protein targeting to membrane, C:extracellular vesicular exosome, P:translational termination"
"468";"P47914";"RL29_HUMAN";"P:viral transcription, C:cytosolic large ribosomal subunit, P:translational termination, F:heparin binding, F:RNA binding, F:structural constituent of ribosome, P:embryo implantation, P:translational elongation, P:translational initiation, P:nuclear-transcribed mRNA catabolic process, nonsense-mediated decay, P:SRP-dependent cotranslational protein targeting to membrane"
"469";"P39023";"RL3_HUMAN";"C:nucleolus, P:SRP-dependent cotranslational protein targeting to membrane, C:extracellular vesicular exosome, P:translational termination, F:structural constituent of ribosome, P:viral transcription, C:cytosolic large ribosomal subunit, P:nuclear-transcribed mRNA catabolic process, nonsense-mediated decay, F:RNA binding, P:translational initiation, P:cellular response to interleukin-4, P:translational elongation"
"470";"P62899";"RL31_HUMAN";"C:cytosolic large ribosomal subunit, P:SRP-dependent cotranslational protein targeting to membrane, P:nuclear-transcribed mRNA catabolic process, nonsense-mediated decay, F:RNA binding, P:translational initiation, C:extracellular vesicular exosome, P:translational elongation, P:translational termination, P:viral transcription, F:structural constituent of ribosome"
"471";"P62910";"RL32_HUMAN";"P:viral transcription, P:translational elongation, C:cytosolic large ribosomal subunit, P:SRP-dependent cotranslational protein targeting to membrane, P:translational termination, F:structural constituent of ribosome, P:translational initiation, P:nuclear-transcribed mRNA catabolic process, nonsense-mediated decay"
"472";"Q9Y3U8";"RL36_HUMAN";"P:nuclear-transcribed mRNA catabolic process, nonsense-mediated decay, P:SRP-dependent cotranslational protein targeting to membrane, F:structural constituent of ribosome, C:cytosolic large ribosomal subunit, P:translational elongation, P:translational termination, P:viral transcription, P:translational initiation, C:nucleolus"
"473";"P83881";"RL36A_HUMAN";"P:nuclear-transcribed mRNA catabolic process, nonsense-mediated decay, P:SRP-dependent cotranslational protein targeting to membrane, P:translational elongation, P:translational termination, F:structural constituent of ribosome, P:translational initiation, C:cytosolic large ribosomal subunit, P:viral transcription"
"474";"P36578";"RL4_HUMAN";"P:SRP-dependent cotranslational protein targeting to membrane, P:translational elongation, P:translational termination, F:structural constituent of ribosome, P:nuclear-transcribed mRNA catabolic process, nonsense-mediated decay, P:viral transcription, P:translational initiation, C:cytosolic large ribosomal subunit, C:extracellular vesicular exosome, F:RNA binding, C:nucleolus"
"475";"P46777";"RL5_HUMAN";"P:ribosomal large subunit biogenesis, P:translational elongation, F:RNA binding, P:nuclear-transcribed mRNA catabolic process, nonsense-mediated decay, C:extracellular vesicular exosome, F:5S rRNA binding, P:SRP-dependent cotranslational protein targeting to membrane, C:nucleolus, P:viral transcription, C:nucleus, P:translational termination, P:rRNA processing, C:cytosolic large ribosomal subunit, P:translational initiation, F:structural constituent of ribosome"
"476";"Q02878";"RL6_HUMAN";"P:regulation of transcription, DNA-templated, F:RNA binding, P:nuclear-transcribed mRNA catabolic process, nonsense-mediated decay, C:cytosolic large ribosomal subunit, P:SRP-dependent cotranslational protein targeting to membrane, P:translational initiation, P:translational termination, P:viral transcription, F:DNA binding, P:translational elongation, F:structural constituent of ribosome"
"477";"P18124";"RL7_HUMAN";"P:translational termination, P:translational elongation, F:structural constituent of ribosome, F:DNA binding, C:cytosolic large ribosomal subunit, P:translational initiation, P:rRNA processing, P:ribosomal large subunit biogenesis, P:nuclear-transcribed mRNA catabolic process, nonsense-mediated decay, P:SRP-dependent cotranslational protein targeting to membrane, P:viral transcription, F:mRNA binding"
"478";"P62917";"RL8_HUMAN";"P:viral transcription, P:translational termination, F:rRNA binding, P:SRP-dependent cotranslational protein targeting to membrane, C:cytosolic large ribosomal subunit, F:RNA binding, P:translational elongation, P:translational initiation, P:nuclear-transcribed mRNA catabolic process, nonsense-mediated decay, F:structural constituent of ribosome"
"479";"P05388";"RLA0_HUMAN";"P:translational initiation, F:structural constituent of ribosome, C:extracellular vesicular exosome, F:RNA binding, P:ribosome biogenesis, P:nuclear-transcribed mRNA catabolic process, nonsense-mediated decay, P:viral transcription, P:SRP-dependent cotranslational protein targeting to membrane, P:translational termination, C:nucleus, C:cytosolic large ribosomal subunit, P:translational elongation"
"480";"P05386";"RLA1_HUMAN";"F:RNA binding, P:nuclear-transcribed mRNA catabolic process, nonsense-mediated decay, P:translational initiation, C:cytosolic large ribosomal subunit, F:structural constituent of ribosome, P:translational termination, P:viral transcription, P:SRP-dependent cotranslational protein targeting to membrane, P:translational elongation"
"481";"Q13405";"RM49_HUMAN";"F:structural constituent of ribosome, P:translation, C:mitochondrial ribosome"
"482";"Q13151";"ROA0_HUMAN";"P:inflammatory response, F:nucleotide binding, P:response to lipopolysaccharide, C:nucleoplasm, P:3'-UTR-mediated mRNA stabilization, F:AU-rich element binding, P:mRNA splicing, via spliceosome, C:ribonucleoprotein complex"
"483";"P09651";"ROA1_HUMAN";"P:RNA export from nucleus, C:extracellular vesicular exosome, F:single-stranded DNA binding, F:single-stranded RNA binding, C:intermediate filament cytoskeleton, C:nucleolus, P:nuclear import, P:mRNA splicing, via spliceosome, C:catalytic step 2 spliceosome, P:viral process, C:cytoplasm, P:mRNA transport, C:nucleoplasm, F:nucleotide binding"
"484";"P22626";"ROA2_HUMAN";"F:single-stranded telomeric DNA binding, P:negative regulation of mRNA splicing, via spliceosome, C:nucleoplasm, P:RNA transport, F:nucleotide binding, C:cytoplasm, F:RNA binding, F:pre-mRNA intronic binding, C:nucleolus, P:mRNA splicing, via spliceosome, C:catalytic step 2 spliceosome"
"485";"P51991";"ROA3_HUMAN";"P:mRNA splicing, via spliceosome, C:nucleoplasm, F:RNA binding, F:nucleotide binding, C:nucleolus, C:catalytic step 2 spliceosome"
"486";"Q99729";"ROAA_HUMAN";"F:nucleotide binding, P:epithelial to mesenchymal transition, C:nucleus, F:mRNA binding, C:cytoplasm, P:positive regulation of transcription, DNA-templated, C:ribonucleoprotein complex"
"487";"P04843";"RPN1_HUMAN";"C:integral component of membrane, P:translation, C:oligosaccharyltransferase complex, C:melanosome, P:post-translational protein modification, F:dolichyl-diphosphooligosaccharide-protein glycotransferase activity, P:SRP-dependent cotranslational protein targeting to membrane, C:rough endoplasmic reticulum, P:protein N-linked glycosylation via asparagine"
"488";"P04844";"RPN2_HUMAN";"P:response to drug, C:rough endoplasmic reticulum, C:autophagic vacuole membrane, C:integral component of membrane, P:translation, F:ribosome binding, F:transferase activity, transferring glycosyl groups, P:post-translational protein modification, C:nucleus, P:SRP-dependent cotranslational protein targeting to membrane, C:oligosaccharyltransferase complex, P:aging, P:protein N-linked glycosylation via asparagine"
"489";"P46783";"RS10_HUMAN";"C:nucleolus, P:SRP-dependent cotranslational protein targeting to membrane, P:translational termination, P:translational initiation, C:cytosolic small ribosomal subunit, P:nuclear-transcribed mRNA catabolic process, nonsense-mediated decay, P:translational elongation, P:viral transcription"
"490";"P62280";"RS11_HUMAN";"P:SRP-dependent cotranslational protein targeting to membrane, P:nuclear-transcribed mRNA catabolic process, nonsense-mediated decay, P:viral transcription, P:translational elongation, C:cytosolic small ribosomal subunit, P:translational initiation, F:rRNA binding, C:extracellular vesicular exosome, P:translational termination, F:structural constituent of ribosome"
"491";"P25398";"RS12_HUMAN";"P:nuclear-transcribed mRNA catabolic process, nonsense-mediated decay, P:translational elongation, P:SRP-dependent cotranslational protein targeting to membrane, C:cytosolic small ribosomal subunit, F:structural constituent of ribosome, P:translational initiation, P:viral transcription, P:translational termination"
"492";"P62263";"RS14_HUMAN";"F:structural constituent of ribosome, C:extracellular vesicular exosome, C:nucleolus, P:SRP-dependent cotranslational protein targeting to membrane, F:translation regulator activity, P:translational elongation, P:nuclear-transcribed mRNA catabolic process, nonsense-mediated decay, C:mitochondrion, P:viral transcription, P:ribosomal small subunit assembly, P:negative regulation of transcription from RNA polymerase II promoter, P:translational initiation, P:maturation of SSU-rRNA, P:translational termination, P:erythrocyte differentiation, F:mRNA 5'-UTR binding, C:cytosolic small ribosomal subunit"
"493";"P62841";"RS15_HUMAN";"P:ribosomal small subunit assembly, F:structural constituent of ribosome, P:ribosomal small subunit export from nucleus, P:nuclear-transcribed mRNA catabolic process, nonsense-mediated decay, P:ribosomal small subunit biogenesis, P:translational elongation, C:cytosolic small ribosomal subunit, C:nucleoplasm, P:viral transcription, F:DNA binding, P:SRP-dependent cotranslational protein targeting to membrane, P:translational termination, P:rRNA processing, P:translational initiation, F:RNA binding"
"494";"P62249";"RS16_HUMAN";"P:viral transcription, P:ribosomal small subunit biogenesis, P:translational elongation, F:structural constituent of ribosome, C:extracellular vesicular exosome, P:rRNA processing, P:translational termination, P:translational initiation, P:nuclear-transcribed mRNA catabolic process, nonsense-mediated decay, P:SRP-dependent cotranslational protein targeting to membrane, C:cytosolic small ribosomal subunit, F:RNA binding"
"495";"P08708";"RS17_HUMAN";"P:translational elongation, P:viral transcription, P:rRNA processing, F:structural constituent of ribosome, P:erythrocyte homeostasis, P:ribosomal small subunit assembly, P:translational initiation, C:cytosolic small ribosomal subunit, P:SRP-dependent cotranslational protein targeting to membrane, P:translational termination, P:nuclear-transcribed mRNA catabolic process, nonsense-mediated decay"
"496";"P62269";"RS18_HUMAN";"P:translational elongation, P:nuclear-transcribed mRNA catabolic process, nonsense-mediated decay, P:viral transcription, F:structural constituent of ribosome, P:SRP-dependent cotranslational protein targeting to membrane, C:cytosolic small ribosomal subunit, C:extracellular vesicular exosome, P:translational initiation, P:ribosome biogenesis, F:rRNA binding, P:translational termination"
"497";"P39019";"RS19_HUMAN";"C:nucleolus, P:nuclear-transcribed mRNA catabolic process, nonsense-mediated decay, F:protein homodimerization activity, P:translational elongation, C:extracellular vesicular exosome, P:response to extracellular stimulus, F:structural constituent of ribosome, P:positive regulation of respiratory burst involved in inflammatory response, P:translational termination, P:protein tetramerization, P:nucleolus organization, P:maturation of SSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA), P:erythrocyte differentiation, P:negative regulation of respiratory burst involved in inflammatory response, P:monocyte chemotaxis, C:cytosolic small ribosomal subunit, P:positive regulation of cellular component movement, P:SRP-dependent cotranslational protein targeting to membrane, P:ribosomal small subunit assembly, P:viral transcription, P:translational initiation"
"498";"P15880";"RS2_HUMAN";"P:translational termination, P:translational initiation, F:structural constituent of ribosome, P:positive regulation of transferase activity, C:cytosolic small ribosomal subunit, P:viral transcription, F:mRNA binding, C:extracellular vesicular exosome, C:nucleoplasm, P:translational elongation, P:SRP-dependent cotranslational protein targeting to membrane, P:nuclear-transcribed mRNA catabolic process, nonsense-mediated decay"
"499";"P60866";"RS20_HUMAN";"P:translational elongation, F:RNA binding, P:nuclear-transcribed mRNA catabolic process, nonsense-mediated decay, C:extracellular vesicular exosome, C:cytosolic small ribosomal subunit, P:SRP-dependent cotranslational protein targeting to membrane, F:structural constituent of ribosome, P:translational initiation, P:viral transcription, P:translational termination"
"500";"P62266";"RS23_HUMAN";"F:structural constituent of ribosome, C:cytosolic small ribosomal subunit, P:translational elongation, P:nuclear-transcribed mRNA catabolic process, nonsense-mediated decay, P:translational initiation, P:viral transcription, P:SRP-dependent cotranslational protein targeting to membrane, P:translational termination"
"501";"P62851";"RS25_HUMAN";"C:cytosolic small ribosomal subunit, F:structural constituent of ribosome, P:nuclear-transcribed mRNA catabolic process, nonsense-mediated decay, P:translational elongation, P:viral transcription, P:SRP-dependent cotranslational protein targeting to membrane, C:extracellular vesicular exosome, C:nucleolus, P:translational initiation, P:ribosomal small subunit assembly, F:RNA binding, P:translational termination"
"502";"P62854";"RS26_HUMAN";"F:mRNA binding, F:structural constituent of ribosome, P:translational elongation, P:translational termination, P:viral transcription, C:extracellular vesicular exosome, P:negative regulation of RNA splicing, P:nuclear-transcribed mRNA catabolic process, nonsense-mediated decay, C:cytosolic small ribosomal subunit, P:translational initiation, P:SRP-dependent cotranslational protein targeting to membrane"
"503";"P42677";"RS27_HUMAN";"F:DNA binding, F:structural constituent of ribosome, P:translational termination, P:translational initiation, P:translational elongation, F:zinc ion binding, P:mitotic cell cycle, C:nucleus, P:viral transcription, C:cytosolic small ribosomal subunit, P:SRP-dependent cotranslational protein targeting to membrane, P:cell proliferation, P:nuclear-transcribed mRNA catabolic process, nonsense-mediated decay"
"504";"P62979";"RS27A_HUMAN";"P:translational initiation, C:endocytic vesicle membrane, P:negative regulation of apoptotic process, P:apoptotic signaling pathway, P:G1/S transition of mitotic cell cycle, P:negative regulation of ubiquitin-protein ligase activity involved in mitotic cell cycle, C:extracellular vesicular exosome, P:DNA damage response, signal transduction by p53 class mediator resulting in cell cycle arrest, P:positive regulation of ubiquitin-protein ligase activity involved in mitotic cell cycle, P:endosomal transport, P:neurotrophin TRK receptor signaling pathway, P:protein polyubiquitination, P:transcription initiation from RNA polymerase II promoter, P:toll-like receptor TLR6:TLR2 signaling pathway, P:toll-like receptor 10 signaling pathway, P:anaphase-promoting complex-dependent proteasomal ubiquitin-dependent protein catabolic process, P:fibroblast growth factor receptor signaling pathway, P:innate immune response, P:toll-like receptor 3 signaling pathway, P:toll-like receptor 9 signaling pathway, P:nucleotide-binding oligomerization domain containing signaling pathway, P:JNK cascade, P:ion transmembrane transport, C:nucleoplasm, P:viral protein processing, F:structural constituent of ribosome, P:toll-like receptor 4 signaling pathway, P:positive regulation of NF-kappaB transcription factor activity, P:positive regulation of type I interferon production, P:toll-like receptor 2 signaling pathway, P:translational termination, P:SRP-dependent cotranslational protein targeting to membrane, P:toll-like receptor 5 signaling pathway, P:Notch signaling pathway, C:plasma membrane, P:I-kappaB kinase/NF-kappaB signaling, P:negative regulation of epidermal growth factor receptor signaling pathway, P:negative regulation of transforming growth factor beta receptor signaling pathway, P:antigen processing and presentation of exogenous peptide antigen via MHC class I, TAP-dependent, F:metal ion binding, P:cytokine-mediated signaling pathway, P:TRIF-dependent toll-like receptor signaling pathway, P:T cell receptor signaling pathway, C:cytosolic small ribosomal subunit, P:regulation of transcription from RNA polymerase II promoter in response to hypoxia, P:epidermal growth factor receptor signaling pathway, P:Fc-epsilon receptor signaling pathway, P:positive regulation of I-kappaB kinase/NF-kappaB signaling, P:DNA repair, P:Notch receptor processing, P:transforming growth factor beta receptor signaling pathway, P:negative regulation of type I interferon production, P:translational elongation, P:nuclear-transcribed mRNA catabolic process, nonsense-mediated decay, P:viral transcription, P:toll-like receptor TLR1:TLR2 signaling pathway, P:MyD88-dependent toll-like receptor signaling pathway, P:positive regulation of transcription from RNA polymerase II promoter, P:positive regulation of apoptotic process, P:activation of MAPK activity, P:negative regulation of transcription from RNA polymerase II promoter, P:virion assembly, C:endosome membrane"
"505";"P62857";"RS28_HUMAN";"P:translational initiation, P:viral transcription, P:translational termination, P:nuclear-transcribed mRNA catabolic process, nonsense-mediated decay, P:translational elongation, C:extracellular vesicular exosome, P:ribosomal small subunit biogenesis, C:cytosolic small ribosomal subunit, P:SRP-dependent cotranslational protein targeting to membrane, P:rRNA processing, F:structural constituent of ribosome"
"506";"P23396";"RS3_HUMAN";"C:ruffle membrane, F:endonuclease activity, P:positive regulation of execution phase of apoptosis, C:nucleus, F:iron-sulfur cluster binding, P:negative regulation of DNA repair, F:DNA-(apurinic or apyrimidinic site) lyase activity, P:positive regulation of DNA N-glycosylase activity, P:translational termination, C:extracellular vesicular exosome, P:nuclear-transcribed mRNA catabolic process, nonsense-mediated decay, P:translational initiation, F:damaged DNA binding, F:structural constituent of ribosome, P:activation of cysteine-type endopeptidase activity involved in apoptotic process, P:negative regulation of NF-kappaB transcription factor activity, C:cytosolic small ribosomal subunit, P:cellular response to DNA damage stimulus, P:translational elongation, F:mRNA binding, P:viral transcription, P:SRP-dependent cotranslational protein targeting to membrane"
"507";"P61247";"RS3A_HUMAN";"P:SRP-dependent cotranslational protein targeting to membrane, P:cell differentiation, P:viral transcription, P:translational termination, P:negative regulation of apoptotic process, P:translational elongation, C:extracellular vesicular exosome, P:cytoplasmic translation, P:nuclear-transcribed mRNA catabolic process, nonsense-mediated decay, P:translational initiation, C:cytosolic small ribosomal subunit, F:RNA binding, C:nucleolus, F:structural constituent of ribosome"
