"protein.g"	"protein.acs"	"ID"	"Description"	"Gene"	"global.peptide.count"	"global.spectra.count"	"global.dNSAF"	"peptide.count.P5574"	"spectra.count.P5574"	"dNSAF.P5574"	"unspecific.spectra.count"	"go.bp"	"go.cc"	"go.f"
"Q9BWF3-1"	"Q9BWF3-1"	"RBM4_HUMAN"	"RNA-binding protein 4"	"RBM4"	8	12	0.00107891410325716	8	12	0	0	"negative regulation of translational initiation;response to arsenic-containing substance;entrainment of circadian clock by photoperiod;circadian regulation of translation;regulation of nucleocytoplasmic transport;mRNA processing;regulation of alternative mRNA splicing;negative regulation of translation in response to stress;positive regulation of muscle cell differentiation;negative regulation of translation involved in gene silencing by miRNA;IRES-dependent translational initiation;RNA splicing;stress-activated MAPK cascade;cell differentiation;RNA processing"	"cytoplasmic stress granule;nuclear speck;nucleolus"	"mRNA 3'-UTR binding;zinc ion binding;miRNA binding;nucleotide binding;pre-mRNA intronic pyrimidine-rich binding"
"Q9C037-1,Q9C037-2"	"Q9C037-[1,2]"	"TRIM4_HUMAN"	"Tripartite motif-containing protein 4"	"TRIM4"	4	6	0.000196362366792803	4	6	0	0	"protein trimerization"	"plasma membrane;cytoplasm"	"zinc ion binding"
"Q9GIY3"	"Q9GIY3"	"2B1E_HUMAN"	"HLA class II histocompatibility antigen, DRB1-14 beta chain"	"HLA-DRB1"	1	1	0.00027067494169434	1	1	0.000359002123037644	6	"T cell receptor signaling pathway;antigen processing and presentation of exogenous peptide antigen via MHC class II;interferon-gamma-mediated signaling pathway;T cell costimulation"	"integral to lumenal side of endoplasmic reticulum membrane;lysosomal membrane;plasma membrane;trans-Golgi network membrane;MHC class II protein complex;ER to Golgi transport vesicle membrane;clathrin-coated endocytic vesicle membrane;late endosome membrane;Golgi membrane"	""
"Q9GZY8-1,Q9GZY8-2,Q9GZY8-5"	"Q9GZY8-[1,2,5]"	"MFF_HUMAN"	"Mitochondrial fission factor"	"MFF"	3	8	0.000255181763213519	3	8	0	0	"mitochondrion morphogenesis;release of cytochrome c from mitochondria;positive regulation of release of cytochrome c from mitochondria;positive regulation of protein targeting to membrane;peroxisome fission;mitochondrial fusion;mitochondrial fragmentation involved in apoptotic process;protein homooligomerization;protein targeting to mitochondrion;regulation of peroxisome organization;positive regulation of mitochondrial fission"	"mitochondrial outer membrane;integral to mitochondrial membrane;peroxisome"	"protein homodimerization activity"
"Q9H082"	"Q9H082"	"RB33B_HUMAN"	"Ras-related protein Rab-33B"	"RAB33B"	1	2	0.000494466680086779	1	2	0.000655822023314547	12	"regulation of retrograde vesicle-mediated transport;autophagy;regulation of autophagic vacuole assembly;protein transport;small GTPase mediated signal transduction"	"Golgi membrane;Golgi lumen"	"GTP binding"
"Q9H330-1,Q9H330-2,Q9H330-3"	"Q9H330-[1-3]"	"TM245_HUMAN"	"Transmembrane protein 245"	"TMEM245"	1	1	1.19747753868035e-05	1	1	0	0	""	"integral to membrane"	""
"Q9H3Z4-1"	"Q9H3Z4-1"	"DNJC5_HUMAN"	"DnaJ homolog subfamily C member 5"	"DNAJC5"	4	7	0.00115701731275221	4	7	0	0	"neurotransmitter secretion;negative regulation of neuron apoptotic process;cell death"	"plasma membrane;clathrin-sculpted gamma-aminobutyric acid transport vesicle membrane;synaptic vesicle;melanosome"	""
"Q9H5X1-1"	"Q9H5X1-1"	"FA96A_HUMAN"	"MIP18 family protein FAM96A"	"FAM96A"	3	5	0.00102272066037918	3	5	0	0	"chromosome segregation"	"cytoplasm"	"metal ion binding"
"Q9HB40-1,Q9HB40-2"	"Q9HB40-[1,2]"	"RISC_HUMAN"	"Retinoid-inducible serine carboxypeptidase"	"SCPEP1"	1	1	3.62025012523604e-05	1	1	0	0	"retinoic acid metabolic process;proteolysis"	"cytosol;extracellular region"	"serine-type carboxypeptidase activity"
"Q9HB90"	"Q9HB90"	"RRAGC_HUMAN"	"Ras-related GTP-binding protein C"	"RRAGC"	4	5	0.000410113548021727	4	5	0.000543942610663097	0	"RNA splicing;cellular response to amino acid stimulus;cellular protein localization;apoptotic process;transcription;cell growth;small GTPase mediated signal transduction"	"lysosome;nucleus"	"GDP binding;magnesium ion binding;GTPase activity;GTP binding"
"Q9HDC9-1"	"Q9HDC9-1"	"APMAP_HUMAN"	"Adipocyte plasma membrane-associated protein"	"APMAP"	11	23	0.00180942886067086	11	23	0	0	"biosynthetic process"	"membrane;cell surface;integral to membrane"	"strictosidine synthase activity;arylesterase activity"
"Q9NP72-1"	"Q9NP72-1"	"RAB18_HUMAN"	"Ras-related protein Rab-18"	"RAB18"	7	13	0.00206529997435796	7	13	0	0	"eye development;small GTPase mediated signal transduction;brain development;endocytosis;protein transport"	"intracellular;plasma membrane"	"GDP binding;GTP binding;GTPase activity"
"Q9NPL8"	"Q9NPL8"	"TIDC1_HUMAN"	"Translocase of inner mitochondrial membrane domain-containing protein 1"	"TIMMDC1"	1	1	0.000114831793446084	1	1	0.000152303930985667	0	""	"integral to membrane;mitochondrion"	""
"Q9NQ34"	"Q9NQ34"	"TMM9B_HUMAN"	"Transmembrane protein 9B"	"TMEM9B"	1	1	0.000220384250048039	1	1	0.000292300473608856	1	"positive regulation of I-kappaB kinase/NF-kappaB cascade"	"integral to membrane"	"signal transducer activity"
"Q9NQC3-1,Q9NQC3-2,Q9NQC3-5"	"Q9NQC3-[1,2,5]"	"RTN4_HUMAN"	"Reticulon-4"	"RTN4"	4	10	9.15186273269962e-05	4	10	0	0	"angiogenesis;regulation of cell migration;regulation of branching morphogenesis of a nerve;axonal fasciculation;neurotrophin TRK receptor signaling pathway;cardiac epithelial to mesenchymal transition;cerebral cortex radial glia guided migration;endoplasmic reticulum tubular network organization;negative regulation of axon extension;apoptotic process;regulation of apoptotic process"	"neuronal cell body;nuclear envelope;cell projection;plasma membrane;integral to endoplasmic reticulum membrane"	""
"Q9NR28-1,Q9NR28-2"	"Q9NR28-[1,2]"	"DBLOH_HUMAN"	"Diablo homolog, mitochondrial"	"DIABLO"	5	9	0.000616199895793315	5	9	0	0	"positive regulation of apoptotic process;intrinsic apoptotic signaling pathway in response to oxidative stress;extrinsic apoptotic signaling pathway via death domain receptors;intrinsic apoptotic signaling pathway;activation of cysteine-type endopeptidase activity involved in apoptotic process by cytochrome c"	"mitochondrial intermembrane space;internal side of plasma membrane;CD40 receptor complex;cytosol"	""
"Q9NRP0"	"Q9NRP0"	"OSTC_HUMAN"	"Oligosaccharyltransferase complex subunit OSTC"	"OSTC"	1	2	0.000439289411169582	1	2	0.000582639199072686	0	"protein N-linked glycosylation via asparagine"	"integral to membrane;oligosaccharyltransferase complex"	""
"Q9NRX5"	"Q9NRX5"	"SERC1_HUMAN"	"Serine incorporator 1"	"SERINC1"	1	2	0.000144490336124211	1	2	0.00019164070786276	0	"positive regulation of transferase activity;phosphatidylserine metabolic process;sphingolipid metabolic process;phospholipid biosynthetic process"	"plasma membrane;endoplasmic reticulum membrane;integral to membrane"	"L-serine transmembrane transporter activity"
"Q9NUM3-1,Q9NUM3-2"	"Q9NUM3-[1,2]"	"S39A9_HUMAN"	"Zinc transporter ZIP9"	"SLC39A9"	1	1	5.3301402495332e-05	1	1	0	0	"zinc ion transport"	"integral to membrane"	"metal ion transmembrane transporter activity"
"Q9NX40-1"	"Q9NX40-1"	"OCAD1_HUMAN"	"OCIA domain-containing protein 1"	"OCIAD1"	3	5	0.000667899206778242	3	5	0	0	""	"endosome;mitochondrion"	""
"Q9NXE4-1,Q9NXE4-2,Q9NXE4-3,Q9NXE4-4"	"Q9NXE4-[1-4]"	"NSMA3_HUMAN"	"Sphingomyelin phosphodiesterase 4"	"SMPD4"	4	5	4.94665373823063e-05	4	5	0	0	"ceramide biosynthetic process;sphingomyelin catabolic process;glycerophospholipid catabolic process;cellular response to tumor necrosis factor;glycosphingolipid metabolic process"	"trans-Golgi network;endoplasmic reticulum membrane;Golgi membrane;Golgi apparatus;integral to membrane"	"metal ion binding;sphingomyelin phosphodiesterase activity;sphingomyelin phosphodiesterase D activity"
"Q9NXU5"	"Q9NXU5"	"ARL15_HUMAN"	"ADP-ribosylation factor-like protein 15"	"ARL15"	1	2	0.000320853540511116	1	2	0.000425555101283482	0	"small GTPase mediated signal transduction"	"intracellular"	"GTP binding"
"Q9P032"	"Q9P032"	"NDUF4_HUMAN"	"NADH dehydrogenase [ubiquinone] 1 alpha subcomplex assembly factor 4"	"NDUFAF4"	1	2	0.000374023555795815	1	2	0.000496075660924744	0	"mitochondrial respiratory chain complex I assembly"	"mitochondrial membrane"	""
"Q9P0I2-1"	"Q9P0I2-1"	"EMC3_HUMAN"	"ER membrane protein complex subunit 3"	"EMC3"	7	12	0.00150469246584523	7	12	0	0	""	"ER membrane protein complex"	""
"Q9P0T7"	"Q9P0T7"	"TMEM9_HUMAN"	"Transmembrane protein 9"	"TMEM9"	1	2	0.000476897065677725	1	2	0.000632519057645394	1	"transport"	"lysosomal membrane;late endosome membrane;late endosome;integral to membrane;lysosome"	""
"Q9P289-1,Q9P289-2"	"Q9P289-[1,2]"	"MST4_HUMAN"	"Serine/threonine-protein kinase MST4"	"MST4"	6	8	0.000314683280116672	6	8	0	0	"cellular component disassembly involved in execution phase of apoptosis;regulation of apoptotic process"	"Golgi membrane;cytosol"	"protein kinase activity;protein serine/threonine kinase activity;ATP binding;magnesium ion binding"
"Q9UBM1-1,Q9UBM1-2"	"Q9UBM1-[1,2]"	"PEMT_HUMAN"	"Phosphatidylethanolamine N-methyltransferase"	"PEMT"	1	1	8.22287968144067e-05	1	1	0	0	"phosphatidylcholine biosynthetic process;cell proliferation"	"endoplasmic reticulum membrane;mitochondrial membrane;integral to membrane"	"phosphatidyl-N-methylethanolamine N-methyltransferase activity;phosphatidylethanolamine N-methyltransferase activity;phosphatidyl-N-dimethylethanolamine N-methyltransferase activity"
"Q9UGN4-1"	"Q9UGN4-1"	"CLM8_HUMAN"	"CMRF35-like molecule 8"	"CD300A"	4	7	0.000766185377675374	4	7	0	0	"cell adhesion"	"plasma membrane;integral to membrane"	""
"Q9UHD9"	"Q9UHD9"	"UBQL2_HUMAN"	"Ubiquilin-2"	"UBQLN2"	3	4	0.000209788853411114	3	4	0.000278247566223815	0	"cell death"	"plasma membrane;cytoplasm;nucleus"	""
"Q9ULC5-1,Q9ULC5-3"	"Q9ULC5-[1,3]"	"ACSL5_HUMAN"	"Long-chain-fatty-acid--CoA ligase 5"	"ACSL5"	4	6	0.000149739481753907	4	6	0	1	"long-chain fatty-acyl-CoA biosynthetic process;triglyceride biosynthetic process;regulation of extrinsic apoptotic signaling pathway;long-chain fatty acid metabolic process"	"endoplasmic reticulum;mitochondrial inner membrane;integral to membrane;mitochondrial outer membrane;mitochondrion;endoplasmic reticulum membrane"	"long-chain fatty acid-CoA ligase activity;ATP binding"
"Q9UNL2"	"Q9UNL2"	"SSRG_HUMAN"	"Translocon-associated protein subunit gamma"	"SSR3"	1	4	0.000707612132586678	1	4	0.000938521520668435	0	"SRP-dependent cotranslational protein targeting to membrane;translation"	"Sec61 translocon complex;integral to endoplasmic reticulum membrane"	""
"Q9UPT5-1,Q9UPT5-2,Q9UPT5-3,Q9UPT5-5,Q9UPT5-6"	"Q9UPT5-[1-3,5,6]"	"EXOC7_HUMAN"	"Exocyst complex component 7"	"EXOC7"	1	1	8.90532275704322e-06	1	1	0	0	"cellular protein metabolic process;protein transport;exocytosis"	"exocyst;growth cone membrane;cytosol;plasma membrane;centriolar satellite"	""
"Q9Y277-1"	"Q9Y277-1"	"VDAC3_HUMAN"	"Voltage-dependent anion-selective channel protein 3"	"VDAC3"	11	35	0.00453516897207611	11	35	0	10	"adenine transport"	"mitochondrial outer membrane;pore complex"	"porin activity;nucleotide binding;voltage-gated anion channel activity"
"Q9Y2Z9-1,Q9Y2Z9-3"	"Q9Y2Z9-[1,3]"	"COQ6_HUMAN"	"Ubiquinone biosynthesis monooxygenase COQ6"	"COQ6"	5	7	0.000244753662312967	5	7	0	0	"ubiquinone biosynthetic process"	"Golgi apparatus;cell projection;mitochondrion"	"oxidoreductase activity;flavin adenine dinucleotide binding"
"Q9Y394-1"	"Q9Y394-1"	"DHRS7_HUMAN"	"Dehydrogenase/reductase SDR family member 7"	"DHRS7"	10	19	0.00183426006345293	10	19	0	0	""	""	"oxidoreductase activity"
"Q9Y5L0-2,Q9Y5L0-3"	"Q9Y5L0-[2,3]"	"TNPO3_HUMAN"	"Transportin-3"	"TNPO3"	22	43	0.000762331326479824	22	43	0	0	"splicing factor protein import into nucleus"	"nucleus;cytoplasm"	"receptor activity"
"Q9Y639-1,Q9Y639-2"	"Q9Y639-[1,2]"	"NPTN_HUMAN"	"Neuroplastin"	"NPTN"	5	11	0.000452258382479237	5	11	0	0	"positive regulation of long-term neuronal synaptic plasticity;positive regulation of protein phosphorylation;long-term synaptic potentiation;positive regulation of fibroblast growth factor receptor signaling pathway;homophilic cell adhesion;positive regulation of neuron projection development;elevation of cytosolic calcium ion concentration"	"plasma membrane;presynaptic membrane;integral to membrane"	"type 1 fibroblast growth factor receptor binding;cell adhesion molecule binding"
"Q9Y673-1"	"Q9Y673-1"	"ALG5_HUMAN"	"Dolichyl-phosphate beta-glucosyltransferase"	"ALG5"	8	12	0.00121211337526422	8	12	0	0	"determination of left/right symmetry;dolichol-linked oligosaccharide biosynthetic process;protein N-linked glycosylation via asparagine;post-translational protein modification"	"integral to membrane;endoplasmic reticulum membrane"	"dolichyl-phosphate beta-glucosyltransferase activity;oligosaccharyl transferase activity"
"Q9Y679-1,Q9Y679-2"	"Q9Y679-[1,2]"	"AUP1_HUMAN"	"Ancient ubiquitous protein 1"	"AUP1"	7	13	0.000446903145711912	7	13	0	0	""	"endoplasmic reticulum;nucleus;integral to membrane;endoplasmic reticulum membrane"	""
"Q16891-1"	"Q16891-1"	"IMMT_HUMAN"	"Mitochondrial inner membrane protein"	"IMMT"	1	1	0.00250418145865932	1	1	0	114	"response to cold;mitochondrial calcium ion homeostasis"	"mitochondrial inner membrane;integral to membrane"	""
"P16615-1"	"P16615-1"	"AT2A2_HUMAN"	"Sarcoplasmic/endoplasmic reticulum calcium ATPase 2"	"ATP2A2"	25	53	0.00214711879830142	25	53	0	20	"positive regulation of heart rate;epidermis development;relaxation of cardiac muscle;cell adhesion;regulation of the force of heart contraction;cellular calcium ion homeostasis;ER-nucleus signaling pathway;blood coagulation;negative regulation of heart contraction;sarcoplasmic reticulum calcium ion transport"	"sarcoplasmic reticulum membrane;platelet dense tubular network membrane;integral to plasma membrane"	"calcium-transporting ATPase activity involved in regulation of cardiac muscle cell membrane potential;metal ion binding;ATP binding"
"P05023-1"	"P05023-1"	"AT1A1_HUMAN"	"Sodium/potassium-transporting ATPase subunit alpha-1"	"ATP1A1"	19	39	0.00193387179417155	19	39	0	22	"negative regulation of heart contraction;regulation of cardiac muscle cell contraction;negative regulation of glucocorticoid biosynthetic process;cellular response to mechanical stimulus;ATP biosynthetic process;positive regulation of heart contraction;response to drug;potassium ion import;regulation of blood pressure;regulation of the force of heart contraction;membrane hyperpolarization;positive regulation of striated muscle contraction;regulation of sodium ion transport"	"caveola;T-tubule;Golgi apparatus;sodium:potassium-exchanging ATPase complex;endosome;melanosome;endoplasmic reticulum;basolateral plasma membrane"	"sodium:potassium-exchanging ATPase activity;ADP binding;potassium ion binding;4-nitrophenylphosphatase activity;ATP binding;sodium ion binding;chaperone binding"
"Q71U36"	"Q71U36"	"TBA1A_HUMAN"	"Tubulin alpha-1A chain"	"TUBA1A"	0	0	0	0	0	0	90	"cytoskeleton-dependent intracellular transport;'de novo' posttranslational protein folding;G2/M transition of mitotic cell cycle;microtubule-based process;protein polymerization;cell division"	"cytoplasmic microtubule;microtubule;cytosol"	"structural molecule activity;structural constituent of cytoskeleton;GTP binding;GTPase activity"
"P68363"	"P68363"	"TBA1B_HUMAN"	"Tubulin alpha-1B chain"	"TUBA1B"	0	0	0	0	0	0	91	"'de novo' posttranslational protein folding;microtubule cytoskeleton organization;cell division;microtubule-based process;cellular response to interleukin-4;protein polymerization;cytoskeleton-dependent intracellular transport"	"microtubule;cytoplasmic microtubule"	"structural constituent of cytoskeleton;GTP binding;structural molecule activity;GTPase activity"
"P04899-1,P04899-4"	"P04899-[1,4]"	"GNAI2_HUMAN"	"Guanine nucleotide-binding protein G(i) subunit alpha-2"	"GNAI2"	11	25	0.00175747570831821	11	25	0	23	"response to nutrient;positive regulation of cell proliferation;synaptic transmission;activation of MAPKK activity;cell proliferation;negative regulation of synaptic transmission;negative regulation of adenylate cyclase activity;gamma-aminobutyric acid signaling pathway;adenosine receptor signaling pathway;regulation of calcium ion transport;G-protein coupled acetylcholine receptor signaling pathway;platelet activation;adenylate cyclase-inhibiting G-protein coupled receptor signaling pathway;cell division;cell cycle;intracellular protein kinase cascade"	"cytosol;midbody;heterotrimeric G-protein complex;cytoplasm;membrane raft;centrosome;nucleus"	"G-protein beta/gamma-subunit complex binding;metal ion binding;GTPase activity;signal transducer activity;G-protein coupled receptor binding;GTP binding"
"P10316"	"P10316"	"1A69_HUMAN"	"HLA class I histocompatibility antigen, A-69 alpha chain"	"HLA-A"	0	0	0	0	0	0	51	"regulation of immune response;positive regulation of T cell mediated cytotoxicity;antigen processing and presentation of exogenous peptide antigen via MHC class I;antigen processing and presentation of exogenous peptide antigen via MHC class I;modulation by virus of host morphology or physiology;interferon-gamma-mediated signaling pathway;type I interferon-mediated signaling pathway"	"integral to lumenal side of endoplasmic reticulum membrane;ER to Golgi transport vesicle membrane;MHC class I protein complex;early endosome membrane;phagocytic vesicle membrane;plasma membrane;Golgi membrane"	"peptide antigen binding"
"P01892"	"P01892"	"1A02_HUMAN"	"HLA class I histocompatibility antigen, A-2 alpha chain"	"HLA-A"	0	0	0	0	0	0	53	"regulation of immune response;positive regulation of T cell mediated cytotoxicity;interferon-gamma-mediated signaling pathway;antigen processing and presentation of exogenous peptide antigen via MHC class I;regulation of defense response to virus by virus;viral process;modulation by virus of host morphology or physiology;antigen processing and presentation of exogenous peptide antigen via MHC class I;type I interferon-mediated signaling pathway"	"Golgi membrane;early endosome membrane;plasma membrane;phagocytic vesicle membrane;integral to lumenal side of endoplasmic reticulum membrane;ER to Golgi transport vesicle membrane;MHC class I protein complex"	"peptide antigen binding"
"Q9NVI7-2"	"Q9NVI7-2"	"ATD3A_HUMAN"	"ATPase family AAA domain-containing protein 3A"	"ATAD3A"	14	24	0.00123887928575901	14	24	0	0	"negative regulation of apoptotic process;cell growth"	"integral to membrane;mitochondrion;mitochondrial nucleoid;mitochondrial inner membrane"	"nucleoside-triphosphatase activity;ATP binding"
"P48668"	"P48668"	"K2C6C_HUMAN"	"Keratin, type II cytoskeletal 6C"	"KRT6C"	1	1	0.000492469619060467	1	1	0.000653173277391508	27	"cytoskeleton organization"	"intermediate filament;keratin filament"	"structural molecule activity"
"Q86Y56-1"	"Q86Y56-1"	"HEAT2_HUMAN"	"HEAT repeat-containing protein 2"	"HEATR2"	12	21	0.000803822554122586	12	21	0	0	""	"cytoplasm"	""
"O95831-1,O95831-3"	"O95831-[1,3]"	"AIFM1_HUMAN"	"Apoptosis-inducing factor 1, mitochondrial"	"AIFM1"	12	21	0.000560577719229046	12	21	0	0	"apoptotic DNA fragmentation;neuron differentiation;mitochondrial respiratory chain complex I assembly;intrinsic apoptotic signaling pathway in response to endoplasmic reticulum stress;neuron apoptotic process;activation of cysteine-type endopeptidase activity involved in apoptotic process;cell redox homeostasis"	"mitochondrial intermembrane space;mitochondrial inner membrane;perinuclear region of cytoplasm;cytosol;nucleus"	"electron carrier activity;DNA binding;flavin adenine dinucleotide binding;oxidoreductase activity"
"P20340-2"	"P20340-2"	"RAB6A_HUMAN"	"Ras-related protein Rab-6A"	"RAB6A"	7	14	0.00363795428673972	7	14	0	20	"minus-end-directed organelle transport along microtubule;small GTPase mediated signal transduction;protein targeting to Golgi;retrograde vesicle-mediated transport;peptidyl-cysteine methylation"	"cytoplasmic vesicle;trans-Golgi network;cytosol;membrane;Golgi apparatus;Golgi membrane"	"GTPase activity;GTP binding"
"Q13509"	"Q13509"	"TBB3_HUMAN"	"Tubulin beta-3 chain"	"TUBB3"	0	0	0	0	0	0	53	"mitosis;'de novo' posttranslational protein folding;protein polymerization;axon guidance;microtubule-based process"	"axon;cytoplasm;microtubule;plasma membrane"	"structural constituent of cytoskeleton;peptide binding;GTPase activity;GTP binding"
"P04259"	"P04259"	"K2C6B_HUMAN"	"Keratin, type II cytoskeletal 6B"	"KRT6B"	0	0	0	0	0	0	27	"ectoderm development"	"keratin filament"	"structural constituent of cytoskeleton"
"Q96T76-1,Q96T76-8"	"Q96T76-[1,8]"	"MMS19_HUMAN"	"MMS19 nucleotide excision repair protein homolog"	"MMS19"	12	19	0.000301851534713856	12	19	0	0	"iron-sulfur cluster assembly;transcription;small molecule metabolic process;chromosome segregation;response to hormone stimulus;positive regulation of transcription;nucleotide-excision repair;phosphorelay signal transduction system"	"CIA complex;MMXD complex;holo TFIIH complex"	"transcription coactivator activity;protein binding;receptor signaling complex scaffold activity"
"P61019-1"	"P61019-1"	"RAB2A_HUMAN"	"Ras-related protein Rab-2A"	"RAB2A"	6	21	0.00609464327121059	6	21	0	22	"ER to Golgi vesicle-mediated transport;protein transport;small GTPase mediated signal transduction;mitotic cell cycle"	"melanosome;Golgi membrane;endoplasmic reticulum membrane;endoplasmic reticulum-Golgi intermediate compartment membrane"	"GTPase activity;GDP binding;GTP binding"
"Q04826"	"Q04826"	"1B40_HUMAN"	"HLA class I histocompatibility antigen, B-40 alpha chain"	"HLA-B"	0	0	0	0	0	0	31	"antigen processing and presentation of exogenous peptide antigen via MHC class I;type I interferon-mediated signaling pathway;modulation by virus of host morphology or physiology;interferon-gamma-mediated signaling pathway;positive regulation of T cell mediated cytotoxicity;regulation of immune response;antigen processing and presentation of exogenous peptide antigen via MHC class I"	"MHC class I protein complex;plasma membrane;integral to lumenal side of endoplasmic reticulum membrane;ER to Golgi transport vesicle membrane;Golgi membrane;phagocytic vesicle membrane;early endosome membrane"	"peptide antigen binding"
"P30479"	"P30479"	"1B41_HUMAN"	"HLA class I histocompatibility antigen, B-41 alpha chain"	"HLA-B"	0	0	0	0	0	0	31	"antigen processing and presentation of exogenous peptide antigen via MHC class I;regulation of immune response;positive regulation of T cell mediated cytotoxicity;modulation by virus of host morphology or physiology;antigen processing and presentation of exogenous peptide antigen via MHC class I;interferon-gamma-mediated signaling pathway;type I interferon-mediated signaling pathway"	"Golgi membrane;ER to Golgi transport vesicle membrane;MHC class I protein complex;early endosome membrane;plasma membrane;phagocytic vesicle membrane;integral to lumenal side of endoplasmic reticulum membrane"	"peptide antigen binding"
"P30447"	"P30447"	"1A23_HUMAN"	"HLA class I histocompatibility antigen, A-23 alpha chain"	"HLA-A"	0	0	0	0	0	0	27	"interferon-gamma-mediated signaling pathway;antigen processing and presentation of exogenous peptide antigen via MHC class I;regulation of immune response;antigen processing and presentation of exogenous peptide antigen via MHC class I;positive regulation of T cell mediated cytotoxicity;modulation by virus of host morphology or physiology;type I interferon-mediated signaling pathway"	"ER to Golgi transport vesicle membrane;MHC class I protein complex;integral to lumenal side of endoplasmic reticulum membrane;Golgi membrane;plasma membrane;phagocytic vesicle membrane;early endosome membrane"	"peptide antigen binding"
"O14787-2"	"O14787-2"	"TNPO2_HUMAN"	"Transportin-2"	"TNPO2"	5	11	0.000547275269768124	5	11	0	12	"intracellular protein transport"	"cytoplasm;nucleus"	"nuclear localization sequence binding"
"P30486,Q31610"	"P30486, Q31610"	"1B48_HUMAN, 1B81_HUMAN"	"HLA class I histocompatibility antigen, B-48 alpha chain, HLA class I histocompatibility antigen, B-81 alpha chain"	"HLA-B"	0	0	0	0	0	0	28	"modulation by virus of host morphology or physiology;positive regulation of T cell mediated cytotoxicity;immune response;antigen processing and presentation of peptide antigen via MHC class I;type I interferon-mediated signaling pathway;antigen processing and presentation of exogenous peptide antigen via MHC class I;regulation of immune response;antigen processing and presentation of exogenous peptide antigen via MHC class I;interferon-gamma-mediated signaling pathway"	"integral to membrane;MHC class I protein complex;Golgi membrane;phagocytic vesicle membrane;integral to lumenal side of endoplasmic reticulum membrane;plasma membrane;early endosome membrane;ER to Golgi transport vesicle membrane"	"peptide antigen binding"
"P30508"	"P30508"	"1C12_HUMAN"	"HLA class I histocompatibility antigen, Cw-12 alpha chain"	"HLA-C"	0	0	0	0	0	0	29	"regulation of immune response;positive regulation of T cell mediated cytotoxicity;type I interferon-mediated signaling pathway;modulation by virus of host morphology or physiology;antigen processing and presentation of exogenous peptide antigen via MHC class I;antigen processing and presentation of exogenous peptide antigen via MHC class I;interferon-gamma-mediated signaling pathway"	"early endosome membrane;Golgi membrane;MHC class I protein complex;integral to plasma membrane;phagocytic vesicle membrane;integral to lumenal side of endoplasmic reticulum membrane;ER to Golgi transport vesicle membrane"	"peptide antigen binding"
"Q07000"	"Q07000"	"1C15_HUMAN"	"HLA class I histocompatibility antigen, Cw-15 alpha chain"	"HLA-C"	0	0	0	0	0	0	28	"interferon-gamma-mediated signaling pathway;antigen processing and presentation of exogenous peptide antigen via MHC class I;type I interferon-mediated signaling pathway;positive regulation of T cell mediated cytotoxicity;regulation of immune response;antigen processing and presentation of exogenous peptide antigen via MHC class I;modulation by virus of host morphology or physiology"	"Golgi membrane;MHC class I protein complex;ER to Golgi transport vesicle membrane;plasma membrane;phagocytic vesicle membrane;integral to lumenal side of endoplasmic reticulum membrane;early endosome membrane"	"peptide antigen binding"
"P30460,P30480"	"P30460, P30480"	"1B08_HUMAN, 1B42_HUMAN"	"HLA class I histocompatibility antigen, B-42 alpha chain, HLA class I histocompatibility antigen, B-8 alpha chain"	"HLA-B"	0	0	0	0	0	0	29	"interferon-gamma-mediated signaling pathway;modulation by virus of host morphology or physiology;antigen processing and presentation of exogenous peptide antigen via MHC class I;type I interferon-mediated signaling pathway;positive regulation of T cell mediated cytotoxicity;regulation of immune response;antigen processing and presentation of exogenous peptide antigen via MHC class I"	"integral to plasma membrane;integral to lumenal side of endoplasmic reticulum membrane;Golgi membrane;ER to Golgi transport vesicle membrane;early endosome membrane;MHC class I protein complex;phagocytic vesicle membrane;plasma membrane"	"receptor binding;peptide antigen binding"
"P61224"	"P61224"	"RAP1B_HUMAN"	"Ras-related protein Rap-1b"	"RAP1B"	4	12	0.00370947275096844	4	12	0.00491995522234855	13	"regulation of establishment of cell polarity;energy reserve metabolic process;cell proliferation;Rap protein signal transduction;platelet activation;regulation of insulin secretion;regulation of cell junction assembly;cellular response to cAMP;establishment of endothelial barrier"	"cytosol;plasma membrane;lipid particle;cell-cell junction"	"GTP binding;GTPase activity;GDP binding"
"P04222"	"P04222"	"1C03_HUMAN"	"HLA class I histocompatibility antigen, Cw-3 alpha chain"	"HLA-C"	0	0	0	0	0	0	24	"regulation of immune response;positive regulation of T cell mediated cytotoxicity;type I interferon-mediated signaling pathway;interferon-gamma-mediated signaling pathway;antigen processing and presentation of exogenous peptide antigen via MHC class I;antigen processing and presentation of exogenous peptide antigen via MHC class I;modulation by virus of host morphology or physiology"	"integral to lumenal side of endoplasmic reticulum membrane;plasma membrane;MHC class I protein complex;Golgi membrane;phagocytic vesicle membrane;ER to Golgi transport vesicle membrane;early endosome membrane"	"peptide antigen binding;receptor binding"
"O95864-1"	"O95864-1"	"FADS2_HUMAN"	"Fatty acid desaturase 2"	"FADS2"	9	16	0.00123832123202669	9	16	0	1	"alpha-linolenic acid metabolic process;unsaturated fatty acid biosynthetic process;linoleic acid metabolic process"	"integral to plasma membrane;endoplasmic reticulum membrane"	"heme binding;iron ion binding;stearoyl-CoA 9-desaturase activity"
