"";"protein.acs";"X.1";"X";"protein.g";"ID";"Description";"Gene";"global.peptide.count";"global.spectra.count";"global.dNSAF";"peptide.count.P6287.1.id.csv";"peptide.count.P6287.2.id.csv";"spectra.count.P6287.1.id.csv";"spectra.count.P6287.2.id.csv";"dNSAF.P6287.1.id.csv";"dNSAF.P6287.2.id.csv";"Go.Cc";"norm.sc";"Go.Mf"
"193";"P38159";307;307;"P38159-1";"RBMX_HUMAN";"RNA-binding motif protein, X chromosome";"RBMX";9;11;0,00187719348877045;5;6;5;6;NA;NA;"membrane, nuclear euchromatin, nucleus, catalytic step 2 spliceosome, extracellular vesicular exosome, nucleoplasm, ribonucleoprotein complex, extracellular space, supraspliceosomal complex";0,00210808738980452;"nucleotide binding, protein binding, RNA binding, core promoter binding, mRNA binding, poly(A) RNA binding, single-stranded RNA binding, chromatin binding"
"194";"P38606";308;308;"P38606";"VATA_HUMAN";"V-type proton ATPase catalytic subunit A";"ATP6V1A";2;2;0,000216290748227272;2;NA;2;NA;0,000541618611299331;NA;"microvillus, mitochondrion, integral component of plasma membrane, lysosomal membrane, extracellular vesicular exosome, cytosol, plasma membrane, apical plasma membrane, proton-transporting two-sector ATPase complex, proton-transporting V-type ATPase, V1 domain";0,000383288616328095;"ATP binding, proton-transporting ATPase activity, rotational mechanism"
"195";"P38646";309;309;"P38646";"GRP75_HUMAN";"Stress-70 protein, mitochondrial";"HSPA9";12;14;0,0013757875428477;9;5;9;5;0,0022147335409022;0,00146097151127571;"cytoplasm, extracellular vesicular exosome, mitochondrial nucleoid, mitochondrion, nucleolus";0,00268302031429667;"ATP binding, poly(A) RNA binding, protein binding, unfolded protein binding"
"196";"P39019";311;311;"P39019";"RS19_HUMAN";"40S ribosomal protein S19";"RPS19";4;6;0,00276106327564607;3;3;3;3;0,00345702086039677;0,00410482616340499;"cytosolic small ribosomal subunit, cytosol, extracellular vesicular exosome, nucleolus, ribosome, cytoplasm";0,00114986584898429;"structural constituent of ribosome, fibroblast growth factor binding, protein homodimerization activity, protein binding, protein kinase binding, poly(A) RNA binding"
"197";"P39023";312;312;"P39023";"RL3_HUMAN";"60S ribosomal protein L3";"RPL3";4;6;0,000993434677341638;3;3;3;3;0,00124384125250008;0,00147692256499683;"cytoplasm, nucleolus, cytosolic large ribosomal subunit, nucleus, cytosol, extracellular vesicular exosome";0,00114986584898429;"RNA binding, poly(A) RNA binding, structural constituent of ribosome"
"198";"P40227";316;316;"P40227-1";"TCPZ_HUMAN";"T-complex protein 1 subunit zeta";"CCT6A";7;11;0,00138226488532815;7;4;7;4;NA;NA;"zona pellucida receptor complex, extracellular vesicular exosome, cytosol, chaperonin-containing T-complex, microtubule, cell body, acrosomal vesicle, cytoplasm";0,00210808738980452;"unfolded protein binding, poly(A) RNA binding, ATP binding"
"199";"P40926";317;317;"P40926";"MDHM_HUMAN";"Malate dehydrogenase, mitochondrial";"MDH2";13;25;0,00493533253166519;11;12;12;13;0,00593216597346191;0,00763076658581697;"mitochondrial matrix, mitochondrion, mitochondrial inner membrane, nucleus, extracellular vesicular exosome, plasma membrane";0,00479110770410119;"malate dehydrogenase (NADP+) activity, poly(A) RNA binding, oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor, L-malate dehydrogenase activity"
"200";"P42081";320;320;"P42081-1,P42081-3,P42081-4";"CD86_HUMAN";"T-lymphocyte activation antigen CD86";"CD86";8;12;0,000811254660524174;7;5;7;5;NA;NA;"plasma membrane, intracellular membrane-bounded organelle, external side of plasma membrane, integral component of membrane, extracellular vesicular exosome";0,00229973169796857;"protein binding, coreceptor activity, receptor activity"
"201";"P46777";332;332;"P46777";"RL5_HUMAN";"60S ribosomal protein L5";"RPL5";5;8;0,0017973251401512;4;3;5;3;0,00281295187854956;0,00200403970940648;"cytoplasm, cytosol, cytosolic large ribosomal subunit, nucleolus, ribonucleoprotein complex, nucleus, extracellular vesicular exosome";0,00153315446531238;"5S rRNA binding, structural constituent of ribosome, protein binding, poly(A) RNA binding, RNA binding"
"202";"P46779";334;334;"P46779-1,P46779-2,P46779-3";"RL28_HUMAN";"60S ribosomal protein L28";"RPL28";5;5;0,000811748124429603;5;NA;5;NA;NA;NA;"cytosol, cytoplasm, extracellular vesicular exosome, cytosolic large ribosomal subunit";0,000958221540820238;"protein binding, RNA binding, poly(A) RNA binding, structural constituent of ribosome"
"203";"P46781";335;335;"P46781";"RS9_HUMAN";"40S ribosomal protein S9";"RPS9";6;10;0,00343946885711924;6;4;6;4;0,00516771159543847;0,00409072023157198;"cytosol, nucleolus, ribosome, cytoplasm, cytosolic small ribosomal subunit, nucleus, ribonucleoprotein complex, extracellular vesicular exosome";0,00191644308164048;"rRNA binding, protein binding, structural constituent of ribosome, poly(A) RNA binding, translation regulator activity"
"204";"P46782";336;336;"P46782";"RS5_HUMAN";"40S ribosomal protein S5";"RPS5";9;12;0,00392504093106549;8;4;8;4;0,00655252319944485;0,00389019473002433;"cytosolic small ribosomal subunit, extracellular vesicular exosome, cytosol, ribonucleoprotein complex";0,00229973169796857;"mRNA binding, structural constituent of ribosome, poly(A) RNA binding, RNA binding"
"205";"P47756";338;338;"P47756-2";"CAPZB_HUMAN";"F-actin-capping protein subunit beta";"CAPZB";3;5;0,00120443494274573;3;2;3;2;NA;NA;"F-actin capping protein complex, acrosomal vesicle, intercalated disc, cytoskeleton, actin cytoskeleton, membrane, WASH complex, extracellular vesicular exosome, lamellipodium, cortical cytoskeleton, Z disc, cytosol";0,000958221540820238;"actin binding"
"206";"P48047";340;340;"P48047";"ATPO_HUMAN";"ATP synthase subunit O, mitochondrial";"ATP5O";5;9;0,00281939559837099;5;4;5;4;0,0039222850137522;0,00372582030481204;"mitochondrion, mitochondrial inner membrane, plasma membrane, mitochondrial proton-transporting ATP synthase complex, nucleus";0,00172479877347643;"proton-transporting ATP synthase activity, rotational mechanism, drug binding, transmembrane transporter activity, transporter activity"
"207";"P48643";341;341;"P48643";"TCPE_HUMAN";"T-complex protein 1 subunit epsilon";"CCT5";5;7;0,000917324145511262;3;4;3;4;0,00104237805517971;0,0014669126153881;"centrosome, nucleolus, cytoplasm, extracellular vesicular exosome, cell body, cytosol, microtubule, zona pellucida receptor complex, chaperonin-containing T-complex";0,00134151015714833;"ATP binding, G-protein beta-subunit binding"
"208";"P48960";343;343;"P48960-1,P48960-2,P48960-3";"CD97_HUMAN";"CD97 antigen";"CD97";3;4;0,000106548017290401;1;3;1;3;NA;NA;"extracellular vesicular exosome, integral component of plasma membrane, plasma membrane, extracellular space";0,00076657723265619;"protein binding, transmembrane signaling receptor activity, calcium ion binding, G-protein coupled receptor activity"
"209";"P49327";345;345;"P49327";"FAS_HUMAN";"Fatty acid synthase";"FASN";12;14;0,000372026977934523;8;6;8;6;0,000532343581316906;0,000474073909752069;"cytosol, mitochondrion, extracellular vesicular exosome, membrane, Golgi apparatus, plasma membrane, glycogen granule, melanosome, cytoplasm";0,00268302031429667;"protein binding, drug binding, palmitoyl-[acyl-carrier-protein] hydrolase activity, enoyl-[acyl-carrier-protein] reductase (NADPH, A-specific) activity, 3-hydroxypalmitoyl-[acyl-carrier-protein] dehydratase activity, NADPH binding, 3-oxoacyl-[acyl-carrier-protein] reductase (NADPH) activity, [acyl-carrier-protein] S-acetyltransferase activity, poly(A) RNA binding, fatty acid synthase activity, 3-hydroxyoctanoyl-[acyl-carrier-protein] dehydratase activity, [acyl-carrier-protein] S-malonyltransferase activity, zinc ion binding, myristoyl-[acyl-carrier-protein] hydrolase activity, 3-oxoacyl-[acyl-carrier-protein] synthase activity, oleoyl-[acyl-carrier-protein] hydrolase activity, enoyl-[acyl-carrier-protein] reductase (NADPH, B-specific) activity"
"210";"P49368";346;346;"P49368-1";"TCPG_HUMAN";"T-complex protein 1 subunit gamma";"CCT3";10;14;0,00171405457173135;8;6;8;6;NA;NA;"microtubule, zona pellucida receptor complex, cytoplasm, chaperonin-containing T-complex, cell body, cytoskeleton, plasma membrane, cytosol, extracellular vesicular exosome";0,00268302031429667;"protein binding, poly(A) RNA binding, ATP binding, unfolded protein binding"
"211";"P49411";347;347;"P49411";"EFTU_HUMAN";"Elongation factor Tu, mitochondrial";"TUFM";6;6;0,000885739325151947;3;3;3;3;0,0011090000547733;0,00131681370286222;"mitochondrial nucleoid, mitochondrion, extracellular vesicular exosome";0,00114986584898429;"poly(A) RNA binding, translation elongation factor activity, GTP binding, GTPase activity"
"212";"P49588";349;349;"P49588";"SYAC_HUMAN";"Alanine--tRNA ligase, cytoplasmic";"AARS";3;4;0,00027572601581865;3;NA;4;NA;0,000690451824734891;NA;"cytosol, cytoplasm, extracellular vesicular exosome";0,00076657723265619;"alanine-tRNA ligase activity, amino acid binding, metal ion binding, tRNA binding, ATP binding, aminoacyl-tRNA editing activity"
"213";"P49720";350;350;"P49720";"PSB3_HUMAN";"Proteasome subunit beta type-3";"PSMB3";3;3;0,000976473597484585;3;NA;3;NA;0,00244520987686601;NA;"mitochondrion, actin cytoskeleton, Golgi apparatus, nucleus, cytoplasm, nucleoplasm, cytosol, proteasome complex, proteasome core complex, extracellular vesicular exosome";0,000574932924492143;"threonine-type endopeptidase activity, protein binding"
"214";"P49721";351;351;"P49721";"PSB2_HUMAN";"Proteasome subunit beta type-2";"PSMB2";2;4;0,00132787454384305;2;2;2;2;0,00166258051329198;0,00197412866896757;"proteasome core complex, extracellular vesicular exosome, nucleoplasm, proteasome complex, nucleus, cytosol";0,00076657723265619;"protein binding, threonine-type endopeptidase activity"
"215";"P49755";354;354;"P49755";"TMEDA_HUMAN";"Transmembrane emp24 domain-containing protein 10";"TMED10";1;2;0,00060936708518825;1;1;1;1;0,000762965030072346;0,000905935759046763;"secretory granule membrane, gamma-secretase complex, trans-Golgi network transport vesicle, transport vesicle membrane, cis-Golgi network, endoplasmic reticulum-Golgi intermediate compartment membrane, endoplasmic reticulum-Golgi intermediate compartment, endoplasmic reticulum, Golgi apparatus, melanosome, Golgi membrane, zymogen granule membrane, COPI-coated vesicle, endoplasmic reticulum membrane, integral component of membrane, plasma membrane";0,000383288616328095;"protein binding, syntaxin binding"
"216";"P50395";356;356;"P50395-1,P50395-2";"GDIB_HUMAN";"Rab GDP dissociation inhibitor beta";"GDI2";6;8;0,000599781535533603;5;3;5;3;NA;NA;"membrane, Golgi apparatus, cytosol, extracellular vesicular exosome, cytoplasm";0,00153315446531238;"Rab GDP-dissociation inhibitor activity, poly(A) RNA binding, protein binding, Rab GTPase activator activity"
"217";"P50454";357;357;"P50454";"SERPH_HUMAN";"Serpin H1";"SERPINH1";3;3;0,000478892553790287;3;NA;3;NA;0,00119920580085534;NA;"endoplasmic reticulum lumen, endoplasmic reticulum, endoplasmic reticulum-Golgi intermediate compartment, extracellular space";0,000574932924492143;"serine-type endopeptidase inhibitor activity, poly(A) RNA binding, collagen binding"
"218";"P50502";358;358;"P50502,Q8IZP2";"F10A1_HUMAN, ST134_HUMAN";"Hsc70-interacting protein, Putative protein FAM10A4";"ST13, ST13P4";3;3;0,000328698009005484;3;NA;3;NA;0,000823100204856373;NA;"cytosol, extracellular vesicular exosome, protein complex, cytoplasm";0,000574932924492143;"protein binding, bridging, dATP binding, protein binding"
"219";"P50552";359;359;"P50552";"VASP_HUMAN";"Vasodilator-stimulated phosphoprotein";"VASP";3;5;0,00087796968194886;3;2;3;2;0,00131912638094087;0,00104421016437495;"plasma membrane, filopodium membrane, focal adhesion, lamellipodium membrane, tight junction, extracellular vesicular exosome, cytosol, actin cytoskeleton, cytoplasm";0,000958221540820238;"profilin binding, protein binding"
"220";"P50895";360;360;"P50895";"BCAM_HUMAN";"Basal cell adhesion molecule";"BCAM";5;9;0,000956259972058949;5;3;6;3;0,00159639498330424;0,000947770372123763;"extracellular vesicular exosome, external side of plasma membrane, plasma membrane, integral component of plasma membrane";0,00172479877347643;"laminin binding, transmembrane signaling receptor activity, laminin receptor activity"
"221";"P50914";361;361;"P50914";"RL14_HUMAN";"60S ribosomal protein L14";"RPL14";5;8;0,00248281658895305;5;2;6;2;0,0046629583698375;0,00184558075563945;"cytoplasm, cytosol, extracellular vesicular exosome, cytosolic large ribosomal subunit";0,00153315446531238;"protein binding, structural constituent of ribosome, RNA binding, poly(A) RNA binding"
"222";"P50990";362;362;"P50990";"TCPQ_HUMAN";"T-complex protein 1 subunit theta";"CCT8";11;21;0,00255700659195325;10;8;11;10;0,00335398313402241;0,00362043670130002;"intermediate filament cytoskeleton, microtubule, aggresome, zona pellucida receptor complex, extracellular vesicular exosome, cytoplasm, centrosome, cell body, cytosol, chaperonin-containing T-complex";0,004024530471445;"ATPase activity, coupled, ATP binding"
"223";"P50991";363;363;"P50991-1,P50991-2";"TCPD_HUMAN";"T-complex protein 1 subunit delta";"CCT4";6;9;0,000591896536508658;5;4;5;4;NA;NA;"cytoplasm, microtubule, zona pellucida receptor complex, cell body, extracellular vesicular exosome, centrosome, melanosome, chaperonin-containing T-complex, nucleus, cytosol";0,00172479877347643;"poly(A) RNA binding, ATP binding, unfolded protein binding"
"224";"P51149";364;364;"P51149";"RAB7A_HUMAN";"Ras-related protein Rab-7a";"RAB7A";4;7;0,00225642449660287;4;3;4;3;0,00322877954755254;0,0028753613221919;"extracellular vesicular exosome, phagocytic vesicle, late endosome, intracellular membrane-bounded organelle, Golgi apparatus, alveolar lamellar body, phagocytic vesicle membrane, lysosome, melanosome, lysosomal membrane";0,00134151015714833;"protein binding, GTP binding, GDP binding, GTPase activity"
"225";"P51572";365;365;"P51572-1,P51572-2";"BAP31_HUMAN";"B-cell receptor-associated protein 31";"BCAP31";3;5;0,000678106664919851;3;2;3;2;NA;NA;"cytosol, lipid particle, Golgi membrane, endoplasmic reticulum membrane, endoplasmic reticulum-Golgi intermediate compartment membrane, integral component of lumenal side of endoplasmic reticulum membrane, endoplasmic reticulum, integral component of plasma membrane";0,000958221540820238;"protein binding"
"226";"P52209";367;367;"P52209";"6PGD_HUMAN";"6-phosphogluconate dehydrogenase, decarboxylating";"PGD";5;7;0,000967039069972657;4;3;4;3;0,0013837626632368;0,00123229770951081;"nucleus, extracellular vesicular exosome, cytosol";0,00134151015714833;"NADP binding, phosphogluconate dehydrogenase (decarboxylating) activity"
"227";"P52272";368;368;"P52272-1,P52272-2";"HNRPM_HUMAN";"Heterogeneous nuclear ribonucleoprotein M";"HNRNPM";14;24;0,00109686075333885;12;10;13;11;NA;NA;"nuclear matrix, nucleoplasm, integral component of plasma membrane, paraspeckles, nucleus, catalytic step 2 spliceosome, spliceosomal complex";0,00459946339593714;"protein domain specific binding, RNA binding, poly(A) RNA binding, nucleotide binding, protein binding"
"228";"P52566";370;370;"P52566";"GDIR2_HUMAN";"Rho GDP-dissociation inhibitor 2";"ARHGDIB";4;4;0,00132787454384305;NA;4;NA;4;NA;0,00394825733793515;"extracellular vesicular exosome, cytoplasmic membrane-bounded vesicle, cytoplasm, cytoskeleton, cytosol";0,00076657723265619;"Rho GDP-dissociation inhibitor activity, GTPase activator activity"
"229";"P52907";373;373;"P52907";"CAZA1_HUMAN";"F-actin-capping protein subunit alpha-1";"CAPZA1";2;4;0,000933226515078508;2;2;2;2;0,00116845693416674;0,00138741210651218;"actin cytoskeleton, extracellular region, F-actin capping protein complex, cytosol, extracellular vesicular exosome, cytoskeleton, WASH complex";0,00076657723265619;"protein binding, actin binding"
"230";"P53396";374;374;"P53396-1,P53396-2";"ACLY_HUMAN";"ATP-citrate synthase";"ACLY";1;1;3,03023141817045e-05;1;NA;1;NA;NA;NA;"extracellular vesicular exosome, citrate lyase complex, plasma membrane, cytoplasm, mitochondrion, cytosol, nucleus";0,000191644308164048;"metal ion binding, ATP binding, cofactor binding, protein binding, ATP citrate synthase activity, succinate-CoA ligase (ADP-forming) activity"
"231";"P53985";375;375;"P53985";"MOT1_HUMAN";"Monocarboxylate transporter 1";"SLC16A1";2;3;0,00040035417496868;2;NA;3;NA;0,00100253604951506;NA;"mitochondrion, integral component of plasma membrane, integral component of membrane, extracellular vesicular exosome, membrane, centrosome, plasma membrane";0,000574932924492143;"organic cyclic compound binding, symporter activity, mevalonate transmembrane transporter activity, secondary active monocarboxylate transmembrane transporter activity, monocarboxylic acid transmembrane transporter activity"
"232";"P53999";376;376;"P53999";"TCP4_HUMAN";"Activated RNA polymerase II transcriptional coactivator p15";"SUB1";5;7;0,00367779425824247;4;2;5;2;0,00657832053487574;0,00312440836584632;"nucleolus, nucleus, extracellular vesicular exosome, transcription factor complex";0,00134151015714833;"protein binding, single-stranded DNA binding, poly(A) RNA binding, transcription coactivator activity"
"233";"P54105";377;377;"P54105";"ICLN_HUMAN";"Methylosome subunit pICln";"CLNS1A";2;3;0,000844629061115359;2;1;2;1;0,00141003663785522;0,000837130511524224;"nucleus, pICln-Sm protein complex, cytoplasm, cytosol, methylosome, cytoskeleton, plasma membrane";0,000574932924492143;"poly(A) RNA binding, protein binding"
"234";"P54577";378;378;"P54577";"SYYC_HUMAN";"Tyrosine--tRNA ligase, cytoplasmic";"YARS";6;6;0,000758246543501288;6;NA;6;NA;0,00189874251802095;NA;"cytosol, nucleus, extracellular space, cytoplasm";0,00114986584898429;"tyrosine-tRNA ligase activity, signal transducer activity, poly(A) RNA binding, tRNA binding, interleukin-8 receptor binding, ATP binding"
"235";"P54709";379;379;"P54709";"AT1B3_HUMAN";"Sodium/potassium-transporting ATPase subunit beta-3";"ATP1B3";3;8;0,00191328160080612;3;3;5;3;0,00299443264490759;0,00213333259388431;"caveola, melanosome, plasma membrane, extracellular vesicular exosome, sodium:potassium-exchanging ATPase complex";0,00153315446531238;"sodium:potassium-exchanging ATPase activity"
"236";"P55060";380;380;"P55060-1,P55060-3,P55060-4";"XPO2_HUMAN";"Exportin-2";"CSE1L";3;5;0,000114530888822714;2;2;2;3;NA;NA;"cytoplasm, nucleus, extracellular vesicular exosome";0,000958221540820238;"protein binding, importin-alpha export receptor activity"
"237";"P55072";381;381;"P55072";"TERA_HUMAN";"Transitional endoplasmic reticulum ATPase";"VCP";7;10;0,000827862231118031;6;4;6;4;0,00124384125250008;0,000984615043331221;"cytoplasm, perinuclear region of cytoplasm, lipid particle, intracellular membrane-bounded organelle, extracellular vesicular exosome, endoplasmic reticulum, proteasome complex, cytosol, nucleus, site of double-strand break";0,00191644308164048;"protein domain specific binding, ATPase activity, ADP binding, ATP binding, deubiquitinase activator activity, protein phosphatase binding, polyubiquitin binding, protein binding, lipid binding, ubiquitin-specific protease binding, poly(A) RNA binding"
"238";"P60842";387;387;"P60842-1";"IF4A1_HUMAN";"Eukaryotic initiation factor 4A-I";"EIF4A1";9;13;0,00271922898359083;6;7;6;7;NA;NA;"extracellular vesicular exosome, cytosol, eukaryotic translation initiation factor 4F complex";0,00249137600613262;"poly(A) RNA binding, RNA cap binding, ATP binding, protein binding, translation factor activity, nucleic acid binding, helicase activity, mRNA binding, ATP-dependent helicase activity, translation initiation factor activity, double-stranded RNA binding"
"239";"P60866";388;388;"P60866-1,P60866-2";"RS20_HUMAN";"40S ribosomal protein S20";"RPS20";3;7;0,00196252046553274;3;3;3;4;NA;NA;"cytoplasm, cytosolic small ribosomal subunit, cytosol, extracellular vesicular exosome";0,00134151015714833;"RNA binding, protein binding, poly(A) RNA binding, structural constituent of ribosome"
"240";"P60900";390;390;"P60900";"PSA6_HUMAN";"Proteasome subunit alpha type-6";"PSMA6";5;7;0,00189869866177558;3;4;3;4;0,00203767489738834;0,0032260151419714;"polysome, proteasome core complex, alpha-subunit complex, sarcomere, cytosol, myofibril, cytoplasmic mRNA processing body, extracellular vesicular exosome, nucleoplasm, nucleus, nuclear matrix, cytoplasm, proteasome core complex";0,00134151015714833;"RNA binding, protein binding, endopeptidase activity, threonine-type endopeptidase activity, purine ribonucleoside triphosphate binding, NF-kappaB binding"
"241";"P60953";391;391;"P60953-2";"CDC42_HUMAN";"Cell division control protein 42 homolog";"CDC42";3;3;0,00112866662294835;3;NA;3;NA;NA;NA;"microtubule organizing center, filopodium, midbody, cytoplasm, neuron projection, mitotic spindle, apical part of cell, membrane, Golgi membrane, spindle midzone, neuronal cell body, secretory granule, cytosol, plasma membrane, extracellular vesicular exosome";0,000574932924492143;"GTP binding, identical protein binding, protein kinase binding, thioesterase binding, apolipoprotein A-I receptor binding, GTPase activity, protein binding"
"242";"P61006";392;392;"P61006";"RAB8A_HUMAN";"Ras-related protein Rab-8A";"RAB8A";2;3;0,0013699720157946;2;1;2;1;0,00193726772853152;0,00159742295677328;"nonmotile primary cilium, postsynaptic density, plasma membrane, dendrite, recycling endosome membrane, extracellular vesicular exosome, neuronal cell body, phagocytic vesicle, cytoplasmic vesicle membrane, phagocytic vesicle membrane, Golgi membrane";0,000574932924492143;"GTPase activity, Rab GTPase binding, GTP binding, GDP binding, protein binding"
"243";"P61106";393;393;"P61106";"RAB14_HUMAN";"Ras-related protein Rab-14";"RAB14";1;1;0,000387940092023915;1;0;1;0;0,0009325916739675;0;"perinuclear region of cytoplasm, late endosome, lysosomal membrane, recycling endosome, cytosol, lysosome, Golgi membrane, phagocytic vesicle, cytoplasmic vesicle membrane, trans-Golgi network transport vesicle, intracellular membrane-bounded organelle, nuclear outer membrane-endoplasmic reticulum membrane network, early endosome membrane, Golgi stack, extracellular vesicular exosome, rough endoplasmic reticulum, intracellular, plasma membrane, early endosome, phagocytic vesicle membrane";0,000191644308164048;"GTPase activity, protein binding, GDP binding, GTP binding"
"244";"P61247";394;394;"P61247";"RS3A_HUMAN";"40S ribosomal protein S3a";"RPS3A";5;6;0,00151649308700258;5;1;5;1;0,00316457086336825;0,000751514891027428;"extracellular vesicular exosome, cytoplasm, nucleolus, ribonucleoprotein complex, cytosol, cytosolic small ribosomal subunit, nucleus";0,00114986584898429;"poly(A) RNA binding, structural constituent of ribosome, protein binding, RNA binding"
"245";"P61254";395;395;"P61254";"RL26_HUMAN";"60S ribosomal protein L26";"RPL26";6;11;0,00506194933868446;6;3;7;4;0,00806638200759245;0,00547310155120665;"cytosol, cytosolic large ribosomal subunit, extracellular vesicular exosome";0,00210808738980452;"RNA binding, poly(A) RNA binding, structural constituent of ribosome"
"246";"P61353";397;397;"P61353";"RL27_HUMAN";"60S ribosomal protein L27";"RPL27";3;4;0,00196252046553274;2;2;2;2;0,00245719619979182;0,00291764604751825;"cytosolic large ribosomal subunit, ribosome, ribonucleoprotein complex, extracellular vesicular exosome, nucleus, cytosol";0,00076657723265619;"structural constituent of ribosome, poly(A) RNA binding"
"247";"P61586";398;398;"P61586";"RHOA_HUMAN";"Transforming protein RhoA";"RHOA";2;2;0,000691457987856097;2;NA;2;NA;0,00173149576772895;NA;"cleavage furrow, plasma membrane, lamellipodium, extracellular vesicular exosome, cytosol, midbody, cell junction, cell cortex, cytoskeleton, apical junction complex";0,000383288616328095;"myosin binding, GTPase activity, GTP binding, protein binding"
"248";"P61604";399;399;"P61604";"CH10_HUMAN";"10 kDa heat shock protein, mitochondrial";"HSPE1";7;18;0,0117751227931965;6;7;8;10;0,0131050463988897;0,0194509736501217;"extracellular vesicular exosome, mitochondrial matrix, membrane, mitochondrion";0,00344959754695286;"chaperone binding, unfolded protein binding, protein binding, poly(A) RNA binding, ATP binding"
"249";"P61769";400;400;"P61769";"B2MG_HUMAN";"Beta-2-microglobulin";"B2M";8;22;0,0123358429262058;8;6;13;9;0,0182534574841678;0,0150050368158081;"cytoplasm, ER to Golgi transport vesicle membrane, Golgi apparatus, extracellular region, early endosome lumen, phagocytic vesicle membrane, MHC class I protein complex, external side of plasma membrane, extracellular vesicular exosome, Golgi membrane, extracellular space, endoplasmic reticulum lumen, early endosome membrane, plasma membrane";0,00421617477960905;"identical protein binding, protein binding"
"250";"P61978";402;402;"P61978-1,P61978-2,P61978-3";"HNRPK_HUMAN";"Heterogeneous nuclear ribonucleoprotein K";"HNRNPK";14;27;0,00129704376339745;13;10;15;12;NA;NA;"nuclear chromatin, extracellular vesicular exosome, cytoplasm, catalytic step 2 spliceosome, podosome, cell junction, nucleoplasm, cell projection, nucleus";0,00517439632042928;"single-stranded DNA binding, RNA polymerase II core promoter proximal region sequence-specific DNA binding transcription factor activity involved in positive regulation of transcription, RNA binding, protein binding, RNA polymerase II core promoter proximal region sequence-specific DNA binding, poly(A) RNA binding"
"251";"P61981";403;403;"P61981";"1433G_HUMAN";"14-3-3 protein gamma";"YWHAG";3;5;0,00163683623917711;3;2;3;2;0,00237429484352354;0,00206164570915055;"cytoplasmic vesicle membrane, extracellular vesicular exosome, cytosol";0,000958221540820238;"poly(A) RNA binding, insulin-like growth factor receptor binding, protein kinase C inhibitor activity, protein binding, protein kinase C binding"
"252";"P62158";405;405;"P62158";"CALM_HUMAN";"Calmodulin";"CALM3,CALM1,CALM2";1;1;0,000447823461933647;NA;1;NA;1;NA;0,00133154316262578;"spindle microtubule, nucleus, spindle pole, cytoplasm, extracellular region, plasma membrane, centrosome, cytosol, nucleoplasm, extracellular vesicular exosome, growth cone, sarcomere";0,000191644308164048;"protein domain specific binding, nitric-oxide synthase regulator activity, thioesterase binding, ion channel binding, phospholipase binding, protein binding, calcium ion binding, N-terminal myristoylation domain binding, protein phosphatase activator activity, titin binding"
"253";"P62241";406;406;"P62241";"RS8_HUMAN";"40S ribosomal protein S8";"RPS8";3;3;0,000962389843674712;3;NA;3;NA;0,0024099424267189;NA;"cytosolic small ribosomal subunit, nucleus, extracellular vesicular exosome, ribonucleoprotein complex, cytosol, cytoplasm";0,000574932924492143;"structural constituent of ribosome, poly(A) RNA binding"
"254";"P62244";407;407;"P62244";"RS15A_HUMAN";"40S ribosomal protein S15a";"RPS15A";3;6;0,00307964749975908;2;3;2;4;0,00257060525516683;0,00610461326865357;"cytosol, cytoplasm, extracellular vesicular exosome, cytosolic small ribosomal subunit";0,00114986584898429;"structural constituent of ribosome, RNA binding, poly(A) RNA binding"
"255";"P62249";408;408;"P62249";"RS16_HUMAN";"40S ribosomal protein S16";"RPS16";7;9;0,00411322782502068;7;2;7;2;0,00801113281575963;0,00271780727714029;"small ribosomal subunit, extracellular vesicular exosome, cytosolic small ribosomal subunit, cytosol";0,00172479877347643;"RNA binding, poly(A) RNA binding, structural constituent of ribosome"
"256";"P62258";409;409;"P62258-1";"1433E_HUMAN";"14-3-3 protein epsilon";"YWHAE";4;6;0,001678293363628;4;2;4;2;NA;NA;"kinesin complex, extracellular vesicular exosome, cytosol, cytoplasmic vesicle membrane, melanosome, mitochondrion";0,00114986584898429;"ion channel binding, enzyme binding, poly(A) RNA binding, phosphoserine binding, MHC class II protein complex binding, potassium channel regulator activity, protein heterodimerization activity, phosphoprotein binding, histone deacetylase binding, protein binding"
"257";"P62263";410;410;"P62263";"RS14_HUMAN";"40S ribosomal protein S14";"RPS14";4;6;0,00265135215211046;4;2;4;2;0,00442620772412831;0,00262781365869193;"extracellular vesicular exosome, cytosolic small ribosomal subunit, cytosol, mitochondrion, nucleolus";0,00114986584898429;"poly(A) RNA binding, RNA binding, mRNA 5'-UTR binding, structural constituent of ribosome, translation regulator activity"
"258";"P62269";412;412;"P62269";"RS18_HUMAN";"40S ribosomal protein S18";"RPS18";8;13;0,00570680293266759;7;6;7;6;0,00769490388882175;0,00783157623281215;"nucleus, extracellular vesicular exosome, cytosol, ribosome, small ribosomal subunit, cytosolic small ribosomal subunit";0,00249137600613262;"rRNA binding, poly(A) RNA binding, structural constituent of ribosome, protein binding"
"259";"P62273";413;413;"P62273-1,P62273-2";"RS29_HUMAN";"40S ribosomal protein S29";"RPS29";1;1;0,00059576514132244;1;NA;1;NA;NA;NA;"cytosolic small ribosomal subunit, extracellular vesicular exosome, small ribosomal subunit, cytosol, cytoplasm";0,000191644308164048;"structural constituent of ribosome, zinc ion binding"
