"";"X";"protein.acs";"X.1";"protein.g";"ID";"Description";"Gene";"global.peptide.count";"global.spectra.count";"global.dNSAF";"peptide.count.P5834.1.id.csv";"peptide.count.P5834.2.id.csv";"peptide.count.P5835.1.id.csv";"peptide.count.P5835.2.id.csv";"spectra.count.P5834.1.id.csv";"spectra.count.P5834.2.id.csv";"spectra.count.P5835.1.id.csv";"spectra.count.P5835.2.id.csv";"dNSAF.P5834.1.id.csv";"dNSAF.P5834.2.id.csv";"dNSAF.P5835.1.id.csv";"dNSAF.P5835.2.id.csv";"Go.Cc"
"1303";1303;"Q8ND76";"Q8ND76-1,Q8ND76-2,Q8ND76-3";"Q8ND76-1,Q8ND76-2,Q8ND76-3";"CCNY_HUMAN";"Cyclin-Y";"CCNY";1;2;1,87799378950233e-05;1;NA;NA;1;1;NA;NA;1;NA;NA;NA;NA;"plasma membrane, cytoplasmic cyclin-dependent protein kinase holoenzyme complex, nucleus"
"1312";1312;"Q8NFH5";"Q8NFH5";"Q8NFH5";"NUP53_HUMAN";"Nucleoporin NUP53";"NUP35";2;2;5,89321364006407e-05;NA;1;NA;1;NA;1;NA;1;NA;0,000154843877705462;NA;0,000166231464658054;"nuclear pore, plasma membrane, intermediate filament cytoskeleton, nuclear envelope, nuclear membrane, intracellular membrane-bounded organelle, nucleus"
"1319";1319;"Q8TAD4";"Q8TAD4-1";"Q8TAD4-1";"ZNT5_HUMAN";"Zinc transporter 5";"SLC30A5";2;7;8,78974740302366e-05;2;2;1;2;2;2;1;2;NA;NA;NA;NA;"nucleus, nucleolus, Golgi membrane, Golgi apparatus, secretory granule, secretory granule membrane, apical plasma membrane, integral component of plasma membrane, membrane"
"1320";1320;"Q8TAG9";"Q8TAG9";"Q8TAG9";"EXOC6_HUMAN";"Exocyst complex component 6";"EXOC6";7;15;0,000179215265546724;2;3;5;5;2;3;5;5;0,000126697606174978;0,000188354866164106;0,000342116885890524;0,000337011551483369;"plasma membrane, exocyst"
"1324";1324;"Q8TBR7";"Q8TBR7-1,Q8TBR7-2";"Q8TBR7-1,Q8TBR7-2";"FA57A_HUMAN";"Protein FAM57A";"FAM57A";1;1;1,8688595784639e-05;1;NA;NA;NA;1;NA;NA;NA;NA;NA;NA;NA;"plasma membrane, integral component of membrane"
"1325";1325;"Q8TC07";"Q8TC07-2";"Q8TC07-2";"TBC15_HUMAN";"TBC1 domain family member 15";"TBC1D15";19;63;0,000875794658029202;16;16;14;12;17;17;16;13;NA;NA;NA;NA;"extracellular region, cytoplasm, mitochondrion"
"1328";1328;"Q8TCT9";"Q8TCT9-1,Q8TCT9-5";"Q8TCT9-1,Q8TCT9-5";"HM13_HUMAN";"Minor histocompatibility antigen H13";"HM13";11;56;0,000713438383375395;9;9;11;10;14;13;16;13;NA;NA;NA;NA;"endoplasmic reticulum, rough endoplasmic reticulum, integral component of lumenal side of endoplasmic reticulum membrane, cell surface, plasma membrane, integral component of cytoplasmic side of endoplasmic reticulum membrane"
"1329";1329;"Q8TDJ6";"Q8TDJ6-1,Q8TDJ6-2";"Q8TDJ6-1,Q8TDJ6-2";"DMXL2_HUMAN";"DmX-like protein 2";"DMXL2";1;2;3,16401127579197e-06;NA;NA;1;1;NA;NA;1;1;NA;NA;NA;NA;"synaptic vesicle, cell junction, extracellular space, synaptic vesicle membrane"
"1335";1335;"Q8TF71";"Q8TF71";"Q8TF71";"MOT10_HUMAN";"Monocarboxylate transporter 10";"SLC16A10";1;2;3,73046144982696e-05;1;NA;NA;1;1;NA;NA;1;9,88979372472641e-05;NA;NA;0,000105226131026263;"integral component of membrane, basolateral plasma membrane, plasma membrane"
"1336";1336;"Q8WTV0";"Q8WTV0-1,Q8WTV0-2,Q8WTV0-4";"Q8WTV0-1,Q8WTV0-2,Q8WTV0-4";"SCRB1_HUMAN";"Scavenger receptor class B member 1";"SCARB1";7;28;0,000162419245490655;7;6;6;7;8;6;7;7;NA;NA;NA;NA;"endocytic vesicle membrane, cell surface, microvillus membrane, integral component of membrane, integral component of plasma membrane, lysosomal membrane, extracellular vesicular exosome, caveola, plasma membrane"
"1338";1338;"Q8WUD1";"Q8WUD1";"Q8WUD1";"RAB2B_HUMAN";"Ras-related protein Rab-2B";"RAB2B";1;4;0,000410835982641327;1;1;1;1;1;1;1;1;0,000510896365640767;0,000623198816444203;0,000555680760113093;0,000577038667595412;"Golgi membrane, endoplasmic reticulum membrane, plasma membrane"
"1341";1341;"Q8WUM4";"Q8WUM4";"Q8WUM4";"PDC6I_HUMAN";"Programmed cell death 6-interacting protein";"PDCD6IP";4;7;7,74672438169712e-05;NA;1;3;3;NA;1;3;3;NA;5,81556499216365e-05;0,000190135006628558;0,000187297664096287;"cytosol, cytoplasm, extracellular vesicular exosome, melanosome, immunological synapse, microtubule organizing center"
"1342";1342;"Q8WUM9";"Q8WUM9";"Q8WUM9";"S20A1_HUMAN";"Sodium-dependent phosphate transporter 1";"SLC20A1";1;4;5,97325565153933e-05;1;1;1;1;1;1;1;1;7,50109538767909e-05;8,92119660653557e-05;8,1019727910451e-05;7,9810688480892e-05;"plasma membrane, integral component of plasma membrane, membrane"
"1344";1344;"Q8WUX1";"Q8WUX1-1";"Q8WUX1-1";"S38A5_HUMAN";"Sodium-coupled neutral amino acid transporter 5";"SLC38A5";6;22;0,000447734409179444;5;4;6;5;5;5;7;5;NA;NA;NA;NA;"integral component of membrane, plasma membrane"
"1345";1345;"Q8WUY1";"Q8WUY1";"Q8WUY1";"THEM6_HUMAN";"UPF0670 protein THEM6";"THEM6";12;39;0,00180111341874458;11;12;7;7;12;12;7;8;0,00293840986628891;0,00291225600761426;0,00185137868633833;0,00208428682609714;"extracellular region"
"1348";1348;"Q8WVM8";"Q8WVM8";"Q8WVM8";"SCFD1_HUMAN";"Sec1 family domain-containing protein 1";"SCFD1";7;20;0,000299250412252474;2;5;5;4;3;6;5;6;0,000238002045244584;0,000471767328336266;0,00042844544588159;0,000506462219425474;"endoplasmic reticulum membrane, Golgi-associated vesicle, Golgi cisterna membrane, Golgi transport complex, cis-Golgi network, plasma membrane"
"1356";1356;"Q92485";"Q92485-1,Q92485-2";"Q92485-1,Q92485-2";"ASM3B_HUMAN";"Acid sphingomyelinase-like phosphodiesterase 3b";"SMPDL3B";1;1;1,05559760805543e-05;NA;NA;1;NA;NA;NA;1;NA;NA;NA;NA;NA;"extracellular space, extracellular vesicular exosome"
"1359";1359;"Q92508";"Q92508";"Q92508";"PIEZ1_HUMAN";"Piezo-type mechanosensitive ion channel component 1";"PIEZO1";11;26;9,90695732113904e-05;6;6;8;6;6;6;8;6;0,000121219605749324;0,000120140668303008;0,000174573249507961;0,00012897609871922;"endoplasmic reticulum-Golgi intermediate compartment membrane, endoplasmic reticulum, endoplasmic reticulum membrane, plasma membrane, integral component of membrane"
"1360";1360;"Q92520";"Q92520";"Q92520";"FAM3C_HUMAN";"Protein FAM3C";"FAM3C";5;10;0,000423169085167596;2;2;4;2;2;2;4;2;0,000448743944337806;0,000444749816140797;0,000969381414117995;0,000477457775141195;"extracellular region, cytoplasmic membrane-bounded vesicle, Golgi apparatus"
"1362";1362;"Q92536";"Q92536";"Q92536";"YLAT2_HUMAN";"Y+L amino acid transporter 2";"SLC7A6";2;2;4,60821708508036e-05;0;0;2;0;0;0;2;0;NA;NA;0,000252484073527114;NA;"plasma membrane, integral component of plasma membrane, basolateral plasma membrane"
"1364";1364;"Q92542";"Q92542-1,Q92542-2";"Q92542-1,Q92542-2";"NICA_HUMAN";"Nicastrin";"NCSTN";3;9;6,0968578349605e-05;2;2;2;2;2;2;2;3;NA;NA;NA;NA;"integral component of plasma membrane, Golgi apparatus, extracellular vesicular exosome, integral component of membrane, plasma membrane, lysosomal membrane, endoplasmic reticulum, melanosome"
"1366";1366;"Q92556";"Q92556-1";"Q92556-1";"ELMO1_HUMAN";"Engulfment and cell motility protein 1";"ELMO1";6;13;0,000198892227229788;2;1;5;5;2;1;5;5;NA;NA;NA;NA;"plasma membrane, cytoskeleton, cytoplasm, cytosol"
"1368";1368;"Q92581";"Q92581-2";"Q92581-2";"SL9A6_HUMAN";"Sodium/hydrogen exchanger 6";"SLC9A6";5;11;0,000157945172744916;NA;NA;4;5;NA;NA;5;6;NA;NA;NA;NA;"early endosome membrane, integral component of membrane, recycling endosome membrane, endoplasmic reticulum membrane, plasma membrane"
"1369";1369;"Q92598";"Q92598-1,Q92598-2,Q92598-3";"Q92598-1,Q92598-2,Q92598-3";"HS105_HUMAN";"Heat shock protein 105 kDa";"HSPH1";2;3;1,11957322066485e-05;NA;NA;2;1;NA;NA;2;1;NA;NA;NA;NA;"cytoplasm, nucleus, microtubule, extracellular vesicular exosome, endocytic vesicle lumen, extracellular region"
"1371";1371;"Q92608";"Q92608-1";"Q92608-1";"DOCK2_HUMAN";"Dedicator of cytokinesis protein 2";"DOCK2";34;95;0,000523355505109428;17;21;26;23;17;23;32;23;NA;NA;NA;NA;"endomembrane system, membrane, cytoskeleton, cytosol, extracellular vesicular exosome"
"1378";1378;"Q92692";"Q92692-1,Q92692-2";"Q92692-1,Q92692-2";"PVRL2_HUMAN";"Poliovirus receptor-related protein 2";"PVRL2";3;11;9,82019707865694e-05;3;2;2;2;4;2;2;3;NA;NA;NA;NA;"zonula adherens, plasma membrane, cell-cell junction, integral component of membrane, cell surface"
"1380";1380;"Q92797";"Q92797-1";"Q92797-1";"SYMPK_HUMAN";"Symplekin";"SYMPK";4;9;6,78598462321349e-05;NA;3;4;2;NA;3;4;2;NA;NA;NA;NA;"cytoskeleton, tight junction, nucleus, nucleoplasm, cytoplasm, plasma membrane"
"1383";1383;"Q92888";"Q92888-1,Q92888-2,Q92888-3";"Q92888-1,Q92888-2,Q92888-3";"ARHG1_HUMAN";"Rho guanine nucleotide exchange factor 1";"ARHGEF1";1;2;7,02188467346815e-06;1;1;NA;NA;1;1;NA;NA;NA;NA;NA;NA;"plasma membrane, cytosol, cytoplasm"
"1386";1386;"Q92930";"Q92930";"Q92930";"RAB8B_HUMAN";"Ras-related protein Rab-8B";"RAB8B";5;17;0,00111349181024034;3;4;4;4;3;4;5;5;0,00118404688412378;0,00139575830132259;0,0018350983717569;0,00168487400151841;"phagocytic vesicle membrane, plasma membrane, peroxisomal membrane, mitochondrion, extracellular vesicular exosome, cell tip, perinuclear region of cytoplasm, phagocytic vesicle"
"1394";1394;"Q93050";"Q93050-1,Q93050-2,Q93050-3";"Q93050-1,Q93050-2,Q93050-3";"VPP1_HUMAN";"V-type proton ATPase 116 kDa subunit a isoform 1";"ATP6V0A1";5;12;4,59065148545014e-05;4;3;3;2;4;3;3;2;NA;NA;NA;NA;"nucleus, integral component of membrane, cytoplasm, endosome membrane, phagocytic vesicle membrane, plasma membrane, vacuolar proton-transporting V-type ATPase, V0 domain, melanosome, extracellular vesicular exosome, Golgi apparatus, intracellular membrane-bounded organelle"
"1397";1397;"Q95604";"Q95604";"Q95604";"1C17_HUMAN";"HLA class I histocompatibility antigen, Cw-17 alpha chain";"HLA-C";0;0;NA;0;0;0;0;0;0;0;0;NA;NA;NA;NA;"integral component of lumenal side of endoplasmic reticulum membrane, Golgi membrane, MHC class I protein complex, cell surface, ER to Golgi transport vesicle membrane, phagocytic vesicle membrane, early endosome membrane, plasma membrane"
"1404";1404;"Q969X1";"Q969X1";"Q969X1";"LFG3_HUMAN";"Protein lifeguard 3";"TMBIM1";1;4;0,000123549044801343;1;1;1;1;1;1;1;1;0,000163769896084698;0,000162312231935628;0,000176888730711242;0,000174249059416481;"integral component of membrane, lysosomal membrane, endosome membrane, extracellular vesicular exosome"
"1410";1410;"Q96A65";"Q96A65";"Q96A65";"EXOC4_HUMAN";"Exocyst complex component 4";"EXOC4";3;8;7,88988766595846e-05;3;2;1;2;3;2;1;2;0,000156876091424048;0,0001036531912361;5,64808986151912e-05;0,000111276093385063;"exocyst, plasma membrane, myelin sheath abaxonal region, growth cone membrane, cytoplasm"
"1412";1412;"Q96AD5";"Q96AD5-1";"Q96AD5-1";"PLPL2_HUMAN";"Patatin-like phospholipase domain-containing protein 2";"PNPLA2";2;5;9,5297006282782e-05;2;1;1;1;2;1;1;1;NA;NA;NA;NA;"endoplasmic reticulum membrane, lipid particle, integral component of membrane, plasma membrane, cytosol, intracellular membrane-bounded organelle"
"1419";1419;"Q96BM9";"Q96BM9";"Q96BM9";"ARL8A_HUMAN";"ADP-ribosylation factor-like protein 8A";"ARL8A";1;2;0,000528789394158442;1;1;0;0;1;1;0;0;0,00109532124048045;0,00129117291442179;0;0;"late endosome membrane, lysosomal membrane, extracellular vesicular exosome, spindle midzone, cytoplasm, midbody"
"1423";1423;"Q96D96";"Q96D96-1";"Q96D96-1";"HVCN1_HUMAN";"Voltage-gated hydrogen channel 1";"HVCN1";5;14;0,000492612217092535;4;4;4;2;4;4;4;2;NA;NA;NA;NA;"integral component of membrane, plasma membrane, integral component of plasma membrane"
"1429";1429;"Q96ER3";"Q96ER3";"Q96ER3";"SAAL1_HUMAN";"Protein SAAL1";"SAAL1";6;21;0,000425579541981842;6;5;3;3;7;6;4;4;0,000752166801216007;0,000638976001670639;0,000464239622372964;0,000457311877455913;"extracellular region"
"1432";1432;"Q96F07";"Q96F07-1,Q96F07-2";"Q96F07-1,Q96F07-2";"CYFP2_HUMAN";"Cytoplasmic FMR1-interacting protein 2";"CYFIP2";1;1;1,50327671882698e-05;NA;0;0;1;NA;0;0;1;NA;NA;NA;NA;"neuron projection, perinuclear region of cytoplasm, extracellular vesicular exosome, synapse, cell junction, cytoplasm, cytosol"
"1433";1433;"Q96FZ7";"Q96FZ7";"Q96FZ7";"CHMP6_HUMAN";"Charged multivesicular body protein 6";"CHMP6";4;16;0,000764651799666024;3;4;3;3;4;5;3;4;0,00101358084939982;0,00125569910776071;0,000821080526137257;0,00107843696474678;"late endosome membrane, extracellular vesicular exosome, cytosol"
"1435";1435;"Q96GC9";"Q96GC9";"Q96GC9";"VMP1_HUMAN";"Vacuole membrane protein 1";"VMP1";3;12;0,000283919356649392;3;3;3;3;3;3;3;3;0,000376348061692175;0,000372998306393944;0,00040649553141278;0,000400429488757579;"endoplasmic reticulum, pre-autophagosomal structure, endoplasmic reticulum-Golgi intermediate compartment membrane, plasma membrane, integral component of membrane, autophagic vacuole membrane"
"1445";1445;"Q96JJ7";"Q96JJ7-1";"Q96JJ7-1";"TMX3_HUMAN";"Protein disulfide-isomerase TMX3";"TMX3";9;36;0,000761704353301673;9;8;9;8;10;8;10;8;NA;NA;NA;NA;"integral component of membrane, endoplasmic reticulum, cell surface, endoplasmic reticulum membrane"
"1450";1450;"Q96KP1";"Q96KP1";"Q96KP1";"EXOC2_HUMAN";"Exocyst complex component 2";"EXOC2";2;2;2,07920740980615e-05;NA;NA;NA;2;NA;NA;NA;2;NA;NA;NA;0,000117297527009796;"plasma membrane, intracellular membrane-bounded organelle"
"1454";1454;"Q96MC6";"Q96MC6";"Q96MC6";"HIAT1_HUMAN";"Hippocampus abundant transcript 1 protein";"HIAT1";2;3;5,88118667345169e-05;NA;2;NA;NA;NA;3;NA;NA;NA;0,000309055739583554;NA;NA;"integral component of membrane, plasma membrane"
"1457";1457;"Q96MX0";"Q96MX0-1";"Q96MX0-1";"CKLF3_HUMAN";"CKLF-like MARVEL transmembrane domain-containing protein 3";"CMTM3";2;10;0,000527798804027716;2;2;1;1;3;3;2;2;NA;NA;NA;NA;"integral component of membrane, extracellular space"
"1463";1463;"Q96QD8";"Q96QD8-1";"Q96QD8-1";"S38A2_HUMAN";"Sodium-coupled neutral amino acid transporter 2";"SLC38A2";4;13;0,000246792879511774;4;2;3;3;4;2;4;3;NA;NA;NA;NA;"integral component of membrane, plasma membrane"
"1464";1464;"Q96QK1";"Q96QK1";"Q96QK1";"VPS35_HUMAN";"Vacuolar protein sorting-associated protein 35";"VPS35";7;15;0,00018101642399443;4;3;4;4;4;3;4;4;0,000255941897901211;0,000190247879894399;0,000276444197242192;0,000272318881801637;"retromer complex, extracellular vesicular exosome, endosome, cytosol, lysosomal membrane"
"1465";1465;"Q96QU8";"Q96QU8";"Q96QU8";"XPO6_HUMAN";"Exportin-6";"XPO6";17;57;0,000486700870487424;15;13;13;10;18;16;13;10;0,000814919002917457;0,000717925036543722;0,000635698789569378;0,000481701844253561;"nucleus, cytoplasm, nucleolus, plasma membrane"
"1466";1466;"Q96QV1";"Q96QV1-1";"Q96QV1-1";"HHIP_HUMAN";"Hedgehog-interacting protein";"HHIP";1;3;4,37017409734949e-05;0;0;1;1;0;0;1;2;NA;NA;NA;NA;"extracellular region, integral component of plasma membrane, cytoplasm, cell surface"
"1471";1471;"Q96S97";"Q96S97";"Q96S97";"MYADM_HUMAN";"Myeloid-associated differentiation marker";"MYADM";3;6;0,00017899263788766;3;2;NA;NA;4;2;NA;NA;0,000632701089221628;0,000313534808273171;NA;NA;"membrane raft, integral component of membrane, cell-cell junction, plasma membrane, ruffle, cortical actin cytoskeleton"
"1481";1481;"Q99523";"Q99523";"Q99523";"SORT_HUMAN";"Sortilin";"SORT1";4;13;0,000150273401965051;4;4;3;2;4;4;3;2;0,000245162154908982;0,000242980043956585;0,000198600704877965;0,000130424687072264;"nuclear membrane, trans-Golgi network transport vesicle, cytoplasmic membrane-bounded vesicle, Golgi apparatus, coated pit, endosome membrane, cell surface, lysosomal membrane, perinuclear region of cytoplasm, clathrin-coated vesicle, endoplasmic reticulum membrane, plasma membrane, Golgi cisterna membrane, integral component of membrane, early endosome"
"1482";1482;"Q99536";"Q99536";"Q99536";"VAT1_HUMAN";"Synaptic vesicle membrane protein VAT-1 homolog";"VAT1";6;20;0,000488851818488775;4;4;4;5;4;6;5;5;0,000518396312288458;0,000770673345526419;0,000699903247470689;0,000689458746546128;"mitochondrial outer membrane, extracellular vesicular exosome, integral component of membrane"
"1483";1483;"Q99541";"Q99541";"Q99541";"PLIN2_HUMAN";"Perilipin-2";"PLIN2";4;5;0,000109907760106458;4;NA;NA;NA;5;NA;NA;NA;0,000582751003230447;NA;NA;NA;"extracellular region, lipid particle, plasma membrane, nucleus, endoplasmic reticulum"
"1484";1484;"Q99571";"Q99571";"Q99571";"P2RX4_HUMAN";"P2X purinoceptor 4";"P2RX4";1;2;4,9515145532497e-05;NA;1;NA;1;NA;1;NA;1;NA;0,00013010078384531;NA;0,000139668704841561;"extracellular vesicular exosome, plasma membrane, lysosomal membrane, membrane, cell junction, integral component of nuclear inner membrane, perinuclear region of cytoplasm, integral component of plasma membrane"
"1489";1489;"Q99653";"Q99653";"Q99653";"CHP1_HUMAN";"Calcineurin B homologous protein 1";"CHP1";10;41;0,00201971009007939;9;10;9;9;10;10;10;11;0,00261191988114569;0,00258867200676823;0,00282114847442032;0,00305695401160914;"plasma membrane, transport vesicle, endoplasmic reticulum-Golgi intermediate compartment, cytoplasm, endoplasmic reticulum, microtubule cytoskeleton, extracellular vesicular exosome, nucleus, Golgi membrane, cytosol"
"1490";1490;"Q99714";"Q99714-1";"Q99714-1";"HCD2_HUMAN";"3-hydroxyacyl-CoA dehydrogenase type-2";"HSD17B10";8;27;0,000993717748272872;6;8;7;6;6;8;7;6;NA;NA;NA;NA;"plasma membrane, mitochondrial matrix, endoplasmic reticulum, mitochondrion, cytoplasm, mitochondrial inner membrane"
"1491";1491;"Q99720";"Q99720-1";"Q99720-1";"SGMR1_HUMAN";"Sigma non-opioid intracellular receptor 1";"SIGMAR1";6;25;0,00107689890507897;5;6;5;5;6;7;6;6;NA;NA;NA;NA;"growth cone, endoplasmic reticulum membrane, nuclear outer membrane, lipid particle, integral component of plasma membrane, nuclear inner membrane, nuclear envelope, cell junction, integral component of membrane"
"1494";1494;"Q99735";"Q99735-1,Q99735-2";"Q99735-1,Q99735-2";"MGST2_HUMAN";"Microsomal glutathione S-transferase 2";"MGST2";1;1;3,26732592969538e-05;NA;NA;NA;1;NA;NA;NA;1;NA;NA;NA;NA;"intracellular membrane-bounded organelle, nuclear envelope, plasma membrane, integral component of membrane, endoplasmic reticulum membrane"
"1495";1495;"Q99758";"Q99758";"Q99758";"ABCA3_HUMAN";"ATP-binding cassette sub-family A member 3";"ABCA3";1;2;1,12745753912024e-05;1;1;NA;NA;1;1;NA;NA;2,98899282173363e-05;2,9623887401397e-05;NA;NA;"plasma membrane, integral component of membrane, extracellular space, membrane, alveolar lamellar body membrane, alveolar lamellar body"
"1496";1496;"Q99805";"Q99805";"Q99805";"TM9S2_HUMAN";"Transmembrane 9 superfamily member 2";"TM9SF2";10;32;0,000493546965132558;7;7;5;4;10;12;6;4;0,000813400655028071;0,000955178441000042;0,000536145863916983;0,000359641648424605;"endosome, integral component of plasma membrane, extracellular vesicular exosome, endosome membrane"
"1497";1497;"Q99808";"Q99808";"Q99808";"S29A1_HUMAN";"Equilibrative nucleoside transporter 1";"SLC29A1";9;42;0,000884757468856987;9;8;7;6;12;11;10;9;0,00134032730743003;0,00121769768739427;0,00120641217656132;0,00106956823970774;"basolateral plasma membrane, apical plasma membrane, integral component of plasma membrane, plasma membrane, membrane"
"1498";1498;"Q99832";"Q99832-1,Q99832-3";"Q99832-1,Q99832-3";"TCPH_HUMAN";"T-complex protein 1 subunit eta";"CCT7";11;34;0,000300738397727763;8;7;7;8;9;8;7;10;NA;NA;NA;NA;"cytoplasm, mitochondrion, zona pellucida receptor complex, microtubule, chaperonin-containing T-complex, cytosol, cell body, extracellular vesicular exosome"
"1506";1506;"Q9BQE4";"Q9BQE4";"Q9BQE4";"SELS_HUMAN";"Selenoprotein S";"VIMP";3;4;0,000203300280069935;NA;2;NA;2;NA;2;NA;2;NA;0,000534170414095031;NA;0,000573454576492335;"low-density lipoprotein particle, plasma membrane, cytoplasmic microtubule, integral component of endoplasmic reticulum membrane, very-low-density lipoprotein particle, endoplasmic reticulum"
"1507";1507;"Q9BQE5";"Q9BQE5";"Q9BQE5";"APOL2_HUMAN";"Apolipoprotein L2";"APOL2";2;2;5,70085355092251e-05;NA;NA;2;NA;NA;NA;2;NA;NA;NA;0,000326483057870601;NA;"extracellular region, endoplasmic reticulum membrane"
"1509";1509;"Q9BRK5";"Q9BRK5-1";"Q9BRK5-1";"CAB45_HUMAN";"45 kDa calcium-binding protein";"SDF4";3;13;0,000344964632687728;3;3;2;2;3;3;4;3;NA;NA;NA;NA;"Golgi lumen, bleb, plasma membrane, cytoplasm, late endosome, Golgi apparatus, extracellular vesicular exosome"
"1511";1511;"Q9BRQ8";"Q9BRQ8-1,Q9BRQ8-2";"Q9BRQ8-1,Q9BRQ8-2";"AIFM2_HUMAN";"Apoptosis-inducing factor 2";"AIFM2";2;2;2,57531856120762e-05;2;NA;NA;NA;2;NA;NA;NA;NA;NA;NA;NA;"mitochondrial outer membrane, cytoplasm, cytosol, extracellular space, lipid particle, integral component of membrane, mitochondrion"
"1512";1512;"Q9BRR6";"Q9BRR6-1,Q9BRR6-2";"Q9BRR6-1,Q9BRR6-2";"ADPGK_HUMAN";"ADP-dependent glucokinase";"ADPGK";11;60;0,000579835305833265;11;10;8;8;18;15;14;13;NA;NA;NA;NA;"extracellular region"
"1515";1515;"Q9BSR8";"Q9BSR8";"Q9BSR8";"YIPF4_HUMAN";"Protein YIPF4";"YIPF4";2;5;0,000196842996584107;2;2;NA;NA;2;3;NA;NA;0,000417478997396238;0,000620644722934186;NA;NA;"Golgi apparatus, endoplasmic reticulum, plasma membrane, integral component of membrane, intracellular membrane-bounded organelle"
"1518";1518;"Q9BTU6";"Q9BTU6";"Q9BTU6";"P4K2A_HUMAN";"Phosphatidylinositol 4-kinase type 2-alpha";"PI4K2A";10;23;0,000461245468405014;7;6;4;5;7;7;4;5;0,000744315373228366;0,000737690457043556;0,000459393697296002;0,00056567283380507;"neuronal cell body, host cell presynaptic membrane, cytoplasmic vesicle, endosome, dendrite, cytoplasmic membrane-bounded vesicle, integral component of plasma membrane, mitochondrion, presynaptic membrane, growing cell tip, cytosol, Golgi apparatus, neuron projection, membrane raft, cell junction, lysosomal membrane"
"1520";1520;"Q9BTW9";"Q9BTW9-1,Q9BTW9-4";"Q9BTW9-1,Q9BTW9-4";"TBCD_HUMAN";"Tubulin-specific chaperone D";"TBCD";22;81;0,000326376257087944;19;22;15;14;22;25;18;16;NA;NA;NA;NA;"microtubule, adherens junction, cytoplasm, lateral plasma membrane, tight junction"
"1525";1525;"Q9BUF5";"Q9BUF5";"Q9BUF5";"TBB6_HUMAN";"Tubulin beta-6 chain";"TUBB6";3;4;0,000442616552038025;1;0;1;2;1;0;1;2;0,000767666287937626;NA;0,000560197223690245;0,000830940907380836;"cytoplasm, microtubule, extracellular vesicular exosome"
"1527";1527;"Q9BUL8";"Q9BUL8";"Q9BUL8";"PDC10_HUMAN";"Programmed cell death protein 10";"PDCD10";3;4;0,000181244117609517;NA;2;2;NA;NA;2;2;NA;NA;0,00047621796350925;0,000518984860860341;NA;"plasma membrane, extracellular vesicular exosome, Golgi membrane, cytosol"
"1529";1529;"Q9BUR5";"Q9BUR5-1";"Q9BUR5-1";"APOO_HUMAN";"Apolipoprotein O";"APOO";6;22;0,00106732647036716;4;5;4;4;6;6;5;5;NA;NA;NA;NA;"integral component of membrane, high-density lipoprotein particle, low-density lipoprotein particle, very-low-density lipoprotein particle, extracellular space, mitochondrion"
"1531";1531;"Q9BV40";"Q9BV40";"Q9BV40";"VAMP8_HUMAN";"Vesicle-associated membrane protein 8";"VAMP8";5;32;0,00307390023465742;5;5;5;5;8;8;7;9;0,00407459501458728;0,00403832833055844;0,00385086766758373;0,00487723117306731;"SNARE complex, early endosome, recycling endosome, secretory granule membrane, integral component of membrane, plasma membrane, extracellular vesicular exosome, mitochondrion, lysosomal membrane, late endosome membrane, membrane"
"1535";1535;"Q9BVC6";"Q9BVC6";"Q9BVC6";"TM109_HUMAN";"Transmembrane protein 109";"TMEM109";6;25;0,000988265250339962;6;6;5;6;6;6;5;8;0,00125759105388496;0,00124639763288841;0,00113194228911926;0,00178408090464282;"integral component of membrane, nuclear outer membrane, extracellular vesicular exosome, sarcoplasmic reticulum membrane"
"1538";1538;"Q9BVK6";"Q9BVK6";"Q9BVK6";"TMED9_HUMAN";"Transmembrane emp24 domain-containing protein 9";"TMED9";8;31;0,00158395790017254;8;7;6;6;8;8;7;8;0,00236436848041815;0,00223396886371318;0,00196640051110659;0,00204979508193005;"trans-Golgi network transport vesicle, endoplasmic reticulum-Golgi intermediate compartment, endoplasmic reticulum-Golgi intermediate compartment membrane, Golgi membrane, integral component of membrane, extracellular vesicular exosome, endoplasmic reticulum membrane, endoplasmic reticulum, Golgi apparatus"
"1548";1548;"Q9BX67";"Q9BX67-1";"Q9BX67-1";"JAM3_HUMAN";"Junctional adhesion molecule C";"JAM3";8;19;0,000588751053008981;8;5;3;3;8;5;3;3;NA;NA;NA;NA;"plasma membrane, paranodal junction, cell-cell contact zone, integral component of membrane, extracellular space, desmosome, tight junction, Schmidt-Lanterman incisure"
"1551";1551;"Q9BXP2";"Q9BXP2-1";"Q9BXP2-1";"S12A9_HUMAN";"Solute carrier family 12 member 9";"SLC12A9";4;12;0,00012919338393514;3;3;2;3;3;3;3;3;NA;NA;NA;NA;"extracellular vesicular exosome, integral component of membrane, plasma membrane"
"1552";1552;"Q9BXS4";"Q9BXS4";"Q9BXS4";"TMM59_HUMAN";"Transmembrane protein 59";"TMEM59";1;1;2,97397468523357e-05;NA;NA;1;NA;NA;NA;1;NA;NA;NA;0,000170317013161598;NA;"extracellular vesicular exosome, Golgi trans cisterna, lysosome, Golgi cis cisterna, Golgi medial cisterna, late endosome, plasma membrane, late endosome membrane, lysosomal membrane, Golgi membrane, integral component of membrane"
