"";"X";"protein.acs";"X.1";"protein.g";"ID";"Description";"Gene";"global.peptide.count";"global.spectra.count";"global.dNSAF";"peptide.count.P5826.1.id.csv";"peptide.count.P5826.2.id.csv";"spectra.count.P5826.1.id.csv";"spectra.count.P5826.2.id.csv";"dNSAF.P5826.1.id.csv";"dNSAF.P5826.2.id.csv";"Go.Cc";"norm.sc"
"464";464;"P50995";"P50995";"P50995";"ANX11_HUMAN";"Annexin A11";"ANXA11";1;2;0,000149478654471802;1;1;1;1;0,00018575363469179;0,000189400646236378;"nuclear envelope, azurophil granule, extracellular vesicular exosome, spindle, phagocytic vesicle, melanosome, midbody, specific granule, nucleoplasm";0,000205549845837616
"466";466;"P51148";"P51148";"P51148";"RAB5C_HUMAN";"Ras-related protein Rab-5C";"RAB5C";3;6;0,00104842667372584;2;2;3;3;0,00130285535443547;0,00132843508818571;"extracellular vesicular exosome, melanosome, lysosomal membrane, plasma membrane, lipid particle, endocytic vesicle, early endosome membrane";0,000616649537512847
"467";467;"P51149";"P51149";"P51149";"RAB7A_HUMAN";"Ras-related protein Rab-7a";"RAB7A";3;6;0,0010940104421487;3;3;3;3;0,00135950123941093;0,00138619313549813;"extracellular vesicular exosome, late endosome, melanosome, alveolar lamellar body, phagocytic vesicle membrane, phagocytic vesicle, lysosomal membrane, Golgi apparatus";0,000616649537512847
"468";468;"P51571";"P51571";"P51571";"SSRD_HUMAN";"Translocon-associated protein subunit delta";"SSR4";1;1;0,000218169712451619;NA;1;NA;1;NA;0,000552874718782491;"Sec61 translocon complex, extracellular vesicular exosome, integral component of membrane";0,000102774922918808
"469";469;"P51572";"P51572-1,P51572-2";"P51572-1,P51572-2";"BAP31_HUMAN";"B-cell receptor-associated protein 31";"BCAP31";8;17;0,0013041404965858;7;8;8;9;NA;NA;"Golgi membrane, integral component of plasma membrane, lipid particle, endoplasmic reticulum-Golgi intermediate compartment membrane, integral component of lumenal side of endoplasmic reticulum membrane, cytosol";0,00174717368961973
"472";472;"P51665";"P51665";"P51665";"PSD7_HUMAN";"26S proteasome non-ATPase regulatory subunit 7";"PSMD7";1;1;0,000116491852636204;NA;1;NA;1;NA;0,000295207797374602;"proteasome regulatory particle, cytosol, nucleoplasm, extracellular vesicular exosome";0,000102774922918808
"473";473;"P51809";"P51809-1,P51809-2,P51809-3";"P51809-1,P51809-2,P51809-3";"VAMP7_HUMAN";"Vesicle-associated membrane protein 7";"VAMP7";1;1;5,71869094759547e-05;1;NA;1;NA;NA;NA;"phagocytic vesicle membrane, extracellular vesicular exosome, integral component of membrane, Golgi apparatus, transport vesicle membrane, neuron projection, endoplasmic reticulum membrane, phagocytic vesicle, perinuclear region of cytoplasm, synapse, apical part of cell, SNARE complex, plasma membrane, lysosomal membrane, late endosome membrane, cell junction";0,000102774922918808
"475";475;"P51858";"P51858";"P51858";"HDGF_HUMAN";"Hepatoma-derived growth factor";"HDGF";2;4;0,000629056004235502;2;2;2;2;0,000781713212661284;0,000797061052911425;"transcriptional repressor complex, extracellular space, cytoplasm";0,000411099691675231
"477";477;"P52209";"P52209";"P52209";"6PGD_HUMAN";"6-phosphogluconate dehydrogenase, decarboxylating";"PGD";3;4;0,000312574412042485;1;3;1;3;0,00019421446277299;0,000594082772356341;"extracellular vesicular exosome, cytosol";0,000411099691675231
"478";478;"P52272";"P52272-1,P52272-2";"P52272-1,P52272-2";"HNRPM_HUMAN";"Heterogeneous nuclear ribonucleoprotein M";"HNRNPM";19;39;0,0010082130478843;15;19;18;21;NA;NA;"catalytic step 2 spliceosome, nuclear matrix, integral component of plasma membrane, paraspeckles";0,0040082219938335
"480";480;"P52565";"P52565";"P52565";"GDIR1_HUMAN";"Rho GDP-dissociation inhibitor 1";"ARHGDIA";1;1;0,000185016471833971;1;NA;1;NA;0,000459831301565461;NA;"immunological synapse, cytosol, cytoskeleton, extracellular vesicular exosome";0,000102774922918808
"481";481;"P52566";"P52566";"P52566";"GDIR2_HUMAN";"Rho GDP-dissociation inhibitor 2";"ARHGDIB";5;11;0,00206555702883299;5;3;6;5;0,00280016673192102;0,00237928672510873;"cytosol, cytoskeleton, extracellular vesicular exosome, cytoplasmic membrane-bounded vesicle";0,00113052415210689
"485";485;"P52758";"P52758";"P52758";"UK114_HUMAN";"Ribonuclease UK114";"HRSP12";1;3;0,000826496939871462;1;1;2;1;0,00136942460612196;0,00069815566678373;"extracellular vesicular exosome, nucleus, mitochondrion, cytoplasm";0,000308324768756423
"486";486;"P52907";"P52907";"P52907";"CAZA1_HUMAN";"F-actin-capping protein subunit alpha-1";"CAPZA1";3;7;0,000923788537688499;3;3;4;3;0,00131196623103992;0,00100329363303536;"F-actin capping protein complex, WASH complex, extracellular vesicular exosome, cytosol";0,000719424460431655
"487";487;"P53007";"P53007";"P53007";"TXTP_HUMAN";"Tricarboxylate transport protein, mitochondrial";"SLC25A1";1;1;0,000121361286990772;NA;1;NA;1;NA;0,000307547673149103;"mitochondrial inner membrane, integral component of membrane, extracellular vesicular exosome";0,000102774922918808
"488";488;"P53396";"P53396-1,P53396-2";"P53396-1,P53396-2";"ACLY_HUMAN";"ATP-citrate synthase";"ACLY";14;29;0,000497074226780097;13;13;15;14;NA;NA;"plasma membrane, mitochondrion, citrate lyase complex, nucleus, extracellular vesicular exosome, cytosol";0,00298047276464543
"489";489;"P53618";"P53618";"P53618";"COPB_HUMAN";"Coatomer subunit beta";"COPB1";2;2;7,92095703129698e-05;2;NA;2;NA;0,000196863768141352;NA;"COPI vesicle coat, endoplasmic reticulum-Golgi intermediate compartment, plasma membrane, cytosol";0,000205549845837616
"490";490;"P53985";"P53985";"P53985";"MOT1_HUMAN";"Monocarboxylate transporter 1";"SLC16A1";2;5;0,000377433602541301;2;2;3;2;0,000562833513116124;0,000382589305397484;"integral component of plasma membrane, centrosome, mitochondrion, extracellular vesicular exosome";0,000513874614594039
"492";492;"P53999";"P53999";"P53999";"TCP4_HUMAN";"Activated RNA polymerase II transcriptional coactivator p15";"SUB1";4;8;0,00237753450419717;3;4;4;4;0,00295450663053084;0,00301251421572822;"nucleolus, extracellular vesicular exosome, transcription factor complex";0,000822199383350463
"493";493;"P54136";"P54136-1";"P54136-1";"SYRC_HUMAN";"Arginine--tRNA ligase, cytoplasmic";"RARS";2;2;0,000114373818951909;NA;2;NA;2;NA;NA;"mitochondrion, cytosol, extracellular vesicular exosome, nucleus, aminoacyl-tRNA synthetase multienzyme complex";0,000205549845837616
"494";494;"P54577";"P54577";"P54577";"SYYC_HUMAN";"Tyrosine--tRNA ligase, cytoplasmic";"YARS";6;12;0,00085780364213932;4;6;5;7;0,000888310468933277;0,00126805167508636;"cytosol, nucleus, extracellular space";0,00123329907502569
"495";495;"P54578";"P54578";"P54578";"UBP14_HUMAN";"Ubiquitin carboxyl-terminal hydrolase 14";"USP14";1;1;7,64035632674698e-05;NA;1;NA;1;NA;0,00019361806953314;"plasma membrane, synapse, cytoplasmic membrane-bounded vesicle, proteasome complex, cell surface";0,000102774922918808
"496";496;"P54709";"P54709";"P54709";"AT1B3_HUMAN";"Sodium/potassium-transporting ATPase subunit beta-3";"ATP1B3";3;5;0,000676404305629571;3;2;3;2;0,00100866220988553;0,000685643916482946;"sodium:potassium-exchanging ATPase complex, extracellular vesicular exosome, caveola, melanosome";0,000513874614594039
"497";497;"P54819";"P54819-1,P54819-2,P54819-3,P54819-5";"P54819-1,P54819-2,P54819-3,P54819-5";"KAD2_HUMAN";"Adenylate kinase 2, mitochondrial";"AK2";2;2;7,89610047157533e-05;2;NA;2;NA;NA;NA;"mitochondrial intermembrane space, mitochondrial inner membrane, sperm mitochondrial sheath, cytosol, extracellular vesicular exosome";0,000205549845837616
"499";499;"P55060";"P55060-1,P55060-3";"P55060-1,P55060-3";"XPO2_HUMAN";"Exportin-2";"CSE1L";8;12;0,000233223647296375;4;6;5;7;NA;NA;"extracellular vesicular exosome, nucleus, cytoplasm";0,00123329907502569
"500";500;"P55072";"P55072";"P55072";"TERA_HUMAN";"Transitional endoplasmic reticulum ATPase";"VCP";6;9;0,000421451913507656;5;3;6;3;0,000698304606843827;0,000356007418173837;"site of double-strand break, proteasome complex, lipid particle, extracellular vesicular exosome, endoplasmic reticulum, nucleus, cytosol, perinuclear region of cytoplasm";0,00092497430626927
"504";504;"P55735";"P55735";"P55735";"SEC13_HUMAN";"Protein SEC13 homolog";"SEC13";2;3;0,000351646213547796;1;2;1;2;0,000291321694159485;0,000594082772356341;"cytosol, nuclear pore outer ring, extracellular vesicular exosome, endoplasmic reticulum membrane, Golgi membrane, ER to Golgi transport vesicle membrane";0,000308324768756423
"508";508;"P55884";"P55884-1,P55884-2";"P55884-1,P55884-2";"EIF3B_HUMAN";"Eukaryotic translation initiation factor 3 subunit B";"EIF3B";6;11;0,000255022704419798;5;5;5;6;NA;NA;"eukaryotic translation initiation factor 3 complex, extracellular vesicular exosome, eukaryotic 48S preinitiation complex, eukaryotic 43S preinitiation complex, cytosol";0,00113052415210689
"510";510;"P56192";"P56192";"P56192";"SYMC_HUMAN";"Methionine--tRNA ligase, cytoplasmic";"MARS";6;7;0,000293559468643234;5;2;5;2;0,000521142141774189;0,000212549614109713;"mitochondrion, cytosol, extracellular vesicular exosome";0,000719424460431655
"514";514;"P59998";"P59998";"P59998";"ARPC4_HUMAN";"Actin-related protein 2/3 complex subunit 4";"ARPC4";2;4;0,000898651434622145;1;2;1;3;0,000558366580472346;0,00170798797052448;"extracellular vesicular exosome, Arp2/3 protein complex, cytosol, cell projection";0,000411099691675231
"515";515;"P60174";"P60174-1,P60174-3";"P60174-1,P60174-3";"TPIS_HUMAN";"Triosephosphate isomerase";"TPI1";2;3;0,000197954686647535;2;1;2;1;NA;NA;"cytosol, extracellular space, extracellular vesicular exosome";0,000308324768756423
"516";516;"P60228";"P60228";"P60228";"EIF3E_HUMAN";"Eukaryotic translation initiation factor 3 subunit E";"EIF3E";7;11;0,000932981938866137;4;7;4;7;0,000843196274331273;0,00150456468414741;"eukaryotic 43S preinitiation complex, nucleoplasm, eukaryotic 48S preinitiation complex, cytosol, eukaryotic translation initiation factor 3 complex, PML body, extracellular vesicular exosome";0,00113052415210689
"517";517;"P60660";"P60660-1,P60660-2";"P60660-1,P60660-2";"MYL6_HUMAN";"Myosin light polypeptide 6";"MYL6";5;13;0,00162471418312481;5;5;7;6;NA;NA;"extracellular vesicular exosome, unconventional myosin complex, cytosol";0,0013360739979445
"518";518;"P60709";"P60709,P63261";"P60709,P63261";"ACTB_HUMAN, ACTG_HUMAN";"Actin, cytoplasmic 1, Actin, cytoplasmic 2";"ACTB, ACTG1";10;47;0,00451512989592786;9;10;20;27;0,00525311278908383;0,00609689980557764;"ribonucleoprotein complex, MLL5-L complex, cortical cytoskeleton, cytosol, blood microparticle, NuA4 histone acetyltransferase complex, cytoskeleton, extracellular vesicular exosome, postsynaptic density, axon";0,00483042137718397
"519";519;"P60842";"P60842";"P60842";"IF4A1_HUMAN";"Eukaryotic initiation factor 4A-I";"EIF4A1";6;10;0,0010390087580824;6;3;7;3;0,00179704186818686;0,000795097848347603;"cytosol, eukaryotic translation initiation factor 4F complex, extracellular vesicular exosome";0,00102774922918808
"520";520;"P60866";"P60866-1,P60866-2";"P60866-1,P60866-2";"RS20_HUMAN";"40S ribosomal protein S20";"RPS20";3;8;0,00126868437829009;3;3;4;4;NA;NA;"extracellular vesicular exosome, cytosolic small ribosomal subunit";0,000822199383350463
"522";522;"P60900";"P60900";"P60900";"PSA6_HUMAN";"Proteasome subunit alpha type-6";"PSMA6";2;2;0,000306856587431952;1;1;1;1;0,000381323518371358;0,00038881026971289;"proteasome core complex, alpha-subunit complex, cytoplasmic mRNA processing body, extracellular vesicular exosome, nuclear matrix, polysome, nucleoplasm, cytosol, mitochondrion, sarcomere";0,000205549845837616
"523";523;"P60953";"P60953-2";"P60953-2";"CDC42_HUMAN";"Cell division control protein 42 homolog";"CDC42";2;6;0,00150901583119797;2;2;3;3;NA;NA;"extracellular vesicular exosome, spindle midzone, secretory granule, filopodium, midbody, mitotic spindle, plasma membrane, microtubule organizing center, cytosol, neuron projection, Golgi membrane, neuronal cell body, apical part of cell";0,000616649537512847
"524";524;"P61006";"P61006";"P61006";"RAB8A_HUMAN";"Ras-related protein Rab-8A";"RAB8A";1;2;0,000364670147382899;NA;1;NA;2;NA;0,000924128756998753;"neuronal cell body, extracellular vesicular exosome, Golgi membrane, dendrite, phagocytic vesicle, postsynaptic density, phagocytic vesicle membrane, recycling endosome membrane, nonmotile primary cilium, cytoplasmic vesicle membrane, plasma membrane";0,000205549845837616
"525";525;"P61019";"P61019-1,P61019-2";"P61019-1,P61019-2";"RAB2A_HUMAN";"Ras-related protein Rab-2A";"RAB2A";1;1;8,90173590899295e-05;1;NA;1;NA;NA;NA;"endoplasmic reticulum-Golgi intermediate compartment membrane, extracellular vesicular exosome, lysosomal membrane, endoplasmic reticulum membrane, melanosome, Golgi membrane";0,000102774922918808
"526";526;"P61158";"P61158";"P61158";"ARP3_HUMAN";"Actin-related protein 3";"ACTR3";7;14;0,00126413168315268;7;6;8;6;0,00179532221089673;0,00137292812941681;"podosome, Arp2/3 protein complex, extracellular vesicular exosome, Golgi membrane, excitatory synapse, lamellipodium, hemidesmosome, cytosol";0,00143884892086331
"527";527;"P61160";"P61160";"P61160";"ARP2_HUMAN";"Actin-related protein 2";"ACTR2";6;12;0,00114954396713087;6;6;6;6;0,00142851145460945;0,00145655826927976;"Arp2/3 protein complex, cell projection, extracellular vesicular exosome, cytosol, actin cap";0,00123329907502569
"528";528;"P61204";"P61204,P84077";"P61204,P84077";"ARF1_HUMAN, ARF3_HUMAN";"ADP-ribosylation factor 1, ADP-ribosylation factor 3";"ARF1, ARF3";1;1;0,000104263426116381;1;NA;1;NA;0,000259131451710923;NA;"Golgi membrane, perinuclear region of cytoplasm, extracellular vesicular exosome";0,000102774922918808
"530";530;"P61224";"P61224";"P61224";"RAP1B_HUMAN";"Ras-related protein Rap-1b";"RAP1B";1;1;0,000547005221074349;1;0;1;0;0,00127453241194775;0;"cell-cell junction, plasma membrane, cytosol, extracellular vesicular exosome, lipid particle";0,000102774922918808
"531";531;"P61247";"P61247";"P61247";"RS3A_HUMAN";"40S ribosomal protein S3a";"RPS3A";12;27;0,00386011638962694;10;11;13;14;0,00461921443845304;0,00507220670034543;"extracellular vesicular exosome, cytosolic small ribosomal subunit, nucleolus";0,00277492291880781
"532";532;"P61254";"P61254";"P61254";"RL26_HUMAN";"60S ribosomal protein L26";"RPL26";5;11;0,00286328939858918;5;5;6;5;0,00388161043528362;0,00329818366721969;"cytosolic large ribosomal subunit, extracellular vesicular exosome";0,00113052415210689
"535";535;"P61353";"P61353";"P61353";"RL27_HUMAN";"60S ribosomal protein L27";"RPL27";8;21;0,00582801886277009;8;8;11;10;0,00758721647583011;0,0070328916433361;"extracellular vesicular exosome, cytosolic large ribosomal subunit";0,00215827338129496
"536";536;"P61513";"P61513";"P61513";"RL37A_HUMAN";"60S ribosomal protein L37a";"RPL37A";1;2;0,000820507831611524;1;NA;2;NA;0,00203925185911639;NA;"extracellular vesicular exosome, cytosolic large ribosomal subunit";0,000205549845837616
"537";537;"P61604";"P61604";"P61604";"CH10_HUMAN";"10 kDa heat shock protein, mitochondrial";"HSPE1";5;11;0,00407036238034736;5;3;7;4;0,00643763822191646;0,00375087554311259;"extracellular vesicular exosome, mitochondrion, mitochondrial matrix";0,00113052415210689
"538";538;"P61769";"P61769";"P61769";"B2MG_HUMAN";"Beta-2-microglobulin";"B2M";7;23;0,007294935175168;6;7;10;13;0,00788282231255076;0,0104488675843851;"endoplasmic reticulum lumen, plasma membrane, ER to Golgi transport vesicle membrane, phagocytic vesicle membrane, early endosome lumen, MHC class I protein complex, external side of plasma membrane, Golgi membrane, early endosome membrane, extracellular space, extracellular vesicular exosome";0,00236382322713258
"540";540;"P61978";"P61978-1,P61978-2";"P61978-1,P61978-2";"HNRPK_HUMAN";"Heterogeneous nuclear ribonucleoprotein K";"HNRNPK";16;37;0,00150810402743284;15;13;20;17;NA;NA;"extracellular vesicular exosome, podosome, nucleoplasm, nuclear chromatin, cytoplasm, cell projection, cell junction, catalytic step 2 spliceosome";0,00380267214799589
"541";541;"P61981";"P61981";"P61981";"1433G_HUMAN";"14-3-3 protein gamma";"YWHAG";5;13;0,00223480422557349;5;5;7;6;0,00297747283591796;0,00262647120410172;"extracellular vesicular exosome, cytosol, cytoplasmic vesicle membrane";0,0013360739979445
"543";543;"P62136";"P62136-1,P62136-2";"P62136-1,P62136-2";"PP1A_HUMAN";"Serine/threonine-protein phosphatase PP1-alpha catalytic subunit";"PPP1CA";1;2;0,000228747637903819;1;1;1;1;NA;NA;"perikaryon, glycogen granule, nucleolus, dendritic spine, PTW/PP1 phosphatase complex, MLL5-L complex, cytosol, extracellular vesicular exosome, protein phosphatase type 1 complex";0,000205549845837616
"544";544;"P62140";"P62140";"P62140";"PP1B_HUMAN";"Serine/threonine-protein phosphatase PP1-beta catalytic subunit";"PPP1CB";1;1;0,000230846240086423;1;0;1;0;0,000430300851006211;0;"extracellular vesicular exosome, PTW/PP1 phosphatase complex, nucleolus, MLL5-L complex, cytoplasm";0,000102774922918808
"545";545;"P62158";"P62158";"P62158";"CALM_HUMAN";"Calmodulin";"CALM2,CALM1,CALM3";3;6;0,00151986685587101;2;3;3;3;0,00188870306414807;0,00192578509428264;"spindle microtubule, cytosol, extracellular vesicular exosome, spindle pole, centrosome, nucleoplasm, plasma membrane, growth cone, sarcomere";0,000616649537512847
"547";547;"P62195";"P62195";"P62195";"PRS8_HUMAN";"26S protease regulatory subunit 8";"PSMC5";2;3;0,000278891824537907;2;1;2;1;0,000462096480390907;0,000235584547658549;"cytoplasmic vesicle, nucleoplasm, proteasome accessory complex, cytosolic proteasome complex, inclusion body, blood microparticle, extracellular vesicular exosome, nuclear proteasome complex, cytosol";0,000308324768756423
"548";548;"P62241";"P62241";"P62241";"RS8_HUMAN";"40S ribosomal protein S8";"RPS8";7;13;0,00235896001588313;6;6;6;7;0,00270593035151983;0,00321890040598845;"extracellular vesicular exosome, cytosolic small ribosomal subunit";0,0013360739979445
"549";549;"P62244";"P62244";"P62244";"RS15A_HUMAN";"40S ribosomal protein S15a";"RPS15A";5;10;0,00290333540416385;5;4;5;5;0,00360790713535977;0,00367874332112965;"cytosolic small ribosomal subunit, extracellular vesicular exosome";0,00102774922918808
"550";550;"P62249";"P62249";"P62249";"RS16_HUMAN";"40S ribosomal protein S16";"RPS16";10;29;0,00749696881760118;9;10;15;14;0,00963756015609802;0,0091716614307616;"extracellular vesicular exosome, cytosolic small ribosomal subunit";0,00298047276464543
"551";551;"P62258";"P62258-1";"P62258-1";"1433E_HUMAN";"14-3-3 protein epsilon";"YWHAE";6;11;0,00183166307115631;6;5;6;5;NA;NA;"mitochondrion, cytosol, extracellular vesicular exosome, kinesin complex, cytoplasmic vesicle membrane, melanosome";0,00113052415210689
"552";552;"P62263";"P62263";"P62263";"RS14_HUMAN";"40S ribosomal protein S14";"RPS14";7;17;0,0042492524789418;7;6;9;8;0,00559106138857077;0,00506740801850972;"extracellular vesicular exosome, nucleolus, mitochondrion, cytosolic small ribosomal subunit";0,00174717368961973
"554";554;"P62269";"P62269";"P62269";"RS18_HUMAN";"40S ribosomal protein S18";"RPS18";11;21;0,00521454319300482;10;10;11;10;0,00678856210995326;0,00629258725982704;"cytosolic small ribosomal subunit, extracellular vesicular exosome";0,00215827338129496
"555";555;"P62273";"P62273-1";"P62273-1";"RS29_HUMAN";"40S ribosomal protein S29";"RPS29";2;5;0,00336994287983304;2;2;3;2;NA;NA;"cytosolic small ribosomal subunit, extracellular vesicular exosome";0,000513874614594039
"556";556;"P62277";"P62277";"P62277";"RS13_HUMAN";"40S ribosomal protein S13";"RPS13";6;10;0,00249956028173047;6;4;6;4;0,00372737425904718;0,00253370400925486;"cytosolic small ribosomal subunit, nucleolus, extracellular vesicular exosome";0,00102774922918808
"557";557;"P62280";"P62280";"P62280";"RS11_HUMAN";"40S ribosomal protein S11";"RPS11";5;13;0,00310546635002336;5;5;7;6;0,00415594366224986;0,00363217694997611;"cytosolic small ribosomal subunit, extracellular vesicular exosome";0,0013360739979445
"561";561;"P62316";"P62316";"P62316";"SMD2_HUMAN";"Small nuclear ribonucleoprotein Sm D2";"SNRPD2";6;13;0,0041581668076584;6;5;7;6;0,00556473812402948;0,00486342337369683;"extracellular vesicular exosome, U4 snRNP, SMN-Sm protein complex, U12-type spliceosomal complex, nucleoplasm, catalytic step 2 spliceosome, pICln-Sm protein complex, cytosol, methylosome, U1 snRNP";0,0013360739979445
"563";563;"P62333";"P62333";"P62333";"PRS10_HUMAN";"26S protease regulatory subunit 10B";"PSMC6";2;2;0,000194053266088072;2;NA;2;NA;0,000482290928120072;NA;"plasma membrane, cytosolic proteasome complex, extracellular vesicular exosome, cytosol, inclusion body, proteasome accessory complex, nucleoplasm";0,000205549845837616
"565";565;"P62491";"P62491,Q15907";"P62491,Q15907";"RB11A_HUMAN, RB11B_HUMAN";"Ras-related protein Rab-11A, Ras-related protein Rab-11B";"RAB11A, RAB11B";2;3;0,000260898803599978;2;1;2;1;0,000432283804236655;0,000220385544583804;"extracellular vesicular exosome, cytoplasmic vesicle membrane, protein complex, plasma membrane, cleavage furrow, perinuclear region of cytoplasm, mitochondrion, trans-Golgi network, transport vesicle, phagocytic vesicle, axon, recycling endosome membrane, phagocytic vesicle membrane, recycling endosome";0,000308324768756423
"566";566;"P62701";"P62701";"P62701";"RS4X_HUMAN";"40S ribosomal protein S4, X isoform";"RPS4X";13;27;0,0038747936382567;9;10;13;14;0,00463677799145096;0,00509149265738096;"cytosolic small ribosomal subunit, extracellular vesicular exosome, polysome";0,00277492291880781
"568";568;"P62750";"P62750";"P62750";"RL23A_HUMAN";"60S ribosomal protein L23a";"RPL23A";4;9;0,00217750155312289;4;4;5;4;0,00300658927946648;0,00245249554741977;"extracellular vesicular exosome, nucleus, TORC2 complex, cytosolic large ribosomal subunit";0,00092497430626927
"570";570;"P62805";"P62805";"P62805";"H4_HUMAN";"Histone H4";"HIST1H4J,HIST1H4D,HIST1H4K,HIST1H4C,HIST2H4A,HIST4H4,HIST1H4E,HIST1H4A,HIST1H4B,HIST1H4I,HIST2H4B,HIST1H4H,HIST1H4L,HIST1H4F";8;63;0,0230857446214582;8;8;32;31;0,0291434828797993;0,0287870593867039;"nucleosome, nucleolus, extracellular vesicular exosome, actin cytoskeleton, nucleoplasm";0,00647482014388489
"571";571;"P62820";"P62820-1";"P62820-1";"RAB1A_HUMAN";"Ras-related protein Rab-1A";"RAB1A";1;2;0,000552341857377514;1;NA;2;NA;NA;NA;"Golgi membrane, endoplasmic reticulum, extracellular vesicular exosome";0,000205549845837616
"572";572;"P62826";"P62826";"P62826";"RAN_HUMAN";"GTP-binding nuclear protein Ran";"RAN";5;7;0,00122316445268014;4;3;4;3;0,00173714047258063;0,00132843508818571;"melanosome, nucleoplasm, nuclear pore, extracellular vesicular exosome, cytosol";0,000719424460431655
"573";573;"P62829";"P62829";"P62829";"RL23_HUMAN";"60S ribosomal protein L23";"RPL23";5;9;0,00242635887347979;5;4;5;4;0,00335019948283407;0,00273278075283917;"nucleolus, extracellular vesicular exosome, cytosolic large ribosomal subunit";0,00092497430626927
"574";574;"P62834";"P62834";"P62834";"RAP1A_HUMAN";"Ras-related protein Rap-1A";"RAP1A";1;2;0,0010940104421487;1;1;1;1;0,00127453241194775;0,0015594672774354;"late endosome, cell junction, perinuclear region of cytoplasm, early endosome, extracellular vesicular exosome, cytosol, plasma membrane, guanyl-nucleotide exchange factor complex";0,000205549845837616
"577";577;"P62851";"P62851";"P62851";"RS25_HUMAN";"40S ribosomal protein S25";"RPS25";5;10;0,00301946882033041;5;5;5;5;0,00375222342077416;0,00382589305397484;"cytosolic small ribosomal subunit, extracellular vesicular exosome, nucleolus";0,00102774922918808
"578";578;"P62854";"P62854";"P62854";"RS26_HUMAN";"40S ribosomal protein S26";"RPS26";4;9;0,00295382819380149;4;4;5;4;0,00407850371823279;0,00332686352519551;"extracellular vesicular exosome, cytosolic small ribosomal subunit";0,00092497430626927
"579";579;"P62857";"P62857";"P62857";"RS28_HUMAN";"40S ribosomal protein S28";"RPS28";3;6;0,00328203132644609;3;3;3;3;0,00407850371823279;0,00415857940649439;"extracellular vesicular exosome, cytosolic small ribosomal subunit";0,000616649537512847
"580";580;"P62879";"P62879";"P62879";"GBB2_HUMAN";"Guanine nucleotide-binding protein G(I)/G(S)/G(T) subunit beta-2";"GNB2";5;9;0,000999088947903444;5;4;5;4;0,00137949390469638;0,00112526266293378;"lysosomal membrane, protein complex, plasma membrane, extracellular vesicular exosome, cell body, perinuclear region of cytoplasm";0,00092497430626927
"581";581;"P62888";"P62888";"P62888";"RL30_HUMAN";"60S ribosomal protein L30";"RPL30";6;11;0,0036102344590907;5;5;5;6;0,00407850371823279;0,00499029528779327;"extracellular vesicular exosome, cytosolic large ribosomal subunit";0,00113052415210689
"582";582;"P62899";"P62899-1";"P62899-1";"RL31_HUMAN";"60S ribosomal protein L31";"RPL31";4;6;0,00181168129219824;2;4;2;4;NA;NA;"cytosolic large ribosomal subunit, extracellular vesicular exosome";0,000616649537512847
"583";583;"P62906";"P62906";"P62906";"RL10A_HUMAN";"60S ribosomal protein L10a";"RPL10A";7;19;0,00330471817893305;6;7;10;9;0,00432283804236655;0,00396693980250847;"cytosolic large ribosomal subunit, mitochondrion, extracellular vesicular exosome";0,00195272353545735
"585";585;"P62913";"P62913-1,P62913-2";"P62913-1,P62913-2";"RL11_HUMAN";"60S ribosomal protein L11";"RPL11";4;7;0,000742144724098064;4;3;4;3;NA;NA;"extracellular vesicular exosome, cytosolic large ribosomal subunit, nucleolus";0,000719424460431655
"587";587;"P62937";"P62937";"P62937";"PPIA_HUMAN";"Peptidyl-prolyl cis-trans isomerase A";"PPIA";7;11;0,00251622401694201;7;4;7;4;0,00397963090082108;0,00231872306301505;"cytosol, nucleus, extracellular vesicular exosome";0,00113052415210689
"588";588;"P62979";"P62979";"P62979";"RS27A_HUMAN";"Ubiquitin-40S ribosomal protein S27a";"RPS27A";2;4;0,00290333540416385;1;2;2;2;0,00300658927946648;0,00449624183693624;"endocytic vesicle membrane, extracellular vesicular exosome, nucleoplasm, plasma membrane, cytosolic small ribosomal subunit, endosome membrane";0,000411099691675231
"589";589;"P62987";"P62987";"P62987";"RL40_HUMAN";"Ubiquitin-60S ribosomal protein L40";"UBA52";1;3;0,00265383001786852;1;1;2;1;0,00366428068434977;0,00273989736938302;"ribosome, plasma membrane, lysosomal membrane, cytosol, nucleoplasm, endocytic vesicle membrane, endosome membrane, cytosolic large ribosomal subunit";0,000308324768756423
"591";591;"P63092";"P63092-1,P63092-2,P63092-3,Q5JWF2-1,Q5JWF2-2";"P63092-1,P63092-2,P63092-3,Q5JWF2-1,Q5JWF2-2";"GNAS1_HUMAN, GNAS2_HUMAN";"Guanine nucleotide-binding protein G(s) subunit alpha isoforms short, Guanine nucleotide-binding protein G(s) subunit alpha isoforms XLas";"GNAS";3;4;5,21637349949587e-05;1;3;1;3;NA;NA;"intrinsic component of membrane, extracellular vesicular exosome, heterotrimeric G-protein complex, trans-Golgi network membrane, cytosol";0,000411099691675231
"592";592;"P63104";"P63104";"P63104";"1433Z_HUMAN";"14-3-3 protein zeta/delta";"YWHAZ";5;9;0,00168036654902482;4;5;4;5;0,00184292878217615;0,00238404645010532;"cytosol, blood microparticle, protein complex, mast cell granule, perinuclear region of cytoplasm, postsynaptic density, melanosome, nucleoplasm, mitochondrion, cell leading edge, extracellular vesicular exosome, cytoplasmic vesicle membrane";0,00092497430626927
