"protein.g"	"protein.acs"	"ID"	"Description"	"Gene"	"global.peptide.count"	"global.spectra.count"	"global.dNSAF"	"peptide.count.P5571"	"spectra.count.P5571"	"dNSAF.P5571"	"unspecific.spectra.count"	"go.bp"	"go.cc"	"go.f"
"P48643"	"P48643"	"TCPE_HUMAN"	"T-complex protein 1 subunit epsilon"	"CCT5"	2	3	0.000915520888329236	2	3	0.00113649361682131	0	"'de novo' posttranslational protein folding;binding of sperm to zona pellucida;response to virus"	"chaperonin-containing T-complex;centrosome;cytosol;zona pellucida receptor complex;nucleolus;microtubule"	"ATP binding"
"P48735"	"P48735"	"IDHP_HUMAN"	"Isocitrate dehydrogenase [NADP], mitochondrial"	"IDH2"	2	4	0.00146105250910359	2	4	0.00181369630295083	0	"glyoxylate cycle;carbohydrate metabolic process;2-oxoglutarate metabolic process;isocitrate metabolic process;tricarboxylic acid cycle"	"mitochondrial matrix;mitochondrial inner membrane"	"magnesium ion binding;isocitrate dehydrogenase (NADP+) activity;NAD binding"
"P49006"	"P49006"	"MRP_HUMAN"	"MARCKS-related protein"	"MARCKSL1"	2	2	0.00169332239516621	2	2	0.0021020275100866	0	"positive regulation of cell proliferation"	"cytoplasm;plasma membrane"	""
"P50454"	"P50454"	"SERPH_HUMAN"	"Serpin H1"	"SERPINH1"	2	2	0.000789947050376582	2	2	0.000980610919777243	0	"collagen fibril organization;extracellular matrix organization;protein maturation;collagen biosynthetic process;response to unfolded protein;regulation of proteolysis"	"extracellular space;endoplasmic reticulum lumen;endoplasmic reticulum-Golgi intermediate compartment"	"serine-type endopeptidase inhibitor activity;collagen binding"
"P50990"	"P50990"	"TCPQ_HUMAN"	"T-complex protein 1 subunit theta"	"CCT8"	2	2	0.000602550852294546	2	2	0.000747984241727897	0	"'de novo' posttranslational protein folding;binding of sperm to zona pellucida"	"centrosome;cytosol;microtubule;chaperonin-containing T-complex;intermediate filament cytoskeleton;zona pellucida receptor complex;aggresome"	"ATPase activity;ATP binding"
"P56385"	"P56385"	"ATP5I_HUMAN"	"ATP synthase subunit e, mitochondrial"	"ATP5I"	2	2	0.00478547633416538	2	2	0.00594051252850562	0	"respiratory electron transport chain;ATP catabolic process;mitochondrial ATP synthesis coupled proton transport"	"mitochondrial proton-transporting ATP synthase complex;mitochondrial proton-transporting ATP synthase complex"	"transmembrane transporter activity;hydrogen ion transmembrane transporter activity"
"P57737-1,P57737-2"	"P57737-[1,2]"	"CORO7_HUMAN"	"Coronin-7"	"CORO7"	2	2	0.000178485333544547	2	2	0	0	""	"Golgi apparatus;cytosol;cytoplasmic membrane-bounded vesicle;integral to membrane;Golgi membrane"	""
"P60174-1,P60174-3"	"P60174-[1,3]"	"TPIS_HUMAN"	"Triosephosphate isomerase"	"TPI1"	2	4	0.00115453799670423	2	4	0	0	"glycolysis;glyceraldehyde-3-phosphate metabolic process;small molecule metabolic process;embryo development;gluconeogenesis;pentose-phosphate shunt"	"cytosol"	"triose-phosphate isomerase activity"
"P60709,P63261"	"P60709, P63261"	"ACTB_HUMAN, ACTG_HUMAN"	"Actin, cytoplasmic 1, Actin, cytoplasmic 2"	"ACTB, ACTG1"	3	7	0.00686995006738891	3	7	0.00852810077738052	29	"axon guidance;adherens junction organization;blood coagulation;Fc-gamma receptor signaling pathway involved in phagocytosis;innate immune response;'de novo' posttranslational protein folding;cell junction assembly;sarcomere organization"	"MLL5-L complex;extracellular vesicular exosome;ribonucleoprotein complex;cytosol;NuA4 histone acetyltransferase complex;postsynaptic density;cytoskeleton;axon;cortical cytoskeleton;filamentous actin;myofibril"	"structural constituent of cytoskeleton;ATP binding"
"P60842"	"P60842"	"IF4A1_HUMAN"	"Eukaryotic initiation factor 4A-I"	"EIF4A1"	3	5	0.00271098413019221	3	5	0.00336531497920269	2	"nuclear-transcribed mRNA poly(A) tail shortening;cytokine-mediated signaling pathway;modulation by virus of host morphology or physiology;translational initiation"	"cytosol;eukaryotic translation initiation factor 4F complex"	"RNA cap binding;translation factor activity;ATP binding;ATP-dependent helicase activity;translation initiation factor activity;helicase activity;mRNA binding"
"P61981"	"P61981"	"1433G_HUMAN"	"14-3-3 protein gamma"	"YWHAG"	2	3	0.00359273995027041	2	3	0.00445989389475611	7	"G2/M transition of mitotic cell cycle;regulation of neuron differentiation;intrinsic apoptotic signaling pathway;regulation of synaptic plasticity;protein targeting;positive regulation of protein insertion into mitochondrial membrane involved in apoptotic signaling pathway"	"extracellular vesicular exosome;cytoplasmic vesicle membrane;cytosol"	"protein kinase C inhibitor activity"
"P62249"	"P62249"	"RS16_HUMAN"	"40S ribosomal protein S16"	"RPS16"	2	2	0.00226162922642062	2	2	0.00280750249634854	0	"viral transcription;translational initiation;SRP-dependent cotranslational protein targeting to membrane;rRNA processing;translational termination;translational elongation;nuclear-transcribed mRNA catabolic process;ribosomal small subunit biogenesis"	"cytosolic small ribosomal subunit"	"structural constituent of ribosome;RNA binding"
"P62857"	"P62857"	"RS28_HUMAN"	"40S ribosomal protein S28"	"RPS28"	2	4	0.00957095266833076	2	4	0.0118810250570112	0	"ribosomal small subunit biogenesis;nuclear-transcribed mRNA catabolic process;translational initiation;SRP-dependent cotranslational protein targeting to membrane;translational elongation;rRNA processing;viral transcription;translational termination"	"cytosolic small ribosomal subunit"	"structural constituent of ribosome"
"P63173"	"P63173"	"RL38_HUMAN"	"60S ribosomal protein L38"	"RPL38"	2	3	0.00884458572475208	2	3	0.0109793401196488	2	"viral transcription;ossification;middle ear morphogenesis;translational elongation;90S preribosome assembly;SRP-dependent cotranslational protein targeting to membrane;axial mesoderm development;regulation of translation;nuclear-transcribed mRNA catabolic process;sensory perception of sound;translational termination;translational initiation;skeletal system development"	"cytosolic large ribosomal subunit;eukaryotic 80S initiation complex"	"structural constituent of ribosome;RNA binding"
"Q01844-1,Q01844-2,Q01844-3,Q01844-5"	"Q01844-[1-3,5]"	"EWS_HUMAN"	"RNA-binding protein EWS"	"EWSR1"	2	3	0.000188756402662392	2	3	0	0	"transcription;regulation of transcription"	"nucleus;cytoplasm;plasma membrane"	"nucleotide binding;RNA binding;zinc ion binding"
"Q07955-1"	"Q07955-1"	"SRSF1_HUMAN"	"Serine/arginine-rich splicing factor 1"	"SRSF1"	2	2	0.00133144301232827	2	2	0	0	"mRNA export from nucleus;mRNA 5'-splice site recognition;mRNA 3'-end processing;termination of RNA polymerase II transcription;cardiac muscle contraction;in utero embryonic development"	"cytoplasm;catalytic step 2 spliceosome;nuclear speck"	"RNA binding;nucleotide binding"
"Q12931"	"Q12931"	"TRAP1_HUMAN"	"Heat shock protein 75 kDa, mitochondrial"	"TRAP1"	2	2	0.000499291129623101	2	2	0.000619801458367269	2	"response to stress;negative regulation of cellular respiration;protein folding"	"mitochondrial matrix;mitochondrial inner membrane"	"tumor necrosis factor receptor binding;ATP binding"
"Q13162"	"Q13162"	"PRDX4_HUMAN"	"Peroxiredoxin-4"	"PRDX4"	2	2	0.00138090128904698	2	2	0.00171419955619609	2	"reactive oxygen species metabolic process;I-kappaB phosphorylation"	"mitochondrion;extracellular space"	"thioredoxin peroxidase activity"
"Q13200"	"Q13200"	"PSMD2_HUMAN"	"26S proteasome non-ATPase regulatory subunit 2"	"PSMD2"	2	2	0.000363654038609484	2	2	0.000451426612848995	0	"G1/S transition of mitotic cell cycle;regulation of protein catabolic process;small molecule metabolic process;anaphase-promoting complex-dependent proteasomal ubiquitin-dependent protein catabolic process;negative regulation of apoptotic process;antigen processing and presentation of exogenous peptide antigen via MHC class I;DNA damage response;mRNA metabolic process;gene expression;viral process;positive regulation of ubiquitin-protein ligase activity involved in mitotic cell cycle;apoptotic process;regulation of cellular amino acid metabolic process;negative regulation of ubiquitin-protein ligase activity involved in mitotic cell cycle;protein polyubiquitination"	"cytosol;proteasome regulatory particle;nucleoplasm"	"enzyme regulator activity"
"Q13347"	"Q13347"	"EIF3I_HUMAN"	"Eukaryotic translation initiation factor 3 subunit I"	"EIF3I"	2	2	0.00101599343709973	2	2	0.00126121650605196	0	"regulation of translational initiation;formation of translation preinitiation complex"	"eukaryotic translation initiation factor 3 complex;eukaryotic 43S preinitiation complex;cytosol;eukaryotic 48S preinitiation complex"	"translation initiation factor activity"
"Q13573"	"Q13573"	"SNW1_HUMAN"	"SNW domain-containing protein 1"	"SNW1"	2	2	0.000616040796748901	2	2	0.000764730157587477	0	"negative regulation of transcription from RNA polymerase II promoter;regulation of retinoic acid receptor signaling pathway;positive regulation of transforming growth factor beta receptor signaling pathway;intrinsic apoptotic signaling pathway in response to DNA damage by p53 class mediator;modulation by virus of host morphology or physiology;cellular response to retinoic acid;positive regulation of histone H3-K4 methylation;retinoic acid receptor signaling pathway;positive regulation of mRNA splicing;mRNA splicing;positive regulation of neurogenesis;Notch signaling pathway;positive regulation of vitamin D receptor signaling pathway;transcription initiation from RNA polymerase II promoter;positive regulation by host of viral transcription;positive regulation of transcription from RNA polymerase II promoter"	"nuclear matrix;chromatin;catalytic step 2 spliceosome;nucleoplasm"	"SMAD binding;vitamin D receptor binding;transcription coactivator activity;transcription corepressor activity;retinoic acid receptor binding"
"Q14444-1,Q14444-2"	"Q14444-[1,2]"	"CAPR1_HUMAN"	"Caprin-1"	"CAPRIN1"	2	5	0.00058215420849332	2	5	0	0	"negative regulation of translation;positive regulation of dendritic spine morphogenesis;positive regulation of dendrite morphogenesis"	"cytosol;integral to plasma membrane;dendrite;cytoplasmic stress granule;cytoplasmic mRNA processing body"	"RNA binding"
"Q15365"	"Q15365"	"PCBP1_HUMAN"	"Poly(rC)-binding protein 1"	"PCBP1"	2	2	0.00162316367233278	2	2	0.00201493507813779	3	"mRNA splicing"	"nucleoplasm;ribonucleoprotein complex;cytoplasm"	"RNA binding;single-stranded DNA binding"
"Q15424"	"Q15424"	"SAFB1_HUMAN"	"Scaffold attachment factor B1"	"SAFB"	2	2	0.000481162647806792	2	2	0.000597297434560127	1	"intracellular estrogen receptor signaling pathway;transcription;chromatin organization;hormone metabolic process;positive regulation of transcription from RNA polymerase II promoter;growth"	"nucleus"	"RNA binding;double-stranded DNA binding;nucleotide binding;core promoter binding;chromatin binding"
"Q15428"	"Q15428"	"SF3A2_HUMAN"	"Splicing factor 3A subunit 2"	"SF3A2"	2	2	0.000711633334175455	2	2	0.000883395182040706	0	"mRNA 3'-splice site recognition"	"catalytic step 2 spliceosome;nucleoplasm;small nuclear ribonucleoprotein complex"	"nucleic acid binding;zinc ion binding"
"Q6JBY9-1"	"Q6JBY9-1"	"CPZIP_HUMAN"	"CapZ-interacting protein"	"RCSD1"	2	2	0.000793744872734161	2	2	0	0	"skeletal muscle contraction;cellular hyperosmotic response"	"actin filament"	""
"Q7Z2W4-1,Q7Z2W4-2,Q7Z2W4-3"	"Q7Z2W4-[1-3]"	"ZCCHV_HUMAN"	"Zinc finger CCCH-type antiviral protein 1"	"ZC3HAV1"	2	2	0.000122024341115082	2	2	0	0	"innate immune response;defense response to virus;positive regulation of interferon-alpha production;positive regulation of interferon-beta production;positive regulation of I-kappaB kinase/NF-kappaB cascade;negative regulation of viral genome replication;positive regulation of mRNA catabolic process;response to virus;positive regulation of type I interferon production;positive regulation of RIG-I signaling pathway;cellular response to exogenous dsRNA"	"nucleus;cytoplasm;plasma membrane;Golgi apparatus"	"metal ion binding;RNA binding;NAD+ ADP-ribosyltransferase activity"
"Q8IZQ5"	"Q8IZQ5"	"SELH_HUMAN"	"Selenoprotein H"	"SELH"	2	2	0.00270653989391321	2	2	0.00335979806940072	0	"cell redox homeostasis"	""	"selenium binding"
"Q96HS1-1,Q96HS1-2"	"Q96HS1-[1,2]"	"PGAM5_HUMAN"	"Serine/threonine-protein phosphatase PGAM5, mitochondrial"	"PGAM5"	2	4	0.00114255317320903	2	4	0	0	""	"integral to membrane;mitochondrial outer membrane"	"phosphoprotein phosphatase activity"
"Q96PK6-1"	"Q96PK6-1"	"RBM14_HUMAN"	"RNA-binding protein 14"	"RBM14"	2	2	0.000493569308008088	2	2	0	0	"positive regulation of transcription from RNA polymerase II promoter;DNA replication;histone deacetylation;response to hormone stimulus;intracellular estrogen receptor signaling pathway;DNA recombination;DNA repair;glucocorticoid receptor signaling pathway"	"transcription factor complex;ribonucleoprotein complex;mediator complex"	"nucleotide binding;RNA binding;ligand-dependent nuclear receptor transcription coactivator activity;protein binding;RNA polymerase II transcription cofactor activity"
"Q99832-1,Q99832-2,Q99832-3,Q99832-4"	"Q99832-[1-4]"	"TCPH_HUMAN"	"T-complex protein 1 subunit eta"	"CCT7"	2	2	0.000152024800671	2	2	0	0	"binding of sperm to zona pellucida;'de novo' posttranslational protein folding"	"microtubule;cytosol;mitochondrion;chaperonin-containing T-complex;zona pellucida receptor complex"	"unfolded protein binding;ATP binding"
"Q9BU61-1"	"Q9BU61-1"	"NDUF3_HUMAN"	"NADH dehydrogenase [ubiquinone] 1 alpha subcomplex assembly factor 3"	"NDUFAF3"	2	2	0.00179455362531202	2	2	0	0	"mitochondrial respiratory chain complex I assembly"	"mitochondrial inner membrane;nucleus"	""
"Q9BUF5"	"Q9BUF5"	"TBB6_HUMAN"	"Tubulin beta-6 chain"	"TUBB6"	2	3	0.00229509728223761	2	3	0.00284904849741559	6	"protein polymerization;'de novo' posttranslational protein folding;microtubule-based process"	"cytoplasm;plasma membrane;microtubule"	"structural constituent of cytoskeleton;GTPase activity;GTP binding"
"Q9H4G4"	"Q9H4G4"	"GAPR1_HUMAN"	"Golgi-associated plant pathogenesis-related protein 1"	"GLIPR2"	2	2	0.00214414199387929	2	2	0.00266165821082394	0	""	"extracellular region;Golgi membrane"	""
"Q9NSI8-1,Q9NSI8-3"	"Q9NSI8-[1,3]"	"SAMN1_HUMAN"	"SAM domain-containing protein SAMSN-1"	"SAMSN1"	2	2	0.000442624486672133	2	2	0	0	"negative regulation of peptidyl-tyrosine phosphorylation;negative regulation of adaptive immune response;negative regulation of B cell activation"	"nucleus;ruffle;cytoplasm"	"phosphotyrosine binding"
"Q9P0J0"	"Q9P0J0"	"NDUAD_HUMAN"	"NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 13"	"NDUFA13"	2	4	0.00458608148690849	2	4	0.00569299117315121	0	"negative regulation of cell growth;apoptotic nuclear changes;protein import into nucleus;respiratory electron transport chain;negative regulation of transcription;small molecule metabolic process;negative regulation of translation;apoptotic signaling pathway;negative regulation of intrinsic apoptotic signaling pathway;reactive oxygen species metabolic process"	"nucleoplasm;mitochondrial respiratory chain complex I;integral to membrane"	"NADH dehydrogenase (ubiquinone) activity;ATP binding"
"Q9UI08-1,Q9UI08-2"	"Q9UI08-[1,2]"	"EVL_HUMAN"	"Ena/VASP-like protein"	"EVL"	2	2	0.000396872436367081	2	2	0	0	"actin polymerization or depolymerization;cell surface receptor signaling pathway;protein homotetramerization;axon guidance;organ morphogenesis"	"cytoskeleton;cytosol;lamellipodium;focal adhesion"	"SH3 domain binding;profilin binding"
"Q9Y2S6"	"Q9Y2S6"	"TMA7_HUMAN"	"Translation machinery-associated protein 7"	"TMA7"	2	5	0.0161229427274127	2	5	0.0200144220931097	2	""	""	""
"O00182-1,O00182-2,Q3B8N2-1,Q3B8N2-2,Q6DKI2"	"O00182-[1,2], Q3B8N2-[1,2], Q6DKI2"	"LEG9B_HUMAN, LEG9C_HUMAN, LEG9_HUMAN"	"Galectin-9, Galectin-9B, Galectin-9C"	"LGALS9, LGALS9B, LGALS9C"	1	1	9.28565430420166e-05	1	1	0.000575695736610797	0	"positive regulation of I-kappaB kinase/NF-kappaB cascade"	"extracellular region;cytoplasm"	"galactose binding;signal transducer activity;carbohydrate binding"
"O00571-1"	"O00571-1"	"DDX3X_HUMAN"	"ATP-dependent RNA helicase DDX3X"	"DDX3X"	6	10	0.00249394159408921	6	10	0	0	"positive regulation of cell growth;positive regulation of translational initiation;negative regulation of intrinsic apoptotic signaling pathway;positive regulation of apoptotic process;cellular response to arsenic-containing substance;transcription;intrinsic apoptotic signaling pathway;negative regulation of translation;cellular response to osmotic stress;negative regulation of apoptotic process;positive regulation of interferon-beta production;positive regulation of cysteine-type endopeptidase activity involved in apoptotic process;positive regulation of transcription from RNA polymerase II promoter;intracellular protein kinase cascade;stress granule assembly;negative regulation of cell growth;positive regulation of chemokine (C-C motif) ligand 5 production;mature ribosome assembly;innate immune response;negative regulation of protein complex assembly;positive regulation of G1/S transition of mitotic cell cycle;extrinsic apoptotic signaling pathway via death domain receptors;negative regulation of cysteine-type endopeptidase activity involved in apoptotic process;modulation by virus of host morphology or physiology;RNA secondary structure unwinding;chromosome segregation;response to virus"	"cytoplasmic stress granule;nuclear speck;nucleus;mitochondrial outer membrane"	"ATP binding;DNA binding;transcription factor binding;eukaryotic initiation factor 4E binding;ATP-dependent DNA helicase activity;poly(A) RNA binding;mRNA 5'-UTR binding;ATP-dependent RNA helicase activity;RNA stem-loop binding;ribosomal small subunit binding"
"O43390-1,O43390-2"	"O43390-[1,2]"	"HNRPR_HUMAN"	"Heterogeneous nuclear ribonucleoprotein R"	"HNRNPR"	1	1	0.000182573860142328	1	1	0	2	"mRNA splicing"	"nucleoplasm;cytoplasm;catalytic step 2 spliceosome"	"nucleotide binding;RNA binding"
"O60869-1"	"O60869-1"	"EDF1_HUMAN"	"Endothelial differentiation-related factor 1"	"EDF1"	4	7	0.00780873334257391	4	7	0	0	"transcription;positive regulation of DNA binding;multicellular organismal development;regulation of lipid metabolic process;positive regulation of transcription;endothelial cell differentiation"	"cytoplasm;nucleolus;nucleus"	"sequence-specific DNA binding;transcription coactivator activity"
"O75947-1"	"O75947-1"	"ATP5H_HUMAN"	"ATP synthase subunit d, mitochondrial"	"ATP5H"	6	10	0.0102545921446401	6	10	0	0	"mitochondrial ATP synthesis coupled proton transport;ATP catabolic process;respiratory electron transport chain"	"mitochondrial proton-transporting ATP synthase complex;mitochondrial proton-transporting ATP synthase complex"	"hydrogen ion transmembrane transporter activity;transmembrane transporter activity"
"O95831-1,O95831-3"	"O95831-[1,3]"	"AIFM1_HUMAN"	"Apoptosis-inducing factor 1, mitochondrial"	"AIFM1"	3	5	0.000673323546201899	3	5	0	0	"apoptotic DNA fragmentation;neuron differentiation;mitochondrial respiratory chain complex I assembly;intrinsic apoptotic signaling pathway in response to endoplasmic reticulum stress;neuron apoptotic process;activation of cysteine-type endopeptidase activity involved in apoptotic process;cell redox homeostasis"	"mitochondrial intermembrane space;mitochondrial inner membrane;perinuclear region of cytoplasm;cytosol;nucleus"	"electron carrier activity;DNA binding;flavin adenine dinucleotide binding;oxidoreductase activity"
"P02533"	"P02533"	"K1C14_HUMAN"	"Keratin, type I cytoskeletal 14"	"KRT14"	1	1	0.000476980740163826	1	1	0.00059210616978075	4	"epithelial cell differentiation;response to ionizing radiation;hemidesmosome assembly;response to zinc ion;epidermis development;intermediate filament bundle assembly"	"cell periphery;nucleus;cytosol;keratin filament"	"structural constituent of cytoskeleton"
"P02545-1,P02545-2"	"P02545-[1,2]"	"LMNA_HUMAN"	"Prelamin-A/C"	"LMNA"	3	3	0.000372964458272678	3	3	0	0	"mitotic nuclear envelope disassembly;cellular response to hypoxia;mitotic nuclear envelope reassembly;positive regulation of cell aging;muscle organ development;activation of signaling protein activity involved in unfolded protein response;ventricular cardiac muscle cell development;protein localization to nucleus;regulation of apoptotic process;establishment or maintenance of microtubule cytoskeleton polarity;cellular component disassembly involved in execution phase of apoptosis;regulation of cell migration;cellular protein metabolic process;sterol regulatory element binding protein import into nucleus"	"cytosol;lamin filament;perinuclear region of cytoplasm;nucleoplasm;nuclear envelope"	"structural molecule activity"
"P04908,Q7L7L0,Q93077"	"P04908, Q7L7L0, Q93077"	"H2A1B_HUMAN, H2A1C_HUMAN, H2A3_HUMAN"	"Histone H2A type 1-B/E, Histone H2A type 1-C, Histone H2A type 3"	"HIST1H2AB,HIST1H2AE, HIST1H2AC, HIST3H2A"	1	2	0.00366886518952679	1	2	0.00455439293852097	40	"nucleosome assembly"	"nucleosome;nucleus"	"DNA binding"
"P05787"	"P05787"	"K2C8_HUMAN"	"Keratin, type II cytoskeletal 8"	"KRT8"	1	1	0.000371204241960948	1	1	0.000460799154780072	2	"apoptotic process;tumor necrosis factor-mediated signaling pathway;response to other organism;cell differentiation involved in embryonic placenta development;response to hydrostatic pressure;cytoskeleton organization;modulation by virus of host morphology or physiology;sarcomere organization"	"Z disc;intermediate filament;nucleoplasm;costamere;cytoplasm;sarcolemma;dystrophin-associated glycoprotein complex;keratin filament;nuclear matrix"	"structural molecule activity"
"P06748-1,P06748-2"	"P06748-[1,2]"	"NPM_HUMAN"	"Nucleophosmin"	"NPM1"	9	16	0.00449248798717566	9	16	0	0	"positive regulation of translation;centrosome cycle;regulation of eIF2 alpha phosphorylation by dsRNA;negative regulation of centrosome duplication;intracellular protein transport;ribosome assembly;regulation of centriole replication;DNA repair;cell aging;regulation of endodeoxyribonuclease activity;signal transduction;nucleocytoplasmic transport;positive regulation of NF-kappaB transcription factor activity;negative regulation of cell proliferation;viral process;negative regulation of apoptotic process;modulation by virus of host morphology or physiology;negative regulation of protein kinase activity by regulation of protein phosphorylation;regulation of endoribonuclease activity;CENP-A containing nucleosome assembly at centromere;protein oligomerization"	"nucleoplasm;ribonucleoprotein complex;cytosol;spindle pole centrosome;nucleolus"	"NF-kappaB binding;histone binding;Tat protein binding;unfolded protein binding;protein homodimerization activity;ribosomal large subunit binding;protein heterodimerization activity;protein kinase inhibitor activity;transcription coactivator activity;RNA binding;ribosomal small subunit binding"
"P07437"	"P07437"	"TBB5_HUMAN"	"Tubulin beta chain"	"TUBB"	1	2	0.00337847238495035	1	2	0.00419391009975773	21	"natural killer cell mediated cytotoxicity;cytoskeleton-dependent intracellular transport;spindle assembly;cell division;protein polymerization;cellular component movement;microtubule-based process;G2/M transition of mitotic cell cycle"	"nuclear envelope lumen;microtubule;extracellular vesicular exosome;cell body;plasma membrane;cytosol"	"structural molecule activity;MHC class I protein binding;structural constituent of cytoskeleton;GTPase activity;GTP binding"
"P07910-1,P07910-2"	"P07910-[1,2]"	"HNRPC_HUMAN"	"Heterogeneous nuclear ribonucleoproteins C1/C2"	"HNRNPC"	9	16	0.00431631198767858	9	16	0	0	"mRNA splicing"	"nucleoplasm;pronucleus;catalytic step 2 spliceosome"	"RNA binding;nucleotide binding;mRNA binding"
"P08107-1"	"P08107-1"	"HSP71_HUMAN"	"Heat shock 70 kDa protein 1A/1B"	"HSPA1B,HSPA1A"	6	9	0.00559738107742305	6	9	0	25	"negative regulation of extrinsic apoptotic signaling pathway in absence of ligand;mRNA catabolic process;response to virus;response to unfolded protein;gene expression;negative regulation of inclusion body assembly;positive regulation of erythrocyte differentiation;negative regulation of cell proliferation;negative regulation of cell growth;protein refolding;negative regulation of apoptotic process"	"nuclear speck;endoplasmic reticulum;cytosol;mitochondrion;aggresome;ribonucleoprotein complex;perinuclear region of cytoplasm"	"protein binding involved in protein folding;virus receptor activity;ATP binding;unfolded protein binding"
"P08779"	"P08779"	"K1C16_HUMAN"	"Keratin, type I cytoskeletal 16"	"KRT16"	1	1	0.000475972324222676	1	1	0.000590854359696647	4	"cell proliferation;intermediate filament cytoskeleton organization;cytoskeleton organization;epidermis development"	"intermediate filament"	"structural constituent of cytoskeleton"
"P0C0S8,P20671,Q16777,Q6FI13,Q96KK5,Q99878,Q9BTM1-1,Q9BTM1-2"	"P0C0S8, P20671, Q16777, Q6FI13, Q96KK5, Q99878, Q9BTM1-[1,2]"	"H2A1D_HUMAN, H2A1H_HUMAN, H2A1J_HUMAN, H2A1_HUMAN, H2A2A_HUMAN, H2A2C_HUMAN, H2AJ_HUMAN"	"Histone H2A type 1, Histone H2A type 1-D, Histone H2A type 1-H, Histone H2A type 1-J, Histone H2A type 2-A, Histone H2A type 2-C, Histone H2A.J"	"H2AFJ, HIST1H2AD, HIST1H2AH, HIST1H2AJ, HIST1H2AM,HIST1H2AL,HIST1H2AG,HIST1H2AI,HIST1H2AK, HIST2H2AA3,HIST2H2AA4, HIST2H2AC"	1	2	0.00138514755461321	1	2	0.00229188805938475	40	"nucleosome assembly"	"nucleus;nucleosome"	"DNA binding"
"P12236"	"P12236"	"ADT3_HUMAN"	"ADP/ATP translocase 3"	"SLC25A6"	4	6	0.0033241396012491	4	6	0.00412646340067336	0	"small molecule metabolic process;apoptotic process;energy reserve metabolic process;cellular protein metabolic process;active induction of host immune response by virus;viral infectious cycle;protein targeting to mitochondrion;regulation of insulin secretion"	"integral to membrane;mitochondrial inner membrane presequence translocase complex"	"ATP:ADP antiporter activity"
"P13647"	"P13647"	"K2C5_HUMAN"	"Keratin, type II cytoskeletal 5"	"KRT5"	1	1	0.000303884150622268	1	1	0.000377230494506398	2	"hemidesmosome assembly;epidermis development"	"cytosol;keratin filament;mitochondrion;plasma membrane"	"structural constituent of cytoskeleton"
"P16403"	"P16403"	"H12_HUMAN"	"Histone H1.2"	"HIST1H1C"	1	1	0.00387556181992267	1	1	0.00481097845618412	12	"nucleosome assembly"	"nucleosome;nucleus"	"DNA binding"
"P17066"	"P17066"	"HSP76_HUMAN"	"Heat shock 70 kDa protein 6"	"HSPA6"	1	1	0.000388752206389825	1	1	0.000482582545870166	16	"response to unfolded protein"	""	"ATP binding"
"P22626-1"	"P22626-1"	"ROA2_HUMAN"	"Heterogeneous nuclear ribonucleoproteins A2/B1"	"HNRNPA2B1"	10	23	0.0107571543092358	10	23	0	0	"negative regulation of mRNA splicing;mRNA splicing;RNA transport"	"cytoplasm;nucleolus;catalytic step 2 spliceosome;nucleoplasm"	"nucleotide binding;single-stranded telomeric DNA binding;RNA binding;pre-mRNA intronic binding"
"P23193-1"	"P23193-1"	"TCEA1_HUMAN"	"Transcription elongation factor A protein 1"	"TCEA1"	4	6	0.00329100864176822	4	6	0	0	"positive regulation of transcription from RNA polymerase II promoter;positive regulation of viral transcription;transcription-coupled nucleotide-excision repair;transcription elongation from RNA polymerase II promoter;viral process;regulation of DNA-dependent transcription;erythrocyte differentiation"	"nucleoplasm;nucleolus"	"zinc ion binding;DNA binding"
"P27816-5"	"P27816-5"	"MAP4_HUMAN"	"Microtubule-associated protein 4"	"MAP4"	1	2	0.000802564260208985	1	2	0	9	"cell division;establishment of spindle orientation;mitotic spindle organization;microtubule sliding"	"microtubule associated complex;cytoplasm;plasma membrane;microtubule;mitotic spindle"	"structural molecule activity"
