"";"accession";"name";"go_name"
"436";"P62917";"RL8_HUMAN";"P:viral transcription, P:translational termination, F:rRNA binding, P:SRP-dependent cotranslational protein targeting to membrane, C:cytosolic large ribosomal subunit, F:RNA binding, P:translational elongation, P:translational initiation, P:nuclear-transcribed mRNA catabolic process, nonsense-mediated decay, F:structural constituent of ribosome"
"437";"P32969";"RL9_HUMAN";"C:cytosolic large ribosomal subunit, F:rRNA binding, C:nucleolus, P:translational elongation, P:SRP-dependent cotranslational protein targeting to membrane, F:structural constituent of ribosome, P:translational initiation, P:nuclear-transcribed mRNA catabolic process, nonsense-mediated decay, F:RNA binding, P:translational termination, P:viral transcription"
"438";"P05388";"RLA0_HUMAN";"P:translational initiation, F:structural constituent of ribosome, C:extracellular vesicular exosome, F:RNA binding, P:ribosome biogenesis, P:nuclear-transcribed mRNA catabolic process, nonsense-mediated decay, P:viral transcription, P:SRP-dependent cotranslational protein targeting to membrane, P:translational termination, C:nucleus, C:cytosolic large ribosomal subunit, P:translational elongation"
"439";"P05387";"RLA2_HUMAN";"C:extracellular vesicular exosome, P:viral transcription, P:translational initiation, P:SRP-dependent cotranslational protein targeting to membrane, P:translational termination, P:nuclear-transcribed mRNA catabolic process, nonsense-mediated decay, P:translational elongation, F:RNA binding, F:structural constituent of ribosome, C:cytosolic large ribosomal subunit"
"440";"Q13405";"RM49_HUMAN";"F:structural constituent of ribosome, P:translation, C:mitochondrial ribosome"
"441";"Q13151";"ROA0_HUMAN";"P:inflammatory response, F:nucleotide binding, P:response to lipopolysaccharide, C:nucleoplasm, P:3'-UTR-mediated mRNA stabilization, F:AU-rich element binding, P:mRNA splicing, via spliceosome, C:ribonucleoprotein complex"
"442";"P09651";"ROA1_HUMAN";"P:RNA export from nucleus, C:extracellular vesicular exosome, F:single-stranded DNA binding, F:single-stranded RNA binding, C:intermediate filament cytoskeleton, C:nucleolus, P:nuclear import, P:mRNA splicing, via spliceosome, C:catalytic step 2 spliceosome, P:viral process, C:cytoplasm, P:mRNA transport, C:nucleoplasm, F:nucleotide binding"
"443";"P22626";"ROA2_HUMAN";"F:single-stranded telomeric DNA binding, P:negative regulation of mRNA splicing, via spliceosome, C:nucleoplasm, P:RNA transport, F:nucleotide binding, C:cytoplasm, F:RNA binding, F:pre-mRNA intronic binding, C:nucleolus, P:mRNA splicing, via spliceosome, C:catalytic step 2 spliceosome"
"444";"P51991";"ROA3_HUMAN";"P:mRNA splicing, via spliceosome, C:nucleoplasm, F:RNA binding, F:nucleotide binding, C:nucleolus, C:catalytic step 2 spliceosome"
"445";"Q99729";"ROAA_HUMAN";"F:nucleotide binding, P:epithelial to mesenchymal transition, C:nucleus, F:mRNA binding, C:cytoplasm, P:positive regulation of transcription, DNA-templated, C:ribonucleoprotein complex"
"446";"P04843";"RPN1_HUMAN";"C:integral component of membrane, P:translation, C:oligosaccharyltransferase complex, C:melanosome, P:post-translational protein modification, F:dolichyl-diphosphooligosaccharide-protein glycotransferase activity, P:SRP-dependent cotranslational protein targeting to membrane, C:rough endoplasmic reticulum, P:protein N-linked glycosylation via asparagine"
"447";"P04844";"RPN2_HUMAN";"P:response to drug, C:rough endoplasmic reticulum, C:autophagic vacuole membrane, C:integral component of membrane, P:translation, F:ribosome binding, F:transferase activity, transferring glycosyl groups, P:post-translational protein modification, C:nucleus, P:SRP-dependent cotranslational protein targeting to membrane, C:oligosaccharyltransferase complex, P:aging, P:protein N-linked glycosylation via asparagine"
"448";"P46783";"RS10_HUMAN";"C:nucleolus, P:SRP-dependent cotranslational protein targeting to membrane, P:translational termination, P:translational initiation, C:cytosolic small ribosomal subunit, P:nuclear-transcribed mRNA catabolic process, nonsense-mediated decay, P:translational elongation, P:viral transcription"
"449";"P62280";"RS11_HUMAN";"P:SRP-dependent cotranslational protein targeting to membrane, P:nuclear-transcribed mRNA catabolic process, nonsense-mediated decay, P:viral transcription, P:translational elongation, C:cytosolic small ribosomal subunit, P:translational initiation, F:rRNA binding, C:extracellular vesicular exosome, P:translational termination, F:structural constituent of ribosome"
"450";"P25398";"RS12_HUMAN";"P:nuclear-transcribed mRNA catabolic process, nonsense-mediated decay, P:translational elongation, P:SRP-dependent cotranslational protein targeting to membrane, C:cytosolic small ribosomal subunit, F:structural constituent of ribosome, P:translational initiation, P:viral transcription, P:translational termination"
"451";"P62277";"RS13_HUMAN";"C:cytosolic small ribosomal subunit, P:viral transcription, F:mRNA binding, P:nuclear-transcribed mRNA catabolic process, nonsense-mediated decay, P:negative regulation of RNA splicing, C:nucleolus, P:SRP-dependent cotranslational protein targeting to membrane, F:structural constituent of ribosome, C:extracellular vesicular exosome, P:translational elongation, P:translational termination, P:translational initiation"
"452";"P62263";"RS14_HUMAN";"F:structural constituent of ribosome, C:extracellular vesicular exosome, C:nucleolus, P:SRP-dependent cotranslational protein targeting to membrane, F:translation regulator activity, P:translational elongation, P:nuclear-transcribed mRNA catabolic process, nonsense-mediated decay, C:mitochondrion, P:viral transcription, P:ribosomal small subunit assembly, P:negative regulation of transcription from RNA polymerase II promoter, P:translational initiation, P:maturation of SSU-rRNA, P:translational termination, P:erythrocyte differentiation, F:mRNA 5'-UTR binding, C:cytosolic small ribosomal subunit"
"453";"P62841";"RS15_HUMAN";"P:ribosomal small subunit assembly, F:structural constituent of ribosome, P:ribosomal small subunit export from nucleus, P:nuclear-transcribed mRNA catabolic process, nonsense-mediated decay, P:ribosomal small subunit biogenesis, P:translational elongation, C:cytosolic small ribosomal subunit, C:nucleoplasm, P:viral transcription, F:DNA binding, P:SRP-dependent cotranslational protein targeting to membrane, P:translational termination, P:rRNA processing, P:translational initiation, F:RNA binding"
"454";"P62244";"RS15A_HUMAN";"P:positive regulation of cell cycle, P:translational initiation, P:response to virus, F:structural constituent of ribosome, P:positive regulation of cell proliferation, P:translational elongation, C:cytosolic small ribosomal subunit, C:extracellular vesicular exosome, F:RNA binding, P:SRP-dependent cotranslational protein targeting to membrane, P:translational termination, P:nuclear-transcribed mRNA catabolic process, nonsense-mediated decay, P:viral transcription"
"455";"P62249";"RS16_HUMAN";"P:viral transcription, P:ribosomal small subunit biogenesis, P:translational elongation, F:structural constituent of ribosome, C:extracellular vesicular exosome, P:rRNA processing, P:translational termination, P:translational initiation, P:nuclear-transcribed mRNA catabolic process, nonsense-mediated decay, P:SRP-dependent cotranslational protein targeting to membrane, C:cytosolic small ribosomal subunit, F:RNA binding"
"456";"P08708";"RS17_HUMAN";"P:translational elongation, P:viral transcription, P:rRNA processing, F:structural constituent of ribosome, P:erythrocyte homeostasis, P:ribosomal small subunit assembly, P:translational initiation, C:cytosolic small ribosomal subunit, P:SRP-dependent cotranslational protein targeting to membrane, P:translational termination, P:nuclear-transcribed mRNA catabolic process, nonsense-mediated decay"
"457";"P62269";"RS18_HUMAN";"P:translational elongation, P:nuclear-transcribed mRNA catabolic process, nonsense-mediated decay, P:viral transcription, F:structural constituent of ribosome, P:SRP-dependent cotranslational protein targeting to membrane, C:cytosolic small ribosomal subunit, C:extracellular vesicular exosome, P:translational initiation, P:ribosome biogenesis, F:rRNA binding, P:translational termination"
"458";"P39019";"RS19_HUMAN";"C:nucleolus, P:nuclear-transcribed mRNA catabolic process, nonsense-mediated decay, F:protein homodimerization activity, P:translational elongation, C:extracellular vesicular exosome, P:response to extracellular stimulus, F:structural constituent of ribosome, P:positive regulation of respiratory burst involved in inflammatory response, P:translational termination, P:protein tetramerization, P:nucleolus organization, P:maturation of SSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA), P:erythrocyte differentiation, P:negative regulation of respiratory burst involved in inflammatory response, P:monocyte chemotaxis, C:cytosolic small ribosomal subunit, P:positive regulation of cellular component movement, P:SRP-dependent cotranslational protein targeting to membrane, P:ribosomal small subunit assembly, P:viral transcription, P:translational initiation"
"459";"P15880";"RS2_HUMAN";"P:translational termination, P:translational initiation, F:structural constituent of ribosome, P:positive regulation of transferase activity, C:cytosolic small ribosomal subunit, P:viral transcription, F:mRNA binding, C:extracellular vesicular exosome, C:nucleoplasm, P:translational elongation, P:SRP-dependent cotranslational protein targeting to membrane, P:nuclear-transcribed mRNA catabolic process, nonsense-mediated decay"
"460";"P60866";"RS20_HUMAN";"P:translational elongation, F:RNA binding, P:nuclear-transcribed mRNA catabolic process, nonsense-mediated decay, C:extracellular vesicular exosome, C:cytosolic small ribosomal subunit, P:SRP-dependent cotranslational protein targeting to membrane, F:structural constituent of ribosome, P:translational initiation, P:viral transcription, P:translational termination"
"461";"P62266";"RS23_HUMAN";"F:structural constituent of ribosome, C:cytosolic small ribosomal subunit, P:translational elongation, P:nuclear-transcribed mRNA catabolic process, nonsense-mediated decay, P:translational initiation, P:viral transcription, P:SRP-dependent cotranslational protein targeting to membrane, P:translational termination"
"462";"P62847";"RS24_HUMAN";"P:nuclear-transcribed mRNA catabolic process, nonsense-mediated decay, P:viral transcription, C:cytosolic small ribosomal subunit, P:maturation of SSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA), P:translational elongation, P:SRP-dependent cotranslational protein targeting to membrane, F:structural constituent of ribosome, F:nucleotide binding, P:erythrocyte homeostasis, P:translational initiation, C:nucleolus, F:translation initiation factor binding, P:translational termination"
"463";"P62851";"RS25_HUMAN";"C:cytosolic small ribosomal subunit, F:structural constituent of ribosome, P:nuclear-transcribed mRNA catabolic process, nonsense-mediated decay, P:translational elongation, P:viral transcription, P:SRP-dependent cotranslational protein targeting to membrane, C:extracellular vesicular exosome, C:nucleolus, P:translational initiation, P:ribosomal small subunit assembly, F:RNA binding, P:translational termination"
"464";"P62854";"RS26_HUMAN";"F:mRNA binding, F:structural constituent of ribosome, P:translational elongation, P:translational termination, P:viral transcription, C:extracellular vesicular exosome, P:negative regulation of RNA splicing, P:nuclear-transcribed mRNA catabolic process, nonsense-mediated decay, C:cytosolic small ribosomal subunit, P:translational initiation, P:SRP-dependent cotranslational protein targeting to membrane"
"465";"P42677";"RS27_HUMAN";"F:DNA binding, F:structural constituent of ribosome, P:translational termination, P:translational initiation, P:translational elongation, F:zinc ion binding, P:mitotic cell cycle, C:nucleus, P:viral transcription, C:cytosolic small ribosomal subunit, P:SRP-dependent cotranslational protein targeting to membrane, P:cell proliferation, P:nuclear-transcribed mRNA catabolic process, nonsense-mediated decay"
"466";"P62979";"RS27A_HUMAN";"P:translational initiation, C:endocytic vesicle membrane, P:negative regulation of apoptotic process, P:apoptotic signaling pathway, P:G1/S transition of mitotic cell cycle, P:negative regulation of ubiquitin-protein ligase activity involved in mitotic cell cycle, C:extracellular vesicular exosome, P:DNA damage response, signal transduction by p53 class mediator resulting in cell cycle arrest, P:positive regulation of ubiquitin-protein ligase activity involved in mitotic cell cycle, P:endosomal transport, P:neurotrophin TRK receptor signaling pathway, P:protein polyubiquitination, P:transcription initiation from RNA polymerase II promoter, P:toll-like receptor TLR6:TLR2 signaling pathway, P:toll-like receptor 10 signaling pathway, P:anaphase-promoting complex-dependent proteasomal ubiquitin-dependent protein catabolic process, P:fibroblast growth factor receptor signaling pathway, P:innate immune response, P:toll-like receptor 3 signaling pathway, P:toll-like receptor 9 signaling pathway, P:nucleotide-binding oligomerization domain containing signaling pathway, P:JNK cascade, P:ion transmembrane transport, C:nucleoplasm, P:viral protein processing, F:structural constituent of ribosome, P:toll-like receptor 4 signaling pathway, P:positive regulation of NF-kappaB transcription factor activity, P:positive regulation of type I interferon production, P:toll-like receptor 2 signaling pathway, P:translational termination, P:SRP-dependent cotranslational protein targeting to membrane, P:toll-like receptor 5 signaling pathway, P:Notch signaling pathway, C:plasma membrane, P:I-kappaB kinase/NF-kappaB signaling, P:negative regulation of epidermal growth factor receptor signaling pathway, P:negative regulation of transforming growth factor beta receptor signaling pathway, P:antigen processing and presentation of exogenous peptide antigen via MHC class I, TAP-dependent, F:metal ion binding, P:cytokine-mediated signaling pathway, P:TRIF-dependent toll-like receptor signaling pathway, P:T cell receptor signaling pathway, C:cytosolic small ribosomal subunit, P:regulation of transcription from RNA polymerase II promoter in response to hypoxia, P:epidermal growth factor receptor signaling pathway, P:Fc-epsilon receptor signaling pathway, P:positive regulation of I-kappaB kinase/NF-kappaB signaling, P:DNA repair, P:Notch receptor processing, P:transforming growth factor beta receptor signaling pathway, P:negative regulation of type I interferon production, P:translational elongation, P:nuclear-transcribed mRNA catabolic process, nonsense-mediated decay, P:viral transcription, P:toll-like receptor TLR1:TLR2 signaling pathway, P:MyD88-dependent toll-like receptor signaling pathway, P:positive regulation of transcription from RNA polymerase II promoter, P:positive regulation of apoptotic process, P:activation of MAPK activity, P:negative regulation of transcription from RNA polymerase II promoter, P:virion assembly, C:endosome membrane"
"467";"P62857";"RS28_HUMAN";"P:translational initiation, P:viral transcription, P:translational termination, P:nuclear-transcribed mRNA catabolic process, nonsense-mediated decay, P:translational elongation, C:extracellular vesicular exosome, P:ribosomal small subunit biogenesis, C:cytosolic small ribosomal subunit, P:SRP-dependent cotranslational protein targeting to membrane, P:rRNA processing, F:structural constituent of ribosome"
"468";"P62273";"RS29_HUMAN";"P:viral transcription, P:SRP-dependent cotranslational protein targeting to membrane, F:structural constituent of ribosome, F:zinc ion binding, P:translational elongation, P:translational termination, P:nuclear-transcribed mRNA catabolic process, nonsense-mediated decay, C:cytosolic small ribosomal subunit, C:extracellular vesicular exosome, P:translational initiation"
"469";"P23396";"RS3_HUMAN";"C:ruffle membrane, F:endonuclease activity, P:positive regulation of execution phase of apoptosis, C:nucleus, F:iron-sulfur cluster binding, P:negative regulation of DNA repair, F:DNA-(apurinic or apyrimidinic site) lyase activity, P:positive regulation of DNA N-glycosylase activity, P:translational termination, C:extracellular vesicular exosome, P:nuclear-transcribed mRNA catabolic process, nonsense-mediated decay, P:translational initiation, F:damaged DNA binding, F:structural constituent of ribosome, P:activation of cysteine-type endopeptidase activity involved in apoptotic process, P:negative regulation of NF-kappaB transcription factor activity, C:cytosolic small ribosomal subunit, P:cellular response to DNA damage stimulus, P:translational elongation, F:mRNA binding, P:viral transcription, P:SRP-dependent cotranslational protein targeting to membrane"
"470";"P61247";"RS3A_HUMAN";"P:SRP-dependent cotranslational protein targeting to membrane, P:cell differentiation, P:viral transcription, P:translational termination, P:negative regulation of apoptotic process, P:translational elongation, C:extracellular vesicular exosome, P:cytoplasmic translation, P:nuclear-transcribed mRNA catabolic process, nonsense-mediated decay, P:translational initiation, C:cytosolic small ribosomal subunit, F:RNA binding, C:nucleolus, F:structural constituent of ribosome"
"471";"P62701";"RS4X_HUMAN";"P:viral transcription, P:SRP-dependent cotranslational protein targeting to membrane, C:cytosolic small ribosomal subunit, C:extracellular vesicular exosome, P:positive regulation of translation, P:multicellular organismal development, C:polysome, P:translational elongation, P:translational termination, P:positive regulation of cell proliferation, P:nuclear-transcribed mRNA catabolic process, nonsense-mediated decay, F:structural constituent of ribosome, P:translational initiation, F:rRNA binding"
"472";"P46782";"RS5_HUMAN";"P:translational termination, P:SRP-dependent cotranslational protein targeting to membrane, C:extracellular vesicular exosome, P:translational initiation, P:translational elongation, P:nuclear-transcribed mRNA catabolic process, nonsense-mediated decay, F:mRNA binding, P:regulation of translational fidelity, P:viral transcription, C:cytosolic small ribosomal subunit, F:structural constituent of ribosome"
"473";"P62753";"RS6_HUMAN";"F:structural constituent of ribosome, P:SRP-dependent cotranslational protein targeting to membrane, P:translational termination, P:nuclear-transcribed mRNA catabolic process, nonsense-mediated decay, P:ribosomal small subunit biogenesis, P:rRNA processing, P:translational initiation, P:translational elongation, C:cytosolic small ribosomal subunit, P:TOR signaling, P:positive regulation of apoptotic process, P:viral transcription, P:glucose homeostasis, P:insulin receptor signaling pathway, C:nucleolus"
"474";"P62081";"RS7_HUMAN";"C:microtubule organizing center, P:viral transcription, C:90S preribosome, P:ribosomal small subunit biogenesis, P:translational termination, F:structural constituent of ribosome, F:RNA binding, C:cytosolic small ribosomal subunit, C:nucleolus, P:SRP-dependent cotranslational protein targeting to membrane, P:rRNA processing, P:nuclear-transcribed mRNA catabolic process, nonsense-mediated decay, C:small-subunit processome, P:translational elongation, P:translational initiation"
"475";"P62241";"RS8_HUMAN";"P:translational elongation, P:maturation of SSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA), P:SRP-dependent cotranslational protein targeting to membrane, F:structural constituent of ribosome, P:viral transcription, P:translational termination, C:extracellular vesicular exosome, P:nuclear-transcribed mRNA catabolic process, nonsense-mediated decay, P:translational initiation, C:cytosolic small ribosomal subunit"
"476";"P46781";"RS9_HUMAN";"P:viral transcription, F:structural constituent of ribosome, F:translation regulator activity, P:SRP-dependent cotranslational protein targeting to membrane, P:positive regulation of cell proliferation, P:translational initiation, C:cytosolic small ribosomal subunit, C:extracellular vesicular exosome, P:translational elongation, F:rRNA binding, P:nuclear-transcribed mRNA catabolic process, nonsense-mediated decay, P:translational termination, C:nucleolus"
"477";"P14678";"RSMB_HUMAN";"C:U12-type spliceosomal complex, P:ncRNA metabolic process, P:mRNA 3'-end processing, C:catalytic step 2 spliceosome, C:nucleoplasm, P:spliceosomal snRNP assembly, P:termination of RNA polymerase II transcription, F:histone pre-mRNA DCP binding, C:cytosol, C:U1 snRNP, P:histone mRNA metabolic process, C:U4 snRNP, C:methylosome, C:histone pre-mRNA 3'end processing complex, C:SMN-Sm protein complex, C:U7 snRNP"
"478";"P08865";"RSSA_HUMAN";"P:SRP-dependent cotranslational protein targeting to membrane, P:rRNA export from nucleus, C:cytosolic small ribosomal subunit, C:90S preribosome, F:ribosome binding, F:laminin receptor activity, P:translational termination, P:translational elongation, P:endonucleolytic cleavage to generate mature 3'-end of SSU-rRNA from (SSU-rRNA, 5.8S rRNA, LSU-rRNA), C:nucleus, F:structural constituent of ribosome, P:translational initiation, P:nuclear-transcribed mRNA catabolic process, nonsense-mediated decay, P:endonucleolytic cleavage in ITS1 to separate SSU-rRNA from 5.8S rRNA and LSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA), C:plasma membrane, P:cell adhesion, P:ribosomal small subunit assembly, C:extracellular vesicular exosome, P:viral transcription"
"479";"Q9Y3I0";"RTCB_HUMAN";"F:metal ion binding, P:tRNA splicing, via endonucleolytic cleavage and ligation, P:substrate adhesion-dependent cell spreading, C:cytoplasm, C:tRNA-splicing ligase complex, P:placenta development, P:cell-matrix adhesion, P:in utero embryonic development, F:RNA ligase (ATP) activity, F:ATP binding"
"480";"P08621";"RU17_HUMAN";"P:regulation of RNA splicing, F:RNA binding, F:nucleotide binding, C:U1 snRNP, P:mRNA splicing, via spliceosome, C:spliceosomal complex, C:nucleoplasm, C:nuclear speck"
"481";"P09234";"RU1C_HUMAN";"P:mRNA 5'-splice site recognition, F:mRNA binding, C:commitment complex, F:zinc ion binding, F:single-stranded RNA binding, C:U1 snRNP, C:U2-type prespliceosome, P:spliceosomal snRNP assembly, C:Cajal body"
"482";"P09661";"RU2A_HUMAN";"C:catalytic step 2 spliceosome, F:RNA binding, P:mRNA splicing, via spliceosome, C:U2 snRNP, C:nucleoplasm"
"483";"P08579";"RU2B_HUMAN";"P:mRNA splicing, via spliceosome, F:nucleotide binding, C:nucleoplasm, C:catalytic step 2 spliceosome, F:snRNA binding, C:U2 snRNP"
"484";"Q9Y265";"RUVB1_HUMAN";"P:DNA recombination, C:microtubule organizing center, C:MLL1 complex, P:regulation of transcription from RNA polymerase II promoter, P:spermatogenesis, F:DNA helicase activity, P:histone H2A acetylation, P:DNA repair, P:histone H4 acetylation, F:ATP binding, P:CENP-A containing nucleosome assembly at centromere, P:transcription, DNA-templated, C:extracellular vesicular exosome, C:membrane, P:regulation of growth, C:Ino80 complex, C:NuA4 histone acetyltransferase complex, P:mitosis, C:Golgi apparatus, C:nuclear matrix"
"485";"Q9Y230";"RUVB2_HUMAN";"P:histone H2A acetylation, P:transcription, DNA-templated, C:NuA4 histone acetyltransferase complex, C:extracellular vesicular exosome, F:ATP-dependent DNA helicase activity, C:membrane, C:nuclear matrix, C:MLL1 complex, P:histone H4 acetylation, F:ATP-dependent 5'-3' DNA helicase activity, P:protein folding, C:Ino80 complex, C:cytoplasm, F:ATP binding, P:regulation of transcription, DNA-templated, F:unfolded protein binding, P:regulation of growth, P:DNA repair, P:DNA recombination, F:identical protein binding, C:ribonucleoprotein complex, P:cellular response to UV, F:damaged DNA binding"
"486";"P62304";"RUXE_HUMAN";"P:spliceosomal complex assembly, C:nucleoplasm, C:U7 snRNP, C:U4 snRNP, C:U12-type spliceosomal complex, C:SMN-Sm protein complex, C:methylosome, P:ncRNA metabolic process, F:RNA binding, C:catalytic step 2 spliceosome, P:termination of RNA polymerase II transcription, C:U1 snRNP, P:mRNA 3'-end processing, P:hair cycle, C:cytosol, P:spliceosomal snRNP assembly, C:pICln-Sm protein complex, P:histone mRNA metabolic process"
"487";"P62306";"RUXF_HUMAN";"C:U7 snRNP, P:spliceosomal snRNP assembly, C:cytosol, C:nucleoplasm, P:histone mRNA metabolic process, P:ncRNA metabolic process, C:U1 snRNP, F:RNA binding, P:termination of RNA polymerase II transcription, C:pICln-Sm protein complex, C:U12-type spliceosomal complex, C:methylosome, C:catalytic step 2 spliceosome, C:SMN-Sm protein complex, P:mRNA 3'-end processing, C:U4 snRNP"
"488";"Q15424";"SAFB1_HUMAN";"F:RNA binding, P:transcription, DNA-templated, F:core promoter binding, F:double-stranded DNA binding, F:nucleotide binding, P:intracellular estrogen receptor signaling pathway, P:hormone metabolic process, P:growth, P:chromatin organization, F:chromatin binding, P:positive regulation of transcription from RNA polymerase II promoter, C:nucleus"
"489";"P82979";"SARNP_HUMAN";"F:DNA binding, P:regulation of transcription, DNA-templated, P:mRNA export from nucleus, C:nuclear speck, P:regulation of translation, F:RNA binding, C:transcription export complex, P:transcription, DNA-templated"
"490";"P67812";"SC11A_HUMAN";"P:regulation of insulin secretion, P:signal peptide processing, F:serine-type peptidase activity, C:endoplasmic reticulum membrane, C:integral component of membrane, P:translation, P:SRP-dependent cotranslational protein targeting to membrane, P:proteolysis"
"491";"P60468";"SC61B_HUMAN";"C:endoplasmic reticulum Sec complex, C:integral component of membrane, F:ribosome binding, P:ER-associated ubiquitin-dependent protein catabolic process, P:protein import into nucleus, translocation, P:translation, P:retrograde protein transport, ER to cytosol, P:SRP-dependent cotranslational protein targeting to membrane, P:antigen processing and presentation of exogenous peptide antigen via MHC class I, TAP-dependent"
"492";"O14828";"SCAM3_HUMAN";"P:protein transport, P:response to retinoic acid, C:extracellular vesicular exosome, C:integral component of membrane, C:Golgi membrane, P:post-Golgi vesicle-mediated transport"
"493";"Q15019";"SEPT2_HUMAN";"P:cilium assembly, C:septin complex, P:regulation of protein localization, C:ciliary membrane, C:cell surface, P:neuron projection development, C:midbody, C:exocyst, P:mitosis, C:cytoplasm, C:spindle, P:smoothened signaling pathway, C:condensed chromosome kinetochore, C:extracellular vesicular exosome, C:synapse, C:nucleolus, C:actin cytoskeleton, C:cleavage furrow, F:GTP binding, F:enzyme regulator activity, C:perinuclear region of cytoplasm, P:regulation of L-glutamate transport"
"494";"O43175";"SERA_HUMAN";"C:extracellular vesicular exosome, P:spinal cord development, P:G1 to G0 transition, P:brain development, P:L-serine biosynthetic process, P:glial cell development, P:neuron projection development, F:electron carrier activity, F:NAD binding, F:phosphoglycerate dehydrogenase activity, P:regulation of gene expression, P:threonine metabolic process, P:glutamine metabolic process, P:taurine metabolic process, C:cytosol, P:glycine metabolic process, P:cellular nitrogen compound metabolic process, P:gamma-aminobutyric acid metabolic process, P:neural tube development"
"495";"Q01105";"SET_HUMAN";"C:nucleoplasm, F:protein phosphatase type 2A regulator activity, C:protein complex, P:mRNA metabolic process, C:cytosol, P:DNA replication, C:perinuclear region of cytoplasm, F:DNA binding, F:protein phosphatase inhibitor activity, F:histone binding, P:negative regulation of transcription, DNA-templated, P:negative regulation of neuron apoptotic process, C:endoplasmic reticulum, P:gene expression, P:nucleosome assembly, P:nucleosome disassembly, P:negative regulation of histone acetylation, P:nucleocytoplasmic transport"
"496";"Q15459";"SF3A1_HUMAN";"C:catalytic step 2 spliceosome, F:RNA binding, C:nucleoplasm, C:U2-type spliceosomal complex, P:mRNA 3'-splice site recognition"
"497";"Q15428";"SF3A2_HUMAN";"F:zinc ion binding, P:mRNA 3'-splice site recognition, C:catalytic step 2 spliceosome, C:small nuclear ribonucleoprotein complex, F:nucleic acid binding, C:nucleoplasm"
"498";"Q12874";"SF3A3_HUMAN";"C:nucleoplasm, C:catalytic step 2 spliceosome, F:nucleic acid binding, C:nuclear speck, F:zinc ion binding, P:mRNA 3'-splice site recognition"
"499";"O75533";"SF3B1_HUMAN";"P:anterior/posterior pattern specification, C:U12-type spliceosomal complex, P:mRNA splicing, via spliceosome, F:chromatin binding, C:nuclear speck, C:catalytic step 2 spliceosome, C:nucleoplasm"
"500";"Q13435";"SF3B2_HUMAN";"C:catalytic step 2 spliceosome, P:viral process, C:nucleoplasm, C:U12-type spliceosomal complex, F:nucleic acid binding, P:mRNA splicing, via spliceosome"
"501";"Q15393";"SF3B3_HUMAN";"C:nucleoplasm, P:protein complex assembly, C:catalytic step 2 spliceosome, F:nucleic acid binding, C:U12-type spliceosomal complex, C:small nuclear ribonucleoprotein complex, P:mRNA splicing, via spliceosome"
"502";"Q9BWJ5";"SF3B5_HUMAN";"C:nucleoplasm, C:U12-type spliceosomal complex, P:mRNA splicing, via spliceosome"
"503";"P23246";"SFPQ_HUMAN";"F:nucleotide binding, C:paraspeckles, C:nuclear matrix, P:transcription, DNA-templated, P:DNA repair, P:DNA recombination, C:cytoplasm, P:alternative mRNA splicing, via spliceosome, F:DNA binding, F:RNA binding, P:negative regulation of transcription from RNA polymerase II promoter"
"504";"Q9H9B4";"SFXN1_HUMAN";"P:erythrocyte differentiation, C:mitochondrial inner membrane, P:iron ion transport, C:integral component of membrane, P:iron ion homeostasis, P:ion transmembrane transport, F:cation transmembrane transporter activity, C:mitochondrion"
"505";"P42285";"SK2L2_HUMAN";"P:maturation of 5.8S rRNA, P:ATP catabolic process, C:catalytic step 2 spliceosome, F:ATP binding, F:ATP-dependent helicase activity, C:nucleolus, P:mRNA splicing, via spliceosome, F:nucleic acid binding"
"506";"P63208";"SKP1_HUMAN";"C:cytosol, P:anaphase-promoting complex-dependent proteasomal ubiquitin-dependent protein catabolic process, P:histone H2A monoubiquitination, C:Cul7-RING ubiquitin ligase complex, P:Notch signaling pathway, P:positive regulation of ubiquitin-protein ligase activity involved in mitotic cell cycle, F:ubiquitin-protein ligase activity, P:G1/S transition of mitotic cell cycle, C:nucleoplasm, P:SCF-dependent proteasomal ubiquitin-dependent protein catabolic process, P:viral process, C:SCF ubiquitin ligase complex"
"507";"O95347";"SMC2_HUMAN";"P:meiotic chromosome segregation, C:extracellular vesicular exosome, P:DNA repair, P:mitotic chromosome condensation, P:DNA recombination, C:cytosol, C:condensin complex, C:nuclear chromosome, P:kinetochore organization, P:meiotic chromosome condensation, F:ATP binding"
"508";"P62314";"SMD1_HUMAN";"C:pICln-Sm protein complex, P:spliceosomal complex assembly, C:SMN-Sm protein complex, C:catalytic step 2 spliceosome, P:spliceosomal snRNP assembly, C:methylosome, C:U12-type spliceosomal complex, C:cytosol, F:RNA binding, P:ncRNA metabolic process, C:U4 snRNP, C:nucleoplasm, C:U1 snRNP"
"509";"P62316";"SMD2_HUMAN";"P:spliceosomal complex assembly, C:extracellular vesicular exosome, C:U4 snRNP, C:SMN-Sm protein complex, C:U12-type spliceosomal complex, C:nucleoplasm, C:catalytic step 2 spliceosome, C:pICln-Sm protein complex, C:cytosol, P:ncRNA metabolic process, C:methylosome, P:spliceosomal snRNP assembly, C:U1 snRNP"
