"";"protein.acs";"protein.g";"ID";"Description";"Gene";"global.peptide.count";"global.spectra.count";"global.dNSAF";"peptide.count.P5829-1.id.csv";"peptide.count.P5829-2.id.csv";"spectra.count.P5829-1.id.csv";"spectra.count.P5829-2.id.csv";"dNSAF.P5829-1.id.csv";"dNSAF.P5829-2.id.csv";"Go.Cc"
"283";"P49755";"P49755";"TMEDA_HUMAN";"Transmembrane emp24 domain-containing protein 10";"TMED10";2;5;0,00173261077497158;2;2;3;2;0,00245077757490747;0,00161927827504956;"melanosome, secretory granule membrane, endoplasmic reticulum, endoplasmic reticulum-Golgi intermediate compartment membrane, trans-Golgi network transport vesicle, endoplasmic reticulum-Golgi intermediate compartment, plasma membrane, COPI-coated vesicle, gamma-secretase complex, transport vesicle membrane, cis-Golgi network, endoplasmic reticulum membrane, Golgi membrane, integral component of membrane, Golgi apparatus, zymogen granule membrane"
"284";"P49915";"P49915";"GUAA_HUMAN";"GMP synthase [glutamine-hydrolyzing]";"GMPS";2;5;0,000547535006809202;2;2;3;2;0,000774488151377685;0,00051171997436631;"cytosol, cytoplasm"
"285";"P50395";"P50395-1";"GDIB_HUMAN";"Rab GDP dissociation inhibitor beta";"GDI2";9;17;0,0028991055798738;7;7;8;9;NA;NA;"cytosol, Golgi apparatus, extracellular vesicular exosome, cytoplasm, membrane"
"286";"P50502";"P50502";"F10A1_HUMAN";"Hsc70-interacting protein";"ST13";3;7;0,00143961643253736;3;3;4;3;0,00193936870426282;0,00144155261071485;"cytoplasm, extracellular vesicular exosome, protein complex, cytosol"
"287";"P50897";"P50897-1,P50897-2";"PPT1_HUMAN";"Palmitoyl-protein thioesterase 1";"PPT1";1;2;0,000248001150142991;1;1;1;1;NA;NA;"synaptic vesicle, extracellular space, Golgi apparatus, nucleus, lysosome, cytosol, neuronal cell body, axon, membrane raft, extracellular region, dendrite"
"288";"P50914";"P50914";"RL14_HUMAN";"60S ribosomal protein L14";"RPL14";2;2;0,000705938157616329;2;NA;2;NA;0,00166424895784414;NA;"cytosol, extracellular vesicular exosome, cytoplasm, cytosolic large ribosomal subunit"
"289";"P50990";"P50990";"TCPQ_HUMAN";"T-complex protein 1 subunit theta";"CCT8";12;22;0,00304661266927485;11;9;12;10;0,00391766634237033;0,00323560166273588;"cell body, cytosol, centrosome, zona pellucida receptor complex, cytoplasm, aggresome, microtubule, extracellular vesicular exosome, intermediate filament cytoskeleton, chaperonin-containing T-complex"
"290";"P50991";"P50991";"TCPD_HUMAN";"T-complex protein 1 subunit delta";"CCT4";8;16;0,00225271545658643;7;6;9;7;0,00298731144102821;0,00230273988464839;"extracellular vesicular exosome, centrosome, microtubule, cytoplasm, cell body, zona pellucida receptor complex, nucleus, chaperonin-containing T-complex, cytosol, melanosome"
"291";"P51149";"P51149";"RAB7A_HUMAN";"Ras-related protein Rab-7a";"RAB7A";4;8;0,00293288316690842;4;4;4;4;0,00345713551629459;0,00342629895880051;"phagocytic vesicle membrane, extracellular vesicular exosome, late endosome, lysosomal membrane, melanosome, lysosome, intracellular membrane-bounded organelle, phagocytic vesicle, Golgi apparatus, alveolar lamellar body"
"292";"P51572";"P51572-1,P51572-2";"BAP31_HUMAN";"B-cell receptor-associated protein 31";"BCAP31";5;11;0,00169669079549047;5;5;5;6;NA;NA;"Golgi membrane, endoplasmic reticulum, integral component of plasma membrane, cytosol, endoplasmic reticulum membrane, lipid particle, endoplasmic reticulum-Golgi intermediate compartment membrane, integral component of lumenal side of endoplasmic reticulum membrane"
"293";"P51809";"P51809-1,P51809-2,P51809-3";"VAMP7_HUMAN";"Vesicle-associated membrane protein 7";"VAMP7";1;1;0,000114982351429932;NA;1;NA;1;NA;NA;"intracellular membrane-bounded organelle, plasma membrane, lysosomal membrane, neuron projection, Golgi apparatus, endoplasmic reticulum membrane, phagocytic vesicle membrane, late endosome membrane, cell junction, cytoplasm, synapse, integral component of membrane, transport vesicle membrane, perinuclear region of cytoplasm, phagocytic vesicle, SNARE complex, extracellular vesicular exosome, apical part of cell"
"294";"P51991";"P51991-1,P51991-2";"ROA3_HUMAN";"Heterogeneous nuclear ribonucleoprotein A3";"HNRNPA3";7;11;0,00114363115410327;6;5;6;5;NA;NA;"ribonucleoprotein complex, catalytic step 2 spliceosome, nucleoplasm"
"295";"P52209";"P52209";"6PGD_HUMAN";"6-phosphogluconate dehydrogenase, decarboxylating";"PGD";5;9;0,00141406866975942;4;4;5;4;0,00185203688372925;0,00146841383948593;"extracellular vesicular exosome, cytosol"
"296";"P52272";"P52272-1,P52272-2";"HNRPM_HUMAN";"Heterogeneous nuclear ribonucleoprotein M";"HNRNPM";6;10;0,000519783232491475;5;5;5;5;NA;NA;"paraspeckles, integral component of plasma membrane, nuclear matrix, nucleus, spliceosomal complex, nucleoplasm, catalytic step 2 spliceosome"
"297";"P52292";"P52292";"IMA1_HUMAN";"Importin subunit alpha-1";"KPNA2";2;2;0,000286912483719302;2;NA;2;NA;0,000676396079275029;NA;"cytosol, cytoplasm, nucleoplasm, nucleus"
"298";"P52565";"P52565";"GDIR1_HUMAN";"Rho GDP-dissociation inhibitor 1";"ARHGDIA";3;7;0,00260401207650141;3;3;3;4;0,00263098180835655;0,00347668570819463;"cytoskeleton, cytosol, immunological synapse, extracellular vesicular exosome"
"299";"P52566";"P52566";"GDIR2_HUMAN";"Rho GDP-dissociation inhibitor 2";"ARHGDIB";6;13;0,00490820186700905;6;5;7;6;0,00623058378496377;0,00529286480949034;"cytoplasmic membrane-bounded vesicle, cytosol, extracellular vesicular exosome, cytoskeleton, cytoplasm"
"300";"P52597";"P52597";"HNRPF_HUMAN";"Heterogeneous nuclear ribonucleoprotein F";"HNRNPF";2;5;0,00124679658177035;2;2;2;3;0,00129330190097527;0,00164798492949536;"nucleus, nucleoplasm, catalytic step 2 spliceosome"
"301";"P52788";"P52788-1,P52788-2";"SPSY_HUMAN";"Spermine synthase";"SMS";3;3;0,000311017835835063;3;NA;3;NA;NA;NA;"cytosol"
"302";"P52907";"P52907";"CAZA1_HUMAN";"F-actin-capping protein subunit alpha-1";"CAPZA1";2;3;0,000796031663745686;1;2;1;2;0,000625548122266592;0,00123993686096452;"WASH complex, cytoskeleton, F-actin capping protein complex, extracellular vesicular exosome, extracellular region, actin cytoskeleton, cytosol"
"303";"P53396";"P53396-1,P53396-2";"ACLY_HUMAN";"ATP-citrate synthase";"ACLY";4;4;0,000137853500351962;4;NA;4;NA;NA;NA;"nucleus, cytosol, citrate lyase complex, cytoplasm, mitochondrion, extracellular vesicular exosome, plasma membrane"
"304";"P53999";"P53999";"TCP4_HUMAN";"Activated RNA polymerase II transcriptional coactivator p15";"SUB1";3;4;0,00239018431318914;2;2;2;2;0,0028174293380826;0,00279229875776262;"nucleolus, nucleus, transcription factor complex, extracellular vesicular exosome"
"305";"P54136";"P54136-1,P54136-2";"SYRC_HUMAN";"Arginine--tRNA ligase, cytoplasmic";"RARS";2;2;0,000114982351429932;NA;2;NA;2;NA;NA;"aminoacyl-tRNA synthetase multienzyme complex, nucleus, cytoplasm, cytosol, mitochondrion, extracellular vesicular exosome"
"306";"P54577";"P54577";"SYYC_HUMAN";"Tyrosine--tRNA ligase, cytoplasmic";"YARS";4;4;0,000574911757149662;4;NA;4;NA;0,00135535426491095;NA;"nucleus, cytosol, cytoplasm, extracellular space"
"307";"P54819";"P54819-1,P54819-2,P54819-3,P54819-5";"KAD2_HUMAN";"Adenylate kinase 2, mitochondrial";"AK2";2;2;0,000158762242560158;NA;2;NA;2;NA;NA;"extracellular vesicular exosome, mitochondrial intermembrane space, mitochondrial inner membrane, sperm mitochondrial sheath, cytosol"
"308";"P55060";"P55060-1,P55060-3";"XPO2_HUMAN";"Exportin-2";"CSE1L";3;3;0,000117232263558839;3;NA;3;NA;NA;NA;"cytoplasm, nucleus, extracellular vesicular exosome"
"309";"P55072";"P55072";"TERA_HUMAN";"Transitional endoplasmic reticulum ATPase";"VCP";11;17;0,0016006228077467;8;9;8;9;0,00177574950836968;0,00197989918121754;"extracellular vesicular exosome, perinuclear region of cytoplasm, endoplasmic reticulum, intracellular membrane-bounded organelle, lipid particle, nucleus, site of double-strand break, proteasome complex, cytoplasm, cytosol"
"310";"P55084";"P55084";"ECHB_HUMAN";"Trifunctional enzyme subunit beta, mitochondrial";"HADHB";3;5;0,000800510041600795;1;3;1;4;0,000377440428203049;0,00149629511491921;"mitochondrial outer membrane, mitochondrion, mitochondrial envelope, mitochondrial inner membrane, mitochondrial fatty acid beta-oxidation multienzyme complex, mitochondrial nucleoid, endoplasmic reticulum"
"311";"P55209";"P55209";"NP1L1_HUMAN";"Nucleosome assembly protein 1-like 1";"NAP1L1";3;6;0,00116452713980187;3;2;3;3;0,00137268616088168;0,00136044223364138;"nucleus, melanosome"
"312";"P55786";"P55786";"PSA_HUMAN";"Puromycin-sensitive aminopeptidase";"NPEPPS";3;4;0,000330308387132776;2;2;2;2;0,000389350953140904;0,000385878065544997;"cytosol, extracellular vesicular exosome, nucleus"
"313";"P55884";"P55884-1,P55884-2";"EIF3B_HUMAN";"Eukaryotic translation initiation factor 3 subunit B";"EIF3B";4;5;0,000233072333979593;3;2;3;2;NA;NA;"eukaryotic translation initiation factor 3 complex, extracellular vesicular exosome, eukaryotic 48S preinitiation complex, cytosol, eukaryotic 43S preinitiation complex"
"314";"P56192";"P56192";"SYMC_HUMAN";"Methionine--tRNA ligase, cytoplasmic";"MARS";1;1;8,43203910486171e-05;1;NA;1;NA;0,000198785292186939;NA;"cytoplasm, cytosol, extracellular vesicular exosome, mitochondrion"
"315";"P56537";"P56537";"IF6_HUMAN";"Eukaryotic translation initiation factor 6";"EIF6";1;1;0,000309748375280634;1;NA;1;NA;0,000730231685584675;NA;"nucleus, lamin filament, cytoplasm, extracellular vesicular exosome"
"316";"P57721";"P57721-1,P57721-2,P57721-3,P57721-4,P57721-5,Q15366-1,Q15366-2,Q15366-3,Q15366-4,Q15366-5,Q15366-6";"PCBP2_HUMAN, PCBP3_HUMAN";"Poly(rC)-binding protein 2, Poly(rC)-binding protein 3";"PCBP2, PCBP3";1;1;4,37757283565132e-05;0;1;0;1;NA;NA;"ribonucleoprotein complex, cytosol, nucleus"
"317";"P60174";"P60174-1,P60174-3";"TPIS_HUMAN";"Triosephosphate isomerase";"TPI1";10;21;0,0027861108231099;10;9;11;10;NA;NA;"extracellular vesicular exosome, cytosol, extracellular space"
"318";"P60660";"P60660-1,P60660-2";"MYL6_HUMAN";"Myosin light polypeptide 6";"MYL6";2;2;0,000502571867177188;2;NA;2;NA;NA;NA;"extracellular vesicular exosome, cytosol, myosin complex, unconventional myosin complex"
"319";"P60709";"P60709,P63261";"ACTB_HUMAN, ACTG_HUMAN";"Actin, cytoplasmic 1, Actin, cytoplasmic 2";"ACTB, ACTG1";7;38;0,00700165865307335;6;7;17;21;0,00750966659372881;0,00890534625348893;"extracellular vesicular exosome, nucleoplasm, cortical cytoskeleton, cytoplasm, MLL5-L complex, axon, cytosol, ribonucleoprotein complex, extracellular space, NuA4 histone acetyltransferase complex, cytoskeleton, blood microparticle, postsynaptic density"
"320";"P60842";"P60842";"IF4A1_HUMAN";"Eukaryotic initiation factor 4A-I";"EIF4A1";8;15;0,00329853746495604;5;6;8;7;0,00430864672720459;0,00343922142254598;"extracellular vesicular exosome, eukaryotic translation initiation factor 4F complex, cytosol"
"321";"P60866";"P60866-1,P60866-2";"RS20_HUMAN";"40S ribosomal protein S20";"RPS20";2;4;0,00127543448644967;2;1;3;1;NA;NA;"extracellular vesicular exosome, cytosol, cytoplasm, cytosolic small ribosomal subunit"
"322";"P60891";"P60891";"PRPS1_HUMAN";"Ribose-phosphate pyrophosphokinase 1";"PRPS1";3;4;0,000954570464701325;2;2;2;2;0,00112519976709588;0,00111516334036432;"ribose phosphate diphosphokinase complex, cytosol"
"323";"P60900";"P60900";"PSA6_HUMAN";"Proteasome subunit alpha type-6";"PSMA6";1;1;0,000308489235543721;1;NA;1;NA;0,000727263264098558;NA;"nucleoplasm, cytoplasmic mRNA processing body, nuclear matrix, cytoplasm, myofibril, polysome, cytosol, extracellular vesicular exosome, nucleus, sarcomere, proteasome core complex, proteasome core complex, alpha-subunit complex"
"324";"P60953";"P60953-2";"CDC42_HUMAN";"Cell division control protein 42 homolog";"CDC42";2;4;0,00158928485746085;2;2;2;2;NA;NA;"spindle midzone, midbody, cytoplasm, membrane, neuron projection, neuronal cell body, extracellular vesicular exosome, cytosol, apical part of cell, Golgi membrane, mitotic spindle, plasma membrane, secretory granule, filopodium, microtubule organizing center"
"325";"P61006";"P61006";"RAB8A_HUMAN";"Ras-related protein Rab-8A";"RAB8A";1;1;0,000471356223253139;0;1;0;1;NA;0,00107071842462516;"dendrite, postsynaptic density, extracellular vesicular exosome, cytoplasmic vesicle membrane, phagocytic vesicle membrane, Golgi membrane, nonmotile primary cilium, recycling endosome membrane, neuronal cell body, phagocytic vesicle, plasma membrane"
"326";"P61019";"P61019-1";"RAB2A_HUMAN";"Ras-related protein Rab-2A";"RAB2A";3;5;0,00178981962131498;2;3;2;3;NA;NA;"endoplasmic reticulum membrane, melanosome, lysosomal membrane, Golgi membrane, extracellular vesicular exosome, endoplasmic reticulum-Golgi intermediate compartment membrane"
"327";"P61088";"P61088";"UBE2N_HUMAN";"Ubiquitin-conjugating enzyme E2 N";"UBE2N";2;4;0,00199706189325672;2;2;2;2;0,00235403635484533;0,00233303909365692;"ubiquitin ligase complex, UBC13-UEV1A complex, cytosol, nucleus, cytoplasm, UBC13-MMS2 complex, extracellular vesicular exosome"
"328";"P61158";"P61158";"ARP3_HUMAN";"Actin-related protein 3";"ACTR3";1;1;0,000181551081205156;1;NA;1;NA;0,000428006609971879;NA;"podosome, cytosol, actin cytoskeleton, lamellipodium, extracellular vesicular exosome, excitatory synapse, hemidesmosome, Golgi membrane, Arp2/3 protein complex"
"329";"P61160";"P61160";"ARP2_HUMAN";"Actin-related protein 2";"ACTR2";2;3;0,0005778300909423;1;2;1;2;0,000454078078599607;0,000900055690953941;"actin cap, cytosol, actin cytoskeleton, cell projection, extracellular vesicular exosome, Arp2/3 protein complex"
"330";"P61204";"P61204,P84077";"ARF1_HUMAN, ARF3_HUMAN";"ADP-ribosylation factor 1, ADP-ribosylation factor 3";"ARF1, ARF3";2;3;0,0008085972780116;1;2;1;2;0,000741326365890519;0,0011755423499531;"Golgi membrane, perinuclear region of cytoplasm, extracellular vesicular exosome"
"331";"P61221";"P61221";"ABCE1_HUMAN";"ATP-binding cassette sub-family E member 1";"ABCE1";2;3;0,000380075218416137;1;2;1;2;0,000298675731165685;0,000592023275852842;"cytoplasm, mitochondrion"
"332";"P61224";"P61224";"RAP1B_HUMAN";"Ras-related protein Rap-1b";"RAP1B";2;3;0,00123731008603949;2;1;2;1;0,00194463872791571;0,000963646582162643;"intracellular, cell-cell junction, membrane, plasma membrane, lipid particle, cytosol, extracellular vesicular exosome"
"333";"P61247";"P61247";"RS3A_HUMAN";"40S ribosomal protein S3a";"RPS3A";8;17;0,00488674993577212;7;7;9;8;0,00609909419209927;0,00537305973084625;"ribonucleoprotein complex, nucleolus, nucleus, extracellular vesicular exosome, cytoplasm, cytosolic small ribosomal subunit, cytosol"
"334";"P61254";"P61254";"RL26_HUMAN";"60S ribosomal protein L26";"RPL26";2;6;0,0040374098571062;2;2;3;3;0,00493535897843435;0,00458562856339465;"cytosolic large ribosomal subunit, cytosol, extracellular vesicular exosome"
"335";"P61289";"P61289-1,P61289-2";"PSME3_HUMAN";"Proteasome activator complex subunit 3";"PSME3";2;2;0,000298773039148643;NA;2;NA;2;NA;NA;"cytosol, proteasome activator complex, nucleus, proteasome complex, cytoplasm, nucleoplasm"
"336";"P61313";"P61313";"RL15_HUMAN";"60S ribosomal protein L15";"RPL15";2;4;0,00148800690085795;2;2;2;2;0,0017539878722377;0,00173834285409732;"cytosolic large ribosomal subunit, cytosol, ribosome"
"337";"P61353";"P61353";"RL27_HUMAN";"60S ribosomal protein L27";"RPL27";3;3;0,00167400776346519;3;NA;3;NA;0,00394647271253482;NA;"ribonucleoprotein complex, extracellular vesicular exosome, cytosol, ribosome, cytosolic large ribosomal subunit"
"338";"P61513";"P61513";"RL37A_HUMAN";"60S ribosomal protein L37a";"RPL37A";3;6;0,00494924034415796;3;3;3;3;0,00583391618374713;0,00578187949297586;"extracellular vesicular exosome, cytosolic large ribosomal subunit, cytosol"
"339";"P61586";"P61586";"RHOA_HUMAN";"Transforming protein RhoA";"RHOA";3;4;0,00157281558432654;2;2;2;2;0,00185395609293518;0,00183741938982307;"plasma membrane, lamellipodium, cell junction, cytoskeleton, apical junction complex, cleavage furrow, extracellular vesicular exosome, cytosol, cell cortex, midbody"
"340";"P61604";"P61604";"CH10_HUMAN";"10 kDa heat shock protein, mitochondrial";"HSPE1";2;2;0,00148800690085795;2;NA;2;NA;0,0035079757444754;NA;"mitochondrial matrix, mitochondrion, extracellular vesicular exosome"
"341";"P61916";"P61916";"NPC2_HUMAN";"Epididymal secretory protein E1";"NPC2";2;2;0,00100514373435438;2;NA;2;NA;0,00236962599957941;NA;"lysosome, endoplasmic reticulum, extracellular region"
"342";"P61956";"P61956-1,P61956-2";"SUMO2_HUMAN";"Small ubiquitin-related modifier 2";"SUMO2";2;2;0,000798824757302688;NA;2;NA;2;NA;NA;"PML body, nucleoplasm"
"343";"P61970";"P61970";"NTF2_HUMAN";"Nuclear transport factor 2";"NUTF2";1;2;0,00119509215659457;1;1;1;1;0,0014087146690413;0,00139614937888131;"nuclear pore, extracellular vesicular exosome, cytosol"
"344";"P61978";"P61978-1,P61978-2,P61978-3";"HNRPK_HUMAN";"Heterogeneous nuclear ribonucleoprotein K";"HNRNPK";13;27;0,00147515154966263;12;12;14;13;NA;NA;"nucleus, catalytic step 2 spliceosome, podosome, nuclear chromatin, nucleoplasm, cell projection, extracellular vesicular exosome, cell junction, cytoplasm"
"345";"P61981";"P61981";"1433G_HUMAN";"14-3-3 protein gamma";"YWHAG";3;7;0,00244938787762683;3;3;4;3;0,003284677929422;0,0024648475078687;"cytosol, cytoplasmic vesicle membrane, extracellular vesicular exosome"
"346";"P62081";"P62081";"RS7_HUMAN";"40S ribosomal protein S7";"RPS7";2;4;0,00156470828750011;2;2;2;2;0,00184439961822933;0,00182794815585491;"ribonucleoprotein complex, ribosome, small-subunit processome, nucleolus, cytosol, cytoplasm, 90S preribosome, cytosolic small ribosomal subunit, microtubule organizing center, nucleus"
"347";"P62195";"P62195";"PRS8_HUMAN";"26S protease regulatory subunit 8";"PSMC5";2;2;0,000373834246028352;2;NA;2;NA;0,000881314103291849;NA;"nucleus, inclusion body, nucleoplasm, nuclear proteasome complex, proteasome accessory complex, cytoplasm, cytosol, cytosolic proteasome complex, blood microparticle, extracellular vesicular exosome, cytoplasmic vesicle, proteasome complex"
"348";"P62241";"P62241";"RS8_HUMAN";"40S ribosomal protein S8";"RPS8";6;11;0,00401332630471783;5;6;5;6;0,00430064334058282;0,00511473955147864;"ribonucleoprotein complex, cytoplasm, cytosolic small ribosomal subunit, cytosol, extracellular vesicular exosome"
"349";"P62244";"P62244";"RS15A_HUMAN";"40S ribosomal protein S15a";"RPS15A";1;4;0,00233502621365401;1;1;2;2;0,002752411737973;0,00272786109412194;"cytosolic small ribosomal subunit, cytoplasm, extracellular vesicular exosome, cytosol"
"350";"P62249";"P62249";"RS16_HUMAN";"40S ribosomal protein S16";"RPS16";3;5;0,00259891616245737;3;2;3;2;0,0036761663623612;0,00242891741257433;"extracellular vesicular exosome, small ribosomal subunit, cytosol, cytosolic small ribosomal subunit"
"351";"P62258";"P62258-1";"1433E_HUMAN";"14-3-3 protein epsilon";"YWHAE";11;21;0,00677043139890366;9;10;10;11;NA;NA;"cytosol, kinesin complex, cytoplasmic vesicle membrane, melanosome, mitochondrion, extracellular vesicular exosome"
"352";"P62263";"P62263";"RS14_HUMAN";"40S ribosomal protein S14";"RPS14";4;8;0,0040205749374175;4;4;4;4;0,00473925199915881;0,00469697936736229;"nucleolus, extracellular vesicular exosome, cytosolic small ribosomal subunit, cytosol, mitochondrion"
"353";"P62269";"P62269";"RS18_HUMAN";"40S ribosomal protein S18";"RPS18";4;7;0,00349485831319926;3;4;3;4;0,003531054532268;0,00466607818731385;"small ribosomal subunit, extracellular vesicular exosome, cytosolic small ribosomal subunit, ribosome, cytosol"
"354";"P62277";"P62277";"RS13_HUMAN";"40S ribosomal protein S13";"RPS13";2;4;0,00201028746870875;2;2;2;2;0,00236962599957941;0,00234848968368114;"cytosol, extracellular vesicular exosome, cytosolic small ribosomal subunit, nucleus, ribosome, nucleolus"
"355";"P62280";"P62280";"RS11_HUMAN";"40S ribosomal protein S11";"RPS11";5;8;0,00384244819968382;5;3;5;3;0,00566160642304574;0,00336666400856822;"cytosolic small ribosomal subunit, ribosome, cytosol, extracellular vesicular exosome"
"356";"P62314";"P62314";"SMD1_HUMAN";"Small nuclear ribonucleoprotein Sm D1";"SNRPD1";2;4;0,00255086897289934;2;2;2;2;0,00300683635240748;0,00298001632130969;"nucleus, SMN-Sm protein complex, nucleoplasm, U4 snRNP, small nuclear ribonucleoprotein complex, catalytic step 2 spliceosome, U12-type spliceosomal complex, methylosome, cytosol, pICln-Sm protein complex, U1 snRNP"
"357";"P62316";"P62316";"SMD2_HUMAN";"Small nuclear ribonucleoprotein Sm D2";"SNRPD2";4;8;0,00514497301313596;4;4;4;4;0,00606463603282187;0,00601054139382801;"small nuclear ribonucleoprotein complex, U1 snRNP, catalytic step 2 spliceosome, cytosol, SMN-Sm protein complex, spliceosomal complex, U12-type spliceosomal complex, U4 snRNP, pICln-Sm protein complex, extracellular vesicular exosome, nucleoplasm, methylosome"
"358";"P62318";"P62318";"SMD3_HUMAN";"Small nuclear ribonucleoprotein Sm D3";"SNRPD3";2;4;0,00240915402996049;1;2;2;2;0,00283978988838484;0,0028144598590147;"nucleoplasm, cytosol, U4 snRNP, spliceosomal complex, U1 snRNP, U12-type spliceosomal complex, SMN-Sm protein complex, catalytic step 2 spliceosome, nucleus, U7 snRNP, small nuclear ribonucleoprotein complex, pICln-Sm protein complex, cytoplasm, methylosome"
"359";"P62424";"P62424";"RL7A_HUMAN";"60S ribosomal protein L7a";"RPL7A";3;6;0,00171176733707719;3;3;3;3;0,00201774544701028;0,00199974779456308;"cytosol, cytosolic large ribosomal subunit, polysomal ribosome, membrane"
"360";"P62495";"P62495";"ERF1_HUMAN";"Eukaryotic peptide chain release factor subunit 1";"ETF1";1;1;0,000173657555935367;NA;1;NA;1;NA;0,000405745929331639;"cytoplasm, cytosol"
"361";"P62701";"P62701";"RS4X_HUMAN";"40S ribosomal protein S4, X isoform";"RPS4X";6;13;0,00375113526718182;5;4;7;6;0,004761776961132;0,00404511721181581;"ribosome, extracellular vesicular exosome, cytosol, polysome, ribonucleoprotein complex, small ribosomal subunit, cytosolic small ribosomal subunit"
"362";"P62750";"P62750";"RL23A_HUMAN";"60S ribosomal protein L23a";"RPL23A";4;7;0,00340524656157877;4;3;4;3;0,00458735289662167;0,00340982636765243;"cytosolic large ribosomal subunit, extracellular vesicular exosome, cytosol, nucleus"
"363";"P62753";"P62753";"RS6_HUMAN";"40S ribosomal protein S6";"RPS6";5;11;0,00335249747542694;3;5;4;7;0,00287400422438948;0,00498464577439953;"cytosol, cytoplasm, nucleolus, nucleus, cytosolic small ribosomal subunit, small ribosomal subunit, ribonucleoprotein complex"
"364";"P62805";"P62805";"H4_HUMAN";"Histone H4";"HIST1H4F,HIST1H4L,HIST1H4H,HIST2H4B,HIST1H4I,HIST1H4B,HIST1H4A,HIST1H4E,HIST4H4,HIST2H4A,HIST1H4C,HIST1H4K,HIST1H4D,HIST1H4J";5;11;0,00810458127554669;5;5;5;6;0,00868479431884686;0,010328794434054;"nucleosome, extracellular vesicular exosome, extracellular region, nucleoplasm, nucleus"
"365";"P62826";"P62826";"RAN_HUMAN";"GTP-binding nuclear protein Ran";"RAN";4;6;0,00210800977621543;4;2;4;2;0,00331308820311565;0,00164176825109191;"cytoplasm, nucleoplasm, extracellular vesicular exosome, melanosome, nuclear pore, cytosol"
"366";"P62829";"P62829";"RL23_HUMAN";"60S ribosomal protein L23";"RPL23";3;10;0,0054205965674111;3;2;5;5;0,0063895272488659;0,00633253468278308;"nucleolus, cytoplasm, ribosome, extracellular vesicular exosome, cytosol, cytosolic large ribosomal subunit"
"367";"P62847";"P62847-1,P62847-2,P62847-3";"RS24_HUMAN";"40S ribosomal protein S24";"RPS24";3;4;0,000760785483145417;3;1;3;1;NA;NA;"small ribosomal subunit, cytoplasm, nucleolus, nucleus, cytosolic small ribosomal subunit, cytosol"
"368";"P62851";"P62851";"RS25_HUMAN";"40S ribosomal protein S25";"RPS25";3;7;0,0042497477088503;3;3;3;4;0,00429376231123789;0,00567395107577364;"extracellular vesicular exosome, small ribosomal subunit, cytosolic small ribosomal subunit, ribosome, cytosol, cytoplasm, nucleolus"
"369";"P62854";"P62854";"RS26_HUMAN";"40S ribosomal protein S26";"RPS26";3;6;0,00395939227532637;3;3;3;3;0,0046671329469977;0,00462550359438069;"nucleolus, cytoplasm, cytosolic small ribosomal subunit, small ribosomal subunit, extracellular vesicular exosome, cytosol"
"370";"P62873";"P62873";"GBB1_HUMAN";"Guanine nucleotide-binding protein G(I)/G(S)/G(T) subunit beta-1";"GNB1";5;7;0,00156240724590085;3;4;3;4;0,00157858908501393;0,00208601142491678;"intracellular, photoreceptor disc membrane, extracellular vesicular exosome, photoreceptor inner segment, heterotrimeric G-protein complex, photoreceptor outer segment membrane, cell body, lysosomal membrane, plasma membrane, dendrite, membrane"
"371";"P62888";"P62888";"RL30_HUMAN";"60S ribosomal protein L30";"RPL30";3;6;0,00395939227532637;3;2;4;2;0,00622284392933027;0,00308366906292046;"cytoplasm, cytosol, extracellular vesicular exosome, cytosolic large ribosomal subunit"
"372";"P62899";"P62899-1";"RL31_HUMAN";"60S ribosomal protein L31";"RPL31";3;4;0,00242842726220017;1;3;1;3;NA;NA;"cytosolic large ribosomal subunit, cytosol, extracellular vesicular exosome"
"373";"P62906";"P62906";"RL10A_HUMAN";"60S ribosomal protein L10a";"RPL10A";2;6;0,00209829544544946;2;2;3;3;0,00247336538665777;0,0024513037481741;"nucleolus, cytosolic large ribosomal subunit, cytosol, cytoplasm, extracellular vesicular exosome"
"374";"P62910";"P62910";"RL32_HUMAN";"60S ribosomal protein L32";"RPL32";3;4;0,00224854376129646;1;3;1;3;0,00132523528124626;0,00394024380262058;"cytosolic large ribosomal subunit, cytosol"
"375";"P62913";"P62913-1,P62913-2";"RL11_HUMAN";"60S ribosomal protein L11";"RPL11";3;6;0,00127901716759138;3;3;3;3;NA;NA;"extracellular vesicular exosome, cytosol, cytosolic large ribosomal subunit, nucleolus"
"376";"P62917";"P62917";"RL8_HUMAN";"60S ribosomal protein L8";"RPL8";4;8;0,00236228332898849;4;4;4;4;0,00278454105787152;0,0027597038306292;"cytosol, cytosolic large ribosomal subunit"
"377";"P62937";"P62937";"PPIA_HUMAN";"Peptidyl-prolyl cis-trans isomerase A";"PPIA";10;21;0,00965851752011432;10;8;12;9;0,0130114009431451;0,00967150751552325;"extracellular vesicular exosome, cytosol, extracellular region, nucleus"
"378";"P62987";"P62987";"RL40_HUMAN";"Ubiquitin-60S ribosomal protein L40";"UBA52";5;11;0,00652165524516648;5;5;6;5;0,0083862545141365;0,006926209809294;"endocytic vesicle membrane, cytosolic large ribosomal subunit, endosome membrane, nucleoplasm, ribosome, plasma membrane, lysosomal membrane, cytosol"
"379";"P62995";"P62995-1,P62995-3";"TRA2B_HUMAN";"Transformer-2 protein homolog beta";"TRA2B";1;1;0,000131750611013464;NA;1;NA;1;NA;NA;"nucleus"
