"";"protein.acs";"X.1";"X";"protein.g";"ID";"Description";"Gene";"global.peptide.count";"global.spectra.count";"global.dNSAF";"peptide.count.P5455.1.id.csv";"peptide.count.P5455.2.id.csv";"spectra.count.P5455.1.id.csv";"spectra.count.P5455.2.id.csv";"dNSAF.P5455.1.id.csv";"dNSAF.P5455.2.id.csv";"Go.Cc";"norm.sc";"Go.Mf"
"196";"Q14118";243;243;"Q14118";"DAG1_HUMAN";"Dystroglycan";"DAG1";4;7;0,00117981943590373;3;4;3;4;0,00149714244607143;0,00200218152212524;"basement membrane, costamere, sarcolemma, node of Ranvier, focal adhesion, nucleoplasm, cytoplasm, contractile ring, dystrophin-associated glycoprotein complex, postsynaptic membrane, extracellular vesicular exosome, membrane raft, cell outer membrane, cytoskeleton, cell-cell adherens junction, dystroglycan complex, plasma membrane, basolateral plasma membrane, filopodium, lamellipodium, extracellular region, integral component of membrane, extracellular space";0,00171484566389025;"SH2 domain binding, structural constituent of muscle, tubulin binding, alpha-actinin binding, vinculin binding, laminin-1 binding, actin binding, virus receptor activity, calcium ion binding, protein binding"
"197";"Q14242";244;244;"Q14242";"SELPL_HUMAN";"P-selectin glycoprotein ligand 1";"SELPLG";2;2;0,000732273505640663;NA;2;NA;2;NA;0,00217469959017243;"membrane, plasma membrane, integral component of plasma membrane, integral component of membrane";0,000489955903968643;"receptor binding, protein binding"
"198";"Q14344";245;245;"Q14344";"GNA13_HUMAN";"Guanine nucleotide-binding protein subunit alpha-13";"GNA13";1;1;0,000560179519964899;1;0;1;0;0,00177711205468692;NA;"nucleus, plasma membrane, brush border membrane, melanosome, heterotrimeric G-protein complex, extracellular vesicular exosome, extrinsic component of cytoplasmic side of plasma membrane";0,000244977951984321;"metal ion binding, type 1 angiotensin receptor binding, signal transducer activity, GTP binding, D5 dopamine receptor binding, GTPase activity, G-protein beta/gamma-subunit complex binding, protein binding"
"199";"Q14974";246;246;"Q14974";"IMB1_HUMAN";"Importin subunit beta-1";"KPNB1";10;16;0,00275522086140596;7;8;8;8;0,00407897256996631;0,00409121566735636;"nucleoplasm, endoplasmic reticulum tubular network, nuclear pore, nuclear envelope, nuclear membrane, nucleus, extracellular vesicular exosome, cytosol, cytoplasm";0,00391964723174914;"zinc ion binding, protein domain specific binding, enzyme binding, nuclear localization sequence binding, protein transporter activity, protein binding, poly(A) RNA binding"
"200";"Q15043";247;247;"Q15043-1,Q15043-2,Q15043-3";"S39AE_HUMAN";"Zinc transporter ZIP14";"SLC39A14";4;11;0,00112420851204725;4;4;5;6;NA;NA;"plasma membrane, lamellipodium, integral component of membrane, integral component of plasma membrane, Golgi apparatus, endoplasmic reticulum";0,00269475747182754;"zinc ion transmembrane transporter activity, ferrous iron transmembrane transporter activity"
"201";"Q15262";248;248;"Q15262-1,Q15262-2,Q15262-3";"PTPRK_HUMAN";"Receptor-type tyrosine-protein phosphatase kappa";"PTPRK";6;9;0,000314485772401619;3;5;3;6;NA;NA;"leading edge membrane, cell-cell junction, cell surface, dendrite, neuronal cell body, axon, adherens junction, integral component of plasma membrane, photoreceptor outer segment, integral component of membrane";0,00220480156785889;"protein tyrosine phosphatase activity, beta-catenin binding, protein binding, protein kinase binding, transmembrane receptor protein tyrosine phosphatase activity, gamma-catenin binding"
"202";"Q15365";249;249;"Q15365";"PCBP1_HUMAN";"Poly(rC)-binding protein 1";"PCBP1";4;7;0,00296611908745459;3;4;3;4;0,00376388339672453;0,00503357433230923;"nucleoplasm, cytoplasm, ribonucleoprotein complex, extracellular vesicular exosome";0,00171484566389025;"poly(A) RNA binding, protein binding, single-stranded DNA binding, RNA binding"
"203";"Q15758";250;250;"Q15758-1";"AAAT_HUMAN";"Neutral amino acid transporter B(0)";"SLC1A5";13;34;0,00948030246489316;9;13;15;19;NA;NA;"membrane, integral component of plasma membrane, extracellular vesicular exosome, plasma membrane, Golgi apparatus, melanosome";0,00832925036746693;"L-glutamine transmembrane transporter activity, sodium:dicarboxylate symporter activity, receptor activity, neutral amino acid transmembrane transporter activity, virus receptor activity, L-serine transmembrane transporter activity"
"204";"Q16563";251;251;"Q16563-1,Q16563-2";"SYPL1_HUMAN";"Synaptophysin-like protein 1";"SYPL1";1;1;0,000291213015756711;1;NA;1;NA;NA;NA;"secretory granule, extracellular vesicular exosome, integral component of synaptic vesicle membrane, melanosome, integral component of plasma membrane, integral component of membrane";0,000244977951984321;"transporter activity"
"205";"Q31610";253;253;"P30486,Q31610";"1B48_HUMAN, 1B81_HUMAN";"HLA class I histocompatibility antigen, B-48 alpha chain, HLA class I histocompatibility antigen, B-81 alpha chain";"HLA-B";0;0;NA;0;0;0;0;NA;NA;"phagocytic vesicle membrane, cell surface, early endosome membrane, plasma membrane, Golgi apparatus, integral component of lumenal side of endoplasmic reticulum membrane, ER to Golgi transport vesicle membrane, Golgi membrane, endoplasmic reticulum, MHC class I protein complex";0;"peptide antigen binding"
"206";"Q31612";254;254;"Q31612";"1B73_HUMAN";"HLA class I histocompatibility antigen, B-73 alpha chain";"HLA-B";0;0;NA;0;0;0;0;NA;NA;"early endosome membrane, MHC class I protein complex, Golgi membrane, Golgi apparatus, phagocytic vesicle membrane, ER to Golgi transport vesicle membrane, plasma membrane, integral component of lumenal side of endoplasmic reticulum membrane, cell surface, endoplasmic reticulum";0;"peptide antigen binding"
"207";"Q4KMQ2";255;255;"Q4KMQ2-1,Q4KMQ2-2";"ANO6_HUMAN";"Anoctamin-6";"ANO6";2;2;0,000165767408969205;2;NA;2;NA;NA;NA;"intracellular, chloride channel complex, extracellular vesicular exosome, plasma membrane";0,000489955903968643;"voltage-gated chloride channel activity, calcium activated cation channel activity, intracellular calcium activated chloride channel activity, voltage-gated ion channel activity"
"208";"Q5ZPR3";256;256;"Q5ZPR3-1,Q5ZPR3-4";"CD276_HUMAN";"CD276 antigen";"CD276";2;4;0,000564975064277066;2;2;2;2;NA;NA;"integral component of membrane, external side of plasma membrane, extracellular vesicular exosome";0,000979911807937286;"protein binding, receptor binding"
"209";"Q6P4Q7";257;257;"Q6P4Q7";"CNNM4_HUMAN";"Metal transporter CNNM4";"CNNM4";2;3;0,000583929066433457;1;2;1;2;0,000576319350208144;0,00115609836277554;"plasma membrane, integral component of membrane";0,000734933855952964;"adenyl nucleotide binding"
"210";"Q6PCB8";258;258;"Q6PCB8";"EMB_HUMAN";"Embigin";"EMB";2;3;0,00138392974460529;2;NA;3;NA;0,00409768345331478;NA;"synapse, integral component of plasma membrane, cell junction";0,000734933855952964;"organic cyclic compound binding"
"211";"Q6YHK3";260;260;"Q6YHK3-1,Q6YHK3-2,Q6YHK3-4";"CD109_HUMAN";"CD109 antigen";"CD109";2;2;6,95955442500468e-05;NA;2;NA;2;NA;NA;"plasma membrane, anchored component of membrane, extracellular space";0,000489955903968643;"serine-type endopeptidase inhibitor activity, transforming growth factor beta binding"
"212";"Q71U36";261;261;"Q71U36";"TBA1A_HUMAN";"Tubulin alpha-1A chain";"TUBA1A";0;0;NA;0;0;0;0;NA;NA;"microtubule, extracellular vesicular exosome, cytoplasmic microtubule, cytosol, nucleus";0;"protein binding, structural constituent of cytoskeleton, structural molecule activity, GTP binding, GTPase activity"
"213";"Q7Z3B1";262;262;"Q7Z3B1";"NEGR1_HUMAN";"Neuronal growth regulator 1";"NEGR1";3;5;0,00213062630172283;2;3;2;3;0,00252343218311475;0,00379650945402984;"anchored component of membrane, plasma membrane, extracellular vesicular exosome";0,00122488975992161;"protein binding"
"214";"Q86VP6";263;263;"Q86VP6-1";"CAND1_HUMAN";"Cullin-associated NEDD8-dissociated protein 1";"CAND1";9;11;0,0013490502144567;4;7;4;7;NA;NA;"extracellular vesicular exosome, nucleus, ubiquitin ligase complex, intracellular membrane-bounded organelle, cytoplasm, cullin-RING ubiquitin ligase complex";0,00269475747182754;"protein binding"
"215";"Q8IWA5";264;264;"Q8IWA5-1,Q8IWA5-2,Q8IWA5-3";"CTL2_HUMAN";"Choline transporter-like protein 2";"SLC44A2";4;6;0,000427332414056591;4;2;4;2;NA;NA;"extracellular vesicular exosome, plasma membrane, lysosomal membrane, integral component of membrane";0,00146986771190593;"choline transmembrane transporter activity, signal transducer activity"
"216";"Q8NC51";266;266;"Q8NC51-1,Q8NC51-2,Q8NC51-3,Q8NC51-4";"PAIRB_HUMAN";"Plasminogen activator inhibitor 1 RNA-binding protein";"SERBP1";5;8;0,000739452657656748;4;4;4;4;NA;NA;"plasma membrane, extracellular vesicular exosome, perinuclear region of cytoplasm, nucleus, cytoplasm";0,00195982361587457;"poly(A) RNA binding, mRNA 3'-UTR binding, protein binding"
"217";"Q8WTV0";268;268;"Q8WTV0-1,Q8WTV0-2,Q8WTV0-4";"SCRB1_HUMAN";"Scavenger receptor class B member 1";"SCARB1";4;7;0,000637643958414152;4;3;4;3;NA;NA;"caveola, endocytic vesicle membrane, extracellular vesicular exosome, microvillus membrane, lysosomal membrane, plasma membrane, cell surface, integral component of plasma membrane";0,00171484566389025;"high-density lipoprotein particle binding, protein binding, high-density lipoprotein particle receptor activity, 1-phosphatidylinositol binding, phosphatidylserine binding, low-density lipoprotein particle binding, apolipoprotein A-I binding, apolipoprotein binding, lipopolysaccharide receptor activity, transporter activity, lipopolysaccharide binding"
"218";"Q8WUX1";269;269;"Q8WUX1-1";"S38A5_HUMAN";"Sodium-coupled neutral amino acid transporter 5";"SLC38A5";6;18;0,00575269101465165;6;6;9;9;NA;NA;"integral component of membrane, plasma membrane";0,00440960313571779;"glycine transmembrane transporter activity"
"219";"Q92536";270;270;"Q92536";"YLAT2_HUMAN";"Y+L amino acid transporter 2";"SLC7A6";5;9;0,00281799045618958;4;5;4;5;0,00370038055279274;0,0046600705503695;"plasma membrane, integral component of plasma membrane, basolateral plasma membrane";0,00220480156785889;"amino acid transmembrane transporter activity, antiporter activity"
"220";"Q92556";271;271;"Q92556-1,Q92556-2,Q92556-3";"ELMO1_HUMAN";"Engulfment and cell motility protein 1";"ELMO1";2;2;0,000138329520552019;2;NA;2;NA;NA;NA;"cytosol, plasma membrane, cytoskeleton, cytoplasm";0,000489955903968643;"protein binding, SH3 domain binding"
"221";"Q92688";273;273;"Q92688-1,Q92688-2";"AN32B_HUMAN";"Acidic leucine-rich nuclear phosphoprotein 32 family member B";"ANP32B";4;4;0,00120197882200778;4;NA;4;NA;NA;NA;"extracellular vesicular exosome, nucleus, cytoplasm";0,000979911807937286;"RNA polymerase binding, histone binding"
"222";"Q92692";274;274;"Q92692-1,Q92692-2";"PVRL2_HUMAN";"Poliovirus receptor-related protein 2";"PVRL2";5;5;0,000700968132722939;5;NA;5;NA;NA;NA;"integral component of membrane, zonula adherens, cell-cell junction, cell surface, extracellular vesicular exosome, plasma membrane";0,00122488975992161;"virus receptor activity, identical protein binding, cell adhesion molecule binding, protein homodimerization activity, coreceptor activity, protein binding"
"223";"Q92854";275;275;"Q92854-1";"SEM4D_HUMAN";"Semaphorin-4D";"SEMA4D";11;18;0,00314996538157259;8;9;9;9;NA;NA;"extracellular space, plasma membrane, integral component of plasma membrane";0,00440960313571779;"receptor binding, receptor activity, semaphorin receptor binding, protein binding, transmembrane signaling receptor activity"
"224";"Q95604";277;277;"Q95604";"1C17_HUMAN";"HLA class I histocompatibility antigen, Cw-17 alpha chain";"HLA-C";0;0;NA;0;0;0;0;NA;NA;"plasma membrane, Golgi apparatus, Golgi membrane, MHC class I protein complex, early endosome membrane, ER to Golgi transport vesicle membrane, phagocytic vesicle membrane, cell surface, endoplasmic reticulum, integral component of lumenal side of endoplasmic reticulum membrane";0;"peptide antigen binding"
"225";"Q969P0";278;278;"Q969P0-1,Q969P0-3";"IGSF8_HUMAN";"Immunoglobulin superfamily member 8";"IGSF8";2;2;0,00024608212424466;NA;2;NA;2;NA;NA;"plasma membrane, extracellular vesicular exosome, integral component of membrane";0,000489955903968643;"protein binding"
"226";"Q96DU3";280;280;"Q96DU3-1,Q96DU3-2,Q96DU3-3";"SLAF6_HUMAN";"SLAM family member 6";"SLAMF6";2;2;0,00030290831759433;2;NA;2;NA;NA;NA;"integral component of membrane, extracellular vesicular exosome, plasma membrane";0,000489955903968643;"receptor activity"
"227";"Q96J84";282;282;"Q96J84-1,Q96J84-2";"KIRR1_HUMAN";"Kin of IRRE-like protein 1";"KIRREL";3;3;0,000298906886714617;NA;3;NA;3;NA;NA;"extracellular vesicular exosome, integral component of membrane, cell-cell junction, perinuclear region of cytoplasm, plasma membrane, dendritic shaft";0,000734933855952964;"myosin binding, protein binding"
"228";"Q99808";285;285;"Q99808";"S29A1_HUMAN";"Equilibrative nucleoside transporter 1";"SLC29A1";8;18;0,00595453982218328;5;8;8;10;0,00783592098967213;0,00982430078016495;"apical plasma membrane, integral component of plasma membrane, plasma membrane, membrane, basolateral plasma membrane";0,00440960313571779;"nucleoside transmembrane transporter activity"
"229";"Q9BX67";288;288;"Q9BX67-1";"JAM3_HUMAN";"Junctional adhesion molecule C";"JAM3";7;12;0,00583929066433457;6;6;6;6;NA;NA;"Schmidt-Lanterman incisure, tight junction, extracellular space, integral component of membrane, cell-cell contact zone, paranodal junction, plasma membrane, desmosome";0,00293973542381186;"integrin binding, protein binding"
"230";"Q9H2H9";291;291;"Q9H2H9";"S38A1_HUMAN";"Sodium-coupled neutral amino acid transporter 1";"SLC38A1";3;4;0,00123900075697722;2;2;2;2;0,00183428129943044;0,0018397869222814;"plasma membrane, extracellular vesicular exosome, axon, integral component of membrane";0,000979911807937286;"neutral amino acid transmembrane transporter activity, sodium:amino acid symporter activity, L-glutamine transmembrane transporter activity"
"231";"Q9NPH3";292;292;"Q9NPH3-1";"IL1AP_HUMAN";"Interleukin-1 receptor accessory protein";"IL1RAP";7;12;0,00317575457183108;5;7;5;7;NA;NA;"extracellular region, integral component of plasma membrane, plasma membrane";0,00293973542381186;"interleukin-1 receptor activity, signal transducer activity"
"232";"Q9UGN4";297;297;"Q9UGN4-1,Q9UGN4-2";"CLM8_HUMAN";"CMRF35-like molecule 8";"CD300A";5;11;0,00277480228057147;5;4;6;5;NA;NA;"integral component of membrane, membrane, extracellular vesicular exosome, plasma membrane";0,00269475747182754;"phosphatidylethanolamine binding, phosphatidylserine binding, protein binding, signaling receptor activity"
"233";"Q9UIB8";299;299;"Q9UIB8-1,Q9UIB8-2,Q9UIB8-3,Q9UIB8-4,Q9UIB8-5,Q9UIB8-6";"SLAF5_HUMAN";"SLAM family member 5";"CD84";2;2;0,000145747190494663;2;NA;2;NA;NA;NA;"extracellular vesicular exosome, plasma membrane, integral component of plasma membrane";0,000489955903968643;"protein binding, receptor activity"
"234";"Q9UIQ6";300;300;"Q9UIQ6-1,Q9UIQ6-2,Q9UIQ6-3";"LCAP_HUMAN";"Leucyl-cystinyl aminopeptidase";"LNPEP";6;8;0,000392450971478313;3;5;3;5;NA;NA;"early endosome lumen, cytoplasmic vesicle membrane, plasma membrane, lysosomal membrane, extracellular region, cytosol, integral component of plasma membrane, intracellular, perinuclear region of cytoplasm";0,00195982361587457;"aminopeptidase activity, zinc ion binding, metallopeptidase activity"
"235";"Q9UIW2";301;301;"Q9UIW2";"PLXA1_HUMAN";"Plexin-A1";"PLXNA1";9;10;0,000795613618997766;5;5;5;5;0,00117786787028299;0,00118140325837427;"semaphorin receptor complex, integral component of membrane, cytoplasm, nucleus, plasma membrane, extracellular vesicular exosome";0,00244977951984321;"semaphorin receptor activity, receptor activity"
"236";"Q9Y277";303;303;"Q9Y277-1,Q9Y277-2";"VDAC3_HUMAN";"Voltage-dependent anion-selective channel protein 3";"VDAC3";2;2;0,00106606602234612;0;2;0;2;NA;NA;"extracellular vesicular exosome, nucleus, mitochondrion, mitochondrial outer membrane, pore complex";0,000489955903968643;"nucleotide binding, voltage-gated anion channel activity, porin activity"
"237";"Q9Y289";304;304;"Q9Y289";"SC5A6_HUMAN";"Sodium-dependent multivitamin transporter";"SLC5A6";6;12;0,00285067733219483;5;6;6;6;0,00422029130467381;0,00423295857236713;"membrane, plasma membrane, brush border membrane, vesicle membrane, integral component of plasma membrane";0,00293973542381186;"sodium-dependent multivitamin transmembrane transporter activity"
"238";"Q9Y490";305;305;"Q9Y490";"TLN1_HUMAN";"Talin-1";"TLN1";3;4;0,000237462954997208;2;2;2;2;0,000351552535546093;0,000352607725757986;"extracellular vesicular exosome, actin cytoskeleton, cytoplasm, ruffle membrane, ruffle, cell-cell junction, extracellular region, focal adhesion, plasma membrane, cytosol, cell surface, microtubule organizing center";0,000979911807937286;"integrin binding, vinculin binding, LIM domain binding, structural constituent of cytoskeleton, protein binding"
"239";"Q9Y4D7";306;306;"Q9Y4D7-1";"PLXD1_HUMAN";"Plexin-D1";"PLXND1";21;33;0,00266316476140973;19;13;20;13;NA;NA;"lamellipodium, intracellular, integral component of plasma membrane, plasma membrane";0,00808427241548261;"semaphorin receptor activity, protein binding, protein domain specific binding"
"240";"Q9Y5S1";307;307;"Q9Y5S1";"TRPV2_HUMAN";"Transient receptor potential cation channel subfamily V member 2";"TRPV2";2;2;0,000394890948068001;2;NA;2;NA;0,00116923428379924;NA;"axonal growth cone, endomembrane system, melanosome, growth cone membrane, integral component of plasma membrane, plasma membrane, cell surface, cell body";0,000489955903968643;"cation channel activity, ion channel activity, ion transmembrane transporter activity, calcium channel activity"
"241";"Q9Y624";308;308;"Q9Y624";"JAM1_HUMAN";"Junctional adhesion molecule A";"F11R";7;11;0,00554960456114295;5;6;5;6;0,00746902167911892;0,0089897280717496;"tight junction, microtubule cytoskeleton, cell-cell junction, plasma membrane, extracellular vesicular exosome, cell junction, integral component of membrane";0,00269475747182754;"protein binding"
"242";"Q9Y666";310;310;"Q9Y666-1";"S12A7_HUMAN";"Solute carrier family 12 member 7";"SLC12A7";8;12;0,00167144977464794;6;6;6;6;NA;NA;"plasma membrane, integral component of plasma membrane";0,00293973542381186;"protein kinase binding, potassium:chloride symporter activity"
"243";"Q9Y6M5";311;311;"Q9Y6M5";"ZNT1_HUMAN";"Zinc transporter 1";"SLC30A1";4;7;0,00208271872807463;4;3;4;3;0,00352384612553303;0,00265081725192616;"T-tubule, plasma membrane, endoplasmic reticulum, nuclear membrane, integral component of membrane, Golgi apparatus, cytoplasm";0,00171484566389025;"calcium channel inhibitor activity, zinc ion transmembrane transporter activity, protein binding"
"244";"Q9Y6M7";312;312;"Q9Y6M7-1,Q9Y6M7-2,Q9Y6M7-3,Q9Y6M7-4";"S4A7_HUMAN";"Sodium bicarbonate cotransporter 3";"SLC4A7";3;3;9,31929626206609e-05;3;NA;3;NA;NA;NA;"plasma membrane, stereocilium, integral component of membrane, basolateral plasma membrane, apical plasma membrane";0,000734933855952964;"inorganic anion exchanger activity, sodium:bicarbonate symporter activity"
