"";"accession";"name";"go_name"
"441";"P62861";"RS30_HUMAN";"C:cytosolic small ribosomal subunit, P:translational elongation, P:translational initiation, P:nuclear-transcribed mRNA catabolic process, nonsense-mediated decay, P:translational termination, P:SRP-dependent cotranslational protein targeting to membrane, P:viral transcription, F:RNA binding, F:structural constituent of ribosome"
"442";"P61247";"RS3A_HUMAN";"P:SRP-dependent cotranslational protein targeting to membrane, P:cell differentiation, P:viral transcription, P:translational termination, P:negative regulation of apoptotic process, P:translational elongation, C:extracellular vesicular exosome, P:cytoplasmic translation, P:nuclear-transcribed mRNA catabolic process, nonsense-mediated decay, P:translational initiation, C:cytosolic small ribosomal subunit, F:RNA binding, C:nucleolus, F:structural constituent of ribosome"
"443";"P62701";"RS4X_HUMAN";"P:viral transcription, P:SRP-dependent cotranslational protein targeting to membrane, C:cytosolic small ribosomal subunit, C:extracellular vesicular exosome, P:positive regulation of translation, P:multicellular organismal development, C:polysome, P:translational elongation, P:translational termination, P:positive regulation of cell proliferation, P:nuclear-transcribed mRNA catabolic process, nonsense-mediated decay, F:structural constituent of ribosome, P:translational initiation, F:rRNA binding"
"444";"P46782";"RS5_HUMAN";"P:translational termination, P:SRP-dependent cotranslational protein targeting to membrane, C:extracellular vesicular exosome, P:translational initiation, P:translational elongation, P:nuclear-transcribed mRNA catabolic process, nonsense-mediated decay, F:mRNA binding, P:regulation of translational fidelity, P:viral transcription, C:cytosolic small ribosomal subunit, F:structural constituent of ribosome"
"445";"P62753";"RS6_HUMAN";"F:structural constituent of ribosome, P:SRP-dependent cotranslational protein targeting to membrane, P:translational termination, P:nuclear-transcribed mRNA catabolic process, nonsense-mediated decay, P:ribosomal small subunit biogenesis, P:rRNA processing, P:translational initiation, P:translational elongation, C:cytosolic small ribosomal subunit, P:TOR signaling, P:positive regulation of apoptotic process, P:viral transcription, P:glucose homeostasis, P:insulin receptor signaling pathway, C:nucleolus"
"446";"P62081";"RS7_HUMAN";"C:microtubule organizing center, P:viral transcription, C:90S preribosome, P:ribosomal small subunit biogenesis, P:translational termination, F:structural constituent of ribosome, F:RNA binding, C:cytosolic small ribosomal subunit, C:nucleolus, P:SRP-dependent cotranslational protein targeting to membrane, P:rRNA processing, P:nuclear-transcribed mRNA catabolic process, nonsense-mediated decay, C:small-subunit processome, P:translational elongation, P:translational initiation"
"447";"P62241";"RS8_HUMAN";"P:translational elongation, P:maturation of SSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA), P:SRP-dependent cotranslational protein targeting to membrane, F:structural constituent of ribosome, P:viral transcription, P:translational termination, C:extracellular vesicular exosome, P:nuclear-transcribed mRNA catabolic process, nonsense-mediated decay, P:translational initiation, C:cytosolic small ribosomal subunit"
"448";"P46781";"RS9_HUMAN";"P:viral transcription, F:structural constituent of ribosome, F:translation regulator activity, P:SRP-dependent cotranslational protein targeting to membrane, P:positive regulation of cell proliferation, P:translational initiation, C:cytosolic small ribosomal subunit, C:extracellular vesicular exosome, P:translational elongation, F:rRNA binding, P:nuclear-transcribed mRNA catabolic process, nonsense-mediated decay, P:translational termination, C:nucleolus"
"449";"P14678";"RSMB_HUMAN";"C:U12-type spliceosomal complex, P:ncRNA metabolic process, P:mRNA 3'-end processing, C:catalytic step 2 spliceosome, C:nucleoplasm, P:spliceosomal snRNP assembly, P:termination of RNA polymerase II transcription, F:histone pre-mRNA DCP binding, C:cytosol, C:U1 snRNP, P:histone mRNA metabolic process, C:U4 snRNP, C:methylosome, C:histone pre-mRNA 3'end processing complex, C:SMN-Sm protein complex, C:U7 snRNP"
"450";"P08865";"RSSA_HUMAN";"P:SRP-dependent cotranslational protein targeting to membrane, P:rRNA export from nucleus, C:cytosolic small ribosomal subunit, C:90S preribosome, F:ribosome binding, F:laminin receptor activity, P:translational termination, P:translational elongation, P:endonucleolytic cleavage to generate mature 3'-end of SSU-rRNA from (SSU-rRNA, 5.8S rRNA, LSU-rRNA), C:nucleus, F:structural constituent of ribosome, P:translational initiation, P:nuclear-transcribed mRNA catabolic process, nonsense-mediated decay, P:endonucleolytic cleavage in ITS1 to separate SSU-rRNA from 5.8S rRNA and LSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA), C:plasma membrane, P:cell adhesion, P:ribosomal small subunit assembly, C:extracellular vesicular exosome, P:viral transcription"
"451";"P82675";"RT05_HUMAN";"C:mitochondrion, F:structural constituent of ribosome, C:ribosome, F:RNA binding, P:translation"
"452";"P82930";"RT34_HUMAN";"C:mitochondrion, C:ribosome"
"453";"Q9BQC6";"RT63_HUMAN";"P:translation, C:mitochondrial ribosome, F:structural constituent of ribosome"
"454";"Q9Y3I0";"RTCB_HUMAN";"F:metal ion binding, P:tRNA splicing, via endonucleolytic cleavage and ligation, P:substrate adhesion-dependent cell spreading, C:cytoplasm, C:tRNA-splicing ligase complex, P:placenta development, P:cell-matrix adhesion, P:in utero embryonic development, F:RNA ligase (ATP) activity, F:ATP binding"
"455";"Q9NQC3";"RTN4_HUMAN";"P:neurotrophin TRK receptor signaling pathway, P:regulation of apoptotic process, C:integral component of endoplasmic reticulum membrane, P:apoptotic process, P:endoplasmic reticulum tubular network organization, P:cardiac epithelial to mesenchymal transition, C:neuronal cell body, P:negative regulation of axon extension, C:plasma membrane, C:nuclear envelope, P:regulation of branching morphogenesis of a nerve, P:cerebral cortex radial glia guided migration, C:cell projection, P:axonal fasciculation, P:angiogenesis, P:regulation of cell migration"
"456";"P08579";"RU2B_HUMAN";"P:mRNA splicing, via spliceosome, F:nucleotide binding, C:nucleoplasm, C:catalytic step 2 spliceosome, F:snRNA binding, C:U2 snRNP"
"457";"P26447";"S10A4_HUMAN";"C:extracellular space, P:epithelial to mesenchymal transition, C:nucleus, C:extracellular vesicular exosome, C:neuron projection, P:positive regulation of I-kappaB kinase/NF-kappaB signaling, F:calcium ion binding, C:perinuclear region of cytoplasm"
"458";"O14975";"S27A2_HUMAN";"C:endoplasmic reticulum lumen, F:ATP binding, F:long-chain fatty acid-CoA ligase activity, C:extracellular vesicular exosome, C:mitochondrion, F:very long-chain fatty acid-CoA ligase activity, C:integral component of endoplasmic reticulum membrane, F:pristanate-CoA ligase activity, F:phytanate-CoA ligase activity, F:fatty acid transporter activity, P:long-chain fatty acid import, P:very long-chain fatty acid catabolic process, P:bile acid biosynthetic process, P:methyl-branched fatty acid metabolic process, C:integral component of peroxisomal membrane, P:fatty acid alpha-oxidation, P:fatty acid beta-oxidation"
"459";"Q9ULF5";"S39AA_HUMAN";"P:zinc ion transport, P:ion transmembrane transport, C:integral component of membrane, F:metal ion transmembrane transporter activity"
"460";"Q15043";"S39AE_HUMAN";"C:Golgi apparatus, C:endoplasmic reticulum, C:integral component of plasma membrane, P:zinc ion transmembrane import, F:ferrous iron transmembrane transporter activity, P:iron ion transmembrane transport, C:lamellipodium, F:zinc ion transmembrane transporter activity, P:cellular zinc ion homeostasis"
"461";"Q15424";"SAFB1_HUMAN";"F:RNA binding, P:transcription, DNA-templated, F:core promoter binding, F:double-stranded DNA binding, F:nucleotide binding, P:intracellular estrogen receptor signaling pathway, P:hormone metabolic process, P:growth, P:chromatin organization, F:chromatin binding, P:positive regulation of transcription from RNA polymerase II promoter, C:nucleus"
"462";"O75396";"SC22B_HUMAN";"P:protein transport, C:Golgi apparatus, C:melanosome, C:integral component of membrane, C:endoplasmic reticulum-Golgi intermediate compartment membrane, P:ER to Golgi vesicle-mediated transport, C:endoplasmic reticulum membrane, C:endoplasmic reticulum-Golgi intermediate compartment"
"463";"O15126";"SCAM1_HUMAN";"P:protein transport, C:integral component of membrane, C:Golgi apparatus, C:trans-Golgi network, C:recycling endosome membrane, P:post-Golgi vesicle-mediated transport"
"464";"O15127";"SCAM2_HUMAN";"P:post-Golgi vesicle-mediated transport, C:extracellular vesicular exosome, C:nucleus, C:Golgi apparatus, C:transport vesicle, C:recycling endosome membrane, P:protein transport, C:integral component of membrane, C:trans-Golgi network membrane"
"465";"O14828";"SCAM3_HUMAN";"P:protein transport, P:response to retinoic acid, C:extracellular vesicular exosome, C:integral component of membrane, C:Golgi membrane, P:post-Golgi vesicle-mediated transport"
"466";"O00560";"SDCB1_HUMAN";"P:Ras protein signal transduction, P:synaptic transmission, F:cytoskeletal adaptor activity, C:nucleus, C:extracellular vesicular exosome, C:melanosome, C:cytosol, P:substrate-dependent cell migration, cell extension, P:protein targeting to membrane, C:adherens junction, F:syndecan binding, P:intracellular signal transduction, C:blood microparticle, C:interleukin-5 receptor complex, C:endoplasmic reticulum membrane, P:positive regulation of JNK cascade, F:interleukin-5 receptor binding, P:actin cytoskeleton organization, P:axon guidance, C:cytoskeleton, C:focal adhesion"
"467";"O43175";"SERA_HUMAN";"C:extracellular vesicular exosome, P:spinal cord development, P:G1 to G0 transition, P:brain development, P:L-serine biosynthetic process, P:glial cell development, P:neuron projection development, F:electron carrier activity, F:NAD binding, F:phosphoglycerate dehydrogenase activity, P:regulation of gene expression, P:threonine metabolic process, P:glutamine metabolic process, P:taurine metabolic process, C:cytosol, P:glycine metabolic process, P:cellular nitrogen compound metabolic process, P:gamma-aminobutyric acid metabolic process, P:neural tube development"
"468";"O75533";"SF3B1_HUMAN";"P:anterior/posterior pattern specification, C:U12-type spliceosomal complex, P:mRNA splicing, via spliceosome, F:chromatin binding, C:nuclear speck, C:catalytic step 2 spliceosome, C:nucleoplasm"
"469";"Q13435";"SF3B2_HUMAN";"C:catalytic step 2 spliceosome, P:viral process, C:nucleoplasm, C:U12-type spliceosomal complex, F:nucleic acid binding, P:mRNA splicing, via spliceosome"
"470";"P23246";"SFPQ_HUMAN";"F:nucleotide binding, C:paraspeckles, C:nuclear matrix, P:transcription, DNA-templated, P:DNA repair, P:DNA recombination, C:cytoplasm, P:alternative mRNA splicing, via spliceosome, F:DNA binding, F:RNA binding, P:negative regulation of transcription from RNA polymerase II promoter"
"471";"P78324";"SHPS1_HUMAN";"C:integral component of membrane, P:leukocyte migration, C:plasma membrane, P:cell adhesion, C:extracellular vesicular exosome, P:blood coagulation"
"472";"Q8TF72";"SHRM3_HUMAN";"C:cytoskeleton, P:pattern specification process, P:cell morphogenesis, C:cytoplasm, P:cellular pigment accumulation, P:columnar/cuboidal epithelial cell development, P:apical protein localization, C:apical plasma membrane, P:regulation of cell shape, C:microtubule, P:actin cytoskeleton organization, C:adherens junction, P:neural tube closure, C:apical junction complex"
"473";"O60264";"SMCA5_HUMAN";"P:double-strand break repair, C:chromatin silencing complex, P:CENP-A containing nucleosome assembly at centromere, C:nucleolus, C:NURF complex, F:ATP binding, C:RSF complex, C:nucleoplasm, P:nucleosome positioning, P:regulation of transcription from RNA polymerase II promoter, F:chromatin binding, P:chromatin silencing at rDNA, F:ATPase activity, F:DNA binding, C:condensed chromosome, P:DNA-templated transcription, initiation, F:helicase activity, P:embryo development"
"474";"P62314";"SMD1_HUMAN";"C:pICln-Sm protein complex, P:spliceosomal complex assembly, C:SMN-Sm protein complex, C:catalytic step 2 spliceosome, P:spliceosomal snRNP assembly, C:methylosome, C:U12-type spliceosomal complex, C:cytosol, F:RNA binding, P:ncRNA metabolic process, C:U4 snRNP, C:nucleoplasm, C:U1 snRNP"
"475";"P62316";"SMD2_HUMAN";"P:spliceosomal complex assembly, C:extracellular vesicular exosome, C:U4 snRNP, C:SMN-Sm protein complex, C:U12-type spliceosomal complex, C:nucleoplasm, C:catalytic step 2 spliceosome, C:pICln-Sm protein complex, C:cytosol, P:ncRNA metabolic process, C:methylosome, P:spliceosomal snRNP assembly, C:U1 snRNP"
"476";"P62318";"SMD3_HUMAN";"P:mRNA 3'-end processing, C:methylosome, C:U1 snRNP, C:U7 snRNP, C:nucleoplasm, C:U4 snRNP, C:SMN-Sm protein complex, P:spliceosomal snRNP assembly, C:pICln-Sm protein complex, C:catalytic step 2 spliceosome, P:histone mRNA metabolic process, C:cytosol, C:U12-type spliceosomal complex, P:termination of RNA polymerase II transcription, P:ncRNA metabolic process, F:histone pre-mRNA DCP binding"
"477";"Q7KZF4";"SND1_HUMAN";"F:transcription cofactor activity, P:gene silencing by RNA, F:nucleic acid binding, C:mitochondrion, P:viral process, P:transcription, DNA-templated, C:nucleus, C:melanosome, F:nuclease activity, P:nucleic acid phosphodiester bond hydrolysis, P:regulation of transcription, DNA-templated, C:extracellular vesicular exosome, C:RISC complex, C:cytoplasm"
"478";"Q9Y5B9";"SP16H_HUMAN";"P:DNA repair, C:chromosome, P:nucleosome disassembly, P:DNA replication, C:nucleoplasm, P:viral process, P:positive regulation of DNA-templated transcription, elongation, P:transcription elongation from RNA polymerase II promoter, P:positive regulation of viral transcription"
"479";"Q8IY81";"SPB1_HUMAN";"C:nucleolus, F:rRNA methyltransferase activity"
"480";"Q15005";"SPCS2_HUMAN";"F:peptidase activity, P:translation, C:signal peptidase complex, P:SRP-dependent cotranslational protein targeting to membrane, P:regulation of insulin secretion, C:endoplasmic reticulum membrane, P:proteolysis, C:integral component of membrane, P:signal peptide processing"
"481";"O15270";"SPTC2_HUMAN";"P:sphingolipid biosynthetic process, P:ceramide biosynthetic process, P:sphinganine biosynthetic process, F:serine C-palmitoyltransferase activity, C:integral component of membrane, P:sphingosine biosynthetic process, P:sphingomyelin biosynthetic process, F:pyridoxal phosphate binding, C:mitochondrion, C:serine C-palmitoyltransferase complex, P:small molecule metabolic process"
"482";"Q9Y6N5";"SQRD_HUMAN";"P:sulfide oxidation, using sulfide:quinone oxidoreductase, P:cellular nitrogen compound metabolic process, C:mitochondrial inner membrane, F:sulfide:quinone oxidoreductase activity, P:sulfur amino acid catabolic process"
"483";"O15042";"SR140_HUMAN";"F:nucleotide binding, C:nucleus, F:RNA binding, P:RNA processing"
"484";"P37108";"SRP14_HUMAN";"F:endoplasmic reticulum signal peptide binding, C:signal recognition particle, endoplasmic reticulum targeting, P:response to drug, F:7S RNA binding, P:translation, P:SRP-dependent cotranslational protein targeting to membrane, C:cytosol"
"485";"O76094";"SRP72_HUMAN";"P:SRP-dependent cotranslational protein targeting to membrane, P:response to drug, C:endoplasmic reticulum, C:cytosol, C:signal recognition particle, endoplasmic reticulum targeting, C:plasma membrane, P:translation, F:signal recognition particle binding, C:nucleolus, F:7S RNA binding"
"486";"Q9Y5M8";"SRPRB_HUMAN";"C:endoplasmic reticulum membrane, P:small GTPase mediated signal transduction, C:cytoplasmic microtubule, F:GTP binding, C:integral component of membrane, P:SRP-dependent cotranslational protein targeting to membrane, P:translation, P:activation of signaling protein activity involved in unfolded protein response"
"487";"Q8IYB3";"SRRM1_HUMAN";"P:mRNA 3'-end processing, F:DNA binding, F:RNA binding, P:mRNA export from nucleus, C:catalytic step 2 spliceosome, C:nuclear speck, C:nucleoplasm, P:mRNA splicing, via spliceosome, C:nuclear matrix, C:cytosol, P:termination of RNA polymerase II transcription"
"488";"Q9UQ35";"SRRM2_HUMAN";"F:RNA binding, C:Cajal body, P:mRNA splicing, via spliceosome, F:C2H2 zinc finger domain binding, C:catalytic step 2 spliceosome, C:nuclear speck"
"489";"O75494";"SRS10_HUMAN";"P:negative regulation of mRNA splicing, via spliceosome, C:nucleoplasm, F:RS domain binding, C:nuclear speck, F:nucleotide binding, P:spliceosomal tri-snRNP complex assembly, P:regulation of transcription, DNA-templated, C:cytoplasm, P:mRNA export from nucleus, F:RNA binding, F:unfolded protein binding, P:mRNA splice site selection"
"490";"Q07955";"SRSF1_HUMAN";"P:termination of RNA polymerase II transcription, F:nucleotide binding, C:catalytic step 2 spliceosome, P:in utero embryonic development, P:mRNA export from nucleus, F:mRNA binding, P:mRNA 5'-splice site recognition, C:cytoplasm, C:nuclear speck, P:cardiac muscle contraction, P:mRNA 3'-end processing"
"491";"Q01130";"SRSF2_HUMAN";"F:transcription corepressor activity, F:RNA binding, P:mRNA splicing, via spliceosome, C:nuclear speck, P:termination of RNA polymerase II transcription, F:nucleotide binding, P:mRNA 3'-end processing, P:mRNA export from nucleus"
"492";"P84103";"SRSF3_HUMAN";"F:nucleotide binding, F:RNA binding, P:mRNA 3'-end processing, P:mRNA splicing, via spliceosome, C:nucleoplasm, C:cytoplasm, P:termination of RNA polymerase II transcription, P:mRNA export from nucleus"
"493";"Q13243";"SRSF5_HUMAN";"C:nuclear speck, C:cytoplasm, F:RNA binding, P:regulation of cell cycle, P:mRNA splice site selection, C:nucleolus, F:nucleotide binding, P:termination of RNA polymerase II transcription, P:response to wounding, P:mRNA export from nucleus, P:mRNA 3'-end processing"
"494";"Q13247";"SRSF6_HUMAN";"C:nucleoplasm, F:nucleotide binding, P:negative regulation of mRNA splicing, via spliceosome, P:regulation of alternative mRNA splicing, via spliceosome, P:mRNA splice site selection, P:mRNA export from nucleus, P:positive regulation of epithelial cell proliferation involved in lung morphogenesis, P:termination of RNA polymerase II transcription, P:negative regulation of cell death, F:RNA binding, P:mRNA 3'-end processing"
"495";"Q16629";"SRSF7_HUMAN";"P:negative regulation of mRNA splicing, via spliceosome, F:zinc ion binding, F:RNA binding, F:nucleotide binding, P:mRNA export from nucleus, P:termination of RNA polymerase II transcription, P:mRNA splicing, via spliceosome, C:cytoplasm, C:nucleoplasm, P:mRNA 3'-end processing"
"496";"Q13242";"SRSF9_HUMAN";"P:mRNA export from nucleus, P:mRNA 3'-end processing, F:nucleotide binding, P:mRNA splice site selection, C:nucleoplasm, P:termination of RNA polymerase II transcription, F:RNA binding, C:nucleolus, P:negative regulation of mRNA splicing, via spliceosome"
"497";"Q04837";"SSBP_HUMAN";"P:DNA replication, F:single-stranded DNA binding, C:mitochondrial nucleoid, P:mitochondrion morphogenesis, C:extracellular vesicular exosome, P:positive regulation of helicase activity, F:chromatin binding"
"498";"Q08945";"SSRP1_HUMAN";"F:DNA binding, P:DNA repair, C:chromosome, P:regulation of transcription, DNA-templated, P:transcription elongation from RNA polymerase II promoter, P:viral process, F:chromatin binding, C:nucleoplasm, P:DNA replication, C:cytoplasm, P:positive regulation of viral transcription, C:nucleolus"
"499";"Q9NUL3";"STAU2_HUMAN";"P:transport, F:double-stranded RNA binding, C:nucleolus, C:endoplasmic reticulum, C:microtubule"
"500";"O94804";"STK10_HUMAN";"P:regulation of lymphocyte migration, F:protein homodimerization activity, C:extracellular vesicular exosome, C:cytoplasm, P:protein autophosphorylation, C:plasma membrane, P:lymphocyte aggregation, F:polo kinase kinase activity, P:cell cycle, F:ATP binding"
"501";"Q9UJZ1";"STML2_HUMAN";"P:positive regulation of mitochondrial DNA replication, P:positive regulation of mitochondrial membrane potential, F:cardiolipin binding, P:lipid localization, C:mitochondrial intermembrane space, C:cytoskeleton, P:T cell receptor signaling pathway, P:positive regulation of cardiolipin metabolic process, C:extrinsic component of plasma membrane, P:cellular calcium ion homeostasis, P:protein oligomerization, F:receptor binding, C:mitochondrial inner membrane, P:interleukin-2 production, P:mitochondrial ATP synthesis coupled proton transport, P:CD4-positive, alpha-beta T cell activation, P:stress-induced mitochondrial fusion, C:membrane raft, P:mitochondrial calcium ion transport, P:mitochondrial protein processing"
"502";"P27105";"STOM_HUMAN";"C:extracellular vesicular exosome, C:blood microparticle, C:melanosome, P:protein homooligomerization, C:integral component of plasma membrane, C:cytoskeleton, C:cytoplasm, C:membrane raft"
"503";"Q96SI9";"STRBP_HUMAN";"F:single-stranded RNA binding, P:spermatid development, C:cytoplasm, C:microtubule cytoskeleton, P:cellular component movement, C:nucleus, P:multicellular organismal development, F:DNA binding, F:double-stranded RNA binding, P:mechanosensory behavior"
"504";"P14868";"SYDC_HUMAN";"F:nucleic acid binding, F:aspartate-tRNA ligase activity, F:aminoacylase activity, C:extracellular vesicular exosome, F:ATP binding, P:protein complex assembly, P:aspartyl-tRNA aminoacylation, C:cytosol"
"505";"P07814";"SYEP_HUMAN";"P:protein complex assembly, P:glutamyl-tRNA aminoacylation, F:ATP binding, F:RNA stem-loop binding, C:GAIT complex, P:tRNA aminoacylation for protein translation, P:prolyl-tRNA aminoacylation, P:negative regulation of translation, P:cellular response to interferon-gamma, C:ribonucleoprotein complex, F:proline-tRNA ligase activity, F:glutamate-tRNA ligase activity, C:cytosol"
"506";"P41252";"SYIC_HUMAN";"C:cytosol, F:isoleucine-tRNA ligase activity, F:aminoacyl-tRNA editing activity, P:regulation of translational fidelity, P:tRNA aminoacylation for protein translation, C:nucleus, P:isoleucyl-tRNA aminoacylation, F:ATP binding, C:extracellular vesicular exosome"
"507";"P56192";"SYMC_HUMAN";"C:mitochondrion, F:tRNA binding, C:cytosol, F:ATP binding, C:extracellular vesicular exosome, P:methionyl-tRNA aminoacylation, P:tRNA aminoacylation for protein translation, F:methionine-tRNA ligase activity"
"508";"P47897";"SYQ_HUMAN";"F:glutamine-tRNA ligase activity, F:ATP binding, P:tRNA aminoacylation for protein translation, C:mitochondrial matrix, C:cytosol, P:glutaminyl-tRNA aminoacylation"
"509";"P54136";"SYRC_HUMAN";"C:mitochondrion, F:tRNA binding, P:arginyl-tRNA aminoacylation, F:ATP binding, C:cytosol, F:arginine binding, C:extracellular vesicular exosome, F:arginine-tRNA ligase activity, C:nucleus, C:aminoacyl-tRNA synthetase multienzyme complex"
"510";"P26639";"SYTC_HUMAN";"C:actin cytoskeleton, P:threonyl-tRNA aminoacylation, C:cytosol, C:extracellular vesicular exosome, F:ATP binding, F:protein homodimerization activity, F:threonine-tRNA ligase activity"
"511";"Q13148";"TADBP_HUMAN";"F:double-stranded DNA binding, P:cell death, P:RNA splicing, F:nucleotide binding, P:negative regulation by host of viral transcription, C:nucleus, F:sequence-specific DNA binding transcription factor activity, P:transcription from RNA polymerase II promoter, P:mRNA processing, F:mRNA 3'-UTR binding, P:3'-UTR-mediated mRNA stabilization"
"512";"Q71U36";"TBA1A_HUMAN";"C:cytosol, C:microtubule, C:cytoplasmic microtubule, F:structural constituent of cytoskeleton, P:cytoskeleton-dependent intracellular transport, F:GTPase activity, C:extracellular vesicular exosome, P:'de novo' posttranslational protein folding, P:cell division, F:structural molecule activity, P:microtubule-based process, P:G2/M transition of mitotic cell cycle, P:protein polymerization, F:GTP binding"
"513";"P68363";"TBA1B_HUMAN";"P:cytoskeleton-dependent intracellular transport, C:microtubule, P:cell division, F:structural molecule activity, F:structural constituent of cytoskeleton, P:microtubule-based process, P:cellular response to interleukin-4, C:cytoplasmic microtubule, F:double-stranded RNA binding, F:GTPase activity, P:protein polymerization, P:'de novo' posttranslational protein folding, P:microtubule cytoskeleton organization, F:GTP binding"
"514";"Q9BQE3";"TBA1C_HUMAN";"P:'de novo' posttranslational protein folding, P:protein polymerization, F:structural constituent of cytoskeleton, F:structural molecule activity, C:cytoplasmic microtubule, P:cytoskeleton-dependent intracellular transport, F:GTP binding, F:GTPase activity, P:microtubule-based process, P:cell division, C:microtubule"
"515";"P68366";"TBA4A_HUMAN";"C:microtubule, F:GTP binding, F:structural constituent of cytoskeleton, P:platelet activation, P:microtubule-based process, P:platelet degranulation, P:'de novo' posttranslational protein folding, C:cytosol, P:protein polymerization, P:G2/M transition of mitotic cell cycle, C:extracellular vesicular exosome, F:GTPase activity"
"516";"A6NHL2";"TBAL3_HUMAN";"P:protein polymerization, F:structural constituent of cytoskeleton, C:cytoplasm, C:microtubule, F:GTP binding, F:GTPase activity, P:microtubule-based process"
"517";"Q13509";"TBB3_HUMAN";"P:protein polymerization, F:GTPase activity, C:microtubule, C:axon, F:peptide binding, C:cytoplasm, P:axon guidance, C:plasma membrane, P:'de novo' posttranslational protein folding, P:mitosis, F:structural constituent of cytoskeleton, F:GTP binding, P:microtubule-based process"
"518";"P68371";"TBB4B_HUMAN";"P:protein polymerization, P:G2/M transition of mitotic cell cycle, P:cellular component movement, F:unfolded protein binding, F:GTPase activity, P:natural killer cell mediated cytotoxicity, C:cytosol, C:extracellular vesicular exosome, F:structural constituent of cytoskeleton, C:nucleus, P:spindle assembly, P:'de novo' posttranslational protein folding, F:MHC class I protein binding, C:microtubule, F:GTP binding, F:double-stranded RNA binding, C:plasma membrane"
"519";"P07437";"TBB5_HUMAN";"P:microtubule-based process, F:structural molecule activity, C:extracellular vesicular exosome, P:cellular component movement, P:protein polymerization, F:MHC class I protein binding, P:cytoskeleton-dependent intracellular transport, P:natural killer cell mediated cytotoxicity, P:spindle assembly, F:GTPase activity, P:cell division, C:cytosol, C:cell body, P:G2/M transition of mitotic cell cycle, F:structural constituent of cytoskeleton, C:plasma membrane, F:GTP binding, C:microtubule, C:nuclear envelope lumen"
"520";"Q9BUF5";"TBB6_HUMAN";"F:structural constituent of cytoskeleton, P:protein polymerization, C:plasma membrane, P:'de novo' posttranslational protein folding, C:extracellular vesicular exosome, C:cytoplasm, P:microtubule-based process, C:microtubule, F:GTP binding, F:GTPase activity"
"521";"Q9BZK7";"TBL1R_HUMAN";"P:negative regulation of transcription from RNA polymerase II promoter, P:transcription, DNA-templated, P:proteasome-mediated ubiquitin-dependent protein catabolic process, P:canonical Wnt signaling pathway, F:transcription corepressor activity, F:histone binding, P:positive regulation of transcription from RNA polymerase II promoter, P:chromatin modification, C:transcriptional repressor complex, C:spindle microtubule, P:Notch signaling pathway, P:small molecule metabolic process, P:cellular lipid metabolic process, F:transcription regulatory region DNA binding"
"522";"P53999";"TCP4_HUMAN";"C:nucleolus, C:extracellular vesicular exosome, P:transcription, DNA-templated, P:regulation of transcription from RNA polymerase II promoter, F:transcription coactivator activity, F:single-stranded DNA binding, C:transcription factor complex"
"523";"P17987";"TCPA_HUMAN";"C:cell body, C:plasma membrane, C:Golgi apparatus, C:chaperonin-containing T-complex, F:unfolded protein binding, P:binding of sperm to zona pellucida, C:extracellular vesicular exosome, P:'de novo' posttranslational protein folding, C:nuclear heterochromatin, C:nucleus, C:microtubule, C:zona pellucida receptor complex, P:tubulin complex assembly, F:ATP binding, C:cytosol, C:cell junction, C:centrosome, C:acrosomal vesicle, C:pericentriolar material"
"524";"P50991";"TCPD_HUMAN";"C:cell body, F:unfolded protein binding, C:chaperonin-containing T-complex, C:extracellular vesicular exosome, F:ATP binding, P:'de novo' posttranslational protein folding, P:binding of sperm to zona pellucida, C:zona pellucida receptor complex, C:cytosol, C:centrosome, C:melanosome, C:microtubule, C:nucleus"
"525";"P49368";"TCPG_HUMAN";"P:'de novo' posttranslational protein folding, C:cytosol, F:unfolded protein binding, P:binding of sperm to zona pellucida, C:chaperonin-containing T-complex, F:ATP binding, C:cell body, C:microtubule, C:plasma membrane, C:extracellular vesicular exosome, C:zona pellucida receptor complex"
"526";"Q99832";"TCPH_HUMAN";"C:extracellular vesicular exosome, C:mitochondrion, C:chaperonin-containing T-complex, C:zona pellucida receptor complex, F:ATP binding, F:unfolded protein binding, C:cell body, C:cytosol, P:'de novo' posttranslational protein folding, C:microtubule, P:binding of sperm to zona pellucida"
"527";"P50990";"TCPQ_HUMAN";"C:microtubule, C:intermediate filament cytoskeleton, P:binding of sperm to zona pellucida, P:'de novo' posttranslational protein folding, C:extracellular vesicular exosome, C:zona pellucida receptor complex, C:aggresome, C:cell body, F:ATPase activity, coupled, C:chaperonin-containing T-complex, F:ATP binding, C:cytosol, C:centrosome"
"528";"P40227";"TCPZ_HUMAN";"P:binding of sperm to zona pellucida, C:cytosol, F:ATP binding, F:unfolded protein binding, C:chaperonin-containing T-complex, C:zona pellucida receptor complex, P:'de novo' posttranslational protein folding, C:acrosomal vesicle, C:extracellular vesicular exosome, C:cell body, C:microtubule"
