"";"protein.acs";"X";"protein.g";"ID";"Description";"Gene";"global.peptide.count";"global.spectra.count";"global.dNSAF";"peptide.count.P5828.1.id.csv";"peptide.count.P5828.2.id.csv";"spectra.count.P5828.1.id.csv";"spectra.count.P5828.2.id.csv";"dNSAF.P5828.1.id.csv";"dNSAF.P5828.2.id.csv";"Go.Cc"
"274";"P50990";"P50990";"P50990";"TCPQ_HUMAN";"T-complex protein 1 subunit theta";"CCT8";1;1;0,000109551137781275;1;NA;1;NA;0,000325476186647046;NA;"intermediate filament cytoskeleton, centrosome, aggresome, extracellular vesicular exosome, chaperonin-containing T-complex, cytosol, microtubule, zona pellucida receptor complex, cytoplasm, cell body"
"275";"P50991";"P50991";"P50991";"TCPD_HUMAN";"T-complex protein 1 subunit delta";"CCT4";3;3;0,000334141132676096;2;1;2;1;0,000661821707913104;0,000220323277331942;"cytoplasm, nucleus, melanosome, microtubule, extracellular vesicular exosome, zona pellucida receptor complex, cytosol, chaperonin-containing T-complex, cell body, centrosome"
"276";"P51148";"P51148";"P51148";"RAB5C_HUMAN";"Ras-related protein Rab-5C";"RAB5C";4;6;0,00166761176400385;NA;4;NA;6;NA;0,00329872906894214;"early endosome membrane, extracellular vesicular exosome, melanosome, plasma membrane, intracellular membrane-bounded organelle, lysosomal membrane, endocytic vesicle, lipid particle"
"277";"P51149";"P51149";"P51149";"RAB7A_HUMAN";"Ras-related protein Rab-7a";"RAB7A";2;4;0,00116007774887224;NA;2;NA;4;NA;0,00229476804795975;"alveolar lamellar body, melanosome, extracellular vesicular exosome, phagocytic vesicle membrane, lysosomal membrane, Golgi apparatus, intracellular membrane-bounded organelle, phagocytic vesicle, late endosome, lysosome"
"278";"P51572";"P51572-1,P51572-2";"P51572-1,P51572-2";"BAP31_HUMAN";"B-cell receptor-associated protein 31";"BCAP31";6;13;0,00158626484868659;5;3;8;5;NA;NA;"integral component of lumenal side of endoplasmic reticulum membrane, cytosol, integral component of plasma membrane, endoplasmic reticulum-Golgi intermediate compartment membrane, Golgi membrane, lipid particle, endoplasmic reticulum membrane, endoplasmic reticulum"
"279";"P51809";"P51809-1,P51809-3";"P51809-1,P51809-3";"VAMP7_HUMAN";"Vesicle-associated membrane protein 7";"VAMP7";3;3;0,000409322887528218;2;1;2;1;NA;NA;"phagocytic vesicle membrane, apical part of cell, lysosomal membrane, endoplasmic reticulum membrane, intracellular membrane-bounded organelle, synapse, late endosome membrane, perinuclear region of cytoplasm, Golgi apparatus, transport vesicle membrane, plasma membrane, phagocytic vesicle, neuron projection, extracellular vesicular exosome, SNARE complex, integral component of membrane, cell junction, cytoplasm"
"280";"P51991";"P51991-1,P51991-2";"P51991-1,P51991-2";"ROA3_HUMAN";"Heterogeneous nuclear ribonucleoprotein A3";"HNRNPA3";5;19;0,00153393812260354;1;5;2;17;NA;NA;"nucleoplasm, catalytic step 2 spliceosome, ribonucleoprotein complex"
"281";"P52272";"P52272-1,P52272-2";"P52272-1,P52272-2";"HNRPM_HUMAN";"Heterogeneous nuclear ribonucleoprotein M";"HNRNPM";19;33;0,00135693340797026;11;12;12;21;NA;NA;"paraspeckles, nuclear matrix, integral component of plasma membrane, spliceosomal complex, catalytic step 2 spliceosome, nucleus, nucleoplasm"
"282";"P52292";"P52292";"P52292";"IMA2_HUMAN";"Importin subunit alpha-2";"KPNA2";3;3;0,000340457600212506;NA;3;NA;3;NA;0,000673464535814274;"nucleus, nucleoplasm, cytoplasm, cytosol"
"283";"P52597";"P52597";"P52597";"HNRPF_HUMAN";"Heterogeneous nuclear ribonucleoprotein F";"HNRNPF";2;6;0,00106259564055518;NA;2;NA;6;NA;0,00210193715569308;"catalytic step 2 spliceosome, nucleoplasm, nucleus"
"284";"P52789";"P52789";"P52789";"HXK2_HUMAN";"Hexokinase-2";"HK2";1;1;6,54678555116016e-05;NA;1;NA;1;NA;0,000129502995072974;"cytosol, mitochondrial outer membrane"
"285";"P52815";"P52815";"P52815";"RM12_HUMAN";"39S ribosomal protein L12, mitochondrial";"MRPL12";1;2;0,000606404277819582;1;NA;2;NA;0,00180162576043012;NA;"mitochondrial large ribosomal subunit, mitochondrion"
"286";"P53396";"P53396-1,P53396-2";"P53396-1,P53396-2";"ACLY_HUMAN";"ATP-citrate synthase";"ACLY";12;16;0,000436214521374304;4;8;4;12;NA;NA;"mitochondrion, citrate lyase complex, cytoplasm, extracellular vesicular exosome, cytosol, plasma membrane, nucleus"
"287";"P53985";"P53985";"P53985";"MOT1_HUMAN";"Monocarboxylate transporter 1";"SLC16A1";4;5;0,000600340235041386;2;2;2;3;0,000713443801130326;0,000712525478891502;"mitochondrion, integral component of plasma membrane, integral component of membrane, centrosome, membrane, extracellular vesicular exosome, plasma membrane"
"288";"P53999";"P53999";"P53999";"TCP4_HUMAN";"Activated RNA polymerase II transcriptional coactivator p15";"SUB1";7;11;0,00519979731138209;4;4;5;6;0,00702208465679454;0,00561043684166537;"extracellular vesicular exosome, nucleus, transcription factor complex, nucleolus"
"289";"P54136";"P54136-1,P54136-2";"P54136-1,P54136-2";"SYRC_HUMAN";"Arginine--tRNA ligase, cytoplasmic";"RARS";1;1;4,54803208364687e-05;1;NA;1;NA;NA;NA;"nucleus, mitochondrion, cytoplasm, extracellular vesicular exosome, cytosol, aminoacyl-tRNA synthetase multienzyme complex"
"290";"P54709";"P54709";"P54709";"AT1B3_HUMAN";"Sodium/potassium-transporting ATPase subunit beta-3";"ATP1B3";5;9;0,00193658140335931;2;3;2;7;0,00127857312030524;0,00297949722356064;"melanosome, plasma membrane, caveola, extracellular vesicular exosome, sodium:potassium-exchanging ATPase complex"
"291";"P55060";"P55060-1,P55060-3";"P55060-1,P55060-3";"XPO2_HUMAN";"Exportin-2";"CSE1L";6;8;0,000247308026793568;3;3;3;5;NA;NA;"nucleus, cytoplasm, extracellular vesicular exosome"
"292";"P55084";"P55084";"P55084";"ECHB_HUMAN";"Trifunctional enzyme subunit beta, mitochondrial";"HADHB";7;9;0,00113988652223048;3;4;4;5;0,00150515569858718;0,00125268192491474;"endoplasmic reticulum, mitochondrion, mitochondrial nucleoid, mitochondrial outer membrane, mitochondrial fatty acid beta-oxidation multienzyme complex, mitochondrial inner membrane, mitochondrial envelope"
"293";"P55209";"P55209,Q99733";"P55209,Q99733";"NP1L1_HUMAN, NP1L4_HUMAN";"Nucleosome assembly protein 1-like 1, Nucleosome assembly protein 1-like 4";"NAP1L1, NAP1L4";1;5;0,000391866994152341;NA;1;NA;5;NA;0,000775158266853244;"melanosome, nucleus"
"294";"P55265";"P55265-1,P55265-4,P55265-5";"P55265-1,P55265-4,P55265-5";"DSRAD_HUMAN";"Double-stranded RNA-specific adenosine deaminase";"ADAR";8;8;0,000130579713983988;3;5;3;5;NA;NA;"nucleus, nucleolus, nucleoplasm, cytoplasm, supraspliceosomal complex"
"295";"P55769";"P55769";"P55769";"NH2L1_HUMAN";"NHP2-like protein 1";"NHP2L1";1;1;0,000469015808626083;1;NA;1;NA;0,00139344492408267;NA;"nucleoplasm, nucleolus, box C/D snoRNP complex, nucleus, spliceosomal complex"
"296";"P55795";"P55795";"P55795";"HNRH2_HUMAN";"Heterogeneous nuclear ribonucleoprotein H2";"HNRNPH2";1;4;0,00060613416455552;NA;1;NA;4;NA;0,00119900352795402;"ribonucleoprotein complex, nucleoplasm, nucleus"
"297";"P55884";"P55884-1,P55884-2";"P55884-1,P55884-2";"EIF3B_HUMAN";"Eukaryotic translation initiation factor 3 subunit B";"EIF3B";3;4;0,000147503743253412;NA;3;NA;4;NA;NA;"eukaryotic translation initiation factor 3 complex, eukaryotic 43S preinitiation complex, eukaryotic 48S preinitiation complex, extracellular vesicular exosome, cytosol"
"298";"P56134";"P56134-1,P56134-2";"P56134-1,P56134-2";"ATPK_HUMAN";"ATP synthase subunit f, mitochondrial";"ATP5J2";2;2;0,000638659824512113;NA;2;NA;2;NA;NA;"mitochondrial proton-transporting ATP synthase complex, integral component of membrane, mitochondrial inner membrane, proton-transporting ATP synthase complex, coupling factor F(o)"
"299";"P56182";"P56182";"P56182";"RRP1_HUMAN";"Ribosomal RNA processing protein 1 homolog A";"RRP1";2;2;0,000260451295028801;2;NA;2;NA;0,000773800218145689;NA;"nucleus, nucleolus, preribosome, small subunit precursor"
"300";"P56192";"P56192";"P56192";"SYMC_HUMAN";"Methionine--tRNA ligase, cytoplasmic";"MARS";1;2;0,000133408941120308;NA;1;NA;2;NA;0,000263898325515371;"extracellular vesicular exosome, cytosol, mitochondrion, cytoplasm"
"301";"P56385";"P56385";"P56385";"ATP5I_HUMAN";"ATP synthase subunit e, mitochondrial";"ATP5I";2;2;0,00174011662330837;2;NA;2;NA;0,00516988261688642;NA;"mitochondrial proton-transporting ATP synthase complex, mitochondrial inner membrane, mitochondrial proton-transporting ATP synthase complex, coupling factor F(o), mitochondrion"
"302";"P58876";"P58876";"P58876";"H2B1D_HUMAN";"Histone H2B type 1-D";"HIST1H2BD";1;1;0,0264435579720611;1;0;1;0;0,0360968589857605;NA;"nucleosome, nucleoplasm, extracellular vesicular exosome"
"303";"P60228";"P60228";"P60228";"EIF3E_HUMAN";"Eukaryotic translation initiation factor 3 subunit E";"EIF3E";5;7;0,000944355425907799;5;NA;7;NA;0,00280567786961364;NA;"eukaryotic 43S preinitiation complex, cytoplasm, eukaryotic 48S preinitiation complex, nucleoplasm, PML body, cytosol, eukaryotic translation initiation factor 3 complex, extracellular vesicular exosome, nucleus"
"304";"P60709";"P60709,P63261";"P60709,P63261";"ACTB_HUMAN, ACTG_HUMAN";"Actin, cytoplasmic 1, Actin, cytoplasmic 2";"ACTB, ACTG1";7;19;0,00418237030412166;4;5;7;12;0,00647384189914555;0,00392680708366872;"NuA4 histone acetyltransferase complex, nucleoplasm, postsynaptic density, axon, ribonucleoprotein complex, cortical cytoskeleton, cytoskeleton, cytosol, blood microparticle, MLL5-L complex, extracellular vesicular exosome, extracellular space, cytoplasm"
"305";"P60842";"P60842";"P60842";"IF4A1_HUMAN";"Eukaryotic initiation factor 4A-I";"EIF4A1";3;4;0,000591468211863435;NA;3;NA;4;NA;0,00116999257617652;"extracellular vesicular exosome, eukaryotic translation initiation factor 4F complex, cytosol"
"306";"P60866";"P60866-1,P60866-2";"P60866-1,P60866-2";"RS20_HUMAN";"40S ribosomal protein S20";"RPS20";2;4;0,00100897518494351;1;1;2;2;NA;NA;"cytoplasm, cytosol, cytosolic small ribosomal subunit, extracellular vesicular exosome"
"307";"P60891";"P60891";"P60891";"PRPS1_HUMAN";"Ribose-phosphate pyrophosphokinase 1";"PRPS1";2;2;0,000377572474868796;2;NA;2;NA;0,00112176698290932;NA;"cytosol"
"308";"P60953";"P60953-2";"P60953-2";"CDC42_HUMAN";"Cell division control protein 42 homolog";"CDC42";2;2;0,000628628518367944;2;NA;2;NA;NA;NA;"cytosol, Golgi membrane, apical part of cell, neuronal cell body, plasma membrane, midbody, membrane, filopodium, spindle midzone, secretory granule, neuron projection, cytoplasm, extracellular vesicular exosome, microtubule organizing center, mitotic spindle"
"309";"P61106";"P61106";"P61106";"RAB14_HUMAN";"Ras-related protein Rab-14";"RAB14";4;4;0,00111691206519328;2;2;2;2;0,00165917163053564;0,00110469066494806;"lysosomal membrane, nuclear outer membrane-endoplasmic reticulum membrane network, lysosome, plasma membrane, trans-Golgi network transport vesicle, phagocytic vesicle, perinuclear region of cytoplasm, phagocytic vesicle membrane, Golgi stack, cytosol, cytoplasmic vesicle membrane, Golgi membrane, recycling endosome, late endosome, rough endoplasmic reticulum, extracellular vesicular exosome, intracellular membrane-bounded organelle, early endosome membrane, early endosome, intracellular"
"310";"P61158";"P61158";"P61158";"ARP3_HUMAN";"Actin-related protein 3";"ACTR3";1;2;0,000287244131598749;NA;1;NA;2;NA;0,000568202136277115;"hemidesmosome, Arp2/3 protein complex, cytosol, podosome, actin cytoskeleton, lamellipodium, extracellular vesicular exosome, excitatory synapse, Golgi membrane"
"311";"P61221";"P61221";"P61221";"ABCE1_HUMAN";"ATP-binding cassette sub-family E member 1";"ABCE1";3;5;0,000501118727079621;2;1;2;3;0,000595529049357534;0,000594762503248332;"cytoplasm, mitochondrion"
"312";"P61247";"P61247";"P61247";"RS3A_HUMAN";"40S ribosomal protein S3a";"RPS3A";15;36;0,00818645775056436;10;8;20;16;0,0135121932032259;0,00719722705951012;"nucleolus, extracellular vesicular exosome, ribonucleoprotein complex, cytoplasm, cytosol, cytosolic small ribosomal subunit, nucleus"
"313";"P61254";"P61254";"P61254";"RL26_HUMAN";"60S ribosomal protein L26";"RPL26";5;14;0,0061828143746791;3;2;7;7;0,00968684471362296;0,00573296362326496;"cytosol, cytosolic large ribosomal subunit, extracellular vesicular exosome"
"314";"P61313";"P61313";"P61313";"RL15_HUMAN";"60S ribosomal protein L15";"RPL15";7;17;0,00500283529201155;5;4;12;5;0,0104918206048577;0,00291064329612542;"cytosolic large ribosomal subunit, ribosome, cytosol"
"315";"P61353";"P61353";"P61353";"RL27_HUMAN";"60S ribosomal protein L27";"RPL27";3;11;0,00485569307754062;2;2;5;6;0,00655738787803608;0,00523915793302575;"cytosol, ribosome, extracellular vesicular exosome, cytosolic large ribosomal subunit, ribonucleoprotein complex"
"316";"P61513";"P61513";"P61513";"RL37A_HUMAN";"60S ribosomal protein L37a";"RPL37A";4;17;0,0110932434735908;2;4;2;15;0,00387741196266481;0,0193621054046604;"cytosolic large ribosomal subunit, extracellular vesicular exosome, cytosol"
"317";"P61604";"P61604";"P61604";"CH10_HUMAN";"10 kDa heat shock protein, mitochondrial";"HSPE1";2;3;0,00176570657365114;2;1;2;1;0,00349727353495258;0,00116425731845017;"extracellular vesicular exosome, mitochondrial matrix, mitochondrion"
"318";"P61769";"P61769";"P61769";"B2MG_HUMAN";"Beta-2-microglobulin";"B2M";3;14;0,00706282629460454;1;3;3;11;0,00449649454493903;0,0109772832882444;"cytoplasm, extracellular space, ER to Golgi transport vesicle membrane, external side of plasma membrane, Golgi apparatus, extracellular vesicular exosome, phagocytic vesicle membrane, plasma membrane, early endosome membrane, MHC class I protein complex, early endosome lumen, Golgi membrane, extracellular region, endoplasmic reticulum lumen"
"319";"P61978";"P61978-1,P61978-2,P61978-3";"P61978-1,P61978-2,P61978-3";"HNRPK_HUMAN";"Heterogeneous nuclear ribonucleoprotein K";"HNRNPK";4;5;0,000216105196199203;2;3;2;3;NA;NA;"nucleoplasm, cytoplasm, cell projection, podosome, nuclear chromatin, extracellular vesicular exosome, catalytic step 2 spliceosome, nucleus, cell junction"
"320";"P62081";"P62081";"P62081";"RS7_HUMAN";"40S ribosomal protein S7";"RPS7";2;3;0,000928361188208329;2;NA;3;NA;0,00275815902498837;NA;"ribosome, ribonucleoprotein complex, nucleolus, cytosol, cytosolic small ribosomal subunit, small-subunit processome, nucleus, microtubule organizing center, cytoplasm, 90S preribosome"
"321";"P62241";"P62241";"P62241";"RS8_HUMAN";"40S ribosomal protein S8";"RPS8";8;19;0,00548387714701266;6;4;11;8;0,00943255025532883;0,00456747101853527;"cytosolic small ribosomal subunit, cytosol, extracellular vesicular exosome, cytoplasm, ribonucleoprotein complex"
"322";"P62244";"P62244";"P62244";"RS15A_HUMAN";"40S ribosomal protein S15a";"RPS15A";4;6;0,0027708010848064;2;2;3;3;0,00411602192959803;0,00274048261112116;"cytoplasm, cytosol, cytosolic small ribosomal subunit, extracellular vesicular exosome"
"323";"P62249";"P62249";"P62249";"RS16_HUMAN";"40S ribosomal protein S16";"RPS16";9;18;0,00740145495256504;7;5;7;11;0,0085515524108087;0,00894723774863758;"cytosol, cytosolic small ribosomal subunit, small ribosomal subunit, extracellular vesicular exosome"
"324";"P62263";"P62263";"P62263";"RS14_HUMAN";"40S ribosomal protein S14";"RPS14";5;23;0,00914425523572972;3;4;9;14;0,0106307851161804;0,0110103274883897;"mitochondrion, cytosolic small ribosomal subunit, extracellular vesicular exosome, nucleolus, cytosol"
"325";"P62266";"P62266";"P62266";"RS23_HUMAN";"40S ribosomal protein S23";"RPS23";6;26;0,0109152770007525;1;6;6;20;0,00748367623563279;0,0166089855219464;"cytosolic small ribosomal subunit, cytoplasm, ribosome, cytosol, nucleolus"
"326";"P62269";"P62269";"P62269";"RS18_HUMAN";"40S ribosomal protein S18";"RPS18";11;47;0,0185631520045692;7;9;21;26;0,024641973394304;0,0203132263719068;"extracellular vesicular exosome, cytosolic small ribosomal subunit, cytosol, small ribosomal subunit, ribosome"
"327";"P62273";"P62273-1,P62273-2";"P62273-1,P62273-2";"RS29_HUMAN";"40S ribosomal protein S29";"RPS29";1;2;0,00107203613400248;NA;1;NA;2;NA;NA;"small ribosomal subunit, cytosol, cytosolic small ribosomal subunit, cytoplasm, extracellular vesicular exosome"
"328";"P62277";"P62277";"P62277";"RS13_HUMAN";"40S ribosomal protein S13";"RPS13";5;22;0,00874667892113278;4;5;11;11;0,0129931818086649;0,00865097159802044;"nucleus, cytosolic small ribosomal subunit, cytosol, ribosome, extracellular vesicular exosome, nucleolus"
"329";"P62280";"P62280";"P62280";"RS11_HUMAN";"40S ribosomal protein S11";"RPS11";9;19;0,00721928130745971;4;7;6;13;0,00677320064364233;0,00977091901433494;"cytosolic small ribosomal subunit, cytosol, ribosome, extracellular vesicular exosome"
"330";"P62314";"P62314";"P62314";"SMD1_HUMAN";"Small nuclear ribonucleoprotein Sm D1";"SNRPD1";2;3;0,00151346277741526;NA;2;NA;3;NA;0,00299380453315757;"nucleoplasm, nucleus, methylosome, small nuclear ribonucleoprotein complex, U4 snRNP, catalytic step 2 spliceosome, SMN-Sm protein complex, cytosol, U12-type spliceosomal complex, pICln-Sm protein complex, U1 snRNP"
"331";"P62316";"P62316";"P62316";"SMD2_HUMAN";"Small nuclear ribonucleoprotein Sm D2";"SNRPD2";4;5;0,00254381455526011;2;3;2;3;0,00302306695394206;0,00301917575801484;"SMN-Sm protein complex, cytosol, small nuclear ribonucleoprotein complex, pICln-Sm protein complex, U1 snRNP, methylosome, extracellular vesicular exosome, U4 snRNP, spliceosomal complex, catalytic step 2 spliceosome, U12-type spliceosomal complex, nucleoplasm"
"332";"P62318";"P62318";"P62318";"SMD3_HUMAN";"Small nuclear ribonucleoprotein Sm D3";"SNRPD3";1;3;0,0014293815120033;NA;1;NA;3;NA;0,00282748205909326;"methylosome, U12-type spliceosomal complex, cytoplasm, cytosol, catalytic step 2 spliceosome, U1 snRNP, pICln-Sm protein complex, nucleus, U7 snRNP, nucleoplasm, spliceosomal complex, U4 snRNP, small nuclear ribonucleoprotein complex, SMN-Sm protein complex"
"333";"P62333";"P62333";"P62333";"PRS10_HUMAN";"26S protease regulatory subunit 10B";"PSMC6";1;1;0,000154329109265138;NA;1;NA;1;NA;0,000305280839285133;"proteasome accessory complex, extracellular vesicular exosome, inclusion body, nucleoplasm, proteasome complex, cytosolic proteasome complex, cytosol, nucleus"
"334";"P62424";"P62424";"P62424";"RL7A_HUMAN";"60S ribosomal protein L7a";"RPL7A";12;32;0,00722213816591141;8;8;11;21;0,00737582877108419;0,00937533524857239;"membrane, cytosol, polysomal ribosome, cytosolic large ribosomal subunit"
"335";"P62701";"P62701";"P62701";"RS4X_HUMAN";"40S ribosomal protein S4, X isoform";"RPS4X";16;48;0,010956779955128;9;11;23;25;0,0155981059182486;0,0112884264716651;"cytosol, extracellular vesicular exosome, ribosome, small ribosomal subunit, ribonucleoprotein complex, cytosolic small ribosomal subunit, polysome"
"336";"P62736";"P62736,P63267,P68032,P68133";"P62736,P63267,P68032,P68133";"ACTA_HUMAN, ACTC_HUMAN, ACTH_HUMAN, ACTS_HUMAN";"Actin, alpha cardiac muscle 1, Actin, alpha skeletal muscle, Actin, aortic smooth muscle, Actin, gamma-enteric smooth muscle";"ACTA1, ACTA2, ACTC1, ACTG2";1;5;0,000547755688906374;1;1;2;3;0,000920538709708818;0,000488570887981344;"protein complex, cytosol, smooth muscle contractile fiber, actin cytoskeleton, extracellular space, cytoplasm"
"337";"P62750";"P62750";"P62750";"RL23A_HUMAN";"60S ribosomal protein L23a";"RPL23A";6;26;0,0100056705840231;3;4;11;15;0,0125767336737718;0,0114186775463382;"cytosolic large ribosomal subunit, extracellular vesicular exosome, nucleus, TORC2 complex, cytosol"
"338";"P62753";"P62753";"P62753";"RS6_HUMAN";"40S ribosomal protein S6";"RPS6";11;28;0,00675081388801559;9;5;17;11;0,0121772536337505;0,00524617153132966;"cytosolic small ribosomal subunit, nucleolus, cytosol, nucleus, small ribosomal subunit, cytoplasm, ribonucleoprotein complex"
"339";"P62805";"P62805";"P62805";"H4_HUMAN";"Histone H4";"HIST1H4J,HIST1H4D,HIST1H4K,HIST1H4C,HIST2H4A,HIST4H4,HIST1H4E,HIST1H4A,HIST1H4B,HIST1H4I,HIST2H4B,HIST1H4H,HIST1H4L,HIST1H4F";9;114;0,0664454240725418;8;7;36;78;0,0623397496133294;0,089930400248442;"extracellular region, extracellular vesicular exosome, nucleoplasm, nucleosome, nucleus"
"340";"P62820";"P62820-1,P62820-2,Q92928,Q9H0U4";"P62820-1,P62820-2,Q92928,Q9H0U4";"RAB1A_HUMAN, RAB1B_HUMAN, RAB1C_HUMAN";"Putative Ras-related protein Rab-1C, Ras-related protein Rab-1A, Ras-related protein Rab-1B";"RAB1A, RAB1B, RAB1C";1;1;7,39335264829293e-05;NA;1;NA;1;NA;0,000295408573338102;"early endosome, extracellular vesicular exosome, cytosol, endoplasmic reticulum, melanosome, Golgi membrane"
"341";"P62829";"P62829";"P62829";"RL23_HUMAN";"60S ribosomal protein L23";"RPL23";6;17;0,00728984571121683;4;5;6;11;0,00764404072639635;0,00933069079500776;"cytosol, extracellular vesicular exosome, cytoplasm, nucleolus, ribosome, cytosolic large ribosomal subunit"
"342";"P62841";"P62841";"P62841";"RS15_HUMAN";"40S ribosomal protein S15";"RPS15";4;9;0,00372624973473964;1;4;1;8;0,00123007551919022;0,00655195842658852;"cytosol, nucleoplasm, nucleus, cytosolic small ribosomal subunit"
"343";"P62847";"P62847-1,P62847-2,P62847-3";"P62847-1,P62847-2,P62847-3";"RS24_HUMAN";"40S ribosomal protein S24";"RPS24";4;9;0,00135415090610839;NA;4;NA;9;NA;NA;"cytosol, small ribosomal subunit, cytoplasm, cytosolic small ribosomal subunit, nucleolus, nucleus"
"344";"P62851";"P62851";"P62851";"RS25_HUMAN";"40S ribosomal protein S25";"RPS25";5;17;0,00816462719656285;2;5;6;11;0,00856132561356391;0,0104503736904087;"nucleolus, ribosome, small ribosomal subunit, extracellular vesicular exosome, cytoplasm, cytosolic small ribosomal subunit, cytosol"
"345";"P62854";"P62854";"P62854";"RS26_HUMAN";"40S ribosomal protein S26";"RPS26";5;19;0,00991866475285768;2;5;2;17;0,00310192957013185;0,0175549755668921;"cytosolic small ribosomal subunit, cytoplasm, small ribosomal subunit, nucleolus, extracellular vesicular exosome, cytosol"
"346";"P62857";"P62857";"P62857";"RS28_HUMAN";"40S ribosomal protein S28";"RPS28";1;1;0,000870058311654183;NA;1;NA;1;NA;0,00172107603596981;"small ribosomal subunit, cytoplasm, extracellular vesicular exosome, cytosol, cytosolic small ribosomal subunit"
"347";"P62861";"P62861";"P62861";"RS30_HUMAN";"40S ribosomal protein S30";"FAU";3;15;0,0152628873315607;2;2;2;13;0,00604613390788412;0,0261661899027953;"cytosolic small ribosomal subunit, cytosol, small ribosomal subunit"
"348";"P62873";"P62873";"P62873";"GBB1_HUMAN";"Guanine nucleotide-binding protein G(I)/G(S)/G(T) subunit beta-1";"GNB1";1;2;0,00129485148734417;1;1;1;1;0,00209836412097155;0,00122247018437267;"membrane, dendrite, cell body, heterotrimeric G-protein complex, photoreceptor inner segment, plasma membrane, lysosomal membrane, photoreceptor outer segment membrane, extracellular vesicular exosome, intracellular, photoreceptor disc membrane"
"349";"P62879";"P62879";"P62879";"GBB2_HUMAN";"Guanine nucleotide-binding protein G(I)/G(S)/G(T) subunit beta-2";"GNB2";1;1;0,000647425743672083;0;1;0;1;0;0,00122247018437267;"plasma membrane, protein complex, extracellular vesicular exosome, perinuclear region of cytoplasm, cell body, lysosomal membrane"
"350";"P62888";"P62888";"P62888";"RL30_HUMAN";"60S ribosomal protein L30";"RPL30";7;20;0,0104406997398502;4;4;8;12;0,0124077182805274;0,0123917474589826;"cytosolic large ribosomal subunit, cytoplasm, extracellular vesicular exosome, cytosol"
"351";"P62899";"P62899-1";"P62899-1";"RL31_HUMAN";"60S ribosomal protein L31";"RPL31";4;25;0,0120068047008277;2;4;11;14;NA;NA;"cytosolic large ribosomal subunit, cytosol, extracellular vesicular exosome"
"352";"P62906";"P62906";"P62906";"RL10A_HUMAN";"60S ribosomal protein L10a";"RPL10A";8;20;0,00553308972388374;2;6;2;18;0,00164387972610674;0,0098505826574862;"mitochondrion, cytoplasm, cytosolic large ribosomal subunit, cytosol, nucleolus, extracellular vesicular exosome"
"353";"P62910";"P62910";"P62910";"RL32_HUMAN";"60S ribosomal protein L32";"RPL32";6;19;0,00844923293761951;3;5;4;15;0,00528476889726167;0,0131949162757685;"cytosol, cytosolic large ribosomal subunit"
"354";"P62913";"P62913-1,P62913-2";"P62913-1,P62913-2";"RL11_HUMAN";"60S ribosomal protein L11";"RPL11";4;7;0,00118044428238475;4;1;5;2;NA;NA;"cytosol, cytosolic large ribosomal subunit, extracellular vesicular exosome, nucleolus"
"355";"P62917";"P62917";"P62917";"RL8_HUMAN";"60S ribosomal protein L8";"RPL8";6;14;0,00327033591073129;4;4;9;5;0,00624610331728884;0,0023103939004264;"cytosol, cytosolic large ribosomal subunit"
"356";"P62937";"P62937";"P62937";"PPIA_HUMAN";"Peptidyl-prolyl cis-trans isomerase A";"PPIA";3;4;0,001455370266767;3;NA;4;NA;0,00432390182503228;NA;"extracellular region, nucleus, extracellular vesicular exosome, cytosol"
"357";"P62979";"P62979";"P62979";"RS27A_HUMAN";"Ubiquitin-40S ribosomal protein S27a";"RPS27A";2;6;0,00337469362893087;1;1;1;5;0,00163334203555478;0,00570933877316908;"endocytic vesicle membrane, endosome membrane, small ribosomal subunit, extracellular vesicular exosome, cytosolic small ribosomal subunit, nucleoplasm, cytosol, plasma membrane"
"358";"P62987";"P62987";"P62987";"RL40_HUMAN";"Ubiquitin-60S ribosomal protein L40";"UBA52";1;7;0,00479839250363608;1;1;6;1;0,0119438136349943;0,00139165132595996;"endosome membrane, lysosomal membrane, ribosome, cytosolic large ribosomal subunit, cytosol, endocytic vesicle membrane, nucleoplasm, plasma membrane"
"359";"P62995";"P62995-1,P62995-3";"P62995-1,P62995-3";"TRA2B_HUMAN";"Transformer-2 protein homolog beta";"TRA2B";1;1;0,000104225735250241;NA;1;NA;1;NA;NA;"nucleus"
"360";"P63027";"P63027,Q15836";"P63027,Q15836";"VAMP2_HUMAN, VAMP3_HUMAN";"Vesicle-associated membrane protein 2, Vesicle-associated membrane protein 3";"VAMP2, VAMP3";1;2;0,000555870588001283;1;1;1;1;0,000825745140197136;0,000549788178157023;"clathrin-coated vesicle, membrane, synaptic vesicle membrane, clathrin-sculpted glutamate transport vesicle membrane, cell junction, endocytic vesicle membrane, SNARE complex, integral component of plasma membrane, plasma membrane, synaptic vesicle, secretory granule membrane, clathrin-sculpted monoamine transport vesicle membrane, clathrin-sculpted gamma-aminobutyric acid transport vesicle membrane, neuron projection"
"361";"P63104";"P63104";"P63104";"1433Z_HUMAN";"14-3-3 protein zeta/delta";"YWHAZ";3;6;0,00147022098377482;2;2;4;2;0,00291201551481766;0,000969422420260547;"blood microparticle, mast cell granule, cytoplasm, nucleoplasm, extracellular space, protein complex, cytosol, perinuclear region of cytoplasm, extracellular vesicular exosome, postsynaptic density, cell leading edge, mitochondrion, cytoplasmic vesicle membrane, melanosome"
