"protein.g"	"protein.acs"	"ID"	"Description"	"Gene"	"global.peptide.count"	"global.spectra.count"	"global.dNSAF"	"peptide.count.P4569"	"spectra.count.P4569"	"dNSAF.P4569"	"unspecific.spectra.count"	"go.bp"	"go.cc"	"go.f"
"Q9H1E5"	"Q9H1E5"	"TMX4_HUMAN"	"Thioredoxin-related transmembrane protein 4"	"TMX4"	1	1	0.00022042672871172	1	1	0.000328036186018747	0	"cell redox homeostasis;electron transport chain"	"integral to membrane"	""
"Q9H2C2"	"Q9H2C2"	"ARV1_HUMAN"	"Protein ARV1"	"ARV1"	1	1	0.000283870584208082	1	1	0.000422452505241855	0	"sphingolipid metabolic process;regulation of cholesterol metabolic process;bile acid metabolic process;cholesterol transport"	"integral to membrane"	""
"Q9H2W6"	"Q9H2W6"	"RM46_HUMAN"	"39S ribosomal protein L46, mitochondrial"	"MRPL46"	1	1	0.000275730925879535	1	1	0.000410339171758218	0	""	"ribosome;mitochondrion"	"hydrolase activity"
"Q9H334-2"	"Q9H334-2"	"FOXP1_HUMAN"	"Forkhead box protein P1"	"FOXP1"	2	4	0.000454528380031848	2	4	0	0	"immunoglobulin V(D)J recombination;negative regulation of transcription;embryo development;positive regulation of immunoglobulin production;cardiac muscle cell differentiation;positive regulation of mesenchymal cell proliferation;skeletal muscle tissue development;pre-B cell differentiation;regulation of sequence-specific DNA binding transcription factor activity;positive regulation of epithelial cell proliferation involved in lung morphogenesis;pattern specification process;smooth muscle tissue development"	"cytoplasm;transcription factor complex"	"sequence-specific DNA binding;chromatin binding;double-stranded DNA binding;transcription factor binding;protein homodimerization activity;protein heterodimerization activity;RNA polymerase II distal enhancer sequence-specific DNA binding transcription factor activity;metal ion binding;DNA binding"
"Q9H3P2-1,Q9H3P2-7"	"Q9H3P2-[1,7]"	"NELFA_HUMAN"	"Negative elongation factor A"	"WHSC2"	1	4	0.000291397455759054	1	4	0	0	"negative regulation of transcription elongation from RNA polymerase II promoter;viral reproductive process;multicellular organismal development;transcription elongation from RNA polymerase II promoter;positive regulation of viral transcription"	"NELF complex"	"chromatin binding"
"Q9H410-1,Q9H410-4"	"Q9H410-[1,4]"	"DSN1_HUMAN"	"Kinetochore-associated protein DSN1 homolog"	"DSN1"	1	2	0.000216092495281995	1	2	0	0	"mitotic cell cycle;cell division;chromosome segregation;mitosis"	"cytosol;MIS12/MIND type complex;nucleus"	""
"Q9H4A6"	"Q9H4A6"	"GOLP3_HUMAN"	"Golgi phosphoprotein 3"	"GOLPH3"	1	1	0.000258150766175806	1	1	0.000384176607115915	0	"cell proliferation;regulation of mitochondrion organization;positive regulation of TOR signaling cascade"	"mitochondrion;Golgi cisterna membrane;trans-Golgi network;mitochondrial intermembrane space;endosome;cytosol;plasma membrane;nuclear membrane"	"lipid binding"
"Q9H4E7"	"Q9H4E7"	"DEFI6_HUMAN"	"Differentially expressed in FDCP 6 homolog"	"DEF6"	1	2	0.000243831785484597	1	2	0.00036286728659443	0	""	"plasma membrane;cytoplasm;nucleus"	"phospholipid binding"
"Q9H5N1-1"	"Q9H5N1-1"	"RABE2_HUMAN"	"Rab GTPase-binding effector protein 2"	"RABEP2"	1	1	0.000135200225519139	1	1	0	0	"endocytosis;protein transport;positive regulation of GTPase activity"	"early endosome"	"GTPase activator activity"
"Q9H5Q4"	"Q9H5Q4"	"TFB2M_HUMAN"	"Dimethyladenosine transferase 2, mitochondrial"	"TFB2M"	1	1	0.000194264970506036	1	1	0.000289102598284199	0	"positive regulation of transcription;transcription initiation from mitochondrial promoter"	"mitochondrial nucleoid"	"transcription cofactor activity;rRNA (adenine-N6"
"Q9H6S0"	"Q9H6S0"	"YTDC2_HUMAN"	"Probable ATP-dependent RNA helicase YTHDC2"	"YTHDC2"	1	1	5.37964533709023e-05	1	1	8.00591810633166e-05	0	""	""	"ATP binding;nucleic acid binding;ATP-dependent helicase activity"
"Q9H6T3-1,Q9H6T3-2"	"Q9H6T3-[1,2]"	"RPAP3_HUMAN"	"RNA polymerase II-associated protein 3"	"RPAP3"	1	2	0.000115682598978031	1	2	0	0	""	""	""
"Q9H6W3-1"	"Q9H6W3-1"	"NO66_HUMAN"	"Lysine-specific demethylase NO66"	"NO66"	1	3	0.000360041786210875	1	3	0	0	"transcription;negative regulation of osteoblast differentiation;negative regulation of transcription"	"nucleus;nucleoplasm;nucleolus"	"iron ion binding;histone demethylase activity (H3-K36 specific);histone demethylase activity (H3-K4 specific);oxidoreductase activity"
"Q9H6Z4-1,Q9H6Z4-2,Q9H6Z4-3"	"Q9H6Z4-[1-3]"	"RANB3_HUMAN"	"Ran-binding protein 3"	"RANBP3"	1	3	0.000135677122258184	1	3	0	0	"protein transport;intracellular transport"	"cytoplasm;nucleus"	"Ran GTPase binding"
"Q9H706-1"	"Q9H706-1"	"FA59A_HUMAN"	"Protein FAM59A"	"FAM59A"	1	1	0.00013172761698697	1	1	0	1	"positive regulation of cell proliferation;positive regulation of ERK1 and ERK2 cascade;cellular response to epidermal growth factor stimulus;epidermal growth factor receptor signaling pathway;positive regulation of cell division"	"plasma membrane"	"proline-rich region binding"
"Q9H706-2"	"Q9H706-2"	"FA59A_HUMAN"	"Protein FAM59A"	"FAM59A"	1	1	0.00013172761698697	1	1	0	1	"positive regulation of cell proliferation;positive regulation of ERK1 and ERK2 cascade;cellular response to epidermal growth factor stimulus;epidermal growth factor receptor signaling pathway;positive regulation of cell division"	"plasma membrane"	"proline-rich region binding"
"Q9H7B2"	"Q9H7B2"	"RPF2_HUMAN"	"Ribosome production factor 2 homolog"	"RPF2"	1	1	0.000287316258899684	1	1	0.000427580313428731	1	""	"nucleolus"	""
"Q9H8V3-3"	"Q9H8V3-3"	"ECT2_HUMAN"	"Protein ECT2"	"ECT2"	4	5	0.000420836588185942	4	5	0	0	"positive regulation of protein import into nucleus;small GTPase mediated signal transduction;positive regulation of I-kappaB kinase/NF-kappaB cascade;cytokinesis;positive regulation of neuron differentiation;protein transport;tight junction assembly;positive regulation of Cdc42 GTPase activity;positive regulation of cytokinesis;neurotrophin TRK receptor signaling pathway;positive regulation of apoptotic process;apoptotic signaling pathway;activation of protein kinase activity;regulation of attachment of spindle microtubules to kinetochore;activation of Rac GTPase activity;protein homooligomerization;cell morphogenesis;cellular response to ionizing radiation;cellular response to hydrogen peroxide;cellular response to calcium ion"	"centralspindlin complex;tight junction;midbody;nucleus;cytosol;cleavage furrow"	"signal transducer activity;protein homodimerization activity;GTPase activator activity;phospholipid binding;Rho guanyl-nucleotide exchange factor activity"
"Q9H910-1,Q9H910-2"	"Q9H910-[1,2]"	"HN1L_HUMAN"	"Hematological and neurological expressed 1-like protein"	"HN1L"	1	1	0.000202444548211553	1	1	0	0	""	"nucleus;cytoplasm;plasma membrane"	""
"Q9H9A5-1,Q9H9A5-2,Q9H9A5-3,Q9H9A5-4,Q9H9A5-5"	"Q9H9A5-[1-5]"	"CNOTA_HUMAN"	"CCR4-NOT transcription complex subunit 10"	"CNOT10"	1	2	4.13596388819303e-05	1	2	0	0	"nuclear-transcribed mRNA poly(A) tail shortening;regulation of transcription;gene silencing by RNA;transcription;regulation of translation"	"cytosol;CCR4-NOT complex;nucleus"	""
"Q9H9E3-1"	"Q9H9E3-1"	"COG4_HUMAN"	"Conserved oligomeric Golgi complex subunit 4"	"COG4"	3	5	0.000489993174015225	3	5	0	0	"Golgi vesicle prefusion complex stabilization;protein transport;retrograde vesicle-mediated transport;Golgi organization"	"Golgi membrane;Golgi transport complex"	""
"Q9H9L4-1,Q9H9L4-4"	"Q9H9L4-[1,4]"	"KANL2_HUMAN"	"KAT8 regulatory NSL complex subunit 2"	"KANSL2"	1	1	7.81798052036487e-05	1	1	0	0	"histone H4-K5 acetylation;histone H4-K16 acetylation;histone H4-K8 acetylation"	"histone acetyltransferase complex"	""
"Q9H9Q4-1,Q9H9Q4-2"	"Q9H9Q4-[1,2]"	"NHEJ1_HUMAN"	"Non-homologous end-joining factor 1"	"NHEJ1"	1	1	0.000128643692843462	1	1	0	0	"central nervous system development;positive regulation of ligase activity;T cell differentiation;DNA recombination;response to ionizing radiation;B cell differentiation;double-strand break repair via nonhomologous end joining"	"nonhomologous end joining complex;nucleus"	"DNA binding"
"Q9H9V9-1,Q9H9V9-2"	"Q9H9V9-[1,2]"	"JMJD4_HUMAN"	"JmjC domain-containing protein 4"	"JMJD4"	1	1	8.30765964583049e-05	1	1	0	0	""	""	""
"Q9HAU0-1,Q9HAU0-2,Q9HAU0-4,Q9HAU0-5,Q9HAU0-6"	"Q9HAU0-[1,2,4-6]"	"PKHA5_HUMAN"	"Pleckstrin homology domain-containing family A member 5"	"PLEKHA5"	3	5	6.89327314698838e-05	3	5	0	0	""	"cytoplasm"	"1-phosphatidylinositol binding"
"Q9HAU5-1"	"Q9HAU5-1"	"RENT2_HUMAN"	"Regulator of nonsense transcripts 2"	"UPF2"	1	1	8.0638289644015e-05	1	1	0	1	"gene expression;mRNA export from nucleus;nuclear-transcribed mRNA catabolic process;liver development;organ regeneration"	"perinuclear region of cytoplasm;exon-exon junction complex;cytosol"	"RNA binding;DNA binding"
"Q9HAU5-2"	"Q9HAU5-2"	"RENT2_HUMAN"	"Regulator of nonsense transcripts 2"	"UPF2"	1	2	0.00016127657928803	1	2	0	1	"gene expression;mRNA export from nucleus;nuclear-transcribed mRNA catabolic process;liver development;organ regeneration"	"perinuclear region of cytoplasm;exon-exon junction complex;cytosol"	"RNA binding;DNA binding"
"Q9HAW4-1,Q9HAW4-2,Q9HAW4-3"	"Q9HAW4-[1-3]"	"CLSPN_HUMAN"	"Claspin"	"CLSPN"	1	1	1.91508410058228e-05	1	1	0	0	"activation of protein kinase activity;mitotic DNA replication checkpoint;DNA repair;cell cycle;G2 DNA damage checkpoint;peptidyl-serine phosphorylation;cellular component disassembly involved in execution phase of apoptosis;DNA replication"	"nucleoplasm"	"DNA binding"
"Q9HB58-1,Q9HB58-2,Q9HB58-3,Q9HB58-4,Q9HB58-5,Q9HB58-6"	"Q9HB58-[1-6]"	"SP110_HUMAN"	"Sp110 nuclear body protein"	"SP110"	1	1	1.86088360716958e-05	1	1	0	0	"regulation of transcription;virus-host interaction;transcription"	"nucleolus"	"zinc ion binding;signal transducer activity;DNA binding"
"Q9HBA0-3"	"Q9HBA0-3"	"TRPV4_HUMAN"	"Transient receptor potential cation channel subfamily V member 4"	"TRPV4"	1	1	0.000132483803077595	1	1	0	1	"cell death;cellular hypotonic response;osmosensory signaling pathway;vasopressin secretion;actin cytoskeleton reorganization;cell-cell junction assembly;hyperosmotic salinity response;positive regulation of microtubule depolymerization;cellular response to heat;microtubule polymerization;actin filament organization;cortical microtubule organization;cell volume homeostasis;negative regulation of neuron projection development;elevation of cytosolic calcium ion concentration;regulation of response to osmotic stress;response to mechanical stimulus;calcium ion import"	"cortical actin cytoskeleton;growth cone;ruffle membrane;filopodium;cilium;integral to membrane;focal adhesion;lamellipodium;cytoplasmic microtubule"	"protein kinase C binding;beta-tubulin binding;calcium channel activity;SH2 domain binding;alpha-tubulin binding;actin filament binding;calmodulin binding;microtubule binding;osmosensor activity;ATP binding"
"Q9HBA0-5"	"Q9HBA0-5"	"TRPV4_HUMAN"	"Transient receptor potential cation channel subfamily V member 4"	"TRPV4"	1	1	0.000132483803077595	1	1	0	1	"cell death;cellular hypotonic response;osmosensory signaling pathway;vasopressin secretion;actin cytoskeleton reorganization;cell-cell junction assembly;hyperosmotic salinity response;positive regulation of microtubule depolymerization;cellular response to heat;microtubule polymerization;actin filament organization;cortical microtubule organization;cell volume homeostasis;negative regulation of neuron projection development;elevation of cytosolic calcium ion concentration;regulation of response to osmotic stress;response to mechanical stimulus;calcium ion import"	"cortical actin cytoskeleton;growth cone;ruffle membrane;filopodium;cilium;integral to membrane;focal adhesion;lamellipodium;cytoplasmic microtubule"	"protein kinase C binding;beta-tubulin binding;calcium channel activity;SH2 domain binding;alpha-tubulin binding;actin filament binding;calmodulin binding;microtubule binding;osmosensor activity;ATP binding"
"Q9HBH5"	"Q9HBH5"	"RDH14_HUMAN"	"Retinol dehydrogenase 14"	"RDH14"	1	1	0.000228955143810685	1	1	0.00034072806226352	0	""	"endoplasmic reticulum;mitochondrion"	"oxidoreductase activity"
"Q9HBI0-1,Q9HBI0-2,Q9HBI0-3"	"Q9HBI0-[1-3]"	"PARVG_HUMAN"	"Gamma-parvin"	"PARVG"	1	3	0.000232413680726255	1	3	0	0	"cell-matrix adhesion"	"cytoskeleton;cytoplasm;plasma membrane;focal adhesion"	"actin binding"
"Q9HBM0-1,Q9HBM0-2"	"Q9HBM0-[1,2]"	"VEZA_HUMAN"	"Vezatin"	"VEZT"	1	2	9.87534381519773e-05	1	2	0	0	"cell-cell adhesion;chordate embryonic development"	"stereocilia ankle link complex;acrosomal vesicle;integral to membrane;nucleus;adherens junction;plasma membrane"	""
"Q9HCC0-1,Q9HCC0-2"	"Q9HCC0-[1,2]"	"MCCB_HUMAN"	"Methylcrotonoyl-CoA carboxylase beta chain, mitochondrial"	"MCCC2"	1	1	6.83205402490145e-05	1	1	0	0	"coenzyme A metabolic process;cellular nitrogen compound metabolic process;leucine catabolic process"	"mitochondrial inner membrane;mitochondrial matrix"	"methylcrotonoyl-CoA carboxylase activity;ATP binding"
"Q9HCD6-2"	"Q9HCD6-2"	"TANC2_HUMAN"	"Protein TANC2"	"TANC2"	2	2	7.73155058496385e-05	2	2	0	0	"in utero embryonic development"	""	""
"Q9HCE5"	"Q9HCE5"	"MET14_HUMAN"	"Methyltransferase-like protein 14"	"METTL14"	1	1	0.000168703790176294	1	1	0.000251062782720488	0	""	"nucleus"	"mRNA (2'-O-methyladenosine-N6-)-methyltransferase activity"
"Q9HCF6-1"	"Q9HCF6-1"	"TRPM3_HUMAN"	"Transient receptor potential cation channel subfamily M member 3"	"TRPM3"	1	1	5.55203004621754e-05	1	1	0	1	""	"integral to membrane"	"cation channel activity;calcium channel activity"
"Q9HCF6-10"	"Q9HCF6-10"	"TRPM3_HUMAN"	"Transient receptor potential cation channel subfamily M member 3"	"TRPM3"	1	1	5.55203004621754e-05	1	1	0	1	""	"integral to membrane"	"cation channel activity;calcium channel activity"
"Q9HCF6-4"	"Q9HCF6-4"	"TRPM3_HUMAN"	"Transient receptor potential cation channel subfamily M member 3"	"TRPM3"	1	1	5.55203004621754e-05	1	1	0	1	""	"integral to membrane"	"cation channel activity;calcium channel activity"
"Q9HCF6-8"	"Q9HCF6-8"	"TRPM3_HUMAN"	"Transient receptor potential cation channel subfamily M member 3"	"TRPM3"	1	1	5.55203004621754e-05	1	1	0	1	""	"integral to membrane"	"cation channel activity;calcium channel activity"
"Q9HCH5-14"	"Q9HCH5-14"	"SYTL2_HUMAN"	"Synaptotagmin-like protein 2"	"SYTL2"	1	1	0.000164730039229958	1	1	0	2	"intracellular protein transport;vesicle docking involved in exocytosis;negative regulation of phosphatase activity"	"exocytic vesicle;Golgi apparatus;melanosome;extrinsic to plasma membrane;nucleus"	"phosphatidylserine binding;phosphatase binding;phosphatidylinositol-4;zinc ion binding;neurexin family protein binding"
"Q9HCH5-15"	"Q9HCH5-15"	"SYTL2_HUMAN"	"Synaptotagmin-like protein 2"	"SYTL2"	1	1	0.000164730039229958	1	1	0	2	"intracellular protein transport;vesicle docking involved in exocytosis;negative regulation of phosphatase activity"	"exocytic vesicle;Golgi apparatus;melanosome;extrinsic to plasma membrane;nucleus"	"phosphatidylserine binding;phosphatase binding;phosphatidylinositol-4;zinc ion binding;neurexin family protein binding"
"Q9HD33-1,Q9HD33-2"	"Q9HD33-[1,2]"	"RM47_HUMAN"	"39S ribosomal protein L47, mitochondrial"	"MRPL47"	1	1	0.000153857856640781	1	1	0	0	"translation"	"mitochondrial ribosome"	"structural constituent of ribosome"
"Q9NP72-1,Q9NP72-2"	"Q9NP72-[1,2]"	"RAB18_HUMAN"	"Ras-related protein Rab-18"	"RAB18"	1	1	0.000186720699806773	1	1	0	0	"protein transport;brain development;endocytosis;eye development;small GTPase mediated signal transduction"	"intracellular;plasma membrane"	"GTPase activity;GTP binding;GDP binding"
"Q9NPH0-1"	"Q9NPH0-1"	"PPA6_HUMAN"	"Lysophosphatidic acid phosphatase type 6"	"ACP6"	1	2	0.000359480973459768	1	2	0	0	"lipid metabolic process"	"extracellular region;mitochondrion"	"acid phosphatase activity"
"Q9NPI1-1,Q9NPI1-2"	"Q9NPI1-[1,2]"	"BRD7_HUMAN"	"Bromodomain-containing protein 7"	"BRD7"	1	2	0.000118170396805515	1	2	0	0	"negative regulation of transcription;negative regulation of G1/S transition of mitotic cell cycle;negative regulation of cell proliferation;positive regulation of histone acetylation;transcription;positive regulation of transcription;Wnt receptor signaling pathway;regulation of transcription from RNA polymerase II promoter;cell cycle"	"nucleus;cytoplasm"	"transcription coactivator activity;histone acetyl-lysine binding;transcription corepressor activity;transcription factor binding;transcription regulatory region DNA binding"
"Q9NQ34"	"Q9NQ34"	"TMM9B_HUMAN"	"Transmembrane protein 9B"	"TMEM9B"	1	2	0.000777059882024144	1	2	0.0011564103931368	0	"positive regulation of I-kappaB kinase/NF-kappaB cascade"	"integral to membrane"	"signal transducer activity"
"Q9NQ39"	"Q9NQ39"	"RS10L_HUMAN"	"Putative 40S ribosomal protein S10-like"	"RPS10P5"	2	21	0.0091790198564102	2	21	0.0136600977689284	0	""	"ribosome"	""
"Q9NQ88"	"Q9NQ88"	"TIGAR_HUMAN"	"Fructose-2,6-bisphosphatase TIGAR"	"TIGAR"	1	1	0.000284921956742186	1	1	0.000424017144150158	0	""	"intracellular"	"fructose-2"
"Q9NQH7-1"	"Q9NQH7-1"	"XPP3_HUMAN"	"Probable Xaa-Pro aminopeptidase 3"	"XPNPEP3"	1	1	0.000379333966076875	1	1	0	3	"proteolysis;glomerular filtration;cellular process;protein processing"	"mitochondrion"	"aminopeptidase activity;metallopeptidase activity;manganese ion binding"
"Q9NQH7-4"	"Q9NQH7-4"	"XPP3_HUMAN"	"Probable Xaa-Pro aminopeptidase 3"	"XPNPEP3"	1	1	0.000379333966076875	1	1	0	3	"proteolysis;glomerular filtration;cellular process;protein processing"	"mitochondrion"	"aminopeptidase activity;metallopeptidase activity;manganese ion binding"
"Q9NR12-1,Q9NR12-2"	"Q9NR12-[1,2]"	"PDLI7_HUMAN"	"PDZ and LIM domain protein 7"	"PDLIM7"	1	1	8.41673176371885e-05	1	1	0	0	"receptor-mediated endocytosis;ossification;cell differentiation;multicellular organismal development;positive regulation of osteoblast differentiation;actin cytoskeleton organization"	"stress fiber;cytoplasm;ruffle;focal adhesion;actin cytoskeleton"	"zinc ion binding"
"Q9NR30-1,Q9NR30-2"	"Q9NR30-[1,2]"	"DDX21_HUMAN"	"Nucleolar RNA helicase 2"	"DDX21"	1	3	0.000147373425901131	1	3	0	0	"response to exogenous dsRNA;response to virus"	"nucleolus"	"double-stranded RNA binding;ATP-dependent RNA helicase activity;ATP binding"
"Q9NRG4"	"Q9NRG4"	"SMYD2_HUMAN"	"N-lysine methyltransferase SMYD2"	"SMYD2"	1	1	0.000177664961478961	1	1	0.000264398681109798	0	"transcription;peptidyl-lysine monomethylation;negative regulation of cell proliferation;negative regulation of transcription from RNA polymerase II promoter;peptidyl-lysine dimethylation;regulation of DNA damage response"	"cytosol;nucleus"	"RNA polymerase II core binding;zinc ion binding;histone methyltransferase activity (H3-K36 specific)"
"Q9NRG9-1,Q9NRG9-2"	"Q9NRG9-[1,2]"	"AAAS_HUMAN"	"Aladin"	"AAAS"	1	2	0.000140895473114268	1	2	0	0	"regulation of glucose transport;learning;small molecule metabolic process;cytokine-mediated signaling pathway;regulation of nucleocytoplasmic transport;carbohydrate metabolic process;glucose transport;nucleocytoplasmic transport;fertilization;viral reproductive process;transmembrane transport"	"cytoplasm;centrosome;nuclear pore;nuclear membrane"	""
"Q9NRL2-1"	"Q9NRL2-1"	"BAZ1A_HUMAN"	"Bromodomain adjacent to zinc finger domain protein 1A"	"BAZ1A"	2	3	0.000148320555887642	2	3	0	0	"regulation of transcription;DNA-dependent DNA replication;chromatin remodeling;transcription"	"nuclear chromosome;CHRAC;ACF complex"	"zinc ion binding"
"Q9NRN7"	"Q9NRN7"	"ADPPT_HUMAN"	"L-aminoadipate-semialdehyde dehydrogenase-phosphopantetheinyl transferase"	"AASDHPPT"	1	3	0.00074688279922709	1	3	0.00111150125165575	0	"pantothenate metabolic process;macromolecule biosynthetic process"	"cytosol"	"holo-[acyl-carrier-protein] synthase activity;magnesium ion binding"
"Q9NRX4-1"	"Q9NRX4-1"	"PHP14_HUMAN"	"14 kDa phosphohistidine phosphatase"	"PHPT1"	1	1	0.000615431426563122	1	1	0	0	"negative regulation of ATP citrate synthase activity;peptidyl-histidine dephosphorylation;regulation of actin cytoskeleton reorganization;positive regulation of cell motility;negative regulation of lyase activity;negative regulation of T cell receptor signaling pathway;positive regulation of insulin secretion involved in cellular response to glucose stimulus"	"cytosol"	"calcium channel inhibitor activity;phosphoprotein phosphatase activity;phosphohistidine phosphatase activity"
"Q9NRZ9-2"	"Q9NRZ9-2"	"HELLS_HUMAN"	"Lymphoid-specific helicase"	"HELLS"	1	1	0.000183601260907853	1	1	0	2	"transcription;mitosis;urogenital system development;lymphocyte proliferation;centromeric heterochromatin assembly;methylation-dependent chromatin silencing;cell division;multicellular organismal development;negative regulation of apoptotic process;maintenance of DNA methylation"	"centromeric heterochromatin;nucleus"	"helicase activity;DNA binding;ATP binding;chromatin binding"
"Q9NRZ9-3"	"Q9NRZ9-3"	"HELLS_HUMAN"	"Lymphoid-specific helicase"	"HELLS"	1	1	0.000183601260907853	1	1	0	2	"transcription;mitosis;urogenital system development;lymphocyte proliferation;centromeric heterochromatin assembly;methylation-dependent chromatin silencing;cell division;multicellular organismal development;negative regulation of apoptotic process;maintenance of DNA methylation"	"centromeric heterochromatin;nucleus"	"helicase activity;DNA binding;ATP binding;chromatin binding"
"Q9NS86"	"Q9NS86"	"LANC2_HUMAN"	"LanC-like protein 2"	"LANCL2"	1	2	0.000341906348090623	1	2	0.00050882057298019	0	"metabolic process;negative regulation of transcription;positive regulation of abscisic acid mediated signaling pathway"	"cortical actin cytoskeleton;nucleus;cytosol;plasma membrane"	"phosphatidylinositol-5-phosphate binding;ATP binding;phosphatidylinositol-3-phosphate binding;catalytic activity;GTP binding;phosphatidylinositol-4-phosphate binding"
"Q9NS87-1,Q9NS87-2"	"Q9NS87-[1,2]"	"KIF15_HUMAN"	"Kinesin-like protein KIF15"	"KIF15"	1	1	8.31364499139665e-05	1	1	0	2	"cell proliferation;antigen processing and presentation of exogenous peptide antigen via MHC class II;microtubule-based movement;mitosis;blood coagulation"	"plus-end kinesin complex;cytosol;centrosome;spindle;microtubule"	"DNA binding;microtubule motor activity;ATP binding;motor activity"
"Q9NSA3"	"Q9NSA3"	"CNBP1_HUMAN"	"Beta-catenin-interacting protein 1"	"CTNNBIP1"	1	2	0.00189947971161457	1	2	0.00282678096100105	0	"positive regulation of monocyte differentiation;negative regulation of sequence-specific DNA binding transcription factor activity;negative regulation of mesenchymal cell proliferation;negative regulation of Wnt receptor signaling pathway;Wnt receptor signaling pathway;negative regulation of DNA binding;anterior/posterior pattern specification;negative regulation of protein binding;negative regulation of smooth muscle cell proliferation;branching involved in ureteric bud morphogenesis;negative regulation of transcription initiation from RNA polymerase II promoter;regulation of vascular permeability involved in acute inflammatory response;positive regulation of osteoblast differentiation;negative regulation of transcription from RNA polymerase II promoter"	"nucleus;beta-catenin destruction complex;cytosol"	""
"Q9NSI8-3"	"Q9NSI8-3"	"SAMN1_HUMAN"	"SAM domain-containing protein SAMSN-1"	"SAMSN1"	2	3	0.000618731326973648	2	3	0	0	"negative regulation of B cell activation;negative regulation of adaptive immune response;negative regulation of peptidyl-tyrosine phosphorylation"	"cytoplasm;ruffle;nucleus"	"phosphotyrosine binding"
"Q9NSV4-5"	"Q9NSV4-5"	"DIAP3_HUMAN"	"Protein diaphanous homolog 3"	"DIAPH3"	3	3	0.000193450783705927	3	3	0	0	"actin cytoskeleton organization"	"cytosol"	""
"Q9NTI5-1,Q9NTI5-2"	"Q9NTI5-[1,2]"	"PDS5B_HUMAN"	"Sister chromatid cohesion protein PDS5 homolog B"	"PDS5B"	1	1	2.65822143470595e-05	1	1	0	0	"cell proliferation;negative regulation of cell proliferation;mitotic cell cycle;cytokinesis;mitotic sister chromatid cohesion"	"nucleoplasm;cytosol;chromosome;chromatin"	"DNA binding;ATP binding"
"Q9NUD5"	"Q9NUD5"	"ZCHC3_HUMAN"	"Zinc finger CCHC domain-containing protein 3"	"ZCCHC3"	1	1	0.000190418139406907	1	1	0.000283377794357779	0	""	""	"zinc ion binding;nucleic acid binding"
"Q9NV96-1"	"Q9NV96-1"	"CC50A_HUMAN"	"Cell cycle control protein 50A"	"TMEM30A"	2	3	0.000639298573299642	2	3	0	0	"protein localization to endosome;positive regulation of protein exit from endoplasmic reticulum"	"endoplasmic reticulum;integral to membrane"	""
"Q9NVH1-1,Q9NVH1-2,Q9NVH1-3"	"Q9NVH1-[1-3]"	"DJC11_HUMAN"	"DnaJ homolog subfamily C member 11"	"DNAJC11"	1	1	4.58729447348779e-05	1	1	0	0	""	"mitochondrial inner membrane"	""
"Q9NVH2-1,Q9NVH2-2,Q9NVH2-3,Q9NVH2-4"	"Q9NVH2-[1-4]"	"INT7_HUMAN"	"Integrator complex subunit 7"	"INTS7"	1	1	1.99919252391867e-05	1	1	0	0	"snRNA processing;DNA damage checkpoint;cellular response to ionizing radiation"	"chromosome;integrator complex"	""
"Q9NVH6-1,Q9NVH6-2,Q9NVH6-3,Q9NVH6-4,Q9NVH6-5,Q9NVH6-6,Q9NVH6-7,Q9NVH6-8"	"Q9NVH6-[1-8]"	"TMLH_HUMAN"	"Trimethyllysine dioxygenase, mitochondrial"	"TMLHE"	1	1	2.28411307364579e-05	1	1	0	0	"negative regulation of oxidoreductase activity;carnitine biosynthetic process"	"mitochondrial matrix;mitochondrion"	"iron ion binding;L-ascorbic acid binding;oxidoreductase activity;trimethyllysine dioxygenase activity"
"Q9NVM4-1,Q9NVM4-3,Q9NVM4-4"	"Q9NVM4-[1,3,4]"	"ANM7_HUMAN"	"Protein arginine N-methyltransferase 7"	"PRMT7"	1	1	3.70563238537525e-05	1	1	0	0	"regulation of protein binding;regulation of gene expression by genetic imprinting;DNA methylation involved in gamete generation;regulation of transcription;transcription;spliceosomal snRNP assembly;cell differentiation"	"nucleus;cytosol"	"histone methyltransferase activity (H4-R3 specific);histone binding;ribonucleoprotein complex binding;[myelin basic protein]-arginine N-methyltransferase activity;protein-arginine omega-N monomethyltransferase activity;protein-arginine omega-N symmetric methyltransferase activity"
"Q9NVR2"	"Q9NVR2"	"INT10_HUMAN"	"Integrator complex subunit 10"	"INTS10"	1	2	0.000216701206536311	1	2	0.000322491912452233	0	"snRNA processing"	"cytoplasm;integrator complex"	""
"Q9NVX2-1"	"Q9NVX2-1"	"NLE1_HUMAN"	"Notchless protein homolog 1"	"NLE1"	1	1	0.000158616347052351	1	1	0	0	"Notch signaling pathway;inner cell mass cell differentiation"	"nucleolus"	""
"Q9NXV6"	"Q9NXV6"	"CARF_HUMAN"	"CDKN2A-interacting protein"	"CDKN2AIP"	1	3	0.000397908249933053	1	3	0.000592161873726945	0	"regulation of protein stability;positive regulation of signal transduction;negative regulation of cell growth"	"nucleoplasm;granular component"	"double-stranded RNA binding;p53 binding"
"Q9NY33-1,Q9NY33-2,Q9NY33-4"	"Q9NY33-[1,2,4]"	"DPP3_HUMAN"	"Dipeptidyl peptidase 3"	"DPP3"	1	1	3.47937260607826e-05	1	1	0	0	"proteolysis"	"nucleus;cytoplasm;plasma membrane"	"metallopeptidase activity;aminopeptidase activity;zinc ion binding;dipeptidyl-peptidase activity"
