"protein.g"	"protein.acs"	"ID"	"Description"	"Gene"	"global.peptide.count"	"global.spectra.count"	"global.dNSAF"	"peptide.count.P5396"	"peptide.count.P5455"	"spectra.count.P5396"	"spectra.count.P5455"	"dNSAF.P5396"	"dNSAF.P5455"	"unspecific.spectra.count"	"go.bp"	"go.cc"	"go.f"
"P14209-1"	"P14209-1"	"CD99_HUMAN"	"CD99 antigen"	"CD99"	2	4	0.00269115592117255	0	2	0	4	0	0	0	"cell adhesion"	"cytoplasm;integral to plasma membrane"	""
"P15531-1,P15531-2"	"P15531-[1,2]"	"NDKA_HUMAN"	"Nucleoside diphosphate kinase A"	"NME1"	2	3	0.00122828251336412	0	2	0	3	0	0	0	"positive regulation of neuron projection development;cellular response to drug;negative regulation of gene expression;positive regulation of epithelial cell proliferation;endocytosis;response to cAMP;response to testosterone stimulus;nucleobase-containing small molecule interconversion;regulation of apoptotic process;UTP biosynthetic process;lactation;negative regulation of cell proliferation;positive regulation of DNA binding;cellular response to glucose stimulus;negative regulation of myeloid leukocyte differentiation;GTP biosynthetic process;CTP biosynthetic process;cellular response to fatty acid;hippocampus development;response to amine stimulus"	"cytosol;mitochondrion;perinuclear region of cytoplasm;membrane;nucleus;centrosome"	"nucleoside diphosphate kinase activity;single-stranded DNA binding;magnesium ion binding;ribosomal small subunit binding;ATP binding;RNA polymerase II regulatory region sequence-specific DNA binding;deoxyribonuclease activity;GTP binding"
"P17342-1,P17342-2"	"P17342-[1,2]"	"ANPRC_HUMAN"	"Atrial natriuretic peptide receptor 3"	"NPR3"	2	2	0.000230066472004123	0	2	0	2	0	0	0	"positive regulation of urine volume;osteoclast proliferation;regulation of blood pressure;phospholipase C-activating G-protein coupled receptor signaling pathway;adenylate cyclase-inhibiting G-protein coupled receptor signaling pathway;skeletal system development;negative regulation of adenylate cyclase activity;positive regulation of nitric-oxide synthase activity;regulation of osteoblast proliferation"	"integral to plasma membrane"	"natriuretic peptide receptor activity;G-protein coupled peptide receptor activity;peptide hormone binding"
"P17987"	"P17987"	"TCPA_HUMAN"	"T-complex protein 1 subunit alpha"	"TCP1"	2	2	0.000447719285446872	0	2	0	2	0	0.00079938558723865	0	"'de novo' posttranslational protein folding;tubulin complex assembly;binding of sperm to zona pellucida"	"pericentriolar material;nuclear heterochromatin;cytosol;Golgi apparatus;nucleus;microtubule;acrosomal vesicle;chaperonin-containing T-complex;zona pellucida receptor complex;centrosome;cell junction;plasma membrane"	"unfolded protein binding;ATP binding"
"P18621"	"P18621"	"RL17_HUMAN"	"60S ribosomal protein L17"	"RPL17"	2	2	0.00135289088428511	0	2	0	2	0	0.00241553470926462	0	"SRP-dependent cotranslational protein targeting to membrane;nuclear-transcribed mRNA catabolic process;translational elongation;translational initiation;translational termination;viral transcription"	"cytosolic large ribosomal subunit"	"structural constituent of ribosome"
"P19256-1,P19256-2,P19256-3"	"P19256-[1-3]"	"LFA3_HUMAN"	"Lymphocyte function-associated antigen 3"	"CD58"	2	4	0.000663818460555896	0	2	0	4	0	0	0	"leukocyte migration;cell-cell adhesion;blood coagulation"	"anchored to membrane;integral to plasma membrane"	""
"P20231,Q15661-1,Q15661-2"	"P20231, Q15661-[1,2]"	"TRYB1_HUMAN, TRYB2_HUMAN"	"Tryptase alpha/beta-1, Tryptase beta-2"	"TPSAB1, TPSB2"	2	4	0.000603471327778087	0	2	0	4	0	0.00323242462912501	0	"proteolysis;extracellular matrix disassembly;defense response"	"extracellular region;extracellular space"	"serine-type endopeptidase activity"
"P23229-1,P23229-2,P23229-3,P23229-4,P23229-5,P23229-6,P23229-9"	"P23229-[1-6,9]"	"ITA6_HUMAN"	"Integrin alpha-6"	"ITGA6"	2	2	3.1470533844306e-05	0	2	0	2	0	0	0	"cell-matrix adhesion;negative regulation of extrinsic apoptotic signaling pathway;filopodium assembly;leukocyte migration;blood coagulation;extracellular matrix organization;positive regulation of phosphorylation;odontogenesis of dentin-containing tooth;integrin-mediated signaling pathway;brown fat cell differentiation;hemidesmosome assembly;cellular response to extracellular stimulus;cell adhesion mediated by integrin;positive regulation of transcription from RNA polymerase II promoter;positive regulation of apoptotic process;positive regulation of cell-cell adhesion"	"integrin complex;external side of plasma membrane;plasma membrane;basement membrane;hemidesmosome;basal plasma membrane"	"metal ion binding"
"P25116"	"P25116"	"PAR1_HUMAN"	"Proteinase-activated receptor 1"	"F2R"	2	2	0.000585722171078731	0	2	0	2	0	0.00104578443883456	0	"positive regulation of transcription;platelet activation;connective tissue replacement involved in inflammatory response wound healing;positive regulation of JAK-STAT cascade;protein kinase C-activating G-protein coupled receptor signaling pathway;regulation of sensory perception of pain;positive regulation of phosphatidylinositol 3-kinase cascade;elevation of cytosolic calcium ion concentration involved in phospholipase C-activating G-protein coupled signaling pathway;platelet dense granule organization;positive regulation of vasoconstriction;negative regulation of renin secretion into blood stream;positive regulation of release of sequestered calcium ion into cytosol;negative regulation of cell proliferation;positive regulation of I-kappaB kinase/NF-kappaB cascade;negative regulation of neuron apoptotic process;tyrosine phosphorylation of STAT protein;positive regulation of cell migration;positive regulation of blood coagulation;positive regulation of interleukin-8 secretion;establishment of synaptic specificity at neuromuscular junction;regulation of interleukin-1 beta production;homeostasis of number of cells within a tissue;positive regulation of collagen biosynthetic process;negative regulation of glomerular filtration;anatomical structure morphogenesis;positive regulation of Rho protein signal transduction;release of sequestered calcium ion into cytosol;STAT protein import into nucleus;response to lipopolysaccharide;activation of cysteine-type endopeptidase activity involved in apoptotic process;positive regulation of interleukin-6 secretion;positive regulation of cell proliferation;positive regulation of smooth muscle contraction;positive regulation of ERK1 and ERK2 cascade;activation of MAPKK activity"	"platelet dense tubular network;postsynaptic membrane;caveola;Golgi apparatus;neuromuscular junction;extracellular region;integral to plasma membrane"	"G-protein beta-subunit binding;G-protein alpha-subunit binding;thrombin receptor activity"
"P28908-1"	"P28908-1"	"TNR8_HUMAN"	"Tumor necrosis factor receptor superfamily member 8"	"TNFRSF8"	4	8	0.0016734919173678	0	4	0	8	0	0	0	"cellular response to mechanical stimulus;negative regulation of cell proliferation;positive regulation of apoptotic process;positive regulation of tumor necrosis factor biosynthetic process;positive regulation of TRAIL biosynthetic process"	"cytoplasm;integral to membrane;plasma membrane"	"transmembrane signaling receptor activity"
"P35613-1,P35613-2"	"P35613-[1,2]"	"BASI_HUMAN"	"Basigin"	"BSG"	9	55	0.00889042581101646	0	9	0	55	0	0	0	"response to cAMP;leukocyte migration;blood coagulation;response to peptide hormone stimulus;odontogenesis of dentin-containing tooth;decidualization;embryo implantation;response to mercury ion;pyruvate metabolic process;cell surface receptor signaling pathway"	"Golgi membrane;mitochondrion;melanosome;membrane raft;acrosomal membrane;integral to membrane;plasma membrane;sarcolemma"	"mannose binding"
"P51828"	"P51828"	"ADCY7_HUMAN"	"Adenylate cyclase type 7"	"ADCY7"	2	2	0.000230492521026353	0	2	0	2	0	0.000411535543059898	0	"neurotrophin TRK receptor signaling pathway;cellular response to glucagon stimulus;cellular response to ethanol;synaptic transmission;adenylate cyclase-activating G-protein coupled receptor signaling pathway;epidermal growth factor receptor signaling pathway;adenylate cyclase-inhibiting G-protein coupled receptor signaling pathway;transmembrane transport;energy reserve metabolic process;intracellular signal transduction;water transport;activation of protein kinase A activity;innate immune response;positive regulation of cAMP biosynthetic process;fibroblast growth factor receptor signaling pathway;activation of phospholipase C activity"	"integral to membrane;plasma membrane"	"adenylate cyclase activity;ATP binding;metal ion binding"
"P53007"	"P53007"	"TXTP_HUMAN"	"Tricarboxylate transport protein, mitochondrial"	"SLC25A1"	2	2	0.000800424188773186	0	2	0	2	0	0.00142912664470961	0	"long-chain fatty-acyl-CoA biosynthetic process;mitochondrial citrate transport;gluconeogenesis;triglyceride biosynthetic process;small molecule metabolic process"	"mitochondrial inner membrane;integral to membrane"	"citrate transmembrane transporter activity"
"P53985"	"P53985"	"MOT1_HUMAN"	"Monocarboxylate transporter 1"	"SLC16A1"	2	2	0.000497863845416922	0	2	0	2	0	0.000888916773009379	0	"pyruvate metabolic process;leukocyte migration;blood coagulation"	"integral to membrane;plasma membrane;mitochondrion"	"secondary active monocarboxylate transmembrane transporter activity;mevalonate transmembrane transporter activity;symporter activity"
"P53999"	"P53999"	"TCP4_HUMAN"	"Activated RNA polymerase II transcriptional coactivator p15"	"SUB1"	2	2	0.00196009387959418	0	2	0	2	0	0.0034996723346826	0	"regulation of transcription from RNA polymerase II promoter;transcription"	"nucleolus;transcription factor complex"	"single-stranded DNA binding;transcription coactivator activity"
"P60174-1,P60174-3"	"P60174-[1,3]"	"TPIS_HUMAN"	"Triosephosphate isomerase"	"TPI1"	2	3	0.000652793503606104	0	2	0	3	0	0	0	"glycolysis;glyceraldehyde-3-phosphate metabolic process;small molecule metabolic process;embryo development;gluconeogenesis;pentose-phosphate shunt"	"cytosol"	"triose-phosphate isomerase activity"
"P61513"	"P61513"	"RL37A_HUMAN"	"60S ribosomal protein L37a"	"RPL37A"	2	2	0.00270578176857023	0	2	0	2	0	0.00483106941852923	0	"translational termination;SRP-dependent cotranslational protein targeting to membrane;translational elongation;viral transcription;translational initiation;nuclear-transcribed mRNA catabolic process"	"cytosolic large ribosomal subunit"	"metal ion binding;structural constituent of ribosome"
"P62158"	"P62158"	"CALM_HUMAN"	"Calmodulin"	"CALM2,CALM1,CALM3"	2	6	0.00501205213506968	0	2	0	6	0	0.00894882657391992	0	"positive regulation of cyclic nucleotide metabolic process;regulation of nitric-oxide synthase activity;response to amphetamine;muscle contraction;regulation of cell communication by electrical coupling involved in cardiac conduction;synaptic transmission;response to corticosterone stimulus;positive regulation of ryanodine-sensitive calcium-release channel activity;positive regulation of protein dephosphorylation;regulation of rhodopsin mediated signaling pathway;activation of phospholipase C activity;positive regulation of phosphoprotein phosphatase activity;platelet activation;epidermal growth factor receptor signaling pathway;regulation of cytokinesis;platelet degranulation;detection of calcium ion;innate immune response;neurotrophin TRK receptor signaling pathway;glycogen catabolic process;inositol phosphate metabolic process;negative regulation of ryanodine-sensitive calcium-release channel activity;rhodopsin mediated signaling pathway;positive regulation of cyclic-nucleotide phosphodiesterase activity;regulation of cardiac muscle contraction by regulation of the release of sequestered calcium ion;nitric oxide metabolic process;Fc-epsilon receptor signaling pathway;glucose metabolic process;fibroblast growth factor receptor signaling pathway;regulation of heart rate"	"cytosol;spindle microtubule;spindle pole;centrosome;sarcomere;nucleoplasm;plasma membrane;extracellular region"	"protein phosphatase activator activity;calcium ion binding"
"P62277"	"P62277"	"RS13_HUMAN"	"40S ribosomal protein S13"	"RPS13"	2	4	0.00329711155905246	0	2	0	4	0	0.00588686604641973	0	"translational elongation;negative regulation of RNA splicing;translational termination;viral transcription;nuclear-transcribed mRNA catabolic process;SRP-dependent cotranslational protein targeting to membrane;translational initiation"	"cytosolic small ribosomal subunit;nucleolus"	"structural constituent of ribosome;mRNA binding"
"P62328"	"P62328"	"TYB4_HUMAN"	"Thymosin beta-4"	"TMSB4X"	2	2	0.00565754369791957	0	2	0	2	0	0.0101013269660157	0	"actin cytoskeleton organization;platelet activation;sequestering of actin monomers;platelet degranulation"	"cytoskeleton;platelet alpha granule lumen;extracellular region"	""
"P62854"	"P62854"	"RS26_HUMAN"	"40S ribosomal protein S26"	"RPS26"	2	2	0.00216462541485618	0	2	0	2	0	0.00386485553482339	0	"negative regulation of RNA splicing;SRP-dependent cotranslational protein targeting to membrane;viral transcription;nuclear-transcribed mRNA catabolic process;translational termination;translational elongation;translational initiation"	"cytosolic small ribosomal subunit"	"structural constituent of ribosome;mRNA binding"
"P62873,P62879,Q9HAV0"	"P62873, P62879, Q9HAV0"	"GBB1_HUMAN, GBB2_HUMAN, GBB4_HUMAN"	"Guanine nucleotide-binding protein G(I)/G(S)/G(T) subunit beta-1, Guanine nucleotide-binding protein G(I)/G(S)/G(T) subunit beta-2, Guanine nucleotide-binding protein subunit beta-4"	"GNB1, GNB2, GNB4"	3	5	0.000610127261540345	0	3	0	5	0	0.00108935879045267	0	"adenylate cyclase-activating dopamine receptor signaling pathway;cardiac muscle cell apoptotic process;cellular response to prostaglandin E stimulus;regulation of rhodopsin mediated signaling pathway;cellular response to hypoxia;energy reserve metabolic process;sensory perception of taste;synaptic transmission;retina development in camera-type eye;cell proliferation;phospholipase C-activating G-protein coupled receptor signaling pathway;cellular response to catecholamine stimulus;cellular response to glucagon stimulus;elevation of cytosolic calcium ion concentration;Ras protein signal transduction;G-protein coupled acetylcholine receptor signaling pathway;rhodopsin mediated signaling pathway;platelet activation;G-protein coupled receptor signaling pathway;cell death;small molecule metabolic process"	"cell body;photoreceptor disc membrane;heterotrimeric G-protein complex;dendrite;photoreceptor outer segment membrane;photoreceptor inner segment;protein complex;plasma membrane;perinuclear region of cytoplasm"	"signal transducer activity;GTPase activity;calcium channel regulator activity"
"P62917"	"P62917"	"RL8_HUMAN"	"60S ribosomal protein L8"	"RPL8"	2	2	0.000968606703145762	0	2	0	2	0	0.00172941006422058	0	"translational initiation;translational elongation;nuclear-transcribed mRNA catabolic process;viral transcription;SRP-dependent cotranslational protein targeting to membrane;translational termination"	"cytosolic large ribosomal subunit"	"structural constituent of ribosome;RNA binding;rRNA binding"
"P69905"	"P69905"	"HBA_HUMAN"	"Hemoglobin subunit alpha"	"HBA2,HBA1"	2	2	0.00175304170921451	0	2	0	2	0	0.00312998863735697	0	"protein heterooligomerization;bicarbonate transport;positive regulation of cell death;hydrogen peroxide catabolic process;small molecule metabolic process;oxygen transport"	"extracellular region;haptoglobin-hemoglobin complex;hemoglobin complex;cytosolic small ribosomal subunit;endocytic vesicle lumen"	"oxygen binding;iron ion binding;heme binding;oxygen transporter activity"
"P78310-1,P78310-2"	"P78310-[1,2]"	"CXAR_HUMAN"	"Coxsackievirus and adenovirus receptor"	"CXADR"	2	2	0.000341002633847207	0	2	0	2	0	0	0	"cell-cell junction organization;negative regulation of cardiac muscle cell proliferation;response to virus;blood coagulation;cardiac muscle fiber development;modulation by virus of host morphology or physiology;heterophilic cell-cell adhesion;homotypic cell-cell adhesion;germ cell migration;regulation of immune response;AV node cell to bundle of His cell communication;neutrophil chemotaxis;epithelial structure maintenance;defense response to virus;mitochondrion organization;transepithelial transport;actin cytoskeleton reorganization"	"membrane raft;filopodium;extracellular region;intercalated disc;basolateral plasma membrane;cell body;protein complex;adherens junction;integral to plasma membrane;extracellular space;apicolateral plasma membrane;nucleus;tight junction;growth cone;neuromuscular junction;acrosomal vesicle"	"connexin binding;identical protein binding;virus receptor activity"
"P78371-1,P78371-2"	"P78371-[1,2]"	"TCPB_HUMAN"	"T-complex protein 1 subunit beta"	"CCT2"	2	2	0.000232646656736879	0	2	0	2	0	0	0	"chaperone-mediated protein complex assembly;binding of sperm to zona pellucida;'de novo' posttranslational protein folding"	"nucleus;zona pellucida receptor complex;cytosol;microtubule;chaperonin-containing T-complex"	"unfolded protein binding;ATP binding"
"P78527-1"	"P78527-1"	"PRKDC_HUMAN"	"DNA-dependent protein kinase catalytic subunit"	"PRKDC"	74	113	0.00340713508552036	0	74	0	113	0	0	0	"positive regulation of type I interferon production;T cell lineage commitment;apoptotic process;double-strand break repair via nonhomologous end joining;B cell lineage commitment;positive regulation of apoptotic process;heart development;T cell receptor V(D)J recombination;germ cell programmed cell death;pro-B cell differentiation;somitogenesis;innate immune response;T cell differentiation in thymus;protein destabilization;immunoglobulin V(D)J recombination;positive regulation of transcription from RNA polymerase II promoter;brain development;peptidyl-serine phosphorylation;telomere maintenance;cellular response to insulin stimulus;response to gamma radiation"	"transcription factor complex;nucleoplasm;nucleolus;DNA-dependent protein kinase-DNA ligase 4 complex;cytosol"	"DNA binding;ATP binding;DNA-dependent protein kinase activity"
"P78536-1,P78536-2"	"P78536-[1,2]"	"ADA17_HUMAN"	"Disintegrin and metalloproteinase domain-containing protein 17"	"ADAM17"	2	2	0.000151050923973581	0	2	0	2	0	0	0	"epidermal growth factor receptor signaling pathway;spleen development;B cell differentiation;epidermal growth factor-activated receptor transactivation by G-protein coupled receptor signaling pathway;response to hypoxia;wound healing;negative regulation of interleukin-8 production;germinal center formation;JAK-STAT cascade involved in growth hormone signaling pathway;cell adhesion mediated by integrin;neurotrophin TRK receptor signaling pathway;response to drug;regulation of mast cell apoptotic process;Notch signaling pathway;membrane protein intracellular domain proteolysis;extracellular matrix disassembly;positive regulation of cell proliferation;positive regulation of chemokine production;positive regulation of cell growth;response to lipopolysaccharide;collagen catabolic process;apoptotic signaling pathway;T cell differentiation in thymus;positive regulation of transforming growth factor beta receptor signaling pathway;response to high density lipoprotein particle stimulus;neutrophil mediated immunity;PMA-inducible membrane protein ectodomain proteolysis;positive regulation of T cell chemotaxis;positive regulation of cyclin-dependent protein serine/threonine kinase activity involved in G1/S transition of mitotic cell cycle"	"apical plasma membrane;integral to plasma membrane;cytoplasm;cell surface;actin cytoskeleton;membrane raft"	"metalloendopeptidase activity;zinc ion binding"
"Q01105-1,Q01105-2"	"Q01105-[1,2]"	"SET_HUMAN"	"Protein SET"	"SET"	2	2	0.000429192970187001	0	2	0	2	0	0	0	"mRNA metabolic process;negative regulation of histone acetylation;negative regulation of transcription;negative regulation of neuron apoptotic process;DNA replication;gene expression;nucleosome disassembly;nucleosome assembly;nucleocytoplasmic transport"	"nucleoplasm;cytosol;endoplasmic reticulum;protein complex;perinuclear region of cytoplasm"	"protein phosphatase inhibitor activity;histone binding;DNA binding;protein phosphatase type 2A regulator activity"
"Q02878"	"Q02878"	"RL6_HUMAN"	"60S ribosomal protein L6"	"RPL6"	2	2	0.000864346953848822	0	2	0	2	0	0.00154325828647462	0	"SRP-dependent cotranslational protein targeting to membrane;nuclear-transcribed mRNA catabolic process;translational termination;viral transcription;translational elongation;translational initiation;regulation of transcription"	"cytosolic large ribosomal subunit"	"RNA binding;structural constituent of ribosome;DNA binding"
"Q07020"	"Q07020"	"RL18_HUMAN"	"60S ribosomal protein L18"	"RPL18"	2	2	0.00132410597185352	0	2	0	2	0	0.00236414035374835	0	"nuclear-transcribed mRNA catabolic process;SRP-dependent cotranslational protein targeting to membrane;translational initiation;translational termination;translational elongation;viral transcription"	"cytosolic large ribosomal subunit"	"structural constituent of ribosome;RNA binding"
"Q08722-1"	"Q08722-1"	"CD47_HUMAN"	"Leukocyte surface antigen CD47"	"CD47"	7	12	0.00462412240325314	0	7	0	12	0	0	0	"positive regulation of cell proliferation;response to bacterium;positive regulation of T cell activation;blood coagulation;integrin-mediated signaling pathway;leukocyte migration;positive regulation of phagocytosis;opsonization;cell adhesion;positive regulation of inflammatory response;positive regulation of cell-cell adhesion"	"extracellular vesicular exosome;integral to plasma membrane"	"thrombospondin receptor activity"
"Q0VAQ4"	"Q0VAQ4"	"SMAGP_HUMAN"	"Small cell adhesion glycoprotein"	"SMAGP"	2	2	0.00256630848153052	0	2	0	2	0	0.00458204522169783	0	""	"plasma membrane;nucleus;integral to membrane;cell junction;cytoplasmic vesicle membrane"	""
"Q10589"	"Q10589"	"BST2_HUMAN"	"Bone marrow stromal antigen 2"	"BST2"	2	4	0.00276591025231623	0	2	0	4	0	0.00493842651671877	0	"humoral immune response;defense response to virus;cell-cell signaling;negative regulation of viral genome replication;response to interferon-gamma;negative regulation of plasmacytoid dendritic cell cytokine production;regulation of actin cytoskeleton organization;negative regulation of egress of virus within host cell;multicellular organismal development;response to interferon-beta;cell proliferation;negative regulation of cell migration;positive regulation of I-kappaB kinase/NF-kappaB cascade;negative regulation of cell growth;response to interferon-alpha;B cell activation"	"membrane raft;apical plasma membrane;late endosome;cell surface;Golgi apparatus;integral to plasma membrane;anchored to membrane"	"signal transducer activity;metalloendopeptidase inhibitor activity"
"Q13797"	"Q13797"	"ITA9_HUMAN"	"Integrin alpha-9"	"ITGA9"	2	2	0.00024051393498402	0	2	0	2	0	0.000429428392758154	0	"extracellular matrix organization;axon guidance;integrin-mediated signaling pathway;neutrophil chemotaxis;cell adhesion"	"integrin complex;basal plasma membrane"	"metal ion binding"
"Q14242"	"Q14242"	"SELPL_HUMAN"	"P-selectin glycoprotein ligand 1"	"SELPLG"	2	2	0.000604203695894322	0	2	0	2	0	0.00107878249151624	0	"cell adhesion;leukocyte tethering or rolling;blood coagulation;cellular response to interleukin-6;leukocyte adhesive activation"	"integral to plasma membrane"	"receptor binding"
"Q4KMQ2-1,Q4KMQ2-2"	"Q4KMQ2-[1,2]"	"ANO6_HUMAN"	"Anoctamin-6"	"ANO6"	2	2	0.000136775781707946	0	2	0	2	0	0	0	"activation of blood coagulation via clotting cascade;phosphatidylserine exposure on blood platelet;blood coagulation"	"intracellular;plasma membrane;chloride channel complex"	"voltage-gated ion channel activity;chloride channel activity;calcium activated cation channel activity"
"Q5ZPR3-1,Q5ZPR3-4"	"Q5ZPR3-[1,4]"	"CD276_HUMAN"	"CD276 antigen"	"CD276"	2	4	0.000466164649266781	0	2	0	4	0	0	0	"negative regulation of interferon-gamma biosynthetic process;T cell activation;negative regulation of T cell proliferation;positive regulation of T cell proliferation;negative regulation of interleukin-2 biosynthetic process;positive regulation of bone mineralization;positive regulation of interferon-gamma biosynthetic process;immune response;negative regulation of inflammatory response;cell proliferation;regulation of immune response;positive regulation of osteoblast differentiation"	"integral to membrane;external side of plasma membrane"	"receptor binding"
"Q6P4Q7"	"Q6P4Q7"	"CNNM4_HUMAN"	"Metal transporter CNNM4"	"CNNM4"	2	3	0.000481803721371215	0	2	0	3	0	0.000860242038396173	0	"visual perception;biomineral tissue development;ion transport;response to stimulus"	"plasma membrane;integral to membrane"	"adenyl nucleotide binding"
"Q6PCB8"	"Q6PCB8"	"EMB_HUMAN"	"Embigin"	"EMB"	2	3	0.00114188955370854	0	2	0	3	0	0.00203879993809491	0	"cell adhesion"	"integral to membrane"	""
"Q6YHK3-1,Q6YHK3-2,Q6YHK3-4"	"Q6YHK3-[1,2,4]"	"CD109_HUMAN"	"CD109 antigen"	"CD109"	2	2	5.74237422626207e-05	0	2	0	2	0	0	0	"negative regulation of endopeptidase activity"	"extracellular space;anchored to membrane;plasma membrane"	"serine-type endopeptidase inhibitor activity"
"Q8NFZ8"	"Q8NFZ8"	"CADM4_HUMAN"	"Cell adhesion molecule 4"	"CADM4"	2	2	0.000641577120382631	0	2	0	2	0	0.00114551130542446	0	"cell adhesion"	"integral to membrane"	""
"Q8WUX1-1"	"Q8WUX1-1"	"S38A5_HUMAN"	"Sodium-coupled neutral amino acid transporter 5"	"SLC38A5"	6	18	0.00474658327198336	0	6	0	18	0	0	0	"transmembrane transport;amino acid transport"	"plasma membrane;integral to membrane"	"glycine transmembrane transporter activity"
"Q92556-1,Q92556-2,Q92556-3"	"Q92556-[1-3]"	"ELMO1_HUMAN"	"Engulfment and cell motility protein 1"	"ELMO1"	2	2	0.000114136599132719	0	2	0	2	0	0	0	"phagocytosis;innate immune response;actin cytoskeleton organization;Rac protein signal transduction;regulation of defense response to virus by virus;viral process;Fc-gamma receptor signaling pathway involved in phagocytosis;cellular component movement;apoptotic process"	"cytoskeleton;cytosol;plasma membrane"	"phospholipid binding"
"Q92688-1,Q92688-2"	"Q92688-[1,2]"	"AN32B_HUMAN"	"Acidic leucine-rich nuclear phosphoprotein 32 family member B"	"ANP32B"	4	4	0.00099176064824088	0	4	0	4	0	0	0	""	"nucleus;cytoplasm"	""
"Q969P0-1,Q969P0-3"	"Q969P0-[1,3]"	"IGSF8_HUMAN"	"Immunoglobulin superfamily member 8"	"IGSF8"	2	2	0.000203043982633329	0	2	0	2	0	0	0	"nervous system development;single fertilization;cell proliferation;cellular component movement;skeletal muscle tissue development"	"plasma membrane;integral to membrane"	""
"Q96DU3-1,Q96DU3-2,Q96DU3-3"	"Q96DU3-[1-3]"	"SLAF6_HUMAN"	"SLAM family member 6"	"SLAMF6"	2	2	0.000249931649305684	0	2	0	2	0	0	0	""	"plasma membrane;integral to membrane"	"receptor activity"
"Q9NPH3-1"	"Q9NPH3-1"	"IL1AP_HUMAN"	"Interleukin-1 receptor accessory protein"	"IL1RAP"	7	12	0.00262033602851011	0	7	0	12	0	0	0	"protein complex assembly;interleukin-2 biosynthetic process;immune response;inflammatory response"	"integral to plasma membrane;extracellular region"	"interleukin-1 receptor activity;signal transducer activity"
"Q9P258"	"Q9P258"	"RCC2_HUMAN"	"Protein RCC2"	"RCC2"	2	2	0.000476881077985557	0	2	0	2	0	0.000851452847710133	0	"cell division;mitosis;mitotic cell cycle"	"microtubule;nucleolus;cytosol;chromosome;spindle"	""
"Q9UIB8-1,Q9UIB8-2,Q9UIB8-3,Q9UIB8-4,Q9UIB8-5,Q9UIB8-6"	"Q9UIB8-[1-6]"	"SLAF5_HUMAN"	"SLAM family member 5"	"CD84"	2	2	0.00012025696749201	0	2	0	2	0	0	0	"homophilic cell adhesion;defense response;blood coagulation;leukocyte migration"	"integral to plasma membrane"	"receptor activity"
"Q9Y277-1,Q9Y277-2"	"Q9Y277-[1,2]"	"VDAC3_HUMAN"	"Voltage-dependent anion-selective channel protein 3"	"VDAC3"	2	2	0.000879618101443325	0	2	0	2	0	0	3	"adenine transport"	"mitochondrial outer membrane;pore complex"	"porin activity;nucleotide binding;voltage-gated anion channel activity"
"Q9Y5S1"	"Q9Y5S1"	"TRPV2_HUMAN"	"Transient receptor potential cation channel subfamily V member 2"	"TRPV2"	2	2	0.000325827123963954	0	2	0	2	0	0.000581751814796714	0	"positive regulation of calcium ion import;response to temperature stimulus;response to heat;sensory perception;positive regulation of axon extension"	"melanosome;axonal growth cone;cell surface;integral to plasma membrane;growth cone membrane;cell body;endomembrane system"	"cation channel activity;calcium channel activity"
"Q9Y639-1,Q9Y639-2"	"Q9Y639-[1,2]"	"NPTN_HUMAN"	"Neuroplastin"	"NPTN"	5	12	0.00187637127669694	0	5	0	12	0	0	0	"positive regulation of long-term neuronal synaptic plasticity;positive regulation of protein phosphorylation;long-term synaptic potentiation;positive regulation of fibroblast growth factor receptor signaling pathway;homophilic cell adhesion;positive regulation of neuron projection development;elevation of cytosolic calcium ion concentration"	"plasma membrane;presynaptic membrane;integral to membrane"	"type 1 fibroblast growth factor receptor binding;cell adhesion molecule binding"
"O14929-1,O14929-2"	"O14929-[1,2]"	"HAT1_HUMAN"	"Histone acetyltransferase type B catalytic subunit"	"HAT1"	1	1	0.000148527400184046	0	1	0	1	0	0	0	"response to nutrient;DNA packaging;chromatin silencing at telomere"	"nucleoplasm;cytoplasm;nuclear matrix;nucleus"	"histone acetyltransferase activity"
"P00338-1,P00338-3"	"P00338-[1,3]"	"LDHA_HUMAN"	"L-lactate dehydrogenase A chain"	"LDHA"	8	13	0.0029242002968765	3	6	3	10	0	0	4	"glycolysis;pyruvate metabolic process;cellular response to extracellular stimulus;cellular carbohydrate metabolic process"	"cilium;cytosol;mitochondrion"	"L-lactate dehydrogenase activity"
"P01912,Q5Y7A7"	"P01912, Q5Y7A7"	"2B13_HUMAN, 2B1D_HUMAN"	"HLA class II histocompatibility antigen, DRB1-13 beta chain, HLA class II histocompatibility antigen, DRB1-3 chain"	"HLA-DRB1"	1	2	0.00163771001781882	0	1	0	2	0	0.00292406833226769	5	"humoral immune response mediated by circulating immunoglobulin;T cell receptor signaling pathway;immunoglobulin production involved in immunoglobulin mediated immune response;interferon-gamma-mediated signaling pathway;antigen processing and presentation of exogenous peptide antigen via MHC class II;T cell costimulation"	"clathrin-coated endocytic vesicle membrane;integral to lumenal side of endoplasmic reticulum membrane;Golgi membrane;trans-Golgi network membrane;late endosome membrane;lysosomal membrane;MHC class II protein complex;ER to Golgi transport vesicle membrane;plasma membrane"	""
